time,0_rod(payload_bars compound_254q9J).X,0_rod(payload_bars compound_254q9J).Y,0_rod(payload_bars compound_254q9J).Z,0_rod(payload_bars compound_254q9J).Euler1,0_rod(payload_bars compound_254q9J).Euler2,0_rod(payload_bars compound_254q9J).Euler3,0_rod(payload_bars compound_254q9J).mass,1_rod(payload_bars compound_254q9J).X,1_rod(payload_bars compound_254q9J).Y,1_rod(payload_bars compound_254q9J).Z,1_rod(payload_bars compound_254q9J).Euler1,1_rod(payload_bars compound_254q9J).Euler2,1_rod(payload_bars compound_254q9J).Euler3,1_rod(payload_bars compound_254q9J).mass,2_rod(payload_bars compound_254q9J).X,2_rod(payload_bars compound_254q9J).Y,2_rod(payload_bars compound_254q9J).Z,2_rod(payload_bars compound_254q9J).Euler1,2_rod(payload_bars compound_254q9J).Euler2,2_rod(payload_bars compound_254q9J).Euler3,2_rod(payload_bars compound_254q9J).mass,3_rod(payload_bars compound_254q9J).X,3_rod(payload_bars compound_254q9J).Y,3_rod(payload_bars compound_254q9J).Z,3_rod(payload_bars compound_254q9J).Euler1,3_rod(payload_bars compound_254q9J).Euler2,3_rod(payload_bars compound_254q9J).Euler3,3_rod(payload_bars compound_254q9J).mass,4_rod(payload_bars compound_254q9J).X,4_rod(payload_bars compound_254q9J).Y,4_rod(payload_bars compound_254q9J).Z,4_rod(payload_bars compound_254q9J).Euler1,4_rod(payload_bars compound_254q9J).Euler2,4_rod(payload_bars compound_254q9J).Euler3,4_rod(payload_bars compound_254q9J).mass,5_rod(strut).X,5_rod(strut).Y,5_rod(strut).Z,5_rod(strut).Euler1,5_rod(strut).Euler2,5_rod(strut).Euler3,5_rod(strut).mass,6_rod(strut).X,6_rod(strut).Y,6_rod(strut).Z,6_rod(strut).Euler1,6_rod(strut).Euler2,6_rod(strut).Euler3,6_rod(strut).mass,7_rod(strut).X,7_rod(strut).Y,7_rod(strut).Z,7_rod(strut).Euler1,7_rod(strut).Euler2,7_rod(strut).Euler3,7_rod(strut).mass,8_rod(strut).X,8_rod(strut).Y,8_rod(strut).Z,8_rod(strut).Euler1,8_rod(strut).Euler2,8_rod(strut).Euler3,8_rod(strut).mass,9_rod(strut).X,9_rod(strut).Y,9_rod(strut).Z,9_rod(strut).Euler1,9_rod(strut).Euler2,9_rod(strut).Euler3,9_rod(strut).mass,10_rod(strut).X,10_rod(strut).Y,10_rod(strut).Z,10_rod(strut).Euler1,10_rod(strut).Euler2,10_rod(strut).Euler3,10_rod(strut).mass,
1.616,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,16.7725,58.2799,43.1415,-1.82084,-0.470622,1.55498,0.199491,15.1888,54.0152,46.4846,-1.87135,-0.960505,1.59188,0.199491,16.3836,54.8135,44.9485,-1.95717,-0.892204,-2.95955,0.199491,15.8807,53.2771,43.7249,-1.89207,-0.675857,3.13513,0.199491,17.4089,54.2036,44.7113,0.246794,-0.605939,2.20491,0.199645,14.347,56.0095,44.4067,0.329953,-0.64569,2.24451,0.199491,
1.6261,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,16.8151,57.779,43.4504,-1.79889,-0.450212,1.52715,0.199491,15.3098,53.5024,46.777,-1.82539,-0.950366,1.55929,0.199491,16.4937,54.3512,45.2335,-1.91281,-0.888548,-2.98578,0.199491,15.9917,52.8069,43.9554,-1.85901,-0.703567,3.10483,0.199491,17.536,53.7445,44.9371,0.249615,-0.588448,2.22508,0.199645,14.4308,55.5023,44.7338,0.326919,-0.638359,2.2651,0.199491,
1.6362,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,16.8634,57.2565,43.7543,-1.77703,-0.425841,1.49753,0.199491,15.4226,52.9799,47.0815,-1.7769,-0.939829,1.52723,0.199491,16.5984,53.8876,45.5267,-1.86755,-0.883023,-3.00939,0.199491,16.102,52.3239,44.1695,-1.83068,-0.636647,3.07639,0.199491,17.6753,53.2802,45.1593,0.252663,-0.567544,2.24508,0.199645,14.5107,54.9857,45.0656,0.325954,-0.633744,2.28254,0.199491,
1.6463,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,16.9097,56.7217,44.0586,-1.75582,-0.402341,1.46884,0.199491,15.5383,52.4478,47.3797,-1.73285,-0.927549,1.49854,0.199491,16.7094,53.4127,45.8177,-1.82177,-0.879369,-3.0322,0.199491,16.2098,51.8367,44.3949,-1.79034,-0.707995,3.04138,0.199491,17.8029,52.8084,45.3807,0.256738,-0.54852,2.26433,0.199645,14.5978,54.4539,45.395,0.325379,-0.628694,2.30037,0.199491,
1.6564,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,16.9479,56.1857,44.3678,-1.73495,-0.383812,1.4431,0.199491,15.665,51.9064,47.6587,-1.68865,-0.912923,1.46736,0.199491,16.832,52.9187,46.0977,-1.77615,-0.876846,-3.05633,0.199491,16.3163,51.3488,44.6495,-1.77021,-0.624296,3.021,0.199491,17.904,52.3243,45.6064,0.26189,-0.534575,2.28299,0.199645,14.6981,53.9048,45.7162,0.316281,-0.614199,2.32576,0.199491,
1.6665,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,16.9763,55.662,44.6825,-1.71322,-0.371925,1.42149,0.199491,15.8057,51.3529,47.9212,-1.65143,-0.897611,1.43889,0.199491,16.9616,52.4025,46.3652,-1.73333,-0.873258,-3.08247,0.199491,16.4227,50.8519,44.9271,-1.73337,-0.662893,2.99234,0.199491,17.9877,51.8235,45.8414,0.266521,-0.524367,2.30231,0.199645,14.8048,53.3433,46.0285,0.319384,-0.60461,2.34712,0.199491,
1.6766,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,16.9984,55.1597,44.9993,-1.68888,-0.365388,1.40384,0.199491,15.9605,50.7827,48.1807,-1.61665,-0.884132,1.41069,0.199491,17.0825,51.8641,46.6249,-1.69679,-0.861648,-3.11096,0.199491,16.5308,50.3333,45.2051,-1.70931,-0.633259,2.97305,0.199491,18.0776,51.3066,46.0887,0.271895,-0.515894,2.32194,0.199645,14.9045,52.777,46.337,0.32688,-0.594661,2.36809,0.199491,
1.6867,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,17.0204,54.6761,45.3152,-1.66423,-0.361804,1.39011,0.199491,16.1299,50.1948,48.4456,-1.58539,-0.874817,1.38504,0.199491,17.1816,51.3034,46.8823,-1.66867,-0.844332,3.14133,0.199491,16.642,49.7883,45.4665,-1.68731,-0.599641,2.95683,0.199491,18.1909,50.7782,46.3478,0.277394,-0.505851,2.34207,0.199645,14.985,52.2098,46.648,0.33529,-0.582439,2.38938,0.199491,
1.6968,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,17.0447,54.1991,45.6301,-1.64221,-0.359999,1.37967,0.199491,16.3116,49.5929,48.7138,-1.55329,-0.86883,1.35899,0.199491,17.2615,50.7233,47.1389,-1.64651,-0.826264,3.10812,0.199491,16.7554,49.2227,45.7138,-1.64613,-0.645969,2.93201,0.199491,18.323,50.2414,46.615,0.283744,-0.49454,2.36209,0.199645,15.049,51.6385,46.9634,0.345394,-0.569954,2.40971,0.199491,
1.7069,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,17.0665,53.7125,45.9467,-1.61993,-0.359298,1.36985,0.199491,16.4969,48.9841,48.9774,-1.52135,-0.863181,1.33276,0.199491,17.3401,50.1309,47.3934,-1.62542,-0.809323,3.07468,0.199491,16.8698,48.6475,45.9645,-1.63799,-0.565548,2.92674,0.199491,18.4537,49.6945,46.8839,0.290849,-0.483996,2.38142,0.199645,15.1135,51.0557,47.2787,0.351986,-0.55297,2.43182,0.199491,
1.717,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,17.0823,53.2008,46.2664,-1.59536,-0.358686,1.35811,0.199491,16.675,48.3741,49.2313,-1.49117,-0.854834,1.30717,0.199491,17.4375,49.5353,47.6456,-1.60055,-0.79448,3.04385,0.199491,16.9819,48.0714,46.2342,-1.59237,-0.626112,2.89886,0.199491,18.5637,49.1353,47.1479,0.296958,-0.474431,2.40034,0.199645,15.1957,50.4554,47.5889,0.360576,-0.537461,2.45294,0.199491,
1.7271,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,17.0955,52.6499,46.5872,-1.56961,-0.355561,1.3429,0.199491,16.8398,47.7649,49.4802,-1.46108,-0.84274,1.28201,0.199491,17.5562,48.9432,47.8982,-1.56925,-0.783711,3.0167,0.199491,17.0909,47.4975,46.5214,-1.58454,-0.557229,2.89022,0.199491,18.6511,48.5664,47.4028,0.304068,-0.466329,2.41772,0.199645,15.298,49.8375,47.8942,0.370281,-0.524277,2.47276,0.199491,
1.7372,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,17.116,52.0542,46.9044,-1.54563,-0.346709,1.32389,0.199491,16.9907,47.1543,49.7359,-1.42845,-0.828081,1.25757,0.199491,17.6819,48.3559,48.1586,-1.53201,-0.777109,2.99293,0.199491,17.1979,46.9223,46.8072,-1.55024,-0.572115,2.8655,0.199491,18.7325,47.9945,47.6465,0.312107,-0.455659,2.43377,0.199645,15.4081,49.2054,48.2011,0.377051,-0.510713,2.49182,0.199491,
1.7473,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,17.1501,51.4213,47.2121,-1.52536,-0.330712,1.30156,0.199491,17.1296,46.5354,50.0107,-1.39313,-0.813193,1.23554,0.199491,17.7994,47.7716,48.4346,-1.49213,-0.77066,2.97303,0.199491,17.3023,46.3381,47.0691,-1.51939,-0.568863,2.84158,0.199491,18.8282,47.4239,47.8797,0.322685,-0.440387,2.4485,0.199645,15.5129,48.5633,48.5171,0.38169,-0.498279,2.50862,0.199491,
1.7574,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,17.1956,50.7644,47.5093,-1.50716,-0.308806,1.27682,0.199491,17.2605,45.903,50.3067,-1.35481,-0.798468,1.21537,0.199491,17.9059,47.1865,48.7267,-1.45247,-0.761697,2.95726,0.199491,17.403,45.7409,47.3022,-1.50339,-0.523033,2.82397,0.199491,18.9434,46.8534,48.1055,0.335416,-0.420375,2.46255,0.199645,15.6096,47.9123,48.8427,0.386971,-0.4896,2.52205,0.199491,
1.7675,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,17.2448,50.0931,47.8015,-1.48944,-0.284867,1.25158,0.199491,17.3896,45.2585,50.6103,-1.31921,-0.784059,1.19891,0.199491,18.0089,46.5946,49.0247,-1.4113,-0.757809,2.94257,0.199491,17.5009,45.1326,47.5266,-1.44705,-0.577197,2.78524,0.199491,19.0636,46.2779,48.3288,0.348822,-0.398831,2.47642,0.199645,15.7057,47.2508,49.1709,0.390641,-0.479743,2.53514,0.199491,
1.7776,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,17.2903,49.4136,48.0975,-1.47155,-0.263738,1.22787,0.199491,17.5228,44.6073,50.9015,-1.2829,-0.767735,1.18083,0.199491,18.1189,45.9903,49.3141,-1.37187,-0.746982,2.92894,0.199491,17.5997,44.5179,47.7701,-1.44707,-0.500597,2.77736,0.199491,19.1671,45.6894,48.5572,0.362479,-0.381032,2.49005,0.199645,15.8101,46.5759,49.492,0.397478,-0.471775,2.54816,0.199491,
1.7877,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,17.3256,48.7354,48.4037,-1.45243,-0.248753,1.20753,0.199491,17.6639,43.9516,51.1701,-1.252,-0.750968,1.16372,0.199491,18.239,45.369,49.5871,-1.33181,-0.741194,2.91242,0.199491,17.7032,43.8965,48.0443,-1.39328,-0.547054,2.74445,0.199491,19.2475,45.0796,48.7962,0.374912,-0.368052,2.50425,0.199645,15.9251,45.8892,49.8008,0.406041,-0.461349,2.56355,0.199491,
1.7978,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,17.3476,48.0699,48.7208,-1.4291,-0.239772,1.19104,0.199491,17.8158,43.2872,51.4227,-1.2228,-0.734558,1.14504,0.199491,18.3618,44.7275,49.8458,-1.29675,-0.731433,2.89418,0.199491,17.812,43.2608,48.3352,-1.38614,-0.497247,2.73671,0.199491,19.3203,44.4486,49.0464,0.386638,-0.358803,2.51921,0.199645,16.0424,45.1941,50.1009,0.417985,-0.450156,2.58029,0.199491,
1.8079,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,17.3598,47.423,49.0444,-1.40308,-0.234962,1.1786,0.199491,17.9823,42.6094,51.6714,-1.19671,-0.721896,1.12725,0.199491,18.4733,44.0622,50.0995,-1.27001,-0.716471,2.87383,0.199491,17.9242,42.6028,48.6183,-1.36049,-0.487477,2.72124,0.199491,19.4081,43.8036,49.3054,0.39846,-0.350222,2.53468,0.199645,16.1476,44.4937,50.4024,0.433162,-0.438675,2.59742,0.199491,
1.818,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,17.3685,46.7895,49.3693,-1.3774,-0.232431,1.16949,0.199491,18.1643,41.9178,51.9226,-1.16902,-0.713221,1.10859,0.199491,18.5649,43.3712,50.3554,-1.25103,-0.698625,2.85022,0.199491,18.0381,41.9228,48.881,-1.31977,-0.506119,2.70099,0.199491,19.5215,43.1531,49.5698,0.410904,-0.33976,2.55049,0.199645,16.2334,43.7872,50.7131,0.448445,-0.424329,2.61478,0.199491,
1.8281,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,17.3771,46.1558,49.6939,-1.35351,-0.231234,1.16226,0.199491,18.3557,41.2165,52.1744,-1.13989,-0.706966,1.08936,0.199491,18.6434,42.6601,50.6137,-1.23504,-0.682116,2.82366,0.199491,18.1531,41.2271,49.1311,-1.32152,-0.444616,2.70219,0.199491,19.6494,42.4975,49.8368,0.424558,-0.32883,2.56596,0.199645,16.3075,43.0713,51.0309,0.462627,-0.406498,2.63217,0.199491,
1.8382,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,17.3842,45.505,50.0195,-1.32892,-0.230286,1.15464,0.199491,18.5436,40.5106,52.422,-1.11157,-0.70017,1.07039,0.199491,18.727,41.9418,50.8703,-1.21741,-0.667107,2.79771,0.199491,18.2686,40.5239,49.3891,-1.26215,-0.497521,2.67526,0.199491,19.77,41.8299,50.1037,0.437808,-0.318117,2.5811,0.199645,16.3883,42.3436,51.3458,0.477542,-0.3891,2.64906,0.199491,
1.8483,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,17.3908,44.8217,50.3454,-1.30221,-0.227905,1.14454,0.199491,18.7172,39.8028,52.6653,-1.0848,-0.690089,1.05202,0.199491,18.8294,41.2282,51.1229,-1.19441,-0.653599,2.77555,0.199491,18.3835,39.8194,49.6684,-1.27102,-0.428029,2.67708,0.199491,19.8671,41.146,50.368,0.450634,-0.309004,2.59538,0.199645,16.4892,41.6033,51.6502,0.494473,-0.375762,2.66494,0.199491,
1.8584,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,17.4048,44.0961,50.6667,-1.27621,-0.222022,1.13092,0.199491,18.8743,39.0926,52.9108,-1.05884,-0.676438,1.03521,0.199491,18.9472,40.5229,51.3759,-1.16412,-0.642895,2.75757,0.199491,18.4963,39.1155,49.9633,-1.22458,-0.456239,2.65272,0.199491,19.9421,40.4503,50.6264,0.463924,-0.300157,2.60839,0.199645,16.6078,40.8506,51.9466,0.510917,-0.364365,2.67991,0.199491,
1.8685,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,17.434,43.3305,50.9769,-1.25388,-0.210584,1.11359,0.199491,19.0193,38.3752,53.1699,-1.03077,-0.66057,1.02026,0.199491,19.0662,39.8212,51.6399,-1.12777,-0.635454,2.74302,0.199491,18.6042,38.4082,50.2519,-1.20884,-0.428728,2.64047,0.199491,20.0126,39.7533,50.8752,0.479258,-0.288763,2.62009,0.199645,16.7318,40.0861,52.2458,0.524374,-0.351996,2.69342,0.199491,
1.8786,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,17.4785,42.5379,51.2722,-1.23587,-0.193224,1.09319,0.199491,19.159,37.6435,53.4511,-0.999483,-0.644227,1.00768,0.199491,19.1761,39.1172,51.9229,-1.09074,-0.626352,2.73302,0.199491,18.7038,37.6912,50.5141,-1.18955,-0.405115,2.62522,0.199491,20.0954,39.0611,51.113,0.497692,-0.273061,2.63093,0.199645,16.8508,39.3102,52.5559,0.536083,-0.341145,2.70426,0.199491,
1.8887,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,17.5314,41.7302,51.5562,-1.22002,-0.171779,1.07116,0.199491,19.2987,36.8952,53.7505,-0.968147,-0.629108,0.998431,0.199491,19.2774,38.4063,52.2214,-1.05519,-0.614998,2.72678,0.199491,18.7954,36.9607,50.7521,-1.13399,-0.436361,2.59447,0.199491,20.1919,38.3713,51.3429,0.518249,-0.253654,2.64158,0.199645,16.9643,38.5237,52.8757,0.548022,-0.33414,2.7126,0.199491,
1.8988,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,17.5851,40.9129,51.8384,-1.20418,-0.150193,1.04955,0.199491,19.4401,36.1366,54.0507,-0.936022,-0.613296,0.989424,0.199491,19.3773,37.6852,52.5211,-1.01979,-0.603944,2.72135,0.199491,18.8859,36.219,50.9895,-1.13943,-0.375104,2.58873,0.199491,20.2873,37.6735,51.5738,0.539263,-0.234881,2.65212,0.199645,17.0789,37.7267,53.1951,0.560518,-0.328026,2.72057,0.199491,
1.9089,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,17.6332,40.0894,52.1294,-1.18707,-0.132985,1.03038,0.199491,19.5825,35.3752,54.3329,-0.907263,-0.597538,0.980467,0.199491,19.483,36.9516,52.8064,-0.983622,-0.594744,2.71403,0.199491,18.9837,35.4699,51.251,-1.07321,-0.420579,2.55727,0.199491,20.3667,36.954,51.8152,0.558994,-0.220334,2.66292,0.199645,17.2008,36.9201,53.5033,0.57369,-0.319025,2.73054,0.199491,
1.919,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,17.6688,39.2674,52.4358,-1.1661,-0.121869,1.01505,0.199491,19.7273,34.6121,54.5921,-0.880048,-0.58115,0.969232,0.199491,19.5954,36.2028,53.072,-0.948805,-0.586142,2.70398,0.199491,19.0929,34.7122,51.5398,-1.08064,-0.363373,2.55651,0.199491,20.432,36.2063,52.0707,0.576785,-0.210618,2.67436,0.199645,17.3291,36.1057,53.7975,0.589212,-0.307912,2.74302,0.199491,
1.9291,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,17.6885,38.4559,52.7571,-1.14003,-0.115633,1.00413,0.199491,19.8801,33.8425,54.8365,-0.856083,-0.567429,0.957321,0.199491,19.7071,35.4338,53.3248,-0.919996,-0.574524,2.69146,0.199491,19.2105,33.9387,51.8371,-1.04189,-0.372545,2.53981,0.199491,20.5007,35.4376,52.3358,0.59349,-0.203895,2.68642,0.199645,17.454,35.2842,54.0862,0.60846,-0.297617,2.75704,0.199491,
1.9392,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,17.6954,37.658,53.0866,-1.11148,-0.112396,0.997084,0.199491,20.0472,33.0629,55.077,-0.831298,-0.557208,0.944222,0.199491,19.8082,34.6375,53.5771,-0.899197,-0.559757,2.67542,0.199491,19.331,33.1445,52.1198,-1.01464,-0.366132,2.52908,0.199491,20.5898,34.6624,52.6041,0.610337,-0.19663,2.69901,0.199645,17.5648,34.4537,54.3826,0.630007,-0.287151,2.77154,0.199491,
1.9493,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,17.697,36.8673,53.417,-1.08422,-0.111046,0.992518,0.199491,20.2286,32.2738,55.3183,-0.804505,-0.550695,0.930574,0.199491,19.8951,33.8124,53.8358,-0.883953,-0.54453,2.65503,0.199491,19.4507,32.3317,52.381,-1.01234,-0.326333,2.5289,0.199491,20.7009,33.8889,52.8721,0.628508,-0.188007,2.7117,0.199645,17.6596,33.6111,54.6927,0.651506,-0.273622,2.78579,0.199491,
1.9594,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,17.6982,36.0693,53.746,-1.05842,-0.110534,0.988617,0.199491,20.4141,31.4778,55.5595,-0.776214,-0.545446,0.916581,0.199491,19.9763,32.9694,54.0984,-0.869282,-0.531146,2.63236,0.199491,19.5699,31.5066,52.6341,-0.950452,-0.365279,2.50966,0.199491,20.8195,33.1117,53.1394,0.64735,-0.178602,2.7242,0.199645,17.7493,32.7565,55.0092,0.672372,-0.257529,2.79961,0.199491,
1.9695,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,17.7019,35.2477,54.074,-1.03135,-0.109059,0.983452,0.199491,20.5894,30.6758,55.7998,-0.748911,-0.53862,0.902869,0.199491,20.0654,32.1266,54.3581,-0.851403,-0.518716,2.61214,0.199491,19.6902,30.6759,52.8994,-0.965769,-0.304236,2.5149,0.199491,20.9259,32.3181,53.4071,0.665724,-0.169839,2.73609,0.199645,17.8499,31.8931,55.3179,0.693986,-0.243737,2.81287,0.199491,
1.9796,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,17.714,34.3899,54.3979,-1.00334,-0.105222,0.975424,0.199491,20.7464,29.8676,56.0417,-0.724064,-0.528591,0.890429,0.199491,20.1686,31.2957,54.6125,-0.827538,-0.506912,2.59731,0.199491,19.8113,29.8445,53.1867,-0.907134,-0.339062,2.49402,0.199491,21.0087,31.5025,53.6752,0.683562,-0.162264,2.74698,0.199645,17.9692,31.0231,55.6118,0.716248,-0.234263,2.82549,0.199491,
1.9897,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,17.7431,33.4926,54.7111,-0.977547,-0.0975482,0.963563,0.199491,20.8875,29.0515,56.2922,-0.699303,-0.515059,0.879655,0.199491,20.2794,30.4748,54.8689,-0.795876,-0.497919,2.58715,0.199491,19.9295,29.0123,53.4859,-0.907562,-0.297972,2.49025,0.199491,21.0722,30.6729,53.9399,0.702301,-0.154498,2.75662,0.199645,18.1022,30.1452,55.8975,0.736816,-0.225012,2.83698,0.199491,
1.9998,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,17.7915,32.5645,55.0075,-0.956647,-0.0851121,0.947869,0.199491,21.0221,28.2233,56.5604,-0.672305,-0.499638,0.871326,0.199491,20.3871,29.6541,55.1395,-0.759749,-0.490237,2.58113,0.199491,20.0384,28.1737,53.774,-0.876946,-0.293937,2.47575,0.199491,21.1319,29.8435,54.1956,0.72376,-0.144112,2.7653,0.199645,18.2382,29.2563,56.1881,0.754725,-0.214618,2.84626,0.199491,
2.0099,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,17.8525,31.6192,55.2875,-0.940051,-0.0681868,0.929379,0.199491,21.1598,27.3784,56.8501,-0.643472,-0.484827,0.866175,0.199491,20.4871,28.8256,55.4303,-0.724448,-0.480631,2.57937,0.199491,20.1346,27.3213,54.0361,-0.83361,-0.302665,2.45667,0.199491,21.2002,29.0218,54.4395,0.74855,-0.129867,2.77376,0.199645,18.3706,28.3549,56.4914,0.771344,-0.206794,2.85274,0.199491,
2.02,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,17.9172,30.6648,55.5589,-0.924899,-0.0487566,0.910063,0.199491,21.303,26.519,57.1522,-0.613178,-0.470489,0.862795,0.199491,20.5816,27.9858,55.7337,-0.691088,-0.469463,2.58006,0.199491,20.2228,26.4533,54.2799,-0.833666,-0.259784,2.44939,0.199491,21.276,28.2021,54.6769,0.775173,-0.113416,2.78223,0.199645,18.4997,27.4421,56.8029,0.788054,-0.202336,2.85745,0.199491,
2.0301,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,17.9801,29.703,55.8334,-0.909021,-0.0310314,0.892185,0.199491,21.4466,25.6527,57.4481,-0.584388,-0.456946,0.859804,0.199491,20.6758,27.1337,56.0325,-0.657626,-0.459348,2.58004,0.199491,20.3147,25.575,54.5305,-0.763152,-0.298147,2.42412,0.199491,21.3484,27.3686,54.9191,0.801269,-0.0988843,2.79073,0.199645,18.6301,26.52,57.1107,0.805384,-0.197411,2.86275,0.199491,
