time,0_rod(payload_bars compound_x8fOgA).X,0_rod(payload_bars compound_x8fOgA).Y,0_rod(payload_bars compound_x8fOgA).Z,0_rod(payload_bars compound_x8fOgA).Euler1,0_rod(payload_bars compound_x8fOgA).Euler2,0_rod(payload_bars compound_x8fOgA).Euler3,0_rod(payload_bars compound_x8fOgA).mass,1_rod(payload_bars compound_x8fOgA).X,1_rod(payload_bars compound_x8fOgA).Y,1_rod(payload_bars compound_x8fOgA).Z,1_rod(payload_bars compound_x8fOgA).Euler1,1_rod(payload_bars compound_x8fOgA).Euler2,1_rod(payload_bars compound_x8fOgA).Euler3,1_rod(payload_bars compound_x8fOgA).mass,2_rod(payload_bars compound_x8fOgA).X,2_rod(payload_bars compound_x8fOgA).Y,2_rod(payload_bars compound_x8fOgA).Z,2_rod(payload_bars compound_x8fOgA).Euler1,2_rod(payload_bars compound_x8fOgA).Euler2,2_rod(payload_bars compound_x8fOgA).Euler3,2_rod(payload_bars compound_x8fOgA).mass,3_rod(payload_bars compound_x8fOgA).X,3_rod(payload_bars compound_x8fOgA).Y,3_rod(payload_bars compound_x8fOgA).Z,3_rod(payload_bars compound_x8fOgA).Euler1,3_rod(payload_bars compound_x8fOgA).Euler2,3_rod(payload_bars compound_x8fOgA).Euler3,3_rod(payload_bars compound_x8fOgA).mass,4_rod(sense_bar compound_x8fOgA).X,4_rod(sense_bar compound_x8fOgA).Y,4_rod(sense_bar compound_x8fOgA).Z,4_rod(sense_bar compound_x8fOgA).Euler1,4_rod(sense_bar compound_x8fOgA).Euler2,4_rod(sense_bar compound_x8fOgA).Euler3,4_rod(sense_bar compound_x8fOgA).mass,5_rod(strut).X,5_rod(strut).Y,5_rod(strut).Z,5_rod(strut).Euler1,5_rod(strut).Euler2,5_rod(strut).Euler3,5_rod(strut).mass,6_rod(strut).X,6_rod(strut).Y,6_rod(strut).Z,6_rod(strut).Euler1,6_rod(strut).Euler2,6_rod(strut).Euler3,6_rod(strut).mass,7_rod(strut).X,7_rod(strut).Y,7_rod(strut).Z,7_rod(strut).Euler1,7_rod(strut).Euler2,7_rod(strut).Euler3,7_rod(strut).mass,8_rod(strut).X,8_rod(strut).Y,8_rod(strut).Z,8_rod(strut).Euler1,8_rod(strut).Euler2,8_rod(strut).Euler3,8_rod(strut).mass,9_rod(strut).X,9_rod(strut).Y,9_rod(strut).Z,9_rod(strut).Euler1,9_rod(strut).Euler2,9_rod(strut).Euler3,9_rod(strut).mass,10_rod(strut).X,10_rod(strut).Y,10_rod(strut).Z,10_rod(strut).Euler1,10_rod(strut).Euler2,10_rod(strut).Euler3,10_rod(strut).mass,
2.3937,-2.3317,3.01749,-0.368159,-0.384186,-0.493496,-1.01099,0.24652,-2.3317,3.01749,-0.368159,-0.384186,-0.493496,-1.01099,0.24652,-2.3317,3.01749,-0.368159,-0.384186,-0.493496,-1.01099,0.24652,-2.3317,3.01749,-0.368159,-0.384186,-0.493496,-1.01099,0.24652,-2.3317,3.01749,-0.368159,-0.384186,-0.493496,-1.01099,0.24652,-2.93286,3.24031,-0.699744,-0.387941,-0.4217,2.90263,0.0592915,-1.73514,2.82095,0.00716703,-0.336164,-0.611789,2.86595,0.0592915,-2.66345,2.37722,-0.184738,-0.351004,-0.483058,-1.83537,0.0592915,-1.99012,3.64746,-0.505603,-0.295099,-0.468447,-1.85859,0.0592915,-2.56924,3.31031,0.275865,-2.62741,-0.871735,0.831701,0.0592915,-2.08772,2.7268,-0.974198,-2.59754,-0.839892,0.816873,0.0592915,
2.4038,-2.31746,2.96918,-0.348731,-0.462927,-0.51696,-0.957325,0.24652,-2.31746,2.96918,-0.348731,-0.462927,-0.51696,-0.957325,0.24652,-2.31746,2.96918,-0.348731,-0.462927,-0.51696,-0.957325,0.24652,-2.31746,2.96918,-0.348731,-0.462927,-0.51696,-0.957325,0.24652,-2.31746,2.96918,-0.348731,-0.462927,-0.51696,-0.957325,0.24652,-2.91303,3.15657,-0.66843,-0.317488,-0.534715,2.89691,0.0592915,-1.75964,2.83445,0.0303877,-0.362038,-0.481535,2.89545,0.0592915,-2.60074,2.3212,-0.153038,-0.249085,-0.475708,-1.85135,0.0592915,-2.00118,3.59789,-0.456201,-0.364343,-0.505234,-1.80541,0.0592915,-2.56248,3.25028,0.300428,-2.54732,-0.854028,0.805687,0.0592915,-2.07154,2.70188,-0.914011,-2.61979,-0.845868,0.884092,0.0592915,
2.4139,-2.30403,2.95664,-0.324225,-0.489516,-0.564707,-0.949918,0.24652,-2.30403,2.95664,-0.324225,-0.489516,-0.564707,-0.949918,0.24652,-2.30403,2.95664,-0.324225,-0.489516,-0.564707,-0.949918,0.24652,-2.30403,2.95664,-0.324225,-0.489516,-0.564707,-0.949918,0.24652,-2.30403,2.95664,-0.324225,-0.489516,-0.564707,-0.949918,0.24652,-2.88803,3.07858,-0.643562,-0.256279,-0.527782,2.87065,0.0592915,-1.76859,2.8417,0.0499765,-0.374561,-0.378613,2.90343,0.0592915,-2.54834,2.29809,-0.118436,-0.284644,-0.51566,-1.83057,0.0592915,-2.01428,3.56199,-0.432225,-0.279774,-0.518595,-1.84813,0.0592915,-2.56452,3.19653,0.3007,-2.55104,-0.870134,0.852991,0.0592915,-2.05538,2.65727,-0.852706,-2.62985,-0.851002,0.944756,0.0592915,
2.424,-2.30013,2.94719,-0.305271,-0.476302,-0.593565,-0.9734,0.24652,-2.30013,2.94719,-0.305271,-0.476302,-0.593565,-0.9734,0.24652,-2.30013,2.94719,-0.305271,-0.476302,-0.593565,-0.9734,0.24652,-2.30013,2.94719,-0.305271,-0.476302,-0.593565,-0.9734,0.24652,-2.30013,2.94719,-0.305271,-0.476302,-0.593565,-0.9734,0.24652,-2.87695,3.04717,-0.653535,-0.254534,-0.498896,2.86471,0.0592915,-1.76524,2.84612,0.0795739,-0.34702,-0.406061,2.88585,0.0592915,-2.53517,2.27516,-0.0945035,-0.173603,-0.523969,-1.88962,0.0592915,-2.01403,3.55026,-0.428088,-0.156066,-0.521694,-1.91742,0.0592915,-2.57622,3.19815,0.304347,-2.57994,-0.865998,0.91072,0.0592915,-2.02587,2.63909,-0.831002,-2.61384,-0.822831,0.969144,0.0592915,
2.4341,-2.30274,2.94269,-0.297152,-0.404172,-0.601777,-1.03329,0.24652,-2.30274,2.94269,-0.297152,-0.404172,-0.601777,-1.03329,0.24652,-2.30274,2.94269,-0.297152,-0.404172,-0.601777,-1.03329,0.24652,-2.30274,2.94269,-0.297152,-0.404172,-0.601777,-1.03329,0.24652,-2.30274,2.94269,-0.297152,-0.404172,-0.601777,-1.03329,0.24652,-2.87607,3.05223,-0.683569,-0.231218,-0.597604,2.83805,0.0592915,-1.74956,2.84372,0.122246,-0.308171,-0.514275,2.86009,0.0592915,-2.55567,2.27278,-0.0840392,-0.232596,-0.582871,-1.87686,0.0592915,-2.00174,3.57324,-0.43978,-0.176341,-0.570409,-1.92095,0.0592915,-2.60478,3.23125,0.305051,-2.60245,-0.828911,0.955417,0.0592915,-1.98934,2.62403,-0.832437,-2.65987,-0.812657,1.02042,0.0592915,
2.4442,-2.29858,2.95599,-0.297019,-0.272484,-0.628924,-1.11511,0.24652,-2.29858,2.95599,-0.297019,-0.272484,-0.628924,-1.11511,0.24652,-2.29858,2.95599,-0.297019,-0.272484,-0.628924,-1.11511,0.24652,-2.29858,2.95599,-0.297019,-0.272484,-0.628924,-1.11511,0.24652,-2.29858,2.95599,-0.297019,-0.272484,-0.628924,-1.11511,0.24652,-2.87382,3.07312,-0.724727,-0.231344,-0.634971,2.81645,0.0592915,-1.74834,2.83904,0.149381,-0.317221,-0.470075,2.85241,0.0592915,-2.58588,2.29272,-0.0841495,-0.198634,-0.61662,-1.91867,0.0592915,-1.9953,3.59127,-0.460649,-0.26378,-0.637276,-1.89142,0.0592915,-2.63519,3.274,0.286726,-2.69354,-0.815698,1.04431,0.0592915,-1.96765,2.6194,-0.833729,-2.71017,-0.79736,1.0705,0.0592915,
2.4543,-2.29864,2.96902,-0.309764,-0.146767,-0.669845,-1.18839,0.24652,-2.29864,2.96902,-0.309764,-0.146767,-0.669845,-1.18839,0.24652,-2.29864,2.96902,-0.309764,-0.146767,-0.669845,-1.18839,0.24652,-2.29864,2.96902,-0.309764,-0.146767,-0.669845,-1.18839,0.24652,-2.29864,2.96902,-0.309764,-0.146767,-0.669845,-1.18839,0.24652,-2.85581,3.09537,-0.748142,-0.193713,-0.735376,2.76604,0.0592915,-1.74642,2.83645,0.180625,-0.246344,-0.626111,2.80002,0.0592915,-2.61683,2.33251,-0.0903754,-0.322626,-0.694524,-1.87241,0.0592915,-1.99553,3.60401,-0.486855,-0.245732,-0.6743,-1.9191,0.0592915,-2.66212,3.31523,0.252274,-2.71224,-0.769404,1.0831,0.0592915,-1.94568,2.61703,-0.827049,-2.76324,-0.794361,1.11408,0.0592915,
2.4644,-2.29667,2.97809,-0.325412,-0.0983997,-0.701602,-1.21988,0.24652,-2.29667,2.97809,-0.325412,-0.0983997,-0.701602,-1.21988,0.24652,-2.29667,2.97809,-0.325412,-0.0983997,-0.701602,-1.21988,0.24652,-2.29667,2.97809,-0.325412,-0.0983997,-0.701602,-1.21988,0.24652,-2.29667,2.97809,-0.325412,-0.0983997,-0.701602,-1.21988,0.24652,-2.83699,3.09719,-0.77443,-0.233516,-0.670253,2.76584,0.0592915,-1.7749,2.85607,0.188604,-0.170544,-0.792856,2.72767,0.0592915,-2.63141,2.34696,-0.0909314,-0.1461,-0.686162,-2.00549,0.0592915,-1.98909,3.59702,-0.504131,-0.115293,-0.674727,-2.02547,0.0592915,-2.67926,3.34349,0.21828,-2.81724,-0.768249,1.17742,0.0592915,-1.93814,2.60807,-0.80702,-2.76924,-0.757824,1.14277,0.0592915,
2.4745,-2.30206,2.97929,-0.338896,-0.118128,-0.748023,-1.22214,0.24652,-2.30206,2.97929,-0.338896,-0.118128,-0.748023,-1.22214,0.24652,-2.30206,2.97929,-0.338896,-0.118128,-0.748023,-1.22214,0.24652,-2.30206,2.97929,-0.338896,-0.118128,-0.748023,-1.22214,0.24652,-2.30206,2.97929,-0.338896,-0.118128,-0.748023,-1.22214,0.24652,-2.81669,3.07122,-0.80276,-0.211603,-0.729576,2.73331,0.0592915,-1.79754,2.87143,0.19425,-0.238732,-0.692182,2.75027,0.0592915,-2.63459,2.36679,-0.0929882,-0.106676,-0.714102,-2.05849,0.0592915,-1.98094,3.57881,-0.517585,-0.277175,-0.771861,-1.94166,0.0592915,-2.68629,3.34928,0.177127,-2.86819,-0.749741,1.24088,0.0592915,-1.93057,2.59051,-0.786767,-2.86823,-0.750752,1.23925,0.0592915,
2.4846,-2.31007,2.96844,-0.352045,-0.156947,-0.798981,-1.21313,0.24652,-2.31007,2.96844,-0.352045,-0.156947,-0.798981,-1.21313,0.24652,-2.31007,2.96844,-0.352045,-0.156947,-0.798981,-1.21313,0.24652,-2.31007,2.96844,-0.352045,-0.156947,-0.798981,-1.21313,0.24652,-2.31007,2.96844,-0.352045,-0.156947,-0.798981,-1.21313,0.24652,-2.79364,3.04834,-0.828999,-0.151241,-0.82666,2.67337,0.0592915,-1.81521,2.87604,0.190392,-0.191928,-0.788161,2.70377,0.0592915,-2.63928,2.37945,-0.104372,-0.473733,-0.851016,-1.80186,0.0592915,-1.97238,3.557,-0.532772,-0.172092,-0.780111,-2.03363,0.0592915,-2.6974,3.35162,0.141412,-2.85568,-0.717597,1.25436,0.0592915,-1.91972,2.57259,-0.769887,-2.91533,-0.729962,1.29542,0.0592915,
2.4947,-2.31444,2.94703,-0.363652,-0.205093,-0.845936,-1.19608,0.24652,-2.31444,2.94703,-0.363652,-0.205093,-0.845936,-1.19608,0.24652,-2.31444,2.94703,-0.363652,-0.205093,-0.845936,-1.19608,0.24652,-2.31444,2.94703,-0.363652,-0.205093,-0.845936,-1.19608,0.24652,-2.31444,2.94703,-0.363652,-0.205093,-0.845936,-1.19608,0.24652,-2.78414,3.03825,-0.854015,-0.198435,-0.778951,2.70019,0.0592915,-1.83699,2.8754,0.184155,-0.19251,-0.820055,2.69893,0.0592915,-2.65136,2.38827,-0.127797,-0.297069,-0.839512,-1.93456,0.0592915,-1.97012,3.5459,-0.546687,-0.154397,-0.803255,-2.04999,0.0592915,-2.71064,3.34629,0.106161,-2.9126,-0.703645,1.30223,0.0592915,-1.91341,2.55774,-0.770469,-2.88745,-0.697777,1.2878,0.0592915,
2.5048,-2.3172,2.926,-0.377707,-0.240352,-0.886924,-1.1948,0.24652,-2.3172,2.926,-0.377707,-0.240352,-0.886924,-1.1948,0.24652,-2.3172,2.926,-0.377707,-0.240352,-0.886924,-1.1948,0.24652,-2.3172,2.926,-0.377707,-0.240352,-0.886924,-1.1948,0.24652,-2.3172,2.926,-0.377707,-0.240352,-0.886924,-1.1948,0.24652,-2.78324,3.03016,-0.880771,-0.168441,-0.873874,2.67938,0.0592915,-1.85969,2.86296,0.173555,-0.21682,-0.822868,2.71841,0.0592915,-2.6709,2.3829,-0.152047,-0.110837,-0.797397,-2.06387,0.0592915,-1.97298,3.53145,-0.552866,-0.226451,-0.843125,-1.99557,0.0592915,-2.72964,3.33943,0.0820175,-2.90545,-0.67959,1.29443,0.0592915,-1.91705,2.55201,-0.77993,-2.91335,-0.679035,1.3033,0.0592915,
2.5149,-2.32699,2.91676,-0.393063,-0.223982,-0.911062,-1.22843,0.24652,-2.32699,2.91676,-0.393063,-0.223982,-0.911062,-1.22843,0.24652,-2.32699,2.91676,-0.393063,-0.223982,-0.911062,-1.22843,0.24652,-2.32699,2.91676,-0.393063,-0.223982,-0.911062,-1.22843,0.24652,-2.32699,2.91676,-0.393063,-0.223982,-0.911062,-1.22843,0.24652,-2.77618,3.02781,-0.893402,-0.231835,-0.817712,2.73552,0.0592915,-1.89083,2.84591,0.170316,-0.231005,-0.864083,2.73785,0.0592915,-2.68017,2.37973,-0.178956,-0.12248,-0.818811,-2.05118,0.0592915,-1.9821,3.51927,-0.54451,-0.146265,-0.832973,-2.04744,0.0592915,-2.74602,3.31721,0.062874,-2.894,-0.650595,1.28197,0.0592915,-1.9256,2.54493,-0.776792,-2.92404,-0.654984,1.30416,0.0592915,
2.525,-2.34308,2.90516,-0.401779,-0.205443,-0.931488,-1.24312,0.24652,-2.34308,2.90516,-0.401779,-0.205443,-0.931488,-1.24312,0.24652,-2.34308,2.90516,-0.401779,-0.205443,-0.931488,-1.24312,0.24652,-2.34308,2.90516,-0.401779,-0.205443,-0.931488,-1.24312,0.24652,-2.34308,2.90516,-0.401779,-0.205443,-0.931488,-1.24312,0.24652,-2.76713,3.03142,-0.906149,-0.203098,-0.924537,2.72818,0.0592915,-1.92079,2.83449,0.170844,-0.249414,-0.868697,2.76542,0.0592915,-2.69161,2.36953,-0.199082,-0.233599,-0.873069,-1.95674,0.0592915,-1.99481,3.51093,-0.530289,-0.298621,-0.892194,-1.9185,0.0592915,-2.76269,3.30791,0.0477113,-2.89841,-0.62462,1.27976,0.0592915,-1.92977,2.55839,-0.773253,-2.91513,-0.626176,1.29241,0.0592915,
2.5351,-2.35693,2.89779,-0.403217,-0.230548,-0.949153,-1.21239,0.24652,-2.35693,2.89779,-0.403217,-0.230548,-0.949153,-1.21239,0.24652,-2.35693,2.89779,-0.403217,-0.230548,-0.949153,-1.21239,0.24652,-2.35693,2.89779,-0.403217,-0.230548,-0.949153,-1.21239,0.24652,-2.35693,2.89779,-0.403217,-0.230548,-0.949153,-1.21239,0.24652,-2.77079,3.0386,-0.914213,-0.283557,-0.864467,2.8112,0.0592915,-1.95441,2.82792,0.178216,-0.251998,-0.9121,2.78663,0.0592915,-2.70951,2.35753,-0.220521,-0.227542,-0.889474,-1.94841,0.0592915,-2.01693,3.51157,-0.515339,-0.166127,-0.872749,-1.99882,0.0592915,-2.78894,3.29716,0.0364552,-2.89593,-0.596546,1.27425,0.0592915,-1.93519,2.57224,-0.772778,-2.82708,-0.578113,1.2357,0.0592915,
2.5452,-2.36965,2.89633,-0.401065,-0.276742,-0.954938,-1.16749,0.24652,-2.36965,2.89633,-0.401065,-0.276742,-0.954938,-1.16749,0.24652,-2.36965,2.89633,-0.401065,-0.276742,-0.954938,-1.16749,0.24652,-2.36965,2.89633,-0.401065,-0.276742,-0.954938,-1.16749,0.24652,-2.36965,2.89633,-0.401065,-0.276742,-0.954938,-1.16749,0.24652,-2.78451,3.03823,-0.928418,-0.276295,-0.938534,2.83069,0.0592915,-1.98622,2.81394,0.190631,-0.298539,-0.895154,2.84836,0.0592915,-2.7303,2.33635,-0.243152,-0.233357,-0.906703,-1.92367,0.0592915,-2.03891,3.51726,-0.494737,-0.343082,-0.927976,-1.83579,0.0592915,-2.82993,3.27952,0.0346021,-2.83523,-0.554629,1.23674,0.0592915,-1.94114,2.57247,-0.772404,-2.90413,-0.57352,1.27372,0.0592915,
2.5553,-2.38652,2.89756,-0.394924,-0.314164,-0.956448,-1.10908,0.24652,-2.38652,2.89756,-0.394924,-0.314164,-0.956448,-1.10908,0.24652,-2.38652,2.89756,-0.394924,-0.314164,-0.956448,-1.10908,0.24652,-2.38652,2.89756,-0.394924,-0.314164,-0.956448,-1.10908,0.24652,-2.38652,2.89756,-0.394924,-0.314164,-0.956448,-1.10908,0.24652,-2.79706,3.03361,-0.945758,-0.296998,-0.930121,2.866,0.0592915,-2.00797,2.81982,0.202057,-0.243791,-1.02009,2.82049,0.0592915,-2.74654,2.31743,-0.253837,-0.353815,-0.946034,-1.80838,0.0592915,-2.05441,3.53087,-0.486925,-0.207331,-0.919757,-1.92515,0.0592915,-2.8641,3.27504,0.0314123,-2.842,-0.540999,1.24835,0.0592915,-1.93545,2.57602,-0.774521,-2.83051,-0.534809,1.24418,0.0592915,
2.5654,-2.40334,2.91002,-0.39571,-0.309345,-0.96273,-1.07128,0.24652,-2.40334,2.91002,-0.39571,-0.309345,-0.96273,-1.07128,0.24652,-2.40334,2.91002,-0.39571,-0.309345,-0.96273,-1.07128,0.24652,-2.40334,2.91002,-0.39571,-0.309345,-0.96273,-1.07128,0.24652,-2.40334,2.91002,-0.39571,-0.309345,-0.96273,-1.07128,0.24652,-2.80512,3.02768,-0.957456,-0.290177,-0.915587,2.86865,0.0592915,-2.02008,2.82777,0.217356,-0.312895,-0.857981,2.88647,0.0592915,-2.75739,2.31122,-0.253703,-0.263452,-0.952068,-1.87272,0.0592915,-2.07179,3.54425,-0.490389,-0.163361,-0.931011,-1.95308,0.0592915,-2.89401,3.27821,0.0255978,-2.83813,-0.527029,1.26603,0.0592915,-1.93225,2.57793,-0.768215,-2.80845,-0.520961,1.24921,0.0592915,
2.5755,-2.4195,2.92349,-0.400694,-0.275297,-0.969642,-1.05828,0.24652,-2.4195,2.92349,-0.400694,-0.275297,-0.969642,-1.05828,0.24652,-2.4195,2.92349,-0.400694,-0.275297,-0.969642,-1.05828,0.24652,-2.4195,2.92349,-0.400694,-0.275297,-0.969642,-1.05828,0.24652,-2.4195,2.92349,-0.400694,-0.275297,-0.969642,-1.05828,0.24652,-2.8155,3.01996,-0.974078,-0.212445,-1.02079,2.81167,0.0592915,-2.03633,2.83358,0.226992,-0.27522,-0.914732,2.86349,0.0592915,-2.76512,2.30341,-0.249568,-0.296409,-0.975506,-1.83604,0.0592915,-2.08551,3.55269,-0.492316,-0.328043,-0.980695,-1.81349,0.0592915,-2.92254,3.27812,0.0190001,-2.83003,-0.519551,1.27652,0.0592915,-1.93204,2.57536,-0.761283,-2.91606,-0.537635,1.32209,0.0592915,
2.5856,-2.43526,2.92889,-0.402173,-0.232387,-0.983999,-1.05359,0.24652,-2.43526,2.92889,-0.402173,-0.232387,-0.983999,-1.05359,0.24652,-2.43526,2.92889,-0.402173,-0.232387,-0.983999,-1.05359,0.24652,-2.43526,2.92889,-0.402173,-0.232387,-0.983999,-1.05359,0.24652,-2.43526,2.92889,-0.402173,-0.232387,-0.983999,-1.05359,0.24652,-2.82735,3.01125,-0.986732,-0.235018,-0.967289,2.83995,0.0592915,-2.05285,2.84012,0.231455,-0.229045,-0.992561,2.83533,0.0592915,-2.77669,2.29516,-0.257874,-0.412404,-1.00225,-1.72953,0.0592915,-2.10436,3.55985,-0.499442,-0.186437,-0.970794,-1.92011,0.0592915,-2.94927,3.27351,0.00900086,-2.82276,-0.509066,1.28738,0.0592915,-1.93275,2.57435,-0.763868,-2.84301,-0.514567,1.29699,0.0592915,
2.5957,-2.44973,2.92394,-0.402955,-0.190899,-1.00029,-1.06163,0.24652,-2.44973,2.92394,-0.402955,-0.190899,-1.00029,-1.06163,0.24652,-2.44973,2.92394,-0.402955,-0.190899,-1.00029,-1.06163,0.24652,-2.44973,2.92394,-0.402955,-0.190899,-1.00029,-1.06163,0.24652,-2.44973,2.92394,-0.402955,-0.190899,-1.00029,-1.06163,0.24652,-2.84085,3.0035,-1.0034,-0.235122,-0.948611,2.84978,0.0592915,-2.07064,2.84761,0.229976,-0.231516,-0.953068,2.84672,0.0592915,-2.78593,2.28577,-0.262531,-0.197877,-0.986351,-1.89906,0.0592915,-2.12528,3.5651,-0.509937,-0.103835,-0.966256,-1.97735,0.0592915,-2.97481,3.27132,-0.0041532,-2.80843,-0.501817,1.29384,0.0592915,-1.93559,2.58013,-0.768413,-2.74604,-0.484732,1.26488,0.0592915,
2.6058,-2.46397,2.91499,-0.409008,-0.156203,-1.01056,-1.09976,0.24652,-2.46397,2.91499,-0.409008,-0.156203,-1.01056,-1.09976,0.24652,-2.46397,2.91499,-0.409008,-0.156203,-1.01056,-1.09976,0.24652,-2.46397,2.91499,-0.409008,-0.156203,-1.01056,-1.09976,0.24652,-2.46397,2.91499,-0.409008,-0.156203,-1.01056,-1.09976,0.24652,-2.85031,2.98616,-1.01039,-0.151704,-1.05335,2.79023,0.0592915,-2.09135,2.85537,0.224397,-0.211489,-0.952418,2.84019,0.0592915,-2.79029,2.27674,-0.268053,-0.105196,-0.982239,-1.96822,0.0592915,-2.15187,3.56112,-0.516992,-0.245122,-1.00844,-1.84918,0.0592915,-2.99673,3.26053,-0.0196395,-2.81744,-0.500927,1.316,0.0592915,-1.94435,2.58154,-0.766187,-2.83313,-0.504989,1.3228,0.0592915,
2.6159,-2.47778,2.90493,-0.417257,-0.134981,-1.01795,-1.13726,0.24652,-2.47778,2.90493,-0.417257,-0.134981,-1.01795,-1.13726,0.24652,-2.47778,2.90493,-0.417257,-0.134981,-1.01795,-1.13726,0.24652,-2.47778,2.90493,-0.417257,-0.134981,-1.01795,-1.13726,0.24652,-2.47778,2.90493,-0.417257,-0.134981,-1.01795,-1.13726,0.24652,-2.85806,2.96149,-1.01709,-0.143815,-1.01302,2.79225,0.0592915,-2.1124,2.86215,0.214353,-0.19321,-0.938292,2.83312,0.0592915,-2.79007,2.27093,-0.270765,-0.268446,-1.02809,-1.82184,0.0592915,-2.17968,3.55356,-0.530591,-0.16494,-1.01156,-1.91026,0.0592915,-3.0151,3.24321,-0.0388918,-2.79303,-0.495935,1.32589,0.0592915,-1.95621,2.57893,-0.762257,-2.82787,-0.50246,1.3433,0.0592915,
2.626,-2.49129,2.88865,-0.427583,-0.102917,-1.02446,-1.18475,0.24652,-2.49129,2.88865,-0.427583,-0.102917,-1.02446,-1.18475,0.24652,-2.49129,2.88865,-0.427583,-0.102917,-1.02446,-1.18475,0.24652,-2.49129,2.88865,-0.427583,-0.102917,-1.02446,-1.18475,0.24652,-2.49129,2.88865,-0.427583,-0.102917,-1.02446,-1.18475,0.24652,-2.86621,2.93292,-1.02627,-0.14097,-0.970451,2.79572,0.0592915,-2.13274,2.86731,0.202876,-0.179859,-0.906653,2.82705,0.0592915,-2.79334,2.26066,-0.273502,-0.118118,-1.0197,-1.94246,0.0592915,-2.2058,3.54021,-0.548474,0.0200672,-0.985622,-2.06022,0.0592915,-3.03359,3.22614,-0.0604119,-2.76385,-0.489826,1.33585,0.0592915,-1.96564,2.57362,-0.761375,-2.73412,-0.482739,1.32241,0.0592915,
2.6361,-2.5037,2.87043,-0.442163,-0.0555591,-1.03453,-1.24379,0.24652,-2.5037,2.87043,-0.442163,-0.0555591,-1.03453,-1.24379,0.24652,-2.5037,2.87043,-0.442163,-0.0555591,-1.03453,-1.24379,0.24652,-2.5037,2.87043,-0.442163,-0.0555591,-1.03453,-1.24379,0.24652,-2.5037,2.87043,-0.442163,-0.0555591,-1.03453,-1.24379,0.24652,-2.87503,2.90589,-1.03632,-0.0201995,-1.07834,2.69873,0.0592915,-2.1558,2.87199,0.184091,-0.136571,-0.928222,2.79698,0.0592915,-2.79656,2.25364,-0.280647,-0.113287,-1.03374,-1.94016,0.0592915,-2.23421,3.52503,-0.568018,-0.117242,-1.03464,-1.93807,0.0592915,-3.05101,3.20894,-0.0855652,-2.79827,-0.498895,1.37361,0.0592915,-1.98095,2.56939,-0.76362,-2.81922,-0.501237,1.38464,0.0592915,
2.6462,-2.51385,2.8524,-0.461119,0.00888488,-1.04366,-1.31422,0.24652,-2.51385,2.8524,-0.461119,0.00888488,-1.04366,-1.31422,0.24652,-2.51385,2.8524,-0.461119,0.00888488,-1.04366,-1.31422,0.24652,-2.51385,2.8524,-0.461119,0.00888488,-1.04366,-1.31422,0.24652,-2.51385,2.8524,-0.461119,0.00888488,-1.04366,-1.31422,0.24652,-2.88691,2.87936,-1.04799,-0.0529051,-0.997552,2.73171,0.0592915,-2.18007,2.87514,0.16341,-0.0556316,-0.996866,2.73396,0.0592915,-2.80272,2.24784,-0.290877,-0.0595935,-1.0367,-1.98114,0.0592915,-2.26481,3.50785,-0.593459,0.0141271,-1.01885,-2.04592,0.0592915,-3.06968,3.19055,-0.113609,-2.75799,-0.494187,1.3766,0.0592915,-1.99859,2.56342,-0.76985,-2.7732,-0.496669,1.38379,0.0592915,
2.6563,-2.52434,2.83819,-0.484355,0.0916113,-1.04289,-1.38968,0.24652,-2.52434,2.83819,-0.484355,0.0916113,-1.04289,-1.38968,0.24652,-2.52434,2.83819,-0.484355,0.0916113,-1.04289,-1.38968,0.24652,-2.52434,2.83819,-0.484355,0.0916113,-1.04289,-1.38968,0.24652,-2.52434,2.83819,-0.484355,0.0916113,-1.04289,-1.38968,0.24652,-2.89592,2.87529,-1.06036,0.00685461,-1.04918,2.68045,0.0592915,-2.20385,2.87788,0.142196,0.0329724,-1.06288,2.6586,0.0592915,-2.81269,2.25077,-0.306713,0.0522326,-1.01711,-2.07926,0.0592915,-2.28767,3.49821,-0.617482,0.0779169,-1.00977,-2.09683,0.0592915,-3.08178,3.18713,-0.142421,-2.75806,-0.492459,1.3874,0.0592915,-2.01394,2.56662,-0.781792,-2.76078,-0.495209,1.38674,0.0592915,
2.6664,-2.53559,2.83861,-0.50597,0.141813,-1.04137,-1.42934,0.24652,-2.53559,2.83861,-0.50597,0.141813,-1.04137,-1.42934,0.24652,-2.53559,2.83861,-0.50597,0.141813,-1.04137,-1.42934,0.24652,-2.53559,2.83861,-0.50597,0.141813,-1.04137,-1.42934,0.24652,-2.53559,2.83861,-0.50597,0.141813,-1.04137,-1.42934,0.24652,-2.89897,2.87178,-1.07812,0.123901,-1.13479,2.57053,0.0592915,-2.22002,2.87407,0.117461,-7.02779e-05,-1.0369,2.68059,0.0592915,-2.82341,2.256,-0.32311,0.0252546,-1.02948,-2.06039,0.0592915,-2.29458,3.4894,-0.634446,-0.111967,-1.06106,-1.9417,0.0592915,-3.08834,3.18393,-0.16591,-2.81581,-0.499236,1.41572,0.0592915,-2.03128,2.56067,-0.79261,-2.78972,-0.494655,1.40428,0.0592915,
