time,0_rod(payload_bars compound_0msTde).X,0_rod(payload_bars compound_0msTde).Y,0_rod(payload_bars compound_0msTde).Z,0_rod(payload_bars compound_0msTde).Euler1,0_rod(payload_bars compound_0msTde).Euler2,0_rod(payload_bars compound_0msTde).Euler3,0_rod(payload_bars compound_0msTde).mass,1_rod(payload_bars compound_0msTde).X,1_rod(payload_bars compound_0msTde).Y,1_rod(payload_bars compound_0msTde).Z,1_rod(payload_bars compound_0msTde).Euler1,1_rod(payload_bars compound_0msTde).Euler2,1_rod(payload_bars compound_0msTde).Euler3,1_rod(payload_bars compound_0msTde).mass,2_rod(payload_bars compound_0msTde).X,2_rod(payload_bars compound_0msTde).Y,2_rod(payload_bars compound_0msTde).Z,2_rod(payload_bars compound_0msTde).Euler1,2_rod(payload_bars compound_0msTde).Euler2,2_rod(payload_bars compound_0msTde).Euler3,2_rod(payload_bars compound_0msTde).mass,3_rod(payload_bars compound_0msTde).X,3_rod(payload_bars compound_0msTde).Y,3_rod(payload_bars compound_0msTde).Z,3_rod(payload_bars compound_0msTde).Euler1,3_rod(payload_bars compound_0msTde).Euler2,3_rod(payload_bars compound_0msTde).Euler3,3_rod(payload_bars compound_0msTde).mass,4_rod(payload_bars compound_0msTde).X,4_rod(payload_bars compound_0msTde).Y,4_rod(payload_bars compound_0msTde).Z,4_rod(payload_bars compound_0msTde).Euler1,4_rod(payload_bars compound_0msTde).Euler2,4_rod(payload_bars compound_0msTde).Euler3,4_rod(payload_bars compound_0msTde).mass,5_rod(strut).X,5_rod(strut).Y,5_rod(strut).Z,5_rod(strut).Euler1,5_rod(strut).Euler2,5_rod(strut).Euler3,5_rod(strut).mass,6_rod(strut).X,6_rod(strut).Y,6_rod(strut).Z,6_rod(strut).Euler1,6_rod(strut).Euler2,6_rod(strut).Euler3,6_rod(strut).mass,7_rod(strut).X,7_rod(strut).Y,7_rod(strut).Z,7_rod(strut).Euler1,7_rod(strut).Euler2,7_rod(strut).Euler3,7_rod(strut).mass,8_rod(strut).X,8_rod(strut).Y,8_rod(strut).Z,8_rod(strut).Euler1,8_rod(strut).Euler2,8_rod(strut).Euler3,8_rod(strut).mass,9_rod(strut).X,9_rod(strut).Y,9_rod(strut).Z,9_rod(strut).Euler1,9_rod(strut).Euler2,9_rod(strut).Euler3,9_rod(strut).mass,10_rod(strut).X,10_rod(strut).Y,10_rod(strut).Z,10_rod(strut).Euler1,10_rod(strut).Euler2,10_rod(strut).Euler3,10_rod(strut).mass,
1.5453,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,78.79,348.02,9.49369,2.03862,-0.106335,2.08879,0.199491,74.9019,354.012,10.5069,2.1728,-0.160181,2.03379,0.199491,76.2569,351.644,10.7815,2.14654,-0.194584,-2.64833,0.199491,74.4525,351.372,8.08097,2.22011,-0.0540305,-2.71175,0.199491,74.2173,350.637,9.75766,0.282114,-1.12232,0.314401,0.199645,77.3879,352.018,8.12517,0.300278,-1.07354,0.319007,0.199491,
1.5554,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,79.3372,349.525,9.57944,2.09362,-0.11898,2.07287,0.199491,75.3505,355.496,10.5553,2.14312,-0.131247,2.0354,0.199491,76.738,353.151,10.8469,2.17879,-0.145497,-2.65964,0.199491,74.9535,352.845,8.13635,2.22473,-0.0558209,-2.71042,0.199491,74.7103,352.125,9.8014,0.330633,-1.08663,0.277786,0.199645,77.9038,353.521,8.19187,0.327177,-1.0763,0.304362,0.199491,
1.5655,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,79.8868,351.018,9.66522,2.20087,-0.157092,2.04961,0.199491,75.798,356.971,10.6039,2.16556,-0.128484,2.02967,0.199491,77.2196,354.648,10.9128,2.20652,-0.102499,-2.66918,0.199491,75.4528,354.308,8.18933,2.2028,-0.114101,-2.70659,0.199491,75.2025,353.605,9.84602,0.381603,-1.03422,0.239639,0.199645,78.4204,355.014,8.25927,0.3398,-1.10097,0.301924,0.199491,
1.5756,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,80.4364,352.502,9.75269,2.32029,-0.196701,2.02208,0.199491,76.2439,358.436,10.6532,2.21157,-0.137849,2.02112,0.199491,77.7018,356.132,10.9776,2.22121,-0.0834345,-2.67698,0.199491,75.9516,355.76,8.23928,2.17954,-0.173296,-2.7003,0.199491,75.6944,355.076,9.89213,0.408471,-1.02233,0.223322,0.199645,78.9388,356.497,8.32683,0.358091,-1.11781,0.293985,0.199491,
1.5857,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,80.9851,353.976,9.8405,2.41641,-0.220889,1.99724,0.199491,76.6897,359.891,10.703,2.25719,-0.1464,2.01289,0.199491,78.1854,357.608,11.0437,2.22658,-0.0827971,-2.68391,0.199491,76.4501,357.2,8.28829,2.17289,-0.196385,-2.69554,0.199491,76.1859,356.537,9.9374,0.416854,-1.05089,0.223026,0.199645,79.4575,357.972,8.3942,0.378543,-1.13246,0.283928,0.199491,
1.5958,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,81.5339,355.439,9.92778,2.47111,-0.22495,1.98134,0.199491,77.1349,361.338,10.7521,2.29008,-0.148091,2.00677,0.199491,78.6701,359.073,11.1111,2.2286,-0.0892148,-2.6904,0.199491,76.9497,358.63,8.33875,2.19216,-0.165865,-2.69582,0.199491,76.6761,357.988,9.98157,0.416341,-1.09732,0.231006,0.199645,79.9758,359.437,8.46096,0.398995,-1.14787,0.273927,0.199491,
1.6059,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,82.0823,356.891,10.0158,2.47576,-0.207612,1.97686,0.199491,77.5794,362.775,10.8006,2.29573,-0.137046,2.00477,0.199491,79.1555,360.528,11.1799,2.22763,-0.102803,-2.69629,0.199491,77.4499,360.049,8.38887,2.22756,-0.101688,-2.69735,0.199491,77.1661,359.429,10.0251,0.414688,-1.14252,0.240636,0.199645,80.494,360.892,8.52714,0.426761,-1.15329,0.257263,0.199491,
1.616,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,82.6242,358.336,10.1107,2.38447,-0.154275,1.99131,0.199491,78.0247,364.203,10.8489,2.27491,-0.113944,2.00524,0.199491,79.6406,361.972,11.2483,2.22595,-0.118539,-2.70245,0.199491,77.9571,361.457,8.43212,2.26197,-0.0433134,-2.69811,0.199491,77.657,360.856,10.0715,0.42478,-1.16941,0.240688,0.199645,81.0104,362.34,8.59118,0.459819,-1.1464,0.235258,0.199491,
1.6261,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,83.1577,359.778,10.2066,2.15298,-0.036509,2.00997,0.199491,78.4733,365.626,10.8915,2.23942,-0.0838533,2.00517,0.199491,80.131,363.399,11.3233,2.23493,-0.115127,-2.70773,0.199491,78.466,362.856,8.46918,2.28068,-0.0185861,-2.70064,0.199491,78.1559,362.264,10.1229,0.457722,-1.1653,0.219948,0.199645,81.5168,363.782,8.65458,0.49823,-1.12585,0.205318,0.199491,
1.6362,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,83.6921,361.217,10.3006,1.9705,0.0586124,2.00246,0.199491,78.9291,367.043,10.9326,2.23769,-0.0695573,2.00141,0.199491,80.6217,364.819,11.3995,2.25362,-0.0902481,-2.71218,0.199491,78.9708,364.242,8.49999,2.28173,-0.0293894,-2.70715,0.199491,78.6542,363.654,10.1783,0.493783,-1.15446,0.195661,0.199645,82.0196,365.209,8.72234,0.526623,-1.12022,0.184696,0.199491,
1.6463,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,84.2284,362.653,10.3997,1.91072,0.0958655,1.99168,0.199491,79.3876,368.451,10.9735,2.26214,-0.0701016,1.99631,0.199491,81.1141,366.227,11.472,2.27827,-0.0517116,-2.71584,0.199491,79.4715,365.618,8.52662,2.2771,-0.0529801,-2.71412,0.199491,79.147,365.029,10.2325,0.527312,-1.13276,0.172101,0.199645,82.5256,366.629,8.79414,0.549833,-1.12719,0.168169,0.199491,
1.6564,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,84.7589,364.074,10.4982,1.93759,0.0942663,1.98708,0.199491,79.8468,369.847,11.0154,2.29055,-0.0720517,1.99131,0.199491,81.6038,367.627,11.5444,2.29912,-0.0210163,-2.71877,0.199491,79.9754,366.981,8.54981,2.27299,-0.0790161,-2.72034,0.199491,79.6448,366.396,10.2915,0.558712,-1.11647,0.151399,0.199645,83.0311,368.041,8.86445,0.571264,-1.13832,0.153793,0.199491,
1.6665,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,85.2852,365.482,10.5983,2.05299,0.0532806,1.98943,0.199491,80.303,371.232,11.0586,2.31143,-0.0701319,1.98674,0.199491,82.0951,369.018,11.6171,2.31884,0.00587745,-2.7218,0.199491,80.4839,368.334,8.57214,2.27274,-0.0978567,-2.72495,0.199491,80.1454,367.755,10.3498,0.585632,-1.11172,0.135455,0.199645,83.5352,369.444,8.93311,0.591967,-1.15335,0.13954,0.199491,
1.6766,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,85.8121,366.882,10.6964,2.18227,0.00645234,1.98845,0.199491,80.7589,372.608,11.0999,2.32783,-0.0654627,1.98255,0.199491,82.5872,370.399,11.6914,2.33601,0.0281369,-2.72469,0.199491,80.9923,369.679,8.59863,2.28349,-0.0912029,-2.73121,0.199491,80.6427,369.099,10.4079,0.611338,-1.11068,0.119492,0.199645,84.0412,370.839,9.00006,0.611816,-1.17338,0.126113,0.199491,
1.6867,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,86.3421,368.274,10.794,2.32172,-0.0440396,1.98213,0.199491,81.2161,373.975,11.1404,2.34009,-0.0588051,1.9791,0.199491,83.0799,371.771,11.7672,2.34969,0.0442912,-2.72703,0.199491,81.4998,371.014,8.62492,2.29936,-0.072196,-2.73859,0.199491,81.1389,370.433,10.4639,0.635443,-1.11164,0.10483,0.199645,84.5445,372.219,9.06912,0.635022,-1.18832,0.109989,0.199491,
1.6968,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,86.87,369.654,10.8914,2.46186,-0.0932175,1.96994,0.199491,81.672,375.332,11.1804,2.34886,-0.0504063,1.9761,0.199491,83.5725,373.133,11.8437,2.362,0.0580683,-2.72935,0.199491,82.0098,372.337,8.65135,2.31728,-0.0485601,-2.74538,0.199491,81.6374,371.759,10.5199,0.65679,-1.12865,0.0935976,0.199645,85.0463,373.591,9.13816,0.660053,-1.20043,0.0916633,0.199491,
1.7069,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,87.3946,371.025,10.9893,2.57577,-0.129426,1.95631,0.199491,82.126,376.677,11.2213,2.34905,-0.0379732,1.97309,0.199491,84.0669,374.484,11.9217,2.36796,0.0562683,-2.73278,0.199491,82.522,373.651,8.6788,2.33724,-0.0188098,-2.75082,0.199491,82.1366,373.075,10.5754,0.675236,-1.16607,0.0848106,0.199645,85.5488,374.953,9.20363,0.68722,-1.20898,0.0706578,0.199491,
1.717,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,87.9193,372.387,11.0873,2.63017,-0.140408,1.94887,0.199491,82.5809,378.011,11.2606,2.34203,-0.0226416,1.97008,0.199491,84.5596,375.823,12.0017,2.35987,0.0203712,-2.73551,0.199491,83.0344,374.957,8.7057,2.35547,0.00770417,-2.75598,0.199491,82.6364,374.382,10.6301,0.695868,-1.2036,0.0737713,0.199645,86.051,376.306,9.26994,0.718679,-1.19032,0.0460631,0.199491,
1.7271,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,88.4452,373.739,11.1844,2.59758,-0.117004,1.95296,0.199491,83.0366,379.335,11.2979,2.33774,-0.00824013,1.96661,0.199491,85.0525,377.15,12.0836,2.34548,-0.0317883,-2.73644,0.199491,83.5471,376.255,8.7345,2.36543,0.0148381,-2.76206,0.199491,83.1353,375.68,10.6834,0.723347,-1.22011,0.0559945,0.199645,86.5516,377.647,9.33676,0.748924,-1.15532,0.023078,0.199491,
1.7372,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,88.969,375.079,11.2812,2.50224,-0.0685528,1.96086,0.199491,83.4922,380.648,11.3352,2.34645,0.00118501,1.963,0.199491,85.5438,378.471,12.1645,2.33561,-0.0723779,-2.73755,0.199491,84.0621,377.543,8.76585,2.36678,-0.00102329,-2.76769,0.199491,83.6357,376.964,10.7375,0.7565,-1.19717,0.0325951,0.199645,87.0522,378.979,9.40156,0.774984,-1.13389,0.00398701,0.199491,
1.7473,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,89.4919,376.411,11.3801,2.35908,0.000361609,1.96437,0.199491,83.9491,381.949,11.3738,2.36975,0.00337736,1.95938,0.199491,86.0332,379.782,12.2404,2.35163,-0.0520481,-2.74066,0.199491,84.5765,378.82,8.79487,2.36605,-0.0226366,-2.77297,0.199491,84.1374,378.239,10.7943,0.787538,-1.1492,0.0110634,0.199645,87.5537,380.303,9.46763,0.799923,-1.15226,-0.014321,0.199491,
1.7574,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,90.0149,377.737,11.4793,2.22797,0.0635921,1.95757,0.199491,84.4076,383.239,11.4123,2.3978,0.0029527,1.95602,0.199491,86.521,381.081,12.3143,2.38771,0.0171204,-2.74345,0.199491,85.0923,380.087,8.82217,2.37135,-0.0290912,-2.77839,0.199491,84.6395,379.507,10.8524,0.814556,-1.1379,-0.00625847,0.199645,88.0533,381.613,9.53595,0.830031,-1.20712,-0.0376653,0.199491,
1.7675,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,90.5361,379.054,11.5779,2.20227,0.0821323,1.95282,0.199491,84.8671,384.516,11.4494,2.41214,0.00888671,1.95258,0.199491,87.0079,382.37,12.3876,2.42062,0.0795342,-2.74467,0.199491,85.6097,381.346,8.85499,2.39225,0.00582594,-2.78417,0.199491,85.1428,380.764,10.909,0.846659,-1.20708,-0.0289168,0.199645,88.5517,382.914,9.60286,0.861185,-1.22712,-0.0620003,0.199491,
1.7776,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,91.0553,380.361,11.6763,2.3272,0.0392581,1.95831,0.199491,85.3286,385.781,11.4857,2.40467,0.0241744,1.94865,0.199491,87.4923,383.65,12.4594,2.42428,0.0722601,-2.74745,0.199491,86.129,382.598,8.89213,2.41439,0.0446178,-2.78927,0.199491,85.649,382.01,10.9646,0.88506,-1.24746,-0.0583965,0.199645,89.0478,384.204,9.66882,0.879456,-1.17984,-0.0738196,0.199491,
1.7877,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,91.5735,381.662,11.7749,2.52032,-0.032308,1.95851,0.199491,85.7929,387.032,11.5212,2.40066,0.037524,1.94433,0.199491,87.9744,384.917,12.528,2.40224,0.00322625,-2.75106,0.199491,86.6498,383.842,8.93207,2.42115,0.0423471,-2.79491,0.199491,86.1562,383.248,11.0201,0.906351,-1.18458,-0.0719181,0.199645,89.5421,385.481,9.73596,0.899798,-1.15595,-0.0878574,0.199491,
1.7978,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,92.0894,382.956,11.8739,2.61258,-0.062868,1.95526,0.199491,86.2595,388.27,11.5565,2.42529,0.0392282,1.94083,0.199491,88.4544,386.172,12.5923,2.39854,-0.0217514,-2.75373,0.199491,87.1725,385.077,8.97495,2.41774,0.0110445,-2.80062,0.199491,86.6652,384.48,11.0757,0.929311,-1.1466,-0.0871174,0.199645,90.0345,386.747,9.80407,0.939831,-1.20788,-0.120207,0.199491,
1.8079,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,92.6033,384.241,11.9737,2.53652,-0.0255846,1.96019,0.199491,86.7294,389.495,11.5912,2.45672,0.0387626,1.93762,0.199491,88.9317,387.417,12.6526,2.43132,0.0422706,-2.7563,0.199491,87.6961,386.306,9.02286,2.42482,0.00775154,-2.80607,0.199491,87.1775,385.702,11.1308,0.983136,-1.2199,-0.131567,0.199645,90.5244,388.002,9.87158,0.978873,-1.23564,-0.151194,0.199491,
1.818,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,93.116,385.518,12.0728,2.3733,0.0476149,1.95956,0.199491,87.202,390.706,11.6252,2.46021,0.0493619,1.93321,0.199491,89.4069,388.65,12.7101,2.46745,0.115489,-2.75693,0.199491,88.2206,387.527,9.07586,2.44698,0.0483131,-2.81137,0.199491,87.6912,386.915,11.1846,1.03854,-1.25685,-0.178242,0.199645,91.0124,389.245,9.93937,0.986391,-1.19028,-0.152365,0.199491,
1.8281,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,93.621,386.788,12.1709,2.288,0.0900133,1.95239,0.199491,87.6767,391.906,11.6594,2.44917,0.0648928,1.92818,0.199491,89.8854,389.873,12.766,2.47027,0.105342,-2.75972,0.199491,88.7467,388.738,9.13169,2.4678,0.0857048,-2.81544,0.199491,88.2066,388.119,11.237,1.03632,-1.18539,-0.1699,0.199645,91.4993,390.477,10.0082,1.0014,-1.16281,-0.160993,0.199491,
1.8382,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,94.1205,388.049,12.267,2.33833,0.0801622,1.95308,0.199491,88.1559,393.095,11.6951,2.45653,0.0730521,1.92497,0.199491,90.3655,391.088,12.8171,2.44874,0.0325853,-2.76376,0.199491,89.2708,389.938,9.19053,2.47433,0.080731,-2.82049,0.199491,88.725,389.309,11.2885,1.04143,-1.13278,-0.170058,0.199645,91.9849,391.7,10.0803,1.04934,-1.20476,-0.19995,0.199491,
1.8483,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,94.62,389.303,12.3632,2.47478,0.0356231,1.95819,0.199491,88.6382,394.272,11.7297,2.48229,0.0741184,1.92313,0.199491,90.8439,392.291,12.8671,2.44147,-0.00489273,-2.76545,0.199491,89.7946,391.13,9.25058,2.47346,0.0532381,-2.82624,0.199491,89.2431,390.492,11.3405,1.08834,-1.17329,-0.208351,0.199645,92.4697,392.912,10.1526,1.11225,-1.25116,-0.252828,0.199491,
1.8584,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,95.1181,390.548,12.459,2.62179,-0.0137088,1.95879,0.199491,89.12,395.437,11.765,2.51149,0.0741779,1.92156,0.199491,91.3227,393.482,12.9145,2.45866,0.0197004,-2.76743,0.199491,90.3192,392.312,9.31332,2.47758,0.0404596,-2.83134,0.199491,89.7619,391.668,11.3918,1.17661,-1.25147,-0.285396,0.199645,92.9542,394.111,10.2253,1.14161,-1.24721,-0.274392,0.199491,
1.8685,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,95.6151,391.782,12.5546,2.71601,-0.0415269,1.95626,0.199491,89.6023,396.591,11.8001,2.52843,0.0793272,1.91915,0.199491,91.8009,394.664,12.9625,2.49098,0.0829634,-2.76848,0.199491,90.8441,393.485,9.37857,2.49212,0.0599202,-2.83514,0.199491,90.2824,392.835,11.4419,1.24819,-1.28228,-0.347611,0.199645,93.4379,395.301,10.2966,1.14117,-1.2085,-0.267853,0.199491,
1.8786,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,96.1123,393.006,12.6498,2.73628,-0.039195,1.95612,0.199491,90.0856,397.734,11.8348,2.52915,0.0904568,1.91543,0.199491,92.2782,395.835,13.0092,2.52511,0.150984,-2.76755,0.199491,91.3688,394.649,9.44597,2.51272,0.0990042,-2.83857,0.199491,90.8025,393.992,11.492,1.24556,-1.24756,-0.339056,0.199645,93.9221,396.48,10.3678,1.14492,-1.17377,-0.265122,0.199491,
1.8887,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,96.6106,394.221,12.7454,2.70199,-0.0144436,1.95768,0.199491,90.5706,398.867,11.8695,2.52151,0.104253,1.91071,0.199491,92.7541,396.995,13.0544,2.54898,0.192865,-2.76675,0.199491,91.8923,395.805,9.51312,2.53261,0.136736,-2.8418,0.199491,91.3225,395.139,11.5429,1.21859,-1.18411,-0.30862,0.199645,94.4062,397.649,10.4394,1.16749,-1.16541,-0.279477,0.199491,
1.8988,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,97.1075,395.425,12.8416,2.63708,0.0226773,1.95751,0.199491,91.055,399.989,11.9046,2.51659,0.116994,1.90593,0.199491,93.2303,398.146,13.099,2.56354,0.211392,-2.76771,0.199491,92.4161,396.95,9.58059,2.54934,0.164329,-2.84442,0.199491,91.8434,396.277,11.5939,1.20757,-1.13038,-0.293889,0.199645,94.8907,398.808,10.5103,1.20302,-1.17412,-0.305731,0.199491,
1.9089,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,97.6029,396.618,12.9372,2.55938,0.0648173,1.95315,0.199491,91.5389,401.1,11.9395,2.51725,0.128088,1.90163,0.199491,93.7078,399.286,13.1445,2.57465,0.220996,-2.76941,0.199491,92.9402,398.086,9.64927,2.56208,0.179084,-2.84721,0.199491,92.3648,397.406,11.6442,1.21602,-1.10156,-0.297036,0.199645,95.3752,399.958,10.5805,1.25037,-1.19353,-0.343059,0.199491,
1.919,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,98.0977,397.801,13.0318,2.47502,0.109455,1.94334,0.199491,92.0236,402.202,11.9746,2.52407,0.1371,1.89831,0.199491,94.1862,400.417,13.1902,2.57902,0.213527,-2.7723,0.199491,93.4635,399.212,9.71811,2.57237,0.186197,-2.85056,0.199491,92.886,398.524,11.6942,1.23214,-1.08562,-0.307055,0.199645,95.8596,401.097,10.6516,1.30788,-1.2171,-0.389989,0.199491,
1.9291,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,98.5921,398.975,13.1266,2.40231,0.148218,1.93052,0.199491,92.5085,403.294,12.0098,2.53724,0.143759,1.89589,0.199491,94.6648,401.536,13.2357,2.57655,0.188374,-2.77646,0.199491,93.9867,400.326,9.78604,2.58134,0.189043,-2.85401,0.199491,93.4069,399.634,11.7449,1.26348,-1.0917,-0.330311,0.199645,96.3443,402.225,10.7227,1.3691,-1.23748,-0.440627,0.199491,
1.9392,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,99.0857,400.139,13.2212,2.35286,0.177239,1.91809,0.199491,92.9935,404.375,12.0456,2.55817,0.147827,1.89483,0.199491,95.144,402.646,13.281,2.57026,0.152623,-2.78105,0.199491,94.5098,401.43,9.85331,2.58865,0.185851,-2.85765,0.199491,93.9278,400.735,11.7957,1.31755,-1.12342,-0.373789,0.199645,96.8292,403.344,10.7942,1.42588,-1.25034,-0.487182,0.199491,
1.9493,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,99.5797,401.294,13.3155,2.32443,0.198168,1.90762,0.199491,93.4793,405.447,12.0812,2.58642,0.149493,1.89508,0.199491,95.6231,403.745,13.3262,2.56341,0.114442,-2.78503,0.199491,95.0319,402.525,9.92059,2.59388,0.175855,-2.86173,0.199491,94.4482,401.825,11.847,1.3981,-1.17102,-0.441911,0.199645,97.3145,404.453,10.8657,1.46646,-1.25158,-0.518214,0.199491,
1.9594,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,100.074,402.437,13.4097,2.33763,0.204499,1.90486,0.199491,93.9648,406.508,12.1168,2.61812,0.150237,1.89607,0.199491,96.1023,404.835,13.3716,2.55956,0.0834362,-2.78831,0.199491,95.5539,403.61,9.9883,2.59808,0.16165,-2.8657,0.199491,94.9687,402.906,11.8985,1.51311,-1.2253,-0.543116,0.199645,97.8003,405.552,10.9366,1.49046,-1.24353,-0.533342,0.199491,
1.9695,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,100.568,403.57,13.5041,2.39949,0.194183,1.91195,0.199491,94.4502,407.559,12.1523,2.64596,0.152482,1.8967,0.199491,96.5812,405.914,13.4171,2.56307,0.0717696,-2.79093,0.199491,96.0754,404.685,10.0563,2.60342,0.150857,-2.86904,0.199491,95.4894,403.976,11.9502,1.63432,-1.26297,-0.651551,0.199645,98.2865,406.642,11.0068,1.49781,-1.2264,-0.53263,0.199491,
