time,0_rod(strut).X,0_rod(strut).Y,0_rod(strut).Z,0_rod(strut).Euler1,0_rod(strut).Euler2,0_rod(strut).Euler3,0_rod(strut).mass,1_rod(strut).X,1_rod(strut).Y,1_rod(strut).Z,1_rod(strut).Euler1,1_rod(strut).Euler2,1_rod(strut).Euler3,1_rod(strut).mass,2_rod(strut).X,2_rod(strut).Y,2_rod(strut).Z,2_rod(strut).Euler1,2_rod(strut).Euler2,2_rod(strut).Euler3,2_rod(strut).mass,3_rod(strut).X,3_rod(strut).Y,3_rod(strut).Z,3_rod(strut).Euler1,3_rod(strut).Euler2,3_rod(strut).Euler3,3_rod(strut).mass,4_rod(strut).X,4_rod(strut).Y,4_rod(strut).Z,4_rod(strut).Euler1,4_rod(strut).Euler2,4_rod(strut).Euler3,4_rod(strut).mass,5_rod(strut).X,5_rod(strut).Y,5_rod(strut).Z,5_rod(strut).Euler1,5_rod(strut).Euler2,5_rod(strut).Euler3,5_rod(strut).mass,6_rod(payload_bars compound_UEv9LJ).X,6_rod(payload_bars compound_UEv9LJ).Y,6_rod(payload_bars compound_UEv9LJ).Z,6_rod(payload_bars compound_UEv9LJ).Euler1,6_rod(payload_bars compound_UEv9LJ).Euler2,6_rod(payload_bars compound_UEv9LJ).Euler3,6_rod(payload_bars compound_UEv9LJ).mass,7_rod(payload_bars compound_UEv9LJ).X,7_rod(payload_bars compound_UEv9LJ).Y,7_rod(payload_bars compound_UEv9LJ).Z,7_rod(payload_bars compound_UEv9LJ).Euler1,7_rod(payload_bars compound_UEv9LJ).Euler2,7_rod(payload_bars compound_UEv9LJ).Euler3,7_rod(payload_bars compound_UEv9LJ).mass,8_rod(payload_bars compound_UEv9LJ).X,8_rod(payload_bars compound_UEv9LJ).Y,8_rod(payload_bars compound_UEv9LJ).Z,8_rod(payload_bars compound_UEv9LJ).Euler1,8_rod(payload_bars compound_UEv9LJ).Euler2,8_rod(payload_bars compound_UEv9LJ).Euler3,8_rod(payload_bars compound_UEv9LJ).mass,9_rod(payload_bars compound_UEv9LJ).X,9_rod(payload_bars compound_UEv9LJ).Y,9_rod(payload_bars compound_UEv9LJ).Z,9_rod(payload_bars compound_UEv9LJ).Euler1,9_rod(payload_bars compound_UEv9LJ).Euler2,9_rod(payload_bars compound_UEv9LJ).Euler3,9_rod(payload_bars compound_UEv9LJ).mass,10_rod(payload_bars compound_UEv9LJ).X,10_rod(payload_bars compound_UEv9LJ).Y,10_rod(payload_bars compound_UEv9LJ).Z,10_rod(payload_bars compound_UEv9LJ).Euler1,10_rod(payload_bars compound_UEv9LJ).Euler2,10_rod(payload_bars compound_UEv9LJ).Euler3,10_rod(payload_bars compound_UEv9LJ).mass,
1.1615,0.795801,1.93521,0.454439,-3.13954,0.551993,-0.973515,0.0199491,0.0359256,1.92477,-0.0158971,2.65861,0.305199,-0.945473,0.0199491,0.252238,2.12326,0.191088,3.06798,-0.105901,0.561912,0.0199491,0.275657,2.18059,0.397397,2.95331,0.548877,0.528481,0.0199491,0.590249,2.39006,0.0424704,0.464702,0.749856,-1.24108,0.0199645,0.235335,1.60548,0.53801,-0.450116,1.05664,-1.97068,0.0199491,0.627552,1.895,-0.236798,3.14158,-0.503346,1.57081,0.256021,0.627552,1.895,-0.236798,3.14158,-0.503346,1.57081,0.256021,0.627552,1.895,-0.236798,3.14158,-0.503346,1.57081,0.256021,0.627552,1.895,-0.236798,3.14158,-0.503346,1.57081,0.256021,0.627552,1.895,-0.236798,3.14158,-0.503346,1.57081,0.256021,
1.1716,0.788362,1.93414,0.457794,3.13945,0.552301,-0.965188,0.0199491,0.0355457,1.9272,-0.0165644,2.6588,0.309406,-0.941544,0.0199491,0.251644,2.12368,0.191568,3.05998,-0.110391,0.563513,0.0199491,0.273398,2.18444,0.395147,2.90829,0.495304,0.512347,0.0199491,0.59081,2.39005,0.0420816,0.454675,0.752256,-1.24805,0.0199645,0.224115,1.60941,0.542207,-0.454229,1.05096,-1.9639,0.0199491,0.627547,1.895,-0.236802,-3.14159,-0.503357,1.5708,0.256021,0.627547,1.895,-0.236802,-3.14159,-0.503357,1.5708,0.256021,0.627547,1.895,-0.236802,-3.14159,-0.503357,1.5708,0.256021,0.627547,1.895,-0.236802,-3.14159,-0.503357,1.5708,0.256021,0.627547,1.895,-0.236802,-3.14159,-0.503357,1.5708,0.256021,
1.1817,0.780941,1.93389,0.461248,3.13559,0.551975,-0.956095,0.0199491,0.0355686,1.93008,-0.0168798,2.66142,0.312092,-0.935356,0.0199491,0.251603,2.12443,0.192379,3.05275,-0.116911,0.566305,0.0199491,0.271761,2.18845,0.393704,2.93613,0.558601,0.532021,0.0199491,0.591094,2.39005,0.0416427,0.44851,0.753776,-1.25228,0.0199645,0.212536,1.61498,0.547556,-0.448524,1.04798,-1.94764,0.0199491,0.627547,1.895,-0.236802,-3.14159,-0.503357,1.5708,0.256021,0.627547,1.895,-0.236802,-3.14159,-0.503357,1.5708,0.256021,0.627547,1.895,-0.236802,-3.14159,-0.503357,1.5708,0.256021,0.627547,1.895,-0.236802,-3.14159,-0.503357,1.5708,0.256021,0.627547,1.895,-0.236802,-3.14159,-0.503357,1.5708,0.256021,
1.1918,0.773073,1.93392,0.464866,3.1297,0.553133,-0.948249,0.0199491,0.0357077,1.93321,-0.0171537,2.66308,0.315469,-0.929009,0.0199491,0.251708,2.12514,0.193225,3.04478,-0.12523,0.568626,0.0199491,0.270146,2.19117,0.39207,2.98917,0.650552,0.577013,0.0199491,0.591263,2.39005,0.0414253,0.444844,0.754594,-1.25484,0.0199645,0.200081,1.62166,0.553567,-0.449571,1.04276,-1.9349,0.0199491,0.62754,1.895,-0.236814,-3.14159,-0.503322,1.5708,0.256021,0.62754,1.895,-0.236814,-3.14159,-0.503322,1.5708,0.256021,0.62754,1.895,-0.236814,-3.14159,-0.503322,1.5708,0.256021,0.62754,1.895,-0.236814,-3.14159,-0.503322,1.5708,0.256021,0.62754,1.895,-0.236814,-3.14159,-0.503322,1.5708,0.256021,
1.2019,0.765439,1.93434,0.468739,3.12553,0.552621,-0.940466,0.0199491,0.0360521,1.93615,-0.0171625,2.66373,0.318779,-0.923297,0.0199491,0.252093,2.12528,0.194171,3.03628,-0.137,0.569882,0.0199491,0.269507,2.19217,0.390619,2.98614,0.663968,0.599174,0.0199491,0.591072,2.39005,0.0414699,0.447779,0.753913,-1.25278,0.0199645,0.187864,1.62857,0.55987,-0.447943,1.03729,-1.91942,0.0199491,0.627535,1.895,-0.236813,3.14159,-0.50334,1.5708,0.256021,0.627535,1.895,-0.236813,3.14159,-0.50334,1.5708,0.256021,0.627535,1.895,-0.236813,3.14159,-0.50334,1.5708,0.256021,0.627535,1.895,-0.236813,3.14159,-0.50334,1.5708,0.256021,0.627535,1.895,-0.236813,3.14159,-0.50334,1.5708,0.256021,
1.212,0.756925,1.93455,0.47296,3.11493,0.556959,-0.937171,0.0199491,0.0367576,1.93915,-0.0174539,2.6609,0.323483,-0.918462,0.0199491,0.253016,2.12408,0.195299,3.02707,-0.156249,0.569148,0.0199491,0.270221,2.19165,0.389487,2.9156,0.606783,0.587741,0.0199491,0.589954,2.39006,0.0419333,0.463404,0.749965,-1.24196,0.0199645,0.172573,1.63727,0.566533,-0.428412,1.03386,-1.88276,0.0199491,0.627539,1.895,-0.236811,-3.14159,-0.503377,1.57079,0.256021,0.627539,1.895,-0.236811,-3.14159,-0.503377,1.57079,0.256021,0.627539,1.895,-0.236811,-3.14159,-0.503377,1.57079,0.256021,0.627539,1.895,-0.236811,-3.14159,-0.503377,1.57079,0.256021,0.627539,1.895,-0.236811,-3.14159,-0.503377,1.57079,0.256021,
1.2221,0.746273,1.93313,0.477882,3.10146,0.565704,-0.938283,0.0199491,0.0391447,1.9404,-0.0178281,2.64919,0.326696,-0.918952,0.0199491,0.256423,2.11639,0.195237,3.03612,-0.186319,0.557191,0.0199491,0.27016,2.18723,0.389827,2.83945,0.530943,0.566001,0.0199491,0.584616,2.39014,0.043963,0.53946,0.729004,-1.19031,0.0199645,0.160368,1.6457,0.571462,-0.514095,1.00523,-1.93229,0.0199491,0.627559,1.89501,-0.23678,3.14157,-0.503491,1.5708,0.256021,0.627559,1.89501,-0.23678,3.14157,-0.503491,1.5708,0.256021,0.627559,1.89501,-0.23678,3.14157,-0.503491,1.5708,0.256021,0.627559,1.89501,-0.23678,3.14157,-0.503491,1.5708,0.256021,0.627559,1.89501,-0.23678,3.14157,-0.503491,1.5708,0.256021,
1.2322,0.732745,1.92681,0.485372,3.08291,0.582652,-0.953786,0.0199491,0.0409276,1.94344,-0.0178414,2.57631,0.369404,-0.947159,0.0199491,0.259504,2.09219,0.187891,3.09433,-0.192273,0.527365,0.0199491,0.252273,2.18701,0.401581,2.78723,0.451545,0.559553,0.0199491,0.57228,2.39027,0.0457137,0.670942,0.673273,-1.11164,0.0199645,0.142899,1.6564,0.556951,-0.786052,0.913616,-2.11127,0.0199491,0.628339,1.89521,-0.23579,-3.14146,-0.50604,1.57117,0.256021,0.628339,1.89521,-0.23579,-3.14146,-0.50604,1.57117,0.256021,0.628339,1.89521,-0.23579,-3.14146,-0.50604,1.57117,0.256021,0.628339,1.89521,-0.23579,-3.14146,-0.50604,1.57117,0.256021,0.628339,1.89521,-0.23579,-3.14146,-0.50604,1.57117,0.256021,
1.2423,0.730773,1.98097,0.463958,-2.89348,0.395003,-0.744253,0.0199491,0.0199653,1.96537,-0.064964,2.33386,0.488452,-1.10986,0.0199491,0.225944,2.05819,0.156078,3.05325,-0.138673,0.391511,0.0199491,0.233359,2.20126,0.401375,2.81646,0.509302,0.600627,0.0199491,0.568278,2.39095,0.0521065,0.668342,0.674866,-1.11255,0.0199645,0.182116,1.78347,0.507539,0.420089,0.872077,-1.18156,0.0199491,0.62753,1.89691,-0.226946,-3.13715,-0.519655,1.5675,0.256021,0.62753,1.89691,-0.226946,-3.13715,-0.519655,1.5675,0.256021,0.62753,1.89691,-0.226946,-3.13715,-0.519655,1.5675,0.256021,0.62753,1.89691,-0.226946,-3.13715,-0.519655,1.5675,0.256021,0.62753,1.89691,-0.226946,-3.13715,-0.519655,1.5675,0.256021,
1.2524,0.696746,2.08221,0.446951,-2.91444,0.532335,-0.685929,0.0199491,0.0117035,2.00737,-0.114509,2.34034,0.445247,-1.14494,0.0199491,0.208798,2.04032,0.127325,3.08088,0.0802104,0.273051,0.0199491,0.219355,2.28503,0.354676,-2.92827,0.975457,0.953955,0.0199491,0.558217,2.40395,0.0871131,0.544965,0.633148,-1.24992,0.0199645,0.18122,1.93264,0.394557,-0.336965,0.966309,-1.90827,0.0199491,0.631744,1.90406,-0.215083,3.13972,-0.573209,1.59337,0.256021,0.631744,1.90406,-0.215083,3.13972,-0.573209,1.59337,0.256021,0.631744,1.90406,-0.215083,3.13972,-0.573209,1.59337,0.256021,0.631744,1.90406,-0.215083,3.13972,-0.573209,1.59337,0.256021,0.631744,1.90406,-0.215083,3.13972,-0.573209,1.59337,0.256021,
1.2625,0.688205,2.08915,0.471193,-3.02039,0.604331,-0.783894,0.0199491,0.00856016,2.0475,-0.137968,2.13188,0.576342,-1.23857,0.0199491,0.194688,2.04773,0.0997091,3.05252,0.0498086,0.266793,0.0199491,0.20767,2.33585,0.317736,-3.13844,0.913587,0.763171,0.0199491,0.549887,2.43091,0.0666714,0.622305,0.595131,-1.24298,0.0199645,0.175981,1.96609,0.37917,0.279771,0.86278,-1.31768,0.0199491,0.634645,1.92239,-0.220976,3.12446,-0.576431,1.6295,0.256021,0.634645,1.92239,-0.220976,3.12446,-0.576431,1.6295,0.256021,0.634645,1.92239,-0.220976,3.12446,-0.576431,1.6295,0.256021,0.634645,1.92239,-0.220976,3.12446,-0.576431,1.6295,0.256021,0.634645,1.92239,-0.220976,3.12446,-0.576431,1.6295,0.256021,
1.2726,0.679181,2.11479,0.459012,-2.95069,0.56228,-0.720257,0.0199491,0.00747295,2.05962,-0.153529,2.23689,0.57517,-1.18764,0.0199491,0.187428,2.04689,0.0841519,3.06315,0.0832254,0.290174,0.0199491,0.20345,2.36209,0.288465,3.13247,0.888591,0.756182,0.0199491,0.548143,2.44292,0.0508962,0.602387,0.581178,-1.26312,0.0199645,0.166901,1.9842,0.360771,0.0534177,0.881137,-1.51711,0.0199491,0.636623,1.93249,-0.228164,3.11355,-0.55933,1.63514,0.256021,0.636623,1.93249,-0.228164,3.11355,-0.55933,1.63514,0.256021,0.636623,1.93249,-0.228164,3.11355,-0.55933,1.63514,0.256021,0.636623,1.93249,-0.228164,3.11355,-0.55933,1.63514,0.256021,0.636623,1.93249,-0.228164,3.11355,-0.55933,1.63514,0.256021,
1.2827,0.665965,2.12418,0.452813,-2.97316,0.597461,-0.714406,0.0199491,0.00775454,2.06328,-0.172133,2.28622,0.581672,-1.16143,0.0199491,0.182593,2.04105,0.0707532,3.05597,0.0738988,0.309014,0.0199491,0.203471,2.3653,0.255579,3.1053,0.868946,0.778907,0.0199491,0.546623,2.4481,0.0345027,0.573724,0.572367,-1.29472,0.0199645,0.159985,1.98686,0.35243,0.125202,0.842806,-1.46986,0.0199491,0.638115,1.93374,-0.236204,3.10044,-0.541894,1.64896,0.256021,0.638115,1.93374,-0.236204,3.10044,-0.541894,1.64896,0.256021,0.638115,1.93374,-0.236204,3.10044,-0.541894,1.64896,0.256021,0.638115,1.93374,-0.236204,3.10044,-0.541894,1.64896,0.256021,0.638115,1.93374,-0.236204,3.10044,-0.541894,1.64896,0.256021,
1.2928,0.65409,2.11764,0.452117,-2.99472,0.622931,-0.732258,0.0199491,0.00676208,2.06581,-0.189583,2.26632,0.600195,-1.1797,0.0199491,0.175539,2.02705,0.0574725,3.06012,0.116054,0.306176,0.0199491,0.198364,2.35651,0.225097,3.07735,0.844731,0.790557,0.0199491,0.543635,2.44635,0.029487,0.574851,0.546986,-1.30448,0.0199645,0.151924,1.98024,0.339297,0.117723,0.821565,-1.46688,0.0199491,0.638513,1.93137,-0.243132,3.09633,-0.530159,1.64848,0.256021,0.638513,1.93137,-0.243132,3.09633,-0.530159,1.64848,0.256021,0.638513,1.93137,-0.243132,3.09633,-0.530159,1.64848,0.256021,0.638513,1.93137,-0.243132,3.09633,-0.530159,1.64848,0.256021,0.638513,1.93137,-0.243132,3.09633,-0.530159,1.64848,0.256021,
1.3029,0.640408,2.10499,0.453896,-3.02006,0.652852,-0.753849,0.0199491,0.00286506,2.0634,-0.199019,2.25463,0.601134,-1.20212,0.0199491,0.166316,2.01186,0.049642,3.05343,0.126781,0.291545,0.0199491,0.188598,2.34708,0.218291,3.08671,0.874476,0.789469,0.0199491,0.538662,2.44003,0.0304349,0.577525,0.530683,-1.30061,0.0199645,0.139852,1.96782,0.329895,0.10226,0.804177,-1.46723,0.0199491,0.635843,1.92723,-0.244821,3.0986,-0.518252,1.63747,0.256021,0.635843,1.92723,-0.244821,3.0986,-0.518252,1.63747,0.256021,0.635843,1.92723,-0.244821,3.0986,-0.518252,1.63747,0.256021,0.635843,1.92723,-0.244821,3.0986,-0.518252,1.63747,0.256021,0.635843,1.92723,-0.244821,3.0986,-0.518252,1.63747,0.256021,
1.313,0.625907,2.09083,0.459595,-2.99869,0.646028,-0.757271,0.0199491,-0.000799412,2.06211,-0.204255,2.21831,0.604051,-1.23922,0.0199491,0.158899,2.00431,0.0445455,3.06003,0.176366,0.281767,0.0199491,0.178012,2.33662,0.21961,3.07576,0.89484,0.771308,0.0199491,0.532215,2.43274,0.0408889,0.593369,0.495952,-1.29636,0.0199645,0.128103,1.95661,0.323728,0.138562,0.786125,-1.42975,0.0199491,0.632962,1.92228,-0.242641,3.09999,-0.507755,1.6244,0.256021,0.632962,1.92228,-0.242641,3.09999,-0.507755,1.6244,0.256021,0.632962,1.92228,-0.242641,3.09999,-0.507755,1.6244,0.256021,0.632962,1.92228,-0.242641,3.09999,-0.507755,1.6244,0.256021,0.632962,1.92228,-0.242641,3.09999,-0.507755,1.6244,0.256021,
1.3231,0.622894,2.08729,0.461091,-3.02818,0.670568,-0.769465,0.0199491,0.0042044,2.06556,-0.210023,2.20918,0.60367,-1.24865,0.0199491,0.160959,2.00431,0.0412254,3.05314,0.189663,0.277583,0.0199491,0.181228,2.33714,0.217031,3.08985,0.916445,0.785253,0.0199491,0.538086,2.43129,0.0433109,0.582061,0.486259,-1.29975,0.0199645,0.127233,1.95497,0.32321,0.112703,0.764383,-1.43894,0.0199491,0.637096,1.92121,-0.242651,3.09506,-0.498477,1.6192,0.256021,0.637096,1.92121,-0.242651,3.09506,-0.498477,1.6192,0.256021,0.637096,1.92121,-0.242651,3.09506,-0.498477,1.6192,0.256021,0.637096,1.92121,-0.242651,3.09506,-0.498477,1.6192,0.256021,0.637096,1.92121,-0.242651,3.09506,-0.498477,1.6192,0.256021,
1.3332,0.628085,2.08344,0.46192,-3.05453,0.681258,-0.781569,0.0199491,0.0117703,2.07234,-0.21201,2.20076,0.598223,-1.25169,0.0199491,0.166193,2.00434,0.0398589,3.03417,0.179045,0.268484,0.0199491,0.190884,2.33941,0.216946,3.08641,0.927265,0.787247,0.0199491,0.549752,2.43088,0.0456909,0.571305,0.481761,-1.29704,0.0199645,0.132316,1.95667,0.321081,0.108887,0.762317,-1.42995,0.0199491,0.643022,1.9208,-0.243383,3.08544,-0.496421,1.61421,0.256021,0.643022,1.9208,-0.243383,3.08544,-0.496421,1.61421,0.256021,0.643022,1.9208,-0.243383,3.08544,-0.496421,1.61421,0.256021,0.643022,1.9208,-0.243383,3.08544,-0.496421,1.61421,0.256021,0.643022,1.9208,-0.243383,3.08544,-0.496421,1.61421,0.256021,
1.3433,0.634,2.07716,0.463801,-3.07008,0.680976,-0.784824,0.0199491,0.019889,2.07964,-0.212238,2.1988,0.589242,-1.25142,0.0199491,0.171723,2.00416,0.0407394,3.01941,0.185477,0.262767,0.0199491,0.201785,2.34132,0.218604,3.07682,0.937261,0.787017,0.0199491,0.562284,2.42772,0.050889,0.562352,0.472556,-1.28867,0.0199645,0.136922,1.95821,0.320418,0.0933937,0.762789,-1.42875,0.0199491,0.648987,1.91866,-0.241954,3.0737,-0.492689,1.60398,0.256021,0.648987,1.91866,-0.241954,3.0737,-0.492689,1.60398,0.256021,0.648987,1.91866,-0.241954,3.0737,-0.492689,1.60398,0.256021,0.648987,1.91866,-0.241954,3.0737,-0.492689,1.60398,0.256021,0.648987,1.91866,-0.241954,3.0737,-0.492689,1.60398,0.256021,
1.3534,0.638017,2.07571,0.46657,-3.0937,0.69229,-0.799357,0.0199491,0.0242402,2.08401,-0.210633,2.20272,0.582576,-1.24998,0.0199491,0.175217,2.00416,0.0430498,3.0143,0.182462,0.260026,0.0199491,0.207296,2.34322,0.221291,3.08473,0.945718,0.7937,0.0199491,0.568655,2.4293,0.0544139,0.559073,0.471182,-1.28545,0.0199645,0.140522,1.95907,0.322424,0.0865919,0.762138,-1.42827,0.0199491,0.652755,1.92075,-0.240519,3.07069,-0.493139,1.60048,0.256021,0.652755,1.92075,-0.240519,3.07069,-0.493139,1.60048,0.256021,0.652755,1.92075,-0.240519,3.07069,-0.493139,1.60048,0.256021,0.652755,1.92075,-0.240519,3.07069,-0.493139,1.60048,0.256021,0.652755,1.92075,-0.240519,3.07069,-0.493139,1.60048,0.256021,
1.3635,0.641859,2.07716,0.466439,-3.09572,0.691604,-0.798669,0.0199491,0.027008,2.08583,-0.210163,2.21063,0.578982,-1.24458,0.0199491,0.177894,2.00405,0.0439977,3.01375,0.182678,0.261481,0.0199491,0.21109,2.34497,0.221404,3.09938,0.951254,0.806285,0.0199491,0.572479,2.4306,0.0546997,0.561196,0.471944,-1.28312,0.0199645,0.143859,1.96056,0.322929,0.0874187,0.765083,-1.42856,0.0199491,0.655319,1.92171,-0.240404,3.06832,-0.49489,1.60123,0.256021,0.655319,1.92171,-0.240404,3.06832,-0.49489,1.60123,0.256021,0.655319,1.92171,-0.240404,3.06832,-0.49489,1.60123,0.256021,0.655319,1.92171,-0.240404,3.06832,-0.49489,1.60123,0.256021,0.655319,1.92171,-0.240404,3.06832,-0.49489,1.60123,0.256021,
1.3736,0.645349,2.07994,0.464389,-3.09571,0.691722,-0.794484,0.0199491,0.0290212,2.08585,-0.211526,2.21945,0.578885,-1.23648,0.0199491,0.18006,2.0038,0.0432347,3.01402,0.181591,0.266131,0.0199491,0.214148,2.3468,0.218552,3.11962,0.955956,0.825126,0.0199491,0.575553,2.43174,0.0514662,0.55973,0.476567,-1.28586,0.0199645,0.146614,1.9623,0.322183,0.084668,0.767329,-1.4338,0.0199491,0.657217,1.92132,-0.241727,3.06472,-0.497088,1.60703,0.256021,0.657217,1.92132,-0.241727,3.06472,-0.497088,1.60703,0.256021,0.657217,1.92132,-0.241727,3.06472,-0.497088,1.60703,0.256021,0.657217,1.92132,-0.241727,3.06472,-0.497088,1.60703,0.256021,0.657217,1.92132,-0.241727,3.06472,-0.497088,1.60703,0.256021,
1.3837,0.647814,2.08274,0.461854,-3.08537,0.684235,-0.784462,0.0199491,0.030722,2.08649,-0.213556,2.23158,0.576496,-1.22858,0.0199491,0.18152,2.00359,0.0425532,3.01496,0.184067,0.269812,0.0199491,0.216642,2.34916,0.21588,3.13837,0.961547,0.841907,0.0199491,0.57733,2.43263,0.0492978,0.559557,0.477158,-1.28616,0.0199645,0.148459,1.96415,0.321286,0.0765921,0.769934,-1.44302,0.0199491,0.658735,1.92174,-0.243089,3.06291,-0.496787,1.60842,0.256021,0.658735,1.92174,-0.243089,3.06291,-0.496787,1.60842,0.256021,0.658735,1.92174,-0.243089,3.06291,-0.496787,1.60842,0.256021,0.658735,1.92174,-0.243089,3.06291,-0.496787,1.60842,0.256021,0.658735,1.92174,-0.243089,3.06291,-0.496787,1.60842,0.256021,
1.3938,0.648633,2.08328,0.461945,-3.09681,0.691754,-0.790039,0.0199491,0.032007,2.08796,-0.214561,2.2326,0.575247,-1.22783,0.0199491,0.182128,2.00354,0.0423433,3.01242,0.184066,0.269203,0.0199491,0.218311,2.35055,0.215237,-3.13751,0.964886,0.848388,0.0199491,0.579163,2.43376,0.049055,0.558065,0.478149,-1.28646,0.0199645,0.148825,1.96485,0.32092,0.0746192,0.768461,-1.44339,0.0199491,0.659738,1.92246,-0.243308,3.06086,-0.49675,1.6095,0.256021,0.659738,1.92246,-0.243308,3.06086,-0.49675,1.6095,0.256021,0.659738,1.92246,-0.243308,3.06086,-0.49675,1.6095,0.256021,0.659738,1.92246,-0.243308,3.06086,-0.49675,1.6095,0.256021,0.659738,1.92246,-0.243308,3.06086,-0.49675,1.6095,0.256021,
1.4039,0.649885,2.08384,0.461985,-3.09975,0.692589,-0.790958,0.0199491,0.0329902,2.08907,-0.214807,2.23379,0.573277,-1.22665,0.0199491,0.182801,2.00353,0.0425621,3.0103,0.1836,0.267955,0.0199491,0.220024,2.35164,0.215261,-3.13306,0.965825,0.851914,0.0199491,0.580612,2.43458,0.0492606,0.559059,0.478453,-1.2854,0.0199645,0.149506,1.96527,0.320939,0.0764874,0.768233,-1.44133,0.0199491,0.660407,1.92296,-0.243325,3.05909,-0.497217,1.61022,0.256021,0.660407,1.92296,-0.243325,3.05909,-0.497217,1.61022,0.256021,0.660407,1.92296,-0.243325,3.05909,-0.497217,1.61022,0.256021,0.660407,1.92296,-0.243325,3.05909,-0.497217,1.61022,0.256021,0.660407,1.92296,-0.243325,3.05909,-0.497217,1.61022,0.256021,
1.414,0.651698,2.08418,0.462136,-3.1013,0.692449,-0.791422,0.0199491,0.0340524,2.08963,-0.214545,2.23682,0.571157,-1.22439,0.0199491,0.183817,2.00354,0.0431006,3.01027,0.186954,0.267322,0.0199491,0.221858,2.35236,0.215542,-3.13103,0.965723,0.853372,0.0199491,0.58222,2.43509,0.0496455,0.559423,0.479685,-1.28446,0.0199645,0.150353,1.96542,0.321092,0.0795851,0.768684,-1.43904,0.0199491,0.661303,1.92327,-0.243122,3.05806,-0.498295,1.61079,0.256021,0.661303,1.92327,-0.243122,3.05806,-0.498295,1.61079,0.256021,0.661303,1.92327,-0.243122,3.05806,-0.498295,1.61079,0.256021,0.661303,1.92327,-0.243122,3.05806,-0.498295,1.61079,0.256021,0.661303,1.92327,-0.243122,3.05806,-0.498295,1.61079,0.256021,
1.4241,0.653401,2.08445,0.462095,-3.10345,0.692892,-0.79207,0.0199491,0.0350657,2.09001,-0.214445,2.24027,0.569194,-1.22185,0.0199491,0.18477,2.00354,0.0435391,3.01015,0.190114,0.266902,0.0199491,0.223661,2.35303,0.215596,-3.12989,0.965238,0.854283,0.0199491,0.583704,2.43542,0.0497684,0.55907,0.481097,-1.28387,0.0199645,0.151125,1.96543,0.321191,0.0812461,0.769261,-1.4379,0.0199491,0.662155,1.92349,-0.24303,3.05736,-0.499311,1.6112,0.256021,0.662155,1.92349,-0.24303,3.05736,-0.499311,1.6112,0.256021,0.662155,1.92349,-0.24303,3.05736,-0.499311,1.6112,0.256021,0.662155,1.92349,-0.24303,3.05736,-0.499311,1.6112,0.256021,0.662155,1.92349,-0.24303,3.05736,-0.499311,1.6112,0.256021,
1.4342,0.655177,2.08481,0.461854,-3.10523,0.69282,-0.792396,0.0199491,0.0359913,2.09021,-0.214312,2.24327,0.567369,-1.21921,0.0199491,0.185777,2.00354,0.0440395,3.00999,0.192199,0.266592,0.0199491,0.225505,2.35369,0.215578,-3.12966,0.9636,0.854455,0.0199491,0.584996,2.43568,0.0496269,0.558348,0.48281,-1.28352,0.0199645,0.152012,1.96538,0.321475,0.0819793,0.769913,-1.43754,0.0199491,0.662893,1.92366,-0.243097,3.05695,-0.500525,1.61161,0.256021,0.662893,1.92366,-0.243097,3.05695,-0.500525,1.61161,0.256021,0.662893,1.92366,-0.243097,3.05695,-0.500525,1.61161,0.256021,0.662893,1.92366,-0.243097,3.05695,-0.500525,1.61161,0.256021,0.662893,1.92366,-0.243097,3.05695,-0.500525,1.61161,0.256021,
1.4443,0.657066,2.08512,0.461584,-3.10705,0.692638,-0.792691,0.0199491,0.0368921,2.09036,-0.214093,2.24644,0.565418,-1.21643,0.0199491,0.186795,2.00354,0.0446262,3.00979,0.193435,0.26624,0.0199491,0.227438,2.35436,0.215643,-3.13014,0.961309,0.854016,0.0199491,0.586255,2.43589,0.0494609,0.55801,0.484608,-1.28287,0.0199645,0.153045,1.96531,0.321895,0.0822916,0.77086,-1.43744,0.0199491,0.663612,1.92379,-0.243201,3.05657,-0.501755,1.61199,0.256021,0.663612,1.92379,-0.243201,3.05657,-0.501755,1.61199,0.256021,0.663612,1.92379,-0.243201,3.05657,-0.501755,1.61199,0.256021,0.663612,1.92379,-0.243201,3.05657,-0.501755,1.61199,0.256021,0.663612,1.92379,-0.243201,3.05657,-0.501755,1.61199,0.256021,
1.4544,0.658877,2.08533,0.461339,-3.10791,0.691792,-0.792335,0.0199491,0.037759,2.09054,-0.213804,2.25012,0.563296,-1.21353,0.0199491,0.187822,2.00354,0.0452492,3.00968,0.193971,0.266148,0.0199491,0.229283,2.35498,0.215717,-3.13092,0.958836,0.853398,0.0199491,0.587376,2.43601,0.0492139,0.559636,0.48561,-1.2811,0.0199645,0.154119,1.96527,0.322434,0.0831131,0.771589,-1.43702,0.0199491,0.66432,1.92387,-0.243283,3.056,-0.502849,1.61211,0.256021,0.66432,1.92387,-0.243283,3.056,-0.502849,1.61211,0.256021,0.66432,1.92387,-0.243283,3.056,-0.502849,1.61211,0.256021,0.66432,1.92387,-0.243283,3.056,-0.502849,1.61211,0.256021,0.66432,1.92387,-0.243283,3.056,-0.502849,1.61211,0.256021,
