time,0_rod(payload_bars compound_4642aL).X,0_rod(payload_bars compound_4642aL).Y,0_rod(payload_bars compound_4642aL).Z,0_rod(payload_bars compound_4642aL).Euler1,0_rod(payload_bars compound_4642aL).Euler2,0_rod(payload_bars compound_4642aL).Euler3,0_rod(payload_bars compound_4642aL).mass,1_rod(payload_bars compound_4642aL).X,1_rod(payload_bars compound_4642aL).Y,1_rod(payload_bars compound_4642aL).Z,1_rod(payload_bars compound_4642aL).Euler1,1_rod(payload_bars compound_4642aL).Euler2,1_rod(payload_bars compound_4642aL).Euler3,1_rod(payload_bars compound_4642aL).mass,2_rod(payload_bars compound_4642aL).X,2_rod(payload_bars compound_4642aL).Y,2_rod(payload_bars compound_4642aL).Z,2_rod(payload_bars compound_4642aL).Euler1,2_rod(payload_bars compound_4642aL).Euler2,2_rod(payload_bars compound_4642aL).Euler3,2_rod(payload_bars compound_4642aL).mass,3_rod(payload_bars compound_4642aL).X,3_rod(payload_bars compound_4642aL).Y,3_rod(payload_bars compound_4642aL).Z,3_rod(payload_bars compound_4642aL).Euler1,3_rod(payload_bars compound_4642aL).Euler2,3_rod(payload_bars compound_4642aL).Euler3,3_rod(payload_bars compound_4642aL).mass,4_rod(payload_bars compound_4642aL).X,4_rod(payload_bars compound_4642aL).Y,4_rod(payload_bars compound_4642aL).Z,4_rod(payload_bars compound_4642aL).Euler1,4_rod(payload_bars compound_4642aL).Euler2,4_rod(payload_bars compound_4642aL).Euler3,4_rod(payload_bars compound_4642aL).mass,5_rod(strut).X,5_rod(strut).Y,5_rod(strut).Z,5_rod(strut).Euler1,5_rod(strut).Euler2,5_rod(strut).Euler3,5_rod(strut).mass,6_rod(strut).X,6_rod(strut).Y,6_rod(strut).Z,6_rod(strut).Euler1,6_rod(strut).Euler2,6_rod(strut).Euler3,6_rod(strut).mass,7_rod(strut).X,7_rod(strut).Y,7_rod(strut).Z,7_rod(strut).Euler1,7_rod(strut).Euler2,7_rod(strut).Euler3,7_rod(strut).mass,8_rod(strut).X,8_rod(strut).Y,8_rod(strut).Z,8_rod(strut).Euler1,8_rod(strut).Euler2,8_rod(strut).Euler3,8_rod(strut).mass,9_rod(strut).X,9_rod(strut).Y,9_rod(strut).Z,9_rod(strut).Euler1,9_rod(strut).Euler2,9_rod(strut).Euler3,9_rod(strut).mass,10_rod(strut).X,10_rod(strut).Y,10_rod(strut).Z,10_rod(strut).Euler1,10_rod(strut).Euler2,10_rod(strut).Euler3,10_rod(strut).mass,
4.3834,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.40818,3.23828,27.0223,0.869286,0.668527,2.62777,0.199491,1.01844,6.56999,21.8341,0.809568,0.768697,2.5505,0.199491,0.173403,5.54623,24.2287,0.800913,0.784149,-2.12682,0.199491,-2.46105,6.82581,22.8145,0.86437,0.810718,-2.17144,0.199491,-1.44572,7.42902,24.2934,0.536454,-0.731213,-1.41092,0.199645,-1.70974,3.98923,22.774,0.578078,-0.748672,-1.43611,0.199491,
4.3935,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.40579,3.23995,27.0145,0.85871,0.679944,2.62038,0.199491,0.981966,6.57529,21.8014,0.822482,0.765841,2.55165,0.199491,0.149156,5.57965,24.1835,0.80355,0.79416,-2.13459,0.199491,-2.46475,6.8138,22.7775,0.863653,0.817926,-2.17509,0.199491,-1.46367,7.42975,24.2344,0.526237,-0.719586,-1.40418,0.199645,-1.72962,3.98438,22.7573,0.615382,-0.747381,-1.4603,0.199491,
4.4036,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.40535,3.24121,27.01,0.842546,0.70175,2.60863,0.199491,0.946419,6.58275,21.7666,0.831455,0.767906,2.55082,0.199491,0.127258,5.60943,24.1404,0.810236,0.805285,-2.13834,0.199491,-2.4728,6.80412,22.7413,0.822902,0.805363,-2.20737,0.199491,-1.48166,7.43192,24.1775,0.565694,-0.714189,-1.42975,0.199645,-1.74955,3.97904,22.7402,0.618427,-0.742467,-1.46093,0.199491,
4.4137,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.41167,3.26583,26.9998,0.806708,0.76084,2.57657,0.199491,0.920103,6.58894,21.7284,0.817337,0.792656,2.53691,0.199491,0.112128,5.62893,24.1083,0.855545,0.83035,-2.11037,0.199491,-2.4905,6.80035,22.7132,0.865535,0.83232,-2.17848,0.199491,-1.51086,7.44255,24.1334,0.566903,-0.708855,-1.43167,0.199645,-1.76478,3.97232,22.7245,0.52435,-0.726548,-1.39659,0.199491,
4.4238,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.41978,3.28489,26.9991,0.814976,0.762206,2.57638,0.199491,0.894429,6.60496,21.697,0.814698,0.801114,2.52957,0.199491,0.0941843,5.64927,24.077,0.818584,0.820037,-2.14438,0.199491,-2.51913,6.8077,22.6827,0.905534,0.856434,-2.15273,0.199491,-1.53407,7.46021,24.0949,0.553801,-0.701896,-1.42369,0.199645,-1.77723,3.96742,22.7116,0.549527,-0.725056,-1.41231,0.199491,
4.4339,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.43076,3.29662,26.9957,0.834608,0.752265,2.58294,0.199491,0.871936,6.62524,21.6623,0.84069,0.779794,2.54396,0.199491,0.0779241,5.66607,24.0523,0.798093,0.815043,-2.16524,0.199491,-2.55508,6.81442,22.6493,0.822626,0.821076,-2.21643,0.199491,-1.55731,7.47644,24.0569,0.575288,-0.701103,-1.43669,0.199645,-1.78763,3.96485,22.6977,0.662227,-0.730978,-1.48564,0.199491,
4.444,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.44761,3.30427,26.9952,0.866096,0.724349,2.59861,0.199491,0.851828,6.64636,21.6245,0.829178,0.798479,2.53155,0.199491,0.0647072,5.68008,24.0311,0.74307,0.791107,-2.21034,0.199491,-2.59126,6.81738,22.6211,0.814608,0.82098,-2.22453,0.199491,-1.58277,7.49365,24.0218,0.592886,-0.700115,-1.44666,0.199645,-1.80262,3.95605,22.6798,0.67823,-0.727005,-1.49564,0.199491,
4.4541,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.46449,3.31302,26.9963,0.896895,0.694324,2.61432,0.199491,0.831922,6.6612,21.5848,0.814323,0.820627,2.51723,0.199491,0.0552417,5.69281,24.0117,0.74146,0.793953,-2.21551,0.199491,-2.63184,6.81957,22.5938,0.915213,0.872633,-2.15205,0.199491,-1.60933,7.51093,23.9923,0.585831,-0.695803,-1.44141,0.199645,-1.82013,3.94776,22.6633,0.712211,-0.724053,-1.51749,0.199491,
4.4642,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.47551,3.32383,26.9969,0.900501,0.697476,2.61378,0.199491,0.809701,6.67412,21.545,0.827416,0.814096,2.52365,0.199491,0.0438196,5.70392,23.9943,0.810076,0.831418,-2.16865,0.199491,-2.67647,6.82233,22.5653,0.906096,0.872436,-2.16236,0.199491,-1.63338,7.52775,23.9672,0.590235,-0.692536,-1.4429,0.199645,-1.83798,3.93955,22.6473,0.742282,-0.720445,-1.5365,0.199491,
4.4743,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.48371,3.33551,26.999,0.867041,0.746823,2.58933,0.199491,0.789088,6.68777,21.5072,0.83626,0.811514,2.52652,0.199491,0.0322525,5.71372,23.9785,0.836617,0.846121,-2.1522,0.199491,-2.72535,6.82133,22.5381,0.805445,0.826725,-2.24132,0.199491,-1.65673,7.54101,23.9456,0.606692,-0.690686,-1.45138,0.199645,-1.85454,3.92913,22.632,0.72207,-0.714911,-1.52272,0.199491,
4.4844,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.49077,3.34379,27.0029,0.816066,0.810211,2.55072,0.199491,0.769398,6.6987,21.4698,0.835336,0.819094,2.52182,0.199491,0.0223921,5.72218,23.9651,0.830221,0.845565,-2.1602,0.199491,-2.77503,6.81616,22.5132,0.792674,0.822138,-2.25515,0.199491,-1.68153,7.55281,23.928,0.613422,-0.687851,-1.45336,0.199645,-1.86836,3.91664,22.6162,0.67802,-0.707419,-1.49383,0.199491,
4.4945,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.49513,3.3501,27.0031,0.7933,0.837458,2.53142,0.199491,0.750745,6.70718,21.4308,0.838617,0.822898,2.51996,0.199491,0.0139852,5.72904,23.954,0.828713,0.846726,-2.16397,0.199491,-2.82477,6.80751,22.4884,0.88681,0.871578,-2.19047,0.199491,-1.70647,7.56305,23.9125,0.609074,-0.684163,-1.4479,0.199645,-1.88162,3.9053,22.6014,0.648234,-0.700438,-1.47449,0.199491,
4.5046,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.49691,3.35728,27.0002,0.828059,0.805577,2.55484,0.199491,0.732475,6.71355,21.3929,0.838501,0.829577,2.51531,0.199491,0.00549625,5.7346,23.9448,0.82894,0.848152,-2.16623,0.199491,-2.87515,6.79611,22.4636,0.942846,0.897444,-2.15391,0.199491,-1.732,7.57233,23.9009,0.615404,-0.681574,-1.44903,0.199645,-1.89444,3.89372,22.5865,0.641072,-0.69522,-1.47015,0.199491,
4.5147,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.4986,3.36289,26.9978,0.881567,0.748862,2.59049,0.199491,0.714011,6.71708,21.358,0.834742,0.838856,2.50768,0.199491,-0.00382395,5.73898,23.9375,0.82696,0.848001,-2.17013,0.199491,-2.9274,6.78195,22.4393,0.872265,0.866718,-2.21572,0.199491,-1.7587,7.57836,23.8933,0.63064,-0.67985,-1.45591,0.199645,-1.90577,3.88148,22.5722,0.625712,-0.689376,-1.46086,0.199491,
4.5248,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.5006,3.365,26.9948,0.899574,0.730049,2.6007,0.199491,0.695254,6.71934,21.3259,0.840866,0.838186,2.50711,0.199491,-0.0152964,5.74197,23.9322,0.834032,0.851205,-2.16728,0.199491,-2.98077,6.76452,22.4162,0.796175,0.825696,-2.2804,0.199491,-1.78613,7.58186,23.888,0.633473,-0.677654,-1.45455,0.199645,-1.91584,3.86872,22.5585,0.602671,-0.68279,-1.44704,0.199491,
4.5349,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.50366,3.36804,26.9912,0.880215,0.75433,2.58596,0.199491,0.676213,6.721,21.2963,0.854828,0.830097,2.51208,0.199491,-0.0279855,5.74376,23.9289,0.83469,0.850872,-2.16935,0.199491,-3.0334,6.74437,22.3947,0.848164,0.853295,-2.24975,0.199491,-1.81548,7.58342,23.8853,0.635534,-0.675739,-1.4526,0.199645,-1.92645,3.85671,22.5452,0.622221,-0.680689,-1.46027,0.199491,
4.545,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.50734,3.37287,26.9862,0.843468,0.794176,2.5589,0.199491,0.655603,6.72108,21.2699,0.856538,0.833596,2.50799,0.199491,-0.0413923,5.74467,23.927,0.838914,0.851747,-2.16868,0.199491,-3.08444,6.72316,22.3746,0.937473,0.895482,-2.18971,0.199491,-1.84738,7.58355,23.8855,0.650046,-0.674918,-1.4586,0.199645,-1.93844,3.84683,22.5322,0.684301,-0.681822,-1.49999,0.199491,
4.5551,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.51027,3.37591,26.9802,0.825775,0.811581,2.5447,0.199491,0.63239,6.72109,21.2462,0.853175,0.841965,2.50024,0.199491,-0.0570323,5.74496,23.926,0.861963,0.860555,-2.15385,0.199491,-3.13284,6.70108,22.3574,0.869678,0.860564,-2.25054,0.199491,-1.88104,7.58176,23.887,0.652792,-0.673135,-1.45687,0.199645,-1.95066,3.83951,22.5206,0.72909,-0.680737,-1.52811,0.199491,
4.5652,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.5115,3.37633,26.974,0.858236,0.777748,2.56586,0.199491,0.606152,6.72298,21.2265,0.866463,0.836434,2.50485,0.199491,-0.0743672,5.74506,23.9251,0.858175,0.857185,-2.15996,0.199491,-3.17797,6.67842,22.3442,0.820648,0.829648,-2.29534,0.199491,-1.91652,7.57764,23.8889,0.655551,-0.671328,-1.45458,0.199645,-1.96251,3.83487,22.5106,0.725472,-0.677511,-1.52491,0.199491,
4.5753,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.51179,3.37752,26.9678,0.905371,0.724129,2.59585,0.199491,0.576452,6.72634,21.2105,0.88134,0.831016,2.51069,0.199491,-0.0931235,5.74529,23.9239,0.837916,0.846092,-2.17896,0.199491,-3.21812,6.65631,22.3364,0.926449,0.88327,-2.22331,0.199491,-1.95459,7.57182,23.8912,0.673387,-0.670587,-1.46131,0.199645,-1.97559,3.83379,22.5026,0.707496,-0.673886,-1.51194,0.199491,
4.5854,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.51156,3.38042,26.9611,0.908196,0.721792,2.59569,0.199491,0.541787,6.73012,21.1979,0.880721,0.841041,2.50556,0.199491,-0.114278,5.74563,23.9222,0.848529,0.848997,-2.17482,0.199491,-3.2524,6.63608,22.3326,0.921303,0.877089,-2.23498,0.199491,-1.99503,7.56482,23.8934,0.67015,-0.667638,-1.45474,0.199645,-1.99155,3.83774,22.4962,0.698276,-0.670993,-1.50342,0.199491,
4.5955,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.51217,3.38556,26.9553,0.8712,0.766091,2.56866,0.199491,0.502421,6.7352,21.1894,0.892852,0.840296,2.51034,0.199491,-0.138536,5.74614,23.9201,0.87329,0.858096,-2.16035,0.199491,-3.28167,6.61816,22.3327,0.844419,0.830045,-2.29976,0.199491,-2.0375,7.55594,23.8951,0.671701,-0.66498,-1.45097,0.199645,-2.0104,3.84617,22.4909,0.705505,-0.669405,-1.50423,0.199491,
4.6056,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.51445,3.3904,26.9498,0.845663,0.7952,2.54832,0.199491,0.45964,6.74272,21.1858,0.914587,0.831178,2.52243,0.199491,-0.165321,5.74661,23.9176,0.884489,0.860762,-2.15678,0.199491,-3.30731,6.60306,22.3372,0.928687,0.871822,-2.24245,0.199491,-2.08233,7.54589,23.8962,0.686076,-0.663737,-1.45489,0.199645,-2.03063,3.85799,22.4871,0.708882,-0.667946,-1.5019,0.199491,
4.6157,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.51852,3.39186,26.9435,0.870952,0.770782,2.56311,0.199491,0.414241,6.7521,21.1851,0.922193,0.835677,2.52427,0.199491,-0.194377,5.74683,23.9151,0.895368,0.863041,-2.15384,0.199491,-3.32947,6.59055,22.3447,0.987908,0.895542,-2.20271,0.199491,-2.12918,7.53546,23.8967,0.683239,-0.661192,-1.44797,0.199645,-2.05187,3.87344,22.4851,0.700568,-0.666132,-1.49155,0.199491,
4.6258,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.52478,3.39175,26.9361,0.92456,0.710851,2.59607,0.199491,0.366767,6.76173,21.1865,0.929353,0.841234,2.526,0.199491,-0.224463,5.7466,23.9128,0.913416,0.868154,-2.14548,0.199491,-3.34843,6.57991,22.3542,0.903437,0.847079,-2.27335,0.199491,-2.17808,7.52422,23.8969,0.688119,-0.659507,-1.44584,0.199645,-2.07499,3.8914,22.484,0.711089,-0.665828,-1.49239,0.199491,
4.6359,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.53241,3.39076,26.9251,0.958019,0.672671,2.61557,0.199491,0.323371,6.76681,21.189,0.953101,0.828529,2.53965,0.199491,-0.258562,5.75087,23.9076,0.901435,0.859524,-2.15836,0.199491,-3.36962,6.5645,22.3647,0.890875,0.835301,-2.28761,0.199491,-2.22426,7.51129,23.8983,0.696626,-0.658553,-1.44652,0.199645,-2.09577,3.89764,22.4811,0.730666,-0.664853,-1.50123,0.199491,
4.646,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.53443,3.39043,26.9133,0.965145,0.669737,2.61883,0.199491,0.283072,6.76076,21.1894,0.960522,0.824066,2.54159,0.199491,-0.297793,5.75513,23.9009,0.898374,0.855867,-2.16267,0.199491,-3.40037,6.54558,22.3623,0.996515,0.887739,-2.21207,0.199491,-2.25872,7.49592,23.9,0.678712,-0.654784,-1.43243,0.199645,-2.11336,3.90184,22.4804,0.741384,-0.663582,-1.50528,0.199491,
4.6561,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.53613,3.39507,26.8986,0.956142,0.685732,2.61326,0.199491,0.247356,6.74702,21.1859,0.952509,0.833073,2.53271,0.199491,-0.335397,5.75437,23.891,0.926315,0.86686,-2.14262,0.199491,-3.43311,6.52596,22.356,0.987166,0.881772,-2.22485,0.199491,-2.28876,7.48152,23.8992,0.721471,-0.65701,-1.4564,0.199645,-2.13046,3.90078,22.4785,0.790693,-0.663502,-1.53436,0.199491,
4.6662,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.54133,3.40138,26.8861,0.940729,0.706657,2.60279,0.199491,0.214791,6.72994,21.1744,0.964895,0.825909,2.53932,0.199491,-0.363312,5.74709,23.8821,0.92508,0.866673,-2.14463,0.199491,-3.45805,6.50279,22.3489,0.907971,0.838968,-2.28943,0.199491,-2.32044,7.46474,23.8939,0.733716,-0.655208,-1.46265,0.199645,-2.15177,3.89498,22.4739,0.840253,-0.66166,-1.56433,0.199491,
4.6763,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.5495,3.4019,26.8811,0.921259,0.733348,2.58845,0.199491,0.185935,6.71246,21.159,0.966292,0.832794,2.53724,0.199491,-0.382166,5.74388,23.8727,0.988455,0.892528,-2.09758,0.199491,-3.47906,6.4765,22.3433,1.01799,0.897629,-2.20929,0.199491,-2.35078,7.44791,23.8842,0.67903,-0.64582,-1.42865,0.199645,-2.17096,3.88492,22.4664,0.799303,-0.657068,-1.53885,0.199491,
4.6864,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.54962,3.40395,26.8759,0.934751,0.720384,2.59518,0.199491,0.158701,6.7094,21.1437,0.968639,0.837655,2.53464,0.199491,-0.400778,5.74893,23.8621,1.04049,0.9117,-2.0603,0.199491,-3.50039,6.46,22.3325,0.995363,0.887251,-2.23233,0.199491,-2.37675,7.44188,23.8729,0.720985,-0.64637,-1.45191,0.199645,-2.18317,3.88138,22.4594,0.775216,-0.653343,-1.52278,0.199491,
4.6965,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.54862,3.41785,26.8674,0.967777,0.683858,2.61271,0.199491,0.139236,6.72001,21.1282,0.980686,0.831537,2.53901,0.199491,-0.41739,5.75509,23.8501,0.941479,0.876411,-2.14289,0.199491,-3.52609,6.45191,22.3203,0.923491,0.848273,-2.29287,0.199491,-2.40178,7.44526,23.8586,0.72639,-0.645034,-1.45265,0.199645,-2.19028,3.88039,22.4557,0.720803,-0.648413,-1.48849,0.199491,
4.7066,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.55782,3.42747,26.8678,0.961375,0.6979,2.60434,0.199491,0.120356,6.72571,21.1088,0.967138,0.84882,2.52477,0.199491,-0.430518,5.76342,23.8413,0.867333,0.845419,-2.20362,0.199491,-3.55029,6.44433,22.3039,1.03493,0.908173,-2.21085,0.199491,-2.42456,7.45005,23.8414,0.730812,-0.642872,-1.45474,0.199645,-2.19931,3.87415,22.4477,0.717616,-0.645429,-1.48632,0.199491,
4.7167,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.57733,3.4323,26.8705,0.913481,0.760711,2.56878,0.199491,0.104743,6.72575,21.086,0.980701,0.839813,2.53202,0.199491,-0.441139,5.77181,23.8273,0.909234,0.867929,-2.17481,0.199491,-3.57561,6.43819,22.2833,0.980578,0.88537,-2.25554,0.199491,-2.44543,7.45526,23.8209,0.735248,-0.640408,-1.45862,0.199645,-2.21091,3.86548,22.4374,0.791997,-0.646468,-1.53155,0.199491,
4.7268,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.5941,3.43838,26.8666,0.91119,0.768585,2.5636,0.199491,0.0880944,6.73176,21.061,0.977368,0.844942,2.5275,0.199491,-0.453585,5.78057,23.8112,0.988902,0.903896,-2.11564,0.199491,-3.60122,6.43897,22.26,0.926645,0.859276,-2.29815,0.199491,-2.46309,7.46571,23.7955,0.72364,-0.637364,-1.45223,0.199645,-2.22371,3.85973,22.4281,0.876737,-0.645212,-1.58236,0.199491,
4.7369,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.60764,3.44701,26.8643,0.977967,0.698392,2.60423,0.199491,0.0714988,6.74399,21.0358,0.958478,0.865475,2.5112,0.199491,-0.465558,5.79099,23.7923,0.986554,0.906827,-2.1212,0.199491,-3.62516,6.44386,22.2402,1.03028,0.91703,-2.21801,0.199491,-2.47975,7.47847,23.768,0.760916,-0.638195,-1.47457,0.199645,-2.2345,3.85424,22.4195,0.88497,-0.642407,-1.58643,0.199491,
4.747,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.61973,3.45472,26.8665,1.01999,0.655021,2.6265,0.199491,0.0528984,6.75491,21.0098,0.978949,0.853754,2.52491,0.199491,-0.472842,5.80289,23.7713,0.928657,0.887953,-2.17031,0.199491,-3.644,6.44879,22.2226,0.973133,0.893782,-2.26255,0.199491,-2.49686,7.49035,23.738,0.755065,-0.633875,-1.47129,0.199645,-2.24571,3.84833,22.4106,0.827763,-0.638668,-1.5507,0.199491,
4.7571,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.62995,3.46557,26.8681,1.00953,0.680719,2.61684,0.199491,0.0333375,6.76341,20.9801,0.986107,0.855306,2.52895,0.199491,-0.47991,5.81556,23.7486,0.930948,0.89415,-2.17172,0.199491,-3.65805,6.45298,22.2054,0.915894,0.867589,-2.30625,0.199491,-2.51323,7.50176,23.7058,0.730311,-0.627128,-1.457,0.199645,-2.25882,3.84187,22.4008,0.777755,-0.633229,-1.51951,0.199491,
4.7672,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.63742,3.48268,26.8687,0.960632,0.75175,2.58179,0.199491,0.0146754,6.76911,20.9503,0.958622,0.886148,2.50648,0.199491,-0.488466,5.82863,23.7244,0.976815,0.918416,-2.13849,0.199491,-3.67369,6.45668,22.1852,1.00562,0.920697,-2.2359,0.199491,-2.52667,7.51277,23.6733,0.747749,-0.623925,-1.46795,0.199645,-2.27254,3.83528,22.3909,0.779448,-0.629794,-1.51957,0.199491,
4.7773,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.64445,3.50163,26.8677,0.893723,0.831222,2.53061,0.199491,-0.00202988,6.77369,20.9224,0.963291,0.886228,2.50813,0.199491,-0.498308,5.84158,23.7,1.0176,0.938962,-2.10891,0.199491,-3.69219,6.45939,22.1618,1.04804,0.945449,-2.2016,0.199491,-2.53891,7.52367,23.6409,0.761519,-0.620649,-1.47712,0.199645,-2.28281,3.82719,22.3817,0.752655,-0.624967,-1.50334,0.199491,
4.7874,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.654,3.51362,26.8664,0.847736,0.880804,2.49093,0.199491,-0.0177396,6.77863,20.8945,0.988536,0.868001,2.5251,0.199491,-0.508373,5.85378,23.6765,1.02402,0.946298,-2.10714,0.199491,-3.70974,6.46058,22.1385,0.950413,0.904168,-2.28042,0.199491,-2.55249,7.53321,23.6071,0.750943,-0.616133,-1.4719,0.199645,-2.29133,3.81964,22.3732,0.720393,-0.619546,-1.48408,0.199491,
4.7975,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.66696,3.52081,26.8643,0.884773,0.856271,2.51344,0.199491,-0.0335916,6.78437,20.8681,0.978502,0.881843,2.51448,0.199491,-0.518836,5.86498,23.6544,0.976332,0.933272,-2.14979,0.199491,-3.72502,6.46027,22.1169,0.898107,0.879886,-2.32241,0.199491,-2.56973,7.54101,23.5734,0.756713,-0.613411,-1.47611,0.199645,-2.29957,3.81159,22.3639,0.717086,-0.616013,-1.48198,0.199491,
