time,0_rod(payload_bars compound_Pu1K8y).X,0_rod(payload_bars compound_Pu1K8y).Y,0_rod(payload_bars compound_Pu1K8y).Z,0_rod(payload_bars compound_Pu1K8y).Euler1,0_rod(payload_bars compound_Pu1K8y).Euler2,0_rod(payload_bars compound_Pu1K8y).Euler3,0_rod(payload_bars compound_Pu1K8y).mass,1_rod(payload_bars compound_Pu1K8y).X,1_rod(payload_bars compound_Pu1K8y).Y,1_rod(payload_bars compound_Pu1K8y).Z,1_rod(payload_bars compound_Pu1K8y).Euler1,1_rod(payload_bars compound_Pu1K8y).Euler2,1_rod(payload_bars compound_Pu1K8y).Euler3,1_rod(payload_bars compound_Pu1K8y).mass,2_rod(payload_bars compound_Pu1K8y).X,2_rod(payload_bars compound_Pu1K8y).Y,2_rod(payload_bars compound_Pu1K8y).Z,2_rod(payload_bars compound_Pu1K8y).Euler1,2_rod(payload_bars compound_Pu1K8y).Euler2,2_rod(payload_bars compound_Pu1K8y).Euler3,2_rod(payload_bars compound_Pu1K8y).mass,3_rod(payload_bars compound_Pu1K8y).X,3_rod(payload_bars compound_Pu1K8y).Y,3_rod(payload_bars compound_Pu1K8y).Z,3_rod(payload_bars compound_Pu1K8y).Euler1,3_rod(payload_bars compound_Pu1K8y).Euler2,3_rod(payload_bars compound_Pu1K8y).Euler3,3_rod(payload_bars compound_Pu1K8y).mass,4_rod(sense_bar compound_Pu1K8y).X,4_rod(sense_bar compound_Pu1K8y).Y,4_rod(sense_bar compound_Pu1K8y).Z,4_rod(sense_bar compound_Pu1K8y).Euler1,4_rod(sense_bar compound_Pu1K8y).Euler2,4_rod(sense_bar compound_Pu1K8y).Euler3,4_rod(sense_bar compound_Pu1K8y).mass,5_rod(strut).X,5_rod(strut).Y,5_rod(strut).Z,5_rod(strut).Euler1,5_rod(strut).Euler2,5_rod(strut).Euler3,5_rod(strut).mass,6_rod(strut).X,6_rod(strut).Y,6_rod(strut).Z,6_rod(strut).Euler1,6_rod(strut).Euler2,6_rod(strut).Euler3,6_rod(strut).mass,7_rod(strut).X,7_rod(strut).Y,7_rod(strut).Z,7_rod(strut).Euler1,7_rod(strut).Euler2,7_rod(strut).Euler3,7_rod(strut).mass,8_rod(strut).X,8_rod(strut).Y,8_rod(strut).Z,8_rod(strut).Euler1,8_rod(strut).Euler2,8_rod(strut).Euler3,8_rod(strut).mass,9_rod(strut).X,9_rod(strut).Y,9_rod(strut).Z,9_rod(strut).Euler1,9_rod(strut).Euler2,9_rod(strut).Euler3,9_rod(strut).mass,10_rod(strut).X,10_rod(strut).Y,10_rod(strut).Z,10_rod(strut).Euler1,10_rod(strut).Euler2,10_rod(strut).Euler3,10_rod(strut).mass,
1.5554,-1.71021,10.4046,-2.1892,0.136676,0.176863,1.49504,0.24652,-1.71021,10.4046,-2.1892,0.136676,0.176863,1.49504,0.24652,-1.71021,10.4046,-2.1892,0.136676,0.176863,1.49504,0.24652,-1.71021,10.4046,-2.1892,0.136676,0.176863,1.49504,0.24652,-1.71021,10.4046,-2.1892,0.136676,0.176863,1.49504,0.24652,-2.42479,10.2963,-2.07614,0.171459,0.157132,-0.851405,0.0593527,-0.976678,10.5031,-2.34484,0.166264,0.16139,-0.852234,0.0593527,-1.8706,10.8692,-2.7627,0.11557,0.12682,0.702901,0.0593527,-1.53086,9.93025,-1.65836,0.122452,0.134863,0.703755,0.0593527,-1.69573,9.82922,-2.68888,-2.48931,1.36333,-1.06896,0.0593527,-1.70567,10.9699,-1.73187,-2.69344,1.38053,-1.26911,0.0593527,
1.5655,-1.74085,10.2612,-2.22828,0.106737,0.181603,1.29552,0.24652,-1.74085,10.2612,-2.22828,0.106737,0.181603,1.29552,0.24652,-1.74085,10.2612,-2.22828,0.106737,0.181603,1.29552,0.24652,-1.74085,10.2612,-2.22828,0.106737,0.181603,1.29552,0.24652,-1.74085,10.2612,-2.22828,0.106737,0.181603,1.29552,0.24652,-2.45755,10.173,-2.11076,0.0739902,0.206032,-1.06329,0.0593527,-1.00447,10.3319,-2.38549,0.0687694,0.208998,-1.06437,0.0593527,-1.89049,10.6046,-2.8844,0.107525,0.149867,0.506521,0.0593527,-1.57141,9.90009,-1.61182,0.112696,0.159066,0.507127,0.0593527,-1.71482,9.60005,-2.60657,-2.06071,1.24942,-0.623535,0.0593527,-1.74715,10.9046,-1.88979,-2.09485,1.26358,-0.655994,0.0593527,
1.5756,-1.77149,10.1076,-2.26787,0.0752645,0.178228,1.09496,0.24652,-1.77149,10.1076,-2.26787,0.0752645,0.178228,1.09496,0.24652,-1.77149,10.1076,-2.26787,0.0752645,0.178228,1.09496,0.24652,-1.77149,10.1076,-2.26787,0.0752645,0.178228,1.09496,0.24652,-1.77149,10.1076,-2.26787,0.0752645,0.178228,1.09496,0.24652,-2.49024,10.0395,-2.14955,0.0687987,0.186917,-1.2576,0.0593527,-1.03216,10.1507,-2.42131,0.0769172,0.184376,-1.2561,0.0593527,-1.90865,10.3162,-2.98076,0.103461,0.215553,0.311666,0.0593527,-1.61392,9.87394,-1.59005,0.0976595,0.197886,0.310469,0.0593527,-1.73675,9.38565,-2.50992,-1.84413,1.07377,-0.392701,0.0593527,-1.78575,10.8046,-2.0612,-1.80825,1.0289,-0.361577,0.0593527,
1.5857,-1.80212,9.94367,-2.30786,0.0431877,0.168436,0.895441,0.24652,-1.80212,9.94367,-2.30786,0.0431877,0.168436,0.895441,0.24652,-1.80212,9.94367,-2.30786,0.0431877,0.168436,0.895441,0.24652,-1.80212,9.94367,-2.30786,0.0431877,0.168436,0.895441,0.24652,-1.80212,9.94367,-2.30786,0.0431877,0.168436,0.895441,0.24652,-2.52297,9.8958,-2.19241,0.111401,0.168242,-1.44431,0.0593527,-1.06005,9.96064,-2.45261,0.116004,0.167831,-1.44353,0.0593527,-1.92515,10.0092,-3.05046,0.0604561,0.17913,0.109888,0.0593527,-1.65789,9.84709,-1.59444,0.058865,0.164886,0.109424,0.0593527,-1.76134,9.18877,-2.40419,-1.73167,0.853183,-0.26863,0.0593527,-1.82167,10.6674,-2.24096,-1.73419,0.859177,-0.270538,0.0593527,
1.5958,-1.83277,9.76948,-2.34834,0.0135755,0.154865,0.697276,0.24652,-1.83277,9.76948,-2.34834,0.0135755,0.154865,0.697276,0.24652,-1.83277,9.76948,-2.34834,0.0135755,0.154865,0.697276,0.24652,-1.83277,9.76948,-2.34834,0.0135755,0.154865,0.697276,0.24652,-1.83277,9.76948,-2.34834,0.0135755,0.154865,0.697276,0.24652,-2.55571,9.74099,-2.23968,0.0421805,0.164495,-1.65035,0.0593527,-1.08783,9.76164,-2.47884,0.0336156,0.163658,-1.65175,0.0593527,-1.94056,9.6885,-3.09144,0.0355101,0.101925,-0.0887504,0.0593527,-1.703,9.81414,-1.62715,0.0344203,0.114077,-0.0888897,0.0593527,-1.78866,9.01031,-2.29497,-1.68845,0.678641,-0.207468,0.0593527,-1.85484,10.4924,-2.42322,-1.7013,0.724477,-0.215791,0.0593527,
1.6059,-1.86331,9.58469,-2.38875,-0.0113465,0.136363,0.499564,0.24652,-1.86331,9.58469,-2.38875,-0.0113465,0.136363,0.499564,0.24652,-1.86331,9.58469,-2.38875,-0.0113465,0.136363,0.499564,0.24652,-1.86331,9.58469,-2.38875,-0.0113465,0.136363,0.499564,0.24652,-1.86331,9.58469,-2.38875,-0.0113465,0.136363,0.499564,0.24652,-2.58831,9.57452,-2.29143,-0.0543781,0.129927,-1.85837,0.0593527,-1.11592,9.55537,-2.5005,-0.0569448,0.129295,-1.85871,0.0593527,-1.95602,9.36043,-3.1043,0.00872004,0.125358,-0.286779,0.0593527,-1.74812,9.76939,-1.68752,0.00778704,0.128513,-0.287049,0.0593527,-1.81952,8.85069,-2.18849,-1.66334,0.511944,-0.161691,0.0593527,-1.8847,10.279,-2.60358,-1.65923,0.489539,-0.159692,0.0593527,
1.616,-1.89378,9.38955,-2.42954,-0.031693,0.11131,0.302667,0.24652,-1.89378,9.38955,-2.42954,-0.031693,0.11131,0.302667,0.24652,-1.89378,9.38955,-2.42954,-0.031693,0.11131,0.302667,0.24652,-1.89378,9.38955,-2.42954,-0.031693,0.11131,0.302667,0.24652,-1.89378,9.38955,-2.42954,-0.031693,0.11131,0.302667,0.24652,-2.62065,9.39499,-2.34628,-0.0337539,0.117832,-2.04905,0.0593527,-1.14421,9.34255,-2.51867,-0.0253083,0.122273,-2.04804,0.0593527,-1.97209,9.03028,-3.08931,-0.0398402,0.158077,-0.487307,0.0593527,-1.79298,9.7072,-1.77548,-0.0311425,0.141817,-0.486103,0.0593527,-1.85385,8.7085,-2.0894,-1.64113,0.290801,-0.120826,0.0593527,-1.9111,10.0288,-2.77565,-1.63691,0.257748,-0.119747,0.0593527,
1.6261,-1.92428,9.18382,-2.47036,-0.0485423,0.0816031,0.107282,0.24652,-1.92428,9.18382,-2.47036,-0.0485423,0.0816031,0.107282,0.24652,-1.92428,9.18382,-2.47036,-0.0485423,0.0816031,0.107282,0.24652,-1.92428,9.18382,-2.47036,-0.0485423,0.0816031,0.107282,0.24652,-1.92428,9.18382,-2.47036,-0.0485423,0.0816031,0.107282,0.24652,-2.65261,9.20212,-2.40391,0.000581592,0.13048,-2.23899,0.0593527,-1.17308,9.12371,-2.53404,0.00179604,0.131481,-2.23883,0.0593527,-1.98879,8.70267,-3.04934,-0.0374015,0.0930483,-0.68054,0.0593527,-1.83689,9.62315,-1.88854,-0.0325353,0.0870637,-0.680168,0.0593527,-1.89088,8.58224,-2.00363,-1.63126,0.0842331,-0.0871467,0.0593527,-1.93476,9.74363,-2.93416,-1.63468,0.122931,-0.0874789,0.0593527,
1.6362,-1.95467,8.96755,-2.51116,-0.0606629,0.0505396,-0.0871388,0.24652,-1.95467,8.96755,-2.51116,-0.0606629,0.0505396,-0.0871388,0.24652,-1.95467,8.96755,-2.51116,-0.0606629,0.0505396,-0.0871388,0.24652,-1.95467,8.96755,-2.51116,-0.0606629,0.0505396,-0.0871388,0.24652,-1.95467,8.96755,-2.51116,-0.0606629,0.0505396,-0.0871388,0.24652,-2.68424,8.99547,-2.46427,-0.0537817,0.069408,-2.43876,0.0593527,-1.20228,8.89951,-2.54666,-0.0596607,0.0623477,-2.43914,0.0593527,-2.00699,8.38303,-2.98651,-0.00758788,0.0284549,-0.873637,0.0593527,-1.87958,9.51189,-2.02436,-0.0163968,0.0358337,-0.874081,0.0593527,-1.93048,8.46821,-1.93573,-1.63118,-0.0762923,-0.0550661,0.0593527,-1.95608,9.42677,-3.07496,-1.63213,-0.0581967,-0.0550576,0.0593527,
1.6463,-1.98503,8.741,-2.55176,-0.0653009,0.0188883,-0.281243,0.24652,-1.98503,8.741,-2.55176,-0.0653009,0.0188883,-0.281243,0.24652,-1.98503,8.741,-2.55176,-0.0653009,0.0188883,-0.281243,0.24652,-1.98503,8.741,-2.55176,-0.0653009,0.0188883,-0.281243,0.24652,-1.98503,8.741,-2.55176,-0.0653009,0.0188883,-0.281243,0.24652,-2.71542,8.77423,-2.52634,-0.0918512,-0.0165274,-2.6332,0.0593527,-1.23207,8.6703,-2.55773,-0.0916643,-0.015942,-2.63321,0.0593527,-2.02748,8.07477,-2.90566,-0.0516361,0.029508,-1.06974,0.0593527,-1.91994,9.36983,-2.17835,-0.0499004,0.0285636,-1.06971,0.0593527,-1.97281,8.36282,-1.89015,-1.63454,-0.273061,-0.0218635,0.0593527,-1.97466,9.08145,-3.19404,-1.63359,-0.31546,-0.022113,0.0593527,
1.6564,-2.01527,8.50377,-2.59215,-0.062333,-0.0143023,-0.475041,0.24652,-2.01527,8.50377,-2.59215,-0.062333,-0.0143023,-0.475041,0.24652,-2.01527,8.50377,-2.59215,-0.062333,-0.0143023,-0.475041,0.24652,-2.01527,8.50377,-2.59215,-0.062333,-0.0143023,-0.475041,0.24652,-2.01527,8.50377,-2.59215,-0.062333,-0.0143023,-0.475041,0.24652,-2.74607,8.53863,-2.58881,-0.0654883,-0.000973483,-2.8267,0.0593527,-1.26235,8.43628,-2.56896,-0.0626528,0.00791001,-2.82669,0.0593527,-2.05069,7.78164,-2.81073,-0.100058,0.0130341,-1.26407,0.0593527,-1.95797,9.1933,-2.34687,-0.0842129,0.00800799,-1.26407,0.0593527,-2.01744,8.26156,-1.86941,-1.64687,-0.498294,0.015686,0.0593527,-1.99108,8.71324,-3.28812,-1.64672,-0.495136,0.0155369,0.0593527,
1.6665,-2.04558,8.25622,-2.63234,-0.0541033,-0.0484201,-0.668954,0.24652,-2.04558,8.25622,-2.63234,-0.0541033,-0.0484201,-0.668954,0.24652,-2.04558,8.25622,-2.63234,-0.0541033,-0.0484201,-0.668954,0.24652,-2.04558,8.25622,-2.63234,-0.0541033,-0.0484201,-0.668954,0.24652,-2.04558,8.25622,-2.63234,-0.0541033,-0.0484201,-0.668954,0.24652,-2.77622,8.28842,-2.65078,-0.0537125,0.0204069,-3.02064,0.0593527,-1.29333,8.19723,-2.5807,-0.0538235,0.0193627,-3.02064,0.0593527,-2.07629,7.50501,-2.70697,-0.0453523,-0.0333962,-1.45824,0.0593527,-1.99322,8.98064,-2.52448,-0.0429612,-0.0336632,-1.45836,0.0593527,-2.06306,8.15903,-1.87658,-1.67003,-0.674374,0.0612009,0.0593527,-2.00645,8.32682,-3.35482,-1.66683,-0.631815,0.0592864,0.0593527,
1.6766,-2.07574,7.99834,-2.672,-0.0411067,-0.0802192,-0.863566,0.24652,-2.07574,7.99834,-2.672,-0.0411067,-0.0802192,-0.863566,0.24652,-2.07574,7.99834,-2.672,-0.0411067,-0.0802192,-0.863566,0.24652,-2.07574,7.99834,-2.672,-0.0411067,-0.0802192,-0.863566,0.24652,-2.07574,7.99834,-2.672,-0.0411067,-0.0802192,-0.863566,0.24652,-2.80582,8.02343,-2.7121,-0.0484217,-0.0723859,3.06837,0.0593527,-1.32484,7.95355,-2.59392,-0.0477709,-0.0810279,3.06832,0.0593527,-2.105,7.24707,-2.6001,0.011178,-0.0587358,-1.65558,0.0593527,-2.02574,8.72995,-2.70588,0.00153681,-0.0595451,-1.65513,0.0593527,-2.10937,8.04958,-1.91224,-1.70729,-0.84213,0.120032,0.0593527,-2.02136,7.92735,-3.39371,-1.71061,-0.86059,0.122461,0.0593527,
1.6867,-2.10594,7.73028,-2.71137,-0.0215786,-0.10711,-1.05904,0.24652,-2.10594,7.73028,-2.71137,-0.0215786,-0.10711,-1.05904,0.24652,-2.10594,7.73028,-2.71137,-0.0215786,-0.10711,-1.05904,0.24652,-2.10594,7.73028,-2.71137,-0.0215786,-0.10711,-1.05904,0.24652,-2.10594,7.73028,-2.71137,-0.0215786,-0.10711,-1.05904,0.24652,-2.83493,7.74392,-2.77135,-0.0161849,-0.149347,2.87167,0.0593527,-1.35693,7.70458,-2.60968,-0.0170456,-0.146643,2.87179,0.0593527,-2.13704,7.00687,-2.49556,-0.0267624,-0.0921849,-1.84724,0.0593527,-2.05479,8.44173,-2.88542,-0.0211697,-0.0905991,-1.84784,0.0593527,-2.15621,7.92778,-1.97695,-1.79207,-1.05755,0.222896,0.0593527,-2.03564,7.52055,-3.40386,-1.80664,-1.08732,0.235713,0.0593527,
1.6968,-2.13602,7.45191,-2.75014,0.00467716,-0.129821,-1.25549,0.24652,-2.13602,7.45191,-2.75014,0.00467716,-0.129821,-1.25549,0.24652,-2.13602,7.45191,-2.75014,0.00467716,-0.129821,-1.25549,0.24652,-2.13602,7.45191,-2.75014,0.00467716,-0.129821,-1.25549,0.24652,-2.13602,7.45191,-2.75014,0.00467716,-0.129821,-1.25549,0.24652,-2.86358,7.45093,-2.82758,-0.0117758,-0.113854,2.67779,0.0593527,-1.38946,7.44937,-2.62915,-0.0157785,-0.105922,2.67823,0.0593527,-2.17243,6.78424,-2.39878,-0.0403765,-0.136059,-2.03885,0.0593527,-2.08083,8.11612,-3.05791,-0.0277773,-0.129737,-2.04057,0.0593527,-2.20298,7.78827,-2.06936,-1.98626,-1.24824,0.434874,0.0593527,-2.05013,7.11219,-3.38738,-1.94475,-1.21719,0.395626,0.0593527,
1.7069,-2.16622,7.16355,-2.78846,0.0353058,-0.149407,-1.45341,0.24652,-2.16622,7.16355,-2.78846,0.0353058,-0.149407,-1.45341,0.24652,-2.16622,7.16355,-2.78846,0.0353058,-0.149407,-1.45341,0.24652,-2.16622,7.16355,-2.78846,0.0353058,-0.149407,-1.45341,0.24652,-2.16622,7.16355,-2.78846,0.0353058,-0.149407,-1.45341,0.24652,-2.89174,7.1447,-2.88034,-0.0115163,-0.102511,2.48395,0.0593527,-1.42255,7.18744,-2.65285,-0.00950448,-0.105056,2.48374,0.0593527,-2.21035,6.57654,-2.31495,0.0368839,-0.12766,-2.24245,0.0593527,-2.10391,7.75566,-3.21815,0.0356754,-0.128607,-2.24246,0.0593527,-2.24821,7.6252,-2.18764,-2.41222,-1.371,0.88116,0.0593527,-2.06608,6.70716,-3.34544,-2.34524,-1.35891,0.815621,0.0593527,
1.717,-2.19628,6.8652,-2.82635,0.0680302,-0.163488,-1.65225,0.24652,-2.19628,6.8652,-2.82635,0.0680302,-0.163488,-1.65225,0.24652,-2.19628,6.8652,-2.82635,0.0680302,-0.163488,-1.65225,0.24652,-2.19628,6.8652,-2.82635,0.0680302,-0.163488,-1.65225,0.24652,-2.19628,6.8652,-2.82635,0.0680302,-0.163488,-1.65225,0.24652,-2.91962,6.82556,-2.92886,0.0644348,-0.169045,2.27992,0.0593527,-1.45594,6.91854,-2.68127,0.0702803,-0.174054,2.27892,0.0593527,-2.25111,6.38113,-2.24913,0.0887117,-0.11274,-2.44335,0.0593527,-2.12451,7.363,-3.36109,0.0841881,-0.118088,-2.44283,0.0593527,-2.29177,7.43436,-2.32829,2.79407,-1.38878,1.97612,0.0593527,-2.08386,6.30954,-3.28173,2.61567,-1.3706,2.15123,0.0593527,
1.7271,-2.22645,6.55703,-2.86365,0.102422,-0.169048,-1.85121,0.24652,-2.22645,6.55703,-2.86365,0.102422,-0.169048,-1.85121,0.24652,-2.22645,6.55703,-2.86365,0.102422,-0.169048,-1.85121,0.24652,-2.22645,6.55703,-2.86365,0.102422,-0.169048,-1.85121,0.24652,-2.22645,6.55703,-2.86365,0.102422,-0.169048,-1.85121,0.24652,-2.94712,6.49449,-2.97278,0.133299,-0.193051,2.07458,0.0593527,-1.48963,6.64099,-2.71522,0.129313,-0.190915,2.07535,0.0593527,-2.29448,6.19369,-2.20476,0.0846102,-0.168574,-2.637,0.0593527,-2.14231,6.94193,-3.4832,0.0887293,-0.161211,-2.63785,0.0593527,-2.33352,7.21143,-2.48801,2.17805,-1.22388,2.60817,0.0593527,-2.10326,5.92426,-3.19985,2.17955,-1.22474,2.60676,0.0593527,
1.7372,-2.25654,6.23896,-2.90053,0.138767,-0.166861,-2.0504,0.24652,-2.25654,6.23896,-2.90053,0.138767,-0.166861,-2.0504,0.24652,-2.25654,6.23896,-2.90053,0.138767,-0.166861,-2.0504,0.24652,-2.25654,6.23896,-2.90053,0.138767,-0.166861,-2.0504,0.24652,-2.25654,6.23896,-2.90053,0.138767,-0.166861,-2.0504,0.24652,-2.97461,6.15316,-3.01184,0.107796,-0.165039,1.88588,0.0593527,-1.52338,6.35378,-2.75445,0.0999933,-0.162546,1.88715,0.0593527,-2.33991,6.01025,-2.18545,0.112125,-0.200832,-2.83499,0.0593527,-2.15825,6.49673,-3.58086,0.115475,-0.190442,-2.83567,0.0593527,-2.373,6.95345,-2.66158,2.02403,-1.05613,2.78307,0.0593527,-2.12504,5.55359,-3.10485,2.05475,-1.09377,2.75598,0.0593527,
1.7473,-2.28678,5.91131,-2.93703,0.175625,-0.159341,-2.25002,0.24652,-2.28678,5.91131,-2.93703,0.175625,-0.159341,-2.25002,0.24652,-2.28678,5.91131,-2.93703,0.175625,-0.159341,-2.25002,0.24652,-2.28678,5.91131,-2.93703,0.175625,-0.159341,-2.25002,0.24652,-2.28678,5.91131,-2.93703,0.175625,-0.159341,-2.25002,0.24652,-3.00182,5.80179,-3.04597,0.11306,-0.160109,1.69152,0.0593527,-1.55732,6.05589,-2.79931,0.117889,-0.160658,1.69074,0.0593527,-2.38629,5.82511,-2.19315,0.161597,-0.135947,-3.03661,0.0593527,-2.17284,6.03267,-3.65212,0.161189,-0.13975,-3.0367,0.0593527,-2.40906,6.65774,-2.84388,1.95407,-0.889813,2.87574,0.0593527,-2.15011,5.20009,-3.00134,1.94808,-0.875654,2.88038,0.0593527,
1.7574,-2.31692,5.57391,-2.97323,0.209647,-0.146108,-2.44869,0.24652,-2.31692,5.57391,-2.97323,0.209647,-0.146108,-2.44869,0.24652,-2.31692,5.57391,-2.97323,0.209647,-0.146108,-2.44869,0.24652,-2.31692,5.57391,-2.97323,0.209647,-0.146108,-2.44869,0.24652,-2.31692,5.57391,-2.97323,0.209647,-0.146108,-2.44869,0.24652,-3.02926,5.44133,-3.07482,0.218234,-0.151807,1.48167,0.0593527,-1.59106,5.74682,-2.8498,0.225004,-0.151293,1.48065,0.0593527,-2.43362,5.63307,-2.2293,0.188076,-0.0987722,3.04895,0.0593527,-2.18675,5.55508,-3.69544,0.188447,-0.102799,3.04886,0.0593527,-2.44203,6.3238,-3.02941,1.90293,-0.675593,2.94697,0.0593527,-2.17837,4.86441,-2.89502,1.89541,-0.645409,2.95153,0.0593527,
1.7675,-2.34722,5.22704,-3.00908,0.238774,-0.125329,-2.64558,0.24652,-2.34722,5.22704,-3.00908,0.238774,-0.125329,-2.64558,0.24652,-2.34722,5.22704,-3.00908,0.238774,-0.125329,-2.64558,0.24652,-2.34722,5.22704,-3.00908,0.238774,-0.125329,-2.64558,0.24652,-2.34722,5.22704,-3.00908,0.238774,-0.125329,-2.64558,0.24652,-3.0567,5.07291,-3.09898,0.273412,-0.121869,1.28137,0.0593527,-1.62463,5.42485,-2.90538,0.267558,-0.123536,1.28209,0.0593527,-2.48145,5.42873,-2.29351,0.228135,-0.143882,2.85001,0.0593527,-2.19997,5.06911,-3.71084,0.225242,-0.134315,2.85034,0.0593527,-2.47207,5.95079,-3.21272,1.87848,-0.47132,2.99535,0.0593527,-2.20926,4.54703,-2.79183,1.88338,-0.500569,2.99305,0.0593527,
1.7776,-2.37747,4.8706,-3.04486,0.263885,-0.0976778,-2.84142,0.24652,-2.37747,4.8706,-3.04486,0.263885,-0.0976778,-2.84142,0.24652,-2.37747,4.8706,-3.04486,0.263885,-0.0976778,-2.84142,0.24652,-2.37747,4.8706,-3.04486,0.263885,-0.0976778,-2.84142,0.24652,-2.37747,4.8706,-3.04486,0.263885,-0.0976778,-2.84142,0.24652,-3.0845,4.69759,-3.11925,0.235367,-0.121223,1.09291,0.0593527,-1.65785,5.08918,-2.965,0.229306,-0.124394,1.09365,0.0593527,-2.52885,5.20641,-2.38537,0.267972,-0.137136,2.65193,0.0593527,-2.21363,4.58043,-3.69901,0.264128,-0.129977,2.65229,0.0593527,-2.49914,5.54042,-3.3878,1.87159,-0.305824,3.03333,0.0593527,-2.24328,4.2465,-2.69662,1.87395,-0.326835,3.03254,0.0593527,
1.7877,-2.40786,4.50459,-3.08053,0.285341,-0.0660599,-3.03666,0.24652,-2.40786,4.50459,-3.08053,0.285341,-0.0660599,-3.03666,0.24652,-2.40786,4.50459,-3.08053,0.285341,-0.0660599,-3.03666,0.24652,-2.40786,4.50459,-3.08053,0.285341,-0.0660599,-3.03666,0.24652,-2.40786,4.50459,-3.08053,0.285341,-0.0660599,-3.03666,0.24652,-3.11252,4.316,-3.13594,0.245611,-0.107724,0.898509,0.0593527,-1.69075,4.73923,-3.02851,0.250241,-0.104048,0.898018,0.0593527,-2.57487,4.96103,-2.50221,0.254981,-0.0547739,2.45984,0.0593527,-2.22839,4.09419,-3.66225,0.258009,-0.0584988,2.45964,0.0593527,-2.52263,5.09437,-3.54947,1.8683,-0.111776,3.06961,0.0593527,-2.28068,3.96094,-2.61486,1.86581,-0.0772272,3.06984,0.0593527,
1.7978,-2.43824,4.12916,-3.11628,0.300473,-0.0322489,3.05266,0.24652,-2.43824,4.12916,-3.11628,0.300473,-0.0322489,3.05266,0.24652,-2.43824,4.12916,-3.11628,0.300473,-0.0322489,3.05266,0.24652,-2.43824,4.12916,-3.11628,0.300473,-0.0322489,3.05266,0.24652,-2.43824,4.12916,-3.11628,0.300473,-0.0322489,3.05266,0.24652,-3.14111,3.92868,-3.14924,0.314206,-0.0259003,0.700605,0.0593527,-1.72303,4.37412,-3.09508,0.317875,-0.0216297,0.700516,0.0593527,-2.61946,4.68789,-2.64133,0.255089,-0.0162488,2.2655,0.0593527,-2.24473,3.61488,-3.6031,0.256224,-0.0172034,2.26535,0.0593527,-2.54338,4.61604,-3.69327,1.87106,0.108587,3.10532,0.0593527,-2.32082,3.68689,-2.55113,1.87088,0.112357,3.10526,0.0593527,
1.8079,-2.46874,3.7442,-3.15205,0.306913,0.00395251,2.8598,0.24652,-2.46874,3.7442,-3.15205,0.306913,0.00395251,2.8598,0.24652,-2.46874,3.7442,-3.15205,0.306913,0.00395251,2.8598,0.24652,-2.46874,3.7442,-3.15205,0.306913,0.00395251,2.8598,0.24652,-2.46874,3.7442,-3.15205,0.306913,0.00395251,2.8598,0.24652,-3.17015,3.53636,-3.1608,0.3271,0.0266705,0.508041,0.0593527,-1.75472,3.99343,-3.16344,0.323523,0.0204094,0.507962,0.0593527,-2.66226,4.38332,-2.79884,0.317447,-0.0192214,2.07054,0.0593527,-2.26272,3.14652,-3.52543,0.307735,-0.0139137,2.07066,0.0593527,-2.56202,4.10896,-3.81479,1.88345,0.289082,-3.1395,0.0593527,-2.36282,3.42067,-2.50963,1.88335,0.251061,-3.13955,0.0593527,
1.818,-2.49921,3.34962,-3.18821,0.305949,0.0425068,2.66677,0.24652,-2.49921,3.34962,-3.18821,0.305949,0.0425068,2.66677,0.24652,-2.49921,3.34962,-3.18821,0.305949,0.0425068,2.66677,0.24652,-2.49921,3.34962,-3.18821,0.305949,0.0425068,2.66677,0.24652,-2.49921,3.34962,-3.18821,0.305949,0.0425068,2.66677,0.24652,-3.19971,3.13906,-3.17161,0.300604,0.000484638,0.314858,0.0593527,-1.78587,3.59702,-3.232,0.299004,-0.00468887,0.314863,0.0593527,-2.70244,4.04368,-2.96996,0.332444,0.0182386,1.87839,0.0593527,-2.28324,2.69235,-3.43379,0.326755,0.0200483,1.87813,0.0593527,-2.57883,3.57832,-3.91094,1.9042,0.460485,-3.09551,0.0593527,-2.40684,3.1579,-2.49283,1.90459,0.46892,-3.09538,0.0593527,
1.8281,-2.54041,2.96374,-3.21956,0.349071,0.0747173,2.47731,0.24652,-2.54041,2.96374,-3.21956,0.349071,0.0747173,2.47731,0.24652,-2.54041,2.96374,-3.21956,0.349071,0.0747173,2.47731,0.24652,-2.54041,2.96374,-3.21956,0.349071,0.0747173,2.47731,0.24652,-2.54041,2.96374,-3.21956,0.349071,0.0747173,2.47731,0.24652,-3.20179,2.93123,-3.23008,0.285982,-0.0298024,0.183535,0.0593527,-1.81134,3.17549,-3.30217,0.281534,0.0580965,0.133001,0.0593527,-2.74762,3.68973,-3.13167,0.234305,0.07574,1.69092,0.0593527,-2.34537,2.25787,-3.34037,0.278101,0.067885,1.69731,0.0593527,-2.60253,3.08962,-3.95329,1.91869,0.722633,-2.99621,0.0593527,-2.45592,2.9352,-2.51615,1.86885,0.615922,-3.06567,0.0593527,
