time,0_rod(strut).X,0_rod(strut).Y,0_rod(strut).Z,0_rod(strut).Euler1,0_rod(strut).Euler2,0_rod(strut).Euler3,0_rod(strut).mass,1_rod(strut).X,1_rod(strut).Y,1_rod(strut).Z,1_rod(strut).Euler1,1_rod(strut).Euler2,1_rod(strut).Euler3,1_rod(strut).mass,2_rod(strut).X,2_rod(strut).Y,2_rod(strut).Z,2_rod(strut).Euler1,2_rod(strut).Euler2,2_rod(strut).Euler3,2_rod(strut).mass,3_rod(strut).X,3_rod(strut).Y,3_rod(strut).Z,3_rod(strut).Euler1,3_rod(strut).Euler2,3_rod(strut).Euler3,3_rod(strut).mass,4_rod(strut).X,4_rod(strut).Y,4_rod(strut).Z,4_rod(strut).Euler1,4_rod(strut).Euler2,4_rod(strut).Euler3,4_rod(strut).mass,5_rod(strut).X,5_rod(strut).Y,5_rod(strut).Z,5_rod(strut).Euler1,5_rod(strut).Euler2,5_rod(strut).Euler3,5_rod(strut).mass,6_rod(payload_bars compound_X8Li41).X,6_rod(payload_bars compound_X8Li41).Y,6_rod(payload_bars compound_X8Li41).Z,6_rod(payload_bars compound_X8Li41).Euler1,6_rod(payload_bars compound_X8Li41).Euler2,6_rod(payload_bars compound_X8Li41).Euler3,6_rod(payload_bars compound_X8Li41).mass,7_rod(payload_bars compound_X8Li41).X,7_rod(payload_bars compound_X8Li41).Y,7_rod(payload_bars compound_X8Li41).Z,7_rod(payload_bars compound_X8Li41).Euler1,7_rod(payload_bars compound_X8Li41).Euler2,7_rod(payload_bars compound_X8Li41).Euler3,7_rod(payload_bars compound_X8Li41).mass,8_rod(payload_bars compound_X8Li41).X,8_rod(payload_bars compound_X8Li41).Y,8_rod(payload_bars compound_X8Li41).Z,8_rod(payload_bars compound_X8Li41).Euler1,8_rod(payload_bars compound_X8Li41).Euler2,8_rod(payload_bars compound_X8Li41).Euler3,8_rod(payload_bars compound_X8Li41).mass,9_rod(payload_bars compound_X8Li41).X,9_rod(payload_bars compound_X8Li41).Y,9_rod(payload_bars compound_X8Li41).Z,9_rod(payload_bars compound_X8Li41).Euler1,9_rod(payload_bars compound_X8Li41).Euler2,9_rod(payload_bars compound_X8Li41).Euler3,9_rod(payload_bars compound_X8Li41).mass,10_rod(payload_bars compound_X8Li41).X,10_rod(payload_bars compound_X8Li41).Y,10_rod(payload_bars compound_X8Li41).Z,10_rod(payload_bars compound_X8Li41).Euler1,10_rod(payload_bars compound_X8Li41).Euler2,10_rod(payload_bars compound_X8Li41).Euler3,10_rod(payload_bars compound_X8Li41).mass,
1.414,1.10849,1.82464,0.371717,3.0361,1.0879,-1.16145,0.0199491,0.648795,2.19101,-0.678453,2.63378,0.304159,-1.49248,0.0199491,0.796329,2.00818,-0.555322,2.91649,0.628875,-0.18577,0.0199491,0.678806,2.3627,-0.0417384,2.1195,1.1774,-0.893703,0.0199491,0.901597,2.52757,-0.145052,0.516177,0.428452,-1.12155,0.0199645,0.577784,1.76973,-0.139837,0.64444,0.151552,-0.99587,0.0199491,1.15354,1.99998,-0.164183,2.67973,1.12831,1.17823,0.256021,1.15354,1.99998,-0.164183,2.67973,1.12831,1.17823,0.256021,1.15354,1.99998,-0.164183,2.67973,1.12831,1.17823,0.256021,1.15354,1.99998,-0.164183,2.67973,1.12831,1.17823,0.256021,1.15354,1.99998,-0.164183,2.67973,1.12831,1.17823,0.256021,
1.4241,1.11097,1.82465,0.373228,3.03655,1.08728,-1.16099,0.0199491,0.650791,2.19103,-0.676781,2.63388,0.30389,-1.49219,0.0199491,0.798393,2.00818,-0.553714,2.91665,0.628783,-0.185688,0.0199491,0.680992,2.3628,-0.0400806,2.12038,1.17726,-0.893007,0.0199491,0.903674,2.52761,-0.143764,0.517556,0.428622,-1.12063,0.0199645,0.58008,1.76977,-0.138147,0.644246,0.152126,-0.995466,0.0199491,1.15579,2.00002,-0.16271,2.68013,1.12782,1.17841,0.256021,1.15579,2.00002,-0.16271,2.68013,1.12782,1.17841,0.256021,1.15579,2.00002,-0.16271,2.68013,1.12782,1.17841,0.256021,1.15579,2.00002,-0.16271,2.68013,1.12782,1.17841,0.256021,1.15579,2.00002,-0.16271,2.68013,1.12782,1.17841,0.256021,
1.4342,1.11368,1.82465,0.374426,3.03692,1.08616,-1.16061,0.0199491,0.652456,2.19105,-0.675164,2.63416,0.303174,-1.49168,0.0199491,0.800197,2.00818,-0.552247,2.91691,0.628168,-0.185494,0.0199491,0.683169,2.36287,-0.0384898,2.12265,1.17669,-0.890906,0.0199491,0.905708,2.52763,-0.142601,0.518736,0.429339,-1.11957,0.0199645,0.582316,1.7698,-0.136526,0.644285,0.153048,-0.994704,0.0199491,1.15798,2.00007,-0.161564,2.68101,1.12684,1.17907,0.256021,1.15798,2.00007,-0.161564,2.68101,1.12684,1.17907,0.256021,1.15798,2.00007,-0.161564,2.68101,1.12684,1.17907,0.256021,1.15798,2.00007,-0.161564,2.68101,1.12684,1.17907,0.256021,1.15798,2.00007,-0.161564,2.68101,1.12684,1.17907,0.256021,
1.4443,1.11665,1.82463,0.375296,3.0372,1.08449,-1.16035,0.0199491,0.653798,2.19104,-0.673635,2.63475,0.30204,-1.49096,0.0199491,0.801732,2.00819,-0.550922,2.91729,0.626966,-0.185184,0.0199491,0.685334,2.36287,-0.037015,2.12632,1.17566,-0.887361,0.0199491,0.907702,2.52764,-0.141593,0.519892,0.430606,-1.11826,0.0199645,0.584504,1.76979,-0.134988,0.644551,0.154439,-0.993628,0.0199491,1.16013,2.00011,-0.160769,2.68241,1.12533,1.18025,0.256021,1.16013,2.00011,-0.160769,2.68241,1.12533,1.18025,0.256021,1.16013,2.00011,-0.160769,2.68241,1.12533,1.18025,0.256021,1.16013,2.00011,-0.160769,2.68241,1.12533,1.18025,0.256021,1.16013,2.00011,-0.160769,2.68241,1.12533,1.18025,0.256021,
1.4544,1.11993,1.82458,0.375804,3.03745,1.0822,-1.16013,0.0199491,0.654788,2.19104,-0.672179,2.63546,0.300388,-1.48998,0.0199491,0.802988,2.00819,-0.549755,2.91779,0.625125,-0.184735,0.0199491,0.687528,2.36284,-0.0356355,2.13141,1.17414,-0.882325,0.0199491,0.90967,2.52763,-0.140764,0.521125,0.432435,-1.11664,0.0199645,0.586666,1.76976,-0.133514,0.644974,0.156334,-0.992154,0.0199491,1.16225,2.00016,-0.160365,2.68436,1.12323,1.18202,0.256021,1.16225,2.00016,-0.160365,2.68436,1.12323,1.18202,0.256021,1.16225,2.00016,-0.160365,2.68436,1.12323,1.18202,0.256021,1.16225,2.00016,-0.160365,2.68436,1.12323,1.18202,0.256021,1.16225,2.00016,-0.160365,2.68436,1.12323,1.18202,0.256021,
1.4645,1.12355,1.82453,0.375907,3.03773,1.0792,-1.15987,0.0199491,0.655406,2.19103,-0.670801,2.63631,0.298137,-1.48867,0.0199491,0.803954,2.00819,-0.548769,2.91839,0.622574,-0.184114,0.0199491,0.689794,2.36279,-0.034359,2.13806,1.1721,-0.875625,0.0199491,0.911635,2.52761,-0.140154,0.522508,0.434872,-1.11462,0.0199645,0.588828,1.76973,-0.132099,0.645546,0.158774,-0.990219,0.0199491,1.16436,2.0002,-0.160405,2.68694,1.12047,1.18446,0.256021,1.16436,2.0002,-0.160405,2.68694,1.12047,1.18446,0.256021,1.16436,2.0002,-0.160405,2.68694,1.12047,1.18446,0.256021,1.16436,2.0002,-0.160405,2.68694,1.12047,1.18446,0.256021,1.16436,2.0002,-0.160405,2.68694,1.12047,1.18446,0.256021,
1.4746,1.12759,1.82447,0.375548,3.03808,1.07537,-1.15953,0.0199491,0.65562,2.19103,-0.669503,2.63731,0.29519,-1.48698,0.0199491,0.804609,2.00819,-0.547983,2.91913,0.619203,-0.183293,0.0199491,0.692171,2.36272,-0.033197,2.14649,1.16945,-0.867032,0.0199491,0.91362,2.52758,-0.139808,0.524145,0.437989,-1.11211,0.0199645,0.591014,1.76969,-0.130737,0.646264,0.161862,-0.987753,0.0199491,1.16648,2.00024,-0.160952,2.69021,1.11695,1.18767,0.256021,1.16648,2.00024,-0.160952,2.69021,1.11695,1.18767,0.256021,1.16648,2.00024,-0.160952,2.69021,1.11695,1.18767,0.256021,1.16648,2.00024,-0.160952,2.69021,1.11695,1.18767,0.256021,1.16648,2.00024,-0.160952,2.69021,1.11695,1.18767,0.256021,
1.4847,1.13214,1.8244,0.374655,3.03851,1.07055,-1.1591,0.0199491,0.655383,2.19104,-0.66828,2.63852,0.291425,-1.48485,0.0199491,0.804922,2.00819,-0.547414,2.92,0.614859,-0.182247,0.0199491,0.694704,2.36264,-0.0321573,2.15691,1.16607,-0.856291,0.0199491,0.915646,2.52753,-0.139769,0.526153,0.441888,-1.10898,0.0199645,0.593257,1.76966,-0.129423,0.647139,0.165731,-0.984659,0.0199491,1.16864,2.00026,-0.162081,2.69426,1.11252,1.19173,0.256021,1.16864,2.00026,-0.162081,2.69426,1.11252,1.19173,0.256021,1.16864,2.00026,-0.162081,2.69426,1.11252,1.19173,0.256021,1.16864,2.00026,-0.162081,2.69426,1.11252,1.19173,0.256021,1.16864,2.00026,-0.162081,2.69426,1.11252,1.19173,0.256021,
1.4948,1.13733,1.8243,0.373139,3.03902,1.06456,-1.1586,0.0199491,0.65464,2.19105,-0.667122,2.64,0.286691,-1.48218,0.0199491,0.804855,2.00819,-0.547077,2.92105,0.609351,-0.180947,0.0199491,0.697446,2.36254,-0.0312467,2.16964,1.16177,-0.843094,0.0199491,0.917738,2.52746,-0.140084,0.528663,0.446704,-1.10507,0.0199645,0.595597,1.76962,-0.128153,0.648206,0.170538,-0.980812,0.0199491,1.17085,2.00028,-0.163883,2.6992,1.10699,1.19676,0.256021,1.17085,2.00028,-0.163883,2.6992,1.10699,1.19676,0.256021,1.17085,2.00028,-0.163883,2.6992,1.10699,1.19676,0.256021,1.17085,2.00028,-0.163883,2.6992,1.10699,1.19676,0.256021,1.17085,2.00028,-0.163883,2.6992,1.10699,1.19676,0.256021,
1.5049,1.14327,1.82417,0.370919,3.03945,1.05709,-1.1582,0.0199491,0.653307,2.19108,-0.666002,2.64182,0.280755,-1.47889,0.0199491,0.804345,2.00819,-0.546971,2.92226,0.602366,-0.179417,0.0199491,0.700464,2.3624,-0.0304555,2.18479,1.15638,-0.827282,0.0199491,0.919969,2.52738,-0.14083,0.531458,0.452847,-1.10024,0.0199645,0.598082,1.76957,-0.12692,0.649447,0.176581,-0.976031,0.0199491,1.17317,2.00028,-0.166466,2.70505,1.10007,1.20279,0.256021,1.17317,2.00028,-0.166466,2.70505,1.10007,1.20279,0.256021,1.17317,2.00028,-0.166466,2.70505,1.10007,1.20279,0.256021,1.17317,2.00028,-0.166466,2.70505,1.10007,1.20279,0.256021,1.17317,2.00028,-0.166466,2.70505,1.10007,1.20279,0.256021,
1.515,1.1502,1.82387,0.367865,3.03866,1.04762,-1.15917,0.0199491,0.65114,2.19121,-0.66473,2.64455,0.273,-1.47476,0.0199491,0.803212,2.00819,-0.547024,2.92375,0.592973,-0.177765,0.0199491,0.703905,2.36217,-0.0296105,2.20321,1.14893,-0.808028,0.0199491,0.922454,2.52721,-0.141799,0.534181,0.461127,-1.09424,0.0199645,0.600817,1.76953,-0.125673,0.650846,0.184672,-0.969722,0.0199491,1.1757,2.00027,-0.170059,2.71207,1.09095,1.20992,0.256021,1.1757,2.00027,-0.170059,2.71207,1.09095,1.20992,0.256021,1.1757,2.00027,-0.170059,2.71207,1.09095,1.20992,0.256021,1.1757,2.00027,-0.170059,2.71207,1.09095,1.20992,0.256021,1.1757,2.00027,-0.170059,2.71207,1.09095,1.20992,0.256021,
1.5251,1.15804,1.82361,0.363708,3.03526,1.03726,-1.16217,0.0199491,0.64835,2.19139,-0.663421,2.64646,0.263076,-1.46982,0.0199491,0.801699,2.00818,-0.54757,2.92524,0.581287,-0.175322,0.0199491,0.708292,2.3619,-0.0288259,2.22468,1.13959,-0.784979,0.0199491,0.925177,2.52702,-0.143109,0.539273,0.470272,-1.0863,0.0199645,0.603959,1.76957,-0.124387,0.652613,0.193807,-0.96221,0.0199491,1.17851,2.0002,-0.174923,2.72041,1.08031,1.21901,0.256021,1.17851,2.0002,-0.174923,2.72041,1.08031,1.21901,0.256021,1.17851,2.0002,-0.174923,2.72041,1.08031,1.21901,0.256021,1.17851,2.0002,-0.174923,2.72041,1.08031,1.21901,0.256021,1.17851,2.0002,-0.174923,2.72041,1.08031,1.21901,0.256021,
1.5352,1.16536,1.82425,0.3591,3.0267,1.03104,-1.16739,0.0199491,0.646335,2.19085,-0.663706,2.64463,0.255136,-1.46448,0.0199491,0.800897,2.00819,-0.549165,2.92718,0.573871,-0.170805,0.0199491,0.712459,2.36237,-0.0299496,2.24516,1.13518,-0.762632,0.0199491,0.928289,2.52754,-0.14681,0.540687,0.478861,-1.08262,0.0199645,0.60766,1.76953,-0.123509,0.658662,0.196255,-0.956659,0.0199491,1.18108,2.00055,-0.179935,2.72984,1.0726,1.2302,0.256021,1.18108,2.00055,-0.179935,2.72984,1.0726,1.2302,0.256021,1.18108,2.00055,-0.179935,2.72984,1.0726,1.2302,0.256021,1.18108,2.00055,-0.179935,2.72984,1.0726,1.2302,0.256021,1.18108,2.00055,-0.179935,2.72984,1.0726,1.2302,0.256021,
1.5453,1.17158,1.82494,0.354912,3.03231,1.02193,-1.16034,0.0199491,0.64449,2.19054,-0.663917,2.645,0.247923,-1.45943,0.0199491,0.79996,2.00819,-0.550681,2.92793,0.566882,-0.167305,0.0199491,0.716258,2.36272,-0.0310471,2.26217,1.13083,-0.743343,0.0199491,0.931124,2.52764,-0.150053,0.542563,0.486291,-1.07816,0.0199645,0.610412,1.76955,-0.122668,0.659708,0.202182,-0.95185,0.0199491,1.1832,2.00033,-0.184637,2.73674,1.06526,1.23923,0.256021,1.1832,2.00033,-0.184637,2.73674,1.06526,1.23923,0.256021,1.1832,2.00033,-0.184637,2.73674,1.06526,1.23923,0.256021,1.1832,2.00033,-0.184637,2.73674,1.06526,1.23923,0.256021,1.1832,2.00033,-0.184637,2.73674,1.06526,1.23923,0.256021,
1.5554,1.17821,1.82504,0.350677,3.03418,1.0123,-1.15798,0.0199491,0.641828,2.19051,-0.663352,2.64732,0.239284,-1.45457,0.0199491,0.798385,2.00819,-0.551586,2.92922,0.557932,-0.164842,0.0199491,0.719593,2.36265,-0.0311722,2.27571,1.12576,-0.728111,0.0199491,0.933262,2.52754,-0.152154,0.545098,0.494699,-1.07258,0.0199645,0.612991,1.76945,-0.121659,0.659518,0.210988,-0.946287,0.0199491,1.18509,2.00027,-0.189208,2.74348,1.05647,1.24681,0.256021,1.18509,2.00027,-0.189208,2.74348,1.05647,1.24681,0.256021,1.18509,2.00027,-0.189208,2.74348,1.05647,1.24681,0.256021,1.18509,2.00027,-0.189208,2.74348,1.05647,1.24681,0.256021,1.18509,2.00027,-0.189208,2.74348,1.05647,1.24681,0.256021,
1.5655,1.18454,1.82488,0.346528,3.03437,1.00289,-1.15768,0.0199491,0.638837,2.19059,-0.662407,2.65057,0.23046,-1.44992,0.0199491,0.79646,2.00819,-0.552142,2.9306,0.547223,-0.162961,0.0199491,0.722546,2.36247,-0.0308494,2.28775,1.12002,-0.714758,0.0199491,0.934786,2.52731,-0.153732,0.548583,0.502971,-1.06637,0.0199645,0.615266,1.76938,-0.120665,0.658977,0.220502,-0.940446,0.0199491,1.18668,2.00023,-0.193626,2.74986,1.04744,1.25343,0.256021,1.18668,2.00023,-0.193626,2.74986,1.04744,1.25343,0.256021,1.18668,2.00023,-0.193626,2.74986,1.04744,1.25343,0.256021,1.18668,2.00023,-0.193626,2.74986,1.04744,1.25343,0.256021,1.18668,2.00023,-0.193626,2.74986,1.04744,1.25343,0.256021,
1.5756,1.19055,1.8248,0.342362,3.03478,0.993717,-1.157,0.0199491,0.635931,2.19067,-0.661677,2.65279,0.221972,-1.44553,0.0199491,0.794566,2.00819,-0.552821,2.93188,0.537217,-0.160996,0.0199491,0.725409,2.3624,-0.0307552,2.29959,1.11427,-0.701546,0.0199491,0.936282,2.5271,-0.15547,0.551595,0.511193,-1.06054,0.0199645,0.617441,1.7694,-0.120016,0.65982,0.228348,-0.934501,0.0199491,1.18813,2.00017,-0.198055,2.75592,1.03872,1.25988,0.256021,1.18813,2.00017,-0.198055,2.75592,1.03872,1.25988,0.256021,1.18813,2.00017,-0.198055,2.75592,1.03872,1.25988,0.256021,1.18813,2.00017,-0.198055,2.75592,1.03872,1.25988,0.256021,1.18813,2.00017,-0.198055,2.75592,1.03872,1.25988,0.256021,
1.5857,1.19698,1.82501,0.337765,3.04189,0.983987,-1.15005,0.0199491,0.633285,2.19057,-0.661398,2.65254,0.214419,-1.44116,0.0199491,0.79293,2.00819,-0.553948,2.93298,0.530414,-0.158617,0.0199491,0.728233,2.36247,-0.0312936,2.31245,1.10917,-0.687134,0.0199491,0.938001,2.52711,-0.158138,0.553417,0.519258,-1.05557,0.0199645,0.619531,1.7694,-0.119483,0.660837,0.235253,-0.929175,0.0199491,1.1895,2.0001,-0.202487,2.76143,1.03075,1.26636,0.256021,1.1895,2.0001,-0.202487,2.76143,1.03075,1.26636,0.256021,1.1895,2.0001,-0.202487,2.76143,1.03075,1.26636,0.256021,1.1895,2.0001,-0.202487,2.76143,1.03075,1.26636,0.256021,1.1895,2.0001,-0.202487,2.76143,1.03075,1.26636,0.256021,
1.5958,1.20246,1.82542,0.333468,3.0442,0.976291,-1.14667,0.0199491,0.631055,2.19034,-0.66147,2.65218,0.207979,-1.43696,0.0199491,0.79155,2.00819,-0.555263,2.93393,0.524452,-0.155853,0.0199491,0.730929,2.36273,-0.0322983,2.32611,1.10435,-0.671924,0.0199491,0.939744,2.52733,-0.161056,0.555066,0.526207,-1.05152,0.0199645,0.621615,1.76941,-0.119043,0.662992,0.239946,-0.924467,0.0199491,1.19075,2.00015,-0.206723,2.76672,1.02394,1.27298,0.256021,1.19075,2.00015,-0.206723,2.76672,1.02394,1.27298,0.256021,1.19075,2.00015,-0.206723,2.76672,1.02394,1.27298,0.256021,1.19075,2.00015,-0.206723,2.76672,1.02394,1.27298,0.256021,1.19075,2.00015,-0.206723,2.76672,1.02394,1.27298,0.256021,
1.6059,1.20744,1.8256,0.329601,3.04635,0.968707,-1.14403,0.0199491,0.628791,2.19025,-0.661209,2.6532,0.201672,-1.43317,0.0199491,0.790042,2.00819,-0.556161,2.93481,0.517524,-0.15378,0.0199491,0.733247,2.36281,-0.0329014,2.33752,1.09962,-0.659296,0.0199491,0.940859,2.52741,-0.163464,0.5605,0.531057,-1.04549,0.0199645,0.623405,1.76935,-0.118472,0.663524,0.246275,-0.920064,0.0199491,1.1918,2.00014,-0.210565,2.77134,1.01715,1.27844,0.256021,1.1918,2.00014,-0.210565,2.77134,1.01715,1.27844,0.256021,1.1918,2.00014,-0.210565,2.77134,1.01715,1.27844,0.256021,1.1918,2.00014,-0.210565,2.77134,1.01715,1.27844,0.256021,1.1918,2.00014,-0.210565,2.77134,1.01715,1.27844,0.256021,
1.616,1.21208,1.82556,0.326087,3.04691,0.961529,-1.1433,0.0199491,0.626456,2.19024,-0.660754,2.65466,0.195751,-1.42986,0.0199491,0.788444,2.00819,-0.556783,2.93577,0.511193,-0.152315,0.0199491,0.73511,2.36277,-0.0332102,2.34752,1.09445,-0.648559,0.0199491,0.94186,2.52747,-0.165423,0.562874,0.537378,-1.04078,0.0199645,0.624954,1.76927,-0.118019,0.664349,0.252465,-0.915632,0.0199491,1.19266,2.00021,-0.213997,2.77526,1.01034,1.28269,0.256021,1.19266,2.00021,-0.213997,2.77526,1.01034,1.28269,0.256021,1.19266,2.00021,-0.213997,2.77526,1.01034,1.28269,0.256021,1.19266,2.00021,-0.213997,2.77526,1.01034,1.28269,0.256021,1.19266,2.00021,-0.213997,2.77526,1.01034,1.28269,0.256021,
1.6261,1.21638,1.82543,0.322837,3.0468,0.954766,-1.14335,0.0199491,0.624162,2.19039,-0.660056,2.6563,0.18974,-1.42683,0.0199491,0.786823,2.00819,-0.557142,2.93662,0.503874,-0.151193,0.0199491,0.73688,2.36275,-0.0331684,2.35557,1.08968,-0.639789,0.0199491,0.942744,2.52743,-0.166738,0.565636,0.542952,-1.03608,0.0199645,0.626391,1.76929,-0.117565,0.665097,0.258356,-0.911137,0.0199491,1.19342,2.00029,-0.217167,2.77881,1.00375,1.28634,0.256021,1.19342,2.00029,-0.217167,2.77881,1.00375,1.28634,0.256021,1.19342,2.00029,-0.217167,2.77881,1.00375,1.28634,0.256021,1.19342,2.00029,-0.217167,2.77881,1.00375,1.28634,0.256021,1.19342,2.00029,-0.217167,2.77881,1.00375,1.28634,0.256021,
1.6362,1.22028,1.8254,0.319822,3.04723,0.948433,-1.14273,0.0199491,0.622048,2.19055,-0.659295,2.65676,0.183578,-1.42379,0.0199491,0.785374,2.00819,-0.557466,2.93725,0.496406,-0.150027,0.0199491,0.738821,2.36287,-0.0329945,2.36205,1.08648,-0.632247,0.0199491,0.943627,2.52736,-0.167963,0.56827,0.548117,-1.03172,0.0199645,0.627784,1.76943,-0.117036,0.665526,0.263777,-0.906809,0.0199491,1.19416,2.00031,-0.220167,2.78212,0.997741,1.28992,0.256021,1.19416,2.00031,-0.220167,2.78212,0.997741,1.28992,0.256021,1.19416,2.00031,-0.220167,2.78212,0.997741,1.28992,0.256021,1.19416,2.00031,-0.220167,2.78212,0.997741,1.28992,0.256021,1.19416,2.00031,-0.220167,2.78212,0.997741,1.28992,0.256021,
1.6463,1.22395,1.82548,0.317005,3.04752,0.942604,-1.14196,0.0199491,0.620332,2.19054,-0.65874,2.65594,0.179064,-1.42132,0.0199491,0.784202,2.00819,-0.557913,2.93788,0.490509,-0.148645,0.0199491,0.740602,2.36297,-0.0331891,2.37283,1.08053,-0.621023,0.0199491,0.944671,2.52734,-0.169406,0.570504,0.553013,-1.02784,0.0199645,0.629071,1.76951,-0.116638,0.667444,0.267869,-0.902472,0.0199491,1.19498,2.00031,-0.223041,2.7853,0.992219,1.29357,0.256021,1.19498,2.00031,-0.223041,2.7853,0.992219,1.29357,0.256021,1.19498,2.00031,-0.223041,2.7853,0.992219,1.29357,0.256021,1.19498,2.00031,-0.223041,2.7853,0.992219,1.29357,0.256021,1.19498,2.00031,-0.223041,2.7853,0.992219,1.29357,0.256021,
1.6564,1.22756,1.82565,0.314221,3.04953,0.936479,-1.1396,0.0199491,0.618588,2.19046,-0.658142,2.65722,0.172539,-1.41815,0.0199491,0.783135,2.00819,-0.558337,2.93831,0.484142,-0.147208,0.0199491,0.742766,2.36297,-0.0331528,2.37651,1.0804,-0.615982,0.0199491,0.945781,2.52723,-0.170717,0.572503,0.558029,-1.02409,0.0199645,0.63066,1.76951,-0.116084,0.666892,0.273468,-0.899233,0.0199491,1.19584,2.00021,-0.225902,2.78839,0.986901,1.29729,0.256021,1.19584,2.00021,-0.225902,2.78839,0.986901,1.29729,0.256021,1.19584,2.00021,-0.225902,2.78839,0.986901,1.29729,0.256021,1.19584,2.00021,-0.225902,2.78839,0.986901,1.29729,0.256021,1.19584,2.00021,-0.225902,2.78839,0.986901,1.29729,0.256021,
1.6665,1.23137,1.82578,0.311389,3.04991,0.930545,-1.13862,0.0199491,0.616992,2.19038,-0.657555,2.65739,0.167291,-1.41536,0.0199491,0.782149,2.00819,-0.558786,2.93895,0.478493,-0.145665,0.0199491,0.744894,2.36305,-0.0333394,2.38572,1.07581,-0.60606,0.0199491,0.94703,2.52718,-0.172126,0.574735,0.563101,-1.0202,0.0199645,0.632245,1.76956,-0.115652,0.668524,0.277719,-0.895068,0.0199491,1.19682,2.00017,-0.228822,2.79164,0.981331,1.30111,0.256021,1.19682,2.00017,-0.228822,2.79164,0.981331,1.30111,0.256021,1.19682,2.00017,-0.228822,2.79164,0.981331,1.30111,0.256021,1.19682,2.00017,-0.228822,2.79164,0.981331,1.30111,0.256021,1.19682,2.00017,-0.228822,2.79164,0.981331,1.30111,0.256021,
1.6766,1.23587,1.8258,0.308237,3.05146,0.924322,-1.13701,0.0199491,0.615289,2.19031,-0.656799,2.65786,0.16208,-1.41264,0.0199491,0.781083,2.00819,-0.559079,2.93985,0.47252,-0.144289,0.0199491,0.746889,2.36306,-0.0334019,2.39521,1.0705,-0.596229,0.0199491,0.948194,2.52713,-0.173495,0.576336,0.569062,-1.01646,0.0199645,0.633913,1.76953,-0.115131,0.670276,0.282514,-0.890704,0.0199491,1.19782,2.00022,-0.231724,2.79501,0.975388,1.30469,0.256021,1.19782,2.00022,-0.231724,2.79501,0.975388,1.30469,0.256021,1.19782,2.00022,-0.231724,2.79501,0.975388,1.30469,0.256021,1.19782,2.00022,-0.231724,2.79501,0.975388,1.30469,0.256021,1.19782,2.00022,-0.231724,2.79501,0.975388,1.30469,0.256021,
1.6867,1.24041,1.82586,0.305004,3.05181,0.919162,-1.1363,0.0199491,0.613847,2.19003,-0.656308,2.65784,0.158026,-1.4102,0.0199491,0.780235,2.00819,-0.559474,2.94092,0.468177,-0.142732,0.0199491,0.748517,2.36305,-0.0337541,2.40531,1.06534,-0.586233,0.0199491,0.949096,2.52735,-0.17519,0.578806,0.573756,-1.0129,0.0199645,0.635568,1.76933,-0.114634,0.672772,0.285992,-0.887108,0.0199491,1.19873,2.00046,-0.234299,2.79832,0.970361,1.30818,0.256021,1.19873,2.00046,-0.234299,2.79832,0.970361,1.30818,0.256021,1.19873,2.00046,-0.234299,2.79832,0.970361,1.30818,0.256021,1.19873,2.00046,-0.234299,2.79832,0.970361,1.30818,0.256021,1.19873,2.00046,-0.234299,2.79832,0.970361,1.30818,0.256021,
1.6968,1.24407,1.82594,0.302447,3.05318,0.914497,-1.13475,0.0199491,0.612731,2.18987,-0.655841,2.65798,0.154548,-1.40807,0.0199491,0.779581,2.00819,-0.559753,2.94162,0.464553,-0.1415,0.0199491,0.749992,2.36307,-0.0339987,2.4127,1.06154,-0.578643,0.0199491,0.949957,2.52749,-0.17657,0.580758,0.577643,-1.00985,0.0199645,0.636979,1.76921,-0.11413,0.674055,0.289448,-0.884233,0.0199491,1.19953,2.00058,-0.236393,2.80079,0.966157,1.31093,0.256021,1.19953,2.00058,-0.236393,2.80079,0.966157,1.31093,0.256021,1.19953,2.00058,-0.236393,2.80079,0.966157,1.31093,0.256021,1.19953,2.00058,-0.236393,2.80079,0.966157,1.31093,0.256021,1.19953,2.00058,-0.236393,2.80079,0.966157,1.31093,0.256021,
1.7069,1.24704,1.82597,0.300573,3.05372,0.910802,-1.13407,0.0199491,0.611925,2.1898,-0.655309,2.65847,0.151771,-1.40644,0.0199491,0.779123,2.00819,-0.559791,2.94218,0.461322,-0.14066,0.0199491,0.751224,2.36308,-0.0340307,2.41828,1.0583,-0.572967,0.0199491,0.950691,2.5276,-0.177483,0.582563,0.580706,-1.00719,0.0199645,0.638201,1.76912,-0.11364,0.675001,0.292421,-0.881852,0.0199491,1.20026,2.0007,-0.237933,2.80267,0.962673,1.31287,0.256021,1.20026,2.0007,-0.237933,2.80267,0.962673,1.31287,0.256021,1.20026,2.0007,-0.237933,2.80267,0.962673,1.31287,0.256021,1.20026,2.0007,-0.237933,2.80267,0.962673,1.31287,0.256021,1.20026,2.0007,-0.237933,2.80267,0.962673,1.31287,0.256021,
