time,0_rod(payload_bars compound_a8vXJX).X,0_rod(payload_bars compound_a8vXJX).Y,0_rod(payload_bars compound_a8vXJX).Z,0_rod(payload_bars compound_a8vXJX).Euler1,0_rod(payload_bars compound_a8vXJX).Euler2,0_rod(payload_bars compound_a8vXJX).Euler3,0_rod(payload_bars compound_a8vXJX).mass,1_rod(payload_bars compound_a8vXJX).X,1_rod(payload_bars compound_a8vXJX).Y,1_rod(payload_bars compound_a8vXJX).Z,1_rod(payload_bars compound_a8vXJX).Euler1,1_rod(payload_bars compound_a8vXJX).Euler2,1_rod(payload_bars compound_a8vXJX).Euler3,1_rod(payload_bars compound_a8vXJX).mass,2_rod(payload_bars compound_a8vXJX).X,2_rod(payload_bars compound_a8vXJX).Y,2_rod(payload_bars compound_a8vXJX).Z,2_rod(payload_bars compound_a8vXJX).Euler1,2_rod(payload_bars compound_a8vXJX).Euler2,2_rod(payload_bars compound_a8vXJX).Euler3,2_rod(payload_bars compound_a8vXJX).mass,3_rod(payload_bars compound_a8vXJX).X,3_rod(payload_bars compound_a8vXJX).Y,3_rod(payload_bars compound_a8vXJX).Z,3_rod(payload_bars compound_a8vXJX).Euler1,3_rod(payload_bars compound_a8vXJX).Euler2,3_rod(payload_bars compound_a8vXJX).Euler3,3_rod(payload_bars compound_a8vXJX).mass,4_rod(sense_bar compound_a8vXJX).X,4_rod(sense_bar compound_a8vXJX).Y,4_rod(sense_bar compound_a8vXJX).Z,4_rod(sense_bar compound_a8vXJX).Euler1,4_rod(sense_bar compound_a8vXJX).Euler2,4_rod(sense_bar compound_a8vXJX).Euler3,4_rod(sense_bar compound_a8vXJX).mass,5_rod(strut).X,5_rod(strut).Y,5_rod(strut).Z,5_rod(strut).Euler1,5_rod(strut).Euler2,5_rod(strut).Euler3,5_rod(strut).mass,6_rod(strut).X,6_rod(strut).Y,6_rod(strut).Z,6_rod(strut).Euler1,6_rod(strut).Euler2,6_rod(strut).Euler3,6_rod(strut).mass,7_rod(strut).X,7_rod(strut).Y,7_rod(strut).Z,7_rod(strut).Euler1,7_rod(strut).Euler2,7_rod(strut).Euler3,7_rod(strut).mass,8_rod(strut).X,8_rod(strut).Y,8_rod(strut).Z,8_rod(strut).Euler1,8_rod(strut).Euler2,8_rod(strut).Euler3,8_rod(strut).mass,9_rod(strut).X,9_rod(strut).Y,9_rod(strut).Z,9_rod(strut).Euler1,9_rod(strut).Euler2,9_rod(strut).Euler3,9_rod(strut).mass,10_rod(strut).X,10_rod(strut).Y,10_rod(strut).Z,10_rod(strut).Euler1,10_rod(strut).Euler2,10_rod(strut).Euler3,10_rod(strut).mass,
0.8484,-0.000185506,14.7049,0.00850488,4.01462e-05,0.000202498,-1.37919e-05,0.24652,-0.000185506,14.7049,0.00850488,4.01462e-05,0.000202498,-1.37919e-05,0.24652,-0.000185506,14.7049,0.00850488,4.01462e-05,0.000202498,-1.37919e-05,0.24652,-0.000185506,14.7049,0.00850488,4.01462e-05,0.000202498,-1.37919e-05,0.24652,-0.000185506,14.7049,0.00850488,4.01462e-05,0.000202498,-1.37919e-05,0.24652,-0.729438,14.6873,0.0153827,0.00595536,0.013697,-2.35193,0.0593527,0.754123,14.6827,0.0109565,0.00586516,0.0136052,-2.35193,0.0593527,0.00840477,14.1627,-0.513551,0.0148343,0.00761131,-0.78889,0.0593527,0.0166113,15.2073,0.53988,0.0172137,0.00524855,-0.788892,0.0593527,0.024266,14.1625,0.539471,-1.57377,-0.00278,-0.00308912,0.0593527,0.00068534,15.2075,-0.513139,-1.57391,-0.00302484,-0.00295315,0.0593527,
0.8585,-0.000189666,13.8594,0.008504,4.28717e-05,0.000196504,-1.29142e-05,0.24652,-0.000189666,13.8594,0.008504,4.28717e-05,0.000196504,-1.29142e-05,0.24652,-0.000189666,13.8594,0.008504,4.28717e-05,0.000196504,-1.29142e-05,0.24652,-0.000189666,13.8594,0.008504,4.28717e-05,0.000196504,-1.29142e-05,0.24652,-0.000189666,13.8594,0.008504,4.28717e-05,0.000196504,-1.29142e-05,0.24652,-0.729441,13.8417,0.0153851,0.00622558,0.0139686,-2.35193,0.0593527,0.754119,13.8372,0.0109539,0.00617884,0.0139171,-2.35193,0.0593527,0.00842007,13.3171,-0.513552,0.0173152,0.00514611,-0.788872,0.0593527,0.0166245,14.3617,0.53988,0.0154345,0.00701343,-0.788901,0.0593527,0.0242633,13.3169,0.539474,-1.57377,-0.00383491,-0.00309147,0.0593527,0.000684435,14.362,-0.513137,-1.57391,-0.00297661,-0.00295222,0.0593527,
0.8686,-0.000191029,13.0038,0.0085046,3.74632e-05,0.000209266,3.17239e-06,0.24652,-0.000191029,13.0038,0.0085046,3.74632e-05,0.000209266,3.17239e-06,0.24652,-0.000191029,13.0038,0.0085046,3.74632e-05,0.000209266,3.17239e-06,0.24652,-0.000191029,13.0038,0.0085046,3.74632e-05,0.000209266,3.17239e-06,0.24652,-0.000191029,13.0038,0.0085046,3.74632e-05,0.000209266,3.17239e-06,0.24652,-0.729439,12.9862,0.0153799,0.00524552,0.0129914,-2.35194,0.0593527,0.754117,12.9816,0.0109586,0.00541488,0.0131563,-2.35194,0.0593527,0.00842144,12.4616,-0.513548,0.0170069,0.00545726,-0.788875,0.0593527,0.0166288,13.5062,0.539877,0.0145536,0.00789325,-0.788909,0.0593527,0.0242659,12.4614,0.539471,-1.57377,-0.00315454,-0.00309176,0.0593527,0.000681812,13.5064,-0.513137,-1.57391,-0.00308807,-0.00295163,0.0593527,
0.8787,-0.000186869,12.1382,0.00850501,3.47489e-05,0.000215924,3.07998e-06,0.24652,-0.000186869,12.1382,0.00850501,3.47489e-05,0.000215924,3.07998e-06,0.24652,-0.000186869,12.1382,0.00850501,3.47489e-05,0.000215924,3.07998e-06,0.24652,-0.000186869,12.1382,0.00850501,3.47489e-05,0.000215924,3.07998e-06,0.24652,-0.000186869,12.1382,0.00850501,3.47489e-05,0.000215924,3.07998e-06,0.24652,-0.729436,12.1206,0.0153775,0.00490199,0.0126477,-2.35195,0.0593527,0.754122,12.116,0.0109619,0.00499923,0.0127421,-2.35195,0.0593527,0.00840603,11.596,-0.513548,0.0145124,0.00793658,-0.788893,0.0593527,0.0166157,12.6406,0.539878,0.0162728,0.00618843,-0.788898,0.0593527,0.0242688,11.5958,0.539469,-1.57377,-0.00206086,-0.00308945,0.0593527,0.000682364,12.6408,-0.513139,-1.5739,-0.00315475,-0.00295277,0.0593527,
0.8888,-0.000185279,11.2626,0.0085049,4.0022e-05,0.000203701,-1.28467e-05,0.24652,-0.000185279,11.2626,0.0085049,4.0022e-05,0.000203701,-1.28467e-05,0.24652,-0.000185279,11.2626,0.0085049,4.0022e-05,0.000203701,-1.28467e-05,0.24652,-0.000185279,11.2626,0.0085049,4.0022e-05,0.000203701,-1.28467e-05,0.24652,-0.000185279,11.2626,0.0085049,4.0022e-05,0.000203701,-1.28467e-05,0.24652,-0.729438,11.245,0.0153822,0.00585736,0.0135992,-2.35193,0.0593527,0.754123,11.2404,0.0109573,0.00570607,0.0134472,-2.35194,0.0593527,0.00840369,10.7204,-0.513551,0.0146242,0.00782075,-0.788892,0.0593527,0.0166106,11.765,0.53988,0.0172908,0.00517273,-0.788891,0.0593527,0.0242665,10.7202,0.539471,-1.57377,-0.00267151,-0.00308914,0.0593527,0.000685084,11.7652,-0.513139,-1.57391,-0.00305336,-0.00295335,0.0593527,
0.8989,-0.000189207,10.3771,0.00850402,4.29567e-05,0.000196105,-1.36444e-05,0.24652,-0.000189207,10.3771,0.00850402,4.29567e-05,0.000196105,-1.36444e-05,0.24652,-0.000189207,10.3771,0.00850402,4.29567e-05,0.000196105,-1.36444e-05,0.24652,-0.000189207,10.3771,0.00850402,4.29567e-05,0.000196105,-1.36444e-05,0.24652,-0.000189207,10.3771,0.00850402,4.29567e-05,0.000196105,-1.36444e-05,0.24652,-0.729441,10.3594,0.0153853,0.00627217,0.0140148,-2.35193,0.0593527,0.754119,10.3549,0.0109538,0.00621652,0.0139545,-2.35193,0.0593527,0.00841863,9.83483,-0.513552,0.017118,0.00534164,-0.788874,0.0593527,0.0166231,10.8794,0.53988,0.0156419,0.00680729,-0.7889,0.0593527,0.0242633,9.83464,0.539474,-1.57377,-0.00379626,-0.00309119,0.0593527,0.00068471,10.8797,-0.513137,-1.57391,-0.00297254,-0.00295232,0.0593527,
0.909,-0.000191235,9.48146,0.00850458,3.77257e-05,0.000207938,2.18028e-06,0.24652,-0.000191235,9.48146,0.00850458,3.77257e-05,0.000207938,2.18028e-06,0.24652,-0.000191235,9.48146,0.00850458,3.77257e-05,0.000207938,2.18028e-06,0.24652,-0.000191235,9.48146,0.00850458,3.77257e-05,0.000207938,2.18028e-06,0.24652,-0.000191235,9.48146,0.00850458,3.77257e-05,0.000207938,2.18028e-06,0.24652,-0.72944,9.46383,0.0153803,0.00534707,0.0130926,-2.35194,0.0593527,0.754117,9.45927,0.0109578,0.00557894,0.0133194,-2.35194,0.0593527,0.00842244,8.93923,-0.513548,0.0172009,0.00526381,-0.788874,0.0593527,0.0166295,9.98384,0.539877,0.0144923,0.00795327,-0.788909,0.0593527,0.0242653,8.93905,0.539472,-1.57377,-0.00326028,-0.00309175,0.0593527,0.000682098,9.98406,-0.513137,-1.57391,-0.00305921,-0.00295142,0.0593527,
0.9191,-0.000187328,8.57586,0.00850499,3.45334e-05,0.000216301,3.75366e-06,0.24652,-0.000187328,8.57586,0.00850499,3.45334e-05,0.000216301,3.75366e-06,0.24652,-0.000187328,8.57586,0.00850499,3.45334e-05,0.000216301,3.75366e-06,0.24652,-0.000187328,8.57586,0.00850499,3.45334e-05,0.000216301,3.75366e-06,0.24652,-0.000187328,8.57586,0.00850499,3.45334e-05,0.000216301,3.75366e-06,0.24652,-0.729437,8.55823,0.0153773,0.00486252,0.0126086,-2.35195,0.0593527,0.754121,8.55367,0.0109619,0.0049841,0.012727,-2.35195,0.0593527,0.00840753,8.03363,-0.513547,0.0147241,0.00772646,-0.788891,0.0593527,0.0166172,9.07825,0.539878,0.0160598,0.00640003,-0.7889,0.0593527,0.0242687,8.03345,0.539469,-1.57377,-0.002106,-0.00308967,0.0593527,0.00068212,9.07846,-0.513138,-1.5739,-0.00315578,-0.00295266,0.0593527,
0.9292,-0.000185133,7.66025,0.00850491,3.9658e-05,0.000205186,-1.18075e-05,0.24652,-0.000185133,7.66025,0.00850491,3.9658e-05,0.000205186,-1.18075e-05,0.24652,-0.000185133,7.66025,0.00850491,3.9658e-05,0.000205186,-1.18075e-05,0.24652,-0.000185133,7.66025,0.00850491,3.9658e-05,0.000205186,-1.18075e-05,0.24652,-0.000185133,7.66025,0.00850491,3.9658e-05,0.000205186,-1.18075e-05,0.24652,-0.729437,7.64262,0.0153818,0.00575284,0.0134949,-2.35193,0.0593527,0.754124,7.63806,0.0109581,0.00554009,0.0132823,-2.35194,0.0593527,0.00840286,7.11803,-0.513551,0.0144475,0.00799702,-0.788893,0.0593527,0.0166101,8.16264,0.53988,0.0173358,0.00512883,-0.788891,0.0593527,0.024267,7.11784,0.53947,-1.57377,-0.00256911,-0.00308919,0.0593527,0.000684786,8.16285,-0.513139,-1.57391,-0.00308206,-0.00295353,0.0593527,
0.9393,-0.000188716,6.73464,0.00850404,4.3149e-05,0.000195825,-1.42583e-05,0.24652,-0.000188716,6.73464,0.00850404,4.3149e-05,0.000195825,-1.42583e-05,0.24652,-0.000188716,6.73464,0.00850404,4.3149e-05,0.000195825,-1.42583e-05,0.24652,-0.000188716,6.73464,0.00850404,4.3149e-05,0.000195825,-1.42583e-05,0.24652,-0.000188716,6.73464,0.00850404,4.3149e-05,0.000195825,-1.42583e-05,0.24652,-0.729441,6.71701,0.0153854,0.00630417,0.0140466,-2.35193,0.0593527,0.75412,6.71245,0.0109539,0.00620902,0.0139471,-2.35193,0.0593527,0.00841704,6.19241,-0.513552,0.0168931,0.0055649,-0.788875,0.0593527,0.0166216,7.23702,0.53988,0.0158591,0.00659153,-0.788898,0.0593527,0.0242634,6.19223,0.539474,-1.57377,-0.00374473,-0.00309097,0.0593527,0.000684912,7.23724,-0.513137,-1.57391,-0.00297467,-0.00295249,0.0593527,
0.9494,-0.000191355,5.79901,0.00850457,3.82582e-05,0.000206321,1.10584e-06,0.24652,-0.000191355,5.79901,0.00850457,3.82582e-05,0.000206321,1.10584e-06,0.24652,-0.000191355,5.79901,0.00850457,3.82582e-05,0.000206321,1.10584e-06,0.24652,-0.000191355,5.79901,0.00850457,3.82582e-05,0.000206321,1.10584e-06,0.24652,-0.000191355,5.79901,0.00850457,3.82582e-05,0.000206321,1.10584e-06,0.24652,-0.72944,5.78139,0.0153808,0.00545421,0.0131994,-2.35194,0.0593527,0.754116,5.77683,0.0109569,0.00574367,0.0134831,-2.35194,0.0593527,0.00842316,5.25679,-0.513549,0.0173594,0.00510567,-0.788873,0.0593527,0.0166299,6.3014,0.539877,0.014464,0.00798057,-0.788909,0.0593527,0.0242648,5.2566,0.539472,-1.57377,-0.00335904,-0.00309171,0.0593527,0.000682416,6.30162,-0.513137,-1.57391,-0.00303083,-0.00295124,0.0593527,
0.9595,-0.000187812,4.85338,0.00850499,3.43758e-05,0.0002164,4.30009e-06,0.24652,-0.000187812,4.85338,0.00850499,3.43758e-05,0.0002164,4.30009e-06,0.24652,-0.000187812,4.85338,0.00850499,3.43758e-05,0.0002164,4.30009e-06,0.24652,-0.000187812,4.85338,0.00850499,3.43758e-05,0.0002164,4.30009e-06,0.24652,-0.000187812,4.85338,0.00850499,3.43758e-05,0.0002164,4.30009e-06,0.24652,-0.729437,4.83576,0.0153772,0.00483809,0.0125845,-2.35195,0.0593527,0.754121,4.8312,0.0109617,0.00501418,0.0127568,-2.35195,0.0593527,0.00840914,4.31116,-0.513547,0.0149607,0.00749158,-0.78889,0.0593527,0.0166187,5.35577,0.539877,0.0158395,0.0066188,-0.788901,0.0593527,0.0242685,4.31097,0.539469,-1.57377,-0.00216358,-0.00308986,0.0593527,0.000681952,5.35599,-0.513138,-1.5739,-0.00315063,-0.00295249,0.0593527,
0.9696,-0.000185065,3.89775,0.00850491,3.90798e-05,0.000206877,-1.07052e-05,0.24652,-0.000185065,3.89775,0.00850491,3.90798e-05,0.000206877,-1.07052e-05,0.24652,-0.000185065,3.89775,0.00850491,3.90798e-05,0.000206877,-1.07052e-05,0.24652,-0.000185065,3.89775,0.00850491,3.90798e-05,0.000206877,-1.07052e-05,0.24652,-0.000185065,3.89775,0.00850491,3.90798e-05,0.000206877,-1.07052e-05,0.24652,-0.729437,3.88012,0.0153813,0.00564367,0.0133861,-2.35194,0.0593527,0.754124,3.87556,0.0109589,0.0053797,0.0131229,-2.35194,0.0593527,0.00840229,3.35552,-0.51355,0.0143082,0.00813613,-0.788895,0.0593527,0.0166099,4.40014,0.53988,0.0173472,0.00511834,-0.788891,0.0593527,0.0242675,3.35533,0.53947,-1.57377,-0.00247442,-0.00308925,0.0593527,0.000684461,4.40035,-0.513139,-1.57391,-0.00310978,-0.00295366,0.0593527,
0.9797,-0.000256265,2.93416,0.00193825,0.000514834,0.000979737,-0.0146782,0.24652,-0.000256265,2.93416,0.00193825,0.000514834,0.000979737,-0.0146782,0.24652,-0.000256265,2.93416,0.00193825,0.000514834,0.000979737,-0.0146782,0.24652,-0.000256265,2.93416,0.00193825,0.000514834,0.000979737,-0.0146782,0.24652,-0.000256265,2.93416,0.00193825,0.000514834,0.000979737,-0.0146782,0.24652,-0.723435,2.9196,0.0161123,0.0187386,0.0104136,-2.34936,0.0593527,0.748029,2.91509,0.0115759,-0.00673139,0.017089,-2.34956,0.0593527,0.00851627,2.52084,-0.512964,0.0161347,0.00891374,-0.88314,0.0593527,0.0165525,3.43522,0.540493,0.0161203,0.00648783,-0.787639,0.0593527,0.0241784,2.38949,0.537639,-1.57362,-0.0050734,-0.00334348,0.0593527,0.000149898,3.4367,-0.528153,-1.57406,0.00893571,-0.00300926,0.0593527,
0.9898,-0.00798739,2.68342,-0.0569046,-0.0191772,-0.0726224,0.0275838,0.24652,-0.00798739,2.68342,-0.0569046,-0.0191772,-0.0726224,0.0275838,0.24652,-0.00798739,2.68342,-0.0569046,-0.0191772,-0.0726224,0.0275838,0.24652,-0.00798739,2.68342,-0.0569046,-0.0191772,-0.0726224,0.0275838,0.24652,-0.00798739,2.68342,-0.0569046,-0.0191772,-0.0726224,0.0275838,0.24652,-0.694043,2.56637,-0.0182056,0.0385107,-0.0826206,-2.30956,0.0593527,0.694446,2.58204,-0.0231486,0.0145516,0.110389,-2.31959,0.0593527,0.0192801,2.26979,-0.592161,-0.00436099,0.0201454,-1.09134,0.0593527,0.00202237,3.03661,0.494178,0.0434051,0.00650223,-0.758274,0.0593527,0.0318791,1.98641,0.438296,-1.54396,0.0117696,-0.0115465,0.0593527,0.00835404,3.00575,-0.618914,-1.53029,-0.0582634,-0.00354258,0.0593527,
0.9999,-0.037289,3.08049,-0.0919456,-0.03321,-0.0553723,-0.452685,0.24652,-0.037289,3.08049,-0.0919456,-0.03321,-0.0553723,-0.452685,0.24652,-0.037289,3.08049,-0.0919456,-0.03321,-0.0553723,-0.452685,0.24652,-0.037289,3.08049,-0.0919456,-0.03321,-0.0553723,-0.452685,0.24652,-0.037289,3.08049,-0.0919456,-0.03321,-0.0553723,-0.452685,0.24652,-0.687701,2.93593,-0.100274,-0.110427,-0.26382,-2.45779,0.0593527,0.67008,2.97296,-0.0692813,0.0812395,0.173853,-2.47385,0.0593527,-0.0033878,2.48989,-0.487212,0.139893,-0.0782251,-0.96487,0.0593527,-0.00945104,3.51742,0.353479,0.0661747,-0.0292691,-0.918627,0.0593527,0.0139934,2.50943,0.429921,-1.5423,-0.0622536,0.00727428,0.0593527,-0.0130969,3.34274,-0.689818,-1.55381,0.116856,0.0256376,0.0593527,
1.01,-0.052604,3.36616,-0.122212,-0.0754076,0.000243965,-0.512358,0.24652,-0.052604,3.36616,-0.122212,-0.0754076,0.000243965,-0.512358,0.24652,-0.052604,3.36616,-0.122212,-0.0754076,0.000243965,-0.512358,0.24652,-0.052604,3.36616,-0.122212,-0.0754076,0.000243965,-0.512358,0.24652,-0.052604,3.36616,-0.122212,-0.0754076,0.000243965,-0.512358,0.24652,-0.719557,3.44527,-0.17368,0.0201943,0.0989628,-2.6814,0.0593527,0.669513,3.4783,-0.127271,-0.00119912,-0.17307,-2.67151,0.0593527,-0.015971,2.80806,-0.457977,0.105597,-0.051771,-1.09864,0.0593527,-0.0392588,4.00671,0.182164,0.0568956,-0.0397727,-1.18212,0.0593527,-0.0353159,3.176,0.521866,-1.56186,-0.266529,0.0333626,0.0593527,-0.0430206,3.77354,-0.728014,-1.57073,-0.369985,0.0329088,0.0593527,
1.0201,-0.0736928,3.7773,-0.14416,0.0207071,0.0943116,-0.508992,0.24652,-0.0736928,3.7773,-0.14416,0.0207071,0.0943116,-0.508992,0.24652,-0.0736928,3.7773,-0.14416,0.0207071,0.0943116,-0.508992,0.24652,-0.0736928,3.7773,-0.14416,0.0207071,0.0943116,-0.508992,0.24652,-0.0736928,3.7773,-0.14416,0.0207071,0.0943116,-0.508992,0.24652,-0.760909,3.82013,-0.218878,0.0320057,0.150707,-2.87903,0.0593527,0.652031,3.84285,-0.131045,-0.0166684,-0.24095,-2.86691,0.0593527,-0.0429297,3.13501,-0.360285,0.117489,-0.0568565,-1.31554,0.0593527,-0.0484877,4.47565,0.0257697,0.0668943,-0.0603305,-1.34997,0.0593527,-0.0662748,3.66942,0.525457,-1.59021,-0.49204,0.0627253,0.0593527,-0.0471054,4.04164,-0.878209,-1.60102,-0.745369,0.0676385,0.0593527,
1.0302,-0.0997952,4.23612,-0.201988,0.0699051,-0.0445352,-0.588842,0.24652,-0.0997952,4.23612,-0.201988,0.0699051,-0.0445352,-0.588842,0.24652,-0.0997952,4.23612,-0.201988,0.0699051,-0.0445352,-0.588842,0.24652,-0.0997952,4.23612,-0.201988,0.0699051,-0.0445352,-0.588842,0.24652,-0.0997952,4.23612,-0.201988,0.0699051,-0.0445352,-0.588842,0.24652,-0.789107,4.15697,-0.229801,0.0407335,-0.12366,-3.06771,0.0593527,0.643877,4.17516,-0.162305,-0.0149307,0.137243,-3.06141,0.0593527,-0.0562533,3.46895,-0.22411,-0.0601174,-0.0311561,-1.4833,0.0593527,-0.0766739,4.90706,-0.137407,0.13279,-0.0420287,-1.50802,0.0593527,-0.0974105,4.0831,0.534114,-1.59562,-0.681676,0.0556496,0.0593527,-0.04735,4.19063,-0.922937,-1.60148,-0.63528,0.0706857,0.0593527,
1.0403,-0.112508,4.58493,-0.258957,0.0653264,-0.10582,-0.771167,0.24652,-0.112508,4.58493,-0.258957,0.0653264,-0.10582,-0.771167,0.24652,-0.112508,4.58493,-0.258957,0.0653264,-0.10582,-0.771167,0.24652,-0.112508,4.58493,-0.258957,0.0653264,-0.10582,-0.771167,0.24652,-0.112508,4.58493,-0.258957,0.0653264,-0.10582,-0.771167,0.24652,-0.795856,4.54733,-0.248623,0.0469822,-0.234948,3.03694,0.0593527,0.609747,4.56287,-0.167429,0.0182252,-0.160962,3.03912,0.0593527,-0.0870378,3.87366,-0.13708,-0.0777677,-0.048105,-1.67276,0.0593527,-0.11303,5.25771,-0.284587,-0.0145173,-0.0416522,-1.67243,0.0593527,-0.12956,4.62195,0.496363,-1.64936,-1.00151,0.112344,0.0593527,-0.0720355,4.47081,-0.909909,-1.62275,-0.968259,0.080607,0.0593527,
1.0504,-0.134935,4.92154,-0.283727,0.0302958,-0.0937671,-1.00668,0.24652,-0.134935,4.92154,-0.283727,0.0302958,-0.0937671,-1.00668,0.24652,-0.134935,4.92154,-0.283727,0.0302958,-0.0937671,-1.00668,0.24652,-0.134935,4.92154,-0.283727,0.0302958,-0.0937671,-1.00668,0.24652,-0.134935,4.92154,-0.283727,0.0302958,-0.0937671,-1.00668,0.24652,-0.818694,4.92002,-0.293501,-0.0433254,0.117607,2.86264,0.0593527,0.578728,4.96133,-0.202822,0.0261073,-0.00977145,2.86118,0.0593527,-0.113552,4.25547,-0.0532578,-0.0089826,-0.0617491,-1.85528,0.0593527,-0.119331,5.59334,-0.440541,0.253955,0.0179635,-1.85405,0.0593527,-0.159563,5.15114,0.427818,-1.65084,-1.02425,0.127132,0.0593527,-0.0798702,4.75455,-0.931515,-1.67147,-1.07952,0.14641,0.0593527,
1.0605,-0.157233,5.27871,-0.304815,-0.00975298,-0.08657,-1.25587,0.24652,-0.157233,5.27871,-0.304815,-0.00975298,-0.08657,-1.25587,0.24652,-0.157233,5.27871,-0.304815,-0.00975298,-0.08657,-1.25587,0.24652,-0.157233,5.27871,-0.304815,-0.00975298,-0.08657,-1.25587,0.24652,-0.157233,5.27871,-0.304815,-0.00975298,-0.08657,-1.25587,0.24652,-0.858141,5.25819,-0.344952,0.121715,-0.256096,2.67457,0.0593527,0.586288,5.32209,-0.235675,0.0649616,-0.121873,2.68606,0.0593527,-0.140241,4.63265,0.0259175,0.0604149,-0.0486179,-2.03381,0.0593527,-0.144645,5.95137,-0.609038,-0.15524,-0.15385,-2.01263,0.0593527,-0.191765,5.61444,0.358644,-1.75992,-1.24172,0.244499,0.0593527,-0.0888196,4.97167,-0.946568,-1.73249,-1.22129,0.213823,0.0593527,
1.0706,-0.175634,5.6413,-0.335138,0.00615512,-0.0809307,-1.48965,0.24652,-0.175634,5.6413,-0.335138,0.00615512,-0.0809307,-1.48965,0.24652,-0.175634,5.6413,-0.335138,0.00615512,-0.0809307,-1.48965,0.24652,-0.175634,5.6413,-0.335138,0.00615512,-0.0809307,-1.48965,0.24652,-0.175634,5.6413,-0.335138,0.00615512,-0.0809307,-1.48965,0.24652,-0.904917,5.57931,-0.396025,-0.0224221,0.0148496,2.51852,0.0593527,0.572505,5.66519,-0.27112,-0.00781013,-0.013981,2.51971,0.0593527,-0.170105,5.01843,0.100764,0.0566611,-0.0571639,-2.19653,0.0593527,-0.149838,6.22839,-0.74952,0.180404,0.0294442,-2.22319,0.0593527,-0.221187,6.06511,0.276199,-1.93685,-1.36775,0.425477,0.0593527,-0.10501,5.18439,-0.931461,-1.78364,-1.25318,0.280693,0.0593527,
1.0807,-0.196958,5.95936,-0.375966,0.0607996,-0.0731775,-1.64213,0.24652,-0.196958,5.95936,-0.375966,0.0607996,-0.0731775,-1.64213,0.24652,-0.196958,5.95936,-0.375966,0.0607996,-0.0731775,-1.64213,0.24652,-0.196958,5.95936,-0.375966,0.0607996,-0.0731775,-1.64213,0.24652,-0.196958,5.95936,-0.375966,0.0607996,-0.0731775,-1.64213,0.24652,-0.917908,5.92652,-0.425531,0.109799,-0.146854,2.33312,0.0593527,0.54779,6.01188,-0.291082,0.154225,-0.175044,2.32701,0.0593527,-0.20284,5.45089,0.169381,0.0124881,-0.115461,-2.3782,0.0593527,-0.165959,6.48252,-0.878546,-0.0861259,-0.215208,-2.36355,0.0593527,-0.250065,6.50249,0.146656,2.68921,-1.46796,2.07881,0.0593527,-0.118661,5.44029,-0.867906,2.00336,-1.32764,2.75727,0.0593527,
1.0908,-0.214356,6.27684,-0.412977,0.112107,-0.0696145,-1.75487,0.24652,-0.214356,6.27684,-0.412977,0.112107,-0.0696145,-1.75487,0.24652,-0.214356,6.27684,-0.412977,0.112107,-0.0696145,-1.75487,0.24652,-0.214356,6.27684,-0.412977,0.112107,-0.0696145,-1.75487,0.24652,-0.214356,6.27684,-0.412977,0.112107,-0.0696145,-1.75487,0.24652,-0.938249,6.25205,-0.459633,0.0967677,-0.114646,2.1522,0.0593527,0.519309,6.347,-0.318511,-0.0501933,-0.015467,2.16254,0.0593527,-0.238999,5.88975,0.219638,0.131836,0.0349131,-2.56675,0.0593527,-0.179825,6.70367,-0.99777,0.0774149,-0.0528508,-2.55886,0.0593527,-0.276107,6.91029,0.0107984,1.92157,-1.24561,2.84177,0.0593527,-0.139165,5.68638,-0.793263,2.91231,-1.4727,1.8643,0.0593527,
1.1009,-0.242544,6.59686,-0.44468,0.103401,-0.0702227,-1.89422,0.24652,-0.242544,6.59686,-0.44468,0.103401,-0.0702227,-1.89422,0.24652,-0.242544,6.59686,-0.44468,0.103401,-0.0702227,-1.89422,0.24652,-0.242544,6.59686,-0.44468,0.103401,-0.0702227,-1.89422,0.24652,-0.242544,6.59686,-0.44468,0.103401,-0.0702227,-1.89422,0.24652,-0.953623,6.54834,-0.4971,-0.0416342,-0.0449148,1.98366,0.0593527,0.504748,6.66782,-0.354519,0.145797,-0.12034,1.96842,0.0593527,-0.26667,6.31628,0.250233,0.0276427,-0.179772,-2.73312,0.0593527,-0.185935,6.89916,-1.09798,0.120883,0.0368922,-2.74277,0.0593527,-0.295435,7.28574,-0.139714,1.93958,-1.24555,2.83883,0.0593527,-0.156702,5.93422,-0.713427,1.81764,-1.03657,2.95221,0.0593527,
1.111,-0.259578,6.90241,-0.475072,0.0758092,-0.0889261,-2.09784,0.24652,-0.259578,6.90241,-0.475072,0.0758092,-0.0889261,-2.09784,0.24652,-0.259578,6.90241,-0.475072,0.0758092,-0.0889261,-2.09784,0.24652,-0.259578,6.90241,-0.475072,0.0758092,-0.0889261,-2.09784,0.24652,-0.259578,6.90241,-0.475072,0.0758092,-0.0889261,-2.09784,0.24652,-0.981104,6.83852,-0.529133,0.231573,-0.122732,1.78618,0.0593527,0.480784,6.98372,-0.393938,0.122744,-0.0997847,1.798,0.0593527,-0.300459,6.74004,0.252219,0.0954329,-0.0309461,-2.91522,0.0593527,-0.199821,7.08662,-1.17922,0.0457536,-0.243335,-2.91216,0.0593527,-0.32248,7.62979,-0.296055,1.80943,-0.9841,2.97472,0.0593527,-0.177443,6.19374,-0.625583,1.79656,-0.948209,2.98396,0.0593527,
