time,0_rod(payload_bars compound_H0O7Fe).X,0_rod(payload_bars compound_H0O7Fe).Y,0_rod(payload_bars compound_H0O7Fe).Z,0_rod(payload_bars compound_H0O7Fe).Euler1,0_rod(payload_bars compound_H0O7Fe).Euler2,0_rod(payload_bars compound_H0O7Fe).Euler3,0_rod(payload_bars compound_H0O7Fe).mass,1_rod(payload_bars compound_H0O7Fe).X,1_rod(payload_bars compound_H0O7Fe).Y,1_rod(payload_bars compound_H0O7Fe).Z,1_rod(payload_bars compound_H0O7Fe).Euler1,1_rod(payload_bars compound_H0O7Fe).Euler2,1_rod(payload_bars compound_H0O7Fe).Euler3,1_rod(payload_bars compound_H0O7Fe).mass,2_rod(payload_bars compound_H0O7Fe).X,2_rod(payload_bars compound_H0O7Fe).Y,2_rod(payload_bars compound_H0O7Fe).Z,2_rod(payload_bars compound_H0O7Fe).Euler1,2_rod(payload_bars compound_H0O7Fe).Euler2,2_rod(payload_bars compound_H0O7Fe).Euler3,2_rod(payload_bars compound_H0O7Fe).mass,3_rod(payload_bars compound_H0O7Fe).X,3_rod(payload_bars compound_H0O7Fe).Y,3_rod(payload_bars compound_H0O7Fe).Z,3_rod(payload_bars compound_H0O7Fe).Euler1,3_rod(payload_bars compound_H0O7Fe).Euler2,3_rod(payload_bars compound_H0O7Fe).Euler3,3_rod(payload_bars compound_H0O7Fe).mass,4_rod(payload_bars compound_H0O7Fe).X,4_rod(payload_bars compound_H0O7Fe).Y,4_rod(payload_bars compound_H0O7Fe).Z,4_rod(payload_bars compound_H0O7Fe).Euler1,4_rod(payload_bars compound_H0O7Fe).Euler2,4_rod(payload_bars compound_H0O7Fe).Euler3,4_rod(payload_bars compound_H0O7Fe).mass,5_rod(strut).X,5_rod(strut).Y,5_rod(strut).Z,5_rod(strut).Euler1,5_rod(strut).Euler2,5_rod(strut).Euler3,5_rod(strut).mass,6_rod(strut).X,6_rod(strut).Y,6_rod(strut).Z,6_rod(strut).Euler1,6_rod(strut).Euler2,6_rod(strut).Euler3,6_rod(strut).mass,7_rod(strut).X,7_rod(strut).Y,7_rod(strut).Z,7_rod(strut).Euler1,7_rod(strut).Euler2,7_rod(strut).Euler3,7_rod(strut).mass,8_rod(strut).X,8_rod(strut).Y,8_rod(strut).Z,8_rod(strut).Euler1,8_rod(strut).Euler2,8_rod(strut).Euler3,8_rod(strut).mass,9_rod(strut).X,9_rod(strut).Y,9_rod(strut).Z,9_rod(strut).Euler1,9_rod(strut).Euler2,9_rod(strut).Euler3,9_rod(strut).mass,10_rod(strut).X,10_rod(strut).Y,10_rod(strut).Z,10_rod(strut).Euler1,10_rod(strut).Euler2,10_rod(strut).Euler3,10_rod(strut).mass,
3.7471,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-1.70515,4.26076,26.9088,0.438913,0.841531,2.50054,0.199491,3.14465,5.86866,21.9849,0.38525,0.707003,2.55,0.199491,1.74015,5.07677,24.3577,0.446465,0.738756,-2.09307,0.199491,-0.138369,7.57218,22.8574,0.436335,0.755175,-2.18069,0.199491,0.96636,7.69273,24.3724,0.142347,-0.828083,-1.43087,0.199645,-0.467208,4.43364,22.7606,0.208162,-0.796938,-1.44529,0.199491,
3.7572,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-1.71273,4.24397,26.8973,0.478722,0.80478,2.52554,0.199491,3.12702,5.85116,22.018,0.371479,0.717364,2.53767,0.199491,1.71997,5.07737,24.3664,0.432914,0.728176,-2.10435,0.199491,-0.138873,7.5435,22.8702,0.35321,0.704583,-2.24042,0.199491,0.943337,7.66964,24.384,0.170476,-0.833444,-1.45141,0.199645,-0.464135,4.41979,22.7754,0.204431,-0.800553,-1.44106,0.199491,
3.7673,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-1.72058,4.22672,26.8852,0.509711,0.773788,2.54315,0.199491,3.10953,5.83386,22.053,0.404012,0.675674,2.55526,0.199491,1.69942,5.07736,24.3761,0.403956,0.70963,-2.12559,0.199491,-0.138191,7.5109,22.885,0.415,0.734795,-2.20283,0.199491,0.919072,7.64417,24.3962,0.15675,-0.835574,-1.44079,0.199645,-0.461132,4.40471,22.7882,0.193705,-0.803628,-1.43174,0.199491,
3.7774,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-1.727,4.20893,26.8724,0.497032,0.787778,2.52983,0.199491,3.09159,5.8171,22.0892,0.394148,0.682236,2.54595,0.199491,1.67783,5.07677,24.3865,0.378855,0.69168,-2.14379,0.199491,-0.137455,7.47815,22.9014,0.449703,0.747694,-2.18247,0.199491,0.894786,7.61724,24.4092,0.158375,-0.839342,-1.44106,0.199645,-0.457359,4.39016,22.8023,0.222669,-0.810553,-1.45064,0.199491,
3.7875,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-1.73389,4.19085,26.861,0.49327,0.792472,2.52271,0.199491,3.07314,5.80094,22.1263,0.379444,0.694022,2.53379,0.199491,1.65588,5.07542,24.3974,0.357747,0.674876,-2.15886,0.199491,-0.136396,7.4484,22.9193,0.368415,0.696332,-2.23991,0.199491,0.870263,7.59195,24.4241,0.176889,-0.844564,-1.45388,0.199645,-0.453298,4.37738,22.8184,0.222851,-0.815203,-1.44837,0.199491,
3.7976,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-1.74158,4.17399,26.8509,0.510138,0.776342,2.53047,0.199491,3.05432,5.7863,22.1627,0.409865,0.654956,2.55042,0.199491,1.63404,5.07237,24.4104,0.356614,0.66812,-2.16074,0.199491,-0.137376,7.42106,22.9387,0.449924,0.7365,-2.18981,0.199491,0.844928,7.56904,24.442,0.161019,-0.846887,-1.44096,0.199645,-0.449397,4.36776,22.8344,0.225562,-0.819677,-1.44814,0.199491,
3.8077,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-1.75082,4.15881,26.8427,0.535309,0.751455,2.54431,0.199491,3.03682,5.77454,22.1967,0.385365,0.680048,2.53386,0.199491,1.61272,5.06697,24.4254,0.369421,0.668539,-2.15333,0.199491,-0.140516,7.39738,22.9604,0.410691,0.708762,-2.21807,0.199491,0.819546,7.54834,24.4621,0.183439,-0.852543,-1.45631,0.199645,-0.448879,4.35989,22.8498,0.242031,-0.825086,-1.45781,0.199491,
3.8178,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-1.76031,4.14458,26.8382,0.547071,0.741275,2.54926,0.199491,3.02116,5.76715,22.2289,0.40573,0.655039,2.54605,0.199491,1.59349,5.05906,24.4418,0.377173,0.666156,-2.1484,0.199491,-0.147439,7.37992,22.9838,0.416617,0.705662,-2.21576,0.199491,0.795232,7.5314,24.4853,0.163188,-0.854724,-1.43891,0.199645,-0.449968,4.35361,22.8644,0.228004,-0.827696,-1.44458,0.199491,
3.8279,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-1.76944,4.131,26.8372,0.546208,0.746028,2.54616,0.199491,3.00875,5.76524,22.2567,0.407752,0.652334,2.54777,0.199491,1.57598,5.04848,24.4605,0.382984,0.662525,-2.14397,0.199491,-0.159408,7.369,23.0086,0.453065,0.71907,-2.19286,0.199491,0.771884,7.51906,24.5125,0.1818,-0.860205,-1.4499,0.199645,-0.450981,4.34996,22.8779,0.244889,-0.832091,-1.45379,0.199491,
3.838,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-1.7801,4.11774,26.8396,0.552795,0.743508,2.54844,0.199491,2.99991,5.76859,22.2794,0.403102,0.65951,2.54659,0.199491,1.56122,5.03408,24.4819,0.386356,0.657418,-2.14001,0.199491,-0.175672,7.36606,23.0341,0.402641,0.683082,-2.22593,0.199491,0.749544,7.51207,24.5428,0.163368,-0.86284,-1.43193,0.199645,-0.454258,4.34885,22.8899,0.232283,-0.833803,-1.44051,0.199491,
3.8481,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-1.79139,4.10592,26.8452,0.553314,0.748568,2.54727,0.199491,2.99447,5.77782,22.2981,0.427933,0.632923,2.56414,0.199491,1.54896,5.01664,24.5054,0.381052,0.647686,-2.1405,0.199491,-0.198092,7.37021,23.0608,0.478412,0.717795,-2.17694,0.199491,0.72784,7.51102,24.5777,0.174293,-0.868056,-1.43552,0.199645,-0.458367,4.35037,22.8998,0.240506,-0.836499,-1.44256,0.199491,
3.8582,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-1.80491,4.09513,26.8555,0.555623,0.753217,2.54801,0.199491,2.99321,5.79091,22.3127,0.412583,0.65585,2.55826,0.199491,1.53875,4.99654,24.5307,0.369645,0.634653,-2.1438,0.199491,-0.226886,7.3808,23.088,0.406848,0.670549,-2.22151,0.199491,0.707741,7.51324,24.6157,0.163119,-0.871473,-1.42171,0.199645,-0.467176,4.34884,22.9074,0.193962,-0.832981,-1.40422,0.199491,
3.8683,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-1.82052,4.08381,26.8703,0.562639,0.754253,2.55226,0.199491,2.99386,5.80386,22.3228,0.442794,0.621783,2.58027,0.199491,1.53037,4.97344,24.5581,0.39394,0.640393,-2.12477,0.199491,-0.265448,7.39644,23.1116,0.478348,0.704014,-2.17424,0.199491,0.690147,7.51711,24.6568,0.156343,-0.875178,-1.4113,0.199645,-0.478409,4.3437,22.914,0.217246,-0.835944,-1.4178,0.199491,
3.8784,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-1.83763,4.07183,26.8877,0.578876,0.745753,2.56286,0.199491,2.99587,5.81645,22.3284,0.426929,0.644751,2.57487,0.199491,1.52149,4.94839,24.5873,0.447604,0.659138,-2.08734,0.199491,-0.310244,7.41762,23.132,0.440577,0.677278,-2.19749,0.199491,0.672506,7.52328,24.7018,0.162488,-0.880184,-1.411,0.199645,-0.490048,4.3381,22.9198,0.200034,-0.83381,-1.40189,0.199491,
3.8885,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-1.85544,4.05888,26.9054,0.598525,0.73306,2.57553,0.199491,2.99889,5.83134,22.3328,0.440681,0.630725,2.58703,0.199491,1.514,4.92229,24.6166,0.481307,0.666902,-2.06168,0.199491,-0.357767,7.44246,23.1519,0.441117,0.671177,-2.19724,0.199491,0.654688,7.53286,24.7483,0.147934,-0.883093,-1.39441,0.199645,-0.501415,4.33338,22.9259,0.197028,-0.833298,-1.39613,0.199491,
3.8986,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-1.87261,4.0457,26.9219,0.604548,0.736174,2.57906,0.199491,3.00327,5.85134,22.3375,0.451032,0.621891,2.5972,0.199491,1.50695,4.8965,24.6451,0.475233,0.65698,-2.06096,0.199491,-0.405063,7.46675,23.1731,0.485092,0.688053,-2.16854,0.199491,0.63563,7.54269,24.7948,0.164241,-0.889584,-1.40099,0.199645,-0.513271,4.32889,22.9291,0.203836,-0.83412,-1.39699,0.199491,
3.9087,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-1.88943,4.03208,26.9374,0.6038,0.747297,2.57794,0.199491,3.00685,5.87514,22.3436,0.443043,0.638973,2.59671,0.199491,1.50009,4.8715,24.6722,0.439999,0.634095,-2.078,0.199491,-0.450657,7.48958,23.1962,0.424528,0.646582,-2.20396,0.199491,0.615176,7.55075,24.8392,0.135598,-0.890995,-1.37194,0.199645,-0.525998,4.32616,22.9305,0.167173,-0.829439,-1.3651,0.199491,
3.9188,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-1.90561,4.01849,26.9524,0.603368,0.7577,2.57692,0.199491,3.00716,5.89877,22.3513,0.471934,0.606474,2.61735,0.199491,1.4922,4.8482,24.6975,0.414396,0.615286,-2.08904,0.199491,-0.494969,7.51003,23.2206,0.499271,0.680276,-2.1564,0.199491,0.592791,7.55945,24.8831,0.145225,-0.896358,-1.37287,0.199645,-0.539163,4.32383,22.9341,0.180741,-0.831418,-1.37017,0.199491,
3.9289,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-1.92239,4.00446,26.9684,0.618429,0.749949,2.58636,0.199491,3.00247,5.91787,22.36,0.458571,0.631574,2.61274,0.199491,1.48181,4.82716,24.7219,0.435902,0.618777,-2.07303,0.199491,-0.539414,7.52739,23.2438,0.455383,0.650281,-2.18288,0.199491,0.568454,7.5652,24.9255,0.137288,-0.898641,-1.36094,0.199645,-0.553773,4.32082,22.9402,0.146157,-0.826023,-1.34019,0.199491,
3.939,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-1.93946,3.98964,26.9845,0.642837,0.730141,2.60178,0.199491,2.99292,5.93221,22.3699,0.477258,0.610997,2.62594,0.199491,1.46864,4.80874,24.7447,0.49809,0.639498,-2.03353,0.199491,-0.583613,7.53933,23.2656,0.466656,0.651003,-2.17587,0.199491,0.54245,7.56757,24.9647,0.135022,-0.900895,-1.3541,0.199645,-0.569524,4.31538,22.9487,0.167988,-0.828927,-1.35214,0.199491,
3.9491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-1.9556,3.97341,26.9973,0.653734,0.726183,2.60763,0.199491,2.97872,5.94428,22.3823,0.480332,0.612523,2.62925,0.199491,1.45361,4.79356,24.7642,0.547245,0.652818,-2.00223,0.199491,-0.624852,7.54516,23.2864,0.504252,0.665591,-2.15303,0.199491,0.513823,7.56627,24.9995,0.143521,-0.904143,-1.35584,0.199645,-0.585295,4.30875,22.9571,0.149953,-0.826002,-1.33436,0.199491,
3.9592,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-1.97073,3.9548,27.0053,0.662396,0.723951,2.61107,0.199491,2.96199,5.95758,22.397,0.480334,0.619288,2.62964,0.199491,1.4364,4.78262,24.781,0.551026,0.648594,-1.99978,0.199491,-0.660912,7.54375,23.3073,0.450685,0.630149,-2.18609,0.199491,0.482124,7.5613,25.0275,0.130954,-0.904608,-1.34034,0.199645,-0.598876,4.30272,22.9651,0.160524,-0.828057,-1.33717,0.199491,
3.9693,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-1.98507,3.93345,27.0084,0.672486,0.71883,2.61441,0.199491,2.94221,5.9703,22.4151,0.500565,0.596943,2.64009,0.199491,1.41797,4.77662,24.7951,0.504054,0.625006,-2.02902,0.199491,-0.692436,7.53483,23.3265,0.527412,0.664755,-2.14153,0.199491,0.44763,7.5542,25.0492,0.142015,-0.908282,-1.34317,0.199645,-0.610577,4.29576,22.9739,0.149874,-0.827439,-1.32375,0.199491,
3.9794,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-1.99908,3.90992,27.0085,0.6898,0.703317,2.62162,0.199491,2.91766,5.97931,22.4351,0.490193,0.618757,2.63158,0.199491,1.39603,4.77546,24.8068,0.48358,0.611216,-2.04336,0.199491,-0.721431,7.5194,23.3429,0.472396,0.629027,-2.17782,0.199491,0.410267,7.54265,25.065,0.133561,-0.908672,-1.33089,0.199645,-0.620998,4.28702,22.9837,0.16243,-0.830877,-1.3276,0.199491,
3.9895,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.01323,3.88444,27.0067,0.713231,0.678495,2.6319,0.199491,2.88734,5.9822,22.4566,0.513045,0.590276,2.64068,0.199491,1.37043,4.77833,24.8157,0.501712,0.613917,-2.03633,0.199491,-0.749181,7.49706,23.3558,0.516594,0.647425,-2.15567,0.199491,0.370767,7.52735,25.0754,0.154133,-0.912617,-1.3422,0.199645,-0.631758,4.27523,22.9955,0.164471,-0.832652,-1.3239,0.199491,
3.9996,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.02661,3.85748,27.0018,0.724341,0.670302,2.63386,0.199491,2.85098,5.98048,22.4782,0.504249,0.608936,2.6311,0.199491,1.34164,4.78382,24.8207,0.519801,0.61685,-2.03002,0.199491,-0.774708,7.46821,23.3667,0.516838,0.642278,-2.16035,0.199491,0.328094,7.50712,25.0803,0.153494,-0.912723,-1.33702,0.199645,-0.64278,4.26218,23.0075,0.18316,-0.837208,-1.33241,0.199491,
4.0097,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.03915,3.82887,26.9936,0.728015,0.67225,2.63064,0.199491,2.81052,5.97808,22.5,0.520813,0.591162,2.63517,0.199491,1.31043,4.79203,24.8227,0.533205,0.618022,-2.02724,0.199491,-0.796532,7.43245,23.3776,0.503383,0.629376,-2.17316,0.199491,0.282882,7.48337,25.079,0.167601,-0.914625,-1.34312,0.199645,-0.654871,4.24836,23.0187,0.188898,-0.839655,-1.3309,0.199491,
4.0198,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.05107,3.79902,26.9832,0.729655,0.676657,2.62572,0.199491,2.76644,5.97641,22.5237,0.523054,0.595827,2.63032,0.199491,1.27778,4.80384,24.8216,0.516862,0.607065,-2.0428,0.199491,-0.815879,7.39282,23.3881,0.559683,0.653747,-2.14452,0.199491,0.234954,7.45816,25.0733,0.164064,-0.913528,-1.33493,0.199645,-0.666639,4.23513,23.03,0.205585,-0.844182,-1.33697,0.199491,
4.0299,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.06271,3.76791,26.9713,0.730313,0.682188,2.61981,0.199491,2.71927,5.97538,22.5474,0.530314,0.593322,2.62756,0.199491,1.24228,4.81836,24.8183,0.506521,0.598374,-2.05561,0.199491,-0.834359,7.3519,23.3977,0.507504,0.619754,-2.18143,0.199491,0.18506,7.43226,25.0643,0.184814,-0.915617,-1.34577,0.199645,-0.679379,4.22157,23.0414,0.21106,-0.84694,-1.33437,0.199491,
4.04,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.07487,3.73564,26.9597,0.735796,0.681381,2.61672,0.199491,2.66928,5.9732,22.5696,0.542353,0.584157,2.62686,0.199491,1.20561,4.83419,24.8139,0.504345,0.593297,-2.06409,0.199491,-0.855809,7.31011,23.4043,0.584735,0.656054,-2.1417,0.199491,0.133482,7.40624,25.0537,0.185346,-0.914253,-1.34066,0.199645,-0.6932,4.2071,23.0525,0.230474,-0.851566,-1.34222,0.199491,
4.0501,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.08806,3.70208,26.9494,0.742708,0.679491,2.6145,0.199491,2.61796,5.97142,22.5882,0.541626,0.594343,2.61883,0.199491,1.16793,4.85045,24.8088,0.51888,0.595906,-2.06329,0.199491,-0.880817,7.26953,23.4086,0.530427,0.621876,-2.1808,0.199491,0.0805807,7.38024,25.0423,0.206551,-0.91529,-1.35185,0.199645,-0.70953,4.19086,23.0622,0.246578,-0.85517,-1.34744,0.199491,
4.0602,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.10183,3.66792,26.9405,0.748976,0.67914,2.61197,0.199491,2.56575,5.97312,22.6041,0.559249,0.579171,2.62093,0.199491,1.13038,4.86677,24.8029,0.528448,0.596394,-2.06538,0.199491,-0.910791,7.2323,23.4114,0.598583,0.65386,-2.14697,0.199491,0.0265733,7.35749,25.0311,0.208438,-0.913336,-1.34722,0.199645,-0.72756,4.1752,23.0706,0.270569,-0.859466,-1.35827,0.199491,
4.0703,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.11668,3.63338,26.9336,0.754387,0.680844,2.60917,0.199491,2.51437,5.98162,22.6161,0.557199,0.594428,2.61243,0.199491,1.09317,4.88278,24.7968,0.52376,0.590292,-2.07555,0.199491,-0.945387,7.20022,23.4139,0.557638,0.626569,-2.17789,0.199491,-0.0287621,7.33842,25.0208,0.23101,-0.914066,-1.35807,0.199645,-0.74814,4.16089,23.0764,0.279634,-0.861099,-1.35725,0.199491,
4.0804,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.13263,3.59892,26.9296,0.758573,0.685197,2.60603,0.199491,2.46374,5.9971,22.6237,0.579045,0.577821,2.61773,0.199491,1.05777,4.8974,24.7912,0.50841,0.57891,-2.09118,0.199491,-0.986998,7.1739,23.4161,0.615937,0.652702,-2.1489,0.199491,-0.0850058,7.3247,25.0122,0.229127,-0.911263,-1.34864,0.199645,-0.771864,4.14761,23.0794,0.297458,-0.863329,-1.36228,0.199491,
4.0905,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.1505,3.5644,26.9304,0.763981,0.68955,2.60427,0.199491,2.4142,6.01873,22.6248,0.57835,0.595595,2.61129,0.199491,1.02361,4.91017,24.7865,0.505601,0.573386,-2.09922,0.199491,-1.03709,7.15415,23.4174,0.585735,0.631356,-2.17223,0.199491,-0.142121,7.31575,25.0065,0.251133,-0.911349,-1.35736,0.199645,-0.799477,4.13504,23.0798,0.302257,-0.862691,-1.35712,0.199491,
4.1006,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.17028,3.5302,26.9362,0.773261,0.690383,2.60566,0.199491,2.36476,6.04547,22.6201,0.601573,0.58105,2.61892,0.199491,0.991427,4.9207,24.7832,0.522619,0.577876,-2.09562,0.199491,-1.09735,7.14156,23.4177,0.634362,0.652706,-2.14807,0.199491,-0.200098,7.31264,25.0042,0.247601,-0.907441,-1.3454,0.199645,-0.831024,4.1229,23.0786,0.318959,-0.862705,-1.36077,0.199491,
4.1107,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.19197,3.49593,26.9469,0.784482,0.690311,2.60892,0.199491,2.31599,6.07817,22.6094,0.602351,0.600719,2.61485,0.199491,0.960697,4.92935,24.7811,0.552684,0.588679,-2.08413,0.199491,-1.1666,7.13512,23.4178,0.615669,0.638348,-2.16377,0.199491,-0.259269,7.31458,25.0054,0.271319,-0.906967,-1.35422,0.199645,-0.866383,4.11148,23.0754,0.321277,-0.859683,-1.35322,0.199491,
4.1208,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.21483,3.46148,26.9609,0.794762,0.692673,2.61204,0.199491,2.26731,6.11753,22.5945,0.626625,0.588952,2.62463,0.199491,0.931941,4.9362,24.78,0.577926,0.596891,-2.07465,0.199491,-1.2436,7.1337,23.4183,0.646728,0.650172,-2.14897,0.199491,-0.319851,7.32115,25.009,0.264835,-0.902134,-1.33835,0.199645,-0.904933,4.10067,23.0699,0.332002,-0.857213,-1.3515,0.199491,
4.1309,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.23859,3.42627,26.9773,0.803033,0.698841,2.61415,0.199491,2.21867,6.16297,22.5762,0.63309,0.604806,2.62487,0.199491,0.904197,4.94197,24.7797,0.590497,0.598986,-2.07207,0.199491,-1.32697,7.1353,23.4194,0.65957,0.651907,-2.14447,0.199491,-0.382143,7.33101,25.0148,0.286735,-0.901381,-1.34386,0.199645,-0.945946,4.09014,23.0621,0.326562,-0.851764,-1.33713,0.199491,
4.141,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.2631,3.38977,26.9955,0.811313,0.70595,2.61632,0.199491,2.16875,6.21176,22.5554,0.652948,0.602349,2.63292,0.199491,0.876887,4.94674,24.78,0.601797,0.600387,-2.07001,0.199491,-1.41616,7.13906,23.4202,0.647125,0.640319,-2.15528,0.199491,-0.446225,7.34261,25.0219,0.279904,-0.896363,-1.32626,0.199645,-0.988885,4.07886,23.0533,0.332786,-0.847725,-1.33117,0.199491,
4.1511,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.28836,3.3517,27.015,0.821995,0.710687,2.61997,0.199491,2.11686,6.26096,22.533,0.669925,0.604228,2.63923,0.199491,0.848977,4.95105,24.7807,0.621769,0.605601,-2.06294,0.199491,-1.51102,7.14234,23.4202,0.712994,0.668666,-2.11878,0.199491,-0.51229,7.35477,25.0306,0.2975,-0.894935,-1.32759,0.199645,-1.03314,4.06601,23.0442,0.331507,-0.842085,-1.31955,0.199491,
4.1612,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.31414,3.3117,27.0351,0.835784,0.711916,2.62543,0.199491,2.06219,6.30944,22.5097,0.677109,0.62082,2.63975,0.199491,0.8195,4.95504,24.7818,0.655708,0.616585,-2.04781,0.199491,-1.60947,7.14433,23.4196,0.663193,0.638671,-2.15316,0.199491,-0.580672,7.36531,25.0398,0.304603,-0.891807,-1.32058,0.199645,-1.07851,4.05121,23.0351,0.341293,-0.838144,-1.31607,0.199491,
