time,0_rod(payload_bars compound_XIIxJa).X,0_rod(payload_bars compound_XIIxJa).Y,0_rod(payload_bars compound_XIIxJa).Z,0_rod(payload_bars compound_XIIxJa).Euler1,0_rod(payload_bars compound_XIIxJa).Euler2,0_rod(payload_bars compound_XIIxJa).Euler3,0_rod(payload_bars compound_XIIxJa).mass,1_rod(payload_bars compound_XIIxJa).X,1_rod(payload_bars compound_XIIxJa).Y,1_rod(payload_bars compound_XIIxJa).Z,1_rod(payload_bars compound_XIIxJa).Euler1,1_rod(payload_bars compound_XIIxJa).Euler2,1_rod(payload_bars compound_XIIxJa).Euler3,1_rod(payload_bars compound_XIIxJa).mass,2_rod(payload_bars compound_XIIxJa).X,2_rod(payload_bars compound_XIIxJa).Y,2_rod(payload_bars compound_XIIxJa).Z,2_rod(payload_bars compound_XIIxJa).Euler1,2_rod(payload_bars compound_XIIxJa).Euler2,2_rod(payload_bars compound_XIIxJa).Euler3,2_rod(payload_bars compound_XIIxJa).mass,3_rod(payload_bars compound_XIIxJa).X,3_rod(payload_bars compound_XIIxJa).Y,3_rod(payload_bars compound_XIIxJa).Z,3_rod(payload_bars compound_XIIxJa).Euler1,3_rod(payload_bars compound_XIIxJa).Euler2,3_rod(payload_bars compound_XIIxJa).Euler3,3_rod(payload_bars compound_XIIxJa).mass,4_rod(payload_bars compound_XIIxJa).X,4_rod(payload_bars compound_XIIxJa).Y,4_rod(payload_bars compound_XIIxJa).Z,4_rod(payload_bars compound_XIIxJa).Euler1,4_rod(payload_bars compound_XIIxJa).Euler2,4_rod(payload_bars compound_XIIxJa).Euler3,4_rod(payload_bars compound_XIIxJa).mass,5_rod(strut).X,5_rod(strut).Y,5_rod(strut).Z,5_rod(strut).Euler1,5_rod(strut).Euler2,5_rod(strut).Euler3,5_rod(strut).mass,6_rod(strut).X,6_rod(strut).Y,6_rod(strut).Z,6_rod(strut).Euler1,6_rod(strut).Euler2,6_rod(strut).Euler3,6_rod(strut).mass,7_rod(strut).X,7_rod(strut).Y,7_rod(strut).Z,7_rod(strut).Euler1,7_rod(strut).Euler2,7_rod(strut).Euler3,7_rod(strut).mass,8_rod(strut).X,8_rod(strut).Y,8_rod(strut).Z,8_rod(strut).Euler1,8_rod(strut).Euler2,8_rod(strut).Euler3,8_rod(strut).mass,9_rod(strut).X,9_rod(strut).Y,9_rod(strut).Z,9_rod(strut).Euler1,9_rod(strut).Euler2,9_rod(strut).Euler3,9_rod(strut).mass,10_rod(strut).X,10_rod(strut).Y,10_rod(strut).Z,10_rod(strut).Euler1,10_rod(strut).Euler2,10_rod(strut).Euler3,10_rod(strut).mass,
2.1715,5.6694,11.4995,-23.277,-1.21757e-09,-0.46232,-1.5708,4000.24,5.6694,11.4995,-23.277,-1.21757e-09,-0.46232,-1.5708,4000.24,5.6694,11.4995,-23.277,-1.21757e-09,-0.46232,-1.5708,4000.24,5.6694,11.4995,-23.277,-1.21757e-09,-0.46232,-1.5708,4000.24,5.6694,11.4995,-23.277,-1.21757e-09,-0.46232,-1.5708,4000.24,24.6151,6.81563,-20.0312,-2.35306,0.311688,1.15077,0.199491,19.6914,6.83732,-21.6982,1.45912,-0.177022,-1.63759,0.199491,21.4255,4.5127,-21.3034,2.47013,1.064,1.62699,0.199491,20.4389,5.47106,-21.376,-2.43068,-0.866943,3.09259,0.199491,22.8059,5.52446,-21.4158,-1.22279,-0.196263,3.03138,0.199645,20.5159,7.00041,-20.471,-0.620094,1.27239,-2.74577,0.199491,
2.1816,5.6694,11.4995,-23.277,-2.16312e-09,-0.46232,-1.5708,4000.24,5.6694,11.4995,-23.277,-2.16312e-09,-0.46232,-1.5708,4000.24,5.6694,11.4995,-23.277,-2.16312e-09,-0.46232,-1.5708,4000.24,5.6694,11.4995,-23.277,-2.16312e-09,-0.46232,-1.5708,4000.24,5.6694,11.4995,-23.277,-2.16312e-09,-0.46232,-1.5708,4000.24,24.5636,6.82571,-20.0259,-2.33567,0.304664,1.14425,0.199491,19.6243,6.7569,-21.6436,1.47593,-0.174457,-1.62712,0.199491,21.4066,4.46682,-21.2638,2.49555,1.05709,1.63615,0.199491,20.4008,5.40639,-21.3277,-2.4049,-0.875521,3.08394,0.199491,22.7664,5.50367,-21.3907,-1.20242,-0.193468,3.02164,0.199645,20.459,6.937,-20.4237,-0.634236,1.27259,-2.7788,0.199491,
2.1917,5.6694,11.4995,-23.277,-6.04574e-08,-0.46232,-1.5708,4000.24,5.6694,11.4995,-23.277,-6.04574e-08,-0.46232,-1.5708,4000.24,5.6694,11.4995,-23.277,-6.04574e-08,-0.46232,-1.5708,4000.24,5.6694,11.4995,-23.277,-6.04574e-08,-0.46232,-1.5708,4000.24,5.6694,11.4995,-23.277,-6.04574e-08,-0.46232,-1.5708,4000.24,24.5049,6.85983,-20.0178,-2.32049,0.294781,1.14095,0.199491,19.5534,6.68414,-21.6013,1.51492,-0.166255,-1.62632,0.199491,21.3791,4.43048,-21.2223,2.53878,1.05455,1.66166,0.199491,20.3571,5.34956,-21.2847,-2.3859,-0.883869,3.08315,0.199491,22.718,5.49207,-21.3657,-1.1818,-0.194509,3.01252,0.199645,20.3918,6.89047,-20.3849,-0.654564,1.25982,-2.81992,0.199491,
2.2018,5.6694,11.4995,-23.277,-1.60484e-08,-0.46232,-1.5708,4000.24,5.6694,11.4995,-23.277,-1.60484e-08,-0.46232,-1.5708,4000.24,5.6694,11.4995,-23.277,-1.60484e-08,-0.46232,-1.5708,4000.24,5.6694,11.4995,-23.277,-1.60484e-08,-0.46232,-1.5708,4000.24,5.6694,11.4995,-23.277,-1.60484e-08,-0.46232,-1.5708,4000.24,24.4174,6.89955,-20.0053,-2.29794,0.283564,1.15594,0.199491,19.4765,6.62036,-21.5888,1.50482,-0.151984,-1.62241,0.199491,21.3372,4.40154,-21.1695,2.56821,1.0654,1.68057,0.199491,20.3005,5.30397,-21.2476,-2.38588,-0.892943,3.10319,0.199491,22.6587,5.48201,-21.3285,-1.16521,-0.208692,3.00728,0.199645,20.3112,6.85696,-20.3796,-0.659074,1.27308,-2.84227,0.199491,
2.2119,5.6694,11.4995,-23.277,-8.09297e-09,-0.46232,-1.5708,4000.24,5.6694,11.4995,-23.277,-8.09297e-09,-0.46232,-1.5708,4000.24,5.6694,11.4995,-23.277,-8.09297e-09,-0.46232,-1.5708,4000.24,5.6694,11.4995,-23.277,-8.09297e-09,-0.46232,-1.5708,4000.24,5.6694,11.4995,-23.277,-8.09297e-09,-0.46232,-1.5708,4000.24,24.3304,6.94265,-19.9925,-2.27777,0.27186,1.16764,0.199491,19.3955,6.54992,-21.5788,1.52812,-0.13566,-1.62547,0.199491,21.2951,4.37366,-21.1199,2.61841,1.07428,1.71454,0.199491,20.2429,5.25453,-21.2147,-2.38409,-0.904414,3.12446,0.199491,22.5974,5.47462,-21.2943,-1.1458,-0.224817,3.00222,0.199645,20.2243,6.82178,-20.371,-0.686231,1.25119,-2.88922,0.199491,
2.222,5.6694,11.4995,-23.277,-3.28557e-09,-0.46232,-1.5708,4000.24,5.6694,11.4995,-23.277,-3.28557e-09,-0.46232,-1.5708,4000.24,5.6694,11.4995,-23.277,-3.28557e-09,-0.46232,-1.5708,4000.24,5.6694,11.4995,-23.277,-3.28557e-09,-0.46232,-1.5708,4000.24,5.6694,11.4995,-23.277,-3.28557e-09,-0.46232,-1.5708,4000.24,24.2369,6.99152,-19.9787,-2.25473,0.261996,1.17731,0.199491,19.3141,6.47128,-21.5642,1.54641,-0.122572,-1.62603,0.199491,21.2573,4.33985,-21.0749,2.64865,1.0826,1.72887,0.199491,20.188,5.19758,-21.1819,-2.37601,-0.911103,3.14002,0.199491,22.5372,5.4645,-21.2641,-1.12365,-0.241069,2.99668,0.199645,20.1363,6.7768,-20.3596,-0.689903,1.24783,-2.91587,0.199491,
2.2321,5.6694,11.4995,-23.277,-1.7781e-09,-0.46232,-1.5708,4000.24,5.6694,11.4995,-23.277,-1.7781e-09,-0.46232,-1.5708,4000.24,5.6694,11.4995,-23.277,-1.7781e-09,-0.46232,-1.5708,4000.24,5.6694,11.4995,-23.277,-1.7781e-09,-0.46232,-1.5708,4000.24,5.6694,11.4995,-23.277,-1.7781e-09,-0.46232,-1.5708,4000.24,24.1423,7.02589,-19.9703,-2.23085,0.251827,1.18563,0.199491,19.2325,6.38078,-21.547,1.56796,-0.109266,-1.62589,0.199491,21.2211,4.29907,-21.0301,2.69272,1.08839,1.75426,0.199491,20.1337,5.13168,-21.1481,-2.36663,-0.921192,-3.12769,0.199491,22.4759,5.44858,-21.2342,-1.10079,-0.250884,2.99072,0.199645,20.0484,6.72012,-20.3459,-0.701942,1.2341,-2.95097,0.199491,
2.2422,5.6694,11.4995,-23.277,-1.39908e-09,-0.46232,-1.5708,4000.24,5.6694,11.4995,-23.277,-1.39908e-09,-0.46232,-1.5708,4000.24,5.6694,11.4995,-23.277,-1.39908e-09,-0.46232,-1.5708,4000.24,5.6694,11.4995,-23.277,-1.39908e-09,-0.46232,-1.5708,4000.24,5.6694,11.4995,-23.277,-1.39908e-09,-0.46232,-1.5708,4000.24,24.0475,7.05372,-19.9644,-2.20782,0.240625,1.19243,0.199491,19.151,6.27909,-21.5269,1.58873,-0.0966985,-1.62445,0.199491,21.185,4.24846,-20.9861,2.73764,1.09264,1.78019,0.199491,20.0799,5.05515,-21.1132,-2.35534,-0.929288,-3.11429,0.199491,22.4138,5.42238,-21.2064,-1.07695,-0.26158,2.98355,0.199645,19.9607,6.65187,-20.331,-0.707638,1.22969,-2.98075,0.199491,
2.2523,5.6694,11.4995,-23.277,-1.28647e-09,-0.46232,-1.5708,4000.24,5.6694,11.4995,-23.277,-1.28647e-09,-0.46232,-1.5708,4000.24,5.6694,11.4995,-23.277,-1.28647e-09,-0.46232,-1.5708,4000.24,5.6694,11.4995,-23.277,-1.28647e-09,-0.46232,-1.5708,4000.24,5.6694,11.4995,-23.277,-1.28647e-09,-0.46232,-1.5708,4000.24,23.9497,7.07026,-19.9622,-2.18358,0.229592,1.19811,0.199491,19.0698,6.16634,-21.5039,1.61083,-0.0844113,-1.62174,0.199491,21.1503,4.18987,-20.9427,2.78494,1.09502,1.8076,0.199491,20.0271,4.96915,-21.0772,-2.34207,-0.939419,-3.10242,0.199491,22.3515,5.3881,-21.1802,-1.05226,-0.270955,2.97541,0.199645,19.8736,6.5725,-20.3139,-0.716057,1.22027,-3.01377,0.199491,
2.2624,5.6694,11.4995,-23.277,-1.2432e-09,-0.46232,-1.5708,4000.24,5.6694,11.4995,-23.277,-1.2432e-09,-0.46232,-1.5708,4000.24,5.6694,11.4995,-23.277,-1.2432e-09,-0.46232,-1.5708,4000.24,5.6694,11.4995,-23.277,-1.2432e-09,-0.46232,-1.5708,4000.24,5.6694,11.4995,-23.277,-1.2432e-09,-0.46232,-1.5708,4000.24,23.8495,7.08348,-19.9616,-2.1586,0.21888,1.20146,0.199491,18.9883,6.04419,-21.4773,1.63441,-0.0740352,-1.61773,0.199491,21.1177,4.12527,-20.902,2.82823,1.09574,1.82957,0.199491,19.9759,4.87521,-21.041,-2.32463,-0.950078,-3.09394,0.199491,22.2886,5.34984,-21.1562,-1.02546,-0.278545,2.96694,0.199645,19.7861,6.48277,-20.2942,-0.719095,1.21594,-3.04309,0.199491,
2.2725,5.6694,11.4995,-23.277,-2.30099e-08,-0.46232,-1.5708,4000.24,5.6694,11.4995,-23.277,-2.30099e-08,-0.46232,-1.5708,4000.24,5.6694,11.4995,-23.277,-2.30099e-08,-0.46232,-1.5708,4000.24,5.6694,11.4995,-23.277,-2.30099e-08,-0.46232,-1.5708,4000.24,5.6694,11.4995,-23.277,-2.30099e-08,-0.46232,-1.5708,4000.24,23.7465,7.08994,-19.9632,-2.13341,0.208291,1.20308,0.199491,18.9065,5.91265,-21.4487,1.66854,-0.0632319,-1.61376,0.199491,21.0858,4.05465,-20.8631,2.87919,1.09412,1.85743,0.199491,19.9257,4.77329,-21.005,-2.30447,-0.958867,-3.08749,0.199491,22.2243,5.30526,-21.1348,-0.997452,-0.285872,2.95766,0.199645,19.6981,6.38503,-20.2718,-0.722272,1.20299,-3.07352,0.199491,
2.2826,5.66941,11.4995,-23.277,-3.83656e-08,-0.46232,-1.5708,4000.24,5.66941,11.4995,-23.277,-3.83656e-08,-0.46232,-1.5708,4000.24,5.66941,11.4995,-23.277,-3.83656e-08,-0.46232,-1.5708,4000.24,5.66941,11.4995,-23.277,-3.83656e-08,-0.46232,-1.5708,4000.24,5.66941,11.4995,-23.277,-3.83656e-08,-0.46232,-1.5708,4000.24,23.6303,7.10245,-19.9688,-2.10609,0.195102,1.21125,0.199491,18.8215,5.78268,-21.4339,1.69286,-0.0465141,-1.61171,0.199491,21.0468,3.99301,-20.8194,2.94276,1.09626,1.89828,0.199491,19.8689,4.67844,-20.9724,-2.29526,-0.975577,-3.06745,0.199491,22.1526,5.26726,-21.1109,-0.970372,-0.294542,2.94871,0.199645,19.601,6.29509,-20.263,-0.728534,1.17863,-3.10749,0.199491,
2.2927,5.6694,11.4995,-23.277,-7.24146e-08,-0.46232,-1.5708,4000.24,5.6694,11.4995,-23.277,-7.24146e-08,-0.46232,-1.5708,4000.24,5.6694,11.4995,-23.277,-7.24146e-08,-0.46232,-1.5708,4000.24,5.6694,11.4995,-23.277,-7.24146e-08,-0.46232,-1.5708,4000.24,5.6694,11.4995,-23.277,-7.24146e-08,-0.46232,-1.5708,4000.24,23.5315,7.13804,-19.9747,-2.08306,0.182603,1.22514,0.199491,18.7754,5.72119,-21.4154,1.7175,-0.0400676,-1.61785,0.199491,21.0192,3.96033,-20.7728,2.95351,1.10606,1.89936,0.199491,19.8435,4.62378,-20.9372,-2.28688,-0.912939,-3.05968,0.199491,22.1032,5.24959,-21.0824,-0.945224,-0.331772,2.93931,0.199645,19.5396,6.25289,-20.2643,-0.734538,1.2694,-3.1314,0.199491,
2.3028,5.66938,11.4995,-23.277,5.22558e-08,-0.46232,-1.5708,4000.24,5.66938,11.4995,-23.277,5.22558e-08,-0.46232,-1.5708,4000.24,5.66938,11.4995,-23.277,5.22558e-08,-0.46232,-1.5708,4000.24,5.66938,11.4995,-23.277,5.22558e-08,-0.46232,-1.5708,4000.24,5.66938,11.4995,-23.277,5.22558e-08,-0.46232,-1.5708,4000.24,23.5808,7.14125,-19.9337,-2.08832,0.181302,1.22607,0.199491,18.7965,5.71469,-21.4043,1.70306,-0.0267714,-1.60994,0.199491,21.0492,3.97682,-20.7406,2.97337,1.10709,1.91985,0.199491,19.8687,4.63227,-20.9105,-2.30186,-0.968194,-3.03823,0.199491,22.1327,5.26314,-21.0469,-0.95511,-0.304907,2.94316,0.199645,19.5652,6.26378,-20.2366,-0.737162,1.12264,-3.13532,0.199491,
2.3129,5.66938,11.4995,-23.277,3.51056e-09,-0.46232,-1.5708,4000.24,5.66938,11.4995,-23.277,3.51056e-09,-0.46232,-1.5708,4000.24,5.66938,11.4995,-23.277,3.51056e-09,-0.46232,-1.5708,4000.24,5.66938,11.4995,-23.277,3.51056e-09,-0.46232,-1.5708,4000.24,5.66938,11.4995,-23.277,3.51056e-09,-0.46232,-1.5708,4000.24,23.6047,7.14718,-19.9095,-2.08443,0.177636,1.23037,0.199491,18.83,5.71186,-21.3686,1.69603,-0.0252853,-1.61233,0.199491,21.0792,3.97614,-20.6992,2.9493,1.11374,1.89859,0.199491,19.9004,4.6305,-20.8723,-2.30599,-0.976766,-3.0338,0.199491,22.1648,5.26244,-21.012,-0.95216,-0.315645,2.94021,0.199645,19.5963,6.26138,-20.2099,-0.747119,1.19161,3.13856,0.199491,
2.323,5.66938,11.4995,-23.277,-7.75159e-10,-0.46232,-1.5708,4000.24,5.66938,11.4995,-23.277,-7.75159e-10,-0.46232,-1.5708,4000.24,5.66938,11.4995,-23.277,-7.75159e-10,-0.46232,-1.5708,4000.24,5.66938,11.4995,-23.277,-7.75159e-10,-0.46232,-1.5708,4000.24,5.66938,11.4995,-23.277,-7.75159e-10,-0.46232,-1.5708,4000.24,23.6274,7.15949,-19.8797,-2.08346,0.173371,1.23536,0.199491,18.8566,5.70309,-21.3478,1.70715,-0.0169516,-1.61381,0.199491,21.1095,3.97996,-20.6583,2.96362,1.11812,1.91176,0.199491,19.9292,4.62909,-20.8401,-2.31526,-0.98432,-3.01913,0.199491,22.1927,5.26696,-20.9758,-0.949176,-0.322701,2.93922,0.199645,19.618,6.26649,-20.184,-0.74541,1.14201,3.13466,0.199491,
2.3331,5.66938,11.4995,-23.277,-2.891e-09,-0.46232,-1.5708,4000.24,5.66938,11.4995,-23.277,-2.891e-09,-0.46232,-1.5708,4000.24,5.66938,11.4995,-23.277,-2.891e-09,-0.46232,-1.5708,4000.24,5.66938,11.4995,-23.277,-2.891e-09,-0.46232,-1.5708,4000.24,5.66938,11.4995,-23.277,-2.891e-09,-0.46232,-1.5708,4000.24,23.6385,7.18126,-19.8496,-2.07703,0.168754,1.24364,0.199491,18.8842,5.68847,-21.3282,1.70164,-0.0104076,-1.61732,0.199491,21.1404,3.97894,-20.6156,2.97261,1.12563,1.91884,0.199491,19.959,4.62182,-20.8075,-2.3214,-0.980972,-3.00646,0.199491,22.2194,5.26853,-20.9383,-0.943366,-0.335248,2.93816,0.199645,19.6383,6.26135,-20.1681,-0.749497,1.16763,3.12694,0.199491,
2.3432,5.66938,11.4995,-23.277,-1.84921e-09,-0.46232,-1.5708,4000.24,5.66938,11.4995,-23.277,-1.84921e-09,-0.46232,-1.5708,4000.24,5.66938,11.4995,-23.277,-1.84921e-09,-0.46232,-1.5708,4000.24,5.66938,11.4995,-23.277,-1.84921e-09,-0.46232,-1.5708,4000.24,5.66938,11.4995,-23.277,-1.84921e-09,-0.46232,-1.5708,4000.24,23.6499,7.19049,-19.8205,-2.07049,0.164452,1.2514,0.199491,18.9103,5.66179,-21.3106,1.71055,-0.00126565,-1.62048,0.199491,21.1728,3.97232,-20.5736,2.99446,1.13114,1.93644,0.199491,19.9889,4.60616,-20.7762,-2.32996,-0.986519,-2.98926,0.199491,22.2461,5.26482,-20.901,-0.937899,-0.343282,2.93746,0.199645,19.656,6.25009,-20.1484,-0.747475,1.13976,3.12182,0.199491,
2.3533,5.66938,11.4995,-23.277,-9.94753e-09,-0.46232,-1.5708,4000.24,5.66938,11.4995,-23.277,-9.94753e-09,-0.46232,-1.5708,4000.24,5.66938,11.4995,-23.277,-9.94753e-09,-0.46232,-1.5708,4000.24,5.66938,11.4995,-23.277,-9.94753e-09,-0.46232,-1.5708,4000.24,5.66938,11.4995,-23.277,-9.94753e-09,-0.46232,-1.5708,4000.24,23.657,7.2025,-19.791,-2.06229,0.159908,1.259,0.199491,18.9364,5.62537,-21.292,1.718,0.00663253,-1.62412,0.199491,21.2072,3.95816,-20.532,3.0158,1.1369,1.95194,0.199491,20.0205,4.58131,-20.7447,-2.33443,-0.986685,-2.97489,0.199491,22.2723,5.256,-20.8641,-0.92986,-0.353056,2.93667,0.199645,19.6726,6.22791,-20.1308,-0.74546,1.13857,3.11605,0.199491,
2.3634,5.66938,11.4995,-23.277,-1.1113e-08,-0.46232,-1.5708,4000.24,5.66938,11.4995,-23.277,-1.1113e-08,-0.46232,-1.5708,4000.24,5.66938,11.4995,-23.277,-1.1113e-08,-0.46232,-1.5708,4000.24,5.66938,11.4995,-23.277,-1.1113e-08,-0.46232,-1.5708,4000.24,5.66938,11.4995,-23.277,-1.1113e-08,-0.46232,-1.5708,4000.24,23.6592,7.21116,-19.7631,-2.05241,0.154688,1.26845,0.199491,18.9608,5.58065,-21.2782,1.7302,0.0173221,-1.62815,0.199491,21.2414,3.94167,-20.489,3.04979,1.14237,1.97848,0.199491,20.0511,4.55163,-20.7144,-2.34296,-0.99165,-2.95428,0.199491,22.2968,5.24528,-20.8265,-0.921636,-0.360787,2.93617,0.199645,19.6854,6.20191,-20.1163,-0.741167,1.11676,3.11049,0.199491,
2.3735,5.66938,11.4995,-23.277,-8.08341e-09,-0.46232,-1.5708,4000.24,5.66938,11.4995,-23.277,-8.08341e-09,-0.46232,-1.5708,4000.24,5.66938,11.4995,-23.277,-8.08341e-09,-0.46232,-1.5708,4000.24,5.66938,11.4995,-23.277,-8.08341e-09,-0.46232,-1.5708,4000.24,5.66938,11.4995,-23.277,-8.08341e-09,-0.46232,-1.5708,4000.24,23.6539,7.22528,-19.7368,-2.04058,0.148111,1.28011,0.199491,18.9843,5.52903,-21.2679,1.73847,0.0287665,-1.63339,0.199491,21.2751,3.92183,-20.4442,3.08074,1.1508,2.00167,0.199491,20.0811,4.51687,-20.6846,-2.35161,-0.993275,-2.93176,0.199491,22.3196,5.23225,-20.7884,-0.910858,-0.374545,2.93514,0.199645,19.6946,6.16999,-20.1078,-0.738175,1.11075,3.10264,0.199491,
2.3836,5.66938,11.4995,-23.277,-4.30718e-09,-0.46232,-1.5708,4000.24,5.66938,11.4995,-23.277,-4.30718e-09,-0.46232,-1.5708,4000.24,5.66938,11.4995,-23.277,-4.30718e-09,-0.46232,-1.5708,4000.24,5.66938,11.4995,-23.277,-4.30718e-09,-0.46232,-1.5708,4000.24,5.66938,11.4995,-23.277,-4.30718e-09,-0.46232,-1.5708,4000.24,23.6445,7.23634,-19.7123,-2.02742,0.141047,1.29219,0.199491,19.007,5.46732,-21.259,1.74913,0.0415516,-1.63854,0.199491,21.3097,3.89696,-20.399,3.11643,1.15919,2.02834,0.199491,20.1113,4.47485,-20.6553,-2.36069,-0.996049,-2.907,0.199491,22.3415,5.21514,-20.7507,-0.898661,-0.388668,2.93378,0.199645,19.7013,6.13069,-20.1003,-0.733026,1.09537,3.09493,0.199491,
2.3937,5.66938,11.4995,-23.277,-8.41176e-09,-0.46232,-1.5708,4000.24,5.66938,11.4995,-23.277,-8.41176e-09,-0.46232,-1.5708,4000.24,5.66938,11.4995,-23.277,-8.41176e-09,-0.46232,-1.5708,4000.24,5.66938,11.4995,-23.277,-8.41176e-09,-0.46232,-1.5708,4000.24,5.66938,11.4995,-23.277,-8.41176e-09,-0.46232,-1.5708,4000.24,23.6316,7.24278,-19.6902,-2.01287,0.133333,1.30438,0.199491,19.0295,5.39501,-21.2502,1.7624,0.0552579,-1.64363,0.199491,21.3452,3.86611,-20.3534,-3.12435,1.16658,2.06022,0.199491,20.142,4.42463,-20.6258,-2.36952,-0.999472,-2.88096,0.199491,22.3623,5.19291,-20.7135,-0.884938,-0.402818,2.93185,0.199645,19.7065,6.08226,-20.0936,-0.727488,1.0791,3.08636,0.199491,
2.4038,5.66938,11.4995,-23.277,-1.08745e-08,-0.46232,-1.5708,4000.24,5.66938,11.4995,-23.277,-1.08745e-08,-0.46232,-1.5708,4000.24,5.66938,11.4995,-23.277,-1.08745e-08,-0.46232,-1.5708,4000.24,5.66938,11.4995,-23.277,-1.08745e-08,-0.46232,-1.5708,4000.24,5.66938,11.4995,-23.277,-1.08745e-08,-0.46232,-1.5708,4000.24,23.6129,7.24952,-19.6711,-1.99703,0.124326,1.31774,0.199491,19.0512,5.31391,-21.2436,1.7763,0.0705925,-1.64885,0.199491,21.3805,3.83139,-20.3066,-3.07694,1.17438,2.09627,0.199491,20.1723,4.36838,-20.5964,-2.37974,-1.00333,-2.85182,0.199491,22.3814,5.16733,-20.6766,-0.869617,-0.418478,2.92922,0.199645,19.7089,6.02748,-20.0903,-0.72148,1.06194,3.07654,0.199491,
2.4139,5.66938,11.4995,-23.277,-7.95674e-09,-0.46232,-1.5708,4000.24,5.66938,11.4995,-23.277,-7.95674e-09,-0.46232,-1.5708,4000.24,5.66938,11.4995,-23.277,-7.95674e-09,-0.46232,-1.5708,4000.24,5.66938,11.4995,-23.277,-7.95674e-09,-0.46232,-1.5708,4000.24,5.66938,11.4995,-23.277,-7.95674e-09,-0.46232,-1.5708,4000.24,23.5883,7.2556,-19.6561,-1.97988,0.113603,1.33263,0.199491,19.0722,5.22435,-21.2392,1.78984,0.0876411,-1.6544,0.199491,21.415,3.79317,-20.2578,-3.02364,1.18256,2.13756,0.199491,20.2018,4.3065,-20.5668,-2.39166,-1.00701,-2.81928,0.199491,22.3984,5.13839,-20.6398,-0.852621,-0.436245,2.92562,0.199645,19.7084,5.9663,-20.091,-0.716396,1.04628,3.06448,0.199491,
2.424,5.66938,11.4995,-23.277,-8.82315e-08,-0.46232,-1.5708,4000.24,5.66938,11.4995,-23.277,-8.82315e-08,-0.46232,-1.5708,4000.24,5.66938,11.4995,-23.277,-8.82315e-08,-0.46232,-1.5708,4000.24,5.66938,11.4995,-23.277,-8.82315e-08,-0.46232,-1.5708,4000.24,5.66938,11.4995,-23.277,-8.82315e-08,-0.46232,-1.5708,4000.24,23.5593,7.25879,-19.6452,-1.96237,0.101799,1.3475,0.199491,19.0943,5.13348,-21.2315,1.78638,0.102503,-1.66195,0.199491,21.4476,3.75337,-20.2082,-2.98629,1.19434,2.16426,0.199491,20.2308,4.24317,-20.535,-2.40338,-1.0128,-2.78815,0.199491,22.4137,5.10795,-20.6037,-0.834389,-0.456461,2.92067,0.199645,19.7073,5.90096,-20.0922,-0.716208,1.05335,3.04761,0.199491,
2.4341,5.66938,11.4995,-23.277,-2.07944e-08,-0.46232,-1.5708,4000.24,5.66938,11.4995,-23.277,-2.07944e-08,-0.46232,-1.5708,4000.24,5.66938,11.4995,-23.277,-2.07944e-08,-0.46232,-1.5708,4000.24,5.66938,11.4995,-23.277,-2.07944e-08,-0.46232,-1.5708,4000.24,5.66938,11.4995,-23.277,-2.07944e-08,-0.46232,-1.5708,4000.24,23.5474,7.26507,-19.6263,-1.95451,0.09426,1.35412,0.199491,19.1025,5.08947,-21.2077,1.81166,0.114824,-1.66054,0.199491,21.4647,3.73707,-20.1621,-2.94364,1.19365,2.20092,0.199491,20.2459,4.21382,-20.4975,-2.40804,-1.01323,-2.77271,0.199491,22.4209,5.09425,-20.5677,-0.825453,-0.463609,2.91624,0.199645,19.7079,5.87471,-20.0732,-0.715998,1.03264,3.03926,0.199491,
2.4442,5.66938,11.4995,-23.277,-1.20866e-08,-0.46232,-1.5708,4000.24,5.66938,11.4995,-23.277,-1.20866e-08,-0.46232,-1.5708,4000.24,5.66938,11.4995,-23.277,-1.20866e-08,-0.46232,-1.5708,4000.24,5.66938,11.4995,-23.277,-1.20866e-08,-0.46232,-1.5708,4000.24,5.66938,11.4995,-23.277,-1.20866e-08,-0.46232,-1.5708,4000.24,23.5433,7.26745,-19.6056,-1.95007,0.0871682,1.35666,0.199491,19.1054,5.05759,-21.1727,1.81648,0.123807,-1.65806,0.199491,21.4732,3.72833,-20.1154,-2.90345,1.1871,2.2366,0.199491,20.2518,4.19549,-20.4557,-2.41816,-1.02215,-2.75543,0.199491,22.4228,5.08627,-20.531,-0.819589,-0.464132,2.91114,0.199645,19.7065,5.8579,-20.0409,-0.714667,1.00353,3.03251,0.199491,
2.4543,5.66938,11.4995,-23.277,-9.5945e-09,-0.46232,-1.5708,4000.24,5.66938,11.4995,-23.277,-9.5945e-09,-0.46232,-1.5708,4000.24,5.66938,11.4995,-23.277,-9.5945e-09,-0.46232,-1.5708,4000.24,5.66938,11.4995,-23.277,-9.5945e-09,-0.46232,-1.5708,4000.24,5.66938,11.4995,-23.277,-9.5945e-09,-0.46232,-1.5708,4000.24,23.5272,7.27408,-19.589,-1.94316,0.0781466,1.36257,0.199491,19.1078,5.0214,-21.1405,1.82027,0.133541,-1.65764,0.199491,21.4812,3.71716,-20.0652,-2.87855,1.1886,2.25791,0.199491,20.2582,4.17329,-20.4125,-2.42521,-1.02609,-2.7398,0.199491,22.4238,5.07641,-20.4933,-0.809604,-0.476242,2.90429,0.199645,19.7027,5.83612,-20.0167,-0.722,1.00593,3.01791,0.199491,
