time,0_rod(payload_bars compound_GHtiUC).X,0_rod(payload_bars compound_GHtiUC).Y,0_rod(payload_bars compound_GHtiUC).Z,0_rod(payload_bars compound_GHtiUC).Euler1,0_rod(payload_bars compound_GHtiUC).Euler2,0_rod(payload_bars compound_GHtiUC).Euler3,0_rod(payload_bars compound_GHtiUC).mass,1_rod(payload_bars compound_GHtiUC).X,1_rod(payload_bars compound_GHtiUC).Y,1_rod(payload_bars compound_GHtiUC).Z,1_rod(payload_bars compound_GHtiUC).Euler1,1_rod(payload_bars compound_GHtiUC).Euler2,1_rod(payload_bars compound_GHtiUC).Euler3,1_rod(payload_bars compound_GHtiUC).mass,2_rod(payload_bars compound_GHtiUC).X,2_rod(payload_bars compound_GHtiUC).Y,2_rod(payload_bars compound_GHtiUC).Z,2_rod(payload_bars compound_GHtiUC).Euler1,2_rod(payload_bars compound_GHtiUC).Euler2,2_rod(payload_bars compound_GHtiUC).Euler3,2_rod(payload_bars compound_GHtiUC).mass,3_rod(payload_bars compound_GHtiUC).X,3_rod(payload_bars compound_GHtiUC).Y,3_rod(payload_bars compound_GHtiUC).Z,3_rod(payload_bars compound_GHtiUC).Euler1,3_rod(payload_bars compound_GHtiUC).Euler2,3_rod(payload_bars compound_GHtiUC).Euler3,3_rod(payload_bars compound_GHtiUC).mass,4_rod(sense_bar compound_GHtiUC).X,4_rod(sense_bar compound_GHtiUC).Y,4_rod(sense_bar compound_GHtiUC).Z,4_rod(sense_bar compound_GHtiUC).Euler1,4_rod(sense_bar compound_GHtiUC).Euler2,4_rod(sense_bar compound_GHtiUC).Euler3,4_rod(sense_bar compound_GHtiUC).mass,5_rod(strut).X,5_rod(strut).Y,5_rod(strut).Z,5_rod(strut).Euler1,5_rod(strut).Euler2,5_rod(strut).Euler3,5_rod(strut).mass,6_rod(strut).X,6_rod(strut).Y,6_rod(strut).Z,6_rod(strut).Euler1,6_rod(strut).Euler2,6_rod(strut).Euler3,6_rod(strut).mass,7_rod(strut).X,7_rod(strut).Y,7_rod(strut).Z,7_rod(strut).Euler1,7_rod(strut).Euler2,7_rod(strut).Euler3,7_rod(strut).mass,8_rod(strut).X,8_rod(strut).Y,8_rod(strut).Z,8_rod(strut).Euler1,8_rod(strut).Euler2,8_rod(strut).Euler3,8_rod(strut).mass,9_rod(strut).X,9_rod(strut).Y,9_rod(strut).Z,9_rod(strut).Euler1,9_rod(strut).Euler2,9_rod(strut).Euler3,9_rod(strut).mass,10_rod(strut).X,10_rod(strut).Y,10_rod(strut).Z,10_rod(strut).Euler1,10_rod(strut).Euler2,10_rod(strut).Euler3,10_rod(strut).mass,
0.2121,-0.000236408,47.8006,0.00849639,0.000187221,-1.81318e-05,4.15347e-05,0.24652,-0.000236408,47.8006,0.00849639,0.000187221,-1.81318e-05,4.15347e-05,0.24652,-0.000236408,47.8006,0.00849639,0.000187221,-1.81318e-05,4.15347e-05,0.24652,-0.000236408,47.8006,0.00849639,0.000187221,-1.81318e-05,4.15347e-05,0.24652,-0.000236408,47.8006,0.00849639,0.000187221,-1.81318e-05,4.15347e-05,0.24652,-0.728952,47.7829,0.0153998,0.00556974,0.013551,-2.35187,0.0593527,0.753814,47.7783,0.0109466,0.00552059,0.0134714,-2.35187,0.0593527,0.00829143,47.2587,-0.513236,-0.015576,0.0380623,2.35174,0.0593527,0.016746,48.3025,0.539572,-0.0177103,0.0401754,2.35165,0.0593527,0.000539811,48.3027,-0.51299,-1.57389,-0.00354196,-0.00300185,0.0593527,0.0244254,47.2585,0.539343,-1.57381,-0.00244519,-0.00308496,0.0593527,
0.2222,-0.000228791,47.5855,0.00851251,0.000187012,-2.83753e-05,0.000221191,0.24652,-0.000228791,47.5855,0.00851251,0.000187012,-2.83753e-05,0.000221191,0.24652,-0.000228791,47.5855,0.00851251,0.000187012,-2.83753e-05,0.000221191,0.24652,-0.000228791,47.5855,0.00851251,0.000187012,-2.83753e-05,0.000221191,0.24652,-0.000228791,47.5855,0.00851251,0.000187012,-2.83753e-05,0.000221191,0.24652,-0.729012,47.5678,0.0153871,0.00570602,0.0136745,-2.35188,0.0593527,0.753848,47.5632,0.010937,0.00639092,0.0143625,-2.35187,0.0593527,0.00828769,47.0436,-0.51327,-0.0154397,0.0379237,2.35172,0.0593527,0.0167475,48.0875,0.539602,-0.0177376,0.0401991,2.35163,0.0593527,0.000538565,48.0876,-0.513052,-1.57389,-0.00483786,-0.00299775,0.0593527,0.024422,47.0434,0.539365,-1.57381,-0.00135014,-0.00308603,0.0593527,
0.2323,-0.000203766,47.3603,0.00849496,6.31597e-05,8.92062e-05,0.000258232,0.24652,-0.000203766,47.3603,0.00849496,6.31597e-05,8.92062e-05,0.000258232,0.24652,-0.000203766,47.3603,0.00849496,6.31597e-05,8.92062e-05,0.000258232,0.24652,-0.000203766,47.3603,0.00849496,6.31597e-05,8.92062e-05,0.000258232,0.24652,-0.000203766,47.3603,0.00849496,6.31597e-05,8.92062e-05,0.000258232,0.24652,-0.729191,47.3427,0.0153961,0.00586666,0.0138273,-2.35188,0.0593527,0.753958,47.3381,0.0109523,0.00602146,0.0139779,-2.35188,0.0593527,0.00828675,46.8183,-0.513363,-0.0161804,0.0386589,2.35169,0.0593527,0.0167203,47.8625,0.539707,-0.0149845,0.0374743,2.35173,0.0593527,0.000534065,47.8626,-0.513134,-1.5739,-0.00301953,-0.00298363,0.0593527,0.0244199,46.8182,0.539483,-1.57379,-0.00312701,-0.00308716,0.0593527,
0.2424,-0.000216415,47.1252,0.00846314,-0.000177364,0.000334382,0.000137733,0.24652,-0.000216415,47.1252,0.00846314,-0.000177364,0.000334382,0.000137733,0.24652,-0.000216415,47.1252,0.00846314,-0.000177364,0.000334382,0.000137733,0.24652,-0.000216415,47.1252,0.00846314,-0.000177364,0.000334382,0.000137733,0.24652,-0.000216415,47.1252,0.00846314,-0.000177364,0.000334382,0.000137733,0.24652,-0.729091,47.1076,0.0154008,0.00576325,0.013693,-2.35187,0.0593527,0.753903,47.103,0.0109967,0.00512993,0.013053,-2.35188,0.0593527,0.00830745,46.5833,-0.513297,-0.0163117,0.0387924,2.3517,0.0593527,0.0166996,47.6273,0.539668,-0.0148519,0.0373464,2.35175,0.0593527,0.000536581,47.6275,-0.513046,-1.57387,-0.00156122,-0.00297105,0.0593527,0.0244246,46.5831,0.539452,-1.57377,-0.00438433,-0.0030625,0.0593527,
0.2525,-0.000232372,46.88,0.00844615,-0.000437751,0.000594792,-2.3459e-05,0.24652,-0.000232372,46.88,0.00844615,-0.000437751,0.000594792,-2.3459e-05,0.24652,-0.000232372,46.88,0.00844615,-0.000437751,0.000594792,-2.3459e-05,0.24652,-0.000232372,46.88,0.00844615,-0.000437751,0.000594792,-2.3459e-05,0.24652,-0.000232372,46.88,0.00844615,-0.000437751,0.000594792,-2.3459e-05,0.24652,-0.729003,46.8624,0.0153899,0.00563024,0.0135058,-2.35186,0.0593527,0.75385,46.8579,0.0110383,0.0054204,0.0133168,-2.35187,0.0593527,0.00833851,46.3382,-0.513235,-0.0155725,0.0380607,2.35175,0.0593527,0.0166963,47.3821,0.539635,-0.0175318,0.0400007,2.35167,0.0593527,0.000539277,47.3823,-0.512985,-1.57384,-0.00315692,-0.0029485,0.0593527,0.0244261,46.3381,0.539401,-1.57375,-0.00278194,-0.00303342,0.0593527,
0.2626,-0.000226082,46.6249,0.00844723,-0.000514386,0.000658709,-8.12562e-05,0.24652,-0.000226082,46.6249,0.00844723,-0.000514386,0.000658709,-8.12562e-05,0.24652,-0.000226082,46.6249,0.00844723,-0.000514386,0.000658709,-8.12562e-05,0.24652,-0.000226082,46.6249,0.00844723,-0.000514386,0.000658709,-8.12562e-05,0.24652,-0.000226082,46.6249,0.00844723,-0.000514386,0.000658709,-8.12562e-05,0.24652,-0.729087,46.6073,0.0153768,0.00572777,0.0136193,-2.35186,0.0593527,0.753907,46.6028,0.0110482,0.00636077,0.0142398,-2.35185,0.0593527,0.00834312,46.083,-0.513289,-0.0153499,0.0378385,2.35177,0.0593527,0.0166969,47.127,0.539686,-0.0177084,0.0401737,2.35167,0.0593527,0.00053818,47.1272,-0.513032,-1.57383,-0.00473912,-0.00293443,0.0593527,0.0244227,46.0829,0.53945,-1.57375,-0.00137231,-0.0030305,0.0593527,
0.2727,-0.00021441,46.3598,0.0084617,-0.000291656,0.000438961,9.66079e-06,0.24652,-0.00021441,46.3598,0.0084617,-0.000291656,0.000438961,9.66079e-06,0.24652,-0.00021441,46.3598,0.0084617,-0.000291656,0.000438961,9.66079e-06,0.24652,-0.00021441,46.3598,0.0084617,-0.000291656,0.000438961,9.66079e-06,0.24652,-0.00021441,46.3598,0.0084617,-0.000291656,0.000438961,9.66079e-06,0.24652,-0.729114,46.3422,0.0153951,0.00588477,0.013781,-2.35186,0.0593527,0.753915,46.3376,0.0110068,0.00616544,0.0140836,-2.35186,0.0593527,0.00831868,45.8179,-0.5133,-0.0160289,0.0385103,2.35173,0.0593527,0.0166922,46.8619,0.539688,-0.0150443,0.0375349,2.35176,0.0593527,0.000537777,46.8621,-0.513058,-1.57386,-0.00329634,-0.00295888,0.0593527,0.0244225,45.8177,0.539449,-1.57377,-0.00282979,-0.00305283,0.0593527,
0.2828,-0.000219693,46.0847,0.00847727,-2.40959e-05,0.000185785,0.000152591,0.24652,-0.000219693,46.0847,0.00847727,-2.40959e-05,0.000185785,0.000152591,0.24652,-0.000219693,46.0847,0.00847727,-2.40959e-05,0.000185785,0.000152591,0.24652,-0.000219693,46.0847,0.00847727,-2.40959e-05,0.000185785,0.000152591,0.24652,-0.000219693,46.0847,0.00847727,-2.40959e-05,0.000185785,0.000152591,0.24652,-0.729059,46.067,0.0154005,0.00576476,0.0137218,-2.35188,0.0593527,0.753884,46.0625,0.0109749,0.00520452,0.0131425,-2.35188,0.0593527,0.00829574,45.5428,-0.513289,-0.0163531,0.0388326,2.3517,0.0593527,0.0167116,46.5867,0.539641,-0.0148017,0.0372957,2.35175,0.0593527,0.000537482,46.5869,-0.513039,-1.57388,-0.00163036,-0.00298467,0.0593527,0.0244248,45.5426,0.539427,-1.57379,-0.00433858,-0.00307393,0.0593527,
0.2929,-0.000222173,45.7995,0.00850233,0.000134647,2.78856e-05,0.000216453,0.24652,-0.000222173,45.7995,0.00850233,0.000134647,2.78856e-05,0.000216453,0.24652,-0.000222173,45.7995,0.00850233,0.000134647,2.78856e-05,0.000216453,0.24652,-0.000222173,45.7995,0.00850233,0.000134647,2.78856e-05,0.000216453,0.24652,-0.000222173,45.7995,0.00850233,0.000134647,2.78856e-05,0.000216453,0.24652,-0.729063,45.7819,0.0153901,0.00560017,0.0135633,-2.35188,0.0593527,0.753879,45.7773,0.0109488,0.00526646,0.0132355,-2.35189,0.0593527,0.00828973,45.2576,-0.513296,-0.0157525,0.0382373,2.35171,0.0593527,0.0167401,46.3016,0.539632,-0.0174873,0.0399551,2.35164,0.0593527,0.000535477,46.3017,-0.513068,-1.57389,-0.0028857,-0.0029927,0.0593527,0.0244231,45.2574,0.539404,-1.5738,-0.00307475,-0.0030856,0.0593527,
0.303,-0.000218564,45.5044,0.0085045,0.000161541,-5.46409e-06,0.000155158,0.24652,-0.000218564,45.5044,0.0085045,0.000161541,-5.46409e-06,0.000155158,0.24652,-0.000218564,45.5044,0.0085045,0.000161541,-5.46409e-06,0.000155158,0.24652,-0.000218564,45.5044,0.0085045,0.000161541,-5.46409e-06,0.000155158,0.24652,-0.000218564,45.5044,0.0085045,0.000161541,-5.46409e-06,0.000155158,0.24652,-0.729099,45.4867,0.0153937,0.00567848,0.0136477,-2.35188,0.0593527,0.753899,45.4821,0.010942,0.00623148,0.01419,-2.35187,0.0593527,0.00828957,44.9624,-0.513315,-0.0154048,0.0378906,2.35173,0.0593527,0.0167446,46.0064,0.539652,-0.0178788,0.0403403,2.35163,0.0593527,0.000535513,46.0066,-0.513087,-1.57389,-0.00473938,-0.00299173,0.0593527,0.0244202,44.9622,0.539416,-1.5738,-0.00139826,-0.0030887,0.0593527,
0.3131,-0.000217281,45.1992,0.00849151,3.6442e-05,0.000117079,3.91206e-05,0.24652,-0.000217281,45.1992,0.00849151,3.6442e-05,0.000117079,3.91206e-05,0.24652,-0.000217281,45.1992,0.00849151,3.6442e-05,0.000117079,3.91206e-05,0.24652,-0.000217281,45.1992,0.00849151,3.6442e-05,0.000117079,3.91206e-05,0.24652,-0.000217281,45.1992,0.00849151,3.6442e-05,0.000117079,3.91206e-05,0.24652,-0.729085,45.1815,0.015396,0.00584676,0.0138033,-2.35187,0.0593527,0.753896,45.177,0.010958,0.00625926,0.0142076,-2.35186,0.0593527,0.00829262,44.6573,-0.513304,-0.0159886,0.0384693,2.35173,0.0593527,0.0167205,45.7012,0.539652,-0.0152292,0.0377169,2.35175,0.0593527,0.000537971,45.7014,-0.513062,-1.57389,-0.00364914,-0.00298645,0.0593527,0.0244219,44.6571,0.539416,-1.5738,-0.00251366,-0.00307934,0.0593527,
0.3232,-0.00021947,44.884,0.0084693,-0.000182405,0.000337976,-2.46426e-05,0.24652,-0.00021947,44.884,0.0084693,-0.000182405,0.000337976,-2.46426e-05,0.24652,-0.00021947,44.884,0.0084693,-0.000182405,0.000337976,-2.46426e-05,0.24652,-0.00021947,44.884,0.0084693,-0.000182405,0.000337976,-2.46426e-05,0.24652,-0.00021947,44.884,0.0084693,-0.000182405,0.000337976,-2.46426e-05,0.24652,-0.729064,44.8664,0.0153941,0.00578992,0.0137138,-2.35186,0.0593527,0.753888,44.8618,0.0109945,0.0053078,0.0132393,-2.35187,0.0593527,0.00830733,44.3421,-0.513284,-0.0163575,0.0388383,2.35172,0.0593527,0.0166994,45.3861,0.539652,-0.0146905,0.0371868,2.35178,0.0593527,0.000537965,45.3863,-0.51303,-1.57387,-0.00166718,-0.0029716,0.0593527,0.0244249,44.3419,0.539421,-1.57377,-0.004295,-0.00306057,0.0593527,
0.3333,-0.000222138,44.5588,0.00844535,-0.000396002,0.000550286,1.05759e-05,0.24652,-0.000222138,44.5588,0.00844535,-0.000396002,0.000550286,1.05759e-05,0.24652,-0.000222138,44.5588,0.00844535,-0.000396002,0.000550286,1.05759e-05,0.24652,-0.000222138,44.5588,0.00844535,-0.000396002,0.000550286,1.05759e-05,0.24652,-0.000222138,44.5588,0.00844535,-0.000396002,0.000550286,1.05759e-05,0.24652,-0.729083,44.5412,0.0153933,0.00564344,0.0135372,-2.35187,0.0593527,0.753899,44.5367,0.0110329,0.00520511,0.0130991,-2.35187,0.0593527,0.00833244,44.0169,-0.513281,-0.0157621,0.0382494,2.35174,0.0593527,0.0166966,45.0609,0.539678,-0.0172747,0.0397469,2.35167,0.0593527,0.000536217,45.0611,-0.513027,-1.57385,-0.00254474,-0.00294871,0.0593527,0.0244244,44.0168,0.539451,-1.57375,-0.00334945,-0.00304154,0.0593527,
0.3434,-0.000225492,44.2236,0.00845165,-0.00045229,0.000601219,0.000101465,0.24652,-0.000225492,44.2236,0.00845165,-0.00045229,0.000601219,0.000101465,0.24652,-0.000225492,44.2236,0.00845165,-0.00045229,0.000601219,0.000101465,0.24652,-0.000225492,44.2236,0.00845165,-0.00045229,0.000601219,0.000101465,0.24652,-0.000225492,44.2236,0.00845165,-0.00045229,0.000601219,0.000101465,0.24652,-0.729081,44.206,0.0153822,0.0057104,0.013594,-2.35187,0.0593527,0.753897,44.2015,0.0110377,0.00615534,0.0140485,-2.35187,0.0593527,0.00834012,43.6817,-0.513281,-0.0153069,0.037795,2.35174,0.0593527,0.0167007,44.7257,0.539678,-0.0178904,0.040353,2.35164,0.0593527,0.000537926,44.7259,-0.513042,-1.57384,-0.00457326,-0.00294041,0.0593527,0.0244232,43.6816,0.539447,-1.57375,-0.00151676,-0.00303567,0.0593527,
0.3535,-0.000219618,43.8784,0.00845633,-0.000309013,0.000460467,0.000158343,0.24652,-0.000219618,43.8784,0.00845633,-0.000309013,0.000460467,0.000158343,0.24652,-0.000219618,43.8784,0.00845633,-0.000309013,0.000460467,0.000158343,0.24652,-0.000219618,43.8784,0.00845633,-0.000309013,0.000460467,0.000158343,0.24652,-0.000219618,43.8784,0.00845633,-0.000309013,0.000460467,0.000158343,0.24652,-0.729075,43.8608,0.0153974,0.00586324,0.0137641,-2.35187,0.0593527,0.753894,43.8563,0.0110126,0.00636508,0.0142715,-2.35187,0.0593527,0.00832139,43.3365,-0.513278,-0.0158615,0.0383424,2.35172,0.0593527,0.0166923,44.3805,0.53967,-0.0153221,0.0378082,2.35173,0.0593527,0.000538856,44.3807,-0.513042,-1.57386,-0.00393206,-0.0029589,0.0593527,0.0244228,43.3364,0.539442,-1.57377,-0.00226718,-0.00304836,0.0593527,
0.3636,-0.00021682,43.5232,0.00846964,-0.000132928,0.000289806,0.000135024,0.24652,-0.00021682,43.5232,0.00846964,-0.000132928,0.000289806,0.000135024,0.24652,-0.00021682,43.5232,0.00846964,-0.000132928,0.000289806,0.000135024,0.24652,-0.00021682,43.5232,0.00846964,-0.000132928,0.000289806,0.000135024,0.24652,-0.00021682,43.5232,0.00846964,-0.000132928,0.000289806,0.000135024,0.24652,-0.729087,43.5056,0.0153986,0.00579491,0.0137303,-2.35187,0.0593527,0.753901,43.501,0.0109885,0.00542343,0.0133532,-2.35188,0.0593527,0.00830402,42.9813,-0.513297,-0.016399,0.0388778,2.3517,0.0593527,0.0167027,44.0253,0.539663,-0.0146262,0.0371218,2.35176,0.0593527,0.000537502,44.0255,-0.51305,-1.57388,-0.00184363,-0.00297403,0.0593527,0.0244244,42.9812,0.539444,-1.57378,-0.0041819,-0.00306622,0.0593527,
0.3737,-0.00021945,43.158,0.00848712,-6.95634e-06,0.000165901,6.52035e-05,0.24652,-0.00021945,43.158,0.00848712,-6.95634e-06,0.000165901,6.52035e-05,0.24652,-0.00021945,43.158,0.00848712,-6.95634e-06,0.000165901,6.52035e-05,0.24652,-0.00021945,43.158,0.00848712,-6.95634e-06,0.000165901,6.52035e-05,0.24652,-0.00021945,43.158,0.00848712,-6.95634e-06,0.000165901,6.52035e-05,0.24652,-0.729084,43.1404,0.0153914,0.00562988,0.0135735,-2.35187,0.0593527,0.753894,43.1358,0.0109709,0.00510529,0.0130555,-2.35188,0.0593527,0.00829927,42.6161,-0.513301,-0.0158961,0.0383816,2.35172,0.0593527,0.0167263,43.6601,0.539652,-0.0171955,0.039668,2.35167,0.0593527,0.000535031,43.6603,-0.513058,-1.57388,-0.00228713,-0.00298114,0.0593527,0.0244232,42.6159,0.53942,-1.57378,-0.00360509,-0.00307469,0.0593527,
0.3838,-0.000222295,42.7828,0.00849046,3.7817e-05,0.000118111,1.88816e-05,0.24652,-0.000222295,42.7828,0.00849046,3.7817e-05,0.000118111,1.88816e-05,0.24652,-0.000222295,42.7828,0.00849046,3.7817e-05,0.000118111,1.88816e-05,0.24652,-0.000222295,42.7828,0.00849046,3.7817e-05,0.000118111,1.88816e-05,0.24652,-0.000222295,42.7828,0.00849046,3.7817e-05,0.000118111,1.88816e-05,0.24652,-0.729076,42.7652,0.0153949,0.00567059,0.0136213,-2.35187,0.0593527,0.753886,42.7606,0.0109629,0.00600846,0.0139504,-2.35186,0.0593527,0.00830129,42.2409,-0.513296,-0.015342,0.0378302,2.35175,0.0593527,0.0167358,43.2848,0.539647,-0.0180207,0.0404825,2.35164,0.0593527,0.000536339,43.285,-0.513056,-1.57388,-0.00444373,-0.0029828,0.0593527,0.0244215,42.2407,0.539407,-1.57379,-0.00160246,-0.00307744,0.0593527,
0.3939,-0.000218444,42.3976,0.00848768,-2.35573e-05,0.000175739,3.58345e-05,0.24652,-0.000218444,42.3976,0.00848768,-2.35573e-05,0.000175739,3.58345e-05,0.24652,-0.000218444,42.3976,0.00848768,-2.35573e-05,0.000175739,3.58345e-05,0.24652,-0.000218444,42.3976,0.00848768,-2.35573e-05,0.000175739,3.58345e-05,0.24652,-0.000218444,42.3976,0.00848768,-2.35573e-05,0.000175739,3.58345e-05,0.24652,-0.729081,42.3799,0.0153943,0.00583211,0.0137773,-2.35186,0.0593527,0.753894,42.3754,0.0109667,0.00640709,0.0143499,-2.35186,0.0593527,0.0082986,41.8556,-0.513298,-0.0158255,0.0383074,2.35173,0.0593527,0.0167175,42.8996,0.539654,-0.0155017,0.0379865,2.35174,0.0593527,0.000538205,42.8998,-0.513059,-1.57388,-0.00418703,-0.00298123,0.0593527,0.0244218,41.8555,0.539414,-1.57379,-0.00200741,-0.00307363,0.0593527,
0.404,-0.000216863,42.0023,0.00847226,-0.00014899,0.000304204,9.24463e-05,0.24652,-0.000216863,42.0023,0.00847226,-0.00014899,0.000304204,9.24463e-05,0.24652,-0.000216863,42.0023,0.00847226,-0.00014899,0.000304204,9.24463e-05,0.24652,-0.000216863,42.0023,0.00847226,-0.00014899,0.000304204,9.24463e-05,0.24652,-0.000216863,42.0023,0.00847226,-0.00014899,0.000304204,9.24463e-05,0.24652,-0.729083,41.9847,0.0153951,0.00580262,0.0137326,-2.35187,0.0593527,0.753899,41.9801,0.0109886,0.00555237,0.0134856,-2.35187,0.0593527,0.00830396,41.4604,-0.513296,-0.0164009,0.0388797,2.3517,0.0593527,0.0167012,42.5044,0.539661,-0.0145515,0.0370477,2.35177,0.0593527,0.000537666,42.5046,-0.513049,-1.57387,-0.00201701,-0.00297311,0.0593527,0.0244241,41.4603,0.539436,-1.57378,-0.00403733,-0.00306416,0.0593527,
0.4141,-0.00022101,41.5971,0.00845398,-0.000292558,0.000450187,0.000130911,0.24652,-0.00022101,41.5971,0.00845398,-0.000292558,0.000450187,0.000130911,0.24652,-0.00022101,41.5971,0.00845398,-0.000292558,0.000450187,0.000130911,0.24652,-0.00022101,41.5971,0.00845398,-0.000292558,0.000450187,0.000130911,0.24652,-0.00022101,41.5971,0.00845398,-0.000292558,0.000450187,0.000130911,0.24652,-0.729082,41.5795,0.0153965,0.00565904,0.0135626,-2.35187,0.0593527,0.753896,41.5749,0.011017,0.00507876,0.0129868,-2.35188,0.0593527,0.00832286,41.0552,-0.513285,-0.0159305,0.0384154,2.35172,0.0593527,0.0167027,42.0992,0.53967,-0.0170081,0.0394822,2.35167,0.0593527,0.000536033,42.0994,-0.513037,-1.57386,-0.00205444,-0.00295795,0.0593527,0.0244245,41.055,0.53945,-1.57376,-0.00383652,-0.00305041,0.0593527,
0.4242,-0.00022406,41.1818,0.00844984,-0.00039957,0.000551414,0.000116081,0.24652,-0.00022406,41.1818,0.00844984,-0.00039957,0.000551414,0.000116081,0.24652,-0.00022406,41.1818,0.00844984,-0.00039957,0.000551414,0.000116081,0.24652,-0.00022406,41.1818,0.00844984,-0.00039957,0.000551414,0.000116081,0.24652,-0.00022406,41.1818,0.00844984,-0.00039957,0.000551414,0.000116081,0.24652,-0.729083,41.1642,0.0153898,0.00569607,0.0135862,-2.35187,0.0593527,0.753898,41.1597,0.011032,0.00589725,0.0137898,-2.35187,0.0593527,0.00833575,40.6399,-0.513281,-0.0153008,0.0377895,2.35174,0.0593527,0.0167029,41.6839,0.539678,-0.018043,0.0405047,2.35163,0.0593527,0.000536828,41.6841,-0.51304,-1.57384,-0.00420733,-0.00294593,0.0593527,0.0244229,40.6398,0.539451,-1.57376,-0.00181257,-0.00303997,0.0593527,
0.4343,-0.000220395,40.7565,0.00845466,-0.000374792,0.000522947,6.60247e-05,0.24652,-0.000220395,40.7565,0.00845466,-0.000374792,0.000522947,6.60247e-05,0.24652,-0.000220395,40.7565,0.00845466,-0.000374792,0.000522947,6.60247e-05,0.24652,-0.000220395,40.7565,0.00845466,-0.000374792,0.000522947,6.60247e-05,0.24652,-0.000220395,40.7565,0.00845466,-0.000374792,0.000522947,6.60247e-05,0.24652,-0.729082,40.7389,0.0153927,0.00585021,0.0137395,-2.35187,0.0593527,0.753898,40.7344,0.0110213,0.00646004,0.014363,-2.35186,0.0593527,0.00832827,40.2147,-0.513281,-0.0157099,0.038193,2.35173,0.0593527,0.0166912,41.2587,0.539676,-0.0156103,0.0380941,2.35173,0.0593527,0.00053916,41.2588,-0.513041,-1.57385,-0.00437829,-0.00295172,0.0593527,0.0244229,40.2145,0.539441,-1.57376,-0.00182209,-0.0030436,0.0593527,
0.4444,-0.000217306,40.3213,0.00845829,-0.00026038,0.000413548,2.93502e-05,0.24652,-0.000217306,40.3213,0.00845829,-0.00026038,0.000413548,2.93502e-05,0.24652,-0.000217306,40.3213,0.00845829,-0.00026038,0.000413548,2.93502e-05,0.24652,-0.000217306,40.3213,0.00845829,-0.00026038,0.000413548,2.93502e-05,0.24652,-0.000217306,40.3213,0.00845829,-0.00026038,0.000413548,2.93502e-05,0.24652,-0.729082,40.3037,0.0153982,0.00581364,0.0137298,-2.35186,0.0593527,0.7539,40.2992,0.0110071,0.00570072,0.0136135,-2.35187,0.0593527,0.00831329,39.7794,-0.513289,-0.0163774,0.0388566,2.35171,0.0593527,0.0166912,40.8234,0.539669,-0.0144795,0.0369765,2.35178,0.0593527,0.000538167,40.8236,-0.513035,-1.57386,-0.00225648,-0.00296432,0.0593527,0.0244242,39.7793,0.539444,-1.57377,-0.00382632,-0.00305439,0.0593527,
0.4545,-0.000219936,39.876,0.00847089,-0.000140861,0.000298589,4.00897e-05,0.24652,-0.000219936,39.876,0.00847089,-0.000140861,0.000298589,4.00897e-05,0.24652,-0.000219936,39.876,0.00847089,-0.000140861,0.000298589,4.00897e-05,0.24652,-0.000219936,39.876,0.00847089,-0.000140861,0.000298589,4.00897e-05,0.24652,-0.000219936,39.876,0.00847089,-0.000140861,0.000298589,4.00897e-05,0.24652,-0.729083,39.8584,0.0153942,0.00565782,0.0135827,-2.35187,0.0593527,0.753895,39.8539,0.0109924,0.00504832,0.0129789,-2.35188,0.0593527,0.00830991,39.3341,-0.513294,-0.0160302,0.0385148,2.35172,0.0593527,0.0167139,40.3781,0.539661,-0.0168807,0.0393567,2.35168,0.0593527,0.000535744,40.3783,-0.513044,-1.57387,-0.0018615,-0.0029705,0.0593527,0.0244241,39.334,0.539432,-1.57377,-0.00401576,-0.00306373,0.0593527,
0.4646,-0.000221917,39.4208,0.00848181,-5.73752e-05,0.000213697,8.56736e-05,0.24652,-0.000221917,39.4208,0.00848181,-5.73752e-05,0.000213697,8.56736e-05,0.24652,-0.000221917,39.4208,0.00848181,-5.73752e-05,0.000213697,8.56736e-05,0.24652,-0.000221917,39.4208,0.00848181,-5.73752e-05,0.000213697,8.56736e-05,0.24652,-0.000221917,39.4208,0.00848181,-5.73752e-05,0.000213697,8.56736e-05,0.24652,-0.729082,39.4031,0.0153934,0.00567026,0.0136054,-2.35187,0.0593527,0.753891,39.3986,0.0109786,0.00573666,0.0136713,-2.35187,0.0593527,0.00830854,38.8789,-0.513295,-0.0153508,0.0378393,2.35174,0.0593527,0.0167287,39.9228,0.539655,-0.0181338,0.0405949,2.35163,0.0593527,0.000535773,39.923,-0.513057,-1.57387,-0.00396677,-0.00297478,0.0593527,0.024422,38.8787,0.539421,-1.57378,-0.00201022,-0.00306948,0.0593527,
