time,0_rod(strut).X,0_rod(strut).Y,0_rod(strut).Z,0_rod(strut).Euler1,0_rod(strut).Euler2,0_rod(strut).Euler3,0_rod(strut).mass,1_rod(strut).X,1_rod(strut).Y,1_rod(strut).Z,1_rod(strut).Euler1,1_rod(strut).Euler2,1_rod(strut).Euler3,1_rod(strut).mass,2_rod(strut).X,2_rod(strut).Y,2_rod(strut).Z,2_rod(strut).Euler1,2_rod(strut).Euler2,2_rod(strut).Euler3,2_rod(strut).mass,3_rod(strut).X,3_rod(strut).Y,3_rod(strut).Z,3_rod(strut).Euler1,3_rod(strut).Euler2,3_rod(strut).Euler3,3_rod(strut).mass,4_rod(strut).X,4_rod(strut).Y,4_rod(strut).Z,4_rod(strut).Euler1,4_rod(strut).Euler2,4_rod(strut).Euler3,4_rod(strut).mass,5_rod(strut).X,5_rod(strut).Y,5_rod(strut).Z,5_rod(strut).Euler1,5_rod(strut).Euler2,5_rod(strut).Euler3,5_rod(strut).mass,6_rod(payload_bars compound_fA45OA).X,6_rod(payload_bars compound_fA45OA).Y,6_rod(payload_bars compound_fA45OA).Z,6_rod(payload_bars compound_fA45OA).Euler1,6_rod(payload_bars compound_fA45OA).Euler2,6_rod(payload_bars compound_fA45OA).Euler3,6_rod(payload_bars compound_fA45OA).mass,7_rod(payload_bars compound_fA45OA).X,7_rod(payload_bars compound_fA45OA).Y,7_rod(payload_bars compound_fA45OA).Z,7_rod(payload_bars compound_fA45OA).Euler1,7_rod(payload_bars compound_fA45OA).Euler2,7_rod(payload_bars compound_fA45OA).Euler3,7_rod(payload_bars compound_fA45OA).mass,8_rod(payload_bars compound_fA45OA).X,8_rod(payload_bars compound_fA45OA).Y,8_rod(payload_bars compound_fA45OA).Z,8_rod(payload_bars compound_fA45OA).Euler1,8_rod(payload_bars compound_fA45OA).Euler2,8_rod(payload_bars compound_fA45OA).Euler3,8_rod(payload_bars compound_fA45OA).mass,9_rod(payload_bars compound_fA45OA).X,9_rod(payload_bars compound_fA45OA).Y,9_rod(payload_bars compound_fA45OA).Z,9_rod(payload_bars compound_fA45OA).Euler1,9_rod(payload_bars compound_fA45OA).Euler2,9_rod(payload_bars compound_fA45OA).Euler3,9_rod(payload_bars compound_fA45OA).mass,10_rod(payload_bars compound_fA45OA).X,10_rod(payload_bars compound_fA45OA).Y,10_rod(payload_bars compound_fA45OA).Z,10_rod(payload_bars compound_fA45OA).Euler1,10_rod(payload_bars compound_fA45OA).Euler2,10_rod(payload_bars compound_fA45OA).Euler3,10_rod(payload_bars compound_fA45OA).mass,
1.5554,-4.56208,5.36735,2.63747,-0.0108174,-0.117131,-2.43255,0.199491,2.59311,5.35695,3.18105,-0.0325788,-0.095395,-2.43038,0.199491,0.101807,4.81463,3.0107,-0.100577,0.00932639,-0.861764,0.199491,0.282551,6.90094,5.19072,0.0798575,-0.148788,-0.867669,0.199491,0.0572704,5.26378,5.36017,-1.51329,0.729848,0.0631078,0.199645,-0.677598,7.46285,2.34428,-1.50693,0.660069,0.114795,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
1.5655,-4.56153,5.36185,2.63971,-0.00421152,-0.110196,-2.43318,0.199491,2.59835,5.35581,3.18213,-0.039533,-0.10207,-2.42938,0.199491,0.102589,4.81354,3.01023,-0.116061,0.0228918,-0.862339,0.199491,0.282851,6.90338,5.1987,-0.0142177,-0.0689018,-0.858228,0.199491,0.0575017,5.2561,5.36387,-1.50929,0.775739,0.0664854,0.199645,-0.675489,7.46081,2.34342,-1.49884,0.712047,0.119352,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
1.5756,-4.56546,5.35741,2.64128,0.0092185,-0.0962666,-2.43394,0.199491,2.60268,5.35478,3.18333,-0.0515801,-0.11508,-2.42779,0.199491,0.102589,4.81307,3.01003,-0.137398,0.0418806,-0.86325,0.199491,0.276355,6.91222,5.21114,0.0108218,-0.0905195,-0.860879,0.199491,0.0547116,5.24819,5.36935,-1.51466,0.71152,0.0635529,0.199645,-0.676884,7.45984,2.34192,-1.50341,0.680228,0.115585,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
1.5857,-4.57192,5.3556,2.64278,0.0179385,-0.0876921,-2.4342,0.199491,2.60696,5.35335,3.18516,-0.0328075,-0.0912359,-2.42936,0.199491,0.0988333,4.81299,3.00968,-0.123186,0.0302456,-0.862829,0.199491,0.265235,6.9224,5.22526,0.0698217,-0.141325,-0.868478,0.199491,0.0484435,5.23728,5.3769,-1.51455,0.717889,0.0654954,0.199645,-0.680933,7.46103,2.33938,-1.50543,0.667519,0.11367,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
1.5958,-4.58152,5.35322,2.64427,0.0453381,-0.0568598,-2.43546,0.199491,2.61054,5.35042,3.18873,-0.029878,-0.0865108,-2.42874,0.199491,0.094059,4.81166,3.00729,-0.0819654,-0.00512078,-0.86266,0.199491,0.253251,6.93202,5.24368,-0.0193832,-0.0672062,-0.86038,0.199491,0.0390051,5.22526,5.38542,-1.51018,0.766507,0.0708544,0.199645,-0.685439,7.46098,2.33939,-1.49883,0.71161,0.117676,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
1.6059,-4.59284,5.34986,2.64717,0.0635512,-0.0367608,-2.43532,0.199491,2.61401,5.34642,3.19386,-0.0376457,-0.0945393,-2.42681,0.199491,0.0904673,4.81138,3.00574,-0.0508173,-0.0317712,-0.86331,0.199491,0.238709,6.94057,5.26329,0.00418332,-0.0892466,-0.862528,0.199491,0.0268473,5.21124,5.39708,-1.51556,0.710002,0.0695056,0.199645,-0.689432,7.46203,2.33962,-1.5035,0.680403,0.114432,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
1.616,-4.60228,5.34625,2.64987,0.0555783,-0.0485641,-2.43399,0.199491,2.6177,5.34121,3.20078,-0.0265139,-0.0799001,-2.4262,0.199491,0.0863533,4.81085,3.00496,-0.0276235,-0.051262,-0.864427,0.199491,0.223184,6.94762,5.28444,0.0648001,-0.14238,-0.869216,0.199491,0.0157697,5.19451,5.40904,-1.51638,0.70442,0.0717028,0.199645,-0.694636,7.46238,2.33993,-1.50173,0.690846,0.115297,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
1.6261,-4.6135,5.3416,2.65206,0.0279198,-0.0842383,-2.43084,0.199491,2.62178,5.33508,3.20833,-0.0218345,-0.0728276,-2.42468,0.199491,0.0830287,4.81048,3.00439,-0.0159606,-0.0606987,-0.865188,0.199491,0.210288,6.95343,5.30886,-0.0157591,-0.075293,-0.859978,0.199491,0.00691461,5.17664,5.42056,-1.51094,0.759991,0.0776885,0.199645,-0.700555,7.46121,2.34122,-1.49633,0.723192,0.118711,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
1.6362,-4.62496,5.33783,2.65488,0.0168786,-0.101011,-2.42873,0.199491,2.62688,5.32808,3.21703,-0.0246306,-0.0743034,-2.42233,0.199491,0.0815948,4.81024,3.00416,-0.0295455,-0.0482427,-0.864533,0.199491,0.198078,6.95865,5.33376,-0.0120948,-0.0793553,-0.858589,0.199491,5.87639e-05,5.15939,5.43364,-1.5162,0.713447,0.0764104,0.199645,-0.706046,7.46138,2.34135,-1.50127,0.688124,0.115435,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
1.6463,-4.63764,5.33476,2.65687,0.0184114,-0.103056,-2.428,0.199491,2.6341,5.32038,3.22672,-0.0342176,-0.0830679,-2.41924,0.199491,0.0799742,4.80946,3.00358,-0.0287614,-0.0484448,-0.864796,0.199491,0.186715,6.96256,5.35766,0.0560211,-0.138749,-0.863623,0.199491,-0.00441579,5.14264,5.44507,-1.51783,0.70461,0.0781425,0.199645,-0.710782,7.46303,2.34067,-1.49634,0.716856,0.118864,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
1.6564,-4.65195,5.33304,2.65708,0.028815,-0.0950597,-2.42859,0.199491,2.63986,5.31232,3.23651,-0.0384793,-0.0859535,-2.41645,0.199491,0.0791824,4.80917,3.00329,-0.0221865,-0.0540413,-0.865206,0.199491,0.177754,6.96522,5.3811,-0.018628,-0.0759717,-0.853078,0.199491,-0.00812184,5.12762,5.4553,-1.5122,0.763058,0.0846959,0.199645,-0.714789,7.4643,2.33975,-1.49523,0.719586,0.120477,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
1.6665,-4.66607,5.33286,2.65545,0.0349829,-0.092107,-2.42924,0.199491,2.6434,5.30421,3.24633,-0.0332378,-0.0784243,-2.41444,0.199491,0.0801033,4.81018,3.00425,-0.0208365,-0.0554908,-0.865003,0.199491,0.169925,6.96544,5.40231,-0.0119746,-0.0830813,-0.850885,0.199491,-0.0116701,5.11459,5.46515,-1.51911,0.709577,0.0826017,0.199645,-0.718404,7.46517,2.3387,-1.49808,0.696448,0.120266,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
1.6766,-4.67473,5.33143,2.65543,0.0396304,-0.0888752,-2.42929,0.199491,2.64627,5.29666,3.25614,-0.0411904,-0.086551,-2.41149,0.199491,0.0812713,4.8109,3.00501,-0.00510859,-0.069737,-0.865783,0.199491,0.160719,6.9638,5.41817,0.041104,-0.131731,-0.854321,0.199491,-0.0166487,5.10263,5.47335,-1.51867,0.716207,0.0858999,0.199645,-0.720077,7.46627,2.33995,-1.49112,0.73449,0.126486,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
1.6867,-4.67907,5.32923,2.65712,0.0522603,-0.0749813,-2.42967,0.199491,2.64738,5.29187,3.26431,-0.0415209,-0.086554,-2.41,0.199491,0.0819574,4.8124,3.0068,0.0266516,-0.0979395,-0.868053,0.199491,0.156027,6.96133,5.43157,-0.0321107,-0.0698756,-0.846196,0.199491,-0.0257608,5.09234,5.48187,-1.51359,0.759285,0.0906548,0.199645,-0.717064,7.46494,2.34499,-1.4951,0.707992,0.124478,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
1.6968,-4.67969,5.32851,2.65764,0.0406008,-0.0891399,-2.42853,0.199491,2.64649,5.28861,3.2699,-0.032409,-0.0758077,-2.4095,0.199491,0.0859738,4.81526,3.01052,0.0189446,-0.0923225,-0.866578,0.199491,0.153737,6.95915,5.44191,0.00362728,-0.103117,-0.849495,0.199491,-0.0296425,5.08467,5.48878,-1.52121,0.696395,0.0868494,0.199645,-0.714602,7.46242,2.3502,-1.49055,0.732522,0.128924,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
1.7069,-4.67569,5.3279,2.65843,-0.00697647,-0.144353,-2.4228,0.199491,2.6488,5.28563,3.274,-0.0436227,-0.0874133,-2.40797,0.199491,0.0876706,4.81558,3.01398,0.013089,-0.0879139,-0.865976,0.199491,0.153805,6.95706,5.44687,0.0273642,-0.124813,-0.851766,0.199491,-0.0301067,5.07955,5.49225,-1.51661,0.737009,0.0907563,0.199645,-0.711506,7.46054,2.35253,-1.49197,0.723528,0.128265,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
1.717,-4.67346,5.32672,2.65953,-0.0139074,-0.151768,-2.42142,0.199491,2.65072,5.28472,3.27508,-0.0418492,-0.0847617,-2.40788,0.199491,0.0900511,4.81584,3.01503,-0.00289783,-0.0744322,-0.864612,0.199491,0.15803,6.95562,5.44845,-0.0367669,-0.0685051,-0.845012,0.199491,-0.0269453,5.07814,5.49173,-1.51607,0.742655,0.0909861,0.199645,-0.707683,7.45975,2.3542,-1.49331,0.716641,0.127293,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
1.7271,-4.67026,5.32728,2.66138,0.000318653,-0.134886,-2.42364,0.199491,2.65209,5.28588,3.27361,-0.0439483,-0.086818,-2.40807,0.199491,0.0910377,4.81576,3.01569,-0.0195184,-0.0599636,-0.86352,0.199491,0.162548,6.95514,5.44472,0.0199701,-0.117632,-0.8502,0.199491,-0.0219091,5.08165,5.48982,-1.52147,0.699276,0.0868453,0.199645,-0.706367,7.46044,2.35437,-1.4902,0.737002,0.129103,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
1.7372,-4.66721,5.32913,2.66209,0.0134601,-0.118742,-2.42587,0.199491,2.6512,5.28943,3.26941,-0.0475958,-0.0914689,-2.40882,0.199491,0.0911266,4.81535,3.01593,-0.0299317,-0.0507521,-0.863064,0.199491,0.167417,6.95533,5.43602,0.0113534,-0.108914,-0.849969,0.199491,-0.0176684,5.08906,5.48603,-1.51475,0.755968,0.0900598,0.199645,-0.705439,7.4609,2.35359,-1.4963,0.703226,0.124529,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
1.7473,-4.66328,5.33147,2.66011,0.0170594,-0.113293,-2.427,0.199491,2.64752,5.29427,3.26362,-0.0365943,-0.0801137,-2.41122,0.199491,0.090415,4.81513,3.01604,-0.0262464,-0.0537859,-0.863318,0.199491,0.173241,6.9552,5.42333,-0.0314818,-0.0700076,-0.847259,0.199491,-0.0135737,5.09964,5.47874,-1.51836,0.723645,0.085962,0.199645,-0.705546,7.46085,2.35215,-1.49102,0.735857,0.127775,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
1.7574,-4.65802,5.33469,2.65693,0.0153665,-0.113765,-2.42779,0.199491,2.64257,5.29959,3.25746,-0.0347553,-0.0797176,-2.41295,0.199491,0.0900332,4.81484,3.01577,-0.0205476,-0.0587339,-0.863715,0.199491,0.178345,6.95251,5.40531,0.0345864,-0.126574,-0.854569,0.199491,-0.00971934,5.11264,5.46999,-1.51945,0.709092,0.0836115,0.199645,-0.705437,7.46092,2.35003,-1.49647,0.703577,0.124114,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
1.7675,-4.65202,5.33774,2.65389,0.0230283,-0.102803,-2.42952,0.199491,2.6363,5.30518,3.25156,-0.0397433,-0.0877019,-2.41417,0.199491,0.0895459,4.81422,3.01519,-0.00742538,-0.0702288,-0.864723,0.199491,0.185554,6.94716,5.38476,0.00345777,-0.0983453,-0.851717,0.199491,-0.00561573,5.12762,5.45989,-1.5132,0.757235,0.085733,0.199645,-0.704785,7.46144,2.34896,-1.49529,0.710652,0.124939,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
1.7776,-4.64486,5.34027,2.65167,0.0275687,-0.0951467,-2.4307,0.199491,2.62868,5.3109,3.24527,-0.0326271,-0.0820076,-2.41645,0.199491,0.0891789,4.81407,3.01503,-0.00316958,-0.073905,-0.865067,0.199491,0.194297,6.94084,5.36313,-0.0205353,-0.0757491,-0.850086,0.199491,2.84388e-05,5.14395,5.44863,-1.51765,0.711012,0.0802798,0.199645,-0.704496,7.46114,2.34924,-1.49288,0.725575,0.126438,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
1.7877,-4.63613,5.34255,2.64996,0.0169226,-0.105225,-2.4303,0.199491,2.62183,5.31697,3.23783,-0.0298882,-0.0811483,-2.41849,0.199491,0.0894148,4.8142,3.0152,-0.0135972,-0.0647704,-0.864311,0.199491,0.202835,6.93373,5.33974,0.0434294,-0.129245,-0.857109,0.199491,0.00596188,5.15951,5.43731,-1.5161,0.718854,0.0785024,0.199645,-0.704186,7.46045,2.34877,-1.49916,0.688278,0.121947,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
1.7978,-4.62714,5.34509,2.6479,0.00895558,-0.112015,-2.4302,0.199491,2.61527,5.323,3.23036,-0.0315238,-0.0853454,-2.42015,0.199491,0.0896321,4.81384,3.01491,-0.0180798,-0.060873,-0.86413,0.199491,0.212937,6.92699,5.31718,0.0112332,-0.0995381,-0.85417,0.199491,0.0123976,5.17554,5.42581,-1.51115,0.759395,0.0791007,0.199645,-0.702933,7.46004,2.34889,-1.49427,0.719344,0.124761,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
1.8079,-4.61881,5.34804,2.64534,0.0110077,-0.107027,-2.43133,0.199491,2.60919,5.32883,3.2231,-0.0286906,-0.0841242,-2.42215,0.199491,0.0905133,4.81389,3.01502,-0.0214839,-0.0580956,-0.863909,0.199491,0.223526,6.92162,5.29549,-0.014096,-0.0759081,-0.852633,0.199491,0.0189276,5.19156,5.41449,-1.5153,0.714362,0.0737731,0.199645,-0.700929,7.4599,2.34833,-1.49691,0.704598,0.122983,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
1.818,-4.61031,5.35144,2.64223,0.00407128,-0.112812,-2.43162,0.199491,2.60452,5.33454,3.21602,-0.0287484,-0.0858815,-2.42387,0.199491,0.0913825,4.81345,3.01469,-0.02256,-0.0573705,-0.863963,0.199491,0.232361,6.91724,5.2743,0.0467061,-0.127083,-0.859484,0.199491,0.0247321,5.20622,5.4039,-1.51426,0.72041,0.0722903,0.199645,-0.698411,7.46031,2.34639,-1.50073,0.681614,0.120441,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
1.8281,-4.603,5.35455,2.63931,-0.00026004,-0.115844,-2.43209,0.199491,2.60046,5.33998,3.20927,-0.0353683,-0.0952563,-2.42492,0.199491,0.0919047,4.8131,3.01441,-0.0223577,-0.0576889,-0.864064,0.199491,0.240931,6.91387,5.25591,0.0222231,-0.104697,-0.85768,0.199491,0.0301971,5.21983,5.39435,-1.51005,0.758927,0.0731117,0.199645,-0.696457,7.46077,2.34525,-1.49591,0.712413,0.123366,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
1.8382,-4.59719,5.35666,2.63743,0.0023565,-0.110943,-2.43305,0.199491,2.59608,5.3447,3.20333,-0.0318778,-0.0926929,-2.42667,0.199491,0.0924201,4.81285,3.01398,-0.0290877,-0.05185,-0.863763,0.199491,0.24905,6.91138,5.24078,-0.00961659,-0.0757682,-0.855591,0.199491,0.0349833,5.23168,5.38624,-1.51366,0.717749,0.0685947,0.199645,-0.695344,7.4607,2.34428,-1.50086,0.682625,0.120011,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
1.8483,-4.59192,5.35816,2.63644,-0.00126858,-0.113707,-2.43311,0.199491,2.59313,5.34853,3.19846,-0.0312448,-0.0930485,-2.42789,0.199491,0.0923513,4.8128,3.01367,-0.0340978,-0.0473769,-0.863535,0.199491,0.253637,6.90904,5.22722,0.0463351,-0.122681,-0.861504,0.199491,0.038498,5.24071,5.37954,-1.51299,0.721792,0.0674964,0.199645,-0.694856,7.46129,2.34319,-1.50181,0.677504,0.118991,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
1.8584,-4.58828,5.35898,2.63587,0.00352586,-0.106804,-2.43389,0.199491,2.5906,5.35119,3.19494,-0.0392078,-0.10351,-2.4279,0.199491,0.0917848,4.81207,3.01223,-0.0311431,-0.0498241,-0.863878,0.199491,0.257059,6.90672,5.21759,0.0291729,-0.107251,-0.860037,0.199491,0.0403009,5.24743,5.37459,-1.50914,0.759857,0.068972,0.199645,-0.694703,7.46181,2.34299,-1.49773,0.704136,0.121264,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
1.8685,-4.58683,5.35925,2.63572,0.0149714,-0.092496,-2.43511,0.199491,2.58802,5.35302,3.19242,-0.0363216,-0.10099,-2.42874,0.199491,0.0913006,4.81211,3.01201,-0.0289668,-0.0516226,-0.863977,0.199491,0.259247,6.90605,5.21197,-0.00548713,-0.0769438,-0.857207,0.199491,0.0403429,5.25171,5.37181,-1.51242,0.721624,0.0658457,0.199645,-0.695057,7.46187,2.34288,-1.50218,0.676396,0.118308,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
1.8786,-4.58612,5.3597,2.63528,0.0128918,-0.0948087,-2.43505,0.199491,2.58661,5.35393,3.19111,-0.0255381,-0.088559,-2.43004,0.199491,0.0905181,4.81224,3.01207,-0.023895,-0.0559109,-0.864217,0.199491,0.258168,6.90632,5.20959,0.0448749,-0.120041,-0.862507,0.199491,0.0396655,5.25289,5.3708,-1.51262,0.719029,0.0655922,0.199645,-0.695785,7.46166,2.34256,-1.5013,0.682415,0.118781,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
1.8887,-4.58687,5.35957,2.63528,0.00994728,-0.098605,-2.43473,0.199491,2.58722,5.35371,3.1913,-0.0309344,-0.0948614,-2.42947,0.199491,0.0893515,4.81156,3.01137,-0.018653,-0.0602387,-0.864708,0.199491,0.255967,6.90693,5.21139,0.0321484,-0.109329,-0.86144,0.199491,0.0382203,5.25126,5.37215,-1.50921,0.756351,0.0682317,0.199645,-0.697024,7.46165,2.34228,-1.49865,0.699149,0.120319,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
1.8988,-4.59002,5.3581,2.63669,0.0149187,-0.0935197,-2.43475,0.199491,2.58864,5.35249,3.19283,-0.0327266,-0.0965251,-2.42893,0.199491,0.0887023,4.81139,3.01115,-0.0229478,-0.0562603,-0.864507,0.199491,0.253283,6.90985,5.21791,-0.0039148,-0.0784675,-0.85782,0.199491,0.036388,5.24744,5.37509,-1.51253,0.720141,0.0663457,0.199645,-0.698393,7.46176,2.34234,-1.50211,0.67675,0.117875,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
1.9089,-4.59393,5.35639,2.63836,0.0124402,-0.097704,-2.43399,0.199491,2.59172,5.35028,3.19564,-0.025703,-0.0870536,-2.42891,0.199491,0.0876258,4.81118,3.01087,-0.0267631,-0.0525881,-0.864369,0.199491,0.248351,6.91343,5.22752,0.0382942,-0.114978,-0.861394,0.199491,0.034845,5.24042,5.37952,-1.51302,0.718088,0.0670557,0.199645,-0.700164,7.46213,2.34196,-1.49989,0.691287,0.118974,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
1.919,-4.59921,5.35473,2.6398,0.00722757,-0.105615,-2.43296,0.199491,2.59647,5.34703,3.19965,-0.0333463,-0.0945972,-2.42723,0.199491,0.0863552,4.8104,3.01009,-0.0284879,-0.0507185,-0.864497,0.199491,0.242151,6.91698,5.24044,0.0326046,-0.110755,-0.860404,0.199491,0.0324663,5.23111,5.38604,-1.50957,0.758266,0.0709396,0.199645,-0.702296,7.46219,2.34153,-1.49863,0.69872,0.119547,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
1.9291,-4.60668,5.3526,2.64153,0.00875012,-0.106062,-2.43247,0.199491,2.60085,5.34298,3.20471,-0.0355837,-0.0957326,-2.4258,0.199491,0.08589,4.81032,3.00997,-0.0335291,-0.0461277,-0.864282,0.199491,0.235488,6.92218,5.25697,-0.0052374,-0.0790318,-0.85612,0.199491,0.0286734,5.2205,5.39397,-1.51328,0.722985,0.0700192,0.199645,-0.704367,7.46239,2.34134,-1.5008,0.683593,0.118206,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
1.9392,-4.61488,5.35059,2.64303,0.0123515,-0.104245,-2.43224,0.199491,2.60571,5.33805,3.21085,-0.027827,-0.0847851,-2.42502,0.199491,0.0850647,4.81043,3.01,-0.0300912,-0.0489541,-0.864422,0.199491,0.226989,6.92714,5.2751,0.0281749,-0.10911,-0.858379,0.199491,0.0243095,5.20769,5.40288,-1.51476,0.713425,0.0712494,0.199645,-0.706532,7.46286,2.34102,-1.49777,0.701974,0.120393,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
1.9493,-4.62395,5.34856,2.6444,0.0192137,-0.0987664,-2.43233,0.199491,2.61137,5.33219,3.21811,-0.0330066,-0.0889478,-2.42279,0.199491,0.0840643,4.81031,3.00983,-0.0195706,-0.0580073,-0.865013,0.199491,0.217631,6.93089,5.29473,0.0294908,-0.111902,-0.857639,0.199491,0.0190064,5.19354,5.41293,-1.51106,0.755854,0.0763399,0.199645,-0.708627,7.46291,2.34124,-1.49768,0.700806,0.120821,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
