time,0_rod(payload_bars compound_QbW0t0).X,0_rod(payload_bars compound_QbW0t0).Y,0_rod(payload_bars compound_QbW0t0).Z,0_rod(payload_bars compound_QbW0t0).Euler1,0_rod(payload_bars compound_QbW0t0).Euler2,0_rod(payload_bars compound_QbW0t0).Euler3,0_rod(payload_bars compound_QbW0t0).mass,1_rod(payload_bars compound_QbW0t0).X,1_rod(payload_bars compound_QbW0t0).Y,1_rod(payload_bars compound_QbW0t0).Z,1_rod(payload_bars compound_QbW0t0).Euler1,1_rod(payload_bars compound_QbW0t0).Euler2,1_rod(payload_bars compound_QbW0t0).Euler3,1_rod(payload_bars compound_QbW0t0).mass,2_rod(payload_bars compound_QbW0t0).X,2_rod(payload_bars compound_QbW0t0).Y,2_rod(payload_bars compound_QbW0t0).Z,2_rod(payload_bars compound_QbW0t0).Euler1,2_rod(payload_bars compound_QbW0t0).Euler2,2_rod(payload_bars compound_QbW0t0).Euler3,2_rod(payload_bars compound_QbW0t0).mass,3_rod(payload_bars compound_QbW0t0).X,3_rod(payload_bars compound_QbW0t0).Y,3_rod(payload_bars compound_QbW0t0).Z,3_rod(payload_bars compound_QbW0t0).Euler1,3_rod(payload_bars compound_QbW0t0).Euler2,3_rod(payload_bars compound_QbW0t0).Euler3,3_rod(payload_bars compound_QbW0t0).mass,4_rod(payload_bars compound_QbW0t0).X,4_rod(payload_bars compound_QbW0t0).Y,4_rod(payload_bars compound_QbW0t0).Z,4_rod(payload_bars compound_QbW0t0).Euler1,4_rod(payload_bars compound_QbW0t0).Euler2,4_rod(payload_bars compound_QbW0t0).Euler3,4_rod(payload_bars compound_QbW0t0).mass,5_rod(strut).X,5_rod(strut).Y,5_rod(strut).Z,5_rod(strut).Euler1,5_rod(strut).Euler2,5_rod(strut).Euler3,5_rod(strut).mass,6_rod(strut).X,6_rod(strut).Y,6_rod(strut).Z,6_rod(strut).Euler1,6_rod(strut).Euler2,6_rod(strut).Euler3,6_rod(strut).mass,7_rod(strut).X,7_rod(strut).Y,7_rod(strut).Z,7_rod(strut).Euler1,7_rod(strut).Euler2,7_rod(strut).Euler3,7_rod(strut).mass,8_rod(strut).X,8_rod(strut).Y,8_rod(strut).Z,8_rod(strut).Euler1,8_rod(strut).Euler2,8_rod(strut).Euler3,8_rod(strut).mass,9_rod(strut).X,9_rod(strut).Y,9_rod(strut).Z,9_rod(strut).Euler1,9_rod(strut).Euler2,9_rod(strut).Euler3,9_rod(strut).mass,10_rod(strut).X,10_rod(strut).Y,10_rod(strut).Z,10_rod(strut).Euler1,10_rod(strut).Euler2,10_rod(strut).Euler3,10_rod(strut).mass,
0.2929,-0.017361,13.673,0.0670835,0.00746219,-0.00225144,-0.000807434,4000.24,-0.017361,13.673,0.0670835,0.00746219,-0.00225144,-0.000807434,4000.24,-0.017361,13.673,0.0670835,0.00746219,-0.00225144,-0.000807434,4000.24,-0.017361,13.673,0.0670835,0.00746219,-0.00225144,-0.000807434,4000.24,-0.017361,13.673,0.0670835,0.00746219,-0.00225144,-0.000807434,4000.24,-10.2306,19.2111,6.46357,-1.32656,-0.515405,-1.67045,0.199491,10.2912,19.125,5.6717,-0.00270223,-0.0654784,-2.0747,0.199491,10.0086,19.2169,6.43997,3.08215,-0.0841762,-2.42059,0.199491,1.48687,21.444,10.872,-0.142386,0.0572286,-0.306024,0.199491,2.49791,17.2446,10.1775,-1.49205,-0.205212,0.00100637,0.199645,2.09796,23.7951,5.73605,-1.55043,0.456119,0.0298325,0.199491,
0.303,-0.0179446,13.5992,0.0666653,0.00814015,-0.00258067,-0.000814997,4000.24,-0.0179446,13.5992,0.0666653,0.00814015,-0.00258067,-0.000814997,4000.24,-0.0179446,13.5992,0.0666653,0.00814015,-0.00258067,-0.000814997,4000.24,-0.0179446,13.5992,0.0666653,0.00814015,-0.00258067,-0.000814997,4000.24,-0.0179446,13.5992,0.0666653,0.00814015,-0.00258067,-0.000814997,4000.24,-10.1499,18.8292,6.61112,-2.79348,-0.199114,-1.06187,0.199491,10.1906,18.7718,5.39395,-0.268121,-0.180279,-2.03255,0.199491,10.0083,17.5649,4.30994,1.78319,-0.819348,-1.72208,0.199491,1.50962,21.334,10.7919,-0.141215,0.118513,-0.270591,0.199491,2.46272,17.1731,10.1701,-1.50625,0.615246,0.00249881,0.199645,2.15058,23.7213,5.64226,-1.55345,0.176604,0.0580387,0.199491,
0.3131,-0.0185182,13.5152,0.0661076,0.00881463,-0.00294386,-0.000820389,4000.24,-0.0185182,13.5152,0.0661076,0.00881463,-0.00294386,-0.000820389,4000.24,-0.0185182,13.5152,0.0661076,0.00881463,-0.00294386,-0.000820389,4000.24,-0.0185182,13.5152,0.0661076,0.00881463,-0.00294386,-0.000820389,4000.24,-0.0185182,13.5152,0.0661076,0.00881463,-0.00294386,-0.000820389,4000.24,-10.1649,19.0961,6.25346,-2.66006,-0.354341,-0.970929,0.199491,10.1869,19.2749,5.38116,-0.067234,-0.0710571,-1.95696,0.199491,9.99366,18.1294,5.01487,2.42861,-0.74635,-2.23186,0.199491,1.39759,21.226,10.779,-0.134136,-0.0572599,-0.26,0.199491,2.4322,17.0851,10.1675,-1.50753,0.555274,0.00333376,0.199645,2.14549,23.6391,5.67826,-1.53993,0.357423,0.062987,0.199491,
0.3232,-0.0191028,13.4214,0.0655356,0.00953585,-0.00336944,-0.00085016,4000.24,-0.0191028,13.4214,0.0655356,0.00953585,-0.00336944,-0.00085016,4000.24,-0.0191028,13.4214,0.0655356,0.00953585,-0.00336944,-0.00085016,4000.24,-0.0191028,13.4214,0.0655356,0.00953585,-0.00336944,-0.00085016,4000.24,-0.0191028,13.4214,0.0655356,0.00953585,-0.00336944,-0.00085016,4000.24,-10.2311,17.9565,7.16926,-3.06807,-0.0494388,-0.853707,0.199491,10.1816,18.8932,5.46686,-0.0967146,-0.0968909,-2.02696,0.199491,10.0745,17.5892,4.54854,-2.29633,0.779883,-2.1281,0.199491,1.47485,21.1177,10.8968,-0.130832,0.0314137,-0.305757,0.199491,2.42759,17.0008,10.1726,-1.50717,0.445897,0.00334643,0.199645,2.10323,23.5453,5.66281,-1.56638,-0.0782433,0.0598599,0.199491,
0.3333,-0.0196763,13.3173,0.0651375,0.0103017,-0.00380966,-0.000861392,4000.24,-0.0196763,13.3173,0.0651375,0.0103017,-0.00380966,-0.000861392,4000.24,-0.0196763,13.3173,0.0651375,0.0103017,-0.00380966,-0.000861392,4000.24,-0.0196763,13.3173,0.0651375,0.0103017,-0.00380966,-0.000861392,4000.24,-0.0196763,13.3173,0.0651375,0.0103017,-0.00380966,-0.000861392,4000.24,-10.1807,20.0379,5.3835,-2.25194,-0.447487,-1.21461,0.199491,10.1916,19.0058,5.38479,-0.254607,-0.158138,-1.9603,0.199491,10.0098,17.1976,3.96531,-1.06209,0.81939,-1.18888,0.199491,1.30204,21.0081,10.6293,-0.189071,0.000206727,-0.19289,0.199491,2.36907,16.9006,10.1705,-1.52436,0.314416,0.00295784,0.199645,2.15549,23.4445,5.53838,-1.56161,-0.0134295,0.0754291,0.199491,
0.3434,-0.020259,13.2034,0.0645291,0.0110837,-0.00428041,-0.000897496,4000.24,-0.020259,13.2034,0.0645291,0.0110837,-0.00428041,-0.000897496,4000.24,-0.020259,13.2034,0.0645291,0.0110837,-0.00428041,-0.000897496,4000.24,-0.020259,13.2034,0.0645291,0.0110837,-0.00428041,-0.000897496,4000.24,-0.020259,13.2034,0.0645291,0.0110837,-0.00428041,-0.000897496,4000.24,-10.1846,19.4005,5.86112,0.295029,0.137373,-2.03777,0.199491,10.1605,18.9628,5.51082,-0.168712,-0.12081,-1.98507,0.199491,10.0078,17.6471,4.47258,-1.66112,0.90517,-1.64921,0.199491,1.37578,20.9237,10.8333,-0.161765,-0.00722267,-0.283828,0.199491,2.34036,16.7691,10.1715,-1.51935,0.326718,0.00437429,0.199645,2.1491,23.3327,5.59455,-1.52492,0.354158,0.0997575,0.199491,
0.3535,-0.0208538,13.0794,0.0639186,0.0118372,-0.00471154,-0.000932061,4000.24,-0.0208538,13.0794,0.0639186,0.0118372,-0.00471154,-0.000932061,4000.24,-0.0208538,13.0794,0.0639186,0.0118372,-0.00471154,-0.000932061,4000.24,-0.0208538,13.0794,0.0639186,0.0118372,-0.00471154,-0.000932061,4000.24,-0.0208538,13.0794,0.0639186,0.0118372,-0.00471154,-0.000932061,4000.24,-10.1908,19.0013,6.15798,-2.24506,-0.331213,-1.30674,0.199491,10.3985,19.0098,5.71001,-0.335051,-0.231058,-1.91791,0.199491,9.9959,18.1824,5.14442,-0.623471,0.571075,-0.934011,0.199491,1.43867,20.8486,11.0943,-0.135095,0.0101217,-0.387544,0.199491,2.33179,16.6617,10.1719,-1.51577,0.275981,0.00430125,0.199645,2.11954,23.2102,5.57886,-1.52407,0.351899,0.10267,0.199491,
0.3636,-0.0214128,12.9455,0.0633668,0.0125657,-0.00509397,-0.000964315,4000.24,-0.0214128,12.9455,0.0633668,0.0125657,-0.00509397,-0.000964315,4000.24,-0.0214128,12.9455,0.0633668,0.0125657,-0.00509397,-0.000964315,4000.24,-0.0214128,12.9455,0.0633668,0.0125657,-0.00509397,-0.000964315,4000.24,-0.0214128,12.9455,0.0633668,0.0125657,-0.00509397,-0.000964315,4000.24,-10.1925,18.205,6.58717,-2.25574,-0.417941,-1.23735,0.199491,10.1418,18.8231,5.72383,0.0282304,-0.0351147,-2.00139,0.199491,9.93357,18.2714,5.36352,-2.06557,0.746801,-1.92535,0.199491,1.33384,20.5687,10.5945,-0.126329,-0.0653797,-0.177544,0.199491,2.30612,16.5242,10.172,-1.51136,0.196103,0.00520315,0.199645,2.09761,23.0783,5.65289,-1.52393,0.286432,0.120468,0.199491,
0.3737,-0.0220317,12.8015,0.0628225,0.0133538,-0.00551491,-0.000986476,4000.24,-0.0220317,12.8015,0.0628225,0.0133538,-0.00551491,-0.000986476,4000.24,-0.0220317,12.8015,0.0628225,0.0133538,-0.00551491,-0.000986476,4000.24,-0.0220317,12.8015,0.0628225,0.0133538,-0.00551491,-0.000986476,4000.24,-0.0220317,12.8015,0.0628225,0.0133538,-0.00551491,-0.000986476,4000.24,-10.2608,19.2117,6.13489,-2.43248,-0.248417,-1.27548,0.199491,10.9067,18.3122,5.96555,0.0455196,-0.2093,-2.06179,0.199491,9.96802,18.0502,5.08937,2.44222,-0.694482,-2.20528,0.199491,1.37088,20.5137,11.1883,-0.114155,-0.00787659,-0.416362,0.199491,2.28659,16.386,10.1752,-1.51154,-0.158857,0.00440627,0.199645,2.07641,22.9372,5.62763,-1.5637,-0.0484971,0.119188,0.199491,
0.3838,-0.0225717,12.6476,0.0623099,0.0141339,-0.00604641,-0.00102616,4000.24,-0.0225717,12.6476,0.0623099,0.0141339,-0.00604641,-0.00102616,4000.24,-0.0225717,12.6476,0.0623099,0.0141339,-0.00604641,-0.00102616,4000.24,-0.0225717,12.6476,0.0623099,0.0141339,-0.00604641,-0.00102616,4000.24,-0.0225717,12.6476,0.0623099,0.0141339,-0.00604641,-0.00102616,4000.24,-10.223,17.7591,6.52967,1.21738,0.463278,-1.75453,0.199491,10.0965,18.5617,5.73221,-0.150084,-0.0929351,-1.95537,0.199491,9.97302,17.5307,4.5198,2.63345,-0.595653,-2.35229,0.199491,1.30486,20.2203,10.9095,-0.123813,0.0363572,-0.292184,0.199491,2.27836,16.2158,10.2746,-1.51103,0.134806,0.0263329,0.199645,2.06309,22.7892,5.66628,-1.51887,0.311782,0.120968,0.199491,
0.3939,-0.0231464,12.4836,0.0617933,0.0149418,-0.00662326,-0.00106044,4000.24,-0.0231464,12.4836,0.0617933,0.0149418,-0.00662326,-0.00106044,4000.24,-0.0231464,12.4836,0.0617933,0.0149418,-0.00662326,-0.00106044,4000.24,-0.0231464,12.4836,0.0617933,0.0149418,-0.00662326,-0.00106044,4000.24,-0.0231464,12.4836,0.0617933,0.0149418,-0.00662326,-0.00106044,4000.24,-10.2413,18.2458,6.28408,-2.78509,-0.159259,-1.1355,0.199491,10.1633,18.5856,5.59054,-0.0441411,-0.0740402,-1.92461,0.199491,9.94212,17.2804,4.35388,-2.8629,0.407288,-2.53278,0.199491,1.17666,19.9926,10.8175,-0.119941,-0.0402094,-0.242248,0.199491,2.25211,16.3024,10.3826,-1.48186,0.271748,-0.0216038,0.199645,2.04032,22.6208,5.73394,-1.48496,0.518441,0.142075,0.199491,
0.404,-0.0237334,12.3097,0.061221,0.0157652,-0.00728529,-0.0011109,4000.24,-0.0237334,12.3097,0.061221,0.0157652,-0.00728529,-0.0011109,4000.24,-0.0237334,12.3097,0.061221,0.0157652,-0.00728529,-0.0011109,4000.24,-0.0237334,12.3097,0.061221,0.0157652,-0.00728529,-0.0011109,4000.24,-0.0237334,12.3097,0.061221,0.0157652,-0.00728529,-0.0011109,4000.24,-10.2466,16.7523,6.92017,-2.3356,-0.295286,-1.28066,0.199491,10.0879,18.2786,5.4794,-0.241585,-0.133639,-1.92232,0.199491,9.93842,17.0248,4.37436,2.47942,-0.827841,-2.31574,0.199491,1.29955,19.7085,11.1281,-0.104061,0.158574,-0.357024,0.199491,2.33381,16.3286,10.1746,-1.51575,0.88541,0.0114412,0.199645,2.0087,22.4518,5.73491,-1.52749,0.2253,0.121101,0.199491,
0.4141,-0.0242997,12.1256,0.0607448,0.0165995,-0.00794677,-0.0011285,4000.24,-0.0242997,12.1256,0.0607448,0.0165995,-0.00794677,-0.0011285,4000.24,-0.0242997,12.1256,0.0607448,0.0165995,-0.00794677,-0.0011285,4000.24,-0.0242997,12.1256,0.0607448,0.0165995,-0.00794677,-0.0011285,4000.24,-0.0242997,12.1256,0.0607448,0.0165995,-0.00794677,-0.0011285,4000.24,-10.2728,18.5926,5.95866,-2.71282,-0.201601,-1.14537,0.199491,10.0772,18.141,5.52816,-0.336715,-0.166076,-1.90537,0.199491,9.96602,16.9002,4.43105,0.99169,-0.918859,-1.08123,0.199491,1.01417,19.4359,10.7028,-0.16432,0.131581,-0.194724,0.199491,2.31772,16.184,10.1781,-1.52141,0.487334,0.00737134,0.199645,1.99319,22.2689,5.73267,-1.5282,0.21409,0.122279,0.199491,
0.4242,-0.0248764,11.9316,0.0602053,0.0173778,-0.008584,-0.00115785,4000.24,-0.0248764,11.9316,0.0602053,0.0173778,-0.008584,-0.00115785,4000.24,-0.0248764,11.9316,0.0602053,0.0173778,-0.008584,-0.00115785,4000.24,-0.0248764,11.9316,0.0602053,0.0173778,-0.008584,-0.00115785,4000.24,-0.0248764,11.9316,0.0602053,0.0173778,-0.008584,-0.00115785,4000.24,-10.3219,18.6377,5.72575,-2.07285,-0.38091,-1.36021,0.199491,10.0663,18.0863,5.51441,-0.453932,-0.196173,-1.86085,0.199491,9.95407,16.852,4.5647,2.53199,-0.75748,-2.33918,0.199491,1.01422,19.256,10.8052,-0.14122,0.0511787,-0.23437,0.199491,2.29444,16.0452,10.1782,-1.52268,0.202216,0.00769467,0.199645,1.96864,22.0761,5.73481,-1.51198,0.33814,0.125608,0.199491,
0.4343,-0.0255056,11.7276,0.059641,0.0181433,-0.00923415,-0.00119104,4000.24,-0.0255056,11.7276,0.059641,0.0181433,-0.00923415,-0.00119104,4000.24,-0.0255056,11.7276,0.059641,0.0181433,-0.00923415,-0.00119104,4000.24,-0.0255056,11.7276,0.059641,0.0181433,-0.00923415,-0.00119104,4000.24,-0.0255056,11.7276,0.059641,0.0181433,-0.00923415,-0.00119104,4000.24,-10.252,17.0888,6.28989,2.28266,0.328606,-1.31775,0.199491,10.8086,18.0195,5.69625,-0.29938,-0.301584,-1.83572,0.199491,9.94053,16.4684,4.07264,-2.94474,0.248369,-2.49096,0.199491,1.15953,19.1218,11.063,-0.0925476,0.0770457,-0.329884,0.199491,2.30328,15.859,10.1753,-1.52744,-0.219318,0.00891838,0.199645,1.94992,21.8718,5.71219,-1.51275,0.33668,0.1224,0.199491,
0.4444,0.0115192,11.6362,0.104577,0.0066123,-0.00756949,0.00664391,4000.24,0.0115192,11.6362,0.104577,0.0066123,-0.00756949,0.00664391,4000.24,0.0115192,11.6362,0.104577,0.0066123,-0.00756949,0.00664391,4000.24,0.0115192,11.6362,0.104577,0.0066123,-0.00756949,0.00664391,4000.24,0.0115192,11.6362,0.104577,0.0066123,-0.00756949,0.00664391,4000.24,-10.1548,15.999,6.80498,1.94109,0.310932,-1.4632,0.199491,10.1842,17.9016,5.76016,-0.246421,-0.130774,-1.89101,0.199491,10.0272,17.0464,5.17144,0.607538,-0.672736,-0.839445,0.199491,1.32103,18.8292,10.9106,-0.0810939,0.142848,-0.22912,0.199491,2.398,15.4905,10.247,-1.57346,0.0371468,0.00721627,0.199645,2.09523,21.713,5.86897,-1.46269,0.708818,0.156304,0.199491,
0.4545,0.00672347,11.6577,0.219635,-0.00482113,-0.0216768,-0.00419309,4000.24,0.00672347,11.6577,0.219635,-0.00482113,-0.0216768,-0.00419309,4000.24,0.00672347,11.6577,0.219635,-0.00482113,-0.0216768,-0.00419309,4000.24,0.00672347,11.6577,0.219635,-0.00482113,-0.0216768,-0.00419309,4000.24,0.00672347,11.6577,0.219635,-0.00482113,-0.0216768,-0.00419309,4000.24,-10.1991,17.0421,6.491,1.5269,0.241532,-1.60294,0.199491,10.1977,17.415,6.04622,-0.206767,-0.16156,-2.00832,0.199491,10.027,17.6174,5.92553,2.73135,-0.439139,-2.38374,0.199491,1.27593,18.9546,11.2774,-0.0586388,0.0228053,-0.341312,0.199491,2.29673,15.6647,10.3536,-1.56875,-0.0125439,0.0216639,0.199645,2.10601,21.7688,5.94339,-1.51215,0.422327,0.152716,0.199491,
0.4646,-0.0657357,11.7923,0.327531,-0.0077873,-0.039709,-0.0169224,4000.24,-0.0657357,11.7923,0.327531,-0.0077873,-0.039709,-0.0169224,4000.24,-0.0657357,11.7923,0.327531,-0.0077873,-0.039709,-0.0169224,4000.24,-0.0657357,11.7923,0.327531,-0.0077873,-0.039709,-0.0169224,4000.24,-0.0657357,11.7923,0.327531,-0.0077873,-0.039709,-0.0169224,4000.24,-10.3465,17.1425,6.46438,1.80383,0.343023,-1.52934,0.199491,10.0461,17.294,6.07589,-0.338034,-0.246722,-2.00421,0.199491,9.87542,17.1993,5.38876,-0.353614,0.32832,-0.786417,0.199491,0.953267,19.1354,11.0471,-0.0702747,-0.0183832,-0.255603,0.199491,2.04583,15.8742,10.4479,-1.57461,0.168803,0.0401818,0.199645,1.9796,21.9686,5.85141,-1.55525,0.176142,0.126087,0.199491,
0.4747,-0.143329,11.9334,0.414105,-0.0091118,-0.0538881,-0.0242716,4000.24,-0.143329,11.9334,0.414105,-0.0091118,-0.0538881,-0.0242716,4000.24,-0.143329,11.9334,0.414105,-0.0091118,-0.0538881,-0.0242716,4000.24,-0.143329,11.9334,0.414105,-0.0091118,-0.0538881,-0.0242716,4000.24,-0.143329,11.9334,0.414105,-0.0091118,-0.0538881,-0.0242716,4000.24,-10.5166,17.0206,6.54401,2.23262,0.387242,-1.34752,0.199491,9.87432,17.7386,6.22483,0.222432,0.0206845,-2.01095,0.199491,9.75134,17.3434,5.56734,2.84346,-0.237646,-2.34428,0.199491,0.727892,19.3683,11.1164,-0.0828092,-0.0108931,-0.273884,0.199491,1.82279,16.0216,10.5439,-1.52855,0.809288,0.0801399,0.199645,1.83088,22.1501,5.90543,-1.5197,0.396691,0.15013,0.199491,
0.4848,-0.220924,12.0644,0.500715,-0.0103048,-0.0680797,-0.0316146,4000.24,-0.220924,12.0644,0.500715,-0.0103048,-0.0680797,-0.0316146,4000.24,-0.220924,12.0644,0.500715,-0.0103048,-0.0680797,-0.0316146,4000.24,-0.220924,12.0644,0.500715,-0.0103048,-0.0680797,-0.0316146,4000.24,-0.220924,12.0644,0.500715,-0.0103048,-0.0680797,-0.0316146,4000.24,-10.6738,17.4443,6.27844,1.5997,0.413372,-1.61666,0.199491,9.71634,17.8547,6.44827,-0.510817,-0.309708,-1.90685,0.199491,9.61237,16.8463,5.18742,0.500708,-0.507123,-0.92513,0.199491,0.499065,19.6577,11.3813,-0.181353,0.199049,-0.36543,0.199491,1.61819,16.1856,10.6274,-1.53294,0.701263,0.0898143,0.199645,1.7106,22.3163,5.90378,-1.51779,0.40372,0.154315,0.199491,
0.4949,-0.298517,12.1854,0.58732,-0.0113702,-0.0822818,-0.0389463,4000.24,-0.298517,12.1854,0.58732,-0.0113702,-0.0822818,-0.0389463,4000.24,-0.298517,12.1854,0.58732,-0.0113702,-0.0822818,-0.0389463,4000.24,-0.298517,12.1854,0.58732,-0.0113702,-0.0822818,-0.0389463,4000.24,-0.298517,12.1854,0.58732,-0.0113702,-0.0822818,-0.0389463,4000.24,-10.8116,18.5822,5.76599,-0.521885,-0.254461,-1.86254,0.199491,9.57328,17.8982,6.60778,-0.199224,-0.205281,-2.00753,0.199491,9.49924,17.3515,5.68051,2.5907,-0.316996,-2.17015,0.199491,0.163072,19.7861,11.1514,-0.130911,-0.0528763,-0.266826,0.199491,1.38989,16.3705,10.7029,-1.5424,0.539933,0.0972457,0.199645,1.59599,22.4804,5.93793,-1.51353,0.423594,0.163563,0.199491,
0.505,-0.37612,12.2965,0.673887,-0.012326,-0.0964382,-0.0462809,4000.24,-0.37612,12.2965,0.673887,-0.012326,-0.0964382,-0.0462809,4000.24,-0.37612,12.2965,0.673887,-0.012326,-0.0964382,-0.0462809,4000.24,-0.37612,12.2965,0.673887,-0.012326,-0.0964382,-0.0462809,4000.24,-0.37612,12.2965,0.673887,-0.012326,-0.0964382,-0.0462809,4000.24,-10.937,17.7686,6.02423,-3.00147,0.0447468,-1.24549,0.199491,9.41085,17.8376,6.82733,-0.205085,-0.239225,-2.0579,0.199491,9.32132,17.2213,5.70759,2.43013,-0.422988,-2.13056,0.199491,0.107203,19.9302,11.3049,-0.082031,-0.0474082,-0.311261,0.199491,1.1897,16.576,10.7764,-1.60425,-0.0345917,0.0972147,0.199645,1.45281,22.6219,5.96677,-1.54511,0.219904,0.162618,0.199491,
0.5151,-0.453724,12.3974,0.760454,-0.013141,-0.110606,-0.0535963,4000.24,-0.453724,12.3974,0.760454,-0.013141,-0.110606,-0.0535963,4000.24,-0.453724,12.3974,0.760454,-0.013141,-0.110606,-0.0535963,4000.24,-0.453724,12.3974,0.760454,-0.013141,-0.110606,-0.0535963,4000.24,-0.453724,12.3974,0.760454,-0.013141,-0.110606,-0.0535963,4000.24,-11.0385,19.8059,5.49929,-2.89624,0.0623533,-1.37731,0.199491,9.46025,18.2497,7.02119,-0.123271,-0.246699,-2.03591,0.199491,9.11848,18.424,6.56989,1.24523,-0.726244,-1.44632,0.199491,-0.119361,20.1506,11.4336,-0.1329,0.0493345,-0.348497,0.199491,0.955328,16.7369,10.8539,-1.56784,0.285921,0.115663,0.199645,1.32825,22.7603,6.00923,-1.55098,0.171875,0.173003,0.199491,
0.5252,-0.53131,12.4884,0.847042,-0.0138491,-0.124774,-0.060929,4000.24,-0.53131,12.4884,0.847042,-0.0138491,-0.124774,-0.060929,4000.24,-0.53131,12.4884,0.847042,-0.0138491,-0.124774,-0.060929,4000.24,-0.53131,12.4884,0.847042,-0.0138491,-0.124774,-0.060929,4000.24,-0.53131,12.4884,0.847042,-0.0138491,-0.124774,-0.060929,4000.24,-11.2108,18.9552,5.70955,-2.6265,0.0136918,-1.35762,0.199491,9.12529,18.351,7.22174,-0.264999,-0.300131,-2.03457,0.199491,9.01824,18.4236,6.46945,0.610728,-0.558338,-1.0661,0.199491,-0.344377,20.306,11.3766,-0.0916932,-0.066098,-0.327441,0.199491,0.726603,16.8489,10.9229,-1.41334,0.98497,0.229268,0.199645,1.18986,22.8861,6.04819,-1.53904,0.219221,0.189749,0.199491,
0.5353,-0.608944,12.5695,0.933679,-0.0144106,-0.13897,-0.0682753,4000.24,-0.608944,12.5695,0.933679,-0.0144106,-0.13897,-0.0682753,4000.24,-0.608944,12.5695,0.933679,-0.0144106,-0.13897,-0.0682753,4000.24,-0.608944,12.5695,0.933679,-0.0144106,-0.13897,-0.0682753,4000.24,-0.608944,12.5695,0.933679,-0.0144106,-0.13897,-0.0682753,4000.24,-11.3269,18.8903,5.52513,1.6266,0.345611,-1.68147,0.199491,9.58022,18.4983,7.53585,-0.357002,-0.481764,-1.9619,0.199491,9.01342,17.3784,5.38093,2.39045,-0.58559,-2.23576,0.199491,-0.594122,20.4686,11.5011,-0.115073,-0.0486083,-0.361953,0.199491,0.527295,17.0058,10.9967,-1.54972,0.448679,0.156838,0.199645,1.06647,23.0171,6.18474,-1.5449,0.173857,0.20497,0.199491,
0.5454,-0.686508,12.6404,1.02025,-0.0148803,-0.153177,-0.0756427,4000.24,-0.686508,12.6404,1.02025,-0.0148803,-0.153177,-0.0756427,4000.24,-0.686508,12.6404,1.02025,-0.0148803,-0.153177,-0.0756427,4000.24,-0.686508,12.6404,1.02025,-0.0148803,-0.153177,-0.0756427,4000.24,-0.686508,12.6404,1.02025,-0.0148803,-0.153177,-0.0756427,4000.24,-11.4249,19.3047,5.18132,-2.86011,0.0178177,-1.13456,0.199491,8.74221,18.7966,7.48178,-0.475132,-0.397115,-1.95828,0.199491,8.76059,18.2538,6.50352,1.86529,-0.82098,-1.90167,0.199491,-0.780491,20.5756,11.342,-0.16898,0.105118,-0.304618,0.199491,0.348996,17.3014,11.0587,-1.57564,0.233001,0.15967,0.199645,0.971044,23.1154,6.19443,-1.55216,0.134706,0.213002,0.199491,
0.5555,-0.764103,12.7014,1.10682,-0.0152464,-0.167453,-0.0830256,4000.24,-0.764103,12.7014,1.10682,-0.0152464,-0.167453,-0.0830256,4000.24,-0.764103,12.7014,1.10682,-0.0152464,-0.167453,-0.0830256,4000.24,-0.764103,12.7014,1.10682,-0.0152464,-0.167453,-0.0830256,4000.24,-0.764103,12.7014,1.10682,-0.0152464,-0.167453,-0.0830256,4000.24,-11.5577,19.2224,5.12611,-2.51447,-0.147272,-1.12802,0.199491,8.63621,19.0073,7.70081,-0.150971,-0.279964,-2.06459,0.199491,8.59095,18.3809,6.78379,-0.0292962,-0.146597,-0.642042,0.199491,-1.01812,20.791,11.468,-0.134343,-0.0541722,-0.350416,0.199491,0.141231,17.4977,11.116,-1.70083,-0.473875,0.190933,0.199645,0.802713,23.2156,6.25274,-1.53932,0.175291,0.233432,0.199491,
0.5656,-0.841695,12.7524,1.19343,-0.0154575,-0.18182,-0.0904283,4000.24,-0.841695,12.7524,1.19343,-0.0154575,-0.18182,-0.0904283,4000.24,-0.841695,12.7524,1.19343,-0.0154575,-0.18182,-0.0904283,4000.24,-0.841695,12.7524,1.19343,-0.0154575,-0.18182,-0.0904283,4000.24,-0.841695,12.7524,1.19343,-0.0154575,-0.18182,-0.0904283,4000.24,-11.8027,19.0216,5.1155,0.558804,0.0200938,-1.93956,0.199491,8.45576,18.9634,7.82062,-0.164558,-0.294274,-2.06053,0.199491,8.52471,18.2076,6.49416,-0.288429,0.234818,-0.594007,0.199491,-1.21697,20.957,11.5114,-0.0910602,-0.122829,-0.372841,0.199491,-0.0726383,17.6359,11.1796,-1.63955,-0.166185,0.186909,0.199645,0.636133,23.3078,6.29195,-1.51188,0.257597,0.260938,0.199491,
