time,0_rod(strut).X,0_rod(strut).Y,0_rod(strut).Z,0_rod(strut).Euler1,0_rod(strut).Euler2,0_rod(strut).Euler3,0_rod(strut).mass,1_rod(strut).X,1_rod(strut).Y,1_rod(strut).Z,1_rod(strut).Euler1,1_rod(strut).Euler2,1_rod(strut).Euler3,1_rod(strut).mass,2_rod(strut).X,2_rod(strut).Y,2_rod(strut).Z,2_rod(strut).Euler1,2_rod(strut).Euler2,2_rod(strut).Euler3,2_rod(strut).mass,3_rod(strut).X,3_rod(strut).Y,3_rod(strut).Z,3_rod(strut).Euler1,3_rod(strut).Euler2,3_rod(strut).Euler3,3_rod(strut).mass,4_rod(strut).X,4_rod(strut).Y,4_rod(strut).Z,4_rod(strut).Euler1,4_rod(strut).Euler2,4_rod(strut).Euler3,4_rod(strut).mass,5_rod(strut).X,5_rod(strut).Y,5_rod(strut).Z,5_rod(strut).Euler1,5_rod(strut).Euler2,5_rod(strut).Euler3,5_rod(strut).mass,6_rod(payload_bars compound_QWV).X,6_rod(payload_bars compound_QWV).Y,6_rod(payload_bars compound_QWV).Z,6_rod(payload_bars compound_QWV).Euler1,6_rod(payload_bars compound_QWV).Euler2,6_rod(payload_bars compound_QWV).Euler3,6_rod(payload_bars compound_QWV).mass,7_rod(payload_bars compound_QWV).X,7_rod(payload_bars compound_QWV).Y,7_rod(payload_bars compound_QWV).Z,7_rod(payload_bars compound_QWV).Euler1,7_rod(payload_bars compound_QWV).Euler2,7_rod(payload_bars compound_QWV).Euler3,7_rod(payload_bars compound_QWV).mass,8_rod(payload_bars compound_QWV).X,8_rod(payload_bars compound_QWV).Y,8_rod(payload_bars compound_QWV).Z,8_rod(payload_bars compound_QWV).Euler1,8_rod(payload_bars compound_QWV).Euler2,8_rod(payload_bars compound_QWV).Euler3,8_rod(payload_bars compound_QWV).mass,9_rod(payload_bars compound_QWV).X,9_rod(payload_bars compound_QWV).Y,9_rod(payload_bars compound_QWV).Z,9_rod(payload_bars compound_QWV).Euler1,9_rod(payload_bars compound_QWV).Euler2,9_rod(payload_bars compound_QWV).Euler3,9_rod(payload_bars compound_QWV).mass,10_rod(payload_bars compound_QWV).X,10_rod(payload_bars compound_QWV).Y,10_rod(payload_bars compound_QWV).Z,10_rod(payload_bars compound_QWV).Euler1,10_rod(payload_bars compound_QWV).Euler2,10_rod(payload_bars compound_QWV).Euler3,10_rod(payload_bars compound_QWV).mass,
0.4343,18.6809,122.6,1.14557,0.681863,-0.116272,3.03072,0.199491,24.0094,127.187,3.79415,0.746287,-0.499871,3.0118,0.199491,22.3203,125.001,3.22148,0.74286,-0.35269,-1.70584,0.199491,20.4805,127.705,3.21357,0.937522,-0.33163,-1.72575,0.199491,20.6946,126.546,4.48578,-0.873003,-0.0460712,0.343929,0.199645,21.3916,126.268,0.588833,-0.890477,-0.102882,0.359471,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.4444,19.1441,125.076,1.15947,0.726148,-0.441862,3.02015,0.199491,24.5987,129.912,3.88409,0.728477,-0.227557,3.01363,0.199491,22.8919,127.473,3.30152,0.709053,-0.361444,-1.68939,0.199491,20.879,130.416,3.25309,0.77259,-0.347317,-1.68795,0.199491,21.1497,129.136,4.63219,-0.9052,-0.173248,0.36473,0.199645,21.9035,128.854,0.581433,-0.896203,-0.149527,0.362899,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.4545,19.6329,127.56,1.1843,0.758599,-0.558979,3.00651,0.199491,25.1933,132.596,3.9599,0.759424,-0.389377,3.00226,0.199491,23.4611,129.963,3.36686,0.830613,-0.350219,-1.72591,0.199491,21.2311,133.116,3.28159,0.45771,-0.370708,-1.59314,0.199491,21.5721,131.698,4.80289,-0.867613,-0.0947861,0.367654,0.199645,22.466,131.435,0.578705,-0.858769,-0.0811176,0.347911,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.4646,20.1431,130.064,1.26254,0.708609,-0.140978,3.0244,0.199491,25.7725,135.265,4.0605,0.775256,-0.431756,2.99666,0.199491,24.0303,132.435,3.42901,0.727409,-0.368268,-1.68666,0.199491,21.5535,135.804,3.28889,0.92549,-0.332726,-1.77274,0.199491,22.0551,134.236,4.91045,-0.875926,-0.141052,0.381635,0.199645,22.9915,134.005,0.585307,-0.876149,-0.151979,0.347052,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.4747,20.67,132.567,1.32465,0.74338,-0.377463,3.02113,0.199491,26.3249,137.881,4.13956,0.764654,-0.300567,3.00228,0.199491,24.5941,134.948,3.4908,0.818961,-0.359028,-1.71544,0.199491,21.873,138.459,3.30768,0.608856,-0.392024,-1.68958,0.199491,22.5462,136.768,5.01462,-0.861262,-0.131582,0.386101,0.199645,23.5273,136.567,0.621845,-0.850612,-0.103755,0.337986,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.4848,21.2255,135.082,1.39061,0.750382,-0.425831,3.02267,0.199491,26.8393,140.503,4.19204,0.794297,-0.426345,2.98707,0.199491,25.1147,137.467,3.57417,0.763035,-0.369808,-1.68905,0.199491,22.3195,141.059,3.30943,0.953797,-0.335823,-1.82527,0.199491,22.9849,139.277,5.12416,-0.849649,-0.137738,0.383459,0.199645,24.0411,139.123,0.671207,-0.843482,-0.111902,0.334903,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.4949,21.7879,137.629,1.50082,0.726627,-0.300424,3.04251,0.199491,27.3064,143.082,4.25146,0.806109,-0.370199,2.97656,0.199491,25.6298,140.015,3.64411,0.838372,-0.365394,-1.71978,0.199491,22.8038,143.555,3.3189,0.536308,-0.418794,-1.67766,0.199491,23.4407,141.794,5.15367,-0.84851,-0.181887,0.38378,0.199645,24.546,141.698,0.755192,-0.855824,-0.168615,0.331717,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.505,22.3965,140.169,1.58719,0.752233,-0.588067,3.04362,0.199491,27.7352,145.618,4.27468,0.811268,-0.345285,2.96713,0.199491,26.084,142.612,3.72904,0.764544,-0.377799,-1.69065,0.199491,23.3346,146.033,3.33918,0.965604,-0.34696,-1.85474,0.199491,23.9186,144.3,5.17471,-0.788096,-0.0791968,0.37168,0.199645,25.0352,144.24,0.881902,-0.82758,-0.113982,0.328086,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.5151,23.0255,142.735,1.70318,0.731083,-0.248738,3.05688,0.199491,28.146,148.107,4.2884,0.819089,-0.359964,2.96019,0.199491,26.5234,145.228,3.78576,0.867426,-0.371,-1.72625,0.199491,23.8679,148.485,3.37713,0.725414,-0.411435,-1.77778,0.199491,24.3997,146.796,5.17384,-0.83908,-0.241219,0.376909,0.199645,25.5312,146.762,1.02091,-0.836288,-0.171757,0.332335,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.5252,23.6491,145.301,1.82702,0.744486,-0.253981,3.05257,0.199491,28.545,150.588,4.30488,0.86901,-0.544629,2.93424,0.199491,26.9585,147.832,3.83664,0.916075,-0.370661,-1.74508,0.199491,24.4263,150.899,3.42823,0.756257,-0.414207,-1.79605,0.199491,24.8783,149.292,5.15377,-0.792308,-0.158323,0.36653,0.199645,26.0259,149.282,1.16126,-0.82056,-0.163625,0.331025,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.5353,24.2708,147.861,1.93477,0.781308,-0.470809,3.03806,0.199491,28.944,153.057,4.313,0.834321,-0.326796,2.94499,0.199491,27.3987,150.426,3.89678,0.832681,-0.389723,-1.7128,0.199491,24.9984,153.299,3.49315,1.08114,-0.328999,-1.9264,0.199491,25.3535,151.786,5.13307,-0.759973,-0.109955,0.356929,0.199645,26.5072,151.786,1.30359,-0.806369,-0.16223,0.334957,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.5454,24.8906,150.404,2.0318,0.822545,-0.638395,3.01795,0.199491,29.3413,155.512,4.3215,0.854434,-0.366938,2.93293,0.199491,27.835,153.018,3.9553,0.803221,-0.398489,-1.70207,0.199491,25.567,155.693,3.56677,0.954736,-0.375428,-1.89407,0.199491,25.8376,154.274,5.11716,-0.779449,-0.200243,0.355703,0.199645,26.9907,154.274,1.44441,-0.797639,-0.179169,0.339028,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.5555,25.5042,152.924,2.1286,0.830328,-0.541623,3.01538,0.199491,29.7351,157.954,4.34352,0.903074,-0.524994,2.90756,0.199491,28.266,155.603,4.01862,0.919876,-0.385664,-1.75009,0.199491,26.1306,158.096,3.6393,0.78459,-0.428217,-1.83017,0.199491,26.3381,156.753,5.1014,-0.755378,-0.175966,0.348196,0.199645,27.4776,156.744,1.56806,-0.794577,-0.213665,0.346429,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.5656,26.0936,155.411,2.20981,0.828947,-0.357814,3.01249,0.199491,30.1391,160.399,4.38333,0.874117,-0.371912,2.91642,0.199491,28.7103,158.174,4.08535,0.85075,-0.399058,-1.73077,0.199491,26.6869,160.501,3.72057,1.05086,-0.352374,-1.92906,0.199491,26.843,159.232,5.0989,-0.749756,-0.201263,0.343456,0.199645,27.9683,159.199,1.66408,-0.785485,-0.233107,0.35645,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.5757,26.6471,157.857,2.25329,0.881426,-0.500977,2.98041,0.199491,30.5611,162.855,4.45033,0.921517,-0.487948,2.89495,0.199491,29.1854,160.711,4.15678,0.845665,-0.399347,-1.73747,0.199491,27.2304,162.918,3.81038,0.879836,-0.405462,-1.85753,0.199491,27.3484,161.721,5.11978,-0.727967,-0.181231,0.335397,0.199645,28.4584,161.635,1.73401,-0.777811,-0.260884,0.367298,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.5858,27.1583,160.253,2.26935,0.926208,-0.533485,2.94532,0.199491,31.0125,165.332,4.54337,0.91652,-0.397762,2.898,0.199491,29.6943,163.216,4.23829,0.95447,-0.377304,-1.78853,0.199491,27.7478,165.347,3.90072,1.03574,-0.355811,-1.90106,0.199491,27.8498,164.215,5.16904,-0.728444,-0.218442,0.332429,0.199645,28.9575,164.054,1.76632,-0.750132,-0.240832,0.37631,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.5959,27.6414,162.606,2.28104,0.924561,-0.359372,2.92809,0.199491,31.4835,167.823,4.66925,0.947833,-0.433744,2.88868,0.199491,30.2271,165.681,4.31196,0.881564,-0.388693,-1.77386,0.199491,28.2338,167.791,3.98672,0.895592,-0.390879,-1.8272,0.199491,28.3557,166.716,5.23193,-0.707089,-0.1889,0.330605,0.199645,29.4682,166.459,1.76869,-0.739351,-0.264006,0.388147,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.606,28.1115,164.927,2.28809,0.96444,-0.375705,2.89272,0.199491,31.9702,170.327,4.81198,0.93659,-0.325841,2.89584,0.199491,30.7673,168.121,4.38893,0.90257,-0.381678,-1.79603,0.199491,28.695,170.231,4.06129,1.13116,-0.32166,-1.88112,0.199491,28.8649,169.214,5.30655,-0.710694,-0.225049,0.338044,0.199645,29.9902,168.857,1.75524,-0.70809,-0.238399,0.390574,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.6161,28.5979,167.24,2.32362,0.982238,-0.377029,2.87911,0.199491,32.4679,172.83,4.94955,0.994966,-0.462367,2.87393,0.199491,31.3157,170.533,4.46506,1.00381,-0.355323,-1.84507,0.199491,29.1281,172.663,4.10177,0.8777,-0.385414,-1.77454,0.199491,29.3716,171.697,5.38927,-0.701802,-0.235871,0.348909,0.199645,30.5074,171.254,1.74529,-0.710415,-0.280664,0.398337,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.6262,29.1054,169.59,2.38141,0.941954,-0.195141,2.88713,0.199491,32.9923,175.351,5.04906,0.991952,-0.381811,2.87226,0.199491,31.8609,172.877,4.54834,1.00161,-0.358963,-1.84936,0.199491,29.5373,175.097,4.12173,0.916784,-0.379044,-1.78923,0.199491,29.8533,174.102,5.47217,-0.674236,-0.212415,0.358963,0.199645,31.029,173.681,1.76434,-0.670804,-0.219522,0.378158,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.6363,29.6305,171.915,2.42392,0.933439,-0.135026,2.88822,0.199491,33.5239,177.859,5.12575,0.988584,-0.32139,2.86949,0.199491,32.4108,175.231,4.63267,0.917713,-0.383007,-1.8158,0.199491,29.934,177.545,4.13693,1.22288,-0.295745,-1.90628,0.199491,30.3214,176.491,5.58811,-0.679357,-0.261377,0.369512,0.199645,31.547,176.076,1.79213,-0.677857,-0.267041,0.379159,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.6464,30.1668,174.228,2.46794,0.98394,-0.293248,2.87464,0.199491,34.0525,180.333,5.19359,1.02176,-0.393291,2.85705,0.199491,32.972,177.587,4.71004,1.01958,-0.360096,-1.84808,0.199491,30.3109,179.995,4.16213,1.21578,-0.296277,-1.91919,0.199491,30.7663,178.871,5.71228,-0.677988,-0.284321,0.372939,0.199645,32.0887,178.464,1.81598,-0.688271,-0.324959,0.380343,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.6565,30.6862,176.546,2.53759,1.07025,-0.524418,2.84009,0.199491,34.5837,182.81,5.27726,1.04934,-0.44308,2.84643,0.199491,33.5318,179.924,4.78516,1.12418,-0.334087,-1.88377,0.199491,30.681,182.414,4.16916,1.06735,-0.350137,-1.88521,0.199491,31.2451,181.233,5.81121,-0.646503,-0.235212,0.375326,0.199645,32.619,180.851,1.84404,-0.683236,-0.341518,0.375837,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.6666,31.216,178.868,2.61232,1.10012,-0.578069,2.82565,0.199491,35.1091,185.272,5.36785,1.03722,-0.363092,2.84979,0.199491,34.0856,182.242,4.86077,1.09715,-0.346092,-1.87341,0.199491,31.0584,184.822,4.16579,0.900443,-0.402071,-1.8301,0.199491,31.7222,183.592,5.9094,-0.642938,-0.257935,0.386531,0.199645,33.145,183.221,1.87078,-0.631494,-0.240577,0.355621,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.6767,31.7439,181.18,2.67699,1.05274,-0.42351,2.84893,0.199491,35.6256,187.723,5.44039,1.03745,-0.315232,2.84739,0.199491,34.6474,184.566,4.9452,0.975169,-0.382483,-1.8277,0.199491,31.4668,187.213,4.17966,1.12484,-0.340145,-1.92352,0.199491,32.1704,185.927,6.0141,-0.656859,-0.319696,0.393789,0.199645,33.6716,185.59,1.89303,-0.627339,-0.25925,0.353012,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.6868,32.2782,183.495,2.75061,0.996392,-0.228115,2.86826,0.199491,36.1281,190.147,5.50868,1.09059,-0.423179,2.82568,0.199491,35.198,186.889,5.02433,1.11028,-0.349899,-1.87525,0.199491,31.8927,189.577,4.18767,1.02784,-0.378119,-1.89913,0.199491,32.6298,188.256,6.10028,-0.613098,-0.251211,0.386809,0.199645,34.1885,187.954,1.94029,-0.632861,-0.302613,0.351316,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.6969,32.8334,185.82,2.83708,1.07837,-0.485417,2.84448,0.199491,36.6112,192.54,5.57129,1.06095,-0.301717,2.832,0.199491,35.7106,189.229,5.10292,1.06097,-0.367188,-1.85804,0.199491,32.3469,191.917,4.19813,1.01762,-0.388164,-1.90329,0.199491,33.1038,190.568,6.17159,-0.627695,-0.322144,0.393768,0.199645,34.6989,190.304,1.99334,-0.611801,-0.273776,0.344098,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.707,33.4029,188.151,2.92029,1.05497,-0.415734,2.86248,0.199491,37.0718,194.888,5.61491,1.11782,-0.423717,2.80626,0.199491,36.2011,191.587,5.18221,1.08158,-0.364275,-1.86577,0.199491,32.8362,194.232,4.22121,1.13532,-0.353318,-1.95574,0.199491,33.5831,192.873,6.22203,-0.595558,-0.288822,0.382793,0.199645,35.1993,192.647,2.07622,-0.603683,-0.279537,0.341774,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.7171,33.9803,190.491,3.01007,1.01006,-0.263986,2.88638,0.199491,37.518,197.216,5.65403,1.09516,-0.326405,2.80819,0.199491,36.6642,193.951,5.25352,1.15456,-0.345414,-1.89259,0.199491,33.3627,196.507,4.25544,0.988706,-0.412278,-1.91036,0.199491,34.0733,195.175,6.25118,-0.592075,-0.325593,0.381449,0.199645,35.6855,194.979,2.17516,-0.599715,-0.296175,0.341043,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.7272,34.5609,192.849,3.11794,1.08968,-0.500042,2.85776,0.199491,37.9557,199.508,5.6829,1.12769,-0.379363,2.79283,0.199491,37.124,196.311,5.30888,1.04729,-0.382132,-1.8552,0.199491,33.9008,198.766,4.30552,1.17218,-0.352392,-1.98528,0.199491,34.5552,197.462,6.26423,-0.550093,-0.258782,0.367088,0.199645,36.1768,197.301,2.28245,-0.602656,-0.336905,0.344244,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.7373,35.1502,195.199,3.21814,1.13426,-0.586423,2.8381,0.199491,38.3906,201.779,5.70508,1.16096,-0.436309,2.77564,0.199491,37.5662,198.673,5.36157,1.13998,-0.360251,-1.88829,0.199491,34.4426,201.017,4.36309,1.22528,-0.334905,-2.01299,0.199491,35.0464,199.743,6.27798,-0.561744,-0.323604,0.367511,0.199645,36.6668,199.606,2.3986,-0.556514,-0.246853,0.333791,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.7474,35.7378,197.541,3.32149,1.11052,-0.481448,2.8534,0.199491,38.8228,204.04,5.72961,1.15053,-0.385112,2.77576,0.199491,38.005,201.027,5.4121,1.24562,-0.330368,-1.92509,0.199491,34.9921,203.253,4.42368,1.09634,-0.395931,-1.97481,0.199491,35.5427,202.019,6.28535,-0.574183,-0.39122,0.371401,0.199645,37.152,201.898,2.51478,-0.566171,-0.309777,0.340206,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.7575,36.3204,199.873,3.4265,1.08355,-0.357396,2.8657,0.199491,39.2511,206.287,5.75465,1.14346,-0.334909,2.7733,0.199491,38.4486,203.369,5.46513,1.2817,-0.322345,-1.93962,0.199491,35.549,205.477,4.49186,1.04304,-0.423631,-1.95846,0.199491,36.0335,204.283,6.2876,-0.551039,-0.374704,0.360863,0.199645,37.6394,204.187,2.62381,-0.590278,-0.408632,0.353319,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.7676,36.903,202.197,3.52608,1.0766,-0.286952,2.86652,0.199491,39.6834,208.526,5.77922,1.17445,-0.375274,2.7579,0.199491,38.8924,205.7,5.51616,1.18577,-0.360397,-1.90955,0.199491,36.1049,207.692,4.56395,1.15643,-0.384575,-2.0098,0.199491,36.526,206.543,6.29134,-0.50474,-0.295687,0.344167,0.199645,38.1217,206.458,2.73536,-0.555921,-0.358405,0.346571,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.7777,37.4851,204.507,3.62189,1.12266,-0.380871,2.84864,0.199491,40.1157,210.753,5.80508,1.21667,-0.439212,2.73746,0.199491,39.3353,208.021,5.56651,1.07494,-0.398858,-1.87064,0.199491,36.6556,209.904,4.64015,1.3042,-0.319556,-2.0672,0.199491,37.0199,208.793,6.30034,-0.501654,-0.327441,0.340545,0.199645,38.6092,208.718,2.84069,-0.515334,-0.291949,0.339193,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
