time,0_rod(payload_bars compound_3ZGoMv).X,0_rod(payload_bars compound_3ZGoMv).Y,0_rod(payload_bars compound_3ZGoMv).Z,0_rod(payload_bars compound_3ZGoMv).Euler1,0_rod(payload_bars compound_3ZGoMv).Euler2,0_rod(payload_bars compound_3ZGoMv).Euler3,0_rod(payload_bars compound_3ZGoMv).mass,1_rod(payload_bars compound_3ZGoMv).X,1_rod(payload_bars compound_3ZGoMv).Y,1_rod(payload_bars compound_3ZGoMv).Z,1_rod(payload_bars compound_3ZGoMv).Euler1,1_rod(payload_bars compound_3ZGoMv).Euler2,1_rod(payload_bars compound_3ZGoMv).Euler3,1_rod(payload_bars compound_3ZGoMv).mass,2_rod(payload_bars compound_3ZGoMv).X,2_rod(payload_bars compound_3ZGoMv).Y,2_rod(payload_bars compound_3ZGoMv).Z,2_rod(payload_bars compound_3ZGoMv).Euler1,2_rod(payload_bars compound_3ZGoMv).Euler2,2_rod(payload_bars compound_3ZGoMv).Euler3,2_rod(payload_bars compound_3ZGoMv).mass,3_rod(payload_bars compound_3ZGoMv).X,3_rod(payload_bars compound_3ZGoMv).Y,3_rod(payload_bars compound_3ZGoMv).Z,3_rod(payload_bars compound_3ZGoMv).Euler1,3_rod(payload_bars compound_3ZGoMv).Euler2,3_rod(payload_bars compound_3ZGoMv).Euler3,3_rod(payload_bars compound_3ZGoMv).mass,4_rod(sense_bar compound_3ZGoMv).X,4_rod(sense_bar compound_3ZGoMv).Y,4_rod(sense_bar compound_3ZGoMv).Z,4_rod(sense_bar compound_3ZGoMv).Euler1,4_rod(sense_bar compound_3ZGoMv).Euler2,4_rod(sense_bar compound_3ZGoMv).Euler3,4_rod(sense_bar compound_3ZGoMv).mass,5_rod(strut).X,5_rod(strut).Y,5_rod(strut).Z,5_rod(strut).Euler1,5_rod(strut).Euler2,5_rod(strut).Euler3,5_rod(strut).mass,6_rod(strut).X,6_rod(strut).Y,6_rod(strut).Z,6_rod(strut).Euler1,6_rod(strut).Euler2,6_rod(strut).Euler3,6_rod(strut).mass,7_rod(strut).X,7_rod(strut).Y,7_rod(strut).Z,7_rod(strut).Euler1,7_rod(strut).Euler2,7_rod(strut).Euler3,7_rod(strut).mass,8_rod(strut).X,8_rod(strut).Y,8_rod(strut).Z,8_rod(strut).Euler1,8_rod(strut).Euler2,8_rod(strut).Euler3,8_rod(strut).mass,9_rod(strut).X,9_rod(strut).Y,9_rod(strut).Z,9_rod(strut).Euler1,9_rod(strut).Euler2,9_rod(strut).Euler3,9_rod(strut).mass,10_rod(strut).X,10_rod(strut).Y,10_rod(strut).Z,10_rod(strut).Euler1,10_rod(strut).Euler2,10_rod(strut).Euler3,10_rod(strut).mass,
2.0099,-3.76774,2.95687,5.93679,3.14151,-0.274727,-1.53532,0.24652,-3.76774,2.95687,5.93679,3.14151,-0.274727,-1.53532,0.24652,-3.76774,2.95687,5.93679,3.14151,-0.274727,-1.53532,0.24652,-3.76774,2.95687,5.93679,3.14151,-0.274727,-1.53532,0.24652,-3.76774,2.95687,5.93679,3.14151,-0.274727,-1.53532,0.24652,-3.09428,2.93902,5.81399,3.11877,-0.270818,2.45241,0.0589629,-4.45448,2.96722,6.12686,3.07171,-0.147952,2.45649,0.0589629,-3.6466,3.50378,6.41336,3.09774,-0.22975,0.874448,0.0589629,-3.89783,2.47544,5.5331,3.09699,-0.214448,0.92538,0.0589629,-3.87807,3.40588,5.41836,0.225796,-1.33554,1.32602,0.0589629,-3.66624,2.48098,6.49046,0.39423,-1.31549,1.17158,0.0589629,
2.02,-3.81345,2.89809,5.98839,-3.10338,-0.267627,-1.51305,0.24652,-3.81345,2.89809,5.98839,-3.10338,-0.267627,-1.51305,0.24652,-3.81345,2.89809,5.98839,-3.10338,-0.267627,-1.51305,0.24652,-3.81345,2.89809,5.98839,-3.10338,-0.267627,-1.51305,0.24652,-3.81345,2.89809,5.98839,-3.10338,-0.267627,-1.51305,0.24652,-3.14796,2.88435,5.87529,3.09734,-0.188769,2.50416,0.0589629,-4.5054,2.84731,6.16,-3.06518,-0.231824,2.47413,0.0589629,-3.736,3.43527,6.43896,3.14038,-0.213696,0.910801,0.0589629,-3.91717,2.40118,5.59676,-3.13903,-0.193003,0.981092,0.0589629,-3.94465,3.28516,5.43756,0.567066,-1.32721,1.03761,0.0589629,-3.70415,2.41432,6.5462,0.456024,-1.33271,1.15574,0.0589629,
2.0301,-3.86226,2.85957,6.01567,-3.06262,-0.262897,-1.45387,0.24652,-3.86226,2.85957,6.01567,-3.06262,-0.262897,-1.45387,0.24652,-3.86226,2.85957,6.01567,-3.06262,-0.262897,-1.45387,0.24652,-3.86226,2.85957,6.01567,-3.06262,-0.262897,-1.45387,0.24652,-3.86226,2.85957,6.01567,-3.06262,-0.262897,-1.45387,0.24652,-3.20043,2.86314,5.91595,-3.13303,-0.186655,2.54599,0.0589629,-4.55749,2.76546,6.1831,-3.04226,-0.172447,2.52241,0.0589629,-3.83412,3.40845,6.44965,3.13484,-0.232741,0.96436,0.0589629,-3.93367,2.33554,5.65339,-3.09882,-0.186587,1.028,0.0589629,-4.01156,3.19682,5.44829,0.770596,-1.31539,0.886554,0.0589629,-3.7456,2.38465,6.59833,0.774833,-1.31248,0.886642,0.0589629,
2.0402,-3.92218,2.84654,6.02514,-3.01226,-0.237044,-1.44363,0.24652,-3.92218,2.84654,6.02514,-3.01226,-0.237044,-1.44363,0.24652,-3.92218,2.84654,6.02514,-3.01226,-0.237044,-1.44363,0.24652,-3.92218,2.84654,6.02514,-3.01226,-0.237044,-1.44363,0.24652,-3.92218,2.84654,6.02514,-3.01226,-0.237044,-1.44363,0.24652,-3.25801,2.89054,5.92962,-3.05178,-0.218364,2.5532,0.0589629,-4.59722,2.77661,6.16773,-3.07273,-0.0748296,2.54596,0.0589629,-3.92439,3.41775,6.44108,-3.04735,-0.160438,0.972819,0.0589629,-3.95334,2.31803,5.66353,-3.01411,-0.145636,1.02708,0.0589629,-4.06727,3.19616,5.45973,0.791218,-1.33568,0.890066,0.0589629,-3.80372,2.42473,6.61005,0.765187,-1.35205,0.912048,0.0589629,
2.0503,-3.98287,2.86626,6.02612,-2.93919,-0.195669,-1.41487,0.24652,-3.98287,2.86626,6.02612,-2.93919,-0.195669,-1.41487,0.24652,-3.98287,2.86626,6.02612,-2.93919,-0.195669,-1.41487,0.24652,-3.98287,2.86626,6.02612,-2.93919,-0.195669,-1.41487,0.24652,-3.98287,2.86626,6.02612,-2.93919,-0.195669,-1.41487,0.24652,-3.30727,2.95339,5.93264,-3.07854,-0.0863572,2.57725,0.0589629,-4.65523,2.80099,6.15237,-2.95655,-0.222993,2.56554,0.0589629,-4.00695,3.46571,6.41123,-3.09191,-0.170191,1.00151,0.0589629,-3.96113,2.33011,5.67273,-2.96431,-0.107181,1.01198,0.0589629,-4.10514,3.23939,5.45078,1.15419,-1.27575,0.556115,0.0589629,-3.87524,2.50409,6.60595,1.01823,-1.33799,0.677149,0.0589629,
2.0604,-4.04085,2.89776,6.0169,-2.87208,-0.165665,-1.37161,0.24652,-4.04085,2.89776,6.0169,-2.87208,-0.165665,-1.37161,0.24652,-4.04085,2.89776,6.0169,-2.87208,-0.165665,-1.37161,0.24652,-4.04085,2.89776,6.0169,-2.87208,-0.165665,-1.37161,0.24652,-4.04085,2.89776,6.0169,-2.87208,-0.165665,-1.37161,0.24652,-3.36196,3.02395,5.9464,-2.9582,-0.155513,2.60211,0.0589629,-4.71518,2.81749,6.1211,-3.0603,-0.0138931,2.60959,0.0589629,-4.07315,3.51521,6.38552,-2.97732,-0.100648,1.02703,0.0589629,-3.98062,2.32247,5.68095,-2.95989,-0.0888946,1.02222,0.0589629,-4.14792,3.26991,5.45081,1.17428,-1.34376,0.559094,0.0589629,-3.91636,2.58254,6.62535,1.33019,-1.24234,0.419429,0.0589629,
2.0705,-4.08653,2.93097,6.01144,-2.83476,-0.138447,-1.31717,0.24652,-4.08653,2.93097,6.01144,-2.83476,-0.138447,-1.31717,0.24652,-4.08653,2.93097,6.01144,-2.83476,-0.138447,-1.31717,0.24652,-4.08653,2.93097,6.01144,-2.83476,-0.138447,-1.31717,0.24652,-4.08653,2.93097,6.01144,-2.83476,-0.138447,-1.31717,0.24652,-3.40778,3.08181,5.94813,-2.92547,-0.131079,2.62811,0.0589629,-4.77824,2.825,6.09819,-2.99506,-0.0324877,2.6304,0.0589629,-4.16411,3.55939,6.37056,-3.07013,-0.147731,1.06656,0.0589629,-4.00376,2.34378,5.68064,-3.06683,-0.146533,1.06157,0.0589629,-4.20065,3.29013,5.42165,1.34145,-1.33128,0.426772,0.0589629,-3.97482,2.62118,6.63695,1.31634,-1.33017,0.458292,0.0589629,
2.0806,-4.13169,2.96867,6.00218,-2.82935,-0.112091,-1.25719,0.24652,-4.13169,2.96867,6.00218,-2.82935,-0.112091,-1.25719,0.24652,-4.13169,2.96867,6.00218,-2.82935,-0.112091,-1.25719,0.24652,-4.13169,2.96867,6.00218,-2.82935,-0.112091,-1.25719,0.24652,-4.13169,2.96867,6.00218,-2.82935,-0.112091,-1.25719,0.24652,-3.44825,3.12613,5.95921,-2.97196,0.00670575,2.64603,0.0589629,-4.84575,2.82618,6.07643,-2.92024,-0.0862515,2.64333,0.0589629,-4.2577,3.59652,6.3598,-2.97298,-0.0873633,1.07117,0.0589629,-4.03964,2.35273,5.67895,-2.89921,-0.0457434,1.061,0.0589629,-4.25467,3.30264,5.39517,1.56701,-1.20738,0.23837,0.0589629,-4.03676,2.64243,6.64597,1.54458,-1.25098,0.253603,0.0589629,
2.0907,-4.18219,3.00231,5.99077,-2.85253,-0.076801,-1.20348,0.24652,-4.18219,3.00231,5.99077,-2.85253,-0.076801,-1.20348,0.24652,-4.18219,3.00231,5.99077,-2.85253,-0.076801,-1.20348,0.24652,-4.18219,3.00231,5.99077,-2.85253,-0.076801,-1.20348,0.24652,-4.18219,3.00231,5.99077,-2.85253,-0.076801,-1.20348,0.24652,-3.49427,3.16308,5.97151,-2.88635,-0.0886552,2.65757,0.0589629,-4.90363,2.82439,6.05907,-2.86492,-0.116972,2.65364,0.0589629,-4.33983,3.62126,6.35091,-2.86956,-0.0232887,1.07643,0.0589629,-4.07102,2.35684,5.67865,-2.92357,-0.0523763,1.07926,0.0589629,-4.30741,3.31705,5.37672,1.61384,-1.26034,0.209435,0.0589629,-4.09586,2.66125,6.65663,1.63746,-1.25743,0.181031,0.0589629,
2.1008,-4.23857,3.02026,5.98705,-2.88295,-0.0308853,-1.16867,0.24652,-4.23857,3.02026,5.98705,-2.88295,-0.0308853,-1.16867,0.24652,-4.23857,3.02026,5.98705,-2.88295,-0.0308853,-1.16867,0.24652,-4.23857,3.02026,5.98705,-2.88295,-0.0308853,-1.16867,0.24652,-4.23857,3.02026,5.98705,-2.88295,-0.0308853,-1.16867,0.24652,-3.54527,3.19794,5.98261,-2.87353,-0.0544277,2.6722,0.0589629,-4.95245,2.82234,6.03689,-2.85097,-0.0795858,2.6682,0.0589629,-4.41169,3.64177,6.337,-2.98019,-0.0744102,1.09264,0.0589629,-4.09761,2.37046,5.68087,-3.00224,-0.0854376,1.09991,0.0589629,-4.35531,3.3302,5.35702,1.68128,-1.30997,0.159521,0.0589629,-4.14949,2.68426,6.6541,1.70281,-1.31358,0.135275,0.0589629,
2.1109,-4.29279,3.0246,5.98351,-2.88975,0.0180221,-1.15974,0.24652,-4.29279,3.0246,5.98351,-2.88975,0.0180221,-1.15974,0.24652,-4.29279,3.0246,5.98351,-2.88975,0.0180221,-1.15974,0.24652,-4.29279,3.0246,5.98351,-2.88975,0.0180221,-1.15974,0.24652,-4.29279,3.0246,5.98351,-2.88975,0.0180221,-1.15974,0.24652,-3.60538,3.22876,5.98808,-2.9041,0.0692124,2.68488,0.0589629,-4.99583,2.82204,6.01449,-2.81118,-0.103745,2.68253,0.0589629,-4.47962,3.65443,6.32054,-2.88551,-0.0158168,1.10651,0.0589629,-4.12449,2.39937,5.68621,-2.91051,-0.0270968,1.10265,0.0589629,-4.39567,3.33358,5.35376,1.81304,-1.19027,0.0458552,0.0589629,-4.20797,2.70988,6.65057,1.80514,-1.2381,0.0537259,0.0589629,
2.121,-4.34261,3.02363,5.97718,-2.87683,0.0576553,-1.16518,0.24652,-4.34261,3.02363,5.97718,-2.87683,0.0576553,-1.16518,0.24652,-4.34261,3.02363,5.97718,-2.87683,0.0576553,-1.16518,0.24652,-4.34261,3.02363,5.97718,-2.87683,0.0576553,-1.16518,0.24652,-4.34261,3.02363,5.97718,-2.87683,0.0576553,-1.16518,0.24652,-3.67191,3.25031,6.00009,-2.82931,-0.00764394,2.69972,0.0589629,-5.03148,2.8199,5.99558,-2.82218,-0.0229846,2.69948,0.0589629,-4.54715,3.64818,6.30284,-2.81108,0.0327264,1.1226,0.0589629,-4.15478,2.41951,5.69421,-2.80373,0.0368023,1.11927,0.0589629,-4.43422,3.33334,5.36104,1.89679,-1.20169,-0.0207138,0.0589629,-4.27058,2.73367,6.642,1.88873,-1.19805,-0.0111844,0.0589629,
2.1311,-4.38983,3.01904,5.97053,-2.84899,0.087936,-1.17444,0.24652,-4.38983,3.01904,5.97053,-2.84899,0.087936,-1.17444,0.24652,-4.38983,3.01904,5.97053,-2.84899,0.087936,-1.17444,0.24652,-4.38983,3.01904,5.97053,-2.84899,0.087936,-1.17444,0.24652,-4.38983,3.01904,5.97053,-2.84899,0.087936,-1.17444,0.24652,-3.74053,3.26218,6.01717,-2.79217,-0.0232262,2.71388,0.0589629,-5.06542,2.81589,5.9809,-2.83147,0.0618417,2.71263,0.0589629,-4.61443,3.63947,6.28954,-2.90879,0.0011848,1.13266,0.0589629,-4.19245,2.43622,5.70858,-2.89504,0.00777191,1.13279,0.0589629,-4.47208,3.32832,5.36582,1.99156,-1.28388,-0.0986909,0.0589629,-4.33583,2.7484,6.63344,1.98432,-1.26255,-0.0914961,0.0589629,
2.1412,-4.43857,3.01285,5.96777,-2.81624,0.115229,-1.18617,0.24652,-4.43857,3.01285,5.96777,-2.81624,0.115229,-1.18617,0.24652,-4.43857,3.01285,5.96777,-2.81624,0.115229,-1.18617,0.24652,-4.43857,3.01285,5.96777,-2.81624,0.115229,-1.18617,0.24652,-4.43857,3.01285,5.96777,-2.81624,0.115229,-1.18617,0.24652,-3.80369,3.26642,6.03178,-2.84058,0.142171,2.7197,0.0589629,-5.10384,2.81043,5.96408,-2.78891,0.0261425,2.72363,0.0589629,-4.67911,3.62868,6.27799,-2.8392,0.0515541,1.14297,0.0589629,-4.23053,2.44644,5.71767,-2.86641,0.0391708,1.14022,0.0589629,-4.50847,3.32189,5.37047,2.02652,-1.15441,-0.125753,0.0589629,-4.40041,2.75345,6.62648,2.03765,-1.18202,-0.136605,0.0589629,
2.1513,-4.48868,3.00692,5.96976,-2.79295,0.138733,-1.19908,0.24652,-4.48868,3.00692,5.96976,-2.79295,0.138733,-1.19908,0.24652,-4.48868,3.00692,5.96976,-2.79295,0.138733,-1.19908,0.24652,-4.48868,3.00692,5.96976,-2.79295,0.138733,-1.19908,0.24652,-4.48868,3.00692,5.96976,-2.79295,0.138733,-1.19908,0.24652,-3.85985,3.26845,6.04724,-2.76871,0.0333355,2.73192,0.0589629,-5.14418,2.80264,5.94786,-2.73372,-0.0388571,2.7318,0.0589629,-4.7435,3.61858,6.2703,-2.80648,0.0868635,1.14995,0.0589629,-4.26643,2.44938,5.72323,-2.78698,0.0954608,1.15232,0.0589629,-4.54435,3.31732,5.37136,2.12494,-1.20693,-0.214673,0.0589629,-4.46246,2.75023,6.62103,2.1278,-1.19874,-0.219822,0.0589629,
2.1614,-4.53869,3.0032,5.97506,-2.78154,0.15434,-1.21111,0.24652,-4.53869,3.0032,5.97506,-2.78154,0.15434,-1.21111,0.24652,-4.53869,3.0032,5.97506,-2.78154,0.15434,-1.21111,0.24652,-4.53869,3.0032,5.97506,-2.78154,0.15434,-1.21111,0.24652,-4.53869,3.0032,5.97506,-2.78154,0.15434,-1.21111,0.24652,-3.91013,3.27265,6.06914,-2.78746,0.135664,2.73712,0.0589629,-5.18391,2.79227,5.93195,-2.7174,-0.0083476,2.74014,0.0589629,-4.80737,3.61001,6.26864,-2.86643,0.080045,1.15084,0.0589629,-4.30021,2.44638,5.73098,-2.88925,0.0695025,1.14954,0.0589629,-4.57939,3.3121,5.37347,2.20133,-1.19848,-0.280497,0.0589629,-4.52138,2.74377,6.62383,2.22449,-1.20586,-0.306456,0.0589629,
2.1715,-4.58805,3.00192,5.98072,-2.77357,0.160672,-1.21893,0.24652,-4.58805,3.00192,5.98072,-2.77357,0.160672,-1.21893,0.24652,-4.58805,3.00192,5.98072,-2.77357,0.160672,-1.21893,0.24652,-4.58805,3.00192,5.98072,-2.77357,0.160672,-1.21893,0.24652,-4.58805,3.00192,5.98072,-2.77357,0.160672,-1.21893,0.24652,-3.95634,3.27809,6.09964,-2.76554,0.149453,2.74656,0.0589629,-5.22241,2.77917,5.92147,-2.71426,0.0626195,2.74764,0.0589629,-4.87372,3.60222,6.27274,-2.74844,0.151068,1.16787,0.0589629,-4.32674,2.43907,5.74645,-2.79883,0.128733,1.16409,0.0589629,-4.61171,3.30708,5.37887,2.22497,-1.12388,-0.295732,0.0589629,-4.5777,2.73434,6.63555,2.25907,-1.13801,-0.33346,0.0589629,
2.1816,-4.63646,3.00127,5.98944,-2.76032,0.165105,-1.22395,0.24652,-4.63646,3.00127,5.98944,-2.76032,0.165105,-1.22395,0.24652,-4.63646,3.00127,5.98944,-2.76032,0.165105,-1.22395,0.24652,-4.63646,3.00127,5.98944,-2.76032,0.165105,-1.22395,0.24652,-4.63646,3.00127,5.98944,-2.76032,0.165105,-1.22395,0.24652,-4.0004,3.28646,6.13474,-2.72477,0.127268,2.75744,0.0589629,-5.26161,2.7643,5.91328,-2.6995,0.108806,2.75399,0.0589629,-4.93817,3.59609,6.28318,-2.82469,0.139952,1.16006,0.0589629,-4.34858,2.43113,5.76275,-2.74756,0.171217,1.17669,0.0589629,-4.64255,3.30764,5.38766,2.38543,-1.19779,-0.43619,0.0589629,-4.63513,2.72272,6.65213,2.3982,-1.18249,-0.453447,0.0589629,
2.1917,-4.67905,3.00181,6.00661,-2.73529,0.187002,-1.22508,0.24652,-4.67905,3.00181,6.00661,-2.73529,0.187002,-1.22508,0.24652,-4.67905,3.00181,6.00661,-2.73529,0.187002,-1.22508,0.24652,-4.67905,3.00181,6.00661,-2.73529,0.187002,-1.22508,0.24652,-4.67905,3.00181,6.00661,-2.73529,0.187002,-1.22508,0.24652,-4.05124,3.2962,6.17026,-2.7537,0.27255,2.7498,0.0589629,-5.30091,2.74758,5.9055,-2.67133,0.120479,2.75932,0.0589629,-5.00399,3.58766,6.29359,-2.72733,0.203048,1.17344,0.0589629,-4.3739,2.4346,5.77719,-2.82547,0.160863,1.16145,0.0589629,-4.67374,3.31159,5.39884,2.35868,-1.08507,-0.40473,0.0589629,-4.69209,2.71243,6.66432,2.3971,-1.09915,-0.445656,0.0589629,
2.2018,-4.71857,3.00099,6.02826,-2.69901,0.222199,-1.21973,0.24652,-4.71857,3.00099,6.02826,-2.69901,0.222199,-1.21973,0.24652,-4.71857,3.00099,6.02826,-2.69901,0.222199,-1.21973,0.24652,-4.71857,3.00099,6.02826,-2.69901,0.222199,-1.21973,0.24652,-4.71857,3.00099,6.02826,-2.69901,0.222199,-1.21973,0.24652,-4.10609,3.30892,6.20596,-2.67695,0.174624,2.76222,0.0589629,-5.33884,2.73016,5.89807,-2.63905,0.117901,2.76432,0.0589629,-5.06859,3.57553,6.30707,-2.74792,0.217806,1.16693,0.0589629,-4.39799,2.44489,5.79314,-2.71841,0.229025,1.17589,0.0589629,-4.70638,3.31998,5.41786,2.53724,-1.15144,-0.557803,0.0589629,-4.74863,2.70263,6.67826,2.57816,-1.15628,-0.602506,0.0589629,
2.2119,-4.75916,2.99727,6.04814,-2.66028,0.258514,-1.20593,0.24652,-4.75916,2.99727,6.04814,-2.66028,0.258514,-1.20593,0.24652,-4.75916,2.99727,6.04814,-2.66028,0.258514,-1.20593,0.24652,-4.75916,2.99727,6.04814,-2.66028,0.258514,-1.20593,0.24652,-4.75916,2.99727,6.04814,-2.66028,0.258514,-1.20593,0.24652,-4.16088,3.31981,6.24959,-2.67976,0.282783,2.7564,0.0589629,-5.37596,2.70959,5.89611,-2.62785,0.175281,2.76567,0.0589629,-5.13171,3.56316,6.32687,-2.73619,0.2454,1.16312,0.0589629,-4.4151,2.45464,5.81637,-2.69053,0.263604,1.17509,0.0589629,-4.73775,3.32977,5.44277,2.59752,-1.11387,-0.602988,0.0589629,-4.80409,2.69057,6.69928,2.57249,-1.08683,-0.584574,0.0589629,
2.222,-4.80039,2.99299,6.06983,-2.63201,0.290698,-1.18905,0.24652,-4.80039,2.99299,6.06983,-2.63201,0.290698,-1.18905,0.24652,-4.80039,2.99299,6.06983,-2.63201,0.290698,-1.18905,0.24652,-4.80039,2.99299,6.06983,-2.63201,0.290698,-1.18905,0.24652,-4.80039,2.99299,6.06983,-2.63201,0.290698,-1.18905,0.24652,-4.21626,3.32783,6.29892,-2.66866,0.353602,2.75132,0.0589629,-5.4114,2.68647,5.89805,-2.63278,0.275226,2.7609,0.0589629,-5.197,3.54762,6.35081,-2.64146,0.307021,1.18004,0.0589629,-4.43377,2.46159,5.84395,-2.74227,0.265462,1.15293,0.0589629,-4.76997,3.33763,5.47157,2.5999,-1.04067,-0.597087,0.0589629,-4.85925,2.67364,6.72213,2.64033,-1.06637,-0.632901,0.0589629,
2.2321,-4.84246,2.98798,6.09718,-2.61803,0.320018,-1.17476,0.24652,-4.84246,2.98798,6.09718,-2.61803,0.320018,-1.17476,0.24652,-4.84246,2.98798,6.09718,-2.61803,0.320018,-1.17476,0.24652,-4.84246,2.98798,6.09718,-2.61803,0.320018,-1.17476,0.24652,-4.84246,2.98798,6.09718,-2.61803,0.320018,-1.17476,0.24652,-4.27382,3.33239,6.34765,-2.59662,0.270019,2.76423,0.0589629,-5.44664,2.66231,5.89854,-2.62131,0.328853,2.75665,0.0589629,-5.26312,3.5272,6.37646,-2.68207,0.315393,1.15887,0.0589629,-4.45757,2.46547,5.86989,-2.65419,0.326879,1.16681,0.0589629,-4.80587,3.34258,5.50324,2.80691,-1.09825,-0.771962,0.0589629,-4.91533,2.65001,6.74445,2.81544,-1.10177,-0.779722,0.0589629,
2.2422,-4.88721,2.97805,6.12862,-2.60848,0.34794,-1.16314,0.24652,-4.88721,2.97805,6.12862,-2.60848,0.34794,-1.16314,0.24652,-4.88721,2.97805,6.12862,-2.60848,0.34794,-1.16314,0.24652,-4.88721,2.97805,6.12862,-2.60848,0.34794,-1.16314,0.24652,-4.88721,2.97805,6.12862,-2.60848,0.34794,-1.16314,0.24652,-4.33106,3.32973,6.3986,-2.60214,0.361831,2.75174,0.0589629,-5.48227,2.63592,5.8985,-2.59366,0.341417,2.75454,0.0589629,-5.32946,3.50275,6.40364,-2.67751,0.342554,1.1466,0.0589629,-4.48271,2.46241,5.89374,-2.59203,0.377312,1.17617,0.0589629,-4.84268,3.34546,5.53314,2.85948,-1.06787,-0.812184,0.0589629,-4.97097,2.61996,6.76487,2.79462,-1.0359,-0.755593,0.0589629,
2.2523,-4.93494,2.96015,6.16056,-2.59307,0.377337,-1.15066,0.24652,-4.93494,2.96015,6.16056,-2.59307,0.377337,-1.15066,0.24652,-4.93494,2.96015,6.16056,-2.59307,0.377337,-1.15066,0.24652,-4.93494,2.96015,6.16056,-2.59307,0.377337,-1.15066,0.24652,-4.93494,2.96015,6.16056,-2.59307,0.377337,-1.15066,0.24652,-4.38349,3.31888,6.45153,-2.62027,0.472528,2.73035,0.0589629,-5.5184,2.60705,5.90004,-2.57151,0.370213,2.75005,0.0589629,-5.39795,3.4729,6.43262,-2.58132,0.408159,1.16748,0.0589629,-4.50715,2.45093,5.91775,-2.64955,0.380289,1.14039,0.0589629,-4.87879,3.34337,5.56263,2.80804,-0.98852,-0.765114,0.0589629,-5.02483,2.58052,6.78697,2.82792,-0.998529,-0.782517,0.0589629,
2.2624,-4.98304,2.93745,6.19057,-2.56675,0.409549,-1.14205,0.24652,-4.98304,2.93745,6.19057,-2.56675,0.409549,-1.14205,0.24652,-4.98304,2.93745,6.19057,-2.56675,0.409549,-1.14205,0.24652,-4.98304,2.93745,6.19057,-2.56675,0.409549,-1.14205,0.24652,-4.98304,2.93745,6.19057,-2.56675,0.409549,-1.14205,0.24652,-4.44153,3.29816,6.50524,-2.56164,0.416165,2.73996,0.0589629,-5.55371,2.57644,5.90451,-2.55198,0.402893,2.74312,0.0589629,-5.46301,3.43481,6.46453,-2.57938,0.437875,1.15316,0.0589629,-4.53467,2.43715,5.94593,-2.66001,0.403585,1.11812,0.0589629,-4.91676,3.33588,5.6019,2.91772,-0.992671,-0.858216,0.0589629,-5.07942,2.53353,6.80823,3.01627,-1.03443,-0.941234,0.0589629,
2.2725,-5.02968,2.90918,6.22201,-2.53617,0.448784,-1.14416,0.24652,-5.02968,2.90918,6.22201,-2.53617,0.448784,-1.14416,0.24652,-5.02968,2.90918,6.22201,-2.53617,0.448784,-1.14416,0.24652,-5.02968,2.90918,6.22201,-2.53617,0.448784,-1.14416,0.24652,-5.02968,2.90918,6.22201,-2.53617,0.448784,-1.14416,0.24652,-4.50651,3.26746,6.55946,-2.52696,0.413188,2.73659,0.0589629,-5.58653,2.54414,5.91273,-2.53889,0.445152,2.73143,0.0589629,-5.5262,3.38498,6.49688,-2.64473,0.440023,1.1048,0.0589629,-4.5677,2.42643,5.97495,-2.55357,0.476739,1.14694,0.0589629,-4.95919,3.32322,5.64786,3.09397,-1.01462,-1.00715,0.0589629,-5.13411,2.48585,6.82256,3.05816,-1.00134,-0.976845,0.0589629,
2.2826,-5.07499,2.8768,6.24857,-2.50865,0.488539,-1.16773,0.24652,-5.07499,2.8768,6.24857,-2.50865,0.488539,-1.16773,0.24652,-5.07499,2.8768,6.24857,-2.50865,0.488539,-1.16773,0.24652,-5.07499,2.8768,6.24857,-2.50865,0.488539,-1.16773,0.24652,-5.07499,2.8768,6.24857,-2.50865,0.488539,-1.16773,0.24652,-4.57757,3.24028,6.60235,-2.57163,0.565731,2.69121,0.0589629,-5.61014,2.51036,5.93057,-2.54177,0.545144,2.70954,0.0589629,-5.58877,3.3318,6.52846,-2.5667,0.492875,1.11637,0.0589629,-4.60315,2.44574,6.01078,-2.35216,0.560907,1.23615,0.0589629,-5.00345,3.30573,5.69199,3.08386,-0.968167,-0.987268,0.0589629,-5.17687,2.4392,6.8362,3.0301,-0.948916,-0.942734,0.0589629,
2.2927,-5.12131,2.84677,6.27015,-2.48915,0.522238,-1.21688,0.24652,-5.12131,2.84677,6.27015,-2.48915,0.522238,-1.21688,0.24652,-5.12131,2.84677,6.27015,-2.48915,0.522238,-1.21688,0.24652,-5.12131,2.84677,6.27015,-2.48915,0.522238,-1.21688,0.24652,-5.12131,2.84677,6.27015,-2.48915,0.522238,-1.21688,0.24652,-4.64651,3.2259,6.63795,-2.49002,0.515056,2.7069,0.0589629,-5.62021,2.4712,5.95697,-2.45137,0.488772,2.73069,0.0589629,-5.64774,3.26837,6.55198,-2.51286,0.515784,1.1191,0.0589629,-4.63124,2.45911,6.04461,-2.49639,0.510772,1.14537,0.0589629,-5.05618,3.27829,5.73733,-3.1341,-0.954666,-1.00932,0.0589629,-5.20266,2.40655,6.8477,-3.059,-0.979146,-1.07363,0.0589629,
