time,0_rod(payload_bars compound_jI9Z3N).X,0_rod(payload_bars compound_jI9Z3N).Y,0_rod(payload_bars compound_jI9Z3N).Z,0_rod(payload_bars compound_jI9Z3N).Euler1,0_rod(payload_bars compound_jI9Z3N).Euler2,0_rod(payload_bars compound_jI9Z3N).Euler3,0_rod(payload_bars compound_jI9Z3N).mass,1_rod(payload_bars compound_jI9Z3N).X,1_rod(payload_bars compound_jI9Z3N).Y,1_rod(payload_bars compound_jI9Z3N).Z,1_rod(payload_bars compound_jI9Z3N).Euler1,1_rod(payload_bars compound_jI9Z3N).Euler2,1_rod(payload_bars compound_jI9Z3N).Euler3,1_rod(payload_bars compound_jI9Z3N).mass,2_rod(payload_bars compound_jI9Z3N).X,2_rod(payload_bars compound_jI9Z3N).Y,2_rod(payload_bars compound_jI9Z3N).Z,2_rod(payload_bars compound_jI9Z3N).Euler1,2_rod(payload_bars compound_jI9Z3N).Euler2,2_rod(payload_bars compound_jI9Z3N).Euler3,2_rod(payload_bars compound_jI9Z3N).mass,3_rod(payload_bars compound_jI9Z3N).X,3_rod(payload_bars compound_jI9Z3N).Y,3_rod(payload_bars compound_jI9Z3N).Z,3_rod(payload_bars compound_jI9Z3N).Euler1,3_rod(payload_bars compound_jI9Z3N).Euler2,3_rod(payload_bars compound_jI9Z3N).Euler3,3_rod(payload_bars compound_jI9Z3N).mass,4_rod(sense_bar compound_jI9Z3N).X,4_rod(sense_bar compound_jI9Z3N).Y,4_rod(sense_bar compound_jI9Z3N).Z,4_rod(sense_bar compound_jI9Z3N).Euler1,4_rod(sense_bar compound_jI9Z3N).Euler2,4_rod(sense_bar compound_jI9Z3N).Euler3,4_rod(sense_bar compound_jI9Z3N).mass,5_rod(strut).X,5_rod(strut).Y,5_rod(strut).Z,5_rod(strut).Euler1,5_rod(strut).Euler2,5_rod(strut).Euler3,5_rod(strut).mass,6_rod(strut).X,6_rod(strut).Y,6_rod(strut).Z,6_rod(strut).Euler1,6_rod(strut).Euler2,6_rod(strut).Euler3,6_rod(strut).mass,7_rod(strut).X,7_rod(strut).Y,7_rod(strut).Z,7_rod(strut).Euler1,7_rod(strut).Euler2,7_rod(strut).Euler3,7_rod(strut).mass,8_rod(strut).X,8_rod(strut).Y,8_rod(strut).Z,8_rod(strut).Euler1,8_rod(strut).Euler2,8_rod(strut).Euler3,8_rod(strut).mass,9_rod(strut).X,9_rod(strut).Y,9_rod(strut).Z,9_rod(strut).Euler1,9_rod(strut).Euler2,9_rod(strut).Euler3,9_rod(strut).mass,10_rod(strut).X,10_rod(strut).Y,10_rod(strut).Z,10_rod(strut).Euler1,10_rod(strut).Euler2,10_rod(strut).Euler3,10_rod(strut).mass,
0.9696,-0.000207531,3.89775,0.00850399,3.71853e-05,0.000224911,-1.01762e-05,0.24652,-0.000207531,3.89775,0.00850399,3.71853e-05,0.000224911,-1.01762e-05,0.24652,-0.000207531,3.89775,0.00850399,3.71853e-05,0.000224911,-1.01762e-05,0.24652,-0.000207531,3.89775,0.00850399,3.71853e-05,0.000224911,-1.01762e-05,0.24652,-0.000207531,3.89775,0.00850399,3.71853e-05,0.000224911,-1.01762e-05,0.24652,-0.72842,3.88012,0.0153721,0.0053913,0.0131356,-2.35194,0.0592915,0.753111,3.87556,0.0109706,0.00501747,0.0127627,-2.35194,0.0592915,0.00843227,3.35624,-0.512832,0.0140812,0.00836306,-0.788897,0.0592915,0.0166295,4.39942,0.53916,0.0173256,0.00514131,-0.78889,0.0592915,0.0242796,3.35606,0.538747,-1.57376,-0.00245675,-0.00309518,0.0592915,0.00071216,4.39963,-0.512413,-1.57392,-0.00344553,-0.00294071,0.0592915,
0.9797,-0.000280943,2.93398,0.00229126,0.000420376,0.00095505,-0.0146838,0.24652,-0.000280943,2.93398,0.00229126,0.000420376,0.00095505,-0.0146838,0.24652,-0.000280943,2.93398,0.00229126,0.000420376,0.00095505,-0.0146838,0.24652,-0.000280943,2.93398,0.00229126,0.000420376,0.00095505,-0.0146838,0.24652,-0.000280943,2.93398,0.00229126,0.000420376,0.00095505,-0.0146838,0.24652,-0.723584,2.92086,0.0142072,0.018669,0.012594,-2.34638,0.0592915,0.74816,2.91634,0.00969682,-0.00669388,0.0148034,-2.34656,0.0592915,0.00837499,2.52208,-0.518462,0.0158248,0.00906163,-0.880573,0.0592915,0.0165889,3.43366,0.540259,0.0159046,0.0066537,-0.786699,0.0592915,0.0241963,2.38991,0.53653,-1.5736,-0.00517153,-0.00331335,0.0592915,0.000192673,3.43611,-0.52648,-1.57415,0.00952974,-0.00305078,0.0592915,
0.9898,-0.00826915,2.65522,-0.0609722,-0.0165516,-0.0654932,0.05279,0.24652,-0.00826915,2.65522,-0.0609722,-0.0165516,-0.0654932,0.05279,0.24652,-0.00826915,2.65522,-0.0609722,-0.0165516,-0.0654932,0.05279,0.24652,-0.00826915,2.65522,-0.0609722,-0.0165516,-0.0654932,0.05279,0.24652,-0.00826915,2.65522,-0.0609722,-0.0165516,-0.0654932,0.05279,0.24652,-0.696759,2.55129,-0.0184693,0.0747288,-0.0447826,-2.29792,0.0592915,0.692276,2.56607,-0.0204613,-0.0402768,0.0570839,-2.30938,0.0592915,0.0192941,2.25351,-0.613231,-0.00646691,0.021255,-1.1039,0.0592915,0.00236621,2.99964,0.496753,0.0344037,0.0121419,-0.750424,0.0592915,0.0291895,1.96141,0.435382,-1.54538,-0.0723325,-0.0102565,0.0592915,0.00848543,2.97433,-0.621762,-1.53398,-0.0604312,-0.00225256,0.0592915,
0.9999,-0.0387622,3.0512,-0.103125,-0.0198942,-0.0763608,-0.444798,0.24652,-0.0387622,3.0512,-0.103125,-0.0198942,-0.0763608,-0.444798,0.24652,-0.0387622,3.0512,-0.103125,-0.0198942,-0.0763608,-0.444798,0.24652,-0.0387622,3.0512,-0.103125,-0.0198942,-0.0763608,-0.444798,0.24652,-0.0387622,3.0512,-0.103125,-0.0198942,-0.0763608,-0.444798,0.24652,-0.690853,2.88277,-0.0962808,-0.00833975,-0.158926,-2.45566,0.0592915,0.671048,2.91366,-0.0733462,0.00543865,0.100355,-2.45927,0.0592915,-0.00206387,2.46717,-0.490825,0.123384,-0.0639914,-0.950389,0.0592915,-0.012146,3.46259,0.362273,0.0593275,-0.0273965,-0.88513,0.0592915,0.00865156,2.44119,0.401643,-1.5466,-0.0144971,0.0062964,0.0592915,-0.0135785,3.30595,-0.711359,-1.55507,0.136771,0.0247554,0.0592915,
1.01,-0.0581124,3.3324,-0.135165,-0.0796714,-0.0371404,-0.531202,0.24652,-0.0581124,3.3324,-0.135165,-0.0796714,-0.0371404,-0.531202,0.24652,-0.0581124,3.3324,-0.135165,-0.0796714,-0.0371404,-0.531202,0.24652,-0.0581124,3.3324,-0.135165,-0.0796714,-0.0371404,-0.531202,0.24652,-0.0581124,3.3324,-0.135165,-0.0796714,-0.0371404,-0.531202,0.24652,-0.718166,3.39809,-0.182749,0.0789359,0.184002,-2.64719,0.0592915,0.658623,3.42021,-0.141946,-0.042805,-0.208616,-2.6377,0.0592915,-0.0145585,2.76903,-0.479422,-0.0179324,0.0130139,-1.05958,0.0592915,-0.0428153,3.94372,0.179871,0.0244194,-0.0260003,-1.14754,0.0592915,-0.0367235,3.10291,0.487245,-1.56441,-0.179427,0.0318682,0.0592915,-0.039828,3.71569,-0.723615,-1.57285,-0.436142,0.0317302,0.0592915,
1.0201,-0.077591,3.70987,-0.161021,-0.0141417,0.0906653,-0.519761,0.24652,-0.077591,3.70987,-0.161021,-0.0141417,0.0906653,-0.519761,0.24652,-0.077591,3.70987,-0.161021,-0.0141417,0.0906653,-0.519761,0.24652,-0.077591,3.70987,-0.161021,-0.0141417,0.0906653,-0.519761,0.24652,-0.077591,3.70987,-0.161021,-0.0141417,0.0906653,-0.519761,0.24652,-0.759089,3.78074,-0.237986,0.0196642,0.151445,-2.8481,0.0592915,0.638337,3.79554,-0.149534,0.0414043,-0.0646045,-2.84759,0.0592915,-0.046943,3.09378,-0.400278,-0.000119255,-0.0311638,-1.28394,0.0592915,-0.0581766,4.40908,0.0313121,0.106879,-0.0703751,-1.33552,0.0592915,-0.0740263,3.61525,0.507824,-1.58629,-0.359299,0.0598163,0.0592915,-0.0475616,4.02964,-0.890385,-1.60735,-0.645909,0.0728191,0.0592915,
1.0302,-0.106173,4.1641,-0.216064,0.0490181,-0.0171501,-0.573239,0.24652,-0.106173,4.1641,-0.216064,0.0490181,-0.0171501,-0.573239,0.24652,-0.106173,4.1641,-0.216064,0.0490181,-0.0171501,-0.573239,0.24652,-0.106173,4.1641,-0.216064,0.0490181,-0.0171501,-0.573239,0.24652,-0.106173,4.1641,-0.216064,0.0490181,-0.0171501,-0.573239,0.24652,-0.802037,4.10931,-0.259295,-0.000354476,-0.301471,-3.03369,0.0592915,0.646291,4.11277,-0.180701,-0.0182142,0.0083183,-3.03444,0.0592915,-0.0733993,3.41102,-0.27435,-0.011138,-0.0384765,-1.45136,0.0592915,-0.081885,4.85659,-0.144664,-0.0470386,-0.0371399,-1.46598,0.0592915,-0.109808,4.01969,0.503281,-1.61899,-0.765412,0.0732345,0.0592915,-0.0427634,4.16824,-0.940396,-1.61038,-0.610621,0.0756677,0.0592915,
1.0403,-0.118823,4.53147,-0.28106,0.0581568,-0.116668,-0.723946,0.24652,-0.118823,4.53147,-0.28106,0.0581568,-0.116668,-0.723946,0.24652,-0.118823,4.53147,-0.28106,0.0581568,-0.116668,-0.723946,0.24652,-0.118823,4.53147,-0.28106,0.0581568,-0.116668,-0.723946,0.24652,-0.118823,4.53147,-0.28106,0.0581568,-0.116668,-0.723946,0.24652,-0.814989,4.48089,-0.278935,0.0324255,-0.0466764,3.07168,0.0592915,0.60442,4.4796,-0.18982,-0.00806911,-0.217266,3.07229,0.0592915,-0.1062,3.80864,-0.186544,-0.170495,-0.0571868,-1.63286,0.0592915,-0.11201,5.20321,-0.290059,-0.114179,-0.0540338,-1.6356,0.0592915,-0.143453,4.51287,0.488704,-1.65969,-0.958574,0.114145,0.0592915,-0.0737541,4.40551,-0.955171,-1.65563,-1.0073,0.104831,0.0592915,
1.0504,-0.146212,4.85905,-0.3183,0.034391,-0.108418,-0.96729,0.24652,-0.146212,4.85905,-0.3183,0.034391,-0.108418,-0.96729,0.24652,-0.146212,4.85905,-0.3183,0.034391,-0.108418,-0.96729,0.24652,-0.146212,4.85905,-0.3183,0.034391,-0.108418,-0.96729,0.24652,-0.146212,4.85905,-0.3183,0.034391,-0.108418,-0.96729,0.24652,-0.819169,4.85121,-0.325044,-0.00377434,-0.104326,2.90086,0.0592915,0.564507,4.8739,-0.217646,-0.0154335,0.101609,2.89906,0.0592915,-0.133921,4.17005,-0.103612,0.102298,-0.0358455,-1.82648,0.0592915,-0.12361,5.5198,-0.435306,0.232463,-0.0039237,-1.81943,0.0592915,-0.166193,5.04671,0.393996,-1.70324,-1.07382,0.165273,0.0592915,-0.088701,4.70592,-0.955317,-1.65084,-0.879862,0.12054,0.0592915,
1.0605,-0.171149,5.19254,-0.342876,-0.00678095,-0.107266,-1.20845,0.24652,-0.171149,5.19254,-0.342876,-0.00678095,-0.107266,-1.20845,0.24652,-0.171149,5.19254,-0.342876,-0.00678095,-0.107266,-1.20845,0.24652,-0.171149,5.19254,-0.342876,-0.00678095,-0.107266,-1.20845,0.24652,-0.171149,5.19254,-0.342876,-0.00678095,-0.107266,-1.20845,0.24652,-0.859773,5.20042,-0.382879,0.0359873,-0.115365,2.7267,0.0592915,0.563659,5.23576,-0.256445,0.0823551,-0.221354,2.71842,0.0592915,-0.16164,4.56795,-0.0358393,-0.0746907,-0.114482,-1.98181,0.0592915,-0.14022,5.87964,-0.611752,-0.0430193,-0.101116,-1.98379,0.0592915,-0.204029,5.50734,0.331404,-1.75615,-1.17063,0.227218,0.0592915,-0.096383,4.92713,-0.971171,-1.9757,-1.36517,0.436876,0.0592915,
1.0706,-0.189154,5.55207,-0.375459,-0.0205162,-0.107333,-1.44788,0.24652,-0.189154,5.55207,-0.375459,-0.0205162,-0.107333,-1.44788,0.24652,-0.189154,5.55207,-0.375459,-0.0205162,-0.107333,-1.44788,0.24652,-0.189154,5.55207,-0.375459,-0.0205162,-0.107333,-1.44788,0.24652,-0.189154,5.55207,-0.375459,-0.0205162,-0.107333,-1.44788,0.24652,-0.911548,5.5122,-0.43803,0.0611321,-0.151454,2.55377,0.0592915,0.55641,5.57565,-0.294704,-0.0246351,-0.00847922,2.5617,0.0592915,-0.195996,4.91922,0.0401498,0.12319,-0.0199727,-2.16633,0.0592915,-0.152276,6.15531,-0.753666,-0.00457742,-0.112486,-2.16988,0.0592915,-0.23932,5.95854,0.248495,-2.15168,-1.40098,0.625194,0.0592915,-0.115773,5.13808,-0.979391,-1.75568,-1.15038,0.242947,0.0592915,
1.0807,-0.213002,5.87728,-0.410378,0.0186097,-0.0982419,-1.61724,0.24652,-0.213002,5.87728,-0.410378,0.0186097,-0.0982419,-1.61724,0.24652,-0.213002,5.87728,-0.410378,0.0186097,-0.0982419,-1.61724,0.24652,-0.213002,5.87728,-0.410378,0.0186097,-0.0982419,-1.61724,0.24652,-0.213002,5.87728,-0.410378,0.0186097,-0.0982419,-1.61724,0.24652,-0.933248,5.83621,-0.486392,-0.015284,-0.0553819,2.38963,0.0592915,0.539007,5.90741,-0.326621,0.0681189,-0.129028,2.38472,0.0592915,-0.233503,5.32699,0.101003,-0.0203676,-0.147376,-2.32501,0.0592915,-0.163617,6.41561,-0.894436,0.0776575,-0.0609026,-2.35231,0.0592915,-0.268826,6.38997,0.130872,-2.52536,-1.4403,1.00484,0.0592915,-0.134143,5.36458,-0.942322,2.26336,-1.39415,2.48702,0.0592915,
1.0908,-0.23271,6.18354,-0.45627,0.0775987,-0.0974306,-1.73131,0.24652,-0.23271,6.18354,-0.45627,0.0775987,-0.0974306,-1.73131,0.24652,-0.23271,6.18354,-0.45627,0.0775987,-0.0974306,-1.73131,0.24652,-0.23271,6.18354,-0.45627,0.0775987,-0.0974306,-1.73131,0.24652,-0.23271,6.18354,-0.45627,0.0775987,-0.0974306,-1.73131,0.24652,-0.955299,6.16249,-0.520733,0.170706,-0.201922,2.18824,0.0592915,0.504258,6.23839,-0.348008,0.0862155,-0.138559,2.20237,0.0592915,-0.269665,5.75657,0.154024,0.0883815,-0.0402448,-2.51774,0.0592915,-0.178424,6.64216,-1.02537,-0.0766234,-0.260032,-2.48721,0.0592915,-0.294639,6.79356,-0.00380428,2.026,-1.28151,2.72393,0.0592915,-0.1536,5.60649,-0.869134,2.28827,-1.38477,2.468,0.0592915,
1.1009,-0.258455,6.49229,-0.498435,0.100125,-0.101009,-1.84838,0.24652,-0.258455,6.49229,-0.498435,0.100125,-0.101009,-1.84838,0.24652,-0.258455,6.49229,-0.498435,0.100125,-0.101009,-1.84838,0.24652,-0.258455,6.49229,-0.498435,0.100125,-0.101009,-1.84838,0.24652,-0.258455,6.49229,-0.498435,0.100125,-0.101009,-1.84838,0.24652,-0.976024,6.46091,-0.562429,-0.0535618,-0.0610935,2.03807,0.0592915,0.48361,6.55499,-0.380709,-0.0325508,-0.0729392,2.03774,0.0592915,-0.302097,6.17879,0.186865,0.0984846,-0.017021,-2.6909,0.0592915,-0.189499,6.83334,-1.12659,0.13109,0.0458176,-2.68908,0.0592915,-0.315974,7.17168,-0.148218,1.97107,-1.21918,2.78453,0.0592915,-0.175318,5.84691,-0.792565,2.02741,-1.25861,2.73422,0.0592915,
1.111,-0.280927,6.79145,-0.527014,0.0839636,-0.109049,-2.01859,0.24652,-0.280927,6.79145,-0.527014,0.0839636,-0.109049,-2.01859,0.24652,-0.280927,6.79145,-0.527014,0.0839636,-0.109049,-2.01859,0.24652,-0.280927,6.79145,-0.527014,0.0839636,-0.109049,-2.01859,0.24652,-0.280927,6.79145,-0.527014,0.0839636,-0.109049,-2.01859,0.24652,-0.997164,6.74423,-0.605697,0.118741,-0.133212,1.8486,0.0592915,0.458022,6.86496,-0.425538,0.116087,-0.130158,1.84977,0.0592915,-0.338475,6.59506,0.18406,0.0366688,-0.218508,-2.85647,0.0592915,-0.201381,7.01424,-1.21311,0.055322,-0.160542,-2.86084,0.0592915,-0.338994,7.51067,-0.314061,1.89251,-1.09589,2.87337,0.0592915,-0.19886,6.10256,-0.716414,1.7983,-0.868828,2.95298,0.0592915,
1.1211,-0.303819,7.08105,-0.561958,0.0770701,-0.12229,-2.23807,0.24652,-0.303819,7.08105,-0.561958,0.0770701,-0.12229,-2.23807,0.24652,-0.303819,7.08105,-0.561958,0.0770701,-0.12229,-2.23807,0.24652,-0.303819,7.08105,-0.561958,0.0770701,-0.12229,-2.23807,0.24652,-0.303819,7.08105,-0.561958,0.0770701,-0.12229,-2.23807,0.24652,-1.01913,7.0192,-0.642132,0.199671,-0.134387,1.66989,0.0592915,0.435688,7.16487,-0.467568,0.108584,-0.119431,1.68207,0.0592915,-0.373824,7.00037,0.173709,0.0891028,-0.057748,-3.03509,0.0592915,-0.214023,7.18576,-1.28048,0.0683889,-0.250558,-3.03416,0.0592915,-0.361832,7.82257,-0.478502,1.79838,-0.812196,2.96731,0.0592915,-0.223532,6.36219,-0.636437,1.85559,-0.999728,2.91991,0.0592915,
1.1312,-0.327101,7.35698,-0.604576,0.107796,-0.125479,-2.4566,0.24652,-0.327101,7.35698,-0.604576,0.107796,-0.125479,-2.4566,0.24652,-0.327101,7.35698,-0.604576,0.107796,-0.125479,-2.4566,0.24652,-0.327101,7.35698,-0.604576,0.107796,-0.125479,-2.4566,0.24652,-0.327101,7.35698,-0.604576,0.107796,-0.125479,-2.4566,0.24652,-1.05051,7.28809,-0.675183,-0.0101372,-0.123124,1.52832,0.0592915,0.414984,7.45328,-0.505999,0.00506531,-0.125546,1.52585,0.0592915,-0.404678,7.40073,0.146878,0.0917758,-0.0463013,3.07814,0.0592915,-0.22304,7.34363,-1.32658,0.0870185,0.0181004,3.07353,0.0592915,-0.381055,8.11348,-0.635727,1.78793,-0.745382,2.98372,0.0592915,-0.250526,6.63418,-0.543534,1.81332,-0.829152,2.9696,0.0592915,
1.1413,-0.348339,7.61838,-0.639253,0.133059,-0.112733,-2.62417,0.24652,-0.348339,7.61838,-0.639253,0.133059,-0.112733,-2.62417,0.24652,-0.348339,7.61838,-0.639253,0.133059,-0.112733,-2.62417,0.24652,-0.348339,7.61838,-0.639253,0.133059,-0.112733,-2.62417,0.24652,-0.348339,7.61838,-0.639253,0.133059,-0.112733,-2.62417,0.24652,-1.07315,7.55432,-0.710443,0.164027,-0.0999335,1.33732,0.0592915,0.392657,7.73761,-0.549517,0.131559,-0.113631,1.33944,0.0592915,-0.443332,7.7967,0.0837465,0.133695,-0.203497,2.89599,0.0592915,-0.237804,7.48955,-1.35127,0.113411,-0.133902,2.90461,0.0592915,-0.398969,8.36805,-0.799594,1.76654,-0.583235,3.00968,0.0592915,-0.280904,6.92435,-0.454828,1.74136,-0.394371,3.02232,0.0592915,
1.1514,-0.372401,7.8784,-0.673965,0.14157,-0.0960524,-2.76439,0.24652,-0.372401,7.8784,-0.673965,0.14157,-0.0960524,-2.76439,0.24652,-0.372401,7.8784,-0.673965,0.14157,-0.0960524,-2.76439,0.24652,-0.372401,7.8784,-0.673965,0.14157,-0.0960524,-2.76439,0.24652,-0.372401,7.8784,-0.673965,0.14157,-0.0960524,-2.76439,0.24652,-1.0935,7.80098,-0.747652,0.182964,-0.085866,1.16038,0.0592915,0.366985,8.00392,-0.594289,0.20018,-0.0771066,1.15932,0.0592915,-0.473023,8.18183,0.00935455,0.118004,-0.0984117,2.72918,0.0592915,-0.251492,7.62264,-1.34846,0.155223,-0.181528,2.72581,0.0592915,-0.414259,8.58036,-0.965615,1.74121,-0.306669,3.03284,0.0592915,-0.311149,7.22211,-0.376857,1.76295,-0.478913,3.02516,0.0592915,
