time,0_rod(payload_bars compound_qUAOXr).X,0_rod(payload_bars compound_qUAOXr).Y,0_rod(payload_bars compound_qUAOXr).Z,0_rod(payload_bars compound_qUAOXr).Euler1,0_rod(payload_bars compound_qUAOXr).Euler2,0_rod(payload_bars compound_qUAOXr).Euler3,0_rod(payload_bars compound_qUAOXr).mass,1_rod(payload_bars compound_qUAOXr).X,1_rod(payload_bars compound_qUAOXr).Y,1_rod(payload_bars compound_qUAOXr).Z,1_rod(payload_bars compound_qUAOXr).Euler1,1_rod(payload_bars compound_qUAOXr).Euler2,1_rod(payload_bars compound_qUAOXr).Euler3,1_rod(payload_bars compound_qUAOXr).mass,2_rod(payload_bars compound_qUAOXr).X,2_rod(payload_bars compound_qUAOXr).Y,2_rod(payload_bars compound_qUAOXr).Z,2_rod(payload_bars compound_qUAOXr).Euler1,2_rod(payload_bars compound_qUAOXr).Euler2,2_rod(payload_bars compound_qUAOXr).Euler3,2_rod(payload_bars compound_qUAOXr).mass,3_rod(payload_bars compound_qUAOXr).X,3_rod(payload_bars compound_qUAOXr).Y,3_rod(payload_bars compound_qUAOXr).Z,3_rod(payload_bars compound_qUAOXr).Euler1,3_rod(payload_bars compound_qUAOXr).Euler2,3_rod(payload_bars compound_qUAOXr).Euler3,3_rod(payload_bars compound_qUAOXr).mass,4_rod(payload_bars compound_qUAOXr).X,4_rod(payload_bars compound_qUAOXr).Y,4_rod(payload_bars compound_qUAOXr).Z,4_rod(payload_bars compound_qUAOXr).Euler1,4_rod(payload_bars compound_qUAOXr).Euler2,4_rod(payload_bars compound_qUAOXr).Euler3,4_rod(payload_bars compound_qUAOXr).mass,5_rod(strut).X,5_rod(strut).Y,5_rod(strut).Z,5_rod(strut).Euler1,5_rod(strut).Euler2,5_rod(strut).Euler3,5_rod(strut).mass,6_rod(strut).X,6_rod(strut).Y,6_rod(strut).Z,6_rod(strut).Euler1,6_rod(strut).Euler2,6_rod(strut).Euler3,6_rod(strut).mass,7_rod(strut).X,7_rod(strut).Y,7_rod(strut).Z,7_rod(strut).Euler1,7_rod(strut).Euler2,7_rod(strut).Euler3,7_rod(strut).mass,8_rod(strut).X,8_rod(strut).Y,8_rod(strut).Z,8_rod(strut).Euler1,8_rod(strut).Euler2,8_rod(strut).Euler3,8_rod(strut).mass,9_rod(strut).X,9_rod(strut).Y,9_rod(strut).Z,9_rod(strut).Euler1,9_rod(strut).Euler2,9_rod(strut).Euler3,9_rod(strut).mass,10_rod(strut).X,10_rod(strut).Y,10_rod(strut).Z,10_rod(strut).Euler1,10_rod(strut).Euler2,10_rod(strut).Euler3,10_rod(strut).mass,
1.1514,1.12737,2.03677,-1.16495,1.52854,0.328098,2.73867,0.256021,1.12737,2.03677,-1.16495,1.52854,0.328098,2.73867,0.256021,1.12737,2.03677,-1.16495,1.52854,0.328098,2.73867,0.256021,1.12737,2.03677,-1.16495,1.52854,0.328098,2.73867,0.256021,1.12737,2.03677,-1.16495,1.52854,0.328098,2.73867,0.256021,1.27109,1.60017,-0.87567,1.53969,0.245011,-0.126207,0.0199491,1.52959,2.6428,-1.26393,0.506394,0.407998,-0.138679,0.0199491,1.28528,2.53748,-1.19478,0.979497,0.0903445,1.1048,0.0199491,1.68013,2.05579,-1.21259,3.00706,0.515304,2.09841,0.0199491,1.58141,2.02251,-1.53052,-3.04099,1.15656,-2.65939,0.0199645,1.59349,2.15417,-0.669613,-2.45936,1.17078,-1.94272,0.0199491,
1.1615,1.12658,2.03666,-1.16413,1.5285,0.327368,2.73682,0.256021,1.12658,2.03666,-1.16413,1.5285,0.327368,2.73682,0.256021,1.12658,2.03666,-1.16413,1.5285,0.327368,2.73682,0.256021,1.12658,2.03666,-1.16413,1.5285,0.327368,2.73682,0.256021,1.12658,2.03666,-1.16413,1.5285,0.327368,2.73682,0.256021,1.27018,1.60001,-0.874677,1.5396,0.245462,-0.127687,0.0199491,1.5284,2.64286,-1.26274,0.510388,0.3995,-0.137917,0.0199491,1.28415,2.53756,-1.19312,0.981094,0.0891916,1.10353,0.0199491,1.68044,2.05556,-1.2132,3.00612,0.51774,2.09767,0.0199491,1.58138,2.02354,-1.52909,-3.04162,1.15882,-2.66046,0.0199645,1.59136,2.15528,-0.668236,-2.40352,1.17808,-1.89196,0.0199491,
1.1716,1.12596,2.03668,-1.16332,1.52768,0.327404,2.73461,0.256021,1.12596,2.03668,-1.16332,1.52768,0.327404,2.73461,0.256021,1.12596,2.03668,-1.16332,1.52768,0.327404,2.73461,0.256021,1.12596,2.03668,-1.16332,1.52768,0.327404,2.73461,0.256021,1.12596,2.03668,-1.16332,1.52768,0.327404,2.73461,0.256021,1.26926,1.60015,-0.873159,1.53871,0.246893,-0.129395,0.0199491,1.5267,2.6427,-1.26197,0.518307,0.372139,-0.139786,0.0199491,1.2835,2.53767,-1.19174,0.981798,0.0884318,1.10156,0.0199491,1.68143,2.05431,-1.21465,3.00939,0.518858,2.10208,0.0199491,1.58188,2.02388,-1.52732,-3.0417,1.16166,-2.65975,0.0199645,1.58601,2.15744,-0.663029,-2.38298,1.18563,-1.88034,0.0199491,
1.1817,1.12555,2.03658,-1.16237,1.52743,0.326918,2.73304,0.256021,1.12555,2.03658,-1.16237,1.52743,0.326918,2.73304,0.256021,1.12555,2.03658,-1.16237,1.52743,0.326918,2.73304,0.256021,1.12555,2.03658,-1.16237,1.52743,0.326918,2.73304,0.256021,1.12555,2.03658,-1.16237,1.52743,0.326918,2.73304,0.256021,1.26827,1.6001,-0.871785,1.53777,0.251956,-0.130941,0.0199491,1.52391,2.6418,-1.26124,0.529259,0.34701,-0.140932,0.0199491,1.28279,2.5378,-1.18987,0.983075,0.0876046,1.10037,0.0199491,1.6831,2.05242,-1.21735,3.01009,0.520922,2.10524,0.0199491,1.58194,2.02414,-1.52577,-3.04321,1.16244,-2.66142,0.0199645,1.57956,2.16059,-0.657965,-2.27316,1.1967,-1.78497,0.0199491,
1.1918,1.12512,2.0365,-1.16157,1.52693,0.326532,2.73103,0.256021,1.12512,2.0365,-1.16157,1.52693,0.326532,2.73103,0.256021,1.12512,2.0365,-1.16157,1.52693,0.326532,2.73103,0.256021,1.12512,2.0365,-1.16157,1.52693,0.326532,2.73103,0.256021,1.12512,2.0365,-1.16157,1.52693,0.326532,2.73103,0.256021,1.26722,1.60011,-0.870367,1.53663,0.256868,-0.132853,0.0199491,1.52066,2.64042,-1.26138,0.542289,0.325112,-0.142123,0.0199491,1.28209,2.53796,-1.18803,0.984274,0.0866772,1.09876,0.0199491,1.68529,2.05066,-1.22119,3.00558,0.525662,2.1048,0.0199491,1.58216,2.02447,-1.52419,-3.04412,1.16393,-2.66237,0.0199645,1.57194,2.16324,-0.653713,-2.15366,1.20064,-1.68064,0.0199491,
1.2019,1.12478,2.03653,-1.16073,1.526,0.326597,2.72863,0.256021,1.12478,2.03653,-1.16073,1.526,0.326597,2.72863,0.256021,1.12478,2.03653,-1.16073,1.526,0.326597,2.72863,0.256021,1.12478,2.03653,-1.16073,1.526,0.326597,2.72863,0.256021,1.12478,2.03653,-1.16073,1.526,0.326597,2.72863,0.256021,1.26607,1.60022,-0.86897,1.53553,0.259217,-0.135049,0.0199491,1.51603,2.63793,-1.26307,0.558201,0.30501,-0.143806,0.0199491,1.28158,2.53821,-1.18622,0.985206,0.0859782,1.09661,0.0199491,1.68797,2.04806,-1.22547,3.00799,0.528009,2.11084,0.0199491,1.58253,2.02446,-1.52241,-3.04533,1.16485,-2.66311,0.0199645,1.56292,2.16542,-0.650828,-2.0676,1.19725,-1.61038,0.0199491,
1.212,1.12474,2.03669,-1.16026,1.52416,0.327501,2.72576,0.256021,1.12474,2.03669,-1.16026,1.52416,0.327501,2.72576,0.256021,1.12474,2.03669,-1.16026,1.52416,0.327501,2.72576,0.256021,1.12474,2.03669,-1.16026,1.52416,0.327501,2.72576,0.256021,1.12474,2.03669,-1.16026,1.52416,0.327501,2.72576,0.256021,1.26471,1.60063,-0.867435,1.53338,0.263475,-0.137751,0.0199491,1.50809,2.63273,-1.26477,0.585708,0.281938,-0.143055,0.0199491,1.28174,2.53847,-1.18509,0.985328,0.0857788,1.09365,0.0199491,1.69134,2.04545,-1.23079,3.00475,0.533101,2.11311,0.0199491,1.58287,2.02459,-1.52122,-3.04817,1.16318,-2.66457,0.0199645,1.55308,2.16693,-0.649063,-1.98097,1.18787,-1.53907,0.0199491,
1.2221,1.12504,2.03703,-1.16017,1.52145,0.329357,2.72268,0.256021,1.12504,2.03703,-1.16017,1.52145,0.329357,2.72268,0.256021,1.12504,2.03703,-1.16017,1.52145,0.329357,2.72268,0.256021,1.12504,2.03703,-1.16017,1.52145,0.329357,2.72268,0.256021,1.12504,2.03703,-1.16017,1.52145,0.329357,2.72268,0.256021,1.26334,1.60138,-0.865892,1.53051,0.267749,-0.140597,0.0199491,1.498,2.62338,-1.2655,0.622203,0.265212,-0.13839,0.0199491,1.28267,2.53873,-1.18489,0.984571,0.0862725,1.09005,0.0199491,1.69498,2.04264,-1.23614,2.98647,0.545473,2.10694,0.0199491,1.5833,2.02478,-1.52069,-3.05014,1.16044,-2.66441,0.0199645,1.54506,2.16735,-0.648587,-1.90533,1.17343,-1.4734,0.0199491,
1.2322,1.12553,2.03759,-1.16038,1.51744,0.332376,2.71848,0.256021,1.12553,2.03759,-1.16038,1.51744,0.332376,2.71848,0.256021,1.12553,2.03759,-1.16038,1.51744,0.332376,2.71848,0.256021,1.12553,2.03759,-1.16038,1.51744,0.332376,2.71848,0.256021,1.12553,2.03759,-1.16038,1.51744,0.332376,2.71848,0.256021,1.26163,1.60249,-0.864308,1.527,0.269254,-0.144312,0.0199491,1.49037,2.61592,-1.26613,0.654865,0.276501,-0.139366,0.0199491,1.28374,2.53949,-1.18573,0.991946,0.0897071,1.08604,0.0199491,1.69814,2.04491,-1.24052,2.90857,0.587797,2.07131,0.0199491,1.58309,2.02536,-1.52093,-3.05759,1.15078,-2.66857,0.0199645,1.53811,2.16932,-0.648832,-1.88902,1.16494,-1.46587,0.0199491,
1.2423,1.12573,2.03907,-1.16075,1.51076,0.338265,2.7093,0.256021,1.12573,2.03907,-1.16075,1.51076,0.338265,2.7093,0.256021,1.12573,2.03907,-1.16075,1.51076,0.338265,2.7093,0.256021,1.12573,2.03907,-1.16075,1.51076,0.338265,2.7093,0.256021,1.12573,2.03907,-1.16075,1.51076,0.338265,2.7093,0.256021,1.26114,1.60457,-0.862585,1.52715,0.233973,-0.147477,0.0199491,1.48975,2.61995,-1.26011,0.655063,0.433979,-0.177447,0.0199491,1.28126,2.54436,-1.19149,1.06554,0.11023,1.08378,0.0199491,1.70225,2.06516,-1.24825,2.54999,0.707665,1.84421,0.0199491,1.5802,2.02877,-1.52246,-3.03577,1.14771,-2.64936,0.0199645,1.52627,2.18457,-0.654052,-1.96912,1.17395,-1.58677,0.0199491,
1.2524,1.12395,2.03986,-1.16075,1.50658,0.340568,2.70006,0.256021,1.12395,2.03986,-1.16075,1.50658,0.340568,2.70006,0.256021,1.12395,2.03986,-1.16075,1.50658,0.340568,2.70006,0.256021,1.12395,2.03986,-1.16075,1.50658,0.340568,2.70006,0.256021,1.12395,2.03986,-1.16075,1.50658,0.340568,2.70006,0.256021,1.26136,1.60564,-0.860526,1.52972,0.196015,-0.149985,0.0199491,1.48532,2.62665,-1.26258,0.646516,0.520508,-0.219252,0.0199491,1.27934,2.54573,-1.19144,1.07446,0.111376,1.07602,0.0199491,1.70781,2.07808,-1.26098,2.12939,0.740796,1.54686,0.0199491,1.57719,2.03386,-1.52282,-2.97661,1.17131,-2.60095,0.0199645,1.51217,2.19959,-0.670191,-2.07104,1.16308,-1.73416,0.0199491,
1.2625,1.12259,2.03959,-1.15928,1.50893,0.338263,2.69964,0.256021,1.12259,2.03959,-1.15928,1.50893,0.338263,2.69964,0.256021,1.12259,2.03959,-1.15928,1.50893,0.338263,2.69964,0.256021,1.12259,2.03959,-1.15928,1.50893,0.338263,2.69964,0.256021,1.12259,2.03959,-1.15928,1.50893,0.338263,2.69964,0.256021,1.26608,1.60553,-0.857551,1.53281,0.183752,-0.14554,0.0199491,1.47245,2.63985,-1.27852,0.640056,0.539924,-0.255039,0.0199491,1.27641,2.54618,-1.18791,1.07664,0.10893,1.07654,0.0199491,1.71189,2.0869,-1.273,1.83326,0.688867,1.33797,0.0199491,1.57362,2.04367,-1.5254,-2.96324,1.17775,-2.59387,0.0199645,1.50059,2.22073,-0.693306,-2.19156,1.12301,-1.89218,0.0199491,
1.2726,1.12181,2.03919,-1.15826,1.51218,0.335869,2.70235,0.256021,1.12181,2.03919,-1.15826,1.51218,0.335869,2.70235,0.256021,1.12181,2.03919,-1.15826,1.51218,0.335869,2.70235,0.256021,1.12181,2.03919,-1.15826,1.51218,0.335869,2.70235,0.256021,1.12181,2.03919,-1.15826,1.51218,0.335869,2.70235,0.256021,1.27083,1.60553,-0.855019,1.53234,0.197301,-0.137226,0.0199491,1.45968,2.65127,-1.28304,0.649851,0.518297,-0.258556,0.0199491,1.27434,2.54623,-1.18591,1.07943,0.107874,1.07979,0.0199491,1.71373,2.0915,-1.28087,1.68814,0.626287,1.24111,0.0199491,1.56789,2.0519,-1.5299,-2.94695,1.17601,-2.58804,0.0199645,1.4904,2.23498,-0.713042,-2.15989,1.09751,-1.89834,0.0199491,
1.2827,1.11963,2.03934,-1.15681,1.51188,0.335215,2.69739,0.256021,1.11963,2.03934,-1.15681,1.51188,0.335215,2.69739,0.256021,1.11963,2.03934,-1.15681,1.51188,0.335215,2.69739,0.256021,1.11963,2.03934,-1.15681,1.51188,0.335215,2.69739,0.256021,1.11963,2.03934,-1.15681,1.51188,0.335215,2.69739,0.256021,1.2708,1.60528,-0.853892,1.53578,0.173003,-0.139266,0.0199491,1.45213,2.65737,-1.28485,0.641303,0.535414,-0.264382,0.0199491,1.2716,2.5466,-1.18353,1.08059,0.105408,1.07571,0.0199491,1.71484,2.09221,-1.28282,1.58058,0.574212,1.17199,0.0199491,1.56534,2.05929,-1.52978,-2.90754,1.19279,-2.55709,0.0199645,1.48439,2.24258,-0.723577,-2.17996,1.08231,-1.92768,0.0199491,
1.2928,1.1173,2.03935,-1.15539,1.51158,0.334163,2.69246,0.256021,1.1173,2.03935,-1.15539,1.51158,0.334163,2.69246,0.256021,1.1173,2.03935,-1.15539,1.51158,0.334163,2.69246,0.256021,1.1173,2.03935,-1.15539,1.51158,0.334163,2.69246,0.256021,1.1173,2.03935,-1.15539,1.51158,0.334163,2.69246,0.256021,1.26884,1.60484,-0.853128,1.53839,0.156862,-0.142648,0.0199491,1.4442,2.66373,-1.28571,0.644802,0.502638,-0.262073,0.0199491,1.26873,2.54681,-1.18102,1.08171,0.102592,1.0718,0.0199491,1.71431,2.09208,-1.28117,1.51268,0.534666,1.13005,0.0199491,1.56241,2.06583,-1.52951,-2.87901,1.20315,-2.53595,0.0199645,1.47967,2.2465,-0.728024,-2.13775,1.08935,-1.89781,0.0199491,
1.3029,1.1145,2.03921,-1.15368,1.51083,0.332747,2.68644,0.256021,1.1145,2.03921,-1.15368,1.51083,0.332747,2.68644,0.256021,1.1145,2.03921,-1.15368,1.51083,0.332747,2.68644,0.256021,1.1145,2.03921,-1.15368,1.51083,0.332747,2.68644,0.256021,1.1145,2.03921,-1.15368,1.51083,0.332747,2.68644,0.256021,1.26519,1.60442,-0.851428,1.53936,0.150717,-0.14761,0.0199491,1.43793,2.66804,-1.28487,0.645161,0.485118,-0.260592,0.0199491,1.26549,2.54685,-1.17797,1.08263,0.0990185,1.0671,0.0199491,1.71332,2.09252,-1.27847,1.4643,0.504164,1.1,0.0199491,1.55984,2.07153,-1.52798,-2.85072,1.21421,-2.51455,0.0199645,1.47735,2.25025,-0.729081,-2.07657,1.10411,-1.84284,0.0199491,
1.313,1.11123,2.03908,-1.15143,1.50827,0.331634,2.67735,0.256021,1.11123,2.03908,-1.15143,1.50827,0.331634,2.67735,0.256021,1.11123,2.03908,-1.15143,1.50827,0.331634,2.67735,0.256021,1.11123,2.03908,-1.15143,1.50827,0.331634,2.67735,0.256021,1.11123,2.03908,-1.15143,1.50827,0.331634,2.67735,0.256021,1.26103,1.60447,-0.84703,1.53749,0.154556,-0.155074,0.0199491,1.43171,2.67276,-1.28353,0.650749,0.425852,-0.2587,0.0199491,1.26243,2.54661,-1.17458,1.08261,0.0945882,1.05957,0.0199491,1.71132,2.09262,-1.2715,1.40306,0.468067,1.06363,0.0199491,1.55796,2.07562,-1.52418,-2.81122,1.22997,-2.48162,0.0199645,1.47283,2.25536,-0.727265,-2.00696,1.12088,-1.77988,0.0199491,
1.3231,1.10743,2.03916,-1.14923,1.5062,0.330685,2.66775,0.256021,1.10743,2.03916,-1.14923,1.5062,0.330685,2.66775,0.256021,1.10743,2.03916,-1.14923,1.5062,0.330685,2.66775,0.256021,1.10743,2.03916,-1.14923,1.5062,0.330685,2.66775,0.256021,1.10743,2.03916,-1.14923,1.5062,0.330685,2.66775,0.256021,1.2562,1.60461,-0.843245,1.53575,0.15773,-0.161015,0.0199491,1.42657,2.67514,-1.27843,0.646655,0.423758,-0.267469,0.0199491,1.25861,2.54661,-1.17148,1.08332,0.0901689,1.0515,0.0199491,1.70881,2.0947,-1.26465,1.35886,0.438361,1.03607,0.0199491,1.55703,2.07944,-1.5192,-2.76654,1.24855,-2.44228,0.0199645,1.46935,2.26149,-0.724004,-1.93416,1.13876,-1.71018,0.0199491,
1.3332,1.10347,2.03901,-1.14682,1.50466,0.328914,2.65857,0.256021,1.10347,2.03901,-1.14682,1.50466,0.328914,2.65857,0.256021,1.10347,2.03901,-1.14682,1.50466,0.328914,2.65857,0.256021,1.10347,2.03901,-1.14682,1.50466,0.328914,2.65857,0.256021,1.10347,2.03901,-1.14682,1.50466,0.328914,2.65857,0.256021,1.25101,1.60415,-0.840349,1.53673,0.149992,-0.16891,0.0199491,1.42065,2.67811,-1.27364,0.650788,0.38894,-0.271178,0.0199491,1.2545,2.5464,-1.16794,1.08453,0.0851921,1.04409,0.0199491,1.706,2.09652,-1.25758,1.31008,0.401592,1.00867,0.0199491,1.55557,2.08417,-1.51448,-2.74501,1.25952,-2.42457,0.0199645,1.46476,2.26767,-0.72123,-1.87502,1.15302,-1.65537,0.0199491,
1.3433,1.09917,2.0386,-1.14394,1.50474,0.325951,2.65074,0.256021,1.09917,2.0386,-1.14394,1.50474,0.325951,2.65074,0.256021,1.09917,2.0386,-1.14394,1.50474,0.325951,2.65074,0.256021,1.09917,2.0386,-1.14394,1.50474,0.325951,2.65074,0.256021,1.09917,2.0386,-1.14394,1.50474,0.325951,2.65074,0.256021,1.246,1.60322,-0.837775,1.53905,0.14185,-0.175711,0.0199491,1.41433,2.68028,-1.26715,0.647028,0.388789,-0.278621,0.0199491,1.2495,2.54607,-1.16363,1.08707,0.0796595,1.0383,0.0199491,1.7026,2.09878,-1.2506,1.26963,0.36545,0.987345,0.0199491,1.55427,2.08889,-1.50898,-2.7158,1.27435,-2.39979,0.0199645,1.46024,2.27353,-0.717782,-1.81357,1.16564,-1.59829,0.0199491,
1.3534,1.09473,2.038,-1.14078,1.50623,0.322101,2.64422,0.256021,1.09473,2.038,-1.14078,1.50623,0.322101,2.64422,0.256021,1.09473,2.038,-1.14078,1.50623,0.322101,2.64422,0.256021,1.09473,2.038,-1.14078,1.50623,0.322101,2.64422,0.256021,1.09473,2.038,-1.14078,1.50623,0.322101,2.64422,0.256021,1.24142,1.6019,-0.83567,1.5427,0.132354,-0.181364,0.0199491,1.4071,2.68238,-1.25881,0.645166,0.387351,-0.285892,0.0199491,1.2436,2.5459,-1.15819,1.09061,0.0737862,1.03405,0.0199491,1.69872,2.10123,-1.24365,1.2335,0.328825,0.970327,0.0199491,1.55311,2.09393,-1.50311,-2.69291,1.28874,-2.38093,0.0199645,1.45512,2.27909,-0.714185,-1.76229,1.17675,-1.55246,0.0199491,
1.3635,1.09039,2.03722,-1.13728,1.51024,0.3167,2.641,0.256021,1.09039,2.03722,-1.13728,1.51024,0.3167,2.641,0.256021,1.09039,2.03722,-1.13728,1.51024,0.3167,2.641,0.256021,1.09039,2.03722,-1.13728,1.51024,0.3167,2.641,0.256021,1.09039,2.03722,-1.13728,1.51024,0.3167,2.641,0.256021,1.23904,1.60009,-0.834311,1.54856,0.119498,-0.18347,0.0199491,1.39866,2.68551,-1.25147,0.650894,0.358499,-0.283332,0.0199491,1.23675,2.54593,-1.15156,1.09565,0.0676365,1.03332,0.0199491,1.6945,2.10352,-1.23783,1.19563,0.286005,0.957827,0.0199491,1.55037,2.09954,-1.49818,-2.68816,1.29716,-2.38199,0.0199645,1.45005,2.28319,-0.71112,-1.72877,1.18662,-1.52562,0.0199491,
1.3736,1.08625,2.03794,-1.13518,1.51168,0.312559,2.64005,0.256021,1.08625,2.03794,-1.13518,1.51168,0.312559,2.64005,0.256021,1.08625,2.03794,-1.13518,1.51168,0.312559,2.64005,0.256021,1.08625,2.03794,-1.13518,1.51168,0.312559,2.64005,0.256021,1.08625,2.03794,-1.13518,1.51168,0.312559,2.64005,0.256021,1.23873,1.6,-0.832703,1.55073,0.109309,-0.181893,0.0199491,1.39256,2.68895,-1.24622,0.646301,0.34008,-0.281165,0.0199491,1.23198,2.54679,-1.14767,1.09764,0.0636073,1.03404,0.0199491,1.69007,2.1038,-1.23386,1.19712,0.274417,0.959804,0.0199491,1.5473,2.10373,-1.49529,-2.67781,1.30577,-2.37443,0.0199645,1.44885,2.28787,-0.709204,-1.7412,1.20015,-1.53632,0.0199491,
1.3837,1.08376,2.03793,-1.13501,1.513,0.311132,2.64166,0.256021,1.08376,2.03793,-1.13501,1.513,0.311132,2.64166,0.256021,1.08376,2.03793,-1.13501,1.513,0.311132,2.64166,0.256021,1.08376,2.03793,-1.13501,1.513,0.311132,2.64166,0.256021,1.08376,2.03793,-1.13501,1.513,0.311132,2.64166,0.256021,1.23924,1.6,-0.831938,1.55054,0.112302,-0.178869,0.0199491,1.38871,2.69078,-1.24603,0.642484,0.329752,-0.279137,0.0199491,1.22919,2.54682,-1.14717,1.0988,0.063037,1.03594,0.0199491,1.68732,2.10303,-1.23397,1.18985,0.262454,0.960739,0.0199491,1.54479,2.10569,-1.49572,-2.67261,1.3086,-2.37058,0.0199645,1.44836,2.29211,-0.711214,-1.72594,1.20446,-1.52328,0.0199491,
1.3938,1.08285,2.03709,-1.13568,1.51179,0.315207,2.63828,0.256021,1.08285,2.03709,-1.13568,1.51179,0.315207,2.63828,0.256021,1.08285,2.03709,-1.13568,1.51179,0.315207,2.63828,0.256021,1.08285,2.03709,-1.13568,1.51179,0.315207,2.63828,0.256021,1.08285,2.03709,-1.13568,1.51179,0.315207,2.63828,0.256021,1.23949,1.60003,-0.831121,1.55306,0.0975265,-0.179595,0.0199491,1.38637,2.6948,-1.25271,0.632166,0.26842,-0.27785,0.0199491,1.22797,2.54629,-1.14961,1.10444,0.0673002,1.03172,0.0199491,1.68984,2.098,-1.23528,1.36123,0.36272,1.00858,0.0199491,1.54485,2.10501,-1.49602,-2.66432,1.30682,-2.36083,0.0199645,1.44346,2.29705,-0.721501,-1.84496,1.19671,-1.64717,0.0199491,
1.4039,1.08229,2.03744,-1.13598,1.50841,0.317298,2.63364,0.256021,1.08229,2.03744,-1.13598,1.50841,0.317298,2.63364,0.256021,1.08229,2.03744,-1.13598,1.50841,0.317298,2.63364,0.256021,1.08229,2.03744,-1.13598,1.50841,0.317298,2.63364,0.256021,1.08229,2.03744,-1.13598,1.50841,0.317298,2.63364,0.256021,1.23683,1.60109,-0.828867,1.548,0.11163,-0.182214,0.0199491,1.38668,2.69817,-1.26183,0.629291,0.238465,-0.276784,0.0199491,1.22813,2.5465,-1.14956,1.09948,0.0665957,1.02671,0.0199491,1.69716,2.09931,-1.23379,1.55194,0.468845,1.0697,0.0199491,1.54572,2.10577,-1.4954,-2.67907,1.30326,-2.37129,0.0199645,1.43448,2.30226,-0.730798,-1.87896,1.18351,-1.69347,0.0199491,
1.414,1.08261,2.03747,-1.13614,1.50853,0.317465,2.63446,0.256021,1.08261,2.03747,-1.13614,1.50853,0.317465,2.63446,0.256021,1.08261,2.03747,-1.13614,1.50853,0.317465,2.63446,0.256021,1.08261,2.03747,-1.13614,1.50853,0.317465,2.63446,0.256021,1.08261,2.03747,-1.13614,1.50853,0.317465,2.63446,0.256021,1.23745,1.60124,-0.828754,1.54728,0.114794,-0.180935,0.0199491,1.38772,2.69753,-1.26337,0.636514,0.219934,-0.270956,0.0199491,1.22843,2.54653,-1.14942,1.09767,0.0665525,1.02725,0.0199491,1.69316,2.09957,-1.23703,1.54269,0.462805,1.07627,0.0199491,1.54586,2.10738,-1.4965,-2.69426,1.29945,-2.38525,0.0199645,1.43582,2.30354,-0.731794,-1.87187,1.18392,-1.68611,0.0199491,
1.4241,1.08329,2.03707,-1.13564,1.51072,0.316,2.63744,0.256021,1.08329,2.03707,-1.13564,1.51072,0.316,2.63744,0.256021,1.08329,2.03707,-1.13564,1.51072,0.316,2.63744,0.256021,1.08329,2.03707,-1.13564,1.51072,0.316,2.63744,0.256021,1.08329,2.03707,-1.13564,1.51072,0.316,2.63744,0.256021,1.23996,1.60088,-0.828295,1.54707,0.122337,-0.177668,0.0199491,1.38732,2.69747,-1.2636,0.641116,0.224757,-0.266081,0.0199491,1.22838,2.54636,-1.14818,1.09793,0.065977,1.03033,0.0199491,1.69454,2.10139,-1.2382,1.54841,0.461967,1.07853,0.0199491,1.5456,2.10922,-1.49747,-2.70545,1.29663,-2.39795,0.0199645,1.43735,2.3042,-0.73247,-1.8814,1.18521,-1.69804,0.0199491,
1.4342,1.08299,2.03678,-1.13456,1.51251,0.31453,2.63826,0.256021,1.08299,2.03678,-1.13456,1.51251,0.31453,2.63826,0.256021,1.08299,2.03678,-1.13456,1.51251,0.31453,2.63826,0.256021,1.08299,2.03678,-1.13456,1.51251,0.31453,2.63826,0.256021,1.08299,2.03678,-1.13456,1.51251,0.31453,2.63826,0.256021,1.24108,1.60038,-0.827827,1.54862,0.120445,-0.176298,0.0199491,1.38593,2.69766,-1.26204,0.646164,0.221563,-0.263473,0.0199491,1.22725,2.54633,-1.14648,1.10039,0.0652355,1.03164,0.0199491,1.69464,2.10289,-1.23758,1.54897,0.459216,1.07764,0.0199491,1.54509,2.11089,-1.49677,-2.71004,1.29691,-2.40408,0.0199645,1.43724,2.30465,-0.73157,-1.88707,1.18706,-1.70519,0.0199491,
1.4443,1.08181,2.03686,-1.13313,1.51262,0.314275,2.6362,0.256021,1.08181,2.03686,-1.13313,1.51262,0.314275,2.6362,0.256021,1.08181,2.03686,-1.13313,1.51262,0.314275,2.6362,0.256021,1.08181,2.03686,-1.13313,1.51262,0.314275,2.6362,0.256021,1.08181,2.03686,-1.13313,1.51262,0.314275,2.6362,0.256021,1.241,1.60016,-0.82702,1.55156,0.105956,-0.176946,0.0199491,1.38459,2.69809,-1.26011,0.646854,0.218564,-0.263128,0.0199491,1.22563,2.54661,-1.14483,1.10317,0.0649063,1.03003,0.0199491,1.69322,2.10369,-1.23559,1.55125,0.458695,1.0777,0.0199491,1.54469,2.11209,-1.49462,-2.70597,1.29918,-2.40058,0.0199645,1.43568,2.3051,-0.729555,-1.90259,1.18826,-1.71943,0.0199491,
