time,0_rod(payload_bars compound_hW).X,0_rod(payload_bars compound_hW).Y,0_rod(payload_bars compound_hW).Z,0_rod(payload_bars compound_hW).Euler1,0_rod(payload_bars compound_hW).Euler2,0_rod(payload_bars compound_hW).Euler3,0_rod(payload_bars compound_hW).mass,1_rod(payload_bars compound_hW).X,1_rod(payload_bars compound_hW).Y,1_rod(payload_bars compound_hW).Z,1_rod(payload_bars compound_hW).Euler1,1_rod(payload_bars compound_hW).Euler2,1_rod(payload_bars compound_hW).Euler3,1_rod(payload_bars compound_hW).mass,2_rod(payload_bars compound_hW).X,2_rod(payload_bars compound_hW).Y,2_rod(payload_bars compound_hW).Z,2_rod(payload_bars compound_hW).Euler1,2_rod(payload_bars compound_hW).Euler2,2_rod(payload_bars compound_hW).Euler3,2_rod(payload_bars compound_hW).mass,3_rod(payload_bars compound_hW).X,3_rod(payload_bars compound_hW).Y,3_rod(payload_bars compound_hW).Z,3_rod(payload_bars compound_hW).Euler1,3_rod(payload_bars compound_hW).Euler2,3_rod(payload_bars compound_hW).Euler3,3_rod(payload_bars compound_hW).mass,4_rod(sense_bar compound_hW).X,4_rod(sense_bar compound_hW).Y,4_rod(sense_bar compound_hW).Z,4_rod(sense_bar compound_hW).Euler1,4_rod(sense_bar compound_hW).Euler2,4_rod(sense_bar compound_hW).Euler3,4_rod(sense_bar compound_hW).mass,5_rod(strut).X,5_rod(strut).Y,5_rod(strut).Z,5_rod(strut).Euler1,5_rod(strut).Euler2,5_rod(strut).Euler3,5_rod(strut).mass,6_rod(strut).X,6_rod(strut).Y,6_rod(strut).Z,6_rod(strut).Euler1,6_rod(strut).Euler2,6_rod(strut).Euler3,6_rod(strut).mass,7_rod(strut).X,7_rod(strut).Y,7_rod(strut).Z,7_rod(strut).Euler1,7_rod(strut).Euler2,7_rod(strut).Euler3,7_rod(strut).mass,8_rod(strut).X,8_rod(strut).Y,8_rod(strut).Z,8_rod(strut).Euler1,8_rod(strut).Euler2,8_rod(strut).Euler3,8_rod(strut).mass,9_rod(strut).X,9_rod(strut).Y,9_rod(strut).Z,9_rod(strut).Euler1,9_rod(strut).Euler2,9_rod(strut).Euler3,9_rod(strut).mass,10_rod(strut).X,10_rod(strut).Y,10_rod(strut).Z,10_rod(strut).Euler1,10_rod(strut).Euler2,10_rod(strut).Euler3,10_rod(strut).mass,
0.8686,-0.000190651,13.0038,0.00850149,2.77123e-05,0.000202636,-1.8583e-06,0.24652,-0.000190651,13.0038,0.00850149,2.77123e-05,0.000202636,-1.8583e-06,0.24652,-0.000190651,13.0038,0.00850149,2.77123e-05,0.000202636,-1.8583e-06,0.24652,-0.000190651,13.0038,0.00850149,2.77123e-05,0.000202636,-1.8583e-06,0.24652,-0.000190651,13.0038,0.00850149,2.77123e-05,0.000202636,-1.8583e-06,0.24652,-0.729439,12.9862,0.0153821,0.00545197,0.0131959,-2.35194,0.0593527,0.754116,12.9816,0.0109606,0.00559811,0.0133377,-2.35194,0.0593527,0.00842126,12.4616,-0.513547,0.0169765,0.00548859,-0.788877,0.0593527,0.0166286,13.5062,0.539877,0.0145344,0.00791343,-0.788907,0.0593527,0.0242693,12.4614,0.539474,-1.57377,-0.00310111,-0.0030901,0.0593527,0.000677618,13.5064,-0.513132,-1.57391,-0.00295017,-0.00294936,0.0593527,
0.8787,-0.00018648,12.1382,0.00850167,2.58628e-05,0.0002094,-4.65384e-06,0.24652,-0.00018648,12.1382,0.00850167,2.58628e-05,0.0002094,-4.65384e-06,0.24652,-0.00018648,12.1382,0.00850167,2.58628e-05,0.0002094,-4.65384e-06,0.24652,-0.00018648,12.1382,0.00850167,2.58628e-05,0.0002094,-4.65384e-06,0.24652,-0.00018648,12.1382,0.00850167,2.58628e-05,0.0002094,-4.65384e-06,0.24652,-0.729436,12.1206,0.0153798,0.00500182,0.0127465,-2.35195,0.0593527,0.754121,12.116,0.0109651,0.00483919,0.0125831,-2.35195,0.0593527,0.00840581,11.596,-0.513547,0.0144709,0.00798031,-0.788895,0.0593527,0.0166155,12.6406,0.539879,0.0162632,0.00620043,-0.788896,0.0593527,0.0242729,11.5958,0.539471,-1.57377,-0.00224593,-0.00308859,0.0593527,0.000677502,12.6408,-0.513134,-1.5739,-0.00327921,-0.00295126,0.0593527,
0.8888,-0.000184876,11.2626,0.00850191,3.24619e-05,0.000197485,-1.46036e-05,0.24652,-0.000184876,11.2626,0.00850191,3.24619e-05,0.000197485,-1.46036e-05,0.24652,-0.000184876,11.2626,0.00850191,3.24619e-05,0.000197485,-1.46036e-05,0.24652,-0.000184876,11.2626,0.00850191,3.24619e-05,0.000197485,-1.46036e-05,0.24652,-0.000184876,11.2626,0.00850191,3.24619e-05,0.000197485,-1.46036e-05,0.24652,-0.729437,11.245,0.0153837,0.00566666,0.0134102,-2.35194,0.0593527,0.754122,11.2404,0.0109601,0.00550804,0.013251,-2.35194,0.0593527,0.00840369,10.7204,-0.51355,0.0146543,0.00779426,-0.788893,0.0593527,0.0166104,11.765,0.539881,0.0173123,0.0051548,-0.788889,0.0593527,0.0242711,10.7202,0.539473,-1.57377,-0.00276655,-0.00308896,0.0593527,0.000679678,11.7652,-0.513135,-1.57391,-0.00324502,-0.00295256,0.0593527,
0.8989,-0.000188853,10.3771,0.00850122,3.46298e-05,0.000189895,-1.23976e-05,0.24652,-0.000188853,10.3771,0.00850122,3.46298e-05,0.000189895,-1.23976e-05,0.24652,-0.000188853,10.3771,0.00850122,3.46298e-05,0.000189895,-1.23976e-05,0.24652,-0.000188853,10.3771,0.00850122,3.46298e-05,0.000189895,-1.23976e-05,0.24652,-0.000188853,10.3771,0.00850122,3.46298e-05,0.000189895,-1.23976e-05,0.24652,-0.72944,10.3594,0.0153866,0.0061654,0.0139092,-2.35193,0.0593527,0.754118,10.3549,0.0109555,0.00635812,0.014095,-2.35193,0.0593527,0.00841878,9.83483,-0.51355,0.0171642,0.00529788,-0.788875,0.0593527,0.0166229,10.8794,0.53988,0.0156555,0.00679581,-0.788898,0.0593527,0.0242672,9.83464,0.539476,-1.57377,-0.00365036,-0.00309032,0.0593527,0.000679957,10.8797,-0.513132,-1.57392,-0.00291002,-0.00295075,0.0593527,
0.909,-0.000190871,9.48146,0.00850153,2.79334e-05,0.000201346,-2.31079e-06,0.24652,-0.000190871,9.48146,0.00850153,2.79334e-05,0.000201346,-2.31079e-06,0.24652,-0.000190871,9.48146,0.00850153,2.79334e-05,0.000201346,-2.31079e-06,0.24652,-0.000190871,9.48146,0.00850153,2.79334e-05,0.000201346,-2.31079e-06,0.24652,-0.000190871,9.48146,0.00850153,2.79334e-05,0.000201346,-2.31079e-06,0.24652,-0.729439,9.46383,0.0153824,0.00553577,0.0132796,-2.35194,0.0593527,0.754115,9.45927,0.0109596,0.00580562,0.0135438,-2.35193,0.0593527,0.0084223,8.93923,-0.513547,0.0171766,0.00528908,-0.788876,0.0593527,0.0166293,9.98384,0.539877,0.0144744,0.00797204,-0.788908,0.0593527,0.0242687,8.93905,0.539474,-1.57377,-0.00319351,-0.00309006,0.0593527,0.000677947,9.98406,-0.513132,-1.57391,-0.00291267,-0.0029491,0.0593527,
0.9191,-0.00018693,8.57586,0.00850167,2.54988e-05,0.000209665,-4.03461e-06,0.24652,-0.00018693,8.57586,0.00850167,2.54988e-05,0.000209665,-4.03461e-06,0.24652,-0.00018693,8.57586,0.00850167,2.54988e-05,0.000209665,-4.03461e-06,0.24652,-0.00018693,8.57586,0.00850167,2.54988e-05,0.000209665,-4.03461e-06,0.24652,-0.00018693,8.57586,0.00850167,2.54988e-05,0.000209665,-4.03461e-06,0.24652,-0.729436,8.55823,0.0153797,0.00498984,0.0127347,-2.35195,0.0593527,0.75412,8.55367,0.0109649,0.00488163,0.012625,-2.35195,0.0593527,0.00840726,8.03363,-0.513547,0.0146786,0.0077739,-0.788893,0.0593527,0.016617,9.07824,0.539879,0.016048,0.006414,-0.788897,0.0593527,0.0242726,8.03344,0.539472,-1.57377,-0.00228217,-0.00308866,0.0593527,0.000677383,9.07845,-0.513134,-1.5739,-0.00325431,-0.00295102,0.0593527,
0.9292,-0.000184732,7.66025,0.00850187,3.21311e-05,0.000198898,-1.41067e-05,0.24652,-0.000184732,7.66025,0.00850187,3.21311e-05,0.000198898,-1.41067e-05,0.24652,-0.000184732,7.66025,0.00850187,3.21311e-05,0.000198898,-1.41067e-05,0.24652,-0.000184732,7.66025,0.00850187,3.21311e-05,0.000198898,-1.41067e-05,0.24652,-0.000184732,7.66025,0.00850187,3.21311e-05,0.000198898,-1.41067e-05,0.24652,-0.729437,7.64262,0.0153833,0.00558177,0.0133254,-2.35194,0.0593527,0.754122,7.63806,0.0109611,0.00530652,0.0130508,-2.35194,0.0593527,0.00840284,7.11803,-0.51355,0.0144712,0.00797693,-0.788894,0.0593527,0.0166099,8.16264,0.539881,0.0173558,0.00511238,-0.788889,0.0593527,0.0242717,7.11783,0.539473,-1.57377,-0.00267713,-0.00308904,0.0593527,0.000679364,8.16285,-0.513135,-1.57391,-0.00328042,-0.00295275,0.0593527,
0.9393,-0.000188353,6.73464,0.00850121,3.50199e-05,0.000189696,-1.29949e-05,0.24652,-0.000188353,6.73464,0.00850121,3.50199e-05,0.000189696,-1.29949e-05,0.24652,-0.000188353,6.73464,0.00850121,3.50199e-05,0.000189696,-1.29949e-05,0.24652,-0.000188353,6.73464,0.00850121,3.50199e-05,0.000189696,-1.29949e-05,0.24652,-0.000188353,6.73464,0.00850121,3.50199e-05,0.000189696,-1.29949e-05,0.24652,-0.72944,6.71701,0.0153867,0.0061716,0.0139153,-2.35193,0.0593527,0.754119,6.71245,0.0109558,0.00628796,0.0140255,-2.35193,0.0593527,0.00841719,6.19241,-0.513551,0.0169429,0.00551787,-0.788877,0.0593527,0.0166214,7.23702,0.53988,0.0158749,0.00657823,-0.788897,0.0593527,0.0242675,6.19222,0.539476,-1.57377,-0.00360808,-0.00309024,0.0593527,0.000680016,7.23724,-0.513132,-1.57392,-0.00293826,-0.00295109,0.0593527,
0.9494,-0.000191003,5.79902,0.00850156,2.84537e-05,0.0001998,-2.84559e-06,0.24652,-0.000191003,5.79902,0.00850156,2.84537e-05,0.0001998,-2.84559e-06,0.24652,-0.000191003,5.79902,0.00850156,2.84537e-05,0.0001998,-2.84559e-06,0.24652,-0.000191003,5.79902,0.00850156,2.84537e-05,0.0001998,-2.84559e-06,0.24652,-0.000191003,5.79902,0.00850156,2.84537e-05,0.0001998,-2.84559e-06,0.24652,-0.729439,5.78139,0.0153828,0.00562157,0.0133652,-2.35194,0.0593527,0.754115,5.77683,0.0109586,0.00599722,0.0137342,-2.35193,0.0593527,0.00842308,5.25679,-0.513548,0.0173416,0.00512433,-0.788875,0.0593527,0.0166297,6.3014,0.539878,0.0144477,0.00799775,-0.788908,0.0593527,0.0242682,5.2566,0.539474,-1.57377,-0.00327967,-0.00309003,0.0593527,0.000678275,6.30161,-0.513132,-1.57391,-0.00287952,-0.00294891,0.0593527,
0.9595,-0.000187411,4.85339,0.0085017,2.51168e-05,0.000209718,-3.46858e-06,0.24652,-0.000187411,4.85339,0.0085017,2.51168e-05,0.000209718,-3.46858e-06,0.24652,-0.000187411,4.85339,0.0085017,2.51168e-05,0.000209718,-3.46858e-06,0.24652,-0.000187411,4.85339,0.0085017,2.51168e-05,0.000209718,-3.46858e-06,0.24652,-0.000187411,4.85339,0.0085017,2.51168e-05,0.000209718,-3.46858e-06,0.24652,-0.729436,4.83576,0.0153796,0.00498939,0.0127344,-2.35195,0.0593527,0.75412,4.8312,0.0109646,0.0049783,0.0127208,-2.35195,0.0593527,0.00840886,4.31116,-0.513547,0.0149121,0.00754178,-0.788891,0.0593527,0.0166185,5.35577,0.539878,0.0158256,0.0066345,-0.788899,0.0593527,0.0242723,4.31097,0.539472,-1.57377,-0.00233011,-0.00308867,0.0593527,0.000677351,5.35598,-0.513133,-1.5739,-0.00322303,-0.00295069,0.0593527,
0.9696,-0.000184665,3.89775,0.00850183,3.15203e-05,0.000200522,-1.35371e-05,0.24652,-0.000184665,3.89775,0.00850183,3.15203e-05,0.000200522,-1.35371e-05,0.24652,-0.000184665,3.89775,0.00850183,3.15203e-05,0.000200522,-1.35371e-05,0.24652,-0.000184665,3.89775,0.00850183,3.15203e-05,0.000200522,-1.35371e-05,0.24652,-0.000184665,3.89775,0.00850183,3.15203e-05,0.000200522,-1.35371e-05,0.24652,-0.729437,3.88012,0.0153829,0.00549549,0.0132393,-2.35194,0.0593527,0.754123,3.87556,0.010962,0.00512846,0.0128739,-2.35194,0.0593527,0.00840225,3.35552,-0.51355,0.014325,0.00812285,-0.788896,0.0593527,0.0166096,4.40013,0.539881,0.0173656,0.00510351,-0.788888,0.0593527,0.0242721,3.35533,0.539472,-1.57377,-0.00259469,-0.0030891,0.0593527,0.000679055,4.40035,-0.513135,-1.57391,-0.00331099,-0.00295286,0.0593527,
0.9797,-0.000256744,2.93416,0.00193666,0.000489,0.000952738,-0.0146808,0.24652,-0.000256744,2.93416,0.00193666,0.000489,0.000952738,-0.0146808,0.24652,-0.000256744,2.93416,0.00193666,0.000489,0.000952738,-0.0146808,0.24652,-0.000256744,2.93416,0.00193666,0.000489,0.000952738,-0.0146808,0.24652,-0.000256744,2.93416,0.00193666,0.000489,0.000952738,-0.0146808,0.24652,-0.723431,2.9196,0.0161225,0.0186555,0.0103265,-2.34936,0.0593527,0.748033,2.9151,0.011566,-0.00670663,0.0171057,-2.34955,0.0593527,0.00855732,2.52084,-0.512966,0.0163968,0.00875094,-0.883135,0.0593527,0.01655,3.43522,0.540493,0.0161376,0.00647779,-0.787636,0.0593527,0.0241805,2.38949,0.537638,-1.57362,-0.00495575,-0.00335289,0.0593527,0.000140816,3.4367,-0.528152,-1.57405,0.00895435,-0.00301955,0.0593527,
0.9898,-0.00881458,2.68347,-0.0569266,-0.0241431,-0.0716341,0.0302685,0.24652,-0.00881458,2.68347,-0.0569266,-0.0241431,-0.0716341,0.0302685,0.24652,-0.00881458,2.68347,-0.0569266,-0.0241431,-0.0716341,0.0302685,0.24652,-0.00881458,2.68347,-0.0569266,-0.0241431,-0.0716341,0.0302685,0.24652,-0.00881458,2.68347,-0.0569266,-0.0241431,-0.0716341,0.0302685,0.24652,-0.693913,2.56647,-0.019077,0.0395968,-0.0823201,-2.30977,0.0593527,0.691956,2.58238,-0.0211302,0.00981703,0.106133,-2.32043,0.0593527,0.0191681,2.26995,-0.591636,0.0162543,0.00550863,-1.09098,0.0593527,0.00233168,3.03683,0.493857,0.0465485,0.00196238,-0.758113,0.0593527,0.0316448,1.98713,0.438068,-1.54332,0.0069006,-0.0109342,0.0593527,0.0100138,3.00624,-0.618144,-1.5305,-0.0592448,-0.00137103,0.0593527,
0.9999,-0.035749,3.08088,-0.0914373,-0.0303719,-0.0639833,-0.447585,0.24652,-0.035749,3.08088,-0.0914373,-0.0303719,-0.0639833,-0.447585,0.24652,-0.035749,3.08088,-0.0914373,-0.0303719,-0.0639833,-0.447585,0.24652,-0.035749,3.08088,-0.0914373,-0.0303719,-0.0639833,-0.447585,0.24652,-0.035749,3.08088,-0.0914373,-0.0303719,-0.0639833,-0.447585,0.24652,-0.68834,2.93679,-0.100663,-0.110696,-0.266636,-2.45776,0.0593527,0.672248,2.97133,-0.0696405,0.0725819,0.163633,-2.47529,0.0593527,-0.00131072,2.48914,-0.487278,0.124992,-0.0685766,-0.963763,0.0593527,-0.0111476,3.51878,0.354423,0.06398,-0.0297118,-0.919059,0.0593527,0.0123868,2.50592,0.431938,-1.54511,-0.0670644,0.00975467,0.0593527,-0.0118617,3.34304,-0.69229,-1.55376,0.122895,0.0255188,0.0593527,
1.01,-0.0491648,3.36688,-0.121297,-0.0664202,-0.00786313,-0.504951,0.24652,-0.0491648,3.36688,-0.121297,-0.0664202,-0.00786313,-0.504951,0.24652,-0.0491648,3.36688,-0.121297,-0.0664202,-0.00786313,-0.504951,0.24652,-0.0491648,3.36688,-0.121297,-0.0664202,-0.00786313,-0.504951,0.24652,-0.0491648,3.36688,-0.121297,-0.0664202,-0.00786313,-0.504951,0.24652,-0.723513,3.44633,-0.174713,0.0247574,0.107957,-2.6803,0.0593527,0.674293,3.47685,-0.127322,-0.00279118,-0.175261,-2.67135,0.0593527,-0.0137097,2.80401,-0.460504,0.0836671,-0.0430055,-1.09718,0.0593527,-0.0394936,4.00843,0.182539,0.0610688,-0.0420892,-1.18183,0.0593527,-0.0354189,3.17386,0.523698,-1.56293,-0.262745,0.0341381,0.0593527,-0.0380991,3.77012,-0.729253,-1.57023,-0.373872,0.0334985,0.0593527,
1.0201,-0.0700953,3.7756,-0.143843,0.0281393,0.0916398,-0.508046,0.24652,-0.0700953,3.7756,-0.143843,0.0281393,0.0916398,-0.508046,0.24652,-0.0700953,3.7756,-0.143843,0.0281393,0.0916398,-0.508046,0.24652,-0.0700953,3.7756,-0.143843,0.0281393,0.0916398,-0.508046,0.24652,-0.0700953,3.7756,-0.143843,0.0281393,0.0916398,-0.508046,0.24652,-0.755299,3.82151,-0.219512,0.033765,0.156422,-2.87767,0.0593527,0.653348,3.84079,-0.130339,-0.0127256,-0.230896,-2.86767,0.0593527,-0.0385752,3.13609,-0.360247,0.0709254,-0.0468549,-1.31282,0.0593527,-0.0474781,4.47324,0.0251823,0.061946,-0.0587186,-1.34934,0.0593527,-0.0631897,3.66976,0.523192,-1.59243,-0.503222,0.0645623,0.0593527,-0.0414504,4.04146,-0.876254,-1.60619,-0.754564,0.07201,0.0593527,
1.0302,-0.0964547,4.23554,-0.202216,0.0688674,-0.0449216,-0.601073,0.24652,-0.0964547,4.23554,-0.202216,0.0688674,-0.0449216,-0.601073,0.24652,-0.0964547,4.23554,-0.202216,0.0688674,-0.0449216,-0.601073,0.24652,-0.0964547,4.23554,-0.202216,0.0688674,-0.0449216,-0.601073,0.24652,-0.0964547,4.23554,-0.202216,0.0688674,-0.0449216,-0.601073,0.24652,-0.778559,4.15482,-0.230414,0.0363038,-0.148666,-3.06723,0.0593527,0.646008,4.17384,-0.160724,-0.0131108,0.126455,-3.06123,0.0593527,-0.0515752,3.46904,-0.225814,0.0290643,-0.0386788,-1.48732,0.0593527,-0.0707693,4.89967,-0.137125,0.129128,-0.0434121,-1.50774,0.0593527,-0.0917714,4.08351,0.528624,-1.59534,-0.661741,0.0570655,0.0593527,-0.0401314,4.19089,-0.916141,-1.60234,-0.637727,0.0727737,0.0593527,
1.0403,-0.107232,4.58496,-0.261647,0.0584941,-0.119932,-0.779995,0.24652,-0.107232,4.58496,-0.261647,0.0584941,-0.119932,-0.779995,0.24652,-0.107232,4.58496,-0.261647,0.0584941,-0.119932,-0.779995,0.24652,-0.107232,4.58496,-0.261647,0.0584941,-0.119932,-0.779995,0.24652,-0.107232,4.58496,-0.261647,0.0584941,-0.119932,-0.779995,0.24652,-0.788585,4.54241,-0.246168,0.0446908,-0.20272,3.03783,0.0593527,0.614593,4.56228,-0.165183,0.0191171,-0.174431,3.03825,0.0593527,-0.0825425,3.87292,-0.138151,-0.113383,-0.0528997,-1.67474,0.0593527,-0.104224,5.25416,-0.282627,-0.0169898,-0.0417615,-1.67233,0.0593527,-0.121559,4.619,0.497404,-1.65083,-1.03095,0.113706,0.0593527,-0.0633573,4.46733,-0.906091,-1.62529,-0.983149,0.0845906,0.0593527,
1.0504,-0.129165,4.92167,-0.28643,0.0112346,-0.110101,-0.996777,0.24652,-0.129165,4.92167,-0.28643,0.0112346,-0.110101,-0.996777,0.24652,-0.129165,4.92167,-0.28643,0.0112346,-0.110101,-0.996777,0.24652,-0.129165,4.92167,-0.28643,0.0112346,-0.110101,-0.996777,0.24652,-0.129165,4.92167,-0.28643,0.0112346,-0.110101,-0.996777,0.24652,-0.813038,4.91757,-0.293022,-0.0369737,0.0980483,2.86011,0.0593527,0.590263,4.95745,-0.199784,0.022555,0.00785796,2.85997,0.0593527,-0.101353,4.24894,-0.0486454,0.0778919,-0.0351171,-1.86164,0.0593527,-0.115419,5.59194,-0.443431,0.242266,0.0110272,-1.85405,0.0593527,-0.148152,5.15055,0.432606,-1.64993,-1.02869,0.124733,0.0593527,-0.0705112,4.74919,-0.931673,-1.67012,-1.07295,0.146302,0.0593527,
1.0605,-0.149711,5.27787,-0.304387,-0.0197966,-0.102667,-1.23605,0.24652,-0.149711,5.27787,-0.304387,-0.0197966,-0.102667,-1.23605,0.24652,-0.149711,5.27787,-0.304387,-0.0197966,-0.102667,-1.23605,0.24652,-0.149711,5.27787,-0.304387,-0.0197966,-0.102667,-1.23605,0.24652,-0.149711,5.27787,-0.304387,-0.0197966,-0.102667,-1.23605,0.24652,-0.852243,5.25317,-0.343807,0.120686,-0.252734,2.67317,0.0593527,0.600288,5.32119,-0.23671,0.0934807,-0.178452,2.6792,0.0593527,-0.130369,4.62582,0.0290416,-0.0096953,-0.0834872,-2.03218,0.0593527,-0.132145,5.9517,-0.613634,-0.139887,-0.146072,-2.01637,0.0593527,-0.181743,5.6135,0.359588,-1.76257,-1.25189,0.247158,0.0593527,-0.0802978,4.96523,-0.949911,-1.73455,-1.21965,0.218445,0.0593527,
1.0706,-0.164003,5.63813,-0.336563,0.0132653,-0.0742241,-1.4807,0.24652,-0.164003,5.63813,-0.336563,0.0132653,-0.0742241,-1.4807,0.24652,-0.164003,5.63813,-0.336563,0.0132653,-0.0742241,-1.4807,0.24652,-0.164003,5.63813,-0.336563,0.0132653,-0.0742241,-1.4807,0.24652,-0.164003,5.63813,-0.336563,0.0132653,-0.0742241,-1.4807,0.24652,-0.894173,5.57977,-0.39673,-0.02148,0.011953,2.51721,0.0593527,0.584418,5.65816,-0.270041,-0.0343993,0.0225129,2.51882,0.0593527,-0.161998,5.01844,0.102123,0.131497,-0.00548005,-2.2013,0.0593527,-0.142014,6.22439,-0.752126,0.179986,0.0299797,-2.22238,0.0593527,-0.213172,6.06235,0.275819,-1.91418,-1.34843,0.402817,0.0593527,-0.0938498,5.18397,-0.926899,-1.73701,-1.18735,0.234422,0.0593527,
1.0807,-0.186825,5.95679,-0.377897,0.085343,-0.0533585,-1.65407,0.24652,-0.186825,5.95679,-0.377897,0.085343,-0.0533585,-1.65407,0.24652,-0.186825,5.95679,-0.377897,0.085343,-0.0533585,-1.65407,0.24652,-0.186825,5.95679,-0.377897,0.085343,-0.0533585,-1.65407,0.24652,-0.186825,5.95679,-0.377897,0.085343,-0.0533585,-1.65407,0.24652,-0.900625,5.92838,-0.426626,0.0738348,-0.117128,2.33764,0.0593527,0.555048,6.00481,-0.287164,0.146426,-0.170232,2.32698,0.0593527,-0.190314,5.44991,0.167792,0.00910473,-0.118986,-2.37994,0.0593527,-0.152526,6.4759,-0.874248,-0.0893622,-0.215405,-2.36333,0.0593527,-0.236101,6.49678,0.144037,2.89463,-1.47496,1.87013,0.0593527,-0.105114,5.43897,-0.866034,2.05368,-1.34629,2.70512,0.0593527,
1.0908,-0.20286,6.2721,-0.41219,0.127273,-0.0469725,-1.77924,0.24652,-0.20286,6.2721,-0.41219,0.127273,-0.0469725,-1.77924,0.24652,-0.20286,6.2721,-0.41219,0.127273,-0.0469725,-1.77924,0.24652,-0.20286,6.2721,-0.41219,0.127273,-0.0469725,-1.77924,0.24652,-0.20286,6.2721,-0.41219,0.127273,-0.0469725,-1.77924,0.24652,-0.918119,6.25145,-0.4619,0.0757031,-0.104239,2.15471,0.0593527,0.523905,6.33958,-0.317759,-0.00945314,-0.0428325,2.1596,0.0593527,-0.225438,5.88995,0.213746,0.0730317,-0.0550982,-2.56622,0.0593527,-0.160076,6.70182,-0.995432,0.0563546,-0.0817283,-2.55987,0.0593527,-0.260787,6.90187,0.00518057,1.94406,-1.26712,2.81726,0.0593527,-0.126156,5.69009,-0.78971,2.80453,-1.46501,1.97072,0.0593527,
1.1009,-0.226891,6.59352,-0.444925,0.110429,-0.062353,-1.91445,0.24652,-0.226891,6.59352,-0.444925,0.110429,-0.062353,-1.91445,0.24652,-0.226891,6.59352,-0.444925,0.110429,-0.062353,-1.91445,0.24652,-0.226891,6.59352,-0.444925,0.110429,-0.062353,-1.91445,0.24652,-0.226891,6.59352,-0.444925,0.110429,-0.062353,-1.91445,0.24652,-0.933197,6.54662,-0.497052,-0.018363,-0.0579955,1.98115,0.0593527,0.513719,6.66236,-0.355071,0.0542764,-0.0832574,1.97561,0.0593527,-0.255389,6.31275,0.244764,0.0739094,-0.0690989,-2.7444,0.0593527,-0.171603,6.89496,-1.09354,0.143779,0.0984549,-2.74506,0.0593527,-0.279909,7.27769,-0.14475,1.94226,-1.24067,2.83674,0.0593527,-0.144117,5.93338,-0.710325,1.82468,-1.06187,2.94264,0.0593527,
1.111,-0.245259,6.89856,-0.477041,0.0697393,-0.0959341,-2.09006,0.24652,-0.245259,6.89856,-0.477041,0.0697393,-0.0959341,-2.09006,0.24652,-0.245259,6.89856,-0.477041,0.0697393,-0.0959341,-2.09006,0.24652,-0.245259,6.89856,-0.477041,0.0697393,-0.0959341,-2.09006,0.24652,-0.245259,6.89856,-0.477041,0.0697393,-0.0959341,-2.09006,0.24652,-0.969178,6.83399,-0.529006,0.16636,-0.106134,1.78927,0.0593527,0.499522,6.97787,-0.393899,0.200045,-0.118894,1.78447,0.0593527,-0.28151,6.74053,0.254408,0.0715909,-0.132089,-2.91488,0.0593527,-0.180304,7.07888,-1.18299,0.0489747,-0.228801,-2.91815,0.0593527,-0.305896,7.62962,-0.296551,1.79547,-0.957366,2.9832,0.0593527,-0.160478,6.18632,-0.620613,1.77813,-0.86748,2.99917,0.0593527,
1.1211,-0.263684,7.19042,-0.509406,0.100484,-0.113677,-2.3064,0.24652,-0.263684,7.19042,-0.509406,0.100484,-0.113677,-2.3064,0.24652,-0.263684,7.19042,-0.509406,0.100484,-0.113677,-2.3064,0.24652,-0.263684,7.19042,-0.509406,0.100484,-0.113677,-2.3064,0.24652,-0.263684,7.19042,-0.509406,0.100484,-0.113677,-2.3064,0.24652,-0.99361,7.12097,-0.557818,0.0538769,-0.0866281,1.62765,0.0593527,0.485145,7.28173,-0.435292,0.00830024,-0.0848566,1.6327,0.0593527,-0.316727,7.1573,0.243482,0.0948088,-0.0156631,-3.09163,0.0593527,-0.191479,7.25182,-1.23785,0.0953228,-0.0362547,-3.09914,0.0593527,-0.325825,7.94752,-0.460297,1.77273,-0.825887,3.01429,0.0593527,-0.182456,6.46037,-0.532516,1.81624,-1.00577,2.98103,0.0593527,
1.1312,-0.284788,7.46778,-0.540751,0.13215,-0.0776097,-2.51147,0.24652,-0.284788,7.46778,-0.540751,0.13215,-0.0776097,-2.51147,0.24652,-0.284788,7.46778,-0.540751,0.13215,-0.0776097,-2.51147,0.24652,-0.284788,7.46778,-0.540751,0.13215,-0.0776097,-2.51147,0.24652,-0.284788,7.46778,-0.540751,0.13215,-0.0776097,-2.51147,0.24652,-1.00617,7.4059,-0.594485,0.0566002,-0.0930206,1.45626,0.0593527,0.457582,7.57968,-0.471,0.0622322,-0.0903296,1.45552,0.0593527,-0.345255,7.56942,0.199565,0.101946,-0.075741,3.01122,0.0593527,-0.201188,7.41376,-1.26425,0.0851061,0.0527062,3.01545,0.0593527,-0.340216,8.22353,-0.625487,1.76054,-0.710721,3.03119,0.0593527,-0.205691,6.75862,-0.440513,1.74938,-0.613909,3.03952,0.0593527,
