time,0_rod(payload_bars compound_YPlf).X,0_rod(payload_bars compound_YPlf).Y,0_rod(payload_bars compound_YPlf).Z,0_rod(payload_bars compound_YPlf).Euler1,0_rod(payload_bars compound_YPlf).Euler2,0_rod(payload_bars compound_YPlf).Euler3,0_rod(payload_bars compound_YPlf).mass,1_rod(payload_bars compound_YPlf).X,1_rod(payload_bars compound_YPlf).Y,1_rod(payload_bars compound_YPlf).Z,1_rod(payload_bars compound_YPlf).Euler1,1_rod(payload_bars compound_YPlf).Euler2,1_rod(payload_bars compound_YPlf).Euler3,1_rod(payload_bars compound_YPlf).mass,2_rod(payload_bars compound_YPlf).X,2_rod(payload_bars compound_YPlf).Y,2_rod(payload_bars compound_YPlf).Z,2_rod(payload_bars compound_YPlf).Euler1,2_rod(payload_bars compound_YPlf).Euler2,2_rod(payload_bars compound_YPlf).Euler3,2_rod(payload_bars compound_YPlf).mass,3_rod(payload_bars compound_YPlf).X,3_rod(payload_bars compound_YPlf).Y,3_rod(payload_bars compound_YPlf).Z,3_rod(payload_bars compound_YPlf).Euler1,3_rod(payload_bars compound_YPlf).Euler2,3_rod(payload_bars compound_YPlf).Euler3,3_rod(payload_bars compound_YPlf).mass,4_rod(sense_bar compound_YPlf).X,4_rod(sense_bar compound_YPlf).Y,4_rod(sense_bar compound_YPlf).Z,4_rod(sense_bar compound_YPlf).Euler1,4_rod(sense_bar compound_YPlf).Euler2,4_rod(sense_bar compound_YPlf).Euler3,4_rod(sense_bar compound_YPlf).mass,5_rod(strut).X,5_rod(strut).Y,5_rod(strut).Z,5_rod(strut).Euler1,5_rod(strut).Euler2,5_rod(strut).Euler3,5_rod(strut).mass,6_rod(strut).X,6_rod(strut).Y,6_rod(strut).Z,6_rod(strut).Euler1,6_rod(strut).Euler2,6_rod(strut).Euler3,6_rod(strut).mass,7_rod(strut).X,7_rod(strut).Y,7_rod(strut).Z,7_rod(strut).Euler1,7_rod(strut).Euler2,7_rod(strut).Euler3,7_rod(strut).mass,8_rod(strut).X,8_rod(strut).Y,8_rod(strut).Z,8_rod(strut).Euler1,8_rod(strut).Euler2,8_rod(strut).Euler3,8_rod(strut).mass,9_rod(strut).X,9_rod(strut).Y,9_rod(strut).Z,9_rod(strut).Euler1,9_rod(strut).Euler2,9_rod(strut).Euler3,9_rod(strut).mass,10_rod(strut).X,10_rod(strut).Y,10_rod(strut).Z,10_rod(strut).Euler1,10_rod(strut).Euler2,10_rod(strut).Euler3,10_rod(strut).mass,
1.9998,-2.12712,4.27353,-5.70449,0.555017,-0.536176,-1.00534,0.24652,-2.12712,4.27353,-5.70449,0.555017,-0.536176,-1.00534,0.24652,-2.12712,4.27353,-5.70449,0.555017,-0.536176,-1.00534,0.24652,-2.12712,4.27353,-5.70449,0.555017,-0.536176,-1.00534,0.24652,-2.12712,4.27353,-5.70449,0.555017,-0.536176,-1.00534,0.24652,-2.64643,3.91945,-6.0669,0.557119,-0.455316,2.94602,0.0593527,-1.5892,4.61099,-5.31599,0.557969,-0.456586,2.9458,0.0593527,-1.78988,3.61999,-5.56146,0.685881,-0.498437,-1.83557,0.0593527,-2.44619,4.90854,-5.81754,0.64966,-0.506739,-1.82259,0.0593527,-2.50371,4.20111,-5.06693,-1.67126,-0.811636,0.838589,0.0593527,-1.73321,4.33005,-6.31329,-1.58737,-0.755525,0.779009,0.0593527,
2.0099,-2.1448,4.27322,-5.88266,0.564372,-0.562443,-0.903924,0.24652,-2.1448,4.27322,-5.88266,0.564372,-0.562443,-0.903924,0.24652,-2.1448,4.27322,-5.88266,0.564372,-0.562443,-0.903924,0.24652,-2.1448,4.27322,-5.88266,0.564372,-0.562443,-0.903924,0.24652,-2.1448,4.27322,-5.88266,0.564372,-0.562443,-0.903924,0.24652,-2.65292,3.92093,-6.26261,0.596635,-0.628122,3.00621,0.0593527,-1.62458,4.61605,-5.45749,0.596112,-0.618813,3.0071,0.0593527,-1.77504,3.62835,-5.77884,0.620269,-0.555299,-1.72627,0.0593527,-2.50434,4.90795,-5.94197,0.671064,-0.547877,-1.752,0.0593527,-2.51857,4.13824,-5.24011,-1.53414,-0.682739,0.776826,0.0593527,-1.75914,4.39911,-6.48246,-1.53062,-0.680589,0.774523,0.0593527,
2.02,-2.16474,4.26572,-6.05722,0.60367,-0.618634,-0.824741,0.24652,-2.16474,4.26572,-6.05722,0.60367,-0.618634,-0.824741,0.24652,-2.16474,4.26572,-6.05722,0.60367,-0.618634,-0.824741,0.24652,-2.16474,4.26572,-6.05722,0.60367,-0.618634,-0.824741,0.24652,-2.16474,4.26572,-6.05722,0.60367,-0.618634,-0.824741,0.24652,-2.65938,3.91784,-6.45872,0.597554,-0.610548,3.08761,0.0593527,-1.65936,4.60106,-5.6094,0.604066,-0.685549,3.0838,0.0593527,-1.76184,3.63644,-5.99897,0.499561,-0.598028,-1.57636,0.0593527,-2.55295,4.88377,-6.06674,0.495821,-0.598214,-1.57443,0.0593527,-2.52685,4.06575,-5.42108,-1.5978,-0.698019,0.84463,0.0593527,-1.79078,4.4545,-6.64495,-1.65695,-0.732884,0.885476,0.0593527,
2.0301,-2.18472,4.25092,-6.23011,0.636545,-0.656438,-0.766791,0.24652,-2.18472,4.25092,-6.23011,0.636545,-0.656438,-0.766791,0.24652,-2.18472,4.25092,-6.23011,0.636545,-0.656438,-0.766791,0.24652,-2.18472,4.25092,-6.23011,0.636545,-0.656438,-0.766791,0.24652,-2.18472,4.25092,-6.23011,0.636545,-0.656438,-0.766791,0.24652,-2.66086,3.90764,-6.65194,0.60697,-0.529437,-3.11789,0.0593527,-1.69387,4.57234,-5.7611,0.604395,-0.566408,-3.11645,0.0593527,-1.75172,3.63809,-6.22243,0.684028,-0.634027,-1.60042,0.0593527,-2.60548,4.8405,-6.19311,0.609628,-0.634468,-1.55614,0.0593527,-2.53016,3.98117,-5.61351,-1.53279,-0.612364,0.834548,0.0593527,-1.82552,4.49707,-6.80107,-1.51091,-0.598229,0.820456,0.0593527,
2.0402,-2.20486,4.22272,-6.40401,0.641788,-0.686193,-0.703034,0.24652,-2.20486,4.22272,-6.40401,0.641788,-0.686193,-0.703034,0.24652,-2.20486,4.22272,-6.40401,0.641788,-0.686193,-0.703034,0.24652,-2.20486,4.22272,-6.40401,0.641788,-0.686193,-0.703034,0.24652,-2.20486,4.22272,-6.40401,0.641788,-0.686193,-0.703034,0.24652,-2.66486,3.88834,-6.84901,0.60276,-0.700366,-3.03155,0.0593527,-1.73022,4.53408,-5.913,0.611441,-0.640559,-3.03695,0.0593527,-1.73914,3.63838,-6.44114,0.711232,-0.679333,-1.53643,0.0593527,-2.65434,4.78464,-6.31869,0.747273,-0.679909,-1.55959,0.0593527,-2.53143,3.89072,-5.80743,-1.37895,-0.45463,0.785444,0.0593527,-1.86336,4.53217,-6.95304,-1.37446,-0.448739,0.785014,0.0593527,
2.0503,-2.22489,4.18447,-6.57477,0.620721,-0.72344,-0.621796,0.24652,-2.22489,4.18447,-6.57477,0.620721,-0.72344,-0.621796,0.24652,-2.22489,4.18447,-6.57477,0.620721,-0.72344,-0.621796,0.24652,-2.22489,4.18447,-6.57477,0.620721,-0.72344,-0.621796,0.24652,-2.22489,4.18447,-6.57477,0.620721,-0.72344,-0.621796,0.24652,-2.66903,3.85957,-7.04717,0.580237,-0.814619,-2.93114,0.0593527,-1.76381,4.48739,-6.06348,0.58278,-0.806138,-2.93299,0.0593527,-1.72706,3.62966,-6.66202,0.517538,-0.697735,-1.32934,0.0593527,-2.70686,4.7163,-6.44983,0.562556,-0.705666,-1.35829,0.0593527,-2.52962,3.79254,-6.006,-1.40273,-0.443558,0.829421,0.0593527,-1.90318,4.55449,-7.10598,-1.42065,-0.459351,0.836465,0.0593527,
2.0604,-2.24524,4.13732,-6.74745,0.592463,-0.765841,-0.518756,0.24652,-2.24524,4.13732,-6.74745,0.592463,-0.765841,-0.518756,0.24652,-2.24524,4.13732,-6.74745,0.592463,-0.765841,-0.518756,0.24652,-2.24524,4.13732,-6.74745,0.592463,-0.765841,-0.518756,0.24652,-2.24524,4.13732,-6.74745,0.592463,-0.765841,-0.518756,0.24652,-2.67629,3.8207,-7.24599,0.625184,-0.699932,-2.87936,0.0593527,-1.79551,4.42859,-6.21465,0.612423,-0.731133,-2.87097,0.0593527,-1.71538,3.61566,-6.87731,0.566165,-0.743097,-1.27689,0.0593527,-2.75596,4.63396,-6.58176,0.548395,-0.739063,-1.26613,0.0593527,-2.52697,3.68489,-6.20502,-1.39328,-0.404363,0.855223,0.0593527,-1.94433,4.56313,-7.25392,-1.40325,-0.41129,0.859816,0.0593527,
2.0705,-2.26393,4.07962,-6.92155,0.584617,-0.804529,-0.411896,0.24652,-2.26393,4.07962,-6.92155,0.584617,-0.804529,-0.411896,0.24652,-2.26393,4.07962,-6.92155,0.584617,-0.804529,-0.411896,0.24652,-2.26393,4.07962,-6.92155,0.584617,-0.804529,-0.411896,0.24652,-2.26393,4.07962,-6.92155,0.584617,-0.804529,-0.411896,0.24652,-2.68285,3.77908,-7.43659,0.627288,-0.726174,-2.80107,0.0593527,-1.82973,4.35242,-6.36865,0.642708,-0.695781,-2.8112,0.0593527,-1.71189,3.59585,-7.08674,0.727143,-0.81855,-1.31132,0.0593527,-2.79936,4.53569,-6.71899,0.733867,-0.819906,-1.31489,0.0593527,-2.52062,3.57649,-6.41297,-1.25498,-0.255124,0.840368,0.0593527,-1.99175,4.55661,-7.39304,-1.25888,-0.258137,0.841663,0.0593527,
2.0806,-2.28489,4.01163,-7.09366,0.584573,-0.84428,-0.321358,0.24652,-2.28489,4.01163,-7.09366,0.584573,-0.84428,-0.321358,0.24652,-2.28489,4.01163,-7.09366,0.584573,-0.84428,-0.321358,0.24652,-2.28489,4.01163,-7.09366,0.584573,-0.84428,-0.321358,0.24652,-2.28489,4.01163,-7.09366,0.584573,-0.84428,-0.321358,0.24652,-2.68895,3.73075,-7.62967,0.51685,-0.907807,-2.63797,0.0593527,-1.86013,4.26524,-6.52503,0.532424,-0.889851,-2.65017,0.0593527,-1.71025,3.57229,-7.29646,0.595778,-0.831534,-1.13382,0.0593527,-2.83963,4.42311,-6.8582,0.639706,-0.844639,-1.1673,0.0593527,-2.5098,3.46073,-6.62463,-1.21428,-0.189308,0.86253,0.0593527,-2.0398,4.53436,-7.52954,-1.21148,-0.187242,0.861753,0.0593527,
2.0907,-2.30496,3.93395,-7.26667,0.569346,-0.882677,-0.237927,0.24652,-2.30496,3.93395,-7.26667,0.569346,-0.882677,-0.237927,0.24652,-2.30496,3.93395,-7.26667,0.569346,-0.882677,-0.237927,0.24652,-2.30496,3.93395,-7.26667,0.569346,-0.882677,-0.237927,0.24652,-2.30496,3.93395,-7.26667,0.569346,-0.882677,-0.237927,0.24652,-2.69808,3.6719,-7.82113,0.525088,-0.900661,-2.56053,0.0593527,-1.89044,4.16608,-6.68128,0.503733,-0.920164,-2.54366,0.0593527,-1.70819,3.54216,-7.5035,0.469162,-0.823637,-0.956503,0.0593527,-2.87991,4.29652,-6.99804,0.457281,-0.81785,-0.947647,0.0593527,-2.49788,3.33776,-6.83878,-1.25328,-0.189275,0.899752,0.0593527,-2.09012,4.50106,-7.66358,-1.24658,-0.183325,0.899002,0.0593527,
2.1008,-2.32465,3.84641,-7.43952,0.525869,-0.91699,-0.135248,0.24652,-2.32465,3.84641,-7.43952,0.525869,-0.91699,-0.135248,0.24652,-2.32465,3.84641,-7.43952,0.525869,-0.91699,-0.135248,0.24652,-2.32465,3.84641,-7.43952,0.525869,-0.91699,-0.135248,0.24652,-2.32465,3.84641,-7.43952,0.525869,-0.91699,-0.135248,0.24652,-2.70811,3.604,-8.01203,0.625541,-0.81614,-2.55338,0.0593527,-1.91934,4.05731,-6.838,0.62205,-0.820705,-2.55089,0.0593527,-1.70773,3.50542,-7.70754,0.584802,-0.921491,-0.962044,0.0593527,-2.91927,4.15589,-7.14259,0.542308,-0.902701,-0.928324,0.0593527,-2.48435,3.2088,-7.05607,-1.16356,-0.0873856,0.917406,0.0593527,-2.14346,4.45238,-7.79358,-1.16766,-0.0904564,0.917807,0.0593527,
2.1109,-2.34541,3.74834,-7.61213,0.479823,-0.941313,-0.012983,0.24652,-2.34541,3.74834,-7.61213,0.479823,-0.941313,-0.012983,0.24652,-2.34541,3.74834,-7.61213,0.479823,-0.941313,-0.012983,0.24652,-2.34541,3.74834,-7.61213,0.479823,-0.941313,-0.012983,0.24652,-2.34541,3.74834,-7.61213,0.479823,-0.941313,-0.012983,0.24652,-2.71674,3.5294,-8.2004,0.497917,-0.934662,-2.37382,0.0593527,-1.94877,3.93515,-6.99817,0.52715,-0.915319,-2.39715,0.0593527,-1.71384,3.46157,-7.90427,0.612203,-0.987287,-0.90494,0.0593527,-2.95125,4.00338,-7.29325,0.632718,-0.995959,-0.921951,0.0593527,-2.46743,3.07759,-7.27736,-1.03856,0.0340258,0.945478,0.0593527,-2.1974,4.38717,-7.92085,-1.04081,0.0330678,0.946027,0.0593527,
2.121,-2.36498,3.63997,-7.78489,0.438751,-0.971219,0.112889,0.24652,-2.36498,3.63997,-7.78489,0.438751,-0.971219,0.112889,0.24652,-2.36498,3.63997,-7.78489,0.438751,-0.971219,0.112889,0.24652,-2.36498,3.63997,-7.78489,0.438751,-0.971219,0.112889,0.24652,-2.36498,3.63997,-7.78489,0.438751,-0.971219,0.112889,0.24652,-2.72824,3.44705,-8.38646,0.295474,-1.02736,-2.12316,0.0593527,-1.97597,3.80191,-7.15934,0.291563,-1.02878,-2.11979,0.0593527,-1.72165,3.40832,-8.09962,0.432661,-0.943436,-0.675634,0.0593527,-2.98305,3.84012,-7.44679,0.447311,-0.953976,-0.687964,0.0593527,-2.45111,2.942,-7.50013,-1.04867,0.0554173,0.976782,0.0593527,-2.25351,4.30646,-8.04581,-1.04475,0.0576539,0.976673,0.0593527,
2.1311,-2.38545,3.52224,-7.95777,0.393532,-1.00595,0.234616,0.24652,-2.38545,3.52224,-7.95777,0.393532,-1.00595,0.234616,0.24652,-2.38545,3.52224,-7.95777,0.393532,-1.00595,0.234616,0.24652,-2.38545,3.52224,-7.95777,0.393532,-1.00595,0.234616,0.24652,-2.38545,3.52224,-7.95777,0.393532,-1.00595,0.234616,0.24652,-2.74333,3.35401,-8.57195,0.454281,-0.974543,-2.1745,0.0593527,-1.99977,3.65721,-7.32246,0.434085,-0.982331,-2.15775,0.0593527,-1.73208,3.34796,-8.28983,0.369546,-0.953977,-0.540898,0.0593527,-3.01,3.66374,-7.60347,0.352382,-0.93695,-0.526762,0.0593527,-2.43307,2.79972,-7.72491,-1.05011,0.0851658,1.0055,0.0593527,-2.30967,4.21212,-8.16887,-1.04759,0.0876739,1.00638,0.0593527,
2.1412,-2.40552,3.39397,-8.13031,0.331968,-1.03011,0.361212,0.24652,-2.40552,3.39397,-8.13031,0.331968,-1.03011,0.361212,0.24652,-2.40552,3.39397,-8.13031,0.331968,-1.03011,0.361212,0.24652,-2.40552,3.39397,-8.13031,0.331968,-1.03011,0.361212,0.24652,-2.40552,3.39397,-8.13031,0.331968,-1.03011,0.361212,0.24652,-2.75774,3.2534,-8.75345,0.50115,-0.970006,-2.13114,0.0593527,-2.02362,3.50195,-7.48877,0.516629,-0.964437,-2.14389,0.0593527,-1.74604,3.28034,-8.47642,0.407706,-1.07031,-0.491477,0.0593527,-3.0353,3.47496,-7.76561,0.399127,-1.06248,-0.484036,0.0593527,-2.41357,2.65549,-7.95253,-0.90662,0.200738,1.05631,0.0593527,-2.36771,4.09971,-8.2895,-0.909085,0.199403,1.05585,0.0593527,
2.1513,-2.42581,3.25554,-8.30312,0.259628,-1.04069,0.501123,0.24652,-2.42581,3.25554,-8.30312,0.259628,-1.04069,0.501123,0.24652,-2.42581,3.25554,-8.30312,0.259628,-1.04069,0.501123,0.24652,-2.42581,3.25554,-8.30312,0.259628,-1.04069,0.501123,0.24652,-2.42581,3.25554,-8.30312,0.259628,-1.04069,0.501123,0.24652,-2.77313,3.14362,-8.93526,0.161888,-1.04957,-1.7601,0.0593527,-2.04683,3.33552,-7.65502,0.183013,-1.04759,-1.77841,0.0593527,-1.76336,3.20347,-8.65748,0.318183,-1.07999,-0.332783,0.0593527,-3.056,3.27566,-7.93235,0.336141,-1.10331,-0.348748,0.0593527,-2.39355,2.50648,-8.18028,-0.808945,0.275978,1.11112,0.0593527,-2.42625,3.97274,-8.40954,-0.808697,0.276509,1.11161,0.0593527,
2.1614,-2.44591,3.10726,-8.47581,0.184377,-1.05101,0.653634,0.24652,-2.44591,3.10726,-8.47581,0.184377,-1.05101,0.653634,0.24652,-2.44591,3.10726,-8.47581,0.184377,-1.05101,0.653634,0.24652,-2.44591,3.10726,-8.47581,0.184377,-1.05101,0.653634,0.24652,-2.44591,3.10726,-8.47581,0.184377,-1.05101,0.653634,0.24652,-2.79009,3.02416,-9.11409,0.065083,-1.05544,-1.59371,0.0593527,-2.0684,3.15856,-7.82419,0.0328923,-1.05555,-1.5657,0.0593527,-1.78347,3.11591,-8.83492,0.201541,-1.00303,-0.149622,0.0593527,-3.07475,3.06694,-8.10289,0.201853,-1.00415,-0.149889,0.0593527,-2.37415,2.35356,-8.40883,-0.843156,0.286383,1.13296,0.0593527,-2.48417,3.82932,-8.52914,-0.83901,0.288563,1.13441,0.0593527,
2.1715,-2.46847,2.9688,-8.64886,0.118807,-1.06657,0.836877,0.24652,-2.46847,2.9688,-8.64886,0.118807,-1.06657,0.836877,0.24652,-2.46847,2.9688,-8.64886,0.118807,-1.06657,0.836877,0.24652,-2.46847,2.9688,-8.64886,0.118807,-1.06657,0.836877,0.24652,-2.46847,2.9688,-8.64886,0.118807,-1.06657,0.836877,0.24652,-2.81945,2.94112,-9.27646,0.236942,-1.02554,-1.7335,0.0593527,-2.08892,3.04301,-8.01726,0.140459,-1.06634,-1.64139,0.0593527,-1.79846,3.00379,-8.99643,0.196503,-1.06781,-0.0980772,0.0593527,-3.05956,2.98777,-8.22902,0.184284,-0.859915,-0.135409,0.0593527,-2.38631,2.21042,-8.57437,-0.731949,0.342936,1.15539,0.0593527,-2.53544,3.69093,-8.66319,-0.736966,0.357782,1.18288,0.0593527,
2.1816,-2.47703,2.9257,-8.81671,0.166512,-1.0737,0.80015,0.24652,-2.47703,2.9257,-8.81671,0.166512,-1.0737,0.80015,0.24652,-2.47703,2.9257,-8.81671,0.166512,-1.0737,0.80015,0.24652,-2.47703,2.9257,-8.81671,0.166512,-1.0737,0.80015,0.24652,-2.47703,2.9257,-8.81671,0.166512,-1.0737,0.80015,0.24652,-2.85388,2.88011,-9.34039,0.391456,-0.955292,-1.88688,0.0593527,-2.07812,3.08519,-8.20429,0.496184,-0.974314,-1.9548,0.0593527,-1.85946,2.98057,-9.11786,0.348245,-1.0062,-0.254091,0.0593527,-3.04411,2.97901,-8.34373,0.25191,-0.786338,-0.236388,0.0593527,-2.38027,2.27562,-8.63363,-0.737462,0.325531,1.05051,0.0593527,-2.54733,3.62901,-8.86383,-0.924168,0.269631,1.04004,0.0593527,
2.1917,-2.48513,2.95845,-8.94132,0.394185,-0.955399,0.47386,0.24652,-2.48513,2.95845,-8.94132,0.394185,-0.955399,0.47386,0.24652,-2.48513,2.95845,-8.94132,0.394185,-0.955399,0.47386,0.24652,-2.48513,2.95845,-8.94132,0.394185,-0.955399,0.47386,0.24652,-2.48513,2.95845,-8.94132,0.394185,-0.955399,0.47386,0.24652,-2.83882,2.78959,-9.42105,0.487746,-0.878416,-1.95836,0.0593527,-2.0956,3.1264,-8.38489,0.38454,-0.907015,-1.8789,0.0593527,-1.93241,2.96078,-9.29452,0.532756,-1.00861,-0.436906,0.0593527,-2.99981,2.95731,-8.52227,0.553554,-1.03426,-0.449551,0.0593527,-2.37056,2.32693,-8.75584,-0.857133,0.222692,0.933372,0.0593527,-2.5708,3.59893,-9.05116,-0.65489,0.356237,0.986953,0.0593527,
2.2018,-2.49802,2.97913,-9.04791,0.540308,-0.771106,0.264227,0.24652,-2.49802,2.97913,-9.04791,0.540308,-0.771106,0.264227,0.24652,-2.49802,2.97913,-9.04791,0.540308,-0.771106,0.264227,0.24652,-2.49802,2.97913,-9.04791,0.540308,-0.771106,0.264227,0.24652,-2.49802,2.97913,-9.04791,0.540308,-0.771106,0.264227,0.24652,-2.87608,2.70637,-9.57233,0.573152,-0.812717,-2.03128,0.0593527,-2.07071,3.17341,-8.56999,0.569724,-0.806483,-2.02867,0.0593527,-1.94012,2.92739,-9.49535,0.449455,-0.642193,-0.388143,0.0593527,-3.01258,2.95597,-8.64671,0.526802,-0.774914,-0.433209,0.0593527,-2.32987,2.3097,-8.8613,-0.716553,0.293689,0.874435,0.0593527,-2.61001,3.5819,-9.28043,-0.75943,0.250663,0.857533,0.0593527,
2.2119,-2.51436,2.94899,-9.20247,0.557544,-0.665547,0.226956,0.24652,-2.51436,2.94899,-9.20247,0.557544,-0.665547,0.226956,0.24652,-2.51436,2.94899,-9.20247,0.557544,-0.665547,0.226956,0.24652,-2.51436,2.94899,-9.20247,0.557544,-0.665547,0.226956,0.24652,-2.51436,2.94899,-9.20247,0.557544,-0.665547,0.226956,0.24652,-2.91262,2.62506,-9.69931,0.589948,-0.752614,-2.05576,0.0593527,-2.04361,3.252,-8.70957,0.612574,-0.712994,-2.07475,0.0593527,-1.9329,2.90752,-9.67663,0.834221,-0.922785,-0.684112,0.0593527,-3.03228,2.98438,-8.71803,0.647436,-0.733254,-0.531955,0.0593527,-2.28375,2.28603,-8.93091,-0.770905,0.185097,0.748822,0.0593527,-2.65129,3.60394,-9.48878,-0.793421,0.175023,0.750612,0.0593527,
2.222,-2.5104,2.93349,-9.3506,0.641894,-0.628076,0.226003,0.24652,-2.5104,2.93349,-9.3506,0.641894,-0.628076,0.226003,0.24652,-2.5104,2.93349,-9.3506,0.641894,-0.628076,0.226003,0.24652,-2.5104,2.93349,-9.3506,0.641894,-0.628076,0.226003,0.24652,-2.5104,2.93349,-9.3506,0.641894,-0.628076,0.226003,0.24652,-2.95091,2.55559,-9.79463,0.754336,-0.599517,-2.17556,0.0593527,-2.03224,3.2955,-8.88749,0.708066,-0.629749,-2.15249,0.0593527,-1.94303,2.86078,-9.84804,0.607178,-0.522332,-0.533282,0.0593527,-3.02684,2.99861,-8.83908,0.711236,-0.657476,-0.589965,0.0593527,-2.28499,2.31605,-9.00982,-0.671544,0.294037,0.683943,0.0593527,-2.69976,3.55745,-9.66747,-0.759559,0.179114,0.661918,0.0593527,
2.2321,-2.50327,2.9267,-9.48975,0.76953,-0.610419,0.213775,0.24652,-2.50327,2.9267,-9.48975,0.76953,-0.610419,0.213775,0.24652,-2.50327,2.9267,-9.48975,0.76953,-0.610419,0.213775,0.24652,-2.50327,2.9267,-9.48975,0.76953,-0.610419,0.213775,0.24652,-2.50327,2.9267,-9.48975,0.76953,-0.610419,0.213775,0.24652,-2.9533,2.51898,-9.85393,0.66608,-0.586607,-2.14923,0.0593527,-2.03584,3.30326,-9.0951,0.703567,-0.565328,-2.16898,0.0593527,-2.00323,2.81565,-9.97279,0.836198,-0.666439,-0.691894,0.0593527,-2.99858,3.01749,-8.98805,0.734485,-0.56279,-0.609833,0.0593527,-2.26904,2.37304,-9.13546,-0.815353,0.101019,0.580651,0.0593527,-2.72362,3.49689,-9.83369,-0.773886,0.132095,0.564987,0.0593527,
2.2422,-2.50044,2.91958,-9.62406,0.884481,-0.560539,0.193636,0.24652,-2.50044,2.91958,-9.62406,0.884481,-0.560539,0.193636,0.24652,-2.50044,2.91958,-9.62406,0.884481,-0.560539,0.193636,0.24652,-2.50044,2.91958,-9.62406,0.884481,-0.560539,0.193636,0.24652,-2.50044,2.91958,-9.62406,0.884481,-0.560539,0.193636,0.24652,-2.94501,2.50621,-9.92277,0.811408,-0.416126,-2.24026,0.0593527,-2.03367,3.31808,-9.29474,0.778997,-0.450176,-2.22673,0.0593527,-2.0388,2.78458,-10.1027,0.69164,-0.399513,-0.637332,0.0593527,-2.94997,3.05047,-9.13241,0.800571,-0.529027,-0.661213,0.0593527,-2.25659,2.43112,-9.25073,-0.769778,0.169973,0.499735,0.0593527,-2.73316,3.449,-9.98562,-0.742274,0.183504,0.48349,0.0593527,
2.2523,-2.49493,2.92734,-9.74828,0.93422,-0.466936,0.158004,0.24652,-2.49493,2.92734,-9.74828,0.93422,-0.466936,0.158004,0.24652,-2.49493,2.92734,-9.74828,0.93422,-0.466936,0.158004,0.24652,-2.49493,2.92734,-9.74828,0.93422,-0.466936,0.158004,0.24652,-2.49493,2.92734,-9.74828,0.93422,-0.466936,0.158004,0.24652,-2.9313,2.52152,-10.0027,0.746852,-0.386661,-2.23223,0.0593527,-2.0158,3.3499,-9.48824,0.780524,-0.365527,-2.24425,0.0593527,-2.05757,2.77137,-10.2351,0.707484,-0.32949,-0.661189,0.0593527,-2.90158,3.10278,-9.26772,0.697897,-0.316563,-0.642001,0.0593527,-2.23066,2.47817,-9.37312,-0.798049,0.116057,0.41035,0.0593527,-2.72427,3.42672,-10.137,-0.811028,0.0441927,0.392591,0.0593527,
2.2624,-2.48506,2.94281,-9.87939,0.898372,-0.362184,0.118562,0.24652,-2.48506,2.94281,-9.87939,0.898372,-0.362184,0.118562,0.24652,-2.48506,2.94281,-9.87939,0.898372,-0.362184,0.118562,0.24652,-2.48506,2.94281,-9.87939,0.898372,-0.362184,0.118562,0.24652,-2.48506,2.94281,-9.87939,0.898372,-0.362184,0.118562,0.24652,-2.933,2.55632,-10.0972,0.789393,-0.269265,-2.26215,0.0593527,-1.97965,3.39729,-9.67035,0.724919,-0.324471,-2.24333,0.0593527,-2.0576,2.77078,-10.3821,0.814128,-0.398577,-0.708638,0.0593527,-2.863,3.17435,-9.38652,0.816909,-0.401231,-0.713648,0.0593527,-2.2043,2.50378,-9.47946,-0.782137,0.197996,0.332905,0.0593527,-2.71314,3.44673,-10.2874,-0.802769,0.121808,0.323306,0.0593527,
2.2725,-2.47231,2.96774,-10.013,0.810469,-0.249709,0.06534,0.24652,-2.47231,2.96774,-10.013,0.810469,-0.249709,0.06534,0.24652,-2.47231,2.96774,-10.013,0.810469,-0.249709,0.06534,0.24652,-2.47231,2.96774,-10.013,0.810469,-0.249709,0.06534,0.24652,-2.47231,2.96774,-10.013,0.810469,-0.249709,0.06534,0.24652,-2.95769,2.55689,-10.2006,0.670392,-0.28817,-2.24386,0.0593527,-1.92724,3.43614,-9.83796,0.758529,-0.220745,-2.26612,0.0593527,-2.04452,2.75348,-10.5419,0.675201,-0.197729,-0.682164,0.0593527,-2.82982,3.24363,-9.49115,0.636028,-0.150805,-0.679837,0.0593527,-2.16997,2.5191,-9.58212,-0.860581,-0.00455643,0.258076,0.0593527,-2.7112,3.4749,-10.4517,-0.855312,0.0406429,0.263675,0.0593527,
2.2826,-2.4521,3.0047,-10.1471,0.687441,-0.158269,0.022746,0.24652,-2.4521,3.0047,-10.1471,0.687441,-0.158269,0.022746,0.24652,-2.4521,3.0047,-10.1471,0.687441,-0.158269,0.022746,0.24652,-2.4521,3.0047,-10.1471,0.687441,-0.158269,0.022746,0.24652,-2.4521,3.0047,-10.1471,0.687441,-0.158269,0.022746,0.24652,-2.98024,2.53348,-10.2975,0.800774,-0.106985,-2.28406,0.0593527,-1.87445,3.455,-10.002,0.677044,-0.204659,-2.26442,0.0593527,-2.04125,2.70399,-10.705,0.798719,-0.293452,-0.732941,0.0593527,-2.81299,3.28464,-9.59747,0.773777,-0.266818,-0.723985,0.0593527,-2.13235,2.51128,-9.68337,-0.83311,0.223826,0.205918,0.0593527,-2.71988,3.47922,-10.6211,-0.840849,0.17936,0.202582,0.0593527,
