time,0_rod(payload_bars compound_9ZVkH9).X,0_rod(payload_bars compound_9ZVkH9).Y,0_rod(payload_bars compound_9ZVkH9).Z,0_rod(payload_bars compound_9ZVkH9).Euler1,0_rod(payload_bars compound_9ZVkH9).Euler2,0_rod(payload_bars compound_9ZVkH9).Euler3,0_rod(payload_bars compound_9ZVkH9).mass,1_rod(payload_bars compound_9ZVkH9).X,1_rod(payload_bars compound_9ZVkH9).Y,1_rod(payload_bars compound_9ZVkH9).Z,1_rod(payload_bars compound_9ZVkH9).Euler1,1_rod(payload_bars compound_9ZVkH9).Euler2,1_rod(payload_bars compound_9ZVkH9).Euler3,1_rod(payload_bars compound_9ZVkH9).mass,2_rod(payload_bars compound_9ZVkH9).X,2_rod(payload_bars compound_9ZVkH9).Y,2_rod(payload_bars compound_9ZVkH9).Z,2_rod(payload_bars compound_9ZVkH9).Euler1,2_rod(payload_bars compound_9ZVkH9).Euler2,2_rod(payload_bars compound_9ZVkH9).Euler3,2_rod(payload_bars compound_9ZVkH9).mass,3_rod(payload_bars compound_9ZVkH9).X,3_rod(payload_bars compound_9ZVkH9).Y,3_rod(payload_bars compound_9ZVkH9).Z,3_rod(payload_bars compound_9ZVkH9).Euler1,3_rod(payload_bars compound_9ZVkH9).Euler2,3_rod(payload_bars compound_9ZVkH9).Euler3,3_rod(payload_bars compound_9ZVkH9).mass,4_rod(sense_bar compound_9ZVkH9).X,4_rod(sense_bar compound_9ZVkH9).Y,4_rod(sense_bar compound_9ZVkH9).Z,4_rod(sense_bar compound_9ZVkH9).Euler1,4_rod(sense_bar compound_9ZVkH9).Euler2,4_rod(sense_bar compound_9ZVkH9).Euler3,4_rod(sense_bar compound_9ZVkH9).mass,5_rod(strut).X,5_rod(strut).Y,5_rod(strut).Z,5_rod(strut).Euler1,5_rod(strut).Euler2,5_rod(strut).Euler3,5_rod(strut).mass,6_rod(strut).X,6_rod(strut).Y,6_rod(strut).Z,6_rod(strut).Euler1,6_rod(strut).Euler2,6_rod(strut).Euler3,6_rod(strut).mass,7_rod(strut).X,7_rod(strut).Y,7_rod(strut).Z,7_rod(strut).Euler1,7_rod(strut).Euler2,7_rod(strut).Euler3,7_rod(strut).mass,8_rod(strut).X,8_rod(strut).Y,8_rod(strut).Z,8_rod(strut).Euler1,8_rod(strut).Euler2,8_rod(strut).Euler3,8_rod(strut).mass,9_rod(strut).X,9_rod(strut).Y,9_rod(strut).Z,9_rod(strut).Euler1,9_rod(strut).Euler2,9_rod(strut).Euler3,9_rod(strut).mass,10_rod(strut).X,10_rod(strut).Y,10_rod(strut).Z,10_rod(strut).Euler1,10_rod(strut).Euler2,10_rod(strut).Euler3,10_rod(strut).mass,
0.2121,-0.000218409,47.8005,0.00850049,-0.000280205,0.000573339,0.000100852,0.24652,-0.000218409,47.8005,0.00850049,-0.000280205,0.000573339,0.000100852,0.24652,-0.000218409,47.8005,0.00850049,-0.000280205,0.000573339,0.000100852,0.24652,-0.000218409,47.8005,0.00850049,-0.000280205,0.000573339,0.000100852,0.24652,-0.000218409,47.8005,0.00850049,-0.000280205,0.000573339,0.000100852,0.24652,-0.728405,47.7829,0.0153254,0.00489204,0.0126292,-2.35196,0.0592915,0.753111,47.7784,0.0110186,0.00540543,0.0131261,-2.35195,0.0592915,0.00846755,47.259,-0.512821,0.0156565,0.00679619,-0.78888,0.0592915,0.0166279,48.3022,0.539148,0.015393,0.00705746,-0.788908,0.0592915,0.0242764,47.2589,0.538757,-1.57373,-0.00249227,-0.00306626,0.0592915,0.000713105,48.3024,-0.512409,-1.57389,-0.00357106,-0.00290461,0.0592915,
0.2222,-0.000205105,47.5854,0.0085091,7.34996e-05,0.000205126,-6.89014e-05,0.24652,-0.000205105,47.5854,0.0085091,7.34996e-05,0.000205126,-6.89014e-05,0.24652,-0.000205105,47.5854,0.0085091,7.34996e-05,0.000205126,-6.89014e-05,0.24652,-0.000205105,47.5854,0.0085091,7.34996e-05,0.000205126,-6.89014e-05,0.24652,-0.000205105,47.5854,0.0085091,7.34996e-05,0.000205126,-6.89014e-05,0.24652,-0.728403,47.5678,0.0153711,0.00512035,0.0128611,-2.35194,0.0592915,0.753098,47.5632,0.0109609,0.00623193,0.0139689,-2.35192,0.0592915,0.00842615,47.0439,-0.512827,0.0138005,0.00863692,-0.788896,0.0592915,0.0166271,48.0871,0.539157,0.0171006,0.00536008,-0.788893,0.0592915,0.0242734,47.0437,0.538727,-1.57377,-0.00127136,-0.00309314,0.0592915,0.000713451,48.0873,-0.512406,-1.57391,-0.00445345,-0.0029434,0.0592915,
0.2323,-0.000209381,47.3603,0.00851076,0.000277855,-2.43764e-05,-0.000115975,0.24652,-0.000209381,47.3603,0.00851076,0.000277855,-2.43764e-05,-0.000115975,0.24652,-0.000209381,47.3603,0.00851076,0.000277855,-2.43764e-05,-0.000115975,0.24652,-0.000209381,47.3603,0.00851076,0.000277855,-2.43764e-05,-0.000115975,0.24652,-0.000209381,47.3603,0.00851076,0.000277855,-2.43764e-05,-0.000115975,0.24652,-0.728417,47.3427,0.0154007,0.0062185,0.0139802,-2.35192,0.0592915,0.753108,47.3381,0.0109292,0.0058915,0.0136433,-2.35192,0.0592915,0.00842676,46.8188,-0.512847,0.0158995,0.00655217,-0.788883,0.0592915,0.0166509,47.862,0.539167,0.0164981,0.00595779,-0.788892,0.0592915,0.0242712,46.8186,0.538739,-1.57379,-0.00296476,-0.00312001,0.0592915,0.000713084,47.8622,-0.512413,-1.57395,-0.00297908,-0.00296133,0.0592915,
0.2424,-0.000212016,47.1252,0.00850922,0.000136949,0.000145893,3.69875e-06,0.24652,-0.000212016,47.1252,0.00850922,0.000136949,0.000145893,3.69875e-06,0.24652,-0.000212016,47.1252,0.00850922,0.000136949,0.000145893,3.69875e-06,0.24652,-0.000212016,47.1252,0.00850922,0.000136949,0.000145893,3.69875e-06,0.24652,-0.000212016,47.1252,0.00850922,0.000136949,0.000145893,3.69875e-06,0.24652,-0.728414,47.1076,0.0153768,0.00607995,0.0138398,-2.35193,0.0592915,0.753093,47.103,0.0109541,0.00500642,0.0127584,-2.35195,0.0592915,0.00844736,46.5837,-0.512828,0.0178483,0.00461797,-0.78887,0.0592915,0.0166546,47.6269,0.539145,0.0146643,0.0077794,-0.788908,0.0592915,0.0242715,46.5835,0.538738,-1.57377,-0.00428324,-0.00310578,0.0592915,0.000710888,47.6271,-0.512403,-1.57393,-0.0019708,-0.00294665,0.0592915,
0.2525,-0.000214436,46.8801,0.00849953,-0.000146288,0.000421966,8.44305e-05,0.24652,-0.000214436,46.8801,0.00849953,-0.000146288,0.000421966,8.44305e-05,0.24652,-0.000214436,46.8801,0.00849953,-0.000146288,0.000421966,8.44305e-05,0.24652,-0.000214436,46.8801,0.00849953,-0.000146288,0.000421966,8.44305e-05,0.24652,-0.000214436,46.8801,0.00849953,-0.000146288,0.000421966,8.44305e-05,0.24652,-0.728407,46.8624,0.0153483,0.00496215,0.0127049,-2.35195,0.0592915,0.753107,46.8579,0.0109991,0.00523332,0.012962,-2.35195,0.0592915,0.00845614,46.3386,-0.512819,0.0159598,0.0064968,-0.788882,0.0592915,0.0166327,47.3818,0.539149,0.0151914,0.00725947,-0.788905,0.0592915,0.0242747,46.3384,0.538752,-1.57374,-0.00272021,-0.00307881,0.0592915,0.000710855,47.382,-0.512407,-1.5739,-0.00340304,-0.00292181,0.0592915,
0.2626,-0.00021416,46.6249,0.00850111,-0.000203387,0.000466204,1.91502e-05,0.24652,-0.00021416,46.6249,0.00850111,-0.000203387,0.000466204,1.91502e-05,0.24652,-0.00021416,46.6249,0.00850111,-0.000203387,0.000466204,1.91502e-05,0.24652,-0.00021416,46.6249,0.00850111,-0.000203387,0.000466204,1.91502e-05,0.24652,-0.00021416,46.6249,0.00850111,-0.000203387,0.000466204,1.91502e-05,0.24652,-0.728385,46.6073,0.0153426,0.00502375,0.0127542,-2.35195,0.0592915,0.753099,46.6028,0.0110031,0.00615142,0.0138754,-2.35193,0.0592915,0.00844853,46.0834,-0.512814,0.0139686,0.00847189,-0.788897,0.0592915,0.0166179,47.1266,0.539149,0.0171705,0.00529229,-0.788893,0.0592915,0.0242765,46.0833,0.538735,-1.57374,-0.0013461,-0.00307166,0.0592915,0.000715422,47.1268,-0.5124,-1.57389,-0.00452666,-0.00291774,0.0592915,
0.2727,-0.000208773,46.3598,0.00850383,-7.81999e-06,0.000278467,-6.97801e-05,0.24652,-0.000208773,46.3598,0.00850383,-7.81999e-06,0.000278467,-6.97801e-05,0.24652,-0.000208773,46.3598,0.00850383,-7.81999e-06,0.000278467,-6.97801e-05,0.24652,-0.000208773,46.3598,0.00850383,-7.81999e-06,0.000278467,-6.97801e-05,0.24652,-0.000208773,46.3598,0.00850383,-7.81999e-06,0.000278467,-6.97801e-05,0.24652,-0.728408,46.3422,0.0153688,0.00614686,0.0138866,-2.35192,0.0592915,0.753101,46.3376,0.0109728,0.00605619,0.013791,-2.35192,0.0592915,0.00844182,45.8183,-0.512833,0.0157139,0.00673488,-0.788882,0.0592915,0.0166289,46.8615,0.539159,0.0167898,0.00566634,-0.788893,0.0592915,0.0242716,45.8181,0.538738,-1.57376,-0.00278762,-0.00308929,0.0592915,0.000714164,46.8617,-0.512402,-1.57392,-0.00316538,-0.00293587,0.0592915,
0.2828,-0.000208212,46.0847,0.00850612,0.000146743,0.000126613,-4.99951e-05,0.24652,-0.000208212,46.0847,0.00850612,0.000146743,0.000126613,-4.99951e-05,0.24652,-0.000208212,46.0847,0.00850612,0.000146743,0.000126613,-4.99951e-05,0.24652,-0.000208212,46.0847,0.00850612,0.000146743,0.000126613,-4.99951e-05,0.24652,-0.000208212,46.0847,0.00850612,0.000146743,0.000126613,-4.99951e-05,0.24652,-0.728443,46.067,0.0153837,0.00616907,0.0139274,-2.35192,0.0592915,0.753111,46.0624,0.0109528,0.00511864,0.0128667,-2.35194,0.0592915,0.0084461,45.5431,-0.512846,0.0177586,0.00470727,-0.788871,0.0592915,0.0166535,46.5863,0.539165,0.0147175,0.0077268,-0.788906,0.0592915,0.0242705,45.543,0.538755,-1.57377,-0.00421836,-0.00310883,0.0592915,0.000710127,46.5865,-0.512415,-1.57394,-0.00191255,-0.00294697,0.0592915,
0.2929,-0.000209916,45.7995,0.00850877,0.000105723,0.000170932,2.79826e-05,0.24652,-0.000209916,45.7995,0.00850877,0.000105723,0.000170932,2.79826e-05,0.24652,-0.000209916,45.7995,0.00850877,0.000105723,0.000170932,2.79826e-05,0.24652,-0.000209916,45.7995,0.00850877,0.000105723,0.000170932,2.79826e-05,0.24652,-0.000209916,45.7995,0.00850877,0.000105723,0.000170932,2.79826e-05,0.24652,-0.728419,45.7819,0.0153723,0.00505157,0.0128063,-2.35195,0.0592915,0.7531,45.7773,0.0109601,0.00508163,0.0128292,-2.35195,0.0592915,0.00844099,45.258,-0.512826,0.0161172,0.00634059,-0.788881,0.0592915,0.0166489,46.3012,0.539149,0.0148958,0.00755328,-0.788906,0.0592915,0.024274,45.2578,0.53874,-1.57376,-0.00287484,-0.00310256,0.0592915,0.000710111,46.3014,-0.512411,-1.57392,-0.00319193,-0.0029441,0.0592915,
0.303,-0.000208449,45.5043,0.0085034,-5.44017e-05,0.000327437,3.94287e-05,0.24652,-0.000208449,45.5043,0.0085034,-5.44017e-05,0.000327437,3.94287e-05,0.24652,-0.000208449,45.5043,0.0085034,-5.44017e-05,0.000327437,3.94287e-05,0.24652,-0.000208449,45.5043,0.0085034,-5.44017e-05,0.000327437,3.94287e-05,0.24652,-0.000208449,45.5043,0.0085034,-5.44017e-05,0.000327437,3.94287e-05,0.24652,-0.728406,45.4867,0.0153588,0.00494214,0.0126863,-2.35195,0.0592915,0.753106,45.4822,0.0109821,0.00601998,0.0137473,-2.35194,0.0592915,0.00843649,44.9628,-0.512821,0.01398,0.00846041,-0.788896,0.0592915,0.0166239,46.006,0.539152,0.0170013,0.00546023,-0.788894,0.0592915,0.0242748,44.9627,0.538742,-1.57376,-0.00137885,-0.00308401,0.0592915,0.000713286,46.0062,-0.512408,-1.5739,-0.00457943,-0.00293121,0.0592915,
0.3131,-0.000211786,45.1992,0.00850244,-0.000129305,0.000395974,-1.74537e-05,0.24652,-0.000211786,45.1992,0.00850244,-0.000129305,0.000395974,-1.74537e-05,0.24652,-0.000211786,45.1992,0.00850244,-0.000129305,0.000395974,-1.74537e-05,0.24652,-0.000211786,45.1992,0.00850244,-0.000129305,0.000395974,-1.74537e-05,0.24652,-0.000211786,45.1992,0.00850244,-0.000129305,0.000395974,-1.74537e-05,0.24652,-0.728404,45.1815,0.0153537,0.00604932,0.0137832,-2.35193,0.0592915,0.753105,45.177,0.0109899,0.00618421,0.0139147,-2.35193,0.0592915,0.00844991,44.6577,-0.512828,0.0155107,0.00693686,-0.788884,0.0592915,0.0166236,45.7008,0.539157,0.0170398,0.0054183,-0.788893,0.0592915,0.0242729,44.6575,0.538743,-1.57375,-0.0026487,-0.00307938,0.0592915,0.000715336,45.701,-0.512405,-1.57391,-0.00338714,-0.00292371,0.0592915,
0.3232,-0.000214395,44.884,0.00850007,-4.28249e-05,0.000310231,-4.65917e-05,0.24652,-0.000214395,44.884,0.00850007,-4.28249e-05,0.000310231,-4.65917e-05,0.24652,-0.000214395,44.884,0.00850007,-4.28249e-05,0.000310231,-4.65917e-05,0.24652,-0.000214395,44.884,0.00850007,-4.28249e-05,0.000310231,-4.65917e-05,0.24652,-0.000214395,44.884,0.00850007,-4.28249e-05,0.000310231,-4.65917e-05,0.24652,-0.728407,44.8664,0.0153675,0.00624013,0.0139796,-2.35192,0.0592915,0.753096,44.8618,0.0109807,0.00527098,0.0130098,-2.35194,0.0592915,0.00845912,44.3425,-0.51283,0.0177838,0.00468194,-0.788871,0.0592915,0.0166414,45.3856,0.539155,0.0149465,0.00749908,-0.788904,0.0592915,0.0242716,44.3423,0.538744,-1.57375,-0.00419435,-0.00309025,0.0592915,0.000711994,45.3859,-0.512396,-1.57392,-0.00189443,-0.00293229,0.0592915,
0.3333,-0.000210119,44.5588,0.00850376,6.32484e-05,0.000212348,-1.18797e-05,0.24652,-0.000210119,44.5588,0.00850376,6.32484e-05,0.000212348,-1.18797e-05,0.24652,-0.000210119,44.5588,0.00850376,6.32484e-05,0.000212348,-1.18797e-05,0.24652,-0.000210119,44.5588,0.00850376,6.32484e-05,0.000212348,-1.18797e-05,0.24652,-0.000210119,44.5588,0.00850376,6.32484e-05,0.000212348,-1.18797e-05,0.24652,-0.728425,44.5412,0.0153735,0.00515531,0.0129067,-2.35194,0.0592915,0.753104,44.5366,0.0109679,0.00497673,0.0127172,-2.35194,0.0592915,0.00844634,44.0173,-0.512833,0.0163964,0.00606349,-0.788879,0.0592915,0.0166467,45.0605,0.539157,0.0147198,0.00772811,-0.788907,0.0592915,0.0242737,44.0171,0.538748,-1.57376,-0.0030201,-0.00309969,0.0592915,0.000709827,45.0607,-0.512408,-1.57392,-0.00295831,-0.00294027,0.0592915,
0.3434,-0.000204368,44.2236,0.00850885,6.21026e-05,0.000216435,2.26012e-05,0.24652,-0.000204368,44.2236,0.00850885,6.21026e-05,0.000216435,2.26012e-05,0.24652,-0.000204368,44.2236,0.00850885,6.21026e-05,0.000216435,2.26012e-05,0.24652,-0.000204368,44.2236,0.00850885,6.21026e-05,0.000216435,2.26012e-05,0.24652,-0.000204368,44.2236,0.00850885,6.21026e-05,0.000216435,2.26012e-05,0.24652,-0.728427,44.206,0.0153682,0.00488739,0.0126348,-2.35195,0.0592915,0.753112,44.2014,0.010964,0.00585209,0.0135904,-2.35194,0.0592915,0.00842909,43.6821,-0.51283,0.013986,0.00845476,-0.788895,0.0592915,0.0166311,44.7253,0.539159,0.0167709,0.00568936,-0.788895,0.0592915,0.0242742,43.6819,0.538744,-1.57377,-0.00140905,-0.00309517,0.0592915,0.000712067,44.7255,-0.512421,-1.57391,-0.00455222,-0.00294039,0.0592915,
0.3535,-0.00020823,43.8784,0.00850414,-2.42811e-05,0.000292427,7.0202e-06,0.24652,-0.00020823,43.8784,0.00850414,-2.42811e-05,0.000292427,7.0202e-06,0.24652,-0.00020823,43.8784,0.00850414,-2.42811e-05,0.000292427,7.0202e-06,0.24652,-0.00020823,43.8784,0.00850414,-2.42811e-05,0.000292427,7.0202e-06,0.24652,-0.00020823,43.8784,0.00850414,-2.42811e-05,0.000292427,7.0202e-06,0.24652,-0.728412,43.8608,0.015366,0.00594319,0.013684,-2.35193,0.0592915,0.753106,43.8562,0.0109742,0.00627112,0.0140037,-2.35193,0.0592915,0.00844022,43.3369,-0.512827,0.0151881,0.00725715,-0.788886,0.0592915,0.0166267,44.3801,0.539155,0.0171577,0.00530119,-0.788892,0.0592915,0.0242723,43.3367,0.538743,-1.57376,-0.00247882,-0.00308817,0.0592915,0.000714705,44.3803,-0.512408,-1.57391,-0.00363755,-0.0029337,0.0592915,
0.3636,-0.000215122,43.5232,0.00849907,-8.0064e-05,0.000344982,-2.44515e-05,0.24652,-0.000215122,43.5232,0.00849907,-8.0064e-05,0.000344982,-2.44515e-05,0.24652,-0.000215122,43.5232,0.00849907,-8.0064e-05,0.000344982,-2.44515e-05,0.24652,-0.000215122,43.5232,0.00849907,-8.0064e-05,0.000344982,-2.44515e-05,0.24652,-0.000215122,43.5232,0.00849907,-8.0064e-05,0.000344982,-2.44515e-05,0.24652,-0.728406,43.5056,0.0153639,0.00628933,0.014028,-2.35193,0.0592915,0.753098,43.501,0.0109855,0.00544717,0.0131826,-2.35194,0.0592915,0.0084611,42.9817,-0.512828,0.017717,0.00474776,-0.788872,0.0592915,0.016639,44.0249,0.539153,0.0151547,0.00729172,-0.788903,0.0592915,0.0242717,42.9815,0.538746,-1.57375,-0.00416519,-0.00308703,0.0592915,0.00071269,44.0251,-0.512396,-1.57392,-0.00195051,-0.00292869,0.0592915,
0.3737,-0.00021397,43.158,0.00850186,-4.30238e-05,0.000317808,-2.29857e-05,0.24652,-0.00021397,43.158,0.00850186,-4.30238e-05,0.000317808,-2.29857e-05,0.24652,-0.00021397,43.158,0.00850186,-4.30238e-05,0.000317808,-2.29857e-05,0.24652,-0.00021397,43.158,0.00850186,-4.30238e-05,0.000317808,-2.29857e-05,0.24652,-0.00021397,43.158,0.00850186,-4.30238e-05,0.000317808,-2.29857e-05,0.24652,-0.728411,43.1404,0.0153617,0.0052631,0.0130061,-2.35194,0.0592915,0.7531,43.1358,0.0109835,0.00491374,0.0126522,-2.35194,0.0592915,0.00845559,42.6165,-0.512829,0.0167307,0.00573147,-0.788877,0.0592915,0.0166425,43.6597,0.539155,0.0146317,0.00781545,-0.788908,0.0592915,0.0242742,42.6163,0.538744,-1.57375,-0.00319854,-0.00308999,0.0592915,0.000710468,43.6599,-0.512402,-1.57391,-0.00271608,-0.00293103,0.0592915,
0.3838,-0.0002065,42.7828,0.00850663,2.76431e-05,0.000249492,1.26577e-06,0.24652,-0.0002065,42.7828,0.00850663,2.76431e-05,0.000249492,1.26577e-06,0.24652,-0.0002065,42.7828,0.00850663,2.76431e-05,0.000249492,1.26577e-06,0.24652,-0.0002065,42.7828,0.00850663,2.76431e-05,0.000249492,1.26577e-06,0.24652,-0.0002065,42.7828,0.00850663,2.76431e-05,0.000249492,1.26577e-06,0.24652,-0.728419,42.7652,0.0153658,0.00484329,0.0125901,-2.35195,0.0592915,0.753108,42.7606,0.0109707,0.0056691,0.0134048,-2.35194,0.0592915,0.00843302,42.2413,-0.512829,0.0141189,0.00832366,-0.788894,0.0592915,0.0166307,43.2845,0.539158,0.0165897,0.00587013,-0.788896,0.0592915,0.0242749,42.2411,0.538742,-1.57376,-0.00144523,-0.00309247,0.0592915,0.000712055,43.2847,-0.512414,-1.57391,-0.00447,-0.00293777,0.0592915,
0.3939,-0.000205292,42.3976,0.00850659,4.19472e-05,0.000227614,8.34134e-06,0.24652,-0.000205292,42.3976,0.00850659,4.19472e-05,0.000227614,8.34134e-06,0.24652,-0.000205292,42.3976,0.00850659,4.19472e-05,0.000227614,8.34134e-06,0.24652,-0.000205292,42.3976,0.00850659,4.19472e-05,0.000227614,8.34134e-06,0.24652,-0.000205292,42.3976,0.00850659,4.19472e-05,0.000227614,8.34134e-06,0.24652,-0.728423,42.3799,0.0153718,0.00583551,0.0135798,-2.35193,0.0592915,0.75311,42.3754,0.010964,0.00630758,0.0140437,-2.35193,0.0592915,0.00843364,41.856,-0.512831,0.0148765,0.0075667,-0.788888,0.0592915,0.0166289,42.8992,0.539158,0.0172405,0.00521916,-0.788892,0.0592915,0.024272,41.8559,0.538745,-1.57377,-0.00230247,-0.00309399,0.0592915,0.000714155,42.8994,-0.512415,-1.57392,-0.00385716,-0.00293931,0.0592915,
0.404,-0.000212089,42.0023,0.0085014,-9.26606e-06,0.000276718,-7.40704e-06,0.24652,-0.000212089,42.0023,0.0085014,-9.26606e-06,0.000276718,-7.40704e-06,0.24652,-0.000212089,42.0023,0.0085014,-9.26606e-06,0.000276718,-7.40704e-06,0.24652,-0.000212089,42.0023,0.0085014,-9.26606e-06,0.000276718,-7.40704e-06,0.24652,-0.000212089,42.0023,0.0085014,-9.26606e-06,0.000276718,-7.40704e-06,0.24652,-0.728417,41.9847,0.0153709,0.00632621,0.014069,-2.35193,0.0592915,0.753102,41.9801,0.0109738,0.00563663,0.0133742,-2.35194,0.0592915,0.00845462,41.4608,-0.51283,0.0175342,0.00492839,-0.788872,0.0592915,0.0166411,42.504,0.539155,0.015321,0.00712571,-0.788902,0.0592915,0.0242709,41.4606,0.538749,-1.57376,-0.0041104,-0.00309297,0.0592915,0.000712571,42.5042,-0.512403,-1.57392,-0.00206018,-0.00293446,0.0592915,
0.4141,-0.000214908,41.5971,0.00850082,-5.60197e-05,0.000329323,-1.80789e-05,0.24652,-0.000214908,41.5971,0.00850082,-5.60197e-05,0.000329323,-1.80789e-05,0.24652,-0.000214908,41.5971,0.00850082,-5.60197e-05,0.000329323,-1.80789e-05,0.24652,-0.000214908,41.5971,0.00850082,-5.60197e-05,0.000329323,-1.80789e-05,0.24652,-0.000214908,41.5971,0.00850082,-5.60197e-05,0.000329323,-1.80789e-05,0.24652,-0.728408,41.5794,0.0153616,0.00537289,0.0131152,-2.35194,0.0592915,0.753098,41.5749,0.0109853,0.00490297,0.0126406,-2.35194,0.0592915,0.008458,41.0556,-0.512827,0.0170009,0.00546291,-0.788876,0.0592915,0.0166428,42.0987,0.539153,0.0145404,0.00790583,-0.788909,0.0592915,0.024274,41.0554,0.538744,-1.57375,-0.00337427,-0.00308911,0.0592915,0.0007106,42.099,-0.512399,-1.57391,-0.00251575,-0.0029301,0.0592915,
0.4242,-0.000209281,41.1818,0.00850473,-3.98992e-05,0.000315482,-1.0385e-05,0.24652,-0.000209281,41.1818,0.00850473,-3.98992e-05,0.000315482,-1.0385e-05,0.24652,-0.000209281,41.1818,0.00850473,-3.98992e-05,0.000315482,-1.0385e-05,0.24652,-0.000209281,41.1818,0.00850473,-3.98992e-05,0.000315482,-1.0385e-05,0.24652,-0.000209281,41.1818,0.00850473,-3.98992e-05,0.000315482,-1.0385e-05,0.24652,-0.728409,41.1642,0.0153588,0.0048143,0.0125572,-2.35195,0.0592915,0.753105,41.1597,0.0109817,0.00547683,0.0132111,-2.35194,0.0592915,0.00843935,40.6403,-0.512827,0.0143285,0.00811634,-0.788893,0.0592915,0.016629,41.6835,0.539157,0.0164209,0.0060386,-0.788897,0.0592915,0.0242756,40.6401,0.53874,-1.57376,-0.00151653,-0.00308685,0.0592915,0.000712118,41.6837,-0.512409,-1.5739,-0.00434256,-0.0029321,0.0592915,
0.4343,-0.000206011,40.7566,0.00850621,1.26981e-05,0.00025757,4.39774e-07,0.24652,-0.000206011,40.7566,0.00850621,1.26981e-05,0.00025757,4.39774e-07,0.24652,-0.000206011,40.7566,0.00850621,1.26981e-05,0.00025757,4.39774e-07,0.24652,-0.000206011,40.7566,0.00850621,1.26981e-05,0.00025757,4.39774e-07,0.24652,-0.000206011,40.7566,0.00850621,1.26981e-05,0.00025757,4.39774e-07,0.24652,-0.728418,40.7389,0.0153679,0.00572413,0.0134669,-2.35194,0.0592915,0.753109,40.7344,0.0109688,0.00629241,0.0140269,-2.35193,0.0592915,0.0084345,40.2151,-0.51283,0.0146467,0.00779528,-0.78889,0.0592915,0.0166266,41.2582,0.539158,0.0173405,0.00512025,-0.788891,0.0592915,0.0242726,40.2149,0.538744,-1.57376,-0.00212991,-0.00309099,0.0592915,0.000714327,41.2584,-0.512414,-1.57392,-0.00403833,-0.00293674,0.0592915,
0.4444,-0.000210327,40.3213,0.00850264,2.91578e-05,0.000238385,-8.73107e-07,0.24652,-0.000210327,40.3213,0.00850264,2.91578e-05,0.000238385,-8.73107e-07,0.24652,-0.000210327,40.3213,0.00850264,2.91578e-05,0.000238385,-8.73107e-07,0.24652,-0.000210327,40.3213,0.00850264,2.91578e-05,0.000238385,-8.73107e-07,0.24652,-0.000210327,40.3213,0.00850264,2.91578e-05,0.000238385,-8.73107e-07,0.24652,-0.728422,40.3037,0.0153747,0.00634699,0.0140917,-2.35193,0.0592915,0.753104,40.2991,0.0109673,0.0058278,0.0135657,-2.35193,0.0592915,0.00845036,39.7798,-0.512831,0.0173163,0.00514398,-0.788873,0.0592915,0.0166414,40.823,0.539155,0.0155062,0.00694114,-0.788901,0.0592915,0.0242704,39.7796,0.53875,-1.57376,-0.00402606,-0.00309599,0.0592915,0.000712751,40.8232,-0.512406,-1.57393,-0.00219716,-0.00293768,0.0592915,
0.4545,-0.000213416,39.876,0.00850176,-8.37074e-06,0.000281783,-9.53935e-06,0.24652,-0.000213416,39.876,0.00850176,-8.37074e-06,0.000281783,-9.53935e-06,0.24652,-0.000213416,39.876,0.00850176,-8.37074e-06,0.000281783,-9.53935e-06,0.24652,-0.000213416,39.876,0.00850176,-8.37074e-06,0.000281783,-9.53935e-06,0.24652,-0.000213416,39.876,0.00850176,-8.37074e-06,0.000281783,-9.53935e-06,0.24652,-0.728415,39.8584,0.0153672,0.0054861,0.0132311,-2.35194,0.0592915,0.7531,39.8539,0.0109777,0.00494455,0.0126844,-2.35195,0.0592915,0.00845558,39.3345,-0.512829,0.0171973,0.00526741,-0.788875,0.0592915,0.0166458,40.3777,0.539154,0.0144414,0.00800366,-0.788909,0.0592915,0.0242733,39.3344,0.538746,-1.57375,-0.00354161,-0.00309366,0.0592915,0.000710296,40.3779,-0.512403,-1.57392,-0.00235099,-0.00293413,0.0592915,
0.4646,-0.000209903,39.4208,0.00850435,-4.30087e-05,0.000319523,-1.27191e-05,0.24652,-0.000209903,39.4208,0.00850435,-4.30087e-05,0.000319523,-1.27191e-05,0.24652,-0.000209903,39.4208,0.00850435,-4.30087e-05,0.000319523,-1.27191e-05,0.24652,-0.000209903,39.4208,0.00850435,-4.30087e-05,0.000319523,-1.27191e-05,0.24652,-0.000209903,39.4208,0.00850435,-4.30087e-05,0.000319523,-1.27191e-05,0.24652,-0.728409,39.4031,0.0153587,0.00480215,0.0125452,-2.35195,0.0592915,0.753105,39.3986,0.0109828,0.00529064,0.013026,-2.35194,0.0592915,0.00844117,38.8793,-0.512827,0.0145424,0.00790452,-0.788891,0.0592915,0.0166304,39.9224,0.539157,0.0162134,0.00624514,-0.788898,0.0592915,0.0242758,38.8791,0.53874,-1.57376,-0.00161294,-0.00308706,0.0592915,0.000711719,39.9226,-0.512408,-1.5739,-0.0041991,-0.00293185,0.0592915,
