time,0_rod(payload_bars compound_vbhG3t).X,0_rod(payload_bars compound_vbhG3t).Y,0_rod(payload_bars compound_vbhG3t).Z,0_rod(payload_bars compound_vbhG3t).Euler1,0_rod(payload_bars compound_vbhG3t).Euler2,0_rod(payload_bars compound_vbhG3t).Euler3,0_rod(payload_bars compound_vbhG3t).mass,1_rod(payload_bars compound_vbhG3t).X,1_rod(payload_bars compound_vbhG3t).Y,1_rod(payload_bars compound_vbhG3t).Z,1_rod(payload_bars compound_vbhG3t).Euler1,1_rod(payload_bars compound_vbhG3t).Euler2,1_rod(payload_bars compound_vbhG3t).Euler3,1_rod(payload_bars compound_vbhG3t).mass,2_rod(payload_bars compound_vbhG3t).X,2_rod(payload_bars compound_vbhG3t).Y,2_rod(payload_bars compound_vbhG3t).Z,2_rod(payload_bars compound_vbhG3t).Euler1,2_rod(payload_bars compound_vbhG3t).Euler2,2_rod(payload_bars compound_vbhG3t).Euler3,2_rod(payload_bars compound_vbhG3t).mass,3_rod(payload_bars compound_vbhG3t).X,3_rod(payload_bars compound_vbhG3t).Y,3_rod(payload_bars compound_vbhG3t).Z,3_rod(payload_bars compound_vbhG3t).Euler1,3_rod(payload_bars compound_vbhG3t).Euler2,3_rod(payload_bars compound_vbhG3t).Euler3,3_rod(payload_bars compound_vbhG3t).mass,4_rod(sense_bar compound_vbhG3t).X,4_rod(sense_bar compound_vbhG3t).Y,4_rod(sense_bar compound_vbhG3t).Z,4_rod(sense_bar compound_vbhG3t).Euler1,4_rod(sense_bar compound_vbhG3t).Euler2,4_rod(sense_bar compound_vbhG3t).Euler3,4_rod(sense_bar compound_vbhG3t).mass,5_rod(strut).X,5_rod(strut).Y,5_rod(strut).Z,5_rod(strut).Euler1,5_rod(strut).Euler2,5_rod(strut).Euler3,5_rod(strut).mass,6_rod(strut).X,6_rod(strut).Y,6_rod(strut).Z,6_rod(strut).Euler1,6_rod(strut).Euler2,6_rod(strut).Euler3,6_rod(strut).mass,7_rod(strut).X,7_rod(strut).Y,7_rod(strut).Z,7_rod(strut).Euler1,7_rod(strut).Euler2,7_rod(strut).Euler3,7_rod(strut).mass,8_rod(strut).X,8_rod(strut).Y,8_rod(strut).Z,8_rod(strut).Euler1,8_rod(strut).Euler2,8_rod(strut).Euler3,8_rod(strut).mass,9_rod(strut).X,9_rod(strut).Y,9_rod(strut).Z,9_rod(strut).Euler1,9_rod(strut).Euler2,9_rod(strut).Euler3,9_rod(strut).mass,10_rod(strut).X,10_rod(strut).Y,10_rod(strut).Z,10_rod(strut).Euler1,10_rod(strut).Euler2,10_rod(strut).Euler3,10_rod(strut).mass,
2.4543,-1.00625,2.97703,-6.32408,-2.37105,0.282243,2.30025,0.24652,-1.00625,2.97703,-6.32408,-2.37105,0.282243,2.30025,0.24652,-1.00625,2.97703,-6.32408,-2.37105,0.282243,2.30025,0.24652,-1.00625,2.97703,-6.32408,-2.37105,0.282243,2.30025,0.24652,-1.00625,2.97703,-6.32408,-2.37105,0.282243,2.30025,0.24652,-0.483451,3.41383,-6.15386,-2.43842,0.300902,-0.112454,0.0593527,-1.49161,2.61293,-6.51927,-2.37399,0.15906,-0.110682,0.0593527,-0.545075,2.45638,-6.41766,-2.41114,0.247955,1.46267,0.0593527,-1.48197,3.48588,-6.27235,-2.4857,0.241175,1.431,0.0593527,-0.929695,3.15074,-7.00757,-0.55968,0.877209,-2.75226,0.0593527,-1.06162,2.81079,-5.69039,-0.523664,0.843581,-2.69827,0.0593527,
2.4644,-1.04077,3.00904,-6.34014,-2.40799,0.334112,2.34211,0.24652,-1.04077,3.00904,-6.34014,-2.40799,0.334112,2.34211,0.24652,-1.04077,3.00904,-6.34014,-2.40799,0.334112,2.34211,0.24652,-1.04077,3.00904,-6.34014,-2.40799,0.334112,2.34211,0.24652,-1.04077,3.00904,-6.34014,-2.40799,0.334112,2.34211,0.24652,-0.534406,3.46858,-6.12997,-2.3892,0.252525,-0.0663226,0.0593527,-1.51024,2.5987,-6.5724,-2.35618,0.266911,-0.0680408,0.0593527,-0.546667,2.49516,-6.39911,-2.47483,0.290198,1.47414,0.0593527,-1.53526,3.51258,-6.3114,-2.35964,0.301273,1.50139,0.0593527,-0.919958,3.18791,-7.02463,-0.458291,0.85161,-2.67106,0.0593527,-1.13734,2.83075,-5.68894,-0.474657,0.778383,-2.66732,0.0593527,
2.4745,-1.07589,3.05372,-6.34953,-2.40626,0.39371,2.37847,0.24652,-1.07589,3.05372,-6.34953,-2.40626,0.39371,2.37847,0.24652,-1.07589,3.05372,-6.34953,-2.40626,0.39371,2.37847,0.24652,-1.07589,3.05372,-6.34953,-2.40626,0.39371,2.37847,0.24652,-1.07589,3.05372,-6.34953,-2.40626,0.39371,2.37847,0.24652,-0.606295,3.53311,-6.10618,-2.33795,0.405937,-0.0238659,0.0593527,-1.52731,2.58407,-6.62132,-2.33202,0.427373,-0.0244224,0.0593527,-0.549706,2.56322,-6.38014,-2.27962,0.351797,1.56046,0.0593527,-1.58722,3.54302,-6.3482,-2.40978,0.34803,1.51423,0.0593527,-0.915475,3.24474,-7.03436,-0.438478,0.699465,-2.65442,0.0593527,-1.21826,2.8632,-5.69558,-0.36302,0.790272,-2.60103,0.0593527,
2.4846,-1.11074,3.09465,-6.36022,-2.36603,0.443471,2.40215,0.24652,-1.11074,3.09465,-6.36022,-2.36603,0.443471,2.40215,0.24652,-1.11074,3.09465,-6.36022,-2.36603,0.443471,2.40215,0.24652,-1.11074,3.09465,-6.36022,-2.36603,0.443471,2.40215,0.24652,-1.11074,3.09465,-6.36022,-2.36603,0.443471,2.40215,0.24652,-0.678821,3.59318,-6.07997,-2.2826,0.331564,0.020884,0.0593527,-1.53498,2.59133,-6.66878,-2.28373,0.344998,0.0200598,0.0593527,-0.560732,2.61734,-6.36144,-2.2867,0.404085,1.5832,0.0593527,-1.65068,3.56821,-6.38703,-2.22796,0.402891,1.60604,0.0593527,-0.914707,3.30136,-7.0396,-0.346155,0.670572,-2.59228,0.0593527,-1.29906,2.88443,-5.70851,-0.323887,0.700256,-2.57943,0.0593527,
2.4947,-1.14735,3.12588,-6.36961,-2.27089,0.483796,2.41965,0.24652,-1.14735,3.12588,-6.36961,-2.27089,0.483796,2.41965,0.24652,-1.14735,3.12588,-6.36961,-2.27089,0.483796,2.41965,0.24652,-1.14735,3.12588,-6.36961,-2.27089,0.483796,2.41965,0.24652,-1.14735,3.12588,-6.36961,-2.27089,0.483796,2.41965,0.24652,-0.746766,3.63868,-6.05294,-2.22187,0.490947,0.0729523,0.0593527,-1.53895,2.60372,-6.71463,-2.23464,0.346745,0.0681063,0.0593527,-0.580552,2.65587,-6.33924,-2.29583,0.45689,1.60343,0.0593527,-1.71081,3.58126,-6.43272,-2.2253,0.453746,1.63396,0.0593527,-0.91383,3.3454,-7.04151,-0.225663,0.688399,-2.51826,0.0593527,-1.37568,2.89516,-5.72941,-0.31695,0.574358,-2.56879,0.0593527,
2.5048,-1.18931,3.14732,-6.37814,-2.15275,0.517982,2.45419,0.24652,-1.18931,3.14732,-6.37814,-2.15275,0.517982,2.45419,0.24652,-1.18931,3.14732,-6.37814,-2.15275,0.517982,2.45419,0.24652,-1.18931,3.14732,-6.37814,-2.15275,0.517982,2.45419,0.24652,-1.18931,3.14732,-6.37814,-2.15275,0.517982,2.45419,0.24652,-0.816489,3.66885,-6.02993,-2.15208,0.600385,0.132539,0.0593527,-1.54309,2.60388,-6.76334,-2.15173,0.60595,0.133046,0.0593527,-0.594491,2.68661,-6.31422,-2.13447,0.496527,1.7023,0.0593527,-1.76069,3.58834,-6.47768,-2.27066,0.50867,1.63509,0.0593527,-0.909425,3.3814,-7.0442,-0.252145,0.535227,-2.52833,0.0593527,-1.44782,2.89424,-5.74976,-0.203057,0.595854,-2.50372,0.0593527,
2.5149,-1.22844,3.15708,-6.38642,-2.06697,0.550779,2.51528,0.24652,-1.22844,3.15708,-6.38642,-2.06697,0.550779,2.51528,0.24652,-1.22844,3.15708,-6.38642,-2.06697,0.550779,2.51528,0.24652,-1.22844,3.15708,-6.38642,-2.06697,0.550779,2.51528,0.24652,-1.22844,3.15708,-6.38642,-2.06697,0.550779,2.51528,0.24652,-0.892772,3.68484,-6.01435,-2.11928,0.480311,0.172407,0.0593527,-1.53452,2.60895,-6.80234,-2.10347,0.521887,0.178596,0.0593527,-0.626537,2.71817,-6.29266,-2.10214,0.54577,1.73833,0.0593527,-1.80911,3.57492,-6.52329,-2.07933,0.539859,1.75437,0.0593527,-0.912638,3.40465,-7.03404,-0.194215,0.490837,-2.49777,0.0593527,-1.51358,2.88197,-5.78216,-0.16135,0.522447,-2.47931,0.0593527,
2.525,-1.26544,3.15376,-6.39846,-2.01603,0.592908,2.58445,0.24652,-1.26544,3.15376,-6.39846,-2.01603,0.592908,2.58445,0.24652,-1.26544,3.15376,-6.39846,-2.01603,0.592908,2.58445,0.24652,-1.26544,3.15376,-6.39846,-2.01603,0.592908,2.58445,0.24652,-1.26544,3.15376,-6.39846,-2.01603,0.592908,2.58445,0.24652,-0.984917,3.68768,-6.00448,-2.03847,0.562559,0.235107,0.0593527,-1.52019,2.60459,-6.82938,-2.05898,0.491341,0.224823,0.0593527,-0.658188,2.74297,-6.27406,-2.13106,0.600668,1.74666,0.0593527,-1.84593,3.54803,-6.56079,-2.01235,0.579854,1.81245,0.0593527,-0.929207,3.42297,-7.01105,-0.0785959,0.497403,-2.44434,0.0593527,-1.57673,2.87019,-5.82318,-0.160147,0.405909,-2.47958,0.0593527,
2.5351,-1.3003,3.13891,-6.412,-1.96477,0.633222,2.65927,0.24652,-1.3003,3.13891,-6.412,-1.96477,0.633222,2.65927,0.24652,-1.3003,3.13891,-6.412,-1.96477,0.633222,2.65927,0.24652,-1.3003,3.13891,-6.412,-1.96477,0.633222,2.65927,0.24652,-1.3003,3.13891,-6.412,-1.96477,0.633222,2.65927,0.24652,-1.07408,3.68105,-5.99322,-1.91827,0.709429,0.326,0.0593527,-1.5095,2.59339,-6.85749,-1.91923,0.705881,0.325327,0.0593527,-0.694706,2.76012,-6.24811,-1.91923,0.609773,1.88683,0.0593527,-1.88874,3.51623,-6.60167,-2.05742,0.641481,1.80579,0.0593527,-0.943948,3.43236,-6.99278,-0.0843712,0.376578,-2.44975,0.0593527,-1.63908,2.84246,-5.85753,-0.0695506,0.394089,-2.44482,0.0593527,
2.5452,-1.33702,3.11695,-6.42284,-1.90533,0.676293,2.74032,0.24652,-1.33702,3.11695,-6.42284,-1.90533,0.676293,2.74032,0.24652,-1.33702,3.11695,-6.42284,-1.90533,0.676293,2.74032,0.24652,-1.33702,3.11695,-6.42284,-1.90533,0.676293,2.74032,0.24652,-1.33702,3.11695,-6.42284,-1.90533,0.676293,2.74032,0.24652,-1.16132,3.66709,-5.98365,-1.88234,0.631373,0.36737,0.0593527,-1.49764,2.5672,-6.88588,-1.87032,0.660029,0.374596,0.0593527,-0.72774,2.76036,-6.22347,-1.83738,0.638942,1.95772,0.0593527,-1.93121,3.47385,-6.64611,-1.85744,0.645383,1.94537,0.0593527,-0.957719,3.43401,-6.97893,-0.0638285,0.285951,-2.4423,0.0593527,-1.70161,2.80022,-5.89184,-0.00596704,0.350928,-2.42467,0.0593527,
2.5553,-1.3787,3.08796,-6.43165,-1.81847,0.716186,2.82206,0.24652,-1.3787,3.08796,-6.43165,-1.81847,0.716186,2.82206,0.24652,-1.3787,3.08796,-6.43165,-1.81847,0.716186,2.82206,0.24652,-1.3787,3.08796,-6.43165,-1.81847,0.716186,2.82206,0.24652,-1.3787,3.08796,-6.43165,-1.81847,0.716186,2.82206,0.24652,-1.24594,3.6374,-5.97929,-1.82099,0.623757,0.427703,0.0593527,-1.482,2.53229,-6.91251,-1.84229,0.584114,0.415603,0.0593527,-0.760737,2.74752,-6.20077,-1.88802,0.709235,1.94811,0.0593527,-1.96702,3.42066,-6.69239,-1.72471,0.651049,2.05092,0.0593527,-0.969548,3.42217,-6.9644,0.048389,0.300459,-2.41113,0.0593527,-1.75852,2.7474,-5.92804,-0.0116076,0.233903,-2.42638,0.0593527,
2.5654,-1.41939,3.04946,-6.43981,-1.70522,0.739402,2.89441,0.24652,-1.41939,3.04946,-6.43981,-1.70522,0.739402,2.89441,0.24652,-1.41939,3.04946,-6.43981,-1.70522,0.739402,2.89441,0.24652,-1.41939,3.04946,-6.43981,-1.70522,0.739402,2.89441,0.24652,-1.41939,3.04946,-6.43981,-1.70522,0.739402,2.89441,0.24652,-1.33067,3.59283,-5.9785,-1.65017,0.762106,0.561914,0.0593527,-1.46741,2.49008,-6.93799,-1.65302,0.759127,0.559972,0.0593527,-0.800997,2.72292,-6.17521,-1.71591,0.702739,2.08106,0.0593527,-1.99693,3.36059,-6.74014,-1.7949,0.734094,2.02957,0.0593527,-0.98494,3.39899,-6.94712,0.0721728,0.220962,-2.40797,0.0593527,-1.81353,2.68461,-5.96864,0.0434571,0.189547,-2.4138,0.0593527,
2.5755,-1.45579,3.00308,-6.4473,-1.58655,0.752952,2.97355,0.24652,-1.45579,3.00308,-6.4473,-1.58655,0.752952,2.97355,0.24652,-1.45579,3.00308,-6.4473,-1.58655,0.752952,2.97355,0.24652,-1.45579,3.00308,-6.4473,-1.58655,0.752952,2.97355,0.24652,-1.45579,3.00308,-6.4473,-1.58655,0.752952,2.97355,0.24652,-1.41495,3.55107,-5.96795,-1.6546,0.686687,0.586989,0.0593527,-1.46746,2.44321,-6.94898,-1.60984,0.729545,0.614167,0.0593527,-0.853911,2.69544,-6.15264,-1.6388,0.71671,2.16911,0.0593527,-2.0294,3.31007,-6.77465,-1.62788,0.705443,2.16046,0.0593527,-1.0001,3.37195,-6.92791,0.0429057,0.100614,-2.41104,0.0593527,-1.86921,2.65832,-6.01038,-0.000656707,0.0514257,-2.39767,0.0593527,
2.5856,-1.48987,2.97488,-6.44508,-1.48684,0.780855,3.06879,0.24652,-1.48987,2.97488,-6.44508,-1.48684,0.780855,3.06879,0.24652,-1.48987,2.97488,-6.44508,-1.48684,0.780855,3.06879,0.24652,-1.48987,2.97488,-6.44508,-1.48684,0.780855,3.06879,0.24652,-1.48987,2.97488,-6.44508,-1.48684,0.780855,3.06879,0.24652,-1.48819,3.50125,-5.97269,-1.56363,0.740716,0.684285,0.0593527,-1.4893,2.42,-6.93837,-1.58566,0.71326,0.666957,0.0593527,-0.925316,2.66828,-6.13547,-1.58405,0.716994,2.25154,0.0593527,-2.04487,3.26931,-6.79423,-1.60519,0.721193,2.20815,0.0593527,-1.02921,3.33411,-6.896,0.105159,0.120884,-2.40632,0.0593527,-1.92443,2.64492,-6.04537,0.0864533,0.0874053,-2.37985,0.0593527,
2.5957,-1.53009,2.9559,-6.43955,-1.43445,0.799725,-3.13987,0.24652,-1.53009,2.9559,-6.43955,-1.43445,0.799725,-3.13987,0.24652,-1.53009,2.9559,-6.43955,-1.43445,0.799725,-3.13987,0.24652,-1.53009,2.9559,-6.43955,-1.43445,0.799725,-3.13987,0.24652,-1.53009,2.9559,-6.43955,-1.43445,0.799725,-3.13987,0.24652,-1.54269,3.47337,-5.96719,-1.6278,0.669134,0.687592,0.0593527,-1.51202,2.4153,-6.92126,-1.55985,0.712915,0.728691,0.0593527,-0.995559,2.64458,-6.11031,-1.62461,0.766384,2.26736,0.0593527,-2.0554,3.25403,-6.80482,-1.54234,0.705139,2.29514,0.0593527,-1.05001,3.30209,-6.85317,0.0409138,0.0194262,-2.40922,0.0593527,-1.97643,2.63616,-6.06122,0.12549,0.0880412,-2.37144,0.0593527,
2.6058,-1.56709,2.94764,-6.43116,-1.42106,0.798879,-3.08708,0.24652,-1.56709,2.94764,-6.43116,-1.42106,0.798879,-3.08708,0.24652,-1.56709,2.94764,-6.43116,-1.42106,0.798879,-3.08708,0.24652,-1.56709,2.94764,-6.43116,-1.42106,0.798879,-3.08708,0.24652,-1.56709,2.94764,-6.43116,-1.42106,0.798879,-3.08708,0.24652,-1.59215,3.46261,-5.9411,-1.47862,0.774173,0.833333,0.0593527,-1.52647,2.41776,-6.90805,-1.54397,0.71694,0.786579,0.0593527,-1.04669,2.6314,-6.06497,-1.50038,0.716293,2.39912,0.0593527,-2.06205,3.26501,-6.80485,-1.59413,0.776568,2.30471,0.0593527,-1.0569,3.29949,-6.80431,0.0521359,-0.00856694,-2.39454,0.0593527,-2.02664,2.6299,-6.07248,0.153049,0.0838032,-2.36702,0.0593527,
2.6159,-1.6006,2.94835,-6.40912,-1.42232,0.791458,-3.03991,0.24652,-1.6006,2.94835,-6.40912,-1.42232,0.791458,-3.03991,0.24652,-1.6006,2.94835,-6.40912,-1.42232,0.791458,-3.03991,0.24652,-1.6006,2.94835,-6.40912,-1.42232,0.791458,-3.03991,0.24652,-1.6006,2.94835,-6.40912,-1.42232,0.791458,-3.03991,0.24652,-1.6309,3.4602,-5.91653,-1.54382,0.721407,0.836072,0.0593527,-1.52224,2.44021,-6.90347,-1.47558,0.756345,0.880832,0.0593527,-1.09108,2.6205,-6.0233,-1.53613,0.800395,2.41001,0.0593527,-2.06048,3.28467,-6.80972,-1.44172,0.71469,2.46279,0.0593527,-1.05863,3.30948,-6.74857,0.042259,-0.0635263,-2.37342,0.0593527,-2.0789,2.61517,-6.08172,0.0783922,-0.036881,-2.35863,0.0593527,
2.626,-1.6255,2.94919,-6.38243,-1.43968,0.776323,-2.98988,0.24652,-1.6255,2.94919,-6.38243,-1.43968,0.776323,-2.98988,0.24652,-1.6255,2.94919,-6.38243,-1.43968,0.776323,-2.98988,0.24652,-1.6255,2.94919,-6.38243,-1.43968,0.776323,-2.98988,0.24652,-1.6255,2.94919,-6.38243,-1.43968,0.776323,-2.98988,0.24652,-1.67362,3.46119,-5.8836,-1.36028,0.8137,1.01181,0.0593527,-1.5202,2.46882,-6.89684,-1.53834,0.722488,0.887849,0.0593527,-1.13414,2.61403,-5.97567,-1.41156,0.753731,2.53802,0.0593527,-2.0577,3.31605,-6.80633,-1.48608,0.825606,2.4836,0.0593527,-1.06069,3.33138,-6.68838,0.0373203,-0.11388,-2.3456,0.0593527,-2.12929,2.60151,-6.09392,0.0861845,-0.0684589,-2.34844,0.0593527,
2.6361,-1.64641,2.95136,-6.35583,-1.46192,0.765953,-2.9461,0.24652,-1.64641,2.95136,-6.35583,-1.46192,0.765953,-2.9461,0.24652,-1.64641,2.95136,-6.35583,-1.46192,0.765953,-2.9461,0.24652,-1.64641,2.95136,-6.35583,-1.46192,0.765953,-2.9461,0.24652,-1.64641,2.95136,-6.35583,-1.46192,0.765953,-2.9461,0.24652,-1.71916,3.45389,-5.84362,-1.46762,0.760059,0.982602,0.0593527,-1.51713,2.47882,-6.88866,-1.24667,0.849267,1.14206,0.0593527,-1.17752,2.59644,-5.9287,-1.40642,0.825745,2.58697,0.0593527,-2.06108,3.33656,-6.79634,-1.42512,0.845008,2.57679,0.0593527,-1.06084,3.34318,-6.62164,-0.021202,-0.21239,-2.30764,0.0593527,-2.17953,2.5911,-6.10907,-0.0275364,-0.213796,-2.31001,0.0593527,
2.6462,-1.66665,2.95521,-6.32917,-1.42406,0.790412,-2.87255,0.24652,-1.66665,2.95521,-6.32917,-1.42406,0.790412,-2.87255,0.24652,-1.66665,2.95521,-6.32917,-1.42406,0.790412,-2.87255,0.24652,-1.66665,2.95521,-6.32917,-1.42406,0.790412,-2.87255,0.24652,-1.66665,2.95521,-6.32917,-1.42406,0.790412,-2.87255,0.24652,-1.76784,3.42957,-5.80421,-1.31471,0.821341,1.13903,0.0593527,-1.5177,2.47148,-6.87225,-1.33211,0.815332,1.12615,0.0593527,-1.22563,2.5597,-5.88956,-1.34204,0.826314,2.68209,0.0593527,-2.05994,3.33866,-6.78981,-1.31063,0.780058,2.7054,0.0593527,-1.06408,3.32815,-6.55353,0.0278616,-0.203571,-2.29897,0.0593527,-2.22244,2.57085,-6.1222,-0.0226897,-0.249898,-2.28435,0.0593527,
2.6563,-1.68549,2.94601,-6.30466,-1.3194,0.835323,-2.75415,0.24652,-1.68549,2.94601,-6.30466,-1.3194,0.835323,-2.75415,0.24652,-1.68549,2.94601,-6.30466,-1.3194,0.835323,-2.75415,0.24652,-1.68549,2.94601,-6.30466,-1.3194,0.835323,-2.75415,0.24652,-1.68549,2.94601,-6.30466,-1.3194,0.835323,-2.75415,0.24652,-1.81558,3.39373,-5.77071,-1.16499,0.851829,1.29829,0.0593527,-1.52169,2.45513,-6.85091,-1.38605,0.794898,1.13587,0.0593527,-1.277,2.51754,-5.84863,-1.28806,0.82351,2.77212,0.0593527,-2.05696,3.33319,-6.77457,-1.30573,0.85373,2.75525,0.0593527,-1.06884,3.30155,-6.49162,-0.0178557,-0.280056,-2.26459,0.0593527,-2.26574,2.54828,-6.1297,0.049512,-0.226602,-2.28055,0.0593527,
2.6664,-1.70929,2.91297,-6.28015,-1.19451,0.874041,-2.62464,0.24652,-1.70929,2.91297,-6.28015,-1.19451,0.874041,-2.62464,0.24652,-1.70929,2.91297,-6.28015,-1.19451,0.874041,-2.62464,0.24652,-1.70929,2.91297,-6.28015,-1.19451,0.874041,-2.62464,0.24652,-1.70929,2.91297,-6.28015,-1.19451,0.874041,-2.62464,0.24652,-1.85842,3.35913,-5.74088,-1.36337,0.804602,1.20014,0.0593527,-1.5201,2.44027,-6.82719,-1.14993,0.845803,1.3553,0.0593527,-1.3285,2.47379,-5.81062,-1.25882,0.869169,2.83989,0.0593527,-2.04976,3.32523,-6.75629,-1.25885,0.867071,2.83756,0.0593527,-1.07531,3.27172,-6.42492,-0.0758749,-0.357758,-2.22565,0.0593527,-2.30079,2.52943,-6.14145,-0.0329534,-0.327107,-2.23898,0.0593527,
2.6765,-1.7348,2.86981,-6.25602,-1.08245,0.873837,-2.50025,0.24652,-1.7348,2.86981,-6.25602,-1.08245,0.873837,-2.50025,0.24652,-1.7348,2.86981,-6.25602,-1.08245,0.873837,-2.50025,0.24652,-1.7348,2.86981,-6.25602,-1.08245,0.873837,-2.50025,0.24652,-1.7348,2.86981,-6.25602,-1.08245,0.873837,-2.50025,0.24652,-1.90019,3.323,-5.71007,-1.16878,0.844214,1.37487,0.0593527,-1.50888,2.45524,-6.80239,-0.850883,0.854417,1.60715,0.0593527,-1.36437,2.43406,-5.78875,-1.18246,0.839363,2.92382,0.0593527,-2.04586,3.31039,-6.74149,-1.17539,0.822179,2.93578,0.0593527,-1.09681,3.24542,-6.36927,-0.0412931,-0.366252,-2.20719,0.0593527,-2.32034,2.50234,-6.15409,-0.0551937,-0.389266,-2.19628,0.0593527,
2.6866,-1.75452,2.83876,-6.23691,-1.02151,0.841662,-2.42475,0.24652,-1.75452,2.83876,-6.23691,-1.02151,0.841662,-2.42475,0.24652,-1.75452,2.83876,-6.23691,-1.02151,0.841662,-2.42475,0.24652,-1.75452,2.83876,-6.23691,-1.02151,0.841662,-2.42475,0.24652,-1.75452,2.83876,-6.23691,-1.02151,0.841662,-2.42475,0.24652,-1.94802,3.25723,-5.69536,-1.1051,0.858606,1.42869,0.0593527,-1.49939,2.4615,-6.78637,-1.06634,0.849821,1.45083,0.0593527,-1.38944,2.41058,-5.77925,-1.1002,0.886733,2.9947,0.0593527,-2.05613,3.28158,-6.70999,-1.10445,0.911951,2.9934,0.0593527,-1.12905,3.24128,-6.31215,-0.0473496,-0.416737,-2.15808,0.0593527,-2.31757,2.45683,-6.17305,-0.0338495,-0.418223,-2.15949,0.0593527,
2.6967,-1.76913,2.81706,-6.22277,-0.984133,0.814855,-2.39343,0.24652,-1.76913,2.81706,-6.22277,-0.984133,0.814855,-2.39343,0.24652,-1.76913,2.81706,-6.22277,-0.984133,0.814855,-2.39343,0.24652,-1.76913,2.81706,-6.22277,-0.984133,0.814855,-2.39343,0.24652,-1.76913,2.81706,-6.22277,-0.984133,0.814855,-2.39343,0.24652,-1.99364,3.20334,-5.68262,-0.957271,0.877878,1.52692,0.0593527,-1.50081,2.46018,-6.76429,-0.945834,0.857239,1.53859,0.0593527,-1.41592,2.43438,-5.77199,-0.994471,0.623868,3.07555,0.0593527,-2.08238,3.25478,-6.68301,-1.00398,0.858981,3.05627,0.0593527,-1.16871,3.24438,-6.25895,0.0187646,-0.423916,-2.14358,0.0593527,-2.31423,2.4075,-6.17985,0.00566493,-0.432982,-2.13518,0.0593527,
2.7068,-1.78964,2.80538,-6.21145,-0.954264,0.827137,-2.37306,0.24652,-1.78964,2.80538,-6.21145,-0.954264,0.827137,-2.37306,0.24652,-1.78964,2.80538,-6.21145,-0.954264,0.827137,-2.37306,0.24652,-1.78964,2.80538,-6.21145,-0.954264,0.827137,-2.37306,0.24652,-1.78964,2.80538,-6.21145,-0.954264,0.827137,-2.37306,0.24652,-2.03348,3.19094,-5.66308,-0.966297,0.863333,1.50079,0.0593527,-1.5039,2.45256,-6.72681,-1.01502,0.833821,1.47048,0.0593527,-1.43349,2.45513,-5.74267,-0.991842,0.898962,3.07327,0.0593527,-2.10812,3.23102,-6.66221,-0.972661,0.909276,3.06082,0.0593527,-1.20125,3.24824,-6.22545,0.0198196,-0.460801,-2.13836,0.0593527,-2.31838,2.38168,-6.15602,0.0234056,-0.457977,-2.13739,0.0593527,
2.7169,-1.80186,2.80772,-6.18533,-0.957319,0.854659,-2.36134,0.24652,-1.80186,2.80772,-6.18533,-0.957319,0.854659,-2.36134,0.24652,-1.80186,2.80772,-6.18533,-0.957319,0.854659,-2.36134,0.24652,-1.80186,2.80772,-6.18533,-0.957319,0.854659,-2.36134,0.24652,-1.80186,2.80772,-6.18533,-0.957319,0.854659,-2.36134,0.24652,-2.06581,3.20073,-5.66279,-0.903366,0.839533,1.53873,0.0593527,-1.5136,2.44692,-6.69629,-0.956414,0.809059,1.50476,0.0593527,-1.4529,2.46679,-5.72141,-0.987853,0.955664,3.06855,0.0593527,-2.12392,3.21294,-6.66437,-0.956144,0.829325,3.06469,0.0593527,-1.22594,3.2542,-6.21179,0.0808326,-0.446143,-2.18579,0.0593527,-2.33015,2.37946,-6.14134,0.0392744,-0.479658,-2.15636,0.0593527,
