time,0_rod(payload_bars compound_VIcYJH).X,0_rod(payload_bars compound_VIcYJH).Y,0_rod(payload_bars compound_VIcYJH).Z,0_rod(payload_bars compound_VIcYJH).Euler1,0_rod(payload_bars compound_VIcYJH).Euler2,0_rod(payload_bars compound_VIcYJH).Euler3,0_rod(payload_bars compound_VIcYJH).mass,1_rod(payload_bars compound_VIcYJH).X,1_rod(payload_bars compound_VIcYJH).Y,1_rod(payload_bars compound_VIcYJH).Z,1_rod(payload_bars compound_VIcYJH).Euler1,1_rod(payload_bars compound_VIcYJH).Euler2,1_rod(payload_bars compound_VIcYJH).Euler3,1_rod(payload_bars compound_VIcYJH).mass,2_rod(payload_bars compound_VIcYJH).X,2_rod(payload_bars compound_VIcYJH).Y,2_rod(payload_bars compound_VIcYJH).Z,2_rod(payload_bars compound_VIcYJH).Euler1,2_rod(payload_bars compound_VIcYJH).Euler2,2_rod(payload_bars compound_VIcYJH).Euler3,2_rod(payload_bars compound_VIcYJH).mass,3_rod(payload_bars compound_VIcYJH).X,3_rod(payload_bars compound_VIcYJH).Y,3_rod(payload_bars compound_VIcYJH).Z,3_rod(payload_bars compound_VIcYJH).Euler1,3_rod(payload_bars compound_VIcYJH).Euler2,3_rod(payload_bars compound_VIcYJH).Euler3,3_rod(payload_bars compound_VIcYJH).mass,4_rod(sense_bar compound_VIcYJH).X,4_rod(sense_bar compound_VIcYJH).Y,4_rod(sense_bar compound_VIcYJH).Z,4_rod(sense_bar compound_VIcYJH).Euler1,4_rod(sense_bar compound_VIcYJH).Euler2,4_rod(sense_bar compound_VIcYJH).Euler3,4_rod(sense_bar compound_VIcYJH).mass,5_rod(strut).X,5_rod(strut).Y,5_rod(strut).Z,5_rod(strut).Euler1,5_rod(strut).Euler2,5_rod(strut).Euler3,5_rod(strut).mass,6_rod(strut).X,6_rod(strut).Y,6_rod(strut).Z,6_rod(strut).Euler1,6_rod(strut).Euler2,6_rod(strut).Euler3,6_rod(strut).mass,7_rod(strut).X,7_rod(strut).Y,7_rod(strut).Z,7_rod(strut).Euler1,7_rod(strut).Euler2,7_rod(strut).Euler3,7_rod(strut).mass,8_rod(strut).X,8_rod(strut).Y,8_rod(strut).Z,8_rod(strut).Euler1,8_rod(strut).Euler2,8_rod(strut).Euler3,8_rod(strut).mass,9_rod(strut).X,9_rod(strut).Y,9_rod(strut).Z,9_rod(strut).Euler1,9_rod(strut).Euler2,9_rod(strut).Euler3,9_rod(strut).mass,10_rod(strut).X,10_rod(strut).Y,10_rod(strut).Z,10_rod(strut).Euler1,10_rod(strut).Euler2,10_rod(strut).Euler3,10_rod(strut).mass,
0.2828,-0.000188494,46.0847,0.00850868,0.000176353,5.83514e-05,7.1524e-05,0.24652,-0.000188494,46.0847,0.00850868,0.000176353,5.83514e-05,7.1524e-05,0.24652,-0.000188494,46.0847,0.00850868,0.000176353,5.83514e-05,7.1524e-05,0.24652,-0.000188494,46.0847,0.00850868,0.000176353,5.83514e-05,7.1524e-05,0.24652,-0.000188494,46.0847,0.00850868,0.000176353,5.83514e-05,7.1524e-05,0.24652,-0.729441,46.067,0.0153957,0.0060462,0.0138006,-2.35194,0.0593527,0.754115,46.0624,0.0109392,0.00507493,0.0128352,-2.35195,0.0593527,0.00841315,45.5424,-0.513543,0.0177467,0.00472253,-0.788872,0.0593527,0.0166366,46.587,0.53987,0.0146991,0.00774867,-0.788904,0.0593527,0.0242647,45.5422,0.539468,-1.57378,-0.0036431,-0.0031057,0.0593527,0.000677079,46.5872,-0.513145,-1.57392,-0.00398818,-0.00296409,0.0593527,
0.2929,-0.00018713,45.7995,0.00851053,0.000172461,8.04716e-05,1.54803e-05,0.24652,-0.00018713,45.7995,0.00851053,0.000172461,8.04716e-05,1.54803e-05,0.24652,-0.00018713,45.7995,0.00851053,0.000172461,8.04716e-05,1.54803e-05,0.24652,-0.00018713,45.7995,0.00851053,0.000172461,8.04716e-05,1.54803e-05,0.24652,-0.00018713,45.7995,0.00851053,0.000172461,8.04716e-05,1.54803e-05,0.24652,-0.729432,45.7819,0.0153869,0.00506709,0.0128329,-2.35195,0.0593527,0.754112,45.7773,0.0109395,0.00512754,0.0128836,-2.35195,0.0593527,0.00840556,45.2573,-0.513546,0.0164334,0.00602819,-0.788879,0.0593527,0.0166291,46.3019,0.539869,0.0157893,0.00666771,-0.7889,0.0593527,0.0242672,45.2571,0.539463,-1.57378,-0.00319947,-0.00310335,0.0593527,0.000677287,46.3021,-0.513135,-1.57392,-0.00297295,-0.00296427,0.0593527,
0.303,-0.000181764,45.5043,0.00850844,0.000102345,0.000139059,-6.66534e-05,0.24652,-0.000181764,45.5043,0.00850844,0.000102345,0.000139059,-6.66534e-05,0.24652,-0.000181764,45.5043,0.00850844,0.000102345,0.000139059,-6.66534e-05,0.24652,-0.000181764,45.5043,0.00850844,0.000102345,0.000139059,-6.66534e-05,0.24652,-0.000181764,45.5043,0.00850844,0.000102345,0.000139059,-6.66534e-05,0.24652,-0.729437,45.4867,0.0153804,0.00506064,0.012813,-2.35194,0.0593527,0.75412,45.4821,0.0109471,0.00605922,0.0138015,-2.35193,0.0593527,0.008394,44.9621,-0.513554,0.0139891,0.00845347,-0.788899,0.0593527,0.0166132,46.0067,0.539882,0.0170531,0.00541096,-0.788894,0.0593527,0.024267,44.9619,0.539464,-1.57378,-0.00252859,-0.00309299,0.0593527,0.000679712,46.0069,-0.513133,-1.57392,-0.00191947,-0.00295727,0.0593527,
0.3131,-0.00018314,45.1992,0.00850389,5.73867e-05,0.000179834,-4.49277e-05,0.24652,-0.00018314,45.1992,0.00850389,5.73867e-05,0.000179834,-4.49277e-05,0.24652,-0.00018314,45.1992,0.00850389,5.73867e-05,0.000179834,-4.49277e-05,0.24652,-0.00018314,45.1992,0.00850389,5.73867e-05,0.000179834,-4.49277e-05,0.24652,-0.00018314,45.1992,0.00850389,5.73867e-05,0.000179834,-4.49277e-05,0.24652,-0.729445,45.1815,0.0153841,0.00604023,0.0137809,-2.35193,0.0593527,0.754121,45.177,0.010955,0.00613928,0.0138746,-2.35193,0.0593527,0.00840476,44.6569,-0.513555,0.0151326,0.00731497,-0.788888,0.0593527,0.0166166,45.7016,0.539884,0.0160901,0.00636403,-0.788897,0.0593527,0.0242645,44.6568,0.539472,-1.57377,-0.0028966,-0.00308928,0.0593527,0.000680245,45.7018,-0.513136,-1.57391,-0.00283351,-0.00295085,0.0593527,
0.3232,-0.000188051,44.884,0.0085042,6.43544e-05,0.000178654,3.09167e-05,0.24652,-0.000188051,44.884,0.0085042,6.43544e-05,0.000178654,3.09167e-05,0.24652,-0.000188051,44.884,0.0085042,6.43544e-05,0.000178654,3.09167e-05,0.24652,-0.000188051,44.884,0.0085042,6.43544e-05,0.000178654,3.09167e-05,0.24652,-0.000188051,44.884,0.0085042,6.43544e-05,0.000178654,3.09167e-05,0.24652,-0.729438,44.8664,0.0153865,0.00612708,0.0138698,-2.35193,0.0593527,0.754112,44.8618,0.0109561,0.00521533,0.0129648,-2.35194,0.0593527,0.00841976,44.3418,-0.513544,0.0176806,0.00478685,-0.788871,0.0593527,0.0166276,45.3864,0.539873,0.014767,0.00767988,-0.788904,0.0593527,0.0242642,44.3416,0.539468,-1.57377,-0.00360747,-0.00309367,0.0593527,0.000677469,45.3866,-0.513136,-1.57391,-0.00395213,-0.00295348,0.0593527,
0.3333,-0.00018656,44.5588,0.00850695,0.000106194,0.000136668,3.52477e-05,0.24652,-0.00018656,44.5588,0.00850695,0.000106194,0.000136668,3.52477e-05,0.24652,-0.00018656,44.5588,0.00850695,0.000106194,0.000136668,3.52477e-05,0.24652,-0.00018656,44.5588,0.00850695,0.000106194,0.000136668,3.52477e-05,0.24652,-0.00018656,44.5588,0.00850695,0.000106194,0.000136668,3.52477e-05,0.24652,-0.729439,44.5412,0.0153847,0.00515478,0.0129122,-2.35195,0.0593527,0.754115,44.5366,0.0109499,0.00500696,0.0127618,-2.35195,0.0593527,0.0084113,44.0166,-0.513544,0.0167347,0.00573,-0.788878,0.0593527,0.016626,45.0612,0.539872,0.0156203,0.00683649,-0.788899,0.0593527,0.024267,44.0164,0.539467,-1.57377,-0.00330495,-0.00309912,0.0593527,0.000676695,45.0614,-0.513137,-1.57392,-0.00315185,-0.0029592,0.0593527,
0.3434,-0.000182008,44.2236,0.00850994,0.000153979,9.16052e-05,-2.91888e-05,0.24652,-0.000182008,44.2236,0.00850994,0.000153979,9.16052e-05,-2.91888e-05,0.24652,-0.000182008,44.2236,0.00850994,0.000153979,9.16052e-05,-2.91888e-05,0.24652,-0.000182008,44.2236,0.00850994,0.000153979,9.16052e-05,-2.91888e-05,0.24652,-0.000182008,44.2236,0.00850994,0.000153979,9.16052e-05,-2.91888e-05,0.24652,-0.729439,44.206,0.0153842,0.00499455,0.0127539,-2.35195,0.0593527,0.754121,44.2014,0.0109402,0.00590261,0.0136481,-2.35193,0.0593527,0.00839179,43.6814,-0.513553,0.0140972,0.00834653,-0.788898,0.0593527,0.0166171,44.726,0.539878,0.0169932,0.00547081,-0.788895,0.0593527,0.0242672,43.6812,0.539466,-1.57378,-0.0025758,-0.00309805,0.0593527,0.000679355,44.7262,-0.513137,-1.57392,-0.00197843,-0.00296169,0.0593527,
0.3535,-0.000184181,43.8784,0.00851029,0.000154804,8.60187e-05,-5.22059e-05,0.24652,-0.000184181,43.8784,0.00851029,0.000154804,8.60187e-05,-5.22059e-05,0.24652,-0.000184181,43.8784,0.00851029,0.000154804,8.60187e-05,-5.22059e-05,0.24652,-0.000184181,43.8784,0.00851029,0.000154804,8.60187e-05,-5.22059e-05,0.24652,-0.000184181,43.8784,0.00851029,0.000154804,8.60187e-05,-5.22059e-05,0.24652,-0.729433,43.8608,0.0153868,0.00594457,0.0136969,-2.35193,0.0593527,0.754116,43.8562,0.0109396,0.00623688,0.0139798,-2.35193,0.0593527,0.00839632,43.3362,-0.513553,0.014824,0.00762099,-0.78889,0.0593527,0.0166226,44.3808,0.539878,0.0162381,0.00621672,-0.788897,0.0593527,0.0242649,43.336,0.539462,-1.57378,-0.0028124,-0.00309661,0.0593527,0.000680908,44.381,-0.513134,-1.57392,-0.00267,-0.00295948,0.0593527,
0.3636,-0.000187307,43.5232,0.00850823,0.000121183,0.000116721,-1.66327e-06,0.24652,-0.000187307,43.5232,0.00850823,0.000121183,0.000116721,-1.66327e-06,0.24652,-0.000187307,43.5232,0.00850823,0.000121183,0.000116721,-1.66327e-06,0.24652,-0.000187307,43.5232,0.00850823,0.000121183,0.000116721,-1.66327e-06,0.24652,-0.000187307,43.5232,0.00850823,0.000121183,0.000116721,-1.66327e-06,0.24652,-0.729441,43.5056,0.0153882,0.00617664,0.0139276,-2.35193,0.0593527,0.754113,43.501,0.0109469,0.0053835,0.013137,-2.35194,0.0593527,0.00841392,42.981,-0.51355,0.0175199,0.00494613,-0.788872,0.0593527,0.0166318,44.0256,0.539876,0.0148037,0.0076432,-0.788903,0.0593527,0.0242639,42.9808,0.539465,-1.57378,-0.00354562,-0.00309852,0.0593527,0.000677752,44.0258,-0.51314,-1.57392,-0.00388688,-0.00295827,0.0593527,
0.3737,-0.000186565,43.158,0.00850611,9.35574e-05,0.000152754,3.34713e-05,0.24652,-0.000186565,43.158,0.00850611,9.35574e-05,0.000152754,3.34713e-05,0.24652,-0.000186565,43.158,0.00850611,9.35574e-05,0.000152754,3.34713e-05,0.24652,-0.000186565,43.158,0.00850611,9.35574e-05,0.000152754,3.34713e-05,0.24652,-0.000186565,43.158,0.00850611,9.35574e-05,0.000152754,3.34713e-05,0.24652,-0.729442,43.1404,0.0153846,0.00525178,0.0130068,-2.35194,0.0593527,0.754116,43.1358,0.010952,0.00492895,0.012683,-2.35195,0.0593527,0.00841395,42.6158,-0.513546,0.017008,0.00545831,-0.788876,0.0593527,0.0166261,43.6604,0.539874,0.0154558,0.00699947,-0.788901,0.0593527,0.0242667,42.6156,0.53947,-1.57377,-0.00336906,-0.00309813,0.0593527,0.000676428,43.6606,-0.513138,-1.57391,-0.00330359,-0.00295758,0.0593527,
0.3838,-0.00018249,42.7828,0.00850566,8.22711e-05,0.000162999,-2.74602e-06,0.24652,-0.00018249,42.7828,0.00850566,8.22711e-05,0.000162999,-2.74602e-06,0.24652,-0.00018249,42.7828,0.00850566,8.22711e-05,0.000162999,-2.74602e-06,0.24652,-0.00018249,42.7828,0.00850566,8.22711e-05,0.000162999,-2.74602e-06,0.24652,-0.00018249,42.7828,0.00850566,8.22711e-05,0.000162999,-2.74602e-06,0.24652,-0.729436,42.7652,0.0153809,0.00495024,0.0127026,-2.35195,0.0593527,0.754119,42.7606,0.0109519,0.00572417,0.0134655,-2.35194,0.0593527,0.00839793,42.2406,-0.513547,0.0142847,0.00816112,-0.788896,0.0593527,0.0166126,43.2852,0.539875,0.0169508,0.00551355,-0.788895,0.0593527,0.0242676,42.2404,0.539468,-1.57377,-0.00264391,-0.0030923,0.0593527,0.000679014,43.2854,-0.513132,-1.57391,-0.00205142,-0.00295604,0.0593527,
0.3939,-0.000182756,42.3976,0.00850713,9.6658e-05,0.000141461,-4.46658e-05,0.24652,-0.000182756,42.3976,0.00850713,9.6658e-05,0.000141461,-4.46658e-05,0.24652,-0.000182756,42.3976,0.00850713,9.6658e-05,0.000141461,-4.46658e-05,0.24652,-0.000182756,42.3976,0.00850713,9.6658e-05,0.000141461,-4.46658e-05,0.24652,-0.000182756,42.3976,0.00850713,9.6658e-05,0.000141461,-4.46658e-05,0.24652,-0.72944,42.3799,0.0153836,0.00584954,0.0135953,-2.35193,0.0593527,0.75412,42.3754,0.0109482,0.00629161,0.0140299,-2.35193,0.0593527,0.00839853,41.8553,-0.513554,0.0145895,0.00785429,-0.788893,0.0593527,0.0166169,42.8999,0.539881,0.0164222,0.0060343,-0.788896,0.0593527,0.024265,41.8551,0.539467,-1.57378,-0.00276605,-0.00309172,0.0593527,0.000680723,42.9002,-0.513135,-1.57392,-0.00252801,-0.00295456,0.0593527,
0.404,-0.000186989,42.0023,0.00850881,0.000131186,0.000109179,-2.17601e-05,0.24652,-0.000186989,42.0023,0.00850881,0.000131186,0.000109179,-2.17601e-05,0.24652,-0.000186989,42.0023,0.00850881,0.000131186,0.000109179,-2.17601e-05,0.24652,-0.000186989,42.0023,0.00850881,0.000131186,0.000109179,-2.17601e-05,0.24652,-0.000186989,42.0023,0.00850881,0.000131186,0.000109179,-2.17601e-05,0.24652,-0.729442,41.9847,0.0153883,0.00621772,0.0139695,-2.35192,0.0593527,0.754114,41.9801,0.0109449,0.0055721,0.0133234,-2.35193,0.0593527,0.00841237,41.4601,-0.513553,0.0173298,0.0051339,-0.788873,0.0593527,0.0166316,42.5047,0.539878,0.0148806,0.00756595,-0.788903,0.0593527,0.0242637,41.4599,0.539465,-1.57378,-0.00347751,-0.00309856,0.0593527,0.000678247,42.5049,-0.51314,-1.57392,-0.00380423,-0.00295835,0.0593527,
0.4141,-0.000187766,41.5971,0.00850951,0.000151409,9.39076e-05,2.27958e-05,0.24652,-0.000187766,41.5971,0.00850951,0.000151409,9.39076e-05,2.27958e-05,0.24652,-0.000187766,41.5971,0.00850951,0.000151409,9.39076e-05,2.27958e-05,0.24652,-0.000187766,41.5971,0.00850951,0.000151409,9.39076e-05,2.27958e-05,0.24652,-0.000187766,41.5971,0.00850951,0.000151409,9.39076e-05,2.27958e-05,0.24652,-0.729436,41.5795,0.0153876,0.00534778,0.013109,-2.35194,0.0593527,0.754112,41.5749,0.0109432,0.00490082,0.0126607,-2.35195,0.0593527,0.00841124,41.0549,-0.513546,0.0172232,0.00524436,-0.788874,0.0593527,0.0166317,42.0995,0.539871,0.0152731,0.0071807,-0.788901,0.0593527,0.0242665,41.0547,0.539464,-1.57378,-0.0034047,-0.00310315,0.0593527,0.000676542,42.0997,-0.513138,-1.57392,-0.00343089,-0.00296285,0.0593527,
0.4242,-0.00018274,41.1818,0.00850901,0.000137245,0.000107933,1.14218e-05,0.24652,-0.00018274,41.1818,0.00850901,0.000137245,0.000107933,1.14218e-05,0.24652,-0.00018274,41.1818,0.00850901,0.000137245,0.000107933,1.14218e-05,0.24652,-0.00018274,41.1818,0.00850901,0.000137245,0.000107933,1.14218e-05,0.24652,-0.00018274,41.1818,0.00850901,0.000137245,0.000107933,1.14218e-05,0.24652,-0.729437,41.1642,0.0153829,0.0049124,0.0126736,-2.35195,0.0593527,0.754119,41.1596,0.0109442,0.00552898,0.0132773,-2.35194,0.0593527,0.00839501,40.6396,-0.513547,0.0144714,0.00797645,-0.788895,0.0593527,0.0166179,41.6842,0.539873,0.0168368,0.00562752,-0.788895,0.0593527,0.0242679,40.6394,0.539466,-1.57378,-0.00270612,-0.00309784,0.0593527,0.000678585,41.6844,-0.513136,-1.57392,-0.00214519,-0.00296115,0.0593527,
0.4343,-0.00018214,40.7566,0.0085082,0.000110274,0.000130343,-3.29287e-05,0.24652,-0.00018214,40.7566,0.0085082,0.000110274,0.000130343,-3.29287e-05,0.24652,-0.00018214,40.7566,0.0085082,0.000110274,0.000130343,-3.29287e-05,0.24652,-0.00018214,40.7566,0.0085082,0.000110274,0.000130343,-3.29287e-05,0.24652,-0.00018214,40.7566,0.0085082,0.000110274,0.000130343,-3.29287e-05,0.24652,-0.729441,40.739,0.0153833,0.00574793,0.013496,-2.35193,0.0593527,0.754121,40.7344,0.010946,0.00628966,0.014029,-2.35193,0.0593527,0.00839614,40.2143,-0.513553,0.0143719,0.00807043,-0.788895,0.0593527,0.0166166,41.259,0.53988,0.0165785,0.00587926,-0.788896,0.0593527,0.0242652,40.2142,0.539468,-1.57378,-0.00273727,-0.00309263,0.0593527,0.000680681,41.2592,-0.513137,-1.57392,-0.00241678,-0.0029557,0.0593527,
0.4444,-0.000186922,40.3213,0.00850648,9.47151e-05,0.00014376,-3.11135e-05,0.24652,-0.000186922,40.3213,0.00850648,9.47151e-05,0.00014376,-3.11135e-05,0.24652,-0.000186922,40.3213,0.00850648,9.47151e-05,0.00014376,-3.11135e-05,0.24652,-0.000186922,40.3213,0.00850648,9.47151e-05,0.00014376,-3.11135e-05,0.24652,-0.000186922,40.3213,0.00850648,9.47151e-05,0.00014376,-3.11135e-05,0.24652,-0.72944,40.3037,0.0153872,0.00624522,0.0139914,-2.35192,0.0593527,0.754114,40.2991,0.0109498,0.00576724,0.0135132,-2.35193,0.0593527,0.00841383,39.7791,-0.513552,0.0171236,0.00533815,-0.788874,0.0593527,0.0166281,40.8237,0.539879,0.0150048,0.00744201,-0.788902,0.0593527,0.0242636,39.7789,0.539466,-1.57378,-0.00341786,-0.00309487,0.0593527,0.00067877,40.8239,-0.513136,-1.57392,-0.00370695,-0.00295501,0.0593527,
0.4545,-0.00018758,39.876,0.00850662,9.98446e-05,0.000144024,1.11812e-05,0.24652,-0.00018758,39.876,0.00850662,9.98446e-05,0.000144024,1.11812e-05,0.24652,-0.00018758,39.876,0.00850662,9.98446e-05,0.000144024,1.11812e-05,0.24652,-0.00018758,39.876,0.00850662,9.98446e-05,0.000144024,1.11812e-05,0.24652,-0.00018758,39.876,0.00850662,9.98446e-05,0.000144024,1.11812e-05,0.24652,-0.729439,39.8584,0.0153857,0.00545345,0.0132078,-2.35194,0.0593527,0.754113,39.8538,0.010951,0.00493077,0.0126864,-2.35195,0.0593527,0.00841589,39.3338,-0.513547,0.0174395,0.0050293,-0.788873,0.0593527,0.0166288,40.3784,0.539874,0.0151399,0.00731272,-0.788902,0.0593527,0.0242661,39.3336,0.539467,-1.57377,-0.00342906,-0.00309875,0.0593527,0.000676412,40.3786,-0.513137,-1.57392,-0.00352755,-0.00295817,0.0593527,
0.4646,-0.000182914,39.4208,0.00850782,0.000117712,0.000129146,1.69318e-05,0.24652,-0.000182914,39.4208,0.00850782,0.000117712,0.000129146,1.69318e-05,0.24652,-0.000182914,39.4208,0.00850782,0.000117712,0.000129146,1.69318e-05,0.24652,-0.000182914,39.4208,0.00850782,0.000117712,0.000129146,1.69318e-05,0.24652,-0.000182914,39.4208,0.00850782,0.000117712,0.000129146,1.69318e-05,0.24652,-0.729439,39.4031,0.0153823,0.00489747,0.0126561,-2.35195,0.0593527,0.75412,39.3986,0.0109478,0.00533949,0.0130882,-2.35194,0.0593527,0.00839805,38.8785,-0.513547,0.0147114,0.0077387,-0.788893,0.0593527,0.0166173,39.9232,0.539874,0.0167206,0.0057434,-0.788896,0.0593527,0.024268,38.8783,0.539468,-1.57378,-0.00276443,-0.0030968,0.0593527,0.000678075,39.9234,-0.513136,-1.57392,-0.00224224,-0.00295955,0.0593527,
0.4747,-0.000182102,38.9555,0.00850933,0.000133518,0.000107162,-2.2021e-05,0.24652,-0.000182102,38.9555,0.00850933,0.000133518,0.000107162,-2.2021e-05,0.24652,-0.000182102,38.9555,0.00850933,0.000133518,0.000107162,-2.2021e-05,0.24652,-0.000182102,38.9555,0.00850933,0.000133518,0.000107162,-2.2021e-05,0.24652,-0.000182102,38.9555,0.00850933,0.000133518,0.000107162,-2.2021e-05,0.24652,-0.729438,38.9379,0.0153839,0.00564255,0.0133952,-2.35194,0.0593527,0.75412,38.9333,0.0109429,0.00623469,0.0139759,-2.35193,0.0593527,0.00839331,38.4133,-0.513552,0.0141802,0.00826131,-0.788897,0.0593527,0.0166174,39.4579,0.539877,0.0167088,0.00575034,-0.788895,0.0593527,0.0242656,38.4131,0.539466,-1.57378,-0.00271895,-0.00309461,0.0593527,0.000680673,39.4581,-0.513136,-1.57392,-0.00232862,-0.00295817,0.0593527,
0.4848,-0.000186699,38.4802,0.00850936,0.000138439,9.95324e-05,-3.36526e-05,0.24652,-0.000186699,38.4802,0.00850936,0.000138439,9.95324e-05,-3.36526e-05,0.24652,-0.000186699,38.4802,0.00850936,0.000138439,9.95324e-05,-3.36526e-05,0.24652,-0.000186699,38.4802,0.00850936,0.000138439,9.95324e-05,-3.36526e-05,0.24652,-0.000186699,38.4802,0.00850936,0.000138439,9.95324e-05,-3.36526e-05,0.24652,-0.729439,38.4626,0.0153885,0.00625129,0.0140025,-2.35192,0.0593527,0.754114,38.458,0.0109424,0.0059481,0.0136962,-2.35193,0.0593527,0.00840916,37.938,-0.513553,0.0168616,0.00559774,-0.788876,0.0593527,0.0166304,38.9826,0.539878,0.0151227,0.00732441,-0.788902,0.0593527,0.0242635,37.9378,0.539464,-1.57378,-0.00336256,-0.00309808,0.0593527,0.000679301,38.9828,-0.513138,-1.57392,-0.00360844,-0.00295847,0.0593527,
0.4949,-0.000187657,37.9949,0.00850874,0.000129579,0.00011465,1.36045e-06,0.24652,-0.000187657,37.9949,0.00850874,0.000129579,0.00011465,1.36045e-06,0.24652,-0.000187657,37.9949,0.00850874,0.000129579,0.00011465,1.36045e-06,0.24652,-0.000187657,37.9949,0.00850874,0.000129579,0.00011465,1.36045e-06,0.24652,-0.000187657,37.9949,0.00850874,0.000129579,0.00011465,1.36045e-06,0.24652,-0.72944,37.9773,0.0153867,0.00555451,0.0133125,-2.35194,0.0593527,0.754113,37.9727,0.0109462,0.00500954,0.0127673,-2.35194,0.0593527,0.00841443,37.4527,-0.513549,0.0175954,0.00487379,-0.788872,0.0593527,0.0166319,38.4973,0.539875,0.0150031,0.00744791,-0.788903,0.0593527,0.0242656,37.4525,0.539465,-1.57378,-0.00344021,-0.00310106,0.0593527,0.000676513,38.4975,-0.513139,-1.57392,-0.00361138,-0.00296037,0.0593527,
0.505,-0.000183455,37.4996,0.00850755,0.000113536,0.000133424,1.71349e-05,0.24652,-0.000183455,37.4996,0.00850755,0.000113536,0.000133424,1.71349e-05,0.24652,-0.000183455,37.4996,0.00850755,0.000113536,0.000133424,1.71349e-05,0.24652,-0.000183455,37.4996,0.00850755,0.000113536,0.000133424,1.71349e-05,0.24652,-0.000183455,37.4996,0.00850755,0.000113536,0.000133424,1.71349e-05,0.24652,-0.729439,37.482,0.0153824,0.00489627,0.0126546,-2.35195,0.0593527,0.754119,37.4774,0.0109489,0.00516789,0.0129184,-2.35195,0.0593527,0.00840003,36.9574,-0.513547,0.0149742,0.00747827,-0.788891,0.0593527,0.0166183,38.002,0.539873,0.0165821,0.00588154,-0.788896,0.0593527,0.0242681,36.9572,0.539468,-1.57378,-0.00281535,-0.00309712,0.0593527,0.000677683,38.0022,-0.513136,-1.57392,-0.00234496,-0.00295947,0.0593527,
0.5151,-0.000181878,36.9943,0.00850696,0.000101306,0.000139629,-1.36868e-05,0.24652,-0.000181878,36.9943,0.00850696,0.000101306,0.000139629,-1.36868e-05,0.24652,-0.000181878,36.9943,0.00850696,0.000101306,0.000139629,-1.36868e-05,0.24652,-0.000181878,36.9943,0.00850696,0.000101306,0.000139629,-1.36868e-05,0.24652,-0.000181878,36.9943,0.00850696,0.000101306,0.000139629,-1.36868e-05,0.24652,-0.729438,36.9766,0.0153829,0.00554242,0.0132913,-2.35194,0.0593527,0.75412,36.9721,0.0109482,0.00613195,0.0138708,-2.35193,0.0593527,0.0083949,36.452,-0.51355,0.0140461,0.00839513,-0.788898,0.0593527,0.0166141,37.4967,0.539877,0.0168357,0.00562502,-0.788895,0.0593527,0.0242661,36.4519,0.539468,-1.57378,-0.00271068,-0.00309203,0.0593527,0.000680448,37.4969,-0.513135,-1.57392,-0.00225263,-0.00295581,0.0593527,
0.5252,-0.00018596,36.479,0.00850763,0.000104923,0.000132713,-3.22603e-05,0.24652,-0.00018596,36.479,0.00850763,0.000104923,0.000132713,-3.22603e-05,0.24652,-0.00018596,36.479,0.00850763,0.000104923,0.000132713,-3.22603e-05,0.24652,-0.00018596,36.479,0.00850763,0.000104923,0.000132713,-3.22603e-05,0.24652,-0.00018596,36.479,0.00850763,0.000104923,0.000132713,-3.22603e-05,0.24652,-0.72944,36.4613,0.0153865,0.00624761,0.0139943,-2.35192,0.0593527,0.754116,36.4568,0.0109471,0.00610668,0.0138503,-2.35193,0.0593527,0.00840984,35.9367,-0.513553,0.0165988,0.00585822,-0.788877,0.0593527,0.0166266,36.9813,0.53988,0.0152824,0.00716533,-0.788901,0.0593527,0.0242633,35.9365,0.539466,-1.57378,-0.0033173,-0.00309459,0.0593527,0.000679636,36.9815,-0.513137,-1.57392,-0.00349975,-0.00295521,0.0593527,
0.5353,-0.000187877,35.9536,0.00850821,0.000122119,0.000121076,-5.39113e-06,0.24652,-0.000187877,35.9536,0.00850821,0.000122119,0.000121076,-5.39113e-06,0.24652,-0.000187877,35.9536,0.00850821,0.000122119,0.000121076,-5.39113e-06,0.24652,-0.000187877,35.9536,0.00850821,0.000122119,0.000121076,-5.39113e-06,0.24652,-0.000187877,35.9536,0.00850821,0.000122119,0.000121076,-5.39113e-06,0.24652,-0.72944,35.936,0.0153869,0.00565641,0.0134125,-2.35193,0.0593527,0.754113,35.9314,0.0109469,0.00513634,0.0128922,-2.35194,0.0593527,0.00841578,35.4114,-0.51355,0.0177203,0.00474911,-0.788871,0.0593527,0.016632,36.456,0.539876,0.0149012,0.00754845,-0.788903,0.0593527,0.0242652,35.4112,0.539465,-1.57378,-0.00344704,-0.00310023,0.0593527,0.000676741,36.4562,-0.513138,-1.57392,-0.00367838,-0.00295939,0.0593527,
