time,0_rod(payload_bars compound_37m).X,0_rod(payload_bars compound_37m).Y,0_rod(payload_bars compound_37m).Z,0_rod(payload_bars compound_37m).Euler1,0_rod(payload_bars compound_37m).Euler2,0_rod(payload_bars compound_37m).Euler3,0_rod(payload_bars compound_37m).mass,1_rod(payload_bars compound_37m).X,1_rod(payload_bars compound_37m).Y,1_rod(payload_bars compound_37m).Z,1_rod(payload_bars compound_37m).Euler1,1_rod(payload_bars compound_37m).Euler2,1_rod(payload_bars compound_37m).Euler3,1_rod(payload_bars compound_37m).mass,2_rod(payload_bars compound_37m).X,2_rod(payload_bars compound_37m).Y,2_rod(payload_bars compound_37m).Z,2_rod(payload_bars compound_37m).Euler1,2_rod(payload_bars compound_37m).Euler2,2_rod(payload_bars compound_37m).Euler3,2_rod(payload_bars compound_37m).mass,3_rod(payload_bars compound_37m).X,3_rod(payload_bars compound_37m).Y,3_rod(payload_bars compound_37m).Z,3_rod(payload_bars compound_37m).Euler1,3_rod(payload_bars compound_37m).Euler2,3_rod(payload_bars compound_37m).Euler3,3_rod(payload_bars compound_37m).mass,4_rod(sense_bar compound_37m).X,4_rod(sense_bar compound_37m).Y,4_rod(sense_bar compound_37m).Z,4_rod(sense_bar compound_37m).Euler1,4_rod(sense_bar compound_37m).Euler2,4_rod(sense_bar compound_37m).Euler3,4_rod(sense_bar compound_37m).mass,5_rod(strut).X,5_rod(strut).Y,5_rod(strut).Z,5_rod(strut).Euler1,5_rod(strut).Euler2,5_rod(strut).Euler3,5_rod(strut).mass,6_rod(strut).X,6_rod(strut).Y,6_rod(strut).Z,6_rod(strut).Euler1,6_rod(strut).Euler2,6_rod(strut).Euler3,6_rod(strut).mass,7_rod(strut).X,7_rod(strut).Y,7_rod(strut).Z,7_rod(strut).Euler1,7_rod(strut).Euler2,7_rod(strut).Euler3,7_rod(strut).mass,8_rod(strut).X,8_rod(strut).Y,8_rod(strut).Z,8_rod(strut).Euler1,8_rod(strut).Euler2,8_rod(strut).Euler3,8_rod(strut).mass,9_rod(strut).X,9_rod(strut).Y,9_rod(strut).Z,9_rod(strut).Euler1,9_rod(strut).Euler2,9_rod(strut).Euler3,9_rod(strut).mass,10_rod(strut).X,10_rod(strut).Y,10_rod(strut).Z,10_rod(strut).Euler1,10_rod(strut).Euler2,10_rod(strut).Euler3,10_rod(strut).mass,
0.909,-0.000190871,9.48146,0.00850153,2.79334e-05,0.000201346,-2.31079e-06,0.24652,-0.000190871,9.48146,0.00850153,2.79334e-05,0.000201346,-2.31079e-06,0.24652,-0.000190871,9.48146,0.00850153,2.79334e-05,0.000201346,-2.31079e-06,0.24652,-0.000190871,9.48146,0.00850153,2.79334e-05,0.000201346,-2.31079e-06,0.24652,-0.000190871,9.48146,0.00850153,2.79334e-05,0.000201346,-2.31079e-06,0.24652,-0.729439,9.46383,0.0153824,0.00553577,0.0132796,-2.35194,0.0593527,0.754115,9.45927,0.0109596,0.00580562,0.0135438,-2.35193,0.0593527,0.0084223,8.93923,-0.513547,0.0171766,0.00528908,-0.788876,0.0593527,0.0166293,9.98384,0.539877,0.0144744,0.00797204,-0.788908,0.0593527,0.0242687,8.93905,0.539474,-1.57377,-0.00319351,-0.00309006,0.0593527,0.000677947,9.98406,-0.513132,-1.57391,-0.00291267,-0.0029491,0.0593527,
0.9191,-0.00018693,8.57586,0.00850167,2.54988e-05,0.000209665,-4.03461e-06,0.24652,-0.00018693,8.57586,0.00850167,2.54988e-05,0.000209665,-4.03461e-06,0.24652,-0.00018693,8.57586,0.00850167,2.54988e-05,0.000209665,-4.03461e-06,0.24652,-0.00018693,8.57586,0.00850167,2.54988e-05,0.000209665,-4.03461e-06,0.24652,-0.00018693,8.57586,0.00850167,2.54988e-05,0.000209665,-4.03461e-06,0.24652,-0.729436,8.55823,0.0153797,0.00498984,0.0127347,-2.35195,0.0593527,0.75412,8.55367,0.0109649,0.00488163,0.012625,-2.35195,0.0593527,0.00840726,8.03363,-0.513547,0.0146786,0.0077739,-0.788893,0.0593527,0.016617,9.07824,0.539879,0.016048,0.006414,-0.788897,0.0593527,0.0242726,8.03344,0.539472,-1.57377,-0.00228217,-0.00308866,0.0593527,0.000677383,9.07845,-0.513134,-1.5739,-0.00325431,-0.00295102,0.0593527,
0.9292,-0.000184732,7.66025,0.00850187,3.21311e-05,0.000198898,-1.41067e-05,0.24652,-0.000184732,7.66025,0.00850187,3.21311e-05,0.000198898,-1.41067e-05,0.24652,-0.000184732,7.66025,0.00850187,3.21311e-05,0.000198898,-1.41067e-05,0.24652,-0.000184732,7.66025,0.00850187,3.21311e-05,0.000198898,-1.41067e-05,0.24652,-0.000184732,7.66025,0.00850187,3.21311e-05,0.000198898,-1.41067e-05,0.24652,-0.729437,7.64262,0.0153833,0.00558177,0.0133254,-2.35194,0.0593527,0.754122,7.63806,0.0109611,0.00530652,0.0130508,-2.35194,0.0593527,0.00840284,7.11803,-0.51355,0.0144712,0.00797693,-0.788894,0.0593527,0.0166099,8.16264,0.539881,0.0173558,0.00511238,-0.788889,0.0593527,0.0242717,7.11783,0.539473,-1.57377,-0.00267713,-0.00308904,0.0593527,0.000679364,8.16285,-0.513135,-1.57391,-0.00328042,-0.00295275,0.0593527,
0.9393,-0.000188353,6.73464,0.00850121,3.50199e-05,0.000189696,-1.29949e-05,0.24652,-0.000188353,6.73464,0.00850121,3.50199e-05,0.000189696,-1.29949e-05,0.24652,-0.000188353,6.73464,0.00850121,3.50199e-05,0.000189696,-1.29949e-05,0.24652,-0.000188353,6.73464,0.00850121,3.50199e-05,0.000189696,-1.29949e-05,0.24652,-0.000188353,6.73464,0.00850121,3.50199e-05,0.000189696,-1.29949e-05,0.24652,-0.72944,6.71701,0.0153867,0.0061716,0.0139153,-2.35193,0.0593527,0.754119,6.71245,0.0109558,0.00628796,0.0140255,-2.35193,0.0593527,0.00841719,6.19241,-0.513551,0.0169429,0.00551787,-0.788877,0.0593527,0.0166214,7.23702,0.53988,0.0158749,0.00657823,-0.788897,0.0593527,0.0242675,6.19222,0.539476,-1.57377,-0.00360808,-0.00309024,0.0593527,0.000680016,7.23724,-0.513132,-1.57392,-0.00293826,-0.00295109,0.0593527,
0.9494,-0.000191003,5.79902,0.00850156,2.84537e-05,0.0001998,-2.84559e-06,0.24652,-0.000191003,5.79902,0.00850156,2.84537e-05,0.0001998,-2.84559e-06,0.24652,-0.000191003,5.79902,0.00850156,2.84537e-05,0.0001998,-2.84559e-06,0.24652,-0.000191003,5.79902,0.00850156,2.84537e-05,0.0001998,-2.84559e-06,0.24652,-0.000191003,5.79902,0.00850156,2.84537e-05,0.0001998,-2.84559e-06,0.24652,-0.729439,5.78139,0.0153828,0.00562157,0.0133652,-2.35194,0.0593527,0.754115,5.77683,0.0109586,0.00599722,0.0137342,-2.35193,0.0593527,0.00842308,5.25679,-0.513548,0.0173416,0.00512433,-0.788875,0.0593527,0.0166297,6.3014,0.539878,0.0144477,0.00799775,-0.788908,0.0593527,0.0242682,5.2566,0.539474,-1.57377,-0.00327967,-0.00309003,0.0593527,0.000678275,6.30161,-0.513132,-1.57391,-0.00287952,-0.00294891,0.0593527,
0.9595,-0.000187411,4.85339,0.0085017,2.51168e-05,0.000209718,-3.46858e-06,0.24652,-0.000187411,4.85339,0.0085017,2.51168e-05,0.000209718,-3.46858e-06,0.24652,-0.000187411,4.85339,0.0085017,2.51168e-05,0.000209718,-3.46858e-06,0.24652,-0.000187411,4.85339,0.0085017,2.51168e-05,0.000209718,-3.46858e-06,0.24652,-0.000187411,4.85339,0.0085017,2.51168e-05,0.000209718,-3.46858e-06,0.24652,-0.729436,4.83576,0.0153796,0.00498939,0.0127344,-2.35195,0.0593527,0.75412,4.8312,0.0109646,0.0049783,0.0127208,-2.35195,0.0593527,0.00840886,4.31116,-0.513547,0.0149121,0.00754178,-0.788891,0.0593527,0.0166185,5.35577,0.539878,0.0158256,0.0066345,-0.788899,0.0593527,0.0242723,4.31097,0.539472,-1.57377,-0.00233011,-0.00308867,0.0593527,0.000677351,5.35598,-0.513133,-1.5739,-0.00322303,-0.00295069,0.0593527,
0.9696,-0.000184665,3.89775,0.00850183,3.15203e-05,0.000200522,-1.35371e-05,0.24652,-0.000184665,3.89775,0.00850183,3.15203e-05,0.000200522,-1.35371e-05,0.24652,-0.000184665,3.89775,0.00850183,3.15203e-05,0.000200522,-1.35371e-05,0.24652,-0.000184665,3.89775,0.00850183,3.15203e-05,0.000200522,-1.35371e-05,0.24652,-0.000184665,3.89775,0.00850183,3.15203e-05,0.000200522,-1.35371e-05,0.24652,-0.729437,3.88012,0.0153829,0.00549549,0.0132393,-2.35194,0.0593527,0.754123,3.87556,0.010962,0.00512846,0.0128739,-2.35194,0.0593527,0.00840225,3.35552,-0.51355,0.014325,0.00812285,-0.788896,0.0593527,0.0166096,4.40013,0.539881,0.0173656,0.00510351,-0.788888,0.0593527,0.0242721,3.35533,0.539472,-1.57377,-0.00259469,-0.0030891,0.0593527,0.000679055,4.40035,-0.513135,-1.57391,-0.00331099,-0.00295286,0.0593527,
0.9797,-0.000256744,2.93416,0.00193666,0.000489,0.000952738,-0.0146808,0.24652,-0.000256744,2.93416,0.00193666,0.000489,0.000952738,-0.0146808,0.24652,-0.000256744,2.93416,0.00193666,0.000489,0.000952738,-0.0146808,0.24652,-0.000256744,2.93416,0.00193666,0.000489,0.000952738,-0.0146808,0.24652,-0.000256744,2.93416,0.00193666,0.000489,0.000952738,-0.0146808,0.24652,-0.723431,2.9196,0.0161225,0.0186555,0.0103265,-2.34936,0.0593527,0.748033,2.9151,0.011566,-0.00670663,0.0171057,-2.34955,0.0593527,0.00855732,2.52084,-0.512966,0.0163968,0.00875094,-0.883135,0.0593527,0.01655,3.43522,0.540493,0.0161376,0.00647779,-0.787636,0.0593527,0.0241805,2.38949,0.537638,-1.57362,-0.00495575,-0.00335289,0.0593527,0.000140816,3.4367,-0.528152,-1.57405,0.00895435,-0.00301955,0.0593527,
0.9898,-0.00881534,2.68347,-0.0569262,-0.024145,-0.0716342,0.030261,0.24652,-0.00881534,2.68347,-0.0569262,-0.024145,-0.0716342,0.030261,0.24652,-0.00881534,2.68347,-0.0569262,-0.024145,-0.0716342,0.030261,0.24652,-0.00881534,2.68347,-0.0569262,-0.024145,-0.0716342,0.030261,0.24652,-0.00881534,2.68347,-0.0569262,-0.024145,-0.0716342,0.030261,0.24652,-0.693913,2.56647,-0.0190755,0.0395964,-0.0823203,-2.30977,0.0593527,0.691956,2.58238,-0.0211274,0.00981445,0.10613,-2.32043,0.0593527,0.0191694,2.26994,-0.591634,0.0162728,0.00549938,-1.09098,0.0593527,0.00233254,3.03683,0.493859,0.0465472,0.00196379,-0.758113,0.0593527,0.0316453,1.98713,0.438071,-1.54332,0.00690858,-0.0109344,0.0593527,0.0100142,3.00624,-0.618142,-1.5305,-0.0592458,-0.00137033,0.0593527,
0.9999,-0.0357488,3.08088,-0.0914345,-0.030355,-0.0639829,-0.447586,0.24652,-0.0357488,3.08088,-0.0914345,-0.030355,-0.0639829,-0.447586,0.24652,-0.0357488,3.08088,-0.0914345,-0.030355,-0.0639829,-0.447586,0.24652,-0.0357488,3.08088,-0.0914345,-0.030355,-0.0639829,-0.447586,0.24652,-0.0357488,3.08088,-0.0914345,-0.030355,-0.0639829,-0.447586,0.24652,-0.688338,2.93679,-0.100658,-0.110687,-0.266627,-2.45777,0.0593527,0.672249,2.97133,-0.0696394,0.0725834,0.163632,-2.47529,0.0593527,-0.00130873,2.48914,-0.487273,0.124981,-0.068563,-0.963762,0.0593527,-0.0111489,3.51878,0.354425,0.0639784,-0.0297103,-0.91906,0.0593527,0.0123858,2.50592,0.431941,-1.54511,-0.0670681,0.00975503,0.0593527,-0.0118611,3.34304,-0.692283,-1.55376,0.122865,0.0255162,0.0593527,
1.01,-0.0491645,3.36687,-0.121293,-0.0663944,-0.00786991,-0.504961,0.24652,-0.0491645,3.36687,-0.121293,-0.0663944,-0.00786991,-0.504961,0.24652,-0.0491645,3.36687,-0.121293,-0.0663944,-0.00786991,-0.504961,0.24652,-0.0491645,3.36687,-0.121293,-0.0663944,-0.00786991,-0.504961,0.24652,-0.0491645,3.36687,-0.121293,-0.0663944,-0.00786991,-0.504961,0.24652,-0.72351,3.44633,-0.174704,0.0247672,0.107977,-2.6803,0.0593527,0.674291,3.47685,-0.127319,-0.00278312,-0.175254,-2.67135,0.0593527,-0.0137063,2.80402,-0.4605,0.0836664,-0.0430025,-1.09718,0.0593527,-0.0394953,4.00842,0.182545,0.061058,-0.0420781,-1.18182,0.0593527,-0.0354147,3.17386,0.523702,-1.56292,-0.262746,0.0341344,0.0593527,-0.0380981,3.77012,-0.729245,-1.57023,-0.373821,0.0334957,0.0593527,
1.0201,-0.0700959,3.77559,-0.143835,0.0281624,0.0916482,-0.508027,0.24652,-0.0700959,3.77559,-0.143835,0.0281624,0.0916482,-0.508027,0.24652,-0.0700959,3.77559,-0.143835,0.0281624,0.0916482,-0.508027,0.24652,-0.0700959,3.77559,-0.143835,0.0281624,0.0916482,-0.508027,0.24652,-0.0700959,3.77559,-0.143835,0.0281624,0.0916482,-0.508027,0.24652,-0.755296,3.82152,-0.219501,0.0337625,0.156416,-2.87767,0.0593527,0.653348,3.84079,-0.130338,-0.0127127,-0.230884,-2.86767,0.0593527,-0.038566,3.13609,-0.360244,0.0709941,-0.0468709,-1.31282,0.0593527,-0.0474851,4.47324,0.0251918,0.0619369,-0.0587053,-1.34934,0.0593527,-0.0631831,3.66978,0.523195,-1.59239,-0.502785,0.0645415,0.0593527,-0.0414463,4.04147,-0.876243,-1.60619,-0.754554,0.0720103,0.0593527,
1.0302,-0.0964551,4.23553,-0.20221,0.0689223,-0.0449117,-0.600937,0.24652,-0.0964551,4.23553,-0.20221,0.0689223,-0.0449117,-0.600937,0.24652,-0.0964551,4.23553,-0.20221,0.0689223,-0.0449117,-0.600937,0.24652,-0.0964551,4.23553,-0.20221,0.0689223,-0.0449117,-0.600937,0.24652,-0.0964551,4.23553,-0.20221,0.0689223,-0.0449117,-0.600937,0.24652,-0.778545,4.15482,-0.230402,0.0363028,-0.148665,-3.06724,0.0593527,0.646007,4.17385,-0.160714,-0.0131013,0.126433,-3.06125,0.0593527,-0.0515723,3.46906,-0.225786,0.0288466,-0.0386553,-1.4873,0.0593527,-0.0707717,4.89965,-0.137125,0.129073,-0.043402,-1.50775,0.0593527,-0.0917645,4.08354,0.528619,-1.59537,-0.662218,0.0570805,0.0593527,-0.0401338,4.19089,-0.916116,-1.60233,-0.637737,0.0727618,0.0593527,
1.0403,-0.10723,4.58497,-0.26162,0.0585322,-0.119916,-0.779876,0.24652,-0.10723,4.58497,-0.26162,0.0585322,-0.119916,-0.779876,0.24652,-0.10723,4.58497,-0.26162,0.0585322,-0.119916,-0.779876,0.24652,-0.10723,4.58497,-0.26162,0.0585322,-0.119916,-0.779876,0.24652,-0.10723,4.58497,-0.26162,0.0585322,-0.119916,-0.779876,0.24652,-0.788563,4.5424,-0.246168,0.0447029,-0.202696,3.03782,0.0593527,0.614578,4.56228,-0.16519,0.019121,-0.174408,3.03823,0.0593527,-0.082535,3.87293,-0.138124,-0.113373,-0.0529048,-1.67472,0.0593527,-0.104229,5.25414,-0.282636,-0.0170362,-0.041756,-1.67234,0.0593527,-0.121549,4.61899,0.497384,-1.65073,-1.03063,0.11363,0.0593527,-0.0633634,4.46732,-0.906082,-1.62525,-0.983076,0.0845556,0.0593527,
1.0504,-0.129496,4.92143,-0.286461,0.0113023,-0.106906,-0.997853,0.24652,-0.129496,4.92143,-0.286461,0.0113023,-0.106906,-0.997853,0.24652,-0.129496,4.92143,-0.286461,0.0113023,-0.106906,-0.997853,0.24652,-0.129496,4.92143,-0.286461,0.0113023,-0.106906,-0.997853,0.24652,-0.129496,4.92143,-0.286461,0.0113023,-0.106906,-0.997853,0.24652,-0.812763,4.91773,-0.293238,-0.0371941,0.0985185,2.86018,0.0593527,0.59037,4.95762,-0.199489,0.0221512,0.00903408,2.8601,0.0593527,-0.101149,4.24913,-0.0486964,0.077863,-0.035375,-1.86155,0.0593527,-0.11511,5.59206,-0.443259,0.24245,0.0106809,-1.85407,0.0593527,-0.147965,5.15063,0.432614,-1.65034,-1.02824,0.125215,0.0593527,-0.0701946,4.74946,-0.931619,-1.67027,-1.07136,0.14662,0.0593527,
1.0605,-0.149647,5.27783,-0.304159,-0.0197242,-0.0993237,-1.23794,0.24652,-0.149647,5.27783,-0.304159,-0.0197242,-0.0993237,-1.23794,0.24652,-0.149647,5.27783,-0.304159,-0.0197242,-0.0993237,-1.23794,0.24652,-0.149647,5.27783,-0.304159,-0.0197242,-0.0993237,-1.23794,0.24652,-0.149647,5.27783,-0.304159,-0.0197242,-0.0993237,-1.23794,0.24652,-0.851962,5.25341,-0.343953,0.12178,-0.25508,2.67329,0.0593527,0.599795,5.32105,-0.236759,0.0954814,-0.182342,2.67896,0.0593527,-0.13052,4.62611,0.0285143,-0.00889389,-0.0834146,-2.03203,0.0593527,-0.132058,5.95141,-0.613439,-0.140367,-0.14675,-2.01643,0.0593527,-0.182113,5.61329,0.359172,-1.76333,-1.25208,0.247932,0.0593527,-0.0798911,4.96554,-0.94976,-1.73599,-1.22099,0.219708,0.0593527,
1.0706,-0.164007,5.63837,-0.336258,0.0135778,-0.0745087,-1.48133,0.24652,-0.164007,5.63837,-0.336258,0.0135778,-0.0745087,-1.48133,0.24652,-0.164007,5.63837,-0.336258,0.0135778,-0.0745087,-1.48133,0.24652,-0.164007,5.63837,-0.336258,0.0135778,-0.0745087,-1.48133,0.24652,-0.164007,5.63837,-0.336258,0.0135778,-0.0745087,-1.48133,0.24652,-0.89391,5.5795,-0.397021,-0.0200318,0.00987573,2.51715,0.0593527,0.584267,5.65793,-0.270405,-0.0357784,0.0246597,2.51885,0.0593527,-0.162156,5.01859,0.101878,0.131155,-0.00559149,-2.20101,0.0593527,-0.141894,6.22394,-0.751917,0.179394,0.0295101,-2.22275,0.0593527,-0.213068,6.06222,0.275575,-1.91366,-1.34812,0.402351,0.0593527,-0.0939797,5.18396,-0.92706,-1.7349,-1.18451,0.232461,0.0593527,
1.0807,-0.186722,5.9566,-0.377987,0.0841427,-0.0549892,-1.65357,0.24652,-0.186722,5.9566,-0.377987,0.0841427,-0.0549892,-1.65357,0.24652,-0.186722,5.9566,-0.377987,0.0841427,-0.0549892,-1.65357,0.24652,-0.186722,5.9566,-0.377987,0.0841427,-0.0549892,-1.65357,0.24652,-0.186722,5.9566,-0.377987,0.0841427,-0.0549892,-1.65357,0.24652,-0.901233,5.92838,-0.426324,0.0692458,-0.112443,2.3381,0.0593527,0.555433,6.00512,-0.287119,0.149493,-0.17303,2.32644,0.0593527,-0.190265,5.44976,0.168162,0.00861969,-0.11946,-2.38006,0.0593527,-0.152587,6.47642,-0.874628,-0.0882042,-0.214293,-2.36353,0.0593527,-0.236226,6.49714,0.144365,2.84542,-1.47358,1.91918,0.0593527,-0.105146,5.43876,-0.866132,2.04689,-1.34351,2.71188,0.0593527,
1.0908,-0.202746,6.27219,-0.412108,0.125629,-0.0488553,-1.77735,0.24652,-0.202746,6.27219,-0.412108,0.125629,-0.0488553,-1.77735,0.24652,-0.202746,6.27219,-0.412108,0.125629,-0.0488553,-1.77735,0.24652,-0.202746,6.27219,-0.412108,0.125629,-0.0488553,-1.77735,0.24652,-0.202746,6.27219,-0.412108,0.125629,-0.0488553,-1.77735,0.24652,-0.919024,6.25131,-0.461849,0.0808291,-0.107445,2.1541,0.0593527,0.524918,6.33977,-0.317896,-0.0097051,-0.0425046,2.15955,0.0593527,-0.22549,5.88953,0.214523,0.0742946,-0.053139,-2.56635,0.0593527,-0.160473,6.70192,-0.996045,0.0575145,-0.0801668,-2.55974,0.0593527,-0.26095,6.90252,0.00554532,1.94078,-1.26439,2.8206,0.0593527,-0.126084,5.68934,-0.790279,2.83758,-1.46667,1.93786,0.0593527,
1.1009,-0.226908,6.59385,-0.44451,0.108046,-0.0634105,-1.91232,0.24652,-0.226908,6.59385,-0.44451,0.108046,-0.0634105,-1.91232,0.24652,-0.226908,6.59385,-0.44451,0.108046,-0.0634105,-1.91232,0.24652,-0.226908,6.59385,-0.44451,0.108046,-0.0634105,-1.91232,0.24652,-0.226908,6.59385,-0.44451,0.108046,-0.0634105,-1.91232,0.24652,-0.934106,6.54607,-0.497294,-0.022268,-0.0562755,1.98143,0.0593527,0.514451,6.66211,-0.355349,0.0542025,-0.0829126,1.97573,0.0593527,-0.255174,6.31249,0.245283,0.0729951,-0.0717033,-2.74357,0.0593527,-0.171538,6.89493,-1.09451,0.145319,0.101789,-2.74489,0.0593527,-0.280066,7.27828,-0.144549,1.94225,-1.24105,2.83686,0.0593527,-0.143948,5.93255,-0.711049,1.8245,-1.06059,2.94315,0.0593527,
1.111,-0.245289,6.8988,-0.476738,0.0678498,-0.0965574,-2.09055,0.24652,-0.245289,6.8988,-0.476738,0.0678498,-0.0965574,-2.09055,0.24652,-0.245289,6.8988,-0.476738,0.0678498,-0.0965574,-2.09055,0.24652,-0.245289,6.8988,-0.476738,0.0678498,-0.0965574,-2.09055,0.24652,-0.245289,6.8988,-0.476738,0.0678498,-0.0965574,-2.09055,0.24652,-0.968868,6.83373,-0.528893,0.168192,-0.1068,1.78955,0.0593527,0.49961,6.97802,-0.394066,0.200679,-0.11892,1.78483,0.0593527,-0.28143,6.74008,0.254141,0.0723375,-0.129684,-2.91466,0.0593527,-0.18056,7.07915,-1.18308,0.0481514,-0.232159,-2.91748,0.0593527,-0.30583,7.62913,-0.296553,1.79591,-0.957599,2.98316,0.0593527,-0.160593,6.18612,-0.621201,1.77869,-0.870729,2.99874,0.0593527,
1.1211,-0.263755,7.1902,-0.509375,0.101403,-0.113401,-2.30794,0.24652,-0.263755,7.1902,-0.509375,0.101403,-0.113401,-2.30794,0.24652,-0.263755,7.1902,-0.509375,0.101403,-0.113401,-2.30794,0.24652,-0.263755,7.1902,-0.509375,0.101403,-0.113401,-2.30794,0.24652,-0.263755,7.1902,-0.509375,0.101403,-0.113401,-2.30794,0.24652,-0.993431,7.1212,-0.557976,0.0589746,-0.0869601,1.62776,0.0593527,0.48469,7.28167,-0.435249,0.00265599,-0.084363,1.63346,0.0593527,-0.316158,7.15686,0.243361,0.095038,-0.0135341,-3.09155,0.0593527,-0.191414,7.25221,-1.23721,0.0950555,-0.0385046,-3.09885,0.0593527,-0.325671,7.9472,-0.460107,1.77264,-0.82687,3.01413,0.0593527,-0.182622,6.46153,-0.532968,1.81872,-1.01337,2.97879,0.0593527,
1.1312,-0.284637,7.46769,-0.540732,0.131759,-0.0758452,-2.5112,0.24652,-0.284637,7.46769,-0.540732,0.131759,-0.0758452,-2.5112,0.24652,-0.284637,7.46769,-0.540732,0.131759,-0.0758452,-2.5112,0.24652,-0.284637,7.46769,-0.540732,0.131759,-0.0758452,-2.5112,0.24652,-0.284637,7.46769,-0.540732,0.131759,-0.0758452,-2.5112,0.24652,-1.00688,7.40603,-0.594534,0.0481581,-0.0939851,1.45742,0.0593527,0.458309,7.5799,-0.470811,0.0652353,-0.0901125,1.45551,0.0593527,-0.345675,7.56908,0.200005,0.102791,-0.0815381,3.01121,0.0593527,-0.201194,7.41406,-1.26491,0.0849242,0.0539917,3.01576,0.0593527,-0.3404,8.2243,-0.625195,1.76072,-0.711928,3.03099,0.0593527,-0.205668,6.75796,-0.440507,1.74785,-0.601942,3.04022,0.0593527,
1.1413,-0.303219,7.74158,-0.572603,0.124595,-0.0451754,-2.67742,0.24652,-0.303219,7.74158,-0.572603,0.124595,-0.0451754,-2.67742,0.24652,-0.303219,7.74158,-0.572603,0.124595,-0.0451754,-2.67742,0.24652,-0.303219,7.74158,-0.572603,0.124595,-0.0451754,-2.67742,0.24652,-0.303219,7.74158,-0.572603,0.124595,-0.0451754,-2.67742,0.24652,-1.02498,7.66965,-0.626983,0.197252,-0.055863,1.26923,0.0593527,0.434095,7.86193,-0.508681,0.225529,-0.0492286,1.26804,0.0593527,-0.375659,7.96964,0.13582,0.128523,-0.127433,2.83464,0.0593527,-0.211366,7.55978,-1.27513,0.144962,-0.174934,2.8335,0.0593527,-0.358843,8.47143,-0.787089,1.73994,-0.460084,3.05431,0.0593527,-0.231203,7.06289,-0.347557,1.73628,-0.422496,3.05613,0.0593527,
1.1514,-0.324109,8.00889,-0.606133,0.122691,-0.0488723,-2.82875,0.24652,-0.324109,8.00889,-0.606133,0.122691,-0.0488723,-2.82875,0.24652,-0.324109,8.00889,-0.606133,0.122691,-0.0488723,-2.82875,0.24652,-0.324109,8.00889,-0.606133,0.122691,-0.0488723,-2.82875,0.24652,-0.324109,8.00889,-0.606133,0.122691,-0.0488723,-2.82875,0.24652,-1.048,7.92063,-0.653548,0.113573,-0.0815947,1.09824,0.0593527,0.421336,8.13165,-0.550726,0.0870256,-0.0933726,1.09988,0.0593527,-0.406864,8.35885,0.0589306,0.104953,-0.0325229,2.66311,0.0593527,-0.222344,7.69847,-1.26287,0.151181,-0.120161,2.65547,0.0593527,-0.372238,8.68615,-0.946395,1.73197,-0.286103,3.07182,0.0593527,-0.256717,7.36928,-0.2618,1.74571,-0.461023,3.06646,0.0593527,
1.1615,-0.344382,8.26109,-0.638396,0.152038,-0.0634146,-2.9947,0.24652,-0.344382,8.26109,-0.638396,0.152038,-0.0634146,-2.9947,0.24652,-0.344382,8.26109,-0.638396,0.152038,-0.0634146,-2.9947,0.24652,-0.344382,8.26109,-0.638396,0.152038,-0.0634146,-2.9947,0.24652,-0.344382,8.26109,-0.638396,0.152038,-0.0634146,-2.9947,0.24652,-1.06938,8.17449,-0.677188,0.0990084,-0.0925868,0.923547,0.0593527,0.39973,8.39015,-0.598849,0.0600014,-0.123009,0.928325,0.0593527,-0.432693,8.72403,-0.0472821,0.115329,-0.0393507,2.48707,0.0593527,-0.234306,7.84167,-1.22996,0.0560166,0.0391618,2.48564,0.0593527,-0.384653,8.87232,-1.09095,1.72578,-0.160806,3.08643,0.0593527,-0.282958,7.69323,-0.184222,1.72577,-0.119419,3.08896,0.0593527,
1.1716,-0.363894,8.50403,-0.669415,0.169215,-0.0532901,3.10043,0.24652,-0.363894,8.50403,-0.669415,0.169215,-0.0532901,3.10043,0.24652,-0.363894,8.50403,-0.669415,0.169215,-0.0532901,3.10043,0.24652,-0.363894,8.50403,-0.669415,0.169215,-0.0532901,3.10043,0.24652,-0.363894,8.50403,-0.669415,0.169215,-0.0532901,3.10043,0.24652,-1.0873,8.41574,-0.703508,0.196037,0.0035153,0.745688,0.0593527,0.37716,8.63747,-0.644999,0.203505,0.00999326,0.746234,0.0593527,-0.458214,9.06219,-0.169307,0.166145,-0.0749739,2.30853,0.0593527,-0.249826,7.99252,-1.17906,0.138995,-0.0504506,2.31026,0.0593527,-0.396499,9.02776,-1.22131,1.71988,0.0591976,3.10021,0.0593527,-0.312169,8.02791,-0.127474,1.71656,0.154411,3.10079,0.0593527,
