time,0_rod(payload_bars compound_2kFFvD).X,0_rod(payload_bars compound_2kFFvD).Y,0_rod(payload_bars compound_2kFFvD).Z,0_rod(payload_bars compound_2kFFvD).Euler1,0_rod(payload_bars compound_2kFFvD).Euler2,0_rod(payload_bars compound_2kFFvD).Euler3,0_rod(payload_bars compound_2kFFvD).mass,1_rod(payload_bars compound_2kFFvD).X,1_rod(payload_bars compound_2kFFvD).Y,1_rod(payload_bars compound_2kFFvD).Z,1_rod(payload_bars compound_2kFFvD).Euler1,1_rod(payload_bars compound_2kFFvD).Euler2,1_rod(payload_bars compound_2kFFvD).Euler3,1_rod(payload_bars compound_2kFFvD).mass,2_rod(payload_bars compound_2kFFvD).X,2_rod(payload_bars compound_2kFFvD).Y,2_rod(payload_bars compound_2kFFvD).Z,2_rod(payload_bars compound_2kFFvD).Euler1,2_rod(payload_bars compound_2kFFvD).Euler2,2_rod(payload_bars compound_2kFFvD).Euler3,2_rod(payload_bars compound_2kFFvD).mass,3_rod(payload_bars compound_2kFFvD).X,3_rod(payload_bars compound_2kFFvD).Y,3_rod(payload_bars compound_2kFFvD).Z,3_rod(payload_bars compound_2kFFvD).Euler1,3_rod(payload_bars compound_2kFFvD).Euler2,3_rod(payload_bars compound_2kFFvD).Euler3,3_rod(payload_bars compound_2kFFvD).mass,4_rod(payload_bars compound_2kFFvD).X,4_rod(payload_bars compound_2kFFvD).Y,4_rod(payload_bars compound_2kFFvD).Z,4_rod(payload_bars compound_2kFFvD).Euler1,4_rod(payload_bars compound_2kFFvD).Euler2,4_rod(payload_bars compound_2kFFvD).Euler3,4_rod(payload_bars compound_2kFFvD).mass,5_rod(strut).X,5_rod(strut).Y,5_rod(strut).Z,5_rod(strut).Euler1,5_rod(strut).Euler2,5_rod(strut).Euler3,5_rod(strut).mass,6_rod(strut).X,6_rod(strut).Y,6_rod(strut).Z,6_rod(strut).Euler1,6_rod(strut).Euler2,6_rod(strut).Euler3,6_rod(strut).mass,7_rod(strut).X,7_rod(strut).Y,7_rod(strut).Z,7_rod(strut).Euler1,7_rod(strut).Euler2,7_rod(strut).Euler3,7_rod(strut).mass,8_rod(strut).X,8_rod(strut).Y,8_rod(strut).Z,8_rod(strut).Euler1,8_rod(strut).Euler2,8_rod(strut).Euler3,8_rod(strut).mass,9_rod(strut).X,9_rod(strut).Y,9_rod(strut).Z,9_rod(strut).Euler1,9_rod(strut).Euler2,9_rod(strut).Euler3,9_rod(strut).mass,10_rod(strut).X,10_rod(strut).Y,10_rod(strut).Z,10_rod(strut).Euler1,10_rod(strut).Euler2,10_rod(strut).Euler3,10_rod(strut).mass,
4.5147,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,16.2851,5.85843,65.8728,-0.348262,-1.0584,0.812597,0.199491,17.8333,5.65556,71.2313,0.925595,-1.24149,-0.342741,0.199491,18.2479,5.71807,69.0907,0.848661,-1.30074,1.41847,0.199491,19.3307,3.87161,69.2466,0.0623601,-1.25305,1.98652,0.199491,19.4449,5.8642,68.7216,1.30374,0.0944805,1.79089,0.199645,16.1883,4.44754,69.0752,1.38311,0.057454,1.87481,0.199491,
4.5248,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,16.2743,5.85916,65.8599,-0.342094,-1.06003,0.808034,0.199491,17.8396,5.65839,71.2213,0.929945,-1.24089,-0.34878,0.199491,18.2511,5.71053,69.0857,0.84236,-1.30166,1.42049,0.199491,19.3306,3.8713,69.2459,0.0666928,-1.25351,1.98234,0.199491,19.4447,5.86457,68.7192,1.30335,0.0946466,1.79079,0.199645,16.1847,4.44593,69.0686,1.3821,0.0598086,1.87551,0.199491,
4.5349,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,16.2606,5.85973,65.844,-0.333841,-1.06172,0.801938,0.199491,17.8476,5.66197,71.2086,0.934907,-1.2398,-0.355899,0.199491,18.2552,5.70138,69.0795,0.873543,-1.30077,1.3855,0.199491,19.3305,3.87095,69.2447,0.0710838,-1.25389,1.97809,0.199491,19.4444,5.86516,68.716,1.30307,0.0948187,1.79074,0.199645,16.1803,4.44397,69.0602,1.38277,0.062208,1.87656,0.199491,
4.545,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,16.2463,5.8604,65.827,-0.326874,-1.06438,0.796961,0.199491,17.8557,5.6655,71.1957,0.940288,-1.23889,-0.36344,0.199491,18.2594,5.69186,69.0728,0.860265,-1.3022,1.39326,0.199491,19.3307,3.87071,69.2435,0.0770273,-1.25449,1.97239,0.199491,19.4441,5.86568,68.7131,1.30276,0.0950164,1.79067,0.199645,16.1762,4.4418,69.0517,1.383,0.0647782,1.87754,0.199491,
4.5551,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,16.2341,5.8611,65.8118,-0.320674,-1.0667,0.792438,0.199491,17.8626,5.6684,71.1842,0.945116,-1.2381,-0.370103,0.199491,18.2627,5.68373,69.0669,0.839648,-1.30404,1.40876,0.199491,19.3311,3.87038,69.2426,0.080918,-1.2549,1.96862,0.199491,19.4441,5.86623,68.7103,1.30225,0.0951697,1.79045,0.199645,16.1722,4.43998,69.0439,1.38263,0.0672793,1.87844,0.199491,
4.5652,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,16.2257,5.86148,65.8012,-0.314543,-1.0674,0.787714,0.199491,17.8676,5.67046,71.1758,0.948512,-1.23744,-0.37483,0.199491,18.2652,5.67777,69.0626,0.840139,-1.3045,1.40516,0.199491,19.3317,3.8699,69.2414,0.0834277,-1.25515,1.96613,0.199491,19.4443,5.86684,68.7078,1.30212,0.0952732,1.79036,0.199645,16.1696,4.43872,69.0383,1.38167,0.0691616,1.87891,0.199491,
4.5753,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,16.2229,5.8618,65.7965,-0.311491,-1.06743,0.785229,0.199491,17.8702,5.67162,71.1722,0.949688,-1.23704,-0.37668,0.199491,18.2668,5.67542,69.0603,0.841983,-1.30451,1.40202,0.199491,19.332,3.86967,69.2404,0.0837428,-1.25517,1.96578,0.199491,19.4447,5.86701,68.7065,1.30188,0.0953959,1.79036,0.199645,16.1689,4.43849,69.0355,1.38125,0.0699062,1.87905,0.199491,
4.5854,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,16.226,5.86213,65.7983,-0.313163,-1.0674,0.786371,0.199491,17.8697,5.67145,71.1736,0.949151,-1.23725,-0.375971,0.199491,18.2671,5.67714,69.0607,0.83935,-1.30458,1.40517,0.199491,19.3325,3.86953,69.2404,0.0829049,-1.25519,1.96654,0.199491,19.4455,5.86684,68.7067,1.30181,0.0953733,1.79027,0.199645,16.1702,4.43929,69.036,1.38125,0.0694673,1.87882,0.199491,
4.5955,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,16.2343,5.86223,65.8064,-0.317658,-1.0665,0.789596,0.199491,17.8662,5.67003,71.1798,0.946706,-1.23789,-0.372555,0.199491,18.2659,5.68222,69.0639,0.840936,-1.30416,1.40607,0.199491,19.333,3.86937,69.2409,0.0807949,-1.25508,1.96851,0.199491,19.4465,5.86655,68.7082,1.30185,0.0952837,1.79021,0.199645,16.1729,4.44075,69.0401,1.38144,0.0680197,1.87827,0.199491,
4.6056,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,16.2463,5.86183,65.8198,-0.324046,-1.06475,0.794274,0.199491,17.8603,5.66763,71.1903,0.942318,-1.23866,-0.366571,0.199491,18.2633,5.68967,69.0693,0.851255,-1.30301,1.39999,0.199491,19.3332,3.86942,69.2417,0.0771183,-1.25475,1.97201,0.199491,19.4473,5.86604,68.7105,1.30198,0.0951903,1.79029,0.199645,16.1765,4.4425,69.0471,1.38178,0.0657641,1.87744,0.199491,
4.6157,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,16.26,5.86104,65.8359,-0.332057,-1.06285,0.80029,0.199491,17.8527,5.66433,71.203,0.937083,-1.23955,-0.359275,0.199491,18.2597,5.69873,69.0758,0.860837,-1.30181,1.39561,0.199491,19.3334,3.86969,69.2428,0.0725322,-1.25434,1.97643,0.199491,19.4479,5.86549,68.7136,1.30244,0.094997,1.79041,0.199645,16.1808,4.44431,69.0554,1.38239,0.0629931,1.87647,0.199491,
4.6258,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,16.2736,5.86014,65.8521,-0.339878,-1.06087,0.806148,0.199491,17.8446,5.66062,71.2159,0.931858,-1.24041,-0.351849,0.199491,18.2557,5.70832,69.082,0.864806,-1.30092,1.39693,0.199491,19.3335,3.87001,69.2439,0.0680318,-1.25394,1.98077,0.199491,19.4482,5.86503,68.7167,1.30276,0.0948156,1.79049,0.199645,16.1852,4.44611,69.0637,1.38338,0.0601086,1.87555,0.199491,
4.6359,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,16.2851,5.85938,65.8657,-0.346007,-1.05895,0.810633,0.199491,17.8373,5.6572,71.2269,0.92724,-1.24093,-0.345288,0.199491,18.2518,5.71656,69.0868,0.830063,-1.30182,1.43492,0.199491,19.3334,3.87036,69.2447,0.0642463,-1.25354,1.98444,0.199491,19.4481,5.86461,68.7191,1.30315,0.0946738,1.7906,0.199645,16.1891,4.44765,69.0709,1.38225,0.0582398,1.87462,0.199491,
4.646,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,16.2929,5.85867,65.8753,-0.350334,-1.05767,0.813872,0.199491,17.8324,5.65482,71.2341,0.92418,-1.2412,-0.340918,0.199491,18.2492,5.7222,69.0904,0.84392,-1.30075,1.42463,0.199491,19.3332,3.87069,69.2454,0.0612498,-1.25322,1.98736,0.199491,19.4479,5.8644,68.7205,1.3035,0.0945102,1.79062,0.199645,16.1914,4.44867,69.0756,1.38203,0.0568765,1.87409,0.199491,
4.6561,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,16.2956,5.85824,65.8789,-0.351726,-1.05716,0.814975,0.199491,17.8307,5.65404,71.237,0.923147,-1.2415,-0.339423,0.199491,18.2484,5.72397,69.092,0.857329,-1.29992,1.41279,0.199491,19.3329,3.87094,69.2457,0.0609302,-1.25321,1.98772,0.199491,19.4476,5.86421,68.7216,1.30365,0.0944773,1.7907,0.199645,16.1924,4.44881,69.0776,1.38219,0.0562491,1.87382,0.199491,
4.6662,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,16.293,5.85842,65.8761,-0.350799,-1.05796,0.814402,0.199491,17.8323,5.6548,71.235,0.924292,-1.24163,-0.340974,0.199491,18.2493,5.72219,69.0912,0.850921,-1.30047,1.41797,0.199491,19.3328,3.87116,69.2462,0.0612664,-1.25329,1.98745,0.199491,19.4476,5.86414,68.7218,1.30364,0.0944477,1.79063,0.199645,16.1915,4.44831,69.0764,1.38253,0.0566709,1.87403,0.199491,
4.6763,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,16.2855,5.85894,65.8672,-0.347764,-1.05975,0.812344,0.199491,17.8367,5.65676,71.2279,0.92761,-1.2414,-0.345458,0.199491,18.2517,5.71702,69.0881,0.846154,-1.30125,1.41972,0.199491,19.3329,3.87102,69.2462,0.0637414,-1.25362,1.98507,0.199491,19.4476,5.86433,68.7208,1.30338,0.0944916,1.79045,0.199645,16.1891,4.44714,69.0719,1.3825,0.0581372,1.87457,0.199491,
4.6864,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,16.2742,5.85968,65.8536,-0.340711,-1.06117,0.807042,0.199491,17.8433,5.65972,71.2174,0.931978,-1.24064,-0.351603,0.199491,18.255,5.70922,69.0828,0.845291,-1.30192,1.41635,0.199491,19.3328,3.87073,69.2453,0.067876,-1.25402,1.98108,0.199491,19.4474,5.86475,68.7182,1.30306,0.094661,1.79038,0.199645,16.1854,4.44544,69.0649,1.3826,0.0602488,1.87539,0.199491,
4.6965,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,16.2604,5.86009,65.8381,-0.332861,-1.06298,0.801338,0.199491,17.8513,5.66328,71.205,0.936703,-1.23943,-0.358478,0.199491,18.2592,5.70008,69.0766,0.860892,-1.30177,1.39644,0.199491,19.3328,3.87041,69.2441,0.0715119,-1.25429,1.97756,0.199491,19.447,5.86532,68.7151,1.3028,0.094843,1.79037,0.199645,16.1813,4.44352,69.0568,1.38179,0.0630819,1.87634,0.199491,
4.7066,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,16.247,5.86082,65.8218,-0.32625,-1.06553,0.796569,0.199491,17.8588,5.66651,71.1928,0.942184,-1.23894,-0.365936,0.199491,18.263,5.69123,69.0704,0.859405,-1.30262,1.39314,0.199491,19.3329,3.87019,69.2431,0.0776488,-1.25496,1.97168,0.199491,19.4468,5.86581,68.7124,1.30243,0.0950081,1.79022,0.199645,16.1772,4.44155,69.0486,1.38176,0.065602,1.87726,0.199491,
4.7167,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,16.2362,5.86146,65.8081,-0.320414,-1.06746,0.792257,0.199491,17.8649,5.66902,71.1824,0.946615,-1.23823,-0.371989,0.199491,18.2659,5.68385,69.0651,0.842505,-1.30421,1.40553,0.199491,19.3333,3.86983,69.2422,0.0818789,-1.25541,1.96758,0.199491,19.4468,5.86638,68.7098,1.30213,0.0951261,1.79005,0.199645,16.1736,4.4398,69.0416,1.38174,0.0677278,1.87806,0.199491,
4.7268,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,16.2294,5.86171,65.7995,-0.314967,-1.06779,0.788029,0.199491,17.8691,5.67081,71.1755,0.949007,-1.23741,-0.375527,0.199491,18.2681,5.67899,69.0615,0.841383,-1.3046,1.40405,0.199491,19.3338,3.86944,69.241,0.0835633,-1.25555,1.96589,0.199491,19.447,5.86687,68.7076,1.30185,0.0952587,1.79,0.199645,16.1715,4.43877,69.037,1.38164,0.0690347,1.87848,0.199491,
4.7369,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,16.2282,5.862,65.7967,-0.313408,-1.06786,0.786719,0.199491,17.8708,5.6716,71.1735,0.949584,-1.23716,-0.376532,0.199491,18.2692,5.67786,69.0599,0.842723,-1.30456,1.40199,0.199491,19.3342,3.86926,69.2403,0.083638,-1.25557,1.96578,0.199491,19.4475,5.86693,68.7067,1.30179,0.095321,1.79,0.199645,16.1714,4.43882,69.0352,1.38179,0.069298,1.87855,0.199491,
4.747,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,16.2327,5.86229,65.8002,-0.316037,-1.0677,0.788586,0.199491,17.8694,5.67104,71.1761,0.948674,-1.23757,-0.375211,0.199491,18.2692,5.68052,69.0611,0.841257,-1.30452,1.40452,0.199491,19.3347,3.86908,69.2404,0.0826049,-1.25559,1.96671,0.199491,19.4483,5.86675,68.7073,1.30169,0.0952859,1.78989,0.199645,16.1731,4.43981,69.0366,1.38183,0.0685951,1.87824,0.199491,
4.7571,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,16.2419,5.86229,65.8096,-0.320922,-1.06654,0.792088,0.199491,17.8654,5.6694,71.1834,0.945778,-1.23826,-0.371197,0.199491,18.2676,5.68615,69.0648,0.844494,-1.30394,1.40415,0.199491,19.3351,3.86895,69.2411,0.0802601,-1.25543,1.96891,0.199491,19.4493,5.8664,68.7089,1.30171,0.0952094,1.78987,0.199645,16.176,4.44136,69.0414,1.3818,0.0670368,1.87761,0.199491,
4.7672,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,16.2542,5.8618,65.8234,-0.327757,-1.06482,0.797144,0.199491,17.8592,5.66688,71.1942,0.941162,-1.239,-0.364923,0.199491,18.2648,5.69384,69.0704,0.855559,-1.30271,1.39751,0.199491,19.3353,3.86907,69.2419,0.0763778,-1.25507,1.97262,0.199491,19.45,5.86586,68.7114,1.302,0.095081,1.78998,0.199645,16.1797,4.44313,69.0487,1.38198,0.0647562,1.87674,0.199491,
4.7773,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,16.2677,5.86102,65.8392,-0.335728,-1.06302,0.803135,0.199491,17.8517,5.66356,71.2067,0.936078,-1.23989,-0.35779,0.199491,18.2612,5.70287,69.0766,0.863122,-1.30164,1.39504,0.199491,19.3355,3.86932,69.2429,0.0719349,-1.25468,1.9769,0.199491,19.4505,5.86536,68.7144,1.30231,0.0949177,1.79007,0.199645,16.184,4.44494,69.0568,1.3826,0.0620405,1.8758,0.199491,
4.7874,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,16.2803,5.86017,65.8543,-0.342823,-1.06106,0.808411,0.199491,17.844,5.66003,71.2188,0.931166,-1.24067,-0.350801,0.199491,18.2574,5.71193,69.0824,0.864764,-1.3009,1.39833,0.199491,19.3356,3.86957,69.2439,0.0678467,-1.25431,1.98084,0.199491,19.4508,5.86495,68.7172,1.30271,0.0947303,1.79015,0.199645,16.1881,4.44665,69.0645,1.38337,0.0593872,1.87492,0.199491,
4.7975,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,16.2907,5.85957,65.8663,-0.348173,-1.05933,0.81228,0.199491,17.8374,5.65689,71.2285,0.927201,-1.2412,-0.345077,0.199491,18.2539,5.71931,69.0867,0.843012,-1.30134,1.42332,0.199491,19.3355,3.86993,69.2446,0.0661893,-1.25419,1.98249,0.199491,19.4507,5.86459,68.7192,1.30303,0.0945971,1.79022,0.199645,16.1913,4.44791,69.0708,1.38389,0.057239,1.87417,0.199491,
4.8076,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,16.2968,5.85884,65.8742,-0.351199,-1.05807,0.81455,0.199491,17.8335,5.65503,71.2342,0.924495,-1.24118,-0.341357,0.199491,18.2518,5.72373,69.0896,0.843609,-1.30088,1.42519,0.199491,19.3352,3.87024,69.2452,0.0622339,-1.25372,1.98632,0.199491,19.4503,5.86442,68.7206,1.30331,0.0944829,1.79028,0.199645,16.1933,4.44864,69.0749,1.38352,0.0562208,1.87374,0.199491,
4.8177,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,16.2978,5.85855,65.8761,-0.351203,-1.05765,0.814573,0.199491,17.8328,5.65473,71.2358,0.924094,-1.2415,-0.340747,0.199491,18.2515,5.72446,69.0905,0.854252,-1.30031,1.4154,0.199491,19.335,3.87056,69.2456,0.0612177,-1.25363,1.98736,0.199491,19.4501,5.86421,68.7214,1.30345,0.0944309,1.79031,0.199645,16.1938,4.44868,69.0759,1.38285,0.0561547,1.87353,0.199491,
4.8278,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,16.294,5.85884,65.8716,-0.35017,-1.05898,0.814007,0.199491,17.8351,5.65575,71.2325,0.926139,-1.2418,-0.343362,0.199491,18.2528,5.72178,69.0892,0.851716,-1.30081,1.41637,0.199491,19.3349,3.87079,69.2461,0.0620351,-1.2538,1.98663,0.199491,19.4501,5.8642,68.7215,1.30341,0.0944068,1.79019,0.199645,16.1926,4.44802,69.0737,1.38227,0.0571214,1.87379,0.199491,
4.8379,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,16.2856,5.85938,65.8617,-0.346524,-1.06083,0.811489,0.199491,17.8399,5.65789,71.2246,0.929723,-1.24143,-0.348239,0.199491,18.2554,5.71594,69.0856,0.84546,-1.30169,1.41925,0.199491,19.3348,3.87066,69.2459,0.0649802,-1.25416,1.9838,0.199491,19.4499,5.86442,68.7202,1.30314,0.0944702,1.79003,0.199645,16.1899,4.44668,69.0686,1.38175,0.0588868,1.87435,0.199491,
4.848,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,16.2739,5.86004,65.8478,-0.339101,-1.06219,0.805916,0.199491,17.8467,5.66092,71.2138,0.93411,-1.24058,-0.354451,0.199491,18.2588,5.70805,69.0802,0.866541,-1.30127,1.39467,0.199491,19.3347,3.87034,69.2448,0.070195,-1.25468,1.97878,0.199491,19.4497,5.86492,68.7173,1.3028,0.0946478,1.78997,0.199645,16.1858,4.44485,69.0614,1.38423,0.0603249,1.87535,0.199491,
4.8581,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,16.2603,5.86041,65.8326,-0.331798,-1.06416,0.800667,0.199491,17.8544,5.66436,71.2017,0.938661,-1.23938,-0.361086,0.199491,18.2628,5.69909,69.074,0.855293,-1.30242,1.40079,0.199491,19.3347,3.87006,69.2437,0.073417,-1.25489,1.97566,0.199491,19.4492,5.86545,68.7145,1.30256,0.0948422,1.78999,0.199645,16.1822,4.44291,69.0537,1.38299,0.0632005,1.87621,0.199491,
4.8682,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,16.248,5.86113,65.8173,-0.325967,-1.06669,0.796488,0.199491,17.8613,5.6673,71.1904,0.94373,-1.23887,-0.36798,0.199491,18.2662,5.69097,69.0682,0.850577,-1.30344,1.40095,0.199491,19.3349,3.86989,69.243,0.0779558,-1.25539,1.97131,0.199491,19.4491,5.86589,68.7119,1.30225,0.0949459,1.78979,0.199645,16.1782,4.44119,69.0459,1.38198,0.0658932,1.87705,0.199491,
4.8783,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,16.2385,5.86166,65.8054,-0.320478,-1.06819,0.792384,0.199491,17.8667,5.66947,71.1811,0.947794,-1.23832,-0.373459,0.199491,18.2688,5.68435,69.0635,0.844984,-1.30435,1.40288,0.199491,19.3353,3.8695,69.242,0.0821979,-1.25585,1.96719,0.199491,19.4491,5.86646,68.7095,1.30193,0.0950793,1.78963,0.199645,16.1751,4.43964,69.0396,1.38113,0.0679975,1.87767,0.199491,
4.8884,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,16.2333,5.86187,65.7986,-0.315785,-1.06821,0.788683,0.199491,17.8702,5.67099,71.1758,0.949476,-1.2376,-0.376081,0.199491,18.2706,5.68056,69.0606,0.844592,-1.30457,1.40125,0.199491,19.3357,3.86915,69.2409,0.0834386,-1.25592,1.96593,0.199491,19.4494,5.86683,68.7076,1.30179,0.0951908,1.78965,0.199645,16.1736,4.43888,69.0361,1.38109,0.0689969,1.87799,0.199491,
4.8985,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,16.2337,5.86215,65.7975,-0.315476,-1.06825,0.788334,0.199491,17.871,5.67143,71.1751,0.949513,-1.23748,-0.376319,0.199491,18.2714,5.68056,69.0598,0.843324,-1.30462,1.40226,0.199491,19.3362,3.86895,69.2404,0.0833299,-1.25596,1.96599,0.199491,19.45,5.86682,68.7072,1.30166,0.0952363,1.78962,0.199645,16.1739,4.4392,69.0352,1.38161,0.0688593,1.87798,0.199491,
4.9086,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,16.2395,5.8624,65.8025,-0.318821,-1.06789,0.790723,0.199491,17.8689,5.67055,71.1789,0.948139,-1.23797,-0.374341,0.199491,18.271,5.68407,69.0616,0.842595,-1.30449,1.40451,0.199491,19.3367,3.86877,69.2407,0.0820502,-1.25595,1.96716,0.199491,19.4509,5.86661,68.7081,1.3016,0.0951806,1.78951,0.199645,16.1759,4.44034,69.0374,1.38198,0.0678234,1.87761,0.199491,
4.9187,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,16.2494,5.8623,65.8129,-0.323994,-1.06652,0.794436,0.199491,17.8644,5.66874,71.1869,0.944801,-1.23863,-0.369775,0.199491,18.2692,5.69012,69.0657,0.848713,-1.30368,1.40164,0.199491,19.337,3.8687,69.2413,0.0795194,-1.25576,1.96954,0.199491,19.4518,5.86621,68.7098,1.3017,0.0950927,1.78953,0.199645,16.179,4.44195,69.0428,1.38213,0.0660635,1.87694,0.199491,
4.9288,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,16.2618,5.86174,65.827,-0.331045,-1.06481,0.799682,0.199491,17.858,5.66611,71.198,0.940105,-1.23938,-0.363373,0.199491,18.2662,5.69795,69.0714,0.859799,-1.30243,1.39507,0.199491,19.3372,3.86885,69.2422,0.0756474,-1.2554,1.97326,0.199491,19.4525,5.86568,68.7124,1.30194,0.0949766,1.78965,0.199645,16.1828,4.4437,69.0502,1.38237,0.0637275,1.87606,0.199491,
