time,0_rod(payload_bars compound_6rRHNu).X,0_rod(payload_bars compound_6rRHNu).Y,0_rod(payload_bars compound_6rRHNu).Z,0_rod(payload_bars compound_6rRHNu).Euler1,0_rod(payload_bars compound_6rRHNu).Euler2,0_rod(payload_bars compound_6rRHNu).Euler3,0_rod(payload_bars compound_6rRHNu).mass,1_rod(payload_bars compound_6rRHNu).X,1_rod(payload_bars compound_6rRHNu).Y,1_rod(payload_bars compound_6rRHNu).Z,1_rod(payload_bars compound_6rRHNu).Euler1,1_rod(payload_bars compound_6rRHNu).Euler2,1_rod(payload_bars compound_6rRHNu).Euler3,1_rod(payload_bars compound_6rRHNu).mass,2_rod(payload_bars compound_6rRHNu).X,2_rod(payload_bars compound_6rRHNu).Y,2_rod(payload_bars compound_6rRHNu).Z,2_rod(payload_bars compound_6rRHNu).Euler1,2_rod(payload_bars compound_6rRHNu).Euler2,2_rod(payload_bars compound_6rRHNu).Euler3,2_rod(payload_bars compound_6rRHNu).mass,3_rod(payload_bars compound_6rRHNu).X,3_rod(payload_bars compound_6rRHNu).Y,3_rod(payload_bars compound_6rRHNu).Z,3_rod(payload_bars compound_6rRHNu).Euler1,3_rod(payload_bars compound_6rRHNu).Euler2,3_rod(payload_bars compound_6rRHNu).Euler3,3_rod(payload_bars compound_6rRHNu).mass,4_rod(sense_bar compound_6rRHNu).X,4_rod(sense_bar compound_6rRHNu).Y,4_rod(sense_bar compound_6rRHNu).Z,4_rod(sense_bar compound_6rRHNu).Euler1,4_rod(sense_bar compound_6rRHNu).Euler2,4_rod(sense_bar compound_6rRHNu).Euler3,4_rod(sense_bar compound_6rRHNu).mass,5_rod(strut).X,5_rod(strut).Y,5_rod(strut).Z,5_rod(strut).Euler1,5_rod(strut).Euler2,5_rod(strut).Euler3,5_rod(strut).mass,6_rod(strut).X,6_rod(strut).Y,6_rod(strut).Z,6_rod(strut).Euler1,6_rod(strut).Euler2,6_rod(strut).Euler3,6_rod(strut).mass,7_rod(strut).X,7_rod(strut).Y,7_rod(strut).Z,7_rod(strut).Euler1,7_rod(strut).Euler2,7_rod(strut).Euler3,7_rod(strut).mass,8_rod(strut).X,8_rod(strut).Y,8_rod(strut).Z,8_rod(strut).Euler1,8_rod(strut).Euler2,8_rod(strut).Euler3,8_rod(strut).mass,9_rod(strut).X,9_rod(strut).Y,9_rod(strut).Z,9_rod(strut).Euler1,9_rod(strut).Euler2,9_rod(strut).Euler3,9_rod(strut).mass,10_rod(strut).X,10_rod(strut).Y,10_rod(strut).Z,10_rod(strut).Euler1,10_rod(strut).Euler2,10_rod(strut).Euler3,10_rod(strut).mass,
0.2424,9.45765e-06,47.1252,0.00848528,-0.000204547,-0.000235568,0.000196619,0.24652,9.45765e-06,47.1252,0.00848528,-0.000204547,-0.000235568,0.000196619,0.24652,9.45765e-06,47.1252,0.00848528,-0.000204547,-0.000235568,0.000196619,0.24652,9.45765e-06,47.1252,0.00848528,-0.000204547,-0.000235568,0.000196619,0.24652,9.45765e-06,47.1252,0.00848528,-0.000204547,-0.000235568,0.000196619,0.24652,-0.729418,47.1076,0.0154226,0.00663143,0.0145765,-2.35187,0.0593527,0.754057,47.103,0.0109384,0.00594317,0.0138961,-2.35188,0.0593527,0.00807388,46.5831,-0.513464,-0.0174095,0.039933,2.35165,0.0593527,0.0165126,47.6274,0.539818,-0.0150343,0.0375811,2.35173,0.0593527,0.00031578,47.6276,-0.513277,-1.57382,-0.00424355,-0.00305536,0.0593527,0.0243012,46.5829,0.539644,-1.57384,-0.00201033,-0.00304183,0.0593527,
0.2525,3.97969e-06,46.8801,0.00848653,-0.000495762,-0.000338366,2.9595e-05,0.24652,3.97969e-06,46.8801,0.00848653,-0.000495762,-0.000338366,2.9595e-05,0.24652,3.97969e-06,46.8801,0.00848653,-0.000495762,-0.000338366,2.9595e-05,0.24652,3.97969e-06,46.8801,0.00848653,-0.000495762,-0.000338366,2.9595e-05,0.24652,3.97969e-06,46.8801,0.00848653,-0.000495762,-0.000338366,2.9595e-05,0.24652,-0.729427,46.8624,0.0154124,0.00628792,0.0142363,-2.35186,0.0593527,0.75406,46.8579,0.0109408,0.00647976,0.0144279,-2.35186,0.0593527,0.0080938,46.338,-0.513471,-0.0153695,0.0379508,2.35175,0.0593527,0.0165204,47.3823,0.539822,-0.0163585,0.03893,2.3517,0.0593527,0.000273771,47.3825,-0.513267,-1.57381,-0.00299485,-0.00304717,0.0593527,0.0243439,46.3378,0.53964,-1.57382,-0.00262713,-0.0030383,0.0593527,
0.2626,2.26288e-06,46.625,0.00848389,-0.000159734,-0.000116592,-5.58591e-05,0.24652,2.26288e-06,46.625,0.00848389,-0.000159734,-0.000116592,-5.58591e-05,0.24652,2.26288e-06,46.625,0.00848389,-0.000159734,-0.000116592,-5.58591e-05,0.24652,2.26288e-06,46.625,0.00848389,-0.000159734,-0.000116592,-5.58591e-05,0.24652,2.26288e-06,46.625,0.00848389,-0.000159734,-0.000116592,-5.58591e-05,0.24652,-0.729434,46.6073,0.0154079,0.00498702,0.0129524,-2.35187,0.0593527,0.754062,46.6028,0.0109437,0.00574106,0.0136918,-2.35186,0.0593527,0.0080987,46.0828,-0.513475,-0.0142452,0.0367917,2.3518,0.0593527,0.0165308,47.1272,0.539825,-0.017493,0.0400077,2.35167,0.0593527,0.000326981,47.1274,-0.513259,-1.57383,-0.00164503,-0.00305107,0.0593527,0.0242879,46.0826,0.539646,-1.57383,-0.00400251,-0.00304474,0.0593527,
0.2727,5.91974e-06,46.3598,0.00848409,0.000167455,4.53263e-05,6.23211e-06,0.24652,5.91974e-06,46.3598,0.00848409,0.000167455,4.53263e-05,6.23211e-06,0.24652,5.91974e-06,46.3598,0.00848409,0.000167455,4.53263e-05,6.23211e-06,0.24652,5.91974e-06,46.3598,0.00848409,0.000167455,4.53263e-05,6.23211e-06,0.24652,5.91974e-06,46.3598,0.00848409,0.000167455,4.53263e-05,6.23211e-06,0.24652,-0.729422,46.3422,0.0154127,0.00514049,0.0131006,-2.35187,0.0593527,0.754055,46.3376,0.0109441,0.00505614,0.0130151,-2.35187,0.0593527,0.00808289,45.8177,-0.513466,-0.0162348,0.0387172,2.35172,0.0593527,0.0165258,46.862,0.539818,-0.0162738,0.0387556,2.35171,0.0593527,0.000379079,46.8623,-0.513262,-1.57383,-0.0027407,-0.00305608,0.0593527,0.0242374,45.8175,0.53964,-1.57384,-0.00358574,-0.00304874,0.0593527,
0.2828,9.13942e-06,46.0847,0.00848492,-1.5831e-05,-7.7006e-05,0.000141815,0.24652,9.13942e-06,46.0847,0.00848492,-1.5831e-05,-7.7006e-05,0.000141815,0.24652,9.13942e-06,46.0847,0.00848492,-1.5831e-05,-7.7006e-05,0.000141815,0.24652,9.13942e-06,46.0847,0.00848492,-1.5831e-05,-7.7006e-05,0.000141815,0.24652,9.13942e-06,46.0847,0.00848492,-1.5831e-05,-7.7006e-05,0.000141815,0.24652,-0.729426,46.067,0.0154178,0.00637285,0.0143207,-2.35187,0.0593527,0.754064,46.0624,0.0109431,0.00566661,0.0136206,-2.35188,0.0593527,0.00807392,45.5426,-0.513471,-0.0175309,0.0400225,2.35165,0.0593527,0.0165147,46.5869,0.539825,-0.0150959,0.0376112,2.35174,0.0593527,0.000351442,46.5871,-0.513279,-1.57382,-0.00425413,-0.00305411,0.0593527,0.024266,45.5423,0.539647,-1.57384,-0.00217015,-0.0030426,0.0593527,
0.2929,5.39368e-06,45.7995,0.00848562,-0.00033181,-0.000254294,0.000223151,0.24652,5.39368e-06,45.7995,0.00848562,-0.00033181,-0.000254294,0.000223151,0.24652,5.39368e-06,45.7995,0.00848562,-0.00033181,-0.000254294,0.000223151,0.24652,5.39368e-06,45.7995,0.00848562,-0.00033181,-0.000254294,0.000223151,0.24652,5.39368e-06,45.7995,0.00848562,-0.00033181,-0.000254294,0.000223151,0.24652,-0.729426,45.7818,0.0154155,0.00636192,0.0143112,-2.35187,0.0593527,0.754061,45.7773,0.0109405,0.00644562,0.0143945,-2.35187,0.0593527,0.00808893,45.2574,-0.51347,-0.0156199,0.0381737,2.35171,0.0593527,0.0165203,46.3017,0.539822,-0.0162214,0.0387694,2.35168,0.0593527,0.000299979,46.3019,-0.513279,-1.57382,-0.00333075,-0.00304988,0.0593527,0.0243164,45.2572,0.539651,-1.57383,-0.00240752,-0.00303993,0.0593527,
0.303,1.57257e-06,45.5044,0.00848437,-0.000270357,-0.000215368,0.000184532,0.24652,1.57257e-06,45.5044,0.00848437,-0.000270357,-0.000215368,0.000184532,0.24652,1.57257e-06,45.5044,0.00848437,-0.000270357,-0.000215368,0.000184532,0.24652,1.57257e-06,45.5044,0.00848437,-0.000270357,-0.000215368,0.000184532,0.24652,1.57257e-06,45.5044,0.00848437,-0.000270357,-0.000215368,0.000184532,0.24652,-0.72943,45.4867,0.0154115,0.0052105,0.013173,-2.35189,0.0593527,0.754059,45.4821,0.01094,0.00597177,0.0139234,-2.35188,0.0593527,0.00809981,44.9622,-0.513472,-0.0141655,0.0367294,2.35177,0.0593527,0.0165314,46.0066,0.539822,-0.0174432,0.0399751,2.35164,0.0593527,0.000306655,46.0068,-0.513272,-1.57383,-0.00169452,-0.00305119,0.0593527,0.0243093,44.962,0.539656,-1.57382,-0.00383911,-0.00304537,0.0593527,
0.3131,5.45436e-06,45.1992,0.00848362,2.90315e-06,-5.31877e-05,7.33123e-05,0.24652,5.45436e-06,45.1992,0.00848362,2.90315e-06,-5.31877e-05,7.33123e-05,0.24652,5.45436e-06,45.1992,0.00848362,2.90315e-06,-5.31877e-05,7.33123e-05,0.24652,5.45436e-06,45.1992,0.00848362,2.90315e-06,-5.31877e-05,7.33123e-05,0.24652,5.45436e-06,45.1992,0.00848362,2.90315e-06,-5.31877e-05,7.33123e-05,0.24652,-0.729428,45.1815,0.0154124,0.00512039,0.0130823,-2.35188,0.0593527,0.75406,45.177,0.0109437,0.0051448,0.0131013,-2.35188,0.0593527,0.00808554,44.6571,-0.513471,-0.0159776,0.0384868,2.35172,0.0593527,0.016525,45.7014,0.539822,-0.0164072,0.0389118,2.3517,0.0593527,0.000351148,45.7016,-0.513267,-1.57383,-0.0024222,-0.00305507,0.0593527,0.0242652,44.6569,0.539649,-1.57383,-0.00378791,-0.00304697,0.0593527,
0.3232,9.04536e-06,44.884,0.00848513,2.95075e-05,-3.06609e-05,-4.30659e-06,0.24652,9.04536e-06,44.884,0.00848513,2.95075e-05,-3.06609e-05,-4.30659e-06,0.24652,9.04536e-06,44.884,0.00848513,2.95075e-05,-3.06609e-05,-4.30659e-06,0.24652,9.04536e-06,44.884,0.00848513,2.95075e-05,-3.06609e-05,-4.30659e-06,0.24652,9.04536e-06,44.884,0.00848513,2.95075e-05,-3.06609e-05,-4.30659e-06,0.24652,-0.729422,44.8664,0.0154151,0.00619255,0.0141409,-2.35186,0.0593527,0.75406,44.8618,0.0109452,0.00548734,0.0134426,-2.35187,0.0593527,0.00807428,44.3419,-0.513468,-0.0175779,0.0400627,2.35167,0.0593527,0.0165149,45.3862,0.539822,-0.0151376,0.0376459,2.35176,0.0593527,0.000360075,45.3864,-0.513268,-1.57382,-0.00415625,-0.00305358,0.0593527,0.0242575,44.3417,0.539636,-1.57384,-0.00235957,-0.00304257,0.0593527,
0.3333,6.104e-06,44.5588,0.00848593,-0.000184948,-0.000160273,1.73068e-05,0.24652,6.104e-06,44.5588,0.00848593,-0.000184948,-0.000160273,1.73068e-05,0.24652,6.104e-06,44.5588,0.00848593,-0.000184948,-0.000160273,1.73068e-05,0.24652,6.104e-06,44.5588,0.00848593,-0.000184948,-0.000160273,1.73068e-05,0.24652,6.104e-06,44.5588,0.00848593,-0.000184948,-0.000160273,1.73068e-05,0.24652,-0.729426,44.5412,0.015415,0.00635111,0.0142998,-2.35186,0.0593527,0.75406,44.5366,0.0109413,0.00632714,0.0142766,-2.35186,0.0593527,0.00808627,44.0167,-0.51347,-0.0158771,0.0384075,2.35173,0.0593527,0.0165202,45.0611,0.539823,-0.0160883,0.0386165,2.35172,0.0593527,0.000325066,45.0613,-0.513269,-1.57382,-0.00363777,-0.00305071,0.0593527,0.0242911,44.0165,0.539639,-1.57384,-0.00222185,-0.00304089,0.0593527,
0.3434,1.78857e-06,44.2236,0.00848461,-0.000266985,-0.000221234,0.000109279,0.24652,1.78857e-06,44.2236,0.00848461,-0.000266985,-0.000221234,0.000109279,0.24652,1.78857e-06,44.2236,0.00848461,-0.000266985,-0.000221234,0.000109279,0.24652,1.78857e-06,44.2236,0.00848461,-0.000266985,-0.000221234,0.000109279,0.24652,1.78857e-06,44.2236,0.00848461,-0.000266985,-0.000221234,0.000109279,0.24652,-0.72943,44.206,0.0154127,0.00534835,0.0133096,-2.35188,0.0593527,0.754059,44.2014,0.0109389,0.00610114,0.0140517,-2.35187,0.0593527,0.00809939,43.6815,-0.513472,-0.0141458,0.0367097,2.35178,0.0593527,0.0165311,44.7259,0.539822,-0.0174041,0.0399362,2.35165,0.0593527,0.000307046,44.7261,-0.513268,-1.57383,-0.00182629,-0.00305142,0.0593527,0.0243086,43.6813,0.539651,-1.57383,-0.00362223,-0.0030453,0.0593527,
0.3535,4.64292e-06,43.8784,0.00848362,-0.000115044,-0.000130416,0.000181968,0.24652,4.64292e-06,43.8784,0.00848362,-0.000115044,-0.000130416,0.000181968,0.24652,4.64292e-06,43.8784,0.00848362,-0.000115044,-0.000130416,0.000181968,0.24652,4.64292e-06,43.8784,0.00848362,-0.000115044,-0.000130416,0.000181968,0.24652,4.64292e-06,43.8784,0.00848362,-0.000115044,-0.000130416,0.000181968,0.24652,-0.729428,43.8608,0.0154127,0.00514341,0.0131053,-2.35189,0.0593527,0.75406,43.8562,0.0109426,0.00527408,0.0132299,-2.35188,0.0593527,0.00808825,43.3363,-0.513471,-0.0157222,0.038251,2.35172,0.0593527,0.0165255,44.3807,0.539822,-0.0165396,0.0390602,2.35168,0.0593527,0.000331063,44.3809,-0.513272,-1.57383,-0.00212362,-0.00305425,0.0593527,0.0242857,43.3361,0.539655,-1.57383,-0.00393941,-0.00304638,0.0593527,
0.3636,8.95483e-06,43.5232,0.00848448,-5.29345e-06,-5.14701e-05,0.000171459,0.24652,8.95483e-06,43.5232,0.00848448,-5.29345e-06,-5.14701e-05,0.000171459,0.24652,8.95483e-06,43.5232,0.00848448,-5.29345e-06,-5.14701e-05,0.000171459,0.24652,8.95483e-06,43.5232,0.00848448,-5.29345e-06,-5.14701e-05,0.000171459,0.24652,8.95483e-06,43.5232,0.00848448,-5.29345e-06,-5.14701e-05,0.000171459,0.24652,-0.729424,43.5056,0.0154151,0.00609031,0.0140404,-2.35187,0.0593527,0.754062,43.501,0.0109457,0.0054018,0.0133574,-2.35188,0.0593527,0.00807449,42.9811,-0.513469,-0.017572,0.0400614,2.35165,0.0593527,0.0165149,44.0255,0.539823,-0.015177,0.0376897,2.35173,0.0593527,0.000353704,44.0257,-0.513278,-1.57382,-0.00398604,-0.00305369,0.0593527,0.0242639,42.9809,0.539649,-1.57384,-0.00259291,-0.00304253,0.0593527,
0.3737,6.64478e-06,43.158,0.00848584,-9.95652e-05,-0.000105196,9.55116e-05,0.24652,6.64478e-06,43.158,0.00848584,-9.95652e-05,-0.000105196,9.55116e-05,0.24652,6.64478e-06,43.158,0.00848584,-9.95652e-05,-0.000105196,9.55116e-05,0.24652,6.64478e-06,43.158,0.00848584,-9.95652e-05,-0.000105196,9.55116e-05,0.24652,6.64478e-06,43.158,0.00848584,-9.95652e-05,-0.000105196,9.55116e-05,0.24652,-0.729426,43.1404,0.015415,0.00632928,0.0142779,-2.35186,0.0593527,0.75406,43.1358,0.0109424,0.00620033,0.0141515,-2.35187,0.0593527,0.00808396,42.6159,-0.513469,-0.0161297,0.0386443,2.35171,0.0593527,0.01652,43.6602,0.539823,-0.0159558,0.038472,2.35171,0.0593527,0.00033959,43.6604,-0.513274,-1.57382,-0.00392349,-0.00305136,0.0593527,0.0242766,42.6157,0.539642,-1.57384,-0.00211157,-0.00304158,0.0593527,
0.3838,2.06327e-06,42.7828,0.00848489,-0.000216233,-0.000186747,2.98149e-05,0.24652,2.06327e-06,42.7828,0.00848489,-0.000216233,-0.000186747,2.98149e-05,0.24652,2.06327e-06,42.7828,0.00848489,-0.000216233,-0.000186747,2.98149e-05,0.24652,2.06327e-06,42.7828,0.00848489,-0.000216233,-0.000186747,2.98149e-05,0.24652,2.06327e-06,42.7828,0.00848489,-0.000216233,-0.000186747,2.98149e-05,0.24652,-0.72943,42.7651,0.0154127,0.00542343,0.0133837,-2.35187,0.0593527,0.754058,42.7606,0.0109392,0.00615232,0.0141027,-2.35186,0.0593527,0.00809868,42.2407,-0.513471,-0.0141761,0.0367318,2.35179,0.0593527,0.016531,43.285,0.539822,-0.0173639,0.0398885,2.35166,0.0593527,0.000316304,43.2852,-0.513264,-1.57383,-0.00204493,-0.00305145,0.0593527,0.0242991,42.2405,0.539645,-1.57383,-0.00338678,-0.00304531,0.0593527,
0.3939,4.09562e-06,42.3976,0.00848393,-0.000169972,-0.000163871,3.3013e-05,0.24652,4.09562e-06,42.3976,0.00848393,-0.000169972,-0.000163871,3.3013e-05,0.24652,4.09562e-06,42.3976,0.00848393,-0.000169972,-0.000163871,3.3013e-05,0.24652,4.09562e-06,42.3976,0.00848393,-0.000169972,-0.000163871,3.3013e-05,0.24652,4.09562e-06,42.3976,0.00848393,-0.000169972,-0.000163871,3.3013e-05,0.24652,-0.729428,42.3799,0.0154121,0.00515647,0.0131182,-2.35187,0.0593527,0.75406,42.3754,0.0109417,0.00538988,0.0133443,-2.35187,0.0593527,0.00809049,41.8555,-0.513472,-0.0154756,0.0380158,2.35174,0.0593527,0.016526,42.8998,0.539822,-0.0166735,0.0392017,2.35169,0.0593527,0.000322006,42.9,-0.513263,-1.57382,-0.00186409,-0.00305356,0.0593527,0.0242947,41.8552,0.539647,-1.57383,-0.00401914,-0.00304588,0.0593527,
0.404,8.68421e-06,42.0023,0.00848443,-6.02672e-05,-8.98089e-05,9.45265e-05,0.24652,8.68421e-06,42.0023,0.00848443,-6.02672e-05,-8.98089e-05,9.45265e-05,0.24652,8.68421e-06,42.0023,0.00848443,-6.02672e-05,-8.98089e-05,9.45265e-05,0.24652,8.68421e-06,42.0023,0.00848443,-6.02672e-05,-8.98089e-05,9.45265e-05,0.24652,8.68421e-06,42.0023,0.00848443,-6.02672e-05,-8.98089e-05,9.45265e-05,0.24652,-0.729424,41.9847,0.015415,0.0060323,0.013983,-2.35187,0.0593527,0.754062,41.9801,0.0109451,0.00537588,0.013331,-2.35188,0.0593527,0.00807544,41.4602,-0.51347,-0.017519,0.0400186,2.35166,0.0593527,0.0165148,42.5046,0.539823,-0.0152202,0.0377421,2.35174,0.0593527,0.000343631,42.5048,-0.513272,-1.57382,-0.00372207,-0.0030536,0.0593527,0.0242742,41.46,0.539645,-1.57384,-0.00282416,-0.00304239,0.0593527,
0.4141,7.13277e-06,41.5971,0.00848574,-6.97894e-05,-8.97716e-05,0.000152065,0.24652,7.13277e-06,41.5971,0.00848574,-6.97894e-05,-8.97716e-05,0.000152065,0.24652,7.13277e-06,41.5971,0.00848574,-6.97894e-05,-8.97716e-05,0.000152065,0.24652,7.13277e-06,41.5971,0.00848574,-6.97894e-05,-8.97716e-05,0.000152065,0.24652,7.13277e-06,41.5971,0.00848574,-6.97894e-05,-8.97716e-05,0.000152065,0.24652,-0.729425,41.5794,0.0154155,0.00632838,0.0142768,-2.35187,0.0593527,0.75406,41.5749,0.0109427,0.00609957,0.0140518,-2.35187,0.0593527,0.00808203,41.055,-0.513469,-0.016367,0.0388749,2.35169,0.0593527,0.0165192,42.0993,0.539823,-0.0158188,0.038332,2.35171,0.0593527,0.000344119,42.0995,-0.513278,-1.57382,-0.00414064,-0.00305195,0.0593527,0.0242721,41.0548,0.539646,-1.57384,-0.0020509,-0.00304187,0.0593527,
0.4242,2.36069e-06,41.1819,0.00848485,-0.000164429,-0.000150707,0.00015438,0.24652,2.36069e-06,41.1819,0.00848485,-0.000164429,-0.000150707,0.00015438,0.24652,2.36069e-06,41.1819,0.00848485,-0.000164429,-0.000150707,0.00015438,0.24652,2.36069e-06,41.1819,0.00848485,-0.000164429,-0.000150707,0.00015438,0.24652,2.36069e-06,41.1819,0.00848485,-0.000164429,-0.000150707,0.00015438,0.24652,-0.72943,41.1642,0.0154129,0.00547263,0.0134325,-2.35188,0.0593527,0.754058,41.1596,0.01094,0.00616246,0.0141136,-2.35187,0.0593527,0.0080976,40.6397,-0.513471,-0.0142482,0.0367938,2.35177,0.0593527,0.016531,41.6841,0.539822,-0.0173145,0.0398302,2.35165,0.0593527,0.000325727,41.6843,-0.513272,-1.57383,-0.00234,-0.0030516,0.0593527,0.0242895,40.6395,0.539652,-1.57383,-0.00315277,-0.00304547,0.0593527,
0.4343,3.64171e-06,40.7566,0.0084838,-0.000180578,-0.000165691,0.000106123,0.24652,3.64171e-06,40.7566,0.0084838,-0.000180578,-0.000165691,0.000106123,0.24652,3.64171e-06,40.7566,0.0084838,-0.000180578,-0.000165691,0.000106123,0.24652,3.64171e-06,40.7566,0.0084838,-0.000180578,-0.000165691,0.000106123,0.24652,3.64171e-06,40.7566,0.0084838,-0.000180578,-0.000165691,0.000106123,0.24652,-0.729429,40.7389,0.0154117,0.00514526,0.0131075,-2.35188,0.0593527,0.75406,40.7344,0.0109417,0.00547489,0.0134289,-2.35188,0.0593527,0.0080921,40.2145,-0.513472,-0.0152489,0.0377917,2.35174,0.0593527,0.016527,41.2588,0.539822,-0.016813,0.0393403,2.35168,0.0593527,0.000320928,41.259,-0.513267,-1.57383,-0.00169507,-0.0030531,0.0593527,0.0242957,40.2143,0.539652,-1.57383,-0.00406251,-0.00304579,0.0593527,
0.4444,8.37878e-06,40.3213,0.00848426,-0.000104812,-0.000120178,5.63234e-05,0.24652,8.37878e-06,40.3213,0.00848426,-0.000104812,-0.000120178,5.63234e-05,0.24652,8.37878e-06,40.3213,0.00848426,-0.000104812,-0.000120178,5.63234e-05,0.24652,8.37878e-06,40.3213,0.00848426,-0.000104812,-0.000120178,5.63234e-05,0.24652,8.37878e-06,40.3213,0.00848426,-0.000104812,-0.000120178,5.63234e-05,0.24652,-0.729424,40.3037,0.0154149,0.00598482,0.0139362,-2.35186,0.0593527,0.754062,40.2991,0.0109446,0.00537422,0.0133287,-2.35187,0.0593527,0.00807648,39.7792,-0.51347,-0.0174315,0.0399396,2.35167,0.0593527,0.016515,40.8236,0.539822,-0.0152792,0.037808,2.35174,0.0593527,0.00033566,40.8238,-0.513269,-1.57382,-0.0034114,-0.00305347,0.0593527,0.0242823,39.779,0.539644,-1.57383,-0.00306904,-0.0030423,0.0593527,
0.4545,7.53166e-06,39.8761,0.00848592,-7.28783e-05,-9.74867e-05,4.92634e-05,0.24652,7.53166e-06,39.8761,0.00848592,-7.28783e-05,-9.74867e-05,4.92634e-05,0.24652,7.53166e-06,39.8761,0.00848592,-7.28783e-05,-9.74867e-05,4.92634e-05,0.24652,7.53166e-06,39.8761,0.00848592,-7.28783e-05,-9.74867e-05,4.92634e-05,0.24652,7.53166e-06,39.8761,0.00848592,-7.28783e-05,-9.74867e-05,4.92634e-05,0.24652,-0.729425,39.8584,0.0154159,0.00634971,0.0142974,-2.35186,0.0593527,0.75406,39.8538,0.0109424,0.00602844,0.0139808,-2.35186,0.0593527,0.00808063,39.334,-0.513469,-0.0165836,0.0390914,2.3517,0.0593527,0.0165181,40.3783,0.539823,-0.015679,0.0381955,2.35173,0.0593527,0.000342823,40.3785,-0.513272,-1.57382,-0.00426656,-0.00305232,0.0593527,0.0242737,39.3337,0.539639,-1.57384,-0.0020336,-0.00304185,0.0593527,
0.4646,2.70533e-06,39.4208,0.00848522,-0.000129312,-0.000127759,8.62101e-05,0.24652,2.70533e-06,39.4208,0.00848522,-0.000129312,-0.000127759,8.62101e-05,0.24652,2.70533e-06,39.4208,0.00848522,-0.000129312,-0.000127759,8.62101e-05,0.24652,2.70533e-06,39.4208,0.00848522,-0.000129312,-0.000127759,8.62101e-05,0.24652,2.70533e-06,39.4208,0.00848522,-0.000129312,-0.000127759,8.62101e-05,0.24652,-0.729429,39.4031,0.015413,0.00552332,0.0134821,-2.35187,0.0593527,0.754058,39.3986,0.0109402,0.00616103,0.0141124,-2.35187,0.0593527,0.00809659,38.8787,-0.51347,-0.0143489,0.0368884,2.35178,0.0593527,0.0165306,39.923,0.539822,-0.0172445,0.0397557,2.35166,0.0593527,0.000331831,39.9232,-0.513269,-1.57383,-0.00265919,-0.00305172,0.0593527,0.0242832,38.8784,0.539646,-1.57383,-0.00289798,-0.00304544,0.0593527,
0.4747,3.26525e-06,38.9555,0.00848381,-0.000168695,-0.000152128,0.000129673,0.24652,3.26525e-06,38.9555,0.00848381,-0.000168695,-0.000152128,0.000129673,0.24652,3.26525e-06,38.9555,0.00848381,-0.000168695,-0.000152128,0.000129673,0.24652,3.26525e-06,38.9555,0.00848381,-0.000168695,-0.000152128,0.000129673,0.24652,3.26525e-06,38.9555,0.00848381,-0.000168695,-0.000152128,0.000129673,0.24652,-0.729429,38.9378,0.0154111,0.00511706,0.0130798,-2.35188,0.0593527,0.75406,38.9333,0.010942,0.00553513,0.013489,-2.35188,0.0593527,0.00809347,38.4134,-0.513472,-0.0150409,0.0375829,2.35175,0.0593527,0.0165281,39.4577,0.539822,-0.0169498,0.039473,2.35167,0.0593527,0.000323667,39.4579,-0.513268,-1.57383,-0.00160593,-0.00305273,0.0593527,0.0242927,38.4132,0.539653,-1.57383,-0.00404483,-0.00304584,0.0593527,
0.4848,8.04294e-06,38.4802,0.00848386,-0.000129752,-0.000134957,0.000140386,0.24652,8.04294e-06,38.4802,0.00848386,-0.000129752,-0.000134957,0.000140386,0.24652,8.04294e-06,38.4802,0.00848386,-0.000129752,-0.000134957,0.000140386,0.24652,8.04294e-06,38.4802,0.00848386,-0.000129752,-0.000134957,0.000140386,0.24652,8.04294e-06,38.4802,0.00848386,-0.000129752,-0.000134957,0.000140386,0.24652,-0.729424,38.4625,0.0154147,0.00592788,0.0138805,-2.35187,0.0593527,0.754062,38.458,0.0109445,0.00537549,0.0133298,-2.35188,0.0593527,0.00807749,37.9381,-0.51347,-0.0173175,0.03983,2.35166,0.0593527,0.0165156,38.9824,0.539822,-0.0153598,0.0378912,2.35173,0.0593527,0.000331475,38.9826,-0.513273,-1.57382,-0.00308341,-0.00305334,0.0593527,0.0242866,37.9379,0.53965,-1.57383,-0.00332376,-0.00304235,0.0593527,
0.4949,7.85798e-06,37.9949,0.00848572,-8.90859e-05,-0.000113413,0.000112066,0.24652,7.85798e-06,37.9949,0.00848572,-8.90859e-05,-0.000113413,0.000112066,0.24652,7.85798e-06,37.9949,0.00848572,-8.90859e-05,-0.000113413,0.000112066,0.24652,7.85798e-06,37.9949,0.00848572,-8.90859e-05,-0.000113413,0.000112066,0.24652,7.85798e-06,37.9949,0.00848572,-8.90859e-05,-0.000113413,0.000112066,0.24652,-0.729425,37.9772,0.0154167,0.00638117,0.0143286,-2.35186,0.0593527,0.754061,37.9727,0.0109423,0.00597585,0.0139285,-2.35187,0.0593527,0.00807931,37.4528,-0.513469,-0.016783,0.0392915,2.35168,0.0593527,0.0165171,38.4971,0.539823,-0.0155468,0.0380673,2.35173,0.0593527,0.000339492,38.4973,-0.513276,-1.57382,-0.00431867,-0.00305266,0.0593527,0.0242773,37.4526,0.539643,-1.57384,-0.00208755,-0.00304182,0.0593527,
