time,0_rod(payload_bars compound_iq7KN5).X,0_rod(payload_bars compound_iq7KN5).Y,0_rod(payload_bars compound_iq7KN5).Z,0_rod(payload_bars compound_iq7KN5).Euler1,0_rod(payload_bars compound_iq7KN5).Euler2,0_rod(payload_bars compound_iq7KN5).Euler3,0_rod(payload_bars compound_iq7KN5).mass,1_rod(payload_bars compound_iq7KN5).X,1_rod(payload_bars compound_iq7KN5).Y,1_rod(payload_bars compound_iq7KN5).Z,1_rod(payload_bars compound_iq7KN5).Euler1,1_rod(payload_bars compound_iq7KN5).Euler2,1_rod(payload_bars compound_iq7KN5).Euler3,1_rod(payload_bars compound_iq7KN5).mass,2_rod(payload_bars compound_iq7KN5).X,2_rod(payload_bars compound_iq7KN5).Y,2_rod(payload_bars compound_iq7KN5).Z,2_rod(payload_bars compound_iq7KN5).Euler1,2_rod(payload_bars compound_iq7KN5).Euler2,2_rod(payload_bars compound_iq7KN5).Euler3,2_rod(payload_bars compound_iq7KN5).mass,3_rod(payload_bars compound_iq7KN5).X,3_rod(payload_bars compound_iq7KN5).Y,3_rod(payload_bars compound_iq7KN5).Z,3_rod(payload_bars compound_iq7KN5).Euler1,3_rod(payload_bars compound_iq7KN5).Euler2,3_rod(payload_bars compound_iq7KN5).Euler3,3_rod(payload_bars compound_iq7KN5).mass,4_rod(payload_bars compound_iq7KN5).X,4_rod(payload_bars compound_iq7KN5).Y,4_rod(payload_bars compound_iq7KN5).Z,4_rod(payload_bars compound_iq7KN5).Euler1,4_rod(payload_bars compound_iq7KN5).Euler2,4_rod(payload_bars compound_iq7KN5).Euler3,4_rod(payload_bars compound_iq7KN5).mass,5_rod(strut).X,5_rod(strut).Y,5_rod(strut).Z,5_rod(strut).Euler1,5_rod(strut).Euler2,5_rod(strut).Euler3,5_rod(strut).mass,6_rod(strut).X,6_rod(strut).Y,6_rod(strut).Z,6_rod(strut).Euler1,6_rod(strut).Euler2,6_rod(strut).Euler3,6_rod(strut).mass,7_rod(strut).X,7_rod(strut).Y,7_rod(strut).Z,7_rod(strut).Euler1,7_rod(strut).Euler2,7_rod(strut).Euler3,7_rod(strut).mass,8_rod(strut).X,8_rod(strut).Y,8_rod(strut).Z,8_rod(strut).Euler1,8_rod(strut).Euler2,8_rod(strut).Euler3,8_rod(strut).mass,9_rod(strut).X,9_rod(strut).Y,9_rod(strut).Z,9_rod(strut).Euler1,9_rod(strut).Euler2,9_rod(strut).Euler3,9_rod(strut).mass,10_rod(strut).X,10_rod(strut).Y,10_rod(strut).Z,10_rod(strut).Euler1,10_rod(strut).Euler2,10_rod(strut).Euler3,10_rod(strut).mass,
1.4948,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,1.67496,43.8395,27.7626,2.29747,0.975827,2.69066,0.199491,-1.80976,46.859,22.1015,2.41208,0.897158,2.73175,0.199491,-0.62002,46.3131,24.6402,2.36015,0.832602,-1.98555,0.199491,-2.25331,43.4624,23.6497,2.42306,0.840752,-2.01226,0.199491,-2.70559,44.8433,24.9919,1.94263,-0.62293,-1.26792,0.199645,0.723968,43.9947,23.3648,1.94374,-0.636267,-1.27448,0.199491,
1.5049,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,1.70793,43.294,27.8872,2.28848,0.96782,2.69604,0.199491,-1.82492,46.4238,22.3011,2.42228,0.846938,2.75401,0.199491,-0.603925,45.8357,24.8106,2.33893,0.813771,-1.98819,0.199491,-2.29719,43.0246,23.8245,2.43056,0.831444,-1.98997,0.199491,-2.70658,44.3977,25.1749,1.88584,-0.627415,-1.23523,0.199645,0.695276,43.5085,23.5012,1.95489,-0.658404,-1.28069,0.199491,
1.515,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,1.74094,42.737,28.0121,2.30665,0.925452,2.72326,0.199491,-1.83997,45.979,22.5003,2.43935,0.779371,2.7803,0.199491,-0.587622,45.3496,24.9804,2.33716,0.800949,-1.97658,0.199491,-2.34128,42.5768,24.0002,2.45343,0.826266,-1.95656,0.199491,-2.70818,43.9418,25.3579,1.83828,-0.633208,-1.20733,0.199645,0.667042,43.0122,23.6374,1.95442,-0.677807,-1.28011,0.199491,
1.5251,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,1.77304,42.1688,28.1369,2.33371,0.863319,2.75628,0.199491,-1.85527,45.5245,22.699,2.451,0.715203,2.80141,0.199491,-0.570816,44.8549,25.1506,2.33842,0.789117,-1.96295,0.199491,-2.38468,42.1196,24.1771,2.47453,0.819756,-1.92454,0.199491,-2.71012,43.4753,25.5409,1.8045,-0.642453,-1.187,0.199645,0.639118,42.5056,23.7727,1.94895,-0.696024,-1.27653,0.199491,
1.5352,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,1.80421,41.5899,28.2614,2.35996,0.792033,2.78684,0.199491,-1.87054,45.0602,22.8976,2.45677,0.65775,2.8176,0.199491,-0.553344,44.3505,25.3207,2.34426,0.778554,-1.94638,0.199491,-2.42781,41.6521,24.3547,2.49088,0.811416,-1.89604,0.199491,-2.71216,42.9987,25.7238,1.77859,-0.654027,-1.17088,0.199645,0.611255,41.9893,23.9079,1.93621,-0.712454,-1.26831,0.199491,
1.5453,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,1.83436,41.0007,28.385,2.38191,0.718415,2.81239,0.199491,-1.88562,44.5863,23.0964,2.45865,0.604956,2.83056,0.199491,-0.535519,43.8363,25.4905,2.35382,0.768897,-1.92745,0.199491,-2.47057,41.174,24.5329,2.50279,0.801635,-1.87079,0.199491,-2.71448,42.5123,25.907,1.75644,-0.666784,-1.15671,0.199645,0.583791,41.4632,24.0432,1.91876,-0.727689,-1.25689,0.199491,
1.5554,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,1.86344,40.401,28.5082,2.39913,0.645674,2.83295,0.199491,-1.90057,44.1025,23.2953,2.45584,0.561542,2.84041,0.199491,-0.517143,43.3125,25.6604,2.3649,0.759516,-1.90778,0.199491,-2.5132,40.6855,24.7123,2.50526,0.78948,-1.8524,0.199491,-2.71674,42.016,26.0898,1.73863,-0.681052,-1.14494,0.199645,0.556522,40.9274,24.1779,1.89594,-0.741417,-1.24169,0.199491,
1.5655,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,1.89124,39.7907,28.6309,2.41041,0.580887,2.84844,0.199491,-1.91532,43.6097,23.4939,2.44614,0.536039,2.84652,0.199491,-0.498218,42.7785,25.8298,2.37736,0.750198,-1.88767,0.199491,-2.55543,40.1861,24.8932,2.49239,0.774106,-1.84478,0.199491,-2.71889,41.51,26.2721,1.72789,-0.698029,-1.13743,0.199645,0.529272,40.3818,24.3127,1.85839,-0.750988,-1.21619,0.199491,
1.5756,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,1.91785,39.1699,28.7532,2.41542,0.529049,2.85949,0.199491,-1.92986,43.1076,23.6922,2.42984,0.529963,2.84952,0.199491,-0.478798,42.2344,25.9988,2.3895,0.740557,-1.86822,0.199491,-2.59721,39.6762,25.0759,2.46268,0.755296,-1.8486,0.199491,-2.72095,40.9944,26.4537,1.72161,-0.716832,-1.13273,0.199645,0.501973,39.8263,24.4476,1.80682,-0.755784,-1.18059,0.199491,
1.5857,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,1.94341,38.5385,28.8751,2.41596,0.488411,2.86772,0.199491,-1.94413,42.5961,23.8904,2.40925,0.537311,2.85061,0.199491,-0.458966,41.6803,26.1674,2.39978,0.730287,-1.85041,0.199491,-2.63865,39.1557,25.2598,2.42359,0.734456,-1.85805,0.199491,-2.72306,40.469,26.6353,1.71633,-0.736133,-1.12878,0.199645,0.47473,39.2611,24.5823,1.74901,-0.757161,-1.14012,0.199491,
1.5958,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,1.96796,37.8969,28.9967,2.41311,0.457519,2.87407,0.199491,-1.95817,42.0747,24.0888,2.3861,0.552971,2.85055,0.199491,-0.438763,41.1163,26.3358,2.40743,0.719324,-1.83467,0.199491,-2.67976,38.6247,25.4445,2.38037,0.71257,-1.8692,0.199491,-2.72526,39.9339,26.8168,1.70977,-0.755093,-1.12408,0.199645,0.447677,38.6861,24.7165,1.68978,-0.756186,-1.09811,0.199491,
1.6059,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,1.99145,37.2449,29.118,2.40576,0.44132,2.87832,0.199491,-1.97182,41.5438,24.2871,2.35944,0.579853,2.84877,0.199491,-0.418239,40.5424,26.5038,2.41101,0.707451,-1.82193,0.199491,-2.72056,38.0831,25.6304,2.33427,0.689793,-1.88114,0.199491,-2.72741,39.389,26.9982,1.69832,-0.772461,-1.1161,0.199645,0.420591,38.1013,24.8505,1.63163,-0.753597,-1.05636,0.199491,
1.616,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,2.0138,36.5821,29.2389,2.39183,0.448003,2.87979,0.199491,-1.98471,41.0039,24.4851,2.3283,0.620577,2.84455,0.199491,-0.397571,39.9585,26.6711,2.40813,0.694261,-1.8137,0.199491,-2.76104,37.5309,25.8181,2.28917,0.66701,-1.89147,0.199491,-2.72929,38.8341,27.1793,1.67626,-0.786178,-1.10062,0.199645,0.393182,37.5066,24.9844,1.58008,-0.751928,-1.01872,0.199491,
1.6261,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,2.03105,35.9133,29.3597,2.35931,0.508334,2.87398,0.199491,-1.99665,40.4547,24.6827,2.29431,0.669552,2.83801,0.199491,-0.375353,39.3652,26.8377,2.39432,0.678673,-1.81235,0.199491,-2.79808,36.9639,26.0061,2.25584,0.646126,-1.89442,0.199491,-2.7303,38.2689,27.3615,1.63854,-0.794146,-1.07316,0.199645,0.364031,36.9019,25.1181,1.54272,-0.755758,-0.990812,0.199491,
1.6362,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,2.03758,35.243,29.4742,2.27547,0.697293,2.83963,0.199491,-2.00684,39.8947,24.8754,2.26713,0.704008,2.83371,0.199491,-0.344101,38.7643,27.0091,2.35401,0.656292,-1.82715,0.199491,-2.83197,36.3817,26.191,2.26964,0.637466,-1.87099,0.199491,-2.72445,37.6874,27.5539,1.57519,-0.790717,-1.02554,0.199645,0.324814,36.2885,25.2509,1.55601,-0.781225,-1.00066,0.199491,
1.6463,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,2.04582,34.5616,29.5848,2.17641,0.870142,2.7841,0.199491,-2.01241,39.3226,25.0642,2.2661,0.674101,2.84675,0.199491,-0.316096,38.1532,27.1811,2.26879,0.62382,-1.8647,0.199491,-2.86766,35.7877,26.3756,2.30918,0.633335,-1.83586,0.199491,-2.71936,37.0979,27.7534,1.51173,-0.782716,-0.979249,0.199645,0.2851,35.6682,25.3843,1.57969,-0.811443,-1.01793,0.199491,
1.6564,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,2.055,33.874,29.6919,2.1247,0.931262,2.75929,0.199491,-2.01085,38.7379,25.252,2.27907,0.596171,2.86802,0.199491,-0.290374,37.53,27.3522,2.19182,0.591315,-1.89321,0.199491,-2.90624,35.1788,26.5576,2.3453,0.627024,-1.80473,0.199491,-2.7169,36.4993,27.9605,1.46544,-0.780866,-0.945712,0.199645,0.245084,35.0427,25.518,1.54877,-0.817375,-0.996186,0.199491,
1.6665,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,2.05862,33.1795,29.8003,2.15466,0.862059,2.79947,0.199491,-2.0121,38.145,25.4407,2.28596,0.52631,2.8841,0.199491,-0.260051,36.8933,27.522,2.15297,0.567784,-1.89962,0.199491,-2.94937,34.5604,26.741,2.3585,0.61593,-1.78785,0.199491,-2.70642,35.8883,28.1645,1.45632,-0.798063,-0.937266,0.199645,0.205379,34.4079,25.6524,1.49369,-0.811483,-0.956926,0.199491,
1.6766,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,2.05889,32.4764,29.9114,2.20315,0.727864,2.85004,0.199491,-2.01246,37.5419,25.631,2.28194,0.488954,2.89417,0.199491,-0.231403,36.2485,27.6915,2.14042,0.551954,-1.89108,0.199491,-2.98671,33.9295,26.9232,2.31725,0.593588,-1.80067,0.199491,-2.69667,35.2676,28.3692,1.46255,-0.823434,-0.939946,0.199645,0.164754,33.762,25.7835,1.43577,-0.80252,-0.915287,0.199491,
1.6867,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,2.06006,31.7605,30.0203,2.24412,0.566917,2.88958,0.199491,-2.01342,36.9292,25.8189,2.26664,0.494002,2.89878,0.199491,-0.201494,35.5944,27.861,2.14016,0.539726,-1.87616,0.199491,-3.02401,33.2924,27.1076,2.24131,0.563995,-1.83208,0.199491,-2.68681,34.6337,28.5747,1.46072,-0.843892,-0.937739,0.199645,0.122405,33.1073,25.9162,1.3895,-0.797592,-0.882122,0.199491,
1.6968,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,2.05929,31.0361,30.1273,2.27168,0.40566,2.91541,0.199491,-2.01477,36.3061,26.0076,2.24345,0.529984,2.89961,0.199491,-0.16893,34.9295,28.0315,2.1654,0.534007,-1.84853,0.199491,-3.05951,32.6443,27.2924,2.17135,0.533992,-1.85763,0.199491,-2.67744,33.9908,28.7766,1.42475,-0.848249,-0.909028,0.199645,0.0784342,32.4421,26.052,1.36128,-0.801983,-0.861882,0.199491,
1.7069,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,2.05691,30.3033,30.2345,2.28014,0.2952,2.92979,0.199491,-2.01587,35.6734,26.1977,2.21788,0.574118,2.89866,0.199491,-0.13918,34.2535,28.2012,2.23417,0.536568,-1.80001,0.199491,-3.09445,31.9859,27.4771,2.14246,0.513784,-1.85992,0.199491,-2.6649,33.3367,28.9804,1.34847,-0.828541,-0.850412,0.199645,0.0348971,31.7675,26.1854,1.35196,-0.817367,-0.855541,0.199491,
1.717,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,2.05506,29.5612,30.3412,2.26075,0.301159,2.93541,0.199491,-2.0148,35.0282,26.3891,2.20458,0.576102,2.90418,0.199491,-0.111429,33.5668,28.3696,2.29697,0.534428,-1.75515,0.199491,-3.13079,31.3178,27.6609,2.17642,0.509225,-1.83202,0.199491,-2.65066,32.673,29.1838,1.28032,-0.808311,-0.798202,0.199645,-0.00964838,31.0846,26.3206,1.34815,-0.836564,-0.853045,0.199491,
1.7271,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,2.05256,28.8097,30.4469,2.21367,0.430958,2.93165,0.199491,-2.01257,34.3718,26.5801,2.20875,0.514804,2.91871,0.199491,-0.0863629,32.8685,28.5372,2.29157,0.519746,-1.74534,0.199491,-3.16503,30.6417,27.8447,2.24714,0.510821,-1.78755,0.199491,-2.63525,31.9986,29.3881,1.26917,-0.82376,-0.787481,0.199645,-0.0552757,30.3926,26.4571,1.31529,-0.838827,-0.828914,0.199491,
1.7372,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,2.04271,28.0518,30.5508,2.15308,0.609367,2.91598,0.199491,-2.00865,33.7043,26.7719,2.21508,0.440015,2.93379,0.199491,-0.0573215,32.1599,28.7034,2.21539,0.493227,-1.76934,0.199491,-3.19674,29.9566,28.0305,2.26736,0.500444,-1.76805,0.199491,-2.61888,31.3094,29.5919,1.29141,-0.861911,-0.80226,0.199645,-0.102734,29.6923,26.5943,1.25803,-0.823901,-0.786762,0.199491,
1.7473,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,2.03059,27.2868,30.6527,2.11743,0.685343,2.91106,0.199491,-2.00374,33.025,26.9648,2.20376,0.434484,2.94063,0.199491,-0.03028,31.4382,28.8687,2.13303,0.464387,-1.79355,0.199491,-3.22607,29.2625,28.217,2.2012,0.474146,-1.78934,0.199491,-2.60035,30.6094,29.7945,1.2564,-0.863038,-0.77407,0.199645,-0.151425,28.9835,26.7339,1.21939,-0.819352,-0.758562,0.199491,
1.7574,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,2.01712,26.5147,30.7534,2.13354,0.578615,2.93732,0.199491,-1.99557,32.3324,27.1591,2.1779,0.491918,2.94113,0.199491,-0.00812763,30.7041,29.0327,2.14038,0.452932,-1.77587,0.199491,-3.25438,28.56,28.4025,2.11728,0.4428,-1.81631,0.199491,-2.57939,29.8986,29.9977,1.17244,-0.82631,-0.709609,0.199645,-0.200619,28.2668,26.875,1.21487,-0.839484,-0.754963,0.199491,
1.7675,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,2.00022,25.7349,30.8525,2.16522,0.363091,2.96686,0.199491,-1.98539,31.6265,27.3546,2.16534,0.49567,2.94764,0.199491,0.0128366,29.9597,29.1953,2.20652,0.450438,-1.73318,0.199491,-3.27952,27.851,28.5892,2.12303,0.430785,-1.8035,0.199491,-2.55681,29.1741,30.1999,1.14482,-0.828529,-0.687634,0.199645,-0.251972,27.5416,27.0179,1.19293,-0.84745,-0.738457,0.199491,
1.7776,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,1.97914,24.9489,30.9489,2.17465,0.217888,2.98229,0.199491,-1.97449,30.9089,27.5509,2.16955,0.420051,2.96169,0.199491,0.0329508,29.2019,29.3576,2.23074,0.439529,-1.70977,0.199491,-3.29955,27.1332,28.7775,2.19507,0.431143,-1.7635,0.199491,-2.53335,28.4384,30.3986,1.16119,-0.867245,-0.697978,0.199645,-0.30502,26.8075,27.1647,1.13851,-0.829653,-0.69814,0.199491,
1.7877,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,1.95696,24.1557,31.0452,2.15443,0.242731,2.98997,0.199491,-1.96051,30.177,27.7492,2.16877,0.357866,2.97292,0.199491,0.0479371,28.4326,29.5181,2.16266,0.416091,-1.72472,0.199491,-3.31852,26.4078,28.9649,2.2108,0.419485,-1.74791,0.199491,-2.50707,27.6911,30.5969,1.12869,-0.866448,-0.672166,0.199645,-0.358792,26.0656,27.3127,1.1004,-0.823656,-0.669368,0.199491,
1.7978,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,1.93263,23.3541,31.1405,2.11501,0.396232,2.99154,0.199491,-1.94466,29.4321,27.9481,2.15303,0.375331,2.97871,0.199491,0.0597152,27.6526,29.6773,2.08571,0.390848,-1.74069,0.199491,-3.33417,25.6751,29.1531,2.13942,0.392825,-1.76694,0.199491,-2.47957,26.9314,30.7943,1.05872,-0.830628,-0.618575,0.199645,-0.413603,25.3157,27.4625,1.08941,-0.840832,-0.660341,0.199491,
1.8079,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,1.90457,22.5456,31.2343,2.07757,0.539082,2.99065,0.199491,-1.9289,28.6762,28.1481,2.13417,0.414703,2.98338,0.199491,0.0714323,26.86,29.8363,2.07266,0.375564,-1.73119,0.199491,-3.34528,24.9335,29.343,2.07106,0.3659,-1.7818,0.199491,-2.45184,26.1605,30.9878,1.02088,-0.821588,-0.588646,0.199645,-0.469324,24.5561,27.6153,1.0702,-0.850669,-0.645684,0.199491,
1.818,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,1.87487,21.7288,31.3278,2.06214,0.560646,2.99962,0.199491,-1.91131,27.9078,28.3492,2.12444,0.403607,2.99177,0.199491,0.0806467,26.0571,29.9944,2.13157,0.369668,-1.69583,0.199491,-3.35488,24.1835,29.5333,2.07087,0.352326,-1.77088,0.199491,-2.42291,25.378,31.1794,1.02186,-0.85107,-0.58773,0.199645,-0.525443,23.7877,27.7693,1.02575,-0.837916,-0.61183,0.199491,
1.8281,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,1.84502,20.9022,31.4204,2.06678,0.455944,3.01852,0.199491,-1.89196,27.1268,28.5501,2.12173,0.342454,3.0029,0.199491,0.0862949,25.2434,30.1517,2.19171,0.361103,-1.66108,0.199491,-3.36375,23.4251,29.7241,2.12024,0.347349,-1.74377,0.199491,-2.39346,24.5854,31.371,1.01358,-0.871341,-0.580621,0.199645,-0.580845,23.0108,27.9252,0.977626,-0.819522,-0.575027,0.199491,
1.8382,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,1.81364,20.0669,31.5118,2.07537,0.284164,3.03675,0.199491,-1.87161,26.3345,28.7516,2.11785,0.280319,3.01336,0.199491,0.090933,24.4196,30.3086,2.20183,0.346741,-1.64498,0.199491,-3.37162,22.6571,29.9156,2.16597,0.340191,-1.7186,0.199491,-2.36396,23.7822,31.5611,0.972973,-0.859248,-0.54902,0.199645,-0.635779,22.2243,28.0824,0.945064,-0.815509,-0.54964,0.199491,
1.8483,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,1.77985,19.2223,31.603,2.07765,0.121346,3.05012,0.199491,-1.85162,25.5322,28.9534,2.10968,0.247152,3.02258,0.199491,0.0964759,23.5857,30.4652,2.1717,0.329496,-1.64269,0.199491,-3.37667,21.8795,30.1085,2.17046,0.326363,-1.70727,0.199491,-2.335,22.9674,31.749,0.918336,-0.828868,-0.506932,0.199645,-0.691094,21.4284,28.241,0.925992,-0.825845,-0.534348,0.199491,
1.8584,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,1.74476,18.3679,31.6942,2.07134,0.0191524,3.06084,0.199491,-1.83186,24.7199,29.155,2.0968,0.252059,3.03083,0.199491,0.101665,22.7413,30.6214,2.11093,0.31034,-1.64909,0.199491,-3.37976,21.0919,30.3023,2.13281,0.307002,-1.70885,0.199491,-2.30631,22.1423,31.9351,0.870575,-0.801973,-0.470185,0.199645,-0.746253,20.6228,28.4009,0.909985,-0.840164,-0.521389,0.199491,
1.8685,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,1.70942,17.5037,31.7859,2.0584,-0.0115973,3.0713,0.199491,-1.81105,23.8965,29.3568,2.08086,0.284081,3.0385,0.199491,0.104804,21.887,30.7769,2.03897,0.290468,-1.65685,0.199491,-3.3834,20.2944,30.4962,2.07489,0.285045,-1.715,0.199491,-2.27691,21.3073,32.1209,0.837197,-0.791352,-0.444193,0.199645,-0.800303,19.8081,28.5609,0.885622,-0.845767,-0.501955,0.199491,
1.8786,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,1.67369,16.6295,31.8784,2.04162,0.017187,3.08207,0.199491,-1.78947,23.062,29.5588,2.06551,0.31522,3.04648,0.199491,0.106543,21.0232,30.932,1.98254,0.272179,-1.65825,0.199491,-3.38735,19.4869,30.6903,2.01895,0.263496,-1.71865,0.199491,-2.24702,20.4622,32.3062,0.81712,-0.799635,-0.427844,0.199645,-0.853513,18.9837,28.7208,0.851425,-0.839661,-0.474882,0.199491,
1.8887,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,1.63686,15.7449,31.9716,2.02367,0.0849164,3.09287,0.199491,-1.76799,22.2175,29.7605,2.05288,0.328486,3.05544,0.199491,0.108537,20.1503,31.0867,1.94056,0.255606,-1.6545,0.199491,-3.38986,18.6696,30.8851,1.9831,0.245153,-1.71556,0.199491,-2.21765,19.6064,32.4906,0.805071,-0.821019,-0.417325,0.199645,-0.906682,18.1494,28.8809,0.813476,-0.827384,-0.444946,0.199491,
1.8988,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,1.59871,14.8501,32.0652,2.00663,0.173137,3.10359,0.199491,-1.74671,21.3634,29.9621,2.04248,0.32281,3.06532,0.199491,0.111084,19.2677,31.2411,1.91268,0.24065,-1.64645,0.199491,-3.3911,17.8421,31.0805,1.96794,0.230063,-1.70657,0.199491,-2.18877,18.7401,32.6739,0.792453,-0.843013,-0.406511,0.199645,-0.959688,17.3054,29.0415,0.775405,-0.812496,-0.41506,0.199491,
1.9089,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,1.55957,13.9459,32.1588,1.99182,0.266975,3.11445,0.199491,-1.72519,20.4995,30.1636,2.03305,0.301938,3.07573,0.199491,0.113603,18.3748,31.3954,1.90931,0.227679,-1.63234,0.199491,-3.39239,17.0035,31.2764,1.96245,0.216462,-1.69483,0.199491,-2.15989,17.8639,32.8562,0.772314,-0.855118,-0.390115,0.199645,-1.01186,16.4518,29.2027,0.737616,-0.794923,-0.38562,0.199491,
