time,0_rod(strut).X,0_rod(strut).Y,0_rod(strut).Z,0_rod(strut).Euler1,0_rod(strut).Euler2,0_rod(strut).Euler3,0_rod(strut).mass,1_rod(strut).X,1_rod(strut).Y,1_rod(strut).Z,1_rod(strut).Euler1,1_rod(strut).Euler2,1_rod(strut).Euler3,1_rod(strut).mass,2_rod(strut).X,2_rod(strut).Y,2_rod(strut).Z,2_rod(strut).Euler1,2_rod(strut).Euler2,2_rod(strut).Euler3,2_rod(strut).mass,3_rod(strut).X,3_rod(strut).Y,3_rod(strut).Z,3_rod(strut).Euler1,3_rod(strut).Euler2,3_rod(strut).Euler3,3_rod(strut).mass,4_rod(strut).X,4_rod(strut).Y,4_rod(strut).Z,4_rod(strut).Euler1,4_rod(strut).Euler2,4_rod(strut).Euler3,4_rod(strut).mass,5_rod(strut).X,5_rod(strut).Y,5_rod(strut).Z,5_rod(strut).Euler1,5_rod(strut).Euler2,5_rod(strut).Euler3,5_rod(strut).mass,6_rod(payload_bars compound_55rHy1).X,6_rod(payload_bars compound_55rHy1).Y,6_rod(payload_bars compound_55rHy1).Z,6_rod(payload_bars compound_55rHy1).Euler1,6_rod(payload_bars compound_55rHy1).Euler2,6_rod(payload_bars compound_55rHy1).Euler3,6_rod(payload_bars compound_55rHy1).mass,7_rod(payload_bars compound_55rHy1).X,7_rod(payload_bars compound_55rHy1).Y,7_rod(payload_bars compound_55rHy1).Z,7_rod(payload_bars compound_55rHy1).Euler1,7_rod(payload_bars compound_55rHy1).Euler2,7_rod(payload_bars compound_55rHy1).Euler3,7_rod(payload_bars compound_55rHy1).mass,8_rod(payload_bars compound_55rHy1).X,8_rod(payload_bars compound_55rHy1).Y,8_rod(payload_bars compound_55rHy1).Z,8_rod(payload_bars compound_55rHy1).Euler1,8_rod(payload_bars compound_55rHy1).Euler2,8_rod(payload_bars compound_55rHy1).Euler3,8_rod(payload_bars compound_55rHy1).mass,9_rod(payload_bars compound_55rHy1).X,9_rod(payload_bars compound_55rHy1).Y,9_rod(payload_bars compound_55rHy1).Z,9_rod(payload_bars compound_55rHy1).Euler1,9_rod(payload_bars compound_55rHy1).Euler2,9_rod(payload_bars compound_55rHy1).Euler3,9_rod(payload_bars compound_55rHy1).mass,10_rod(payload_bars compound_55rHy1).X,10_rod(payload_bars compound_55rHy1).Y,10_rod(payload_bars compound_55rHy1).Z,10_rod(payload_bars compound_55rHy1).Euler1,10_rod(payload_bars compound_55rHy1).Euler2,10_rod(payload_bars compound_55rHy1).Euler3,10_rod(payload_bars compound_55rHy1).mass,
0.9494,-4.84939,94.2059,0.154544,-0.130453,-0.0409436,2.36668,0.199491,2.84528,93.8338,0.880498,0.0498287,-0.17775,2.32372,0.199491,-0.191322,93.7534,1.41687,-0.0562954,-0.12581,-2.35774,0.199491,0.538319,96.5204,-1.08985,-0.134956,-0.218309,-2.3865,0.199491,0.204969,96.4835,1.01577,-2.65676,-1.45767,1.04885,0.199645,-0.597598,93.4696,-1.72374,2.52355,-1.46091,2.1354,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.9595,-4.85914,94.0447,0.201598,-0.0144616,-0.16436,2.36056,0.199491,2.82934,93.6834,0.939636,-0.172669,0.0372201,2.34275,0.199491,-0.209498,93.596,1.47727,-0.069851,-0.142222,-2.35125,0.199491,0.521151,96.3759,-1.03622,-0.112764,-0.1991,-2.39013,0.199491,0.179789,96.3333,1.08283,-2.70526,-1.4597,1.09881,0.199645,-0.607324,93.3287,-1.67254,2.95641,-1.47497,1.70558,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.9696,-4.86628,93.8749,0.253631,0.125006,-0.303039,2.33563,0.199491,2.80357,93.5292,0.999711,-0.34612,0.206042,2.32638,0.199491,-0.226264,93.428,1.53525,-0.02139,-0.0992734,-2.3511,0.199491,0.50413,96.2289,-0.97361,-0.0419091,-0.128854,-2.398,0.199491,0.145792,96.17,1.15144,2.6662,-1.46174,2.0069,0.199645,-0.61345,93.1843,-1.61787,-2.94378,-1.47041,1.32649,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.9797,-4.86296,93.6968,0.310094,0.164473,-0.345298,2.33486,0.199491,2.76785,93.369,1.06377,-0.243925,0.11755,2.35138,0.199491,-0.244083,93.2601,1.58727,0.00525697,-0.0796002,-2.3424,0.199491,0.479705,96.0707,-0.896983,0.0447537,-0.0417755,-2.39999,0.199491,0.105296,95.9991,1.23477,2.52394,-1.45216,2.15043,0.199645,-0.616363,93.0478,-1.56007,2.82771,-1.46842,1.83747,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.9898,-4.85558,93.5056,0.368473,0.0445835,-0.236708,2.38644,0.199491,2.72387,93.2042,1.12331,-0.0603853,-0.0597631,2.37032,0.199491,-0.261142,93.0905,1.63519,-0.041509,-0.130898,-2.32025,0.199491,0.449906,95.9056,-0.800396,0.0511773,-0.0439667,-2.39516,0.199491,0.0625162,95.8206,1.32985,-2.74888,-1.4619,1.14952,0.199645,-0.621577,92.9238,-1.4932,-3.01061,-1.46837,1.39847,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.9999,-4.84034,93.3056,0.431655,-0.0611879,-0.124054,2.42612,0.199491,2.67816,93.0346,1.17787,-0.0343832,-0.0847137,2.38384,0.199491,-0.277519,92.9167,1.68221,-0.0407946,-0.137755,-2.30068,0.199491,0.41696,95.7384,-0.686525,-0.0299926,-0.140143,-2.37643,0.199491,0.00359066,95.6316,1.42912,-2.58381,-1.45357,0.988147,0.199645,-0.62323,92.7989,-1.42259,-2.57581,-1.44569,0.970546,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
1.01,-4.82185,93.0966,0.499167,-0.0820333,-0.0975755,2.45011,0.199491,2.63978,92.8625,1.22997,-0.12956,0.0165564,2.40298,0.199491,-0.302834,92.7405,1.72146,0.0160121,-0.097026,-2.28783,0.199491,0.372249,95.562,-0.559831,-0.0866699,-0.206245,-2.34963,0.199491,-0.0532406,95.4283,1.52837,3.09241,-1.47161,1.59799,0.199645,-0.624892,92.6659,-1.34826,-2.862,-1.4622,1.25754,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
1.0201,-4.80556,92.8767,0.565647,-0.0374478,-0.149441,2.4678,0.199491,2.6016,92.6894,1.28054,-0.247967,0.151831,2.40977,0.199491,-0.325796,92.5553,1.76308,0.0429931,-0.0851431,-2.27,0.199491,0.324371,95.3773,-0.419058,-0.0375632,-0.168177,-2.33762,0.199491,-0.116818,95.217,1.62645,3.02491,-1.47112,1.67134,0.199645,-0.629944,92.5299,-1.27375,-3.06805,-1.4656,1.46745,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
1.0302,-4.78725,92.6446,0.628617,0.0779251,-0.295375,2.46856,0.199491,2.55282,92.5089,1.33854,-0.145296,0.0477084,2.43925,0.199491,-0.346111,92.3631,1.80765,0.0163198,-0.116763,-2.24382,0.199491,0.281197,95.1823,-0.280358,0.060588,-0.0848101,-2.33057,0.199491,-0.179285,94.9988,1.73183,-2.80059,-1.4665,1.22182,0.199645,-0.636245,92.3971,-1.19847,-2.43226,-1.42868,0.841308,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
1.0403,-4.76045,92.4116,0.692433,0.184266,-0.431609,2.45801,0.199491,2.49905,92.3172,1.39407,0.0109457,-0.130032,2.45617,0.199491,-0.36799,92.1593,1.85215,-0.0266864,-0.15787,-2.21097,0.199491,0.231598,94.9804,-0.137189,0.134733,-0.028927,-2.31798,0.199491,-0.236059,94.7714,1.84431,-2.20199,-1.40279,0.6351,0.199645,-0.639531,92.2644,-1.12072,-2.15668,-1.37454,0.573701,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
1.0504,-4.7267,92.1701,0.759261,0.158314,-0.422583,2.49862,0.199491,2.4487,92.1187,1.44686,-0.0141327,-0.0956656,2.48492,0.199491,-0.389718,91.951,1.89542,-0.00212932,-0.148071,-2.18413,0.199491,0.184519,94.78,0.0117949,0.157613,-0.0237634,-2.29912,0.199491,-0.302102,94.5339,1.96059,-2.04067,-1.35539,0.482275,0.199645,-0.644626,92.133,-1.03363,-2.24216,-1.39582,0.662057,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
1.0605,-4.6931,91.9302,0.835709,0.0310254,-0.268849,2.57838,0.199491,2.39357,91.9116,1.50013,-0.037324,-0.0628049,2.51543,0.199491,-0.41037,91.7403,1.93988,0.0530207,-0.120444,-2.15779,0.199491,0.143475,94.5767,0.154887,0.0478861,-0.133911,-2.2686,0.199491,-0.367955,94.2808,2.08711,-2.14506,-1.3905,0.590476,0.199645,-0.64307,92.0001,-0.947222,-2.20889,-1.38531,0.632782,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
1.0706,-4.65747,91.6896,0.910274,-0.0438082,-0.159278,2.63559,0.199491,2.34352,91.7025,1.55579,-0.0372676,-0.0569574,2.54836,0.199491,-0.433432,91.5173,1.98398,0.0163217,-0.153371,-2.11604,0.199491,0.0993526,94.3771,0.311699,-0.0250049,-0.202369,-2.22864,0.199491,-0.435169,94.0242,2.21924,-2.04024,-1.35509,0.493373,0.199645,-0.64112,91.8732,-0.859411,-2.06501,-1.33636,0.494498,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
1.0807,-4.63045,91.4484,0.973503,0.048919,-0.344306,2.65772,0.199491,2.30758,91.5001,1.6126,0.0103023,-0.122139,2.58245,0.199491,-0.45837,91.2887,2.03234,-0.0010096,-0.170271,-2.07058,0.199491,0.0481377,94.1781,0.485605,0.140938,-0.0871244,-2.21843,0.199491,-0.496429,93.7674,2.36393,-1.89582,-1.27147,0.360594,0.199645,-0.643928,91.7587,-0.77003,-2.01922,-1.31643,0.452318,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
1.0908,-4.60557,91.222,1.03655,0.0535973,-0.39669,2.70606,0.199491,2.28129,91.2977,1.66983,0.0370793,-0.165016,2.62412,0.199491,-0.481035,91.051,2.08176,0.0565381,-0.147633,-2.03029,0.199491,0.00368545,93.9973,0.671394,0.0663494,-0.153177,-2.17022,0.199491,-0.553558,93.5099,2.52392,-1.92158,-1.28432,0.390771,0.199645,-0.643753,91.6627,-0.679837,-1.92186,-1.253,0.359123,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
1.1009,-4.59201,91.0197,1.10106,-0.0640977,-0.17652,2.79863,0.199491,2.27069,91.0948,1.72882,0.00137717,-0.105865,2.68095,0.199491,-0.505918,90.8102,2.13039,-0.00254414,-0.18082,-1.96462,0.199491,-0.0277416,93.8392,0.860536,0.0362201,-0.181237,-2.11992,0.199491,-0.603025,93.2481,2.70351,-1.81615,-1.1681,0.294721,0.199645,-0.63345,91.5851,-0.589241,-1.88148,-1.20846,0.317874,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
1.111,-4.5873,90.8422,1.14917,-0.0158902,-0.37747,2.85019,0.199491,2.27451,90.9119,1.79629,0.00296865,-0.114697,2.74181,0.199491,-0.527188,90.5739,2.17402,0.0433279,-0.16765,-1.91004,0.199491,-0.0614414,93.7148,1.07023,0.137244,-0.131535,-2.07799,0.199491,-0.641936,92.9917,2.9008,-1.83504,-1.16875,0.314231,0.199645,-0.627426,91.5334,-0.500148,-1.83926,-1.15421,0.273885,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
1.1211,-4.58012,90.7085,1.18659,-0.0896428,-0.218539,2.94243,0.199491,2.29225,90.7663,1.8573,0.00827199,-0.135492,2.81205,0.199491,-0.546447,90.3615,2.20582,-0.00390442,-0.186093,-1.82929,0.199491,-0.0856074,93.6189,1.3111,-0.0137627,-0.212465,-1.9844,0.199491,-0.671589,92.7587,3.10609,-1.76295,-1.02204,0.251129,0.199645,-0.619125,91.5462,-0.40485,-1.79271,-1.06454,0.226963,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
1.1312,-4.5715,90.6336,1.20765,-0.111282,-0.233936,3.02564,0.199491,2.31563,90.6651,1.91917,0.0124678,-0.169387,2.88925,0.199491,-0.563621,90.1896,2.21723,-0.00375393,-0.188597,-1.7514,0.199491,-0.108305,93.5595,1.57507,0.0632213,-0.184026,-1.92336,0.199491,-0.686719,92.5517,3.3093,-1.77488,-0.997767,0.262074,0.199645,-0.609944,91.6156,-0.302653,-1.76166,-0.978448,0.193441,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
1.1413,-4.55271,90.6207,1.20125,-0.135344,-0.154466,3.10484,0.199491,2.32862,90.6332,1.96657,0.0132426,-0.220299,2.97263,0.199491,-0.561102,90.1044,2.21122,0.023688,-0.186635,-1.67437,0.199491,-0.12116,93.5444,1.85299,0.144084,-0.166024,-1.85176,0.199491,-0.692194,92.3908,3.49827,-1.74077,-0.876857,0.231499,0.199645,-0.608574,91.7473,-0.192904,-1.74436,-0.912289,0.177338,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
1.1514,-4.51929,90.6858,1.17512,-0.144654,-0.172146,-3.10707,0.199491,2.33233,90.6864,2.01179,0.00554431,-0.280665,3.05599,0.199491,-0.553638,90.1242,2.17844,-0.0489581,-0.190367,-1.58418,0.199491,-0.128028,93.5623,2.12876,-0.0209273,-0.20636,-1.73214,0.199491,-0.662923,92.2985,3.63717,-1.7307,-0.795411,0.224177,0.199645,-0.621593,91.9469,-0.085853,-1.72383,-0.822167,0.161984,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
1.1615,-4.49429,90.8184,1.1236,-0.129261,-0.0903693,-3.05224,0.199491,2.32017,90.8174,2.04717,-0.00951872,-0.310841,3.13545,0.199491,-0.516648,90.2546,2.14127,-0.0238664,-0.18898,-1.521,0.199491,-0.129284,93.6172,2.36909,-0.0214835,-0.200807,-1.6412,0.199491,-0.627163,92.2834,3.72535,-1.73047,-0.767706,0.222301,0.199645,-0.636971,92.1838,0.00688549,-1.70805,-0.738968,0.16039,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
1.1716,-4.48418,91.0075,1.05884,-0.106893,-0.112086,-3.01149,0.199491,2.29967,91.0007,2.07629,-0.0259509,-0.299035,-3.07692,0.199491,-0.459222,90.4658,2.10474,0.00382398,-0.188296,-1.47019,0.199491,-0.112155,93.7043,2.56449,0.113601,-0.194758,-1.58297,0.199491,-0.567329,92.3314,3.77051,-1.71576,-0.708151,0.209361,0.199645,-0.66313,92.4422,0.0663492,-1.71148,-0.723682,0.177555,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
1.1817,-4.49834,91.2385,0.986687,-0.0742863,-0.0911807,-2.98132,0.199491,2.28612,91.2105,2.10534,-0.0370949,-0.284345,-3.01714,0.199491,-0.391281,90.7099,2.06514,-0.0610836,-0.177801,-1.41447,0.199491,-0.0758998,93.8072,2.7165,-0.0766356,-0.184295,-1.46922,0.199491,-0.49892,92.4373,3.78649,-1.69429,-0.61759,0.192737,0.199645,-0.675116,92.7127,0.0957626,-1.70601,-0.658656,0.190987,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
1.1918,-4.53733,91.4977,0.912639,-0.0426309,-0.0784753,-2.95588,0.199491,2.28988,91.4248,2.13294,-0.0390769,-0.260447,-2.96758,0.199491,-0.311849,90.9507,2.0267,-0.0163068,-0.184519,-1.38611,0.199491,-0.0291247,93.9164,2.82975,0.115602,-0.205664,-1.43707,0.199491,-0.430045,92.5812,3.79172,-1.69748,-0.626987,0.190204,0.199645,-0.672094,92.9941,0.100314,-1.71268,-0.627462,0.2125,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
1.2019,-4.59375,91.7716,0.837722,-0.0174061,-0.0783575,-2.93314,0.199491,2.31322,91.6347,2.15587,-0.0386464,-0.253162,-2.92439,0.199491,-0.232676,91.177,1.9815,-0.00929371,-0.187511,-1.35638,0.199491,0.0278769,94.0313,2.91479,-0.036503,-0.181166,-1.3473,0.199491,-0.357657,92.7484,3.79504,-1.68021,-0.532341,0.177643,0.199645,-0.653884,93.2791,0.0949575,-1.71271,-0.567143,0.227899,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
1.212,-4.64264,92.044,0.77282,-0.00768666,-0.111342,-2.90573,0.199491,2.35056,91.8364,2.17318,-0.0529585,-0.303798,-2.88429,0.199491,-0.159167,91.392,1.93269,-0.0656581,-0.178633,-1.31886,0.199491,0.0820964,94.1703,2.96411,-0.0250298,-0.188239,-1.29921,0.199491,-0.293955,92.9237,3.79352,-1.69428,-0.569578,0.18421,0.199645,-0.615362,93.5628,0.0820112,-1.72251,-0.538762,0.244807,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
1.2221,-4.64421,92.2989,0.735746,-0.0199326,-0.181079,-2.86535,0.199491,2.41326,92.0386,2.15045,-0.0266064,-0.194831,-2.86376,0.199491,-0.116977,91.5857,1.88108,0.0267459,-0.213829,-1.30729,0.199491,0.117379,94.3583,2.976,0.129009,-0.244898,-1.30393,0.199491,-0.286659,93.0663,3.79544,-1.68796,-0.505901,0.185285,0.199645,-0.529501,93.8477,0.0889012,-1.7193,-0.49218,0.24137,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
1.2322,-4.62354,92.5336,0.656585,-0.0310006,-0.195134,-2.83074,0.199491,2.48722,92.2406,2.10601,-0.0510843,-0.247227,-2.82864,0.199491,-0.0882928,91.7649,1.82116,-0.096873,-0.186269,-1.24498,0.199491,0.164214,94.5742,3.03116,0.000805774,-0.214165,-1.25757,0.199491,-0.28438,93.1933,3.817,-1.69229,-0.481704,0.189845,0.199645,-0.469246,94.0962,0.104212,-1.73075,-0.503181,0.24669,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
1.2423,-4.58052,92.7572,0.593037,-0.0893549,-0.32595,-2.78006,0.199491,2.56007,92.4263,2.07057,-0.103467,-0.359303,-2.78542,0.199491,-0.0629449,91.9286,1.75033,-0.122876,-0.181429,-1.20469,0.199491,0.175021,94.799,3.08576,-0.210835,-0.148292,-1.2026,0.199491,-0.251522,93.3044,3.83309,-1.69034,-0.416626,0.197365,0.199645,-0.424648,94.3389,0.106959,-1.72848,-0.459194,0.242896,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
1.2524,-4.54375,92.9609,0.543594,-0.121887,-0.366623,-2.73642,0.199491,2.63478,92.6039,2.03361,-0.186476,-0.525789,-2.72482,0.199491,-0.0347977,92.0822,1.67653,-0.0523887,-0.214633,-1.19086,0.199491,0.171902,95.026,3.12965,-0.177977,-0.168447,-1.19152,0.199491,-0.246995,93.422,3.81025,-1.69057,-0.395506,0.202005,0.199645,-0.359814,94.5807,0.113693,-1.71124,-0.391833,0.231105,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
1.2625,-4.50229,93.1412,0.499162,-0.120107,-0.326446,-2.70792,0.199491,2.708,92.7929,1.99169,-0.194137,-0.516002,-2.70031,0.199491,-0.013106,92.2315,1.60164,0.0346268,-0.257852,-1.18304,0.199491,0.182767,95.2455,3.1498,0.0532016,-0.264348,-1.22304,0.199491,-0.258144,93.5307,3.81144,-1.69625,-0.403361,0.210788,0.199645,-0.302072,94.8099,0.102835,-1.70118,-0.346843,0.22471,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
1.2726,-4.46525,93.3157,0.447594,-0.0709372,-0.198971,-2.69088,0.199491,2.78812,92.9763,1.94597,-0.134403,-0.387833,-2.70497,0.199491,0.00166633,92.3731,1.52801,0.0855306,-0.288745,-1.16773,0.199491,0.18637,95.4499,3.16709,0.175871,-0.31568,-1.24721,0.199491,-0.259357,93.6307,3.809,-1.6972,-0.38262,0.219476,0.199645,-0.246973,95.0267,0.101497,-1.71305,-0.3998,0.225554,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
1.2827,-4.4264,93.4806,0.396094,-0.0311998,-0.101063,-2.66479,0.199491,2.86961,93.1517,1.90229,-0.0971849,-0.311599,-2.69674,0.199491,0.0250884,92.5062,1.44777,0.0447176,-0.280742,-1.13011,0.199491,0.18149,95.6414,3.18153,0.10481,-0.300742,-1.21917,0.199491,-0.264049,93.7281,3.79955,-1.6864,-0.326317,0.222942,0.199645,-0.200947,95.2344,0.10068,-1.72411,-0.450156,0.226617,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
1.2928,-4.38652,93.6309,0.348554,-0.0446247,-0.109568,-2.63087,0.199491,2.94659,93.3186,1.86312,-0.104413,-0.326588,-2.67453,0.199491,0.0501463,92.6299,1.36382,-0.0695534,-0.231663,-1.07672,0.199491,0.172792,95.8275,3.18946,-0.0229947,-0.260903,-1.17567,0.199491,-0.268414,93.8194,3.78063,-1.67486,-0.272764,0.227044,0.199645,-0.156436,95.4327,0.100855,-1.71743,-0.436582,0.220002,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
1.3029,-4.34468,93.7669,0.301689,-0.0939188,-0.177139,-2.59449,0.199491,3.01918,93.4793,1.82088,-0.0889942,-0.297251,-2.65993,0.199491,0.0705195,92.7461,1.28222,-0.157476,-0.186759,-1.03307,0.199491,0.174796,96.0069,3.19781,-0.159811,-0.209423,-1.13083,0.199491,-0.281395,93.8977,3.76661,-1.67726,-0.278356,0.234026,0.199645,-0.108203,95.6199,0.0937743,-1.68329,-0.305145,0.204387,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
1.313,-4.30005,93.8912,0.25242,-0.184682,-0.294554,-2.54574,0.199491,3.08714,93.6297,1.77912,-0.110249,-0.334592,-2.63461,0.199491,0.0925552,92.8543,1.2004,-0.114564,-0.214666,-1.01716,0.199491,0.175685,96.1819,3.20586,-0.202781,-0.194726,-1.10919,0.199491,-0.290669,93.9689,3.74505,-1.6794,-0.285164,0.240396,0.199645,-0.0680641,95.7928,0.0882798,-1.65509,-0.184604,0.194593,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
1.3231,-4.25982,94.0075,0.202624,-0.241582,-0.350732,-2.5026,0.199491,3.15328,93.7733,1.73585,-0.129004,-0.365549,-2.61,0.199491,0.117005,92.9602,1.11727,0.0107129,-0.293455,-1.02574,0.199491,0.1695,96.3372,3.21116,-0.019692,-0.285308,-1.14245,0.199491,-0.296721,94.0358,3.7204,-1.67435,-0.263692,0.245072,0.199645,-0.0273795,95.9525,0.0815477,-1.67404,-0.300961,0.195779,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
1.3332,-4.2238,94.1124,0.152422,-0.191796,-0.271236,-2.49482,0.199491,3.21119,93.9104,1.69452,-0.0683035,-0.272323,-2.61174,0.199491,0.144941,93.0596,1.03829,-0.0411163,-0.26676,-0.990422,0.199491,0.168877,96.4717,3.20972,0.0166718,-0.307124,-1.14116,0.199491,-0.302537,94.0998,3.69092,-1.6662,-0.238697,0.247621,0.199645,0.0092996,96.1054,0.070189,-1.6663,-0.283932,0.192605,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
1.3433,-4.18979,94.2073,0.101961,-0.129714,-0.18434,-2.48768,0.199491,3.26167,94.0379,1.65872,-0.0833957,-0.302149,-2.59048,0.199491,0.174846,93.1596,0.960627,-0.120956,-0.215272,-0.953119,0.199491,0.166806,96.5816,3.2044,-0.176518,-0.217583,-1.07627,0.199491,-0.295399,94.1632,3.65341,-1.65876,-0.214178,0.251135,0.199645,0.0358933,96.2466,0.0552951,-1.63733,-0.156443,0.186525,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
