time,0_rod(payload_bars compound_p62G42).X,0_rod(payload_bars compound_p62G42).Y,0_rod(payload_bars compound_p62G42).Z,0_rod(payload_bars compound_p62G42).Euler1,0_rod(payload_bars compound_p62G42).Euler2,0_rod(payload_bars compound_p62G42).Euler3,0_rod(payload_bars compound_p62G42).mass,1_rod(payload_bars compound_p62G42).X,1_rod(payload_bars compound_p62G42).Y,1_rod(payload_bars compound_p62G42).Z,1_rod(payload_bars compound_p62G42).Euler1,1_rod(payload_bars compound_p62G42).Euler2,1_rod(payload_bars compound_p62G42).Euler3,1_rod(payload_bars compound_p62G42).mass,2_rod(payload_bars compound_p62G42).X,2_rod(payload_bars compound_p62G42).Y,2_rod(payload_bars compound_p62G42).Z,2_rod(payload_bars compound_p62G42).Euler1,2_rod(payload_bars compound_p62G42).Euler2,2_rod(payload_bars compound_p62G42).Euler3,2_rod(payload_bars compound_p62G42).mass,3_rod(payload_bars compound_p62G42).X,3_rod(payload_bars compound_p62G42).Y,3_rod(payload_bars compound_p62G42).Z,3_rod(payload_bars compound_p62G42).Euler1,3_rod(payload_bars compound_p62G42).Euler2,3_rod(payload_bars compound_p62G42).Euler3,3_rod(payload_bars compound_p62G42).mass,4_rod(payload_bars compound_p62G42).X,4_rod(payload_bars compound_p62G42).Y,4_rod(payload_bars compound_p62G42).Z,4_rod(payload_bars compound_p62G42).Euler1,4_rod(payload_bars compound_p62G42).Euler2,4_rod(payload_bars compound_p62G42).Euler3,4_rod(payload_bars compound_p62G42).mass,5_rod(strut).X,5_rod(strut).Y,5_rod(strut).Z,5_rod(strut).Euler1,5_rod(strut).Euler2,5_rod(strut).Euler3,5_rod(strut).mass,6_rod(strut).X,6_rod(strut).Y,6_rod(strut).Z,6_rod(strut).Euler1,6_rod(strut).Euler2,6_rod(strut).Euler3,6_rod(strut).mass,7_rod(strut).X,7_rod(strut).Y,7_rod(strut).Z,7_rod(strut).Euler1,7_rod(strut).Euler2,7_rod(strut).Euler3,7_rod(strut).mass,8_rod(strut).X,8_rod(strut).Y,8_rod(strut).Z,8_rod(strut).Euler1,8_rod(strut).Euler2,8_rod(strut).Euler3,8_rod(strut).mass,9_rod(strut).X,9_rod(strut).Y,9_rod(strut).Z,9_rod(strut).Euler1,9_rod(strut).Euler2,9_rod(strut).Euler3,9_rod(strut).mass,10_rod(strut).X,10_rod(strut).Y,10_rod(strut).Z,10_rod(strut).Euler1,10_rod(strut).Euler2,10_rod(strut).Euler3,10_rod(strut).mass,
1.9291,-0.239356,5.03235,1.42932,1.44645,-0.437463,-2.46294,0.00640547,-0.239356,5.03235,1.42932,1.44645,-0.437463,-2.46294,0.00640547,-0.239356,5.03235,1.42932,1.44645,-0.437463,-2.46294,0.00640547,-0.239356,5.03235,1.42932,1.44645,-0.437463,-2.46294,0.00640547,-0.239356,5.03235,1.42932,1.44645,-0.437463,-2.46294,0.00640547,-4.16326,5.35443,-1.31437,-0.0233577,-0.198889,-2.42778,0.199491,3.07735,5.33329,-0.346292,-0.0177362,-0.125822,-2.42343,0.199491,0.541861,4.80515,-0.706492,-0.0019584,-0.127604,-0.867437,0.199491,0.544919,6.95554,1.61345,0.00990376,-0.150396,-0.857682,0.199491,0.347158,5.19126,1.71418,-1.57318,-0.0629374,0.111721,0.199645,-0.210414,7.47578,-1.41496,-1.58748,-0.0779926,0.146315,0.199491,
1.9392,-0.234439,5.03053,1.43162,1.39484,-0.371911,-2.33623,0.00640547,-0.234439,5.03053,1.43162,1.39484,-0.371911,-2.33623,0.00640547,-0.234439,5.03053,1.43162,1.39484,-0.371911,-2.33623,0.00640547,-0.234439,5.03053,1.43162,1.39484,-0.371911,-2.33623,0.00640547,-0.234439,5.03053,1.43162,1.39484,-0.371911,-2.33623,0.00640547,-4.15458,5.35726,-1.31632,-0.0294868,-0.203584,-2.4275,0.199491,3.07189,5.33903,-0.35378,-0.016707,-0.126616,-2.42532,0.199491,0.54249,4.805,-0.706553,-0.00575782,-0.124437,-0.867,0.199491,0.555649,6.95,1.59268,0.00805727,-0.14718,-0.858146,0.199491,0.353889,5.20649,1.70358,-1.57096,-0.0614254,0.11013,0.199645,-0.208675,7.47557,-1.41549,-1.58778,-0.0802744,0.146107,0.199491,
1.9493,-0.229975,5.02745,1.43601,1.33581,-0.306131,-2.23151,0.00640547,-0.229975,5.02745,1.43601,1.33581,-0.306131,-2.23151,0.00640547,-0.229975,5.02745,1.43601,1.33581,-0.306131,-2.23151,0.00640547,-0.229975,5.02745,1.43601,1.33581,-0.306131,-2.23151,0.00640547,-0.229975,5.02745,1.43601,1.33581,-0.306131,-2.23151,0.00640547,-4.1463,5.35983,-1.31786,-0.034006,-0.206526,-2.42745,0.199491,3.06673,5.34446,-0.360905,-0.0159847,-0.127661,-2.42708,0.199491,0.543036,4.80488,-0.706592,-0.0110181,-0.119965,-0.866391,0.199491,0.565655,6.94441,1.5727,0.0255477,-0.160435,-0.861465,0.199491,0.36019,5.22083,1.6936,-1.569,-0.0615995,0.10858,0.199645,-0.207137,7.47535,-1.41582,-1.58812,-0.083202,0.145843,0.199491,
1.9594,-0.226853,5.02334,1.44253,1.2712,-0.242201,-2.15065,0.00640547,-0.226853,5.02334,1.44253,1.2712,-0.242201,-2.15065,0.00640547,-0.226853,5.02334,1.44253,1.2712,-0.242201,-2.15065,0.00640547,-0.226853,5.02334,1.44253,1.2712,-0.242201,-2.15065,0.00640547,-0.226853,5.02334,1.44253,1.2712,-0.242201,-2.15065,0.00640547,-4.13897,5.36219,-1.31905,-0.0336804,-0.204108,-2.42833,0.199491,3.06172,5.34936,-0.367401,-0.0170197,-0.130729,-2.42845,0.199491,0.543469,4.8047,-0.7067,-0.0155896,-0.116059,-0.865902,0.199491,0.574954,6.93909,1.55435,0.0226793,-0.156486,-0.861543,0.199491,0.365815,5.23424,1.68448,-1.5671,-0.0611456,0.107112,0.199645,-0.205986,7.47538,-1.41604,-1.58861,-0.0869125,0.145649,0.199491,
1.9695,-0.225283,5.0185,1.4512,1.20081,-0.18534,-2.09404,0.00640547,-0.225283,5.0185,1.4512,1.20081,-0.18534,-2.09404,0.00640547,-0.225283,5.0185,1.4512,1.20081,-0.18534,-2.09404,0.00640547,-0.225283,5.0185,1.4512,1.20081,-0.18534,-2.09404,0.00640547,-0.225283,5.0185,1.4512,1.20081,-0.18534,-2.09404,0.00640547,-4.13284,5.36431,-1.31996,-0.0290001,-0.196924,-2.42999,0.199491,3.05696,5.35371,-0.373237,-0.0165145,-0.131859,-2.42985,0.199491,0.543651,4.8045,-0.706853,-0.0182761,-0.11374,-0.865647,0.199491,0.583186,6.93451,1.53807,0.012285,-0.146292,-0.860428,0.199491,0.37053,5.24632,1.67629,-1.56529,-0.0599379,0.10575,0.199645,-0.205211,7.47559,-1.41624,-1.58871,-0.0877466,0.145445,0.199491,
1.9796,-0.225095,5.01312,1.46206,1.12387,-0.142326,-2.06037,0.00640547,-0.225095,5.01312,1.46206,1.12387,-0.142326,-2.06037,0.00640547,-0.225095,5.01312,1.46206,1.12387,-0.142326,-2.06037,0.00640547,-0.225095,5.01312,1.46206,1.12387,-0.142326,-2.06037,0.00640547,-0.225095,5.01312,1.46206,1.12387,-0.142326,-2.06037,0.00640547,-4.12784,5.36611,-1.32079,-0.0238315,-0.189425,-2.43159,0.199491,3.05287,5.35755,-0.378386,-0.0148936,-0.131413,-2.43125,0.199491,0.543518,4.80432,-0.707037,-0.0198468,-0.112318,-0.86552,0.199491,0.589697,6.93078,1.52405,0.0255533,-0.156317,-0.862867,0.199491,0.374396,5.25657,1.66935,-1.56385,-0.0597904,0.104589,0.199645,-0.204917,7.47583,-1.41661,-1.58903,-0.0903493,0.145248,0.199491,
1.9897,-0.226384,5.00707,1.47503,1.04174,-0.117852,-2.04792,0.00640547,-0.226384,5.00707,1.47503,1.04174,-0.117852,-2.04792,0.00640547,-0.226384,5.00707,1.47503,1.04174,-0.117852,-2.04792,0.00640547,-0.226384,5.00707,1.47503,1.04174,-0.117852,-2.04792,0.00640547,-0.226384,5.00707,1.47503,1.04174,-0.117852,-2.04792,0.00640547,-4.12401,5.36756,-1.32185,-0.0217351,-0.185833,-2.43247,0.199491,3.04956,5.36069,-0.382611,-0.0149883,-0.132741,-2.4322,0.199491,0.543259,4.80417,-0.707292,-0.0196332,-0.11243,-0.865585,0.199491,0.594526,6.92799,1.51276,0.0320934,-0.160853,-0.8643,0.199491,0.377224,5.26475,1.66372,-1.56272,-0.0599631,0.103711,0.199645,-0.20493,7.47599,-1.41715,-1.58949,-0.0940251,0.145133,0.199491,
1.9998,-0.229278,5.00022,1.49001,0.957147,-0.115774,-2.05445,0.00640547,-0.229278,5.00022,1.49001,0.957147,-0.115774,-2.05445,0.00640547,-0.229278,5.00022,1.49001,0.957147,-0.115774,-2.05445,0.00640547,-0.229278,5.00022,1.49001,0.957147,-0.115774,-2.05445,0.00640547,-0.229278,5.00022,1.49001,0.957147,-0.115774,-2.05445,0.00640547,-4.12141,5.36877,-1.32292,-0.0198827,-0.182896,-2.43321,0.199491,3.04691,5.36293,-0.385658,-0.0152106,-0.133964,-2.43286,0.199491,0.543144,4.80402,-0.707798,-0.0174181,-0.114332,-0.865875,0.199491,0.598005,6.92622,1.50472,0.0183566,-0.148654,-0.862492,0.199491,0.378814,5.2708,1.65955,-1.56188,-0.0597106,0.103103,0.199645,-0.204881,7.47625,-1.41773,-1.58947,-0.0939462,0.145107,0.199491,
2.0099,-0.233154,4.99268,1.50707,0.872863,-0.142496,-2.07575,0.00640547,-0.233154,4.99268,1.50707,0.872863,-0.142496,-2.07575,0.00640547,-0.233154,4.99268,1.50707,0.872863,-0.142496,-2.07575,0.00640547,-0.233154,4.99268,1.50707,0.872863,-0.142496,-2.07575,0.00640547,-0.233154,4.99268,1.50707,0.872863,-0.142496,-2.07575,0.00640547,-4.12016,5.36959,-1.32374,-0.0149205,-0.176631,-2.43436,0.199491,3.04547,5.36427,-0.387471,-0.0157042,-0.135082,-2.43321,0.199491,0.542982,4.80384,-0.708272,-0.0139988,-0.117279,-0.866316,0.199491,0.599902,6.9253,1.4999,0.0219594,-0.151405,-0.863237,0.199491,0.37966,5.27437,1.65713,-1.56154,-0.0606248,0.102786,0.199645,-0.20481,7.47662,-1.41833,-1.58955,-0.0943067,0.145124,0.199491,
2.02,-0.237463,4.98454,1.52627,0.793688,-0.20162,-2.10771,0.00640547,-0.237463,4.98454,1.52627,0.793688,-0.20162,-2.10771,0.00640547,-0.237463,4.98454,1.52627,0.793688,-0.20162,-2.10771,0.00640547,-0.237463,4.98454,1.52627,0.793688,-0.20162,-2.10771,0.00640547,-0.237463,4.98454,1.52627,0.793688,-0.20162,-2.10771,0.00640547,-4.12013,5.36987,-1.32409,-0.0111955,-0.172184,-2.4351,0.199491,3.0454,5.36473,-0.388038,-0.0169434,-0.136618,-2.43318,0.199491,0.542744,4.80371,-0.708725,-0.012247,-0.118739,-0.866557,0.199491,0.600022,6.92535,1.49844,0.0346741,-0.162019,-0.865273,0.199491,0.379995,5.27536,1.65642,-1.56151,-0.0610392,0.102751,0.199645,-0.204966,7.47688,-1.41886,-1.5898,-0.0962746,0.145104,0.199491,
2.0301,-0.241929,4.97577,1.54756,0.726016,-0.29244,-2.14819,0.00640547,-0.241929,4.97577,1.54756,0.726016,-0.29244,-2.14819,0.00640547,-0.241929,4.97577,1.54756,0.726016,-0.29244,-2.14819,0.00640547,-0.241929,4.97577,1.54756,0.726016,-0.29244,-2.14819,0.00640547,-0.241929,4.97577,1.54756,0.726016,-0.29244,-2.14819,0.00640547,-4.12135,5.36957,-1.3239,-0.00945197,-0.170465,-2.43529,0.199491,3.04625,5.36425,-0.387357,-0.018218,-0.137856,-2.43285,0.199491,0.542663,4.80366,-0.70895,-0.0129319,-0.118109,-0.866491,0.199491,0.598965,6.92657,1.50085,0.0245422,-0.153585,-0.863609,0.199491,0.379546,5.2739,1.65744,-1.56161,-0.0600308,0.102902,0.199645,-0.20524,7.47712,-1.41915,-1.58961,-0.0951215,0.145077,0.199491,
2.0402,-0.24573,4.96683,1.5711,0.678128,-0.413491,-2.1975,0.00640547,-0.24573,4.96683,1.5711,0.678128,-0.413491,-2.1975,0.00640547,-0.24573,4.96683,1.5711,0.678128,-0.413491,-2.1975,0.00640547,-0.24573,4.96683,1.5711,0.678128,-0.413491,-2.1975,0.00640547,-0.24573,4.96683,1.5711,0.678128,-0.413491,-2.1975,0.00640547,-4.12356,5.3688,-1.32332,-0.00945037,-0.17112,-2.43504,0.199491,3.04808,5.36284,-0.385404,-0.017923,-0.136837,-2.43246,0.199491,0.542651,4.80369,-0.708935,-0.0139288,-0.117229,-0.866366,0.199491,0.596515,6.92859,1.50682,0.0166555,-0.1473,-0.862278,0.199491,0.37832,5.26984,1.66026,-1.56217,-0.060053,0.103315,0.199645,-0.205456,7.47712,-1.4191,-1.58939,-0.0936492,0.145075,0.199491,
2.0503,-0.248233,4.95857,1.59708,0.661773,-0.558628,-2.26293,0.00640547,-0.248233,4.95857,1.59708,0.661773,-0.558628,-2.26293,0.00640547,-0.248233,4.95857,1.59708,0.661773,-0.558628,-2.26293,0.00640547,-0.248233,4.95857,1.59708,0.661773,-0.558628,-2.26293,0.00640547,-0.248233,4.95857,1.59708,0.661773,-0.558628,-2.26293,0.00640547,-4.12664,5.3677,-1.32245,-0.0110639,-0.173971,-2.43441,0.199491,3.05106,5.36047,-0.382159,-0.0178825,-0.135711,-2.43173,0.199491,0.542783,4.80386,-0.708774,-0.0150713,-0.116264,-0.866189,0.199491,0.592356,6.93102,1.51577,0.0291439,-0.15859,-0.863937,0.199491,0.376256,5.2632,1.66489,-1.5632,-0.0606692,0.104044,0.199645,-0.205548,7.47692,-1.41883,-1.58944,-0.0937894,0.145139,0.199491,
2.0604,-0.249553,4.95146,1.62547,0.693578,-0.714264,-2.36269,0.00640547,-0.249553,4.95146,1.62547,0.693578,-0.714264,-2.36269,0.00640547,-0.249553,4.95146,1.62547,0.693578,-0.714264,-2.36269,0.00640547,-0.249553,4.95146,1.62547,0.693578,-0.714264,-2.36269,0.00640547,-0.249553,4.95146,1.62547,0.693578,-0.714264,-2.36269,0.00640547,-4.13079,5.36621,-1.3213,-0.0125375,-0.176961,-2.43367,0.199491,3.0548,5.35712,-0.377644,-0.0198744,-0.136724,-2.43043,0.199491,0.543097,4.804,-0.708606,-0.0157995,-0.115712,-0.866065,0.199491,0.58703,6.93401,1.52783,0.0277867,-0.158509,-0.863337,0.199491,0.373195,5.2544,1.67111,-1.56447,-0.060869,0.10501,0.199645,-0.205526,7.47679,-1.41831,-1.58904,-0.0905664,0.14526,0.199491,
2.0705,-0.249861,4.94592,1.65622,0.799766,-0.859389,-2.52758,0.00640547,-0.249861,4.94592,1.65622,0.799766,-0.859389,-2.52758,0.00640547,-0.249861,4.94592,1.65622,0.799766,-0.859389,-2.52758,0.00640547,-0.249861,4.94592,1.65622,0.799766,-0.859389,-2.52758,0.00640547,-0.249861,4.94592,1.65622,0.799766,-0.859389,-2.52758,0.00640547,-4.13604,5.36426,-1.31977,-0.0137861,-0.179998,-2.4328,0.199491,3.05921,5.35301,-0.372131,-0.0215059,-0.137047,-2.42894,0.199491,0.543343,4.80419,-0.708411,-0.0167758,-0.114924,-0.865902,0.199491,0.580562,6.93776,1.54272,0.0129927,-0.147199,-0.860541,0.199491,0.369406,5.24368,1.67856,-1.56602,-0.0613521,0.106151,0.199645,-0.205756,7.47669,-1.41766,-1.58847,-0.0862095,0.145384,0.199491,
2.0806,-0.249694,4.94186,1.68913,1.00649,-0.96305,-2.79115,0.00640547,-0.249694,4.94186,1.68913,1.00649,-0.96305,-2.79115,0.00640547,-0.249694,4.94186,1.68913,1.00649,-0.96305,-2.79115,0.00640547,-0.249694,4.94186,1.68913,1.00649,-0.96305,-2.79115,0.00640547,-0.249694,4.94186,1.68913,1.00649,-0.96305,-2.79115,0.00640547,-4.1423,5.3619,-1.31792,-0.0140645,-0.182164,-2.43198,0.199491,3.06431,5.3484,-0.365952,-0.0217737,-0.135496,-2.4275,0.199491,0.543348,4.80442,-0.708209,-0.0185554,-0.113364,-0.865639,0.199491,0.57268,6.94233,1.55983,0.0185182,-0.153181,-0.860763,0.199491,0.365103,5.23123,1.68718,-1.56772,-0.0613851,0.107433,0.199645,-0.206448,7.47659,-1.41706,-1.58837,-0.0853643,0.145495,0.199491,
2.0907,-0.25028,4.93855,1.72383,1.29111,-0.990948,-3.14034,0.00640547,-0.25028,4.93855,1.72383,1.29111,-0.990948,-3.14034,0.00640547,-0.25028,4.93855,1.72383,1.29111,-0.990948,-3.14034,0.00640547,-0.25028,4.93855,1.72383,1.29111,-0.990948,-3.14034,0.00640547,-0.25028,4.93855,1.72383,1.29111,-0.990948,-3.14034,0.00640547,-4.1495,5.35936,-1.31603,-0.0124921,-0.182413,-2.43144,0.199491,3.06995,5.34338,-0.359249,-0.0233872,-0.135355,-2.42575,0.199491,0.543164,4.8046,-0.708073,-0.0189621,-0.11296,-0.865546,0.199491,0.56366,6.94763,1.57872,0.0254372,-0.160476,-0.861253,0.199491,0.36002,5.21751,1.69674,-1.56953,-0.0607634,0.10885,0.199645,-0.207431,7.47664,-1.41658,-1.58793,-0.08231,0.145593,0.199491,
2.1008,-0.252892,4.93491,1.75988,1.551,-0.931038,2.80194,0.00640547,-0.252892,4.93491,1.75988,1.551,-0.931038,2.80194,0.00640547,-0.252892,4.93491,1.75988,1.551,-0.931038,2.80194,0.00640547,-0.252892,4.93491,1.75988,1.551,-0.931038,2.80194,0.00640547,-0.252892,4.93491,1.75988,1.551,-0.931038,2.80194,0.00640547,-4.15747,5.35684,-1.31431,-0.00890556,-0.180516,-2.43127,0.199491,3.07568,5.33797,-0.352107,-0.0255537,-0.135808,-2.42381,0.199491,0.542906,4.80472,-0.708001,-0.0163736,-0.11517,-0.865809,0.199491,0.553994,6.95352,1.59901,0.0107333,-0.149587,-0.858386,0.199491,0.354062,5.20302,1.70692,-1.57165,-0.0617136,0.110392,0.199645,-0.208508,7.47687,-1.41621,-1.58737,-0.0779829,0.145785,0.199491,
2.1109,-0.257893,4.93006,1.79703,1.70698,-0.804729,2.54226,0.00640547,-0.257893,4.93006,1.79703,1.70698,-0.804729,2.54226,0.00640547,-0.257893,4.93006,1.79703,1.70698,-0.804729,2.54226,0.00640547,-0.257893,4.93006,1.79703,1.70698,-0.804729,2.54226,0.00640547,-0.257893,4.93006,1.79703,1.70698,-0.804729,2.54226,0.00640547,-4.16575,5.3543,-1.31265,-0.00457452,-0.177839,-2.43123,0.199491,3.0814,5.33236,-0.34474,-0.0260363,-0.13426,-2.42205,0.199491,0.542507,4.80486,-0.707925,-0.0121031,-0.118823,-0.866268,0.199491,0.543713,6.95964,1.61997,0.00678049,-0.147921,-0.857185,0.199491,0.347544,5.18793,1.71749,-1.57395,-0.0634568,0.112001,0.199645,-0.20973,7.47716,-1.4159,-1.58735,-0.0772398,0.146052,0.199491,
2.121,-0.265442,4.92355,1.83516,1.75903,-0.642597,2.35708,0.00640547,-0.265442,4.92355,1.83516,1.75903,-0.642597,2.35708,0.00640547,-0.265442,4.92355,1.83516,1.75903,-0.642597,2.35708,0.00640547,-0.265442,4.92355,1.83516,1.75903,-0.642597,2.35708,0.00640547,-0.265442,4.92355,1.83516,1.75903,-0.642597,2.35708,0.00640547,-4.17406,5.35163,-1.31086,-0.000649081,-0.17565,-2.43107,0.199491,3.0871,5.32668,-0.337344,-0.0273382,-0.133683,-2.42016,0.199491,0.54201,4.80503,-0.707828,-0.00890111,-0.121521,-0.866607,0.199491,0.533096,6.96555,1.64095,0.0177494,-0.158969,-0.858249,0.199491,0.340795,5.17261,1.72821,-1.57602,-0.0632727,0.113581,0.199645,-0.211192,7.47742,-1.41546,-1.58694,-0.074181,0.146258,0.199491,
2.1311,-0.275775,4.91523,1.87417,1.73178,-0.467666,2.21386,0.00640547,-0.275775,4.91523,1.87417,1.73178,-0.467666,2.21386,0.00640547,-0.275775,4.91523,1.87417,1.73178,-0.467666,2.21386,0.00640547,-0.275775,4.91523,1.87417,1.73178,-0.467666,2.21386,0.00640547,-0.275775,4.91523,1.87417,1.73178,-0.467666,2.21386,0.00640547,-4.18215,5.34881,-1.30886,0.00308791,-0.173612,-2.43084,0.199491,3.09237,5.321,-0.330027,-0.0298348,-0.134637,-2.41812,0.199491,0.541557,4.80521,-0.707672,-0.00745664,-0.122708,-0.866735,0.199491,0.522895,6.97095,1.66154,0.00801367,-0.152227,-0.856073,0.199491,0.334042,5.15766,1.73871,-1.57798,-0.0633026,0.115065,0.199645,-0.212776,7.47768,-1.4147,-1.58638,-0.0701375,0.146455,0.199491,
2.1412,-0.288366,4.90582,1.9142,1.64109,-0.295337,2.08787,0.00640547,-0.288366,4.90582,1.9142,1.64109,-0.295337,2.08787,0.00640547,-0.288366,4.90582,1.9142,1.64109,-0.295337,2.08787,0.00640547,-0.288366,4.90582,1.9142,1.64109,-0.295337,2.08787,0.00640547,-0.288366,4.90582,1.9142,1.64109,-0.295337,2.08787,0.00640547,-4.18958,5.34602,-1.30679,0.00572728,-0.172669,-2.43043,0.199491,3.09698,5.31547,-0.322985,-0.0301395,-0.13324,-2.41641,0.199491,0.54112,4.80546,-0.707326,-0.00656272,-0.123446,-0.866779,0.199491,0.513385,6.97554,1.68091,-0.00156653,-0.145487,-0.853908,0.199491,0.327539,5.14346,1.74855,-1.57995,-0.0645152,0.116438,0.199645,-0.214282,7.47784,-1.41368,-1.5863,-0.0692682,0.14669,0.199491,
2.1513,-0.302057,4.89711,1.95562,1.49502,-0.138506,1.96293,0.00640547,-0.302057,4.89711,1.95562,1.49502,-0.138506,1.96293,0.00640547,-0.302057,4.89711,1.95562,1.49502,-0.138506,1.96293,0.00640547,-0.302057,4.89711,1.95562,1.49502,-0.138506,1.96293,0.00640547,-0.302057,4.89711,1.95562,1.49502,-0.138506,1.96293,0.00640547,-4.19595,5.34347,-1.30484,0.00593264,-0.174296,-2.42968,0.199491,3.10091,5.31035,-0.316519,-0.0296657,-0.131182,-2.41493,0.199491,0.540728,4.80576,-0.706707,-0.00545194,-0.124395,-0.866835,0.199491,0.504689,6.97903,1.69813,0.0101297,-0.156954,-0.854974,0.199491,0.321453,5.13049,1.7575,-1.58152,-0.0638253,0.117666,0.199645,-0.215618,7.47779,-1.41239,-1.58586,-0.0658892,0.146901,0.199491,
2.1614,-0.315531,4.89144,1.9989,1.30422,-0.0104337,1.82883,0.00640547,-0.315531,4.89144,1.9989,1.30422,-0.0104337,1.82883,0.00640547,-0.315531,4.89144,1.9989,1.30422,-0.0104337,1.82883,0.00640547,-0.315531,4.89144,1.9989,1.30422,-0.0104337,1.82883,0.00640547,-0.315531,4.89144,1.9989,1.30422,-0.0104337,1.82883,0.00640547,-4.20111,5.34123,-1.30307,0.00414537,-0.177923,-2.42868,0.199491,3.10384,5.30585,-0.310919,-0.0296101,-0.12996,-2.41359,0.199491,0.540504,4.80608,-0.705931,-0.0047084,-0.125056,-0.866841,0.199491,0.497362,6.98139,1.71274,0.00418328,-0.153065,-0.853479,0.199491,0.315937,5.1194,1.76523,-1.58286,-0.0637177,0.118689,0.199645,-0.216755,7.4775,-1.41085,-1.58558,-0.0635703,0.147132,0.199491,
2.1715,-0.327496,4.89068,2.04439,1.09012,0.0779745,1.68335,0.00640547,-0.327496,4.89068,2.04439,1.09012,0.0779745,1.68335,0.00640547,-0.327496,4.89068,2.04439,1.09012,0.0779745,1.68335,0.00640547,-0.327496,4.89068,2.04439,1.09012,0.0779745,1.68335,0.00640547,-0.327496,4.89068,2.04439,1.09012,0.0779745,1.68335,0.00640547,-4.20496,5.33933,-1.30151,0.00143278,-0.182241,-2.4276,0.199491,3.10574,5.30221,-0.306436,-0.0274728,-0.126711,-2.41276,0.199491,0.540336,4.80643,-0.705054,-0.00424129,-0.125475,-0.866806,0.199491,0.491708,6.98271,1.72413,-0.00595909,-0.145246,-0.851457,0.199491,0.311467,5.11063,1.77125,-1.58404,-0.0651286,0.119459,0.199645,-0.217727,7.47707,-1.40929,-1.58553,-0.0627842,0.14734,0.199491,
2.1816,-0.337552,4.89471,2.09201,0.881732,0.124086,1.53276,0.00640547,-0.337552,4.89471,2.09201,0.881732,0.124086,1.53276,0.00640547,-0.337552,4.89471,2.09201,0.881732,0.124086,1.53276,0.00640547,-0.337552,4.89471,2.09201,0.881732,0.124086,1.53276,0.00640547,-0.337552,4.89471,2.09201,0.881732,0.124086,1.53276,0.00640547,-4.20743,5.33788,-1.30025,-0.0012483,-0.186104,-2.42666,0.199491,3.10681,5.29973,-0.303067,-0.0260539,-0.12456,-2.4122,0.199491,0.54013,4.80672,-0.704185,-0.00326548,-0.126307,-0.866852,0.199491,0.487788,6.98315,1.73168,0.00666691,-0.156774,-0.852924,0.199491,0.30848,5.10469,1.77535,-1.58452,-0.0637422,0.119969,0.199645,-0.218525,7.47668,-1.40788,-1.58517,-0.0602622,0.14746,0.199491,
2.1917,-0.346585,4.90135,2.14125,0.70023,0.135182,1.38662,0.00640547,-0.346585,4.90135,2.14125,0.70023,0.135182,1.38662,0.00640547,-0.346585,4.90135,2.14125,0.70023,0.135182,1.38662,0.00640547,-0.346585,4.90135,2.14125,0.70023,0.135182,1.38662,0.00640547,-0.346585,4.90135,2.14125,0.70023,0.135182,1.38662,0.00640547,-4.20856,5.33711,-1.29956,-0.00318161,-0.188695,-2.42606,0.199491,3.10693,5.2986,-0.300875,-0.0291829,-0.127923,-2.41146,0.199491,0.540011,4.80686,-0.703505,-0.0010537,-0.128222,-0.867096,0.199491,0.485889,6.98304,1.73529,0.00180024,-0.152877,-0.851916,0.199491,0.306966,5.10221,1.77746,-1.58469,-0.0631921,0.120251,0.199645,-0.219003,7.47652,-1.40677,-1.58524,-0.0607394,0.147601,0.199491,
2.2018,-0.35546,4.90829,2.1916,0.554907,0.123369,1.25091,0.00640547,-0.35546,4.90829,2.1916,0.554907,0.123369,1.25091,0.00640547,-0.35546,4.90829,2.1916,0.554907,0.123369,1.25091,0.00640547,-0.35546,4.90829,2.1916,0.554907,0.123369,1.25091,0.00640547,-0.35546,4.90829,2.1916,0.554907,0.123369,1.25091,0.00640547,-4.20829,5.33721,-1.29967,-0.00470601,-0.190416,-2.42581,0.199491,3.10609,5.29889,-0.300344,-0.0306911,-0.129793,-2.41136,0.199491,0.539924,4.80692,-0.702929,0.00292427,-0.131679,-0.867597,0.199491,0.486005,6.98265,1.73471,-0.0064217,-0.145779,-0.850695,0.199491,0.306814,5.10308,1.77734,-1.58474,-0.0646933,0.120281,0.199645,-0.219091,7.4765,-1.40628,-1.58516,-0.0600588,0.147719,0.199491,
2.2119,-0.364409,4.91392,2.24276,0.447961,0.100487,1.12617,0.00640547,-0.364409,4.91392,2.24276,0.447961,0.100487,1.12617,0.00640547,-0.364409,4.91392,2.24276,0.447961,0.100487,1.12617,0.00640547,-0.364409,4.91392,2.24276,0.447961,0.100487,1.12617,0.00640547,-0.364409,4.91392,2.24276,0.447961,0.100487,1.12617,0.00640547,-4.20653,5.33814,-1.3005,-0.00600324,-0.191459,-2.42585,0.199491,3.10453,5.30052,-0.301843,-0.0288126,-0.128126,-2.41209,0.199491,0.539719,4.80682,-0.702394,0.00719926,-0.135369,-0.868192,0.199491,0.487976,6.98188,1.72987,0.00744341,-0.157474,-0.853093,0.199491,0.308086,5.1069,1.77499,-1.58417,-0.0636832,0.120004,0.199645,-0.218875,7.47638,-1.40649,-1.58534,-0.061205,0.147753,0.199491,
