time,0_rod(payload_bars compound_bgKi3l).X,0_rod(payload_bars compound_bgKi3l).Y,0_rod(payload_bars compound_bgKi3l).Z,0_rod(payload_bars compound_bgKi3l).Euler1,0_rod(payload_bars compound_bgKi3l).Euler2,0_rod(payload_bars compound_bgKi3l).Euler3,0_rod(payload_bars compound_bgKi3l).mass,1_rod(payload_bars compound_bgKi3l).X,1_rod(payload_bars compound_bgKi3l).Y,1_rod(payload_bars compound_bgKi3l).Z,1_rod(payload_bars compound_bgKi3l).Euler1,1_rod(payload_bars compound_bgKi3l).Euler2,1_rod(payload_bars compound_bgKi3l).Euler3,1_rod(payload_bars compound_bgKi3l).mass,2_rod(payload_bars compound_bgKi3l).X,2_rod(payload_bars compound_bgKi3l).Y,2_rod(payload_bars compound_bgKi3l).Z,2_rod(payload_bars compound_bgKi3l).Euler1,2_rod(payload_bars compound_bgKi3l).Euler2,2_rod(payload_bars compound_bgKi3l).Euler3,2_rod(payload_bars compound_bgKi3l).mass,3_rod(payload_bars compound_bgKi3l).X,3_rod(payload_bars compound_bgKi3l).Y,3_rod(payload_bars compound_bgKi3l).Z,3_rod(payload_bars compound_bgKi3l).Euler1,3_rod(payload_bars compound_bgKi3l).Euler2,3_rod(payload_bars compound_bgKi3l).Euler3,3_rod(payload_bars compound_bgKi3l).mass,4_rod(payload_bars compound_bgKi3l).X,4_rod(payload_bars compound_bgKi3l).Y,4_rod(payload_bars compound_bgKi3l).Z,4_rod(payload_bars compound_bgKi3l).Euler1,4_rod(payload_bars compound_bgKi3l).Euler2,4_rod(payload_bars compound_bgKi3l).Euler3,4_rod(payload_bars compound_bgKi3l).mass,5_rod(strut).X,5_rod(strut).Y,5_rod(strut).Z,5_rod(strut).Euler1,5_rod(strut).Euler2,5_rod(strut).Euler3,5_rod(strut).mass,6_rod(strut).X,6_rod(strut).Y,6_rod(strut).Z,6_rod(strut).Euler1,6_rod(strut).Euler2,6_rod(strut).Euler3,6_rod(strut).mass,7_rod(strut).X,7_rod(strut).Y,7_rod(strut).Z,7_rod(strut).Euler1,7_rod(strut).Euler2,7_rod(strut).Euler3,7_rod(strut).mass,8_rod(strut).X,8_rod(strut).Y,8_rod(strut).Z,8_rod(strut).Euler1,8_rod(strut).Euler2,8_rod(strut).Euler3,8_rod(strut).mass,9_rod(strut).X,9_rod(strut).Y,9_rod(strut).Z,9_rod(strut).Euler1,9_rod(strut).Euler2,9_rod(strut).Euler3,9_rod(strut).mass,10_rod(strut).X,10_rod(strut).Y,10_rod(strut).Z,10_rod(strut).Euler1,10_rod(strut).Euler2,10_rod(strut).Euler3,10_rod(strut).mass,
2.3129,-7.45241,15.2722,-4.27166,0.533005,0.280165,0.167007,4000.24,-7.45241,15.2722,-4.27166,0.533005,0.280165,0.167007,4000.24,-7.45241,15.2722,-4.27166,0.533005,0.280165,0.167007,4000.24,-7.45241,15.2722,-4.27166,0.533005,0.280165,0.167007,4000.24,-7.45241,15.2722,-4.27166,0.533005,0.280165,0.167007,4000.24,-19.0613,20.292,6.38904,0.602738,0.370326,0.632591,0.199491,-11.6856,23.983,3.80008,-1.0461,-0.152812,2.51709,0.199491,-14.5142,22.4827,7.35478,-0.375875,0.314033,-1.83461,0.199491,-13.1772,22.9344,3.13076,0.646252,0.304772,-1.36038,0.199491,-12.4411,21.8983,8.10075,1.0263,-1.29995,-1.91249,0.199645,-16.0501,21.6422,2.45316,-0.814912,-0.892008,-0.417015,0.199491,
2.323,-7.48213,15.2669,-4.27794,0.545225,0.271382,0.163486,4000.24,-7.48213,15.2669,-4.27794,0.545225,0.271382,0.163486,4000.24,-7.48213,15.2669,-4.27794,0.545225,0.271382,0.163486,4000.24,-7.48213,15.2669,-4.27794,0.545225,0.271382,0.163486,4000.24,-7.48213,15.2669,-4.27794,0.545225,0.271382,0.163486,4000.24,-19.2583,20.1156,6.27999,0.61132,0.357094,0.626476,0.199491,-11.9075,23.9215,3.76093,-1.03679,-0.156847,2.52618,0.199491,-14.7529,22.3863,7.28563,-0.363572,0.305896,-1.82806,0.199491,-13.3729,22.8418,3.08296,0.658411,0.296012,-1.3645,0.199491,-12.6709,21.8047,8.05736,1.03665,-1.30869,-1.91191,0.199645,-16.2219,21.514,2.37419,-0.818856,-0.886794,-0.398632,0.199491,
2.3331,-7.51184,15.2517,-4.28422,0.557448,0.26264,0.159861,4000.24,-7.51184,15.2517,-4.28422,0.557448,0.26264,0.159861,4000.24,-7.51184,15.2517,-4.28422,0.557448,0.26264,0.159861,4000.24,-7.51184,15.2517,-4.28422,0.557448,0.26264,0.159861,4000.24,-7.51184,15.2517,-4.28422,0.557448,0.26264,0.159861,4000.24,-19.4472,19.9203,6.17617,0.622631,0.346497,0.623163,0.199491,-12.1098,23.8084,3.72933,-1.02783,-0.145553,2.53574,0.199491,-14.9618,22.2069,7.23018,-0.450242,0.269736,-1.85465,0.199491,-13.5682,22.7355,3.03394,0.671116,0.287538,-1.36864,0.199491,-12.8986,21.6987,8.01183,1.03913,-1.31808,-1.90366,0.199645,-16.3912,21.371,2.29763,-0.813403,-0.893053,-0.38757,0.199491,
2.3432,-7.54616,15.2381,-4.28803,0.567921,0.254109,0.157499,4000.24,-7.54616,15.2381,-4.28803,0.567921,0.254109,0.157499,4000.24,-7.54616,15.2381,-4.28803,0.567921,0.254109,0.157499,4000.24,-7.54616,15.2381,-4.28803,0.567921,0.254109,0.157499,4000.24,-7.54616,15.2381,-4.28803,0.567921,0.254109,0.157499,4000.24,-19.6209,19.7422,6.08466,0.639184,0.345852,0.622484,0.199491,-12.3002,23.6871,3.70507,-1.00405,-0.156741,2.54481,0.199491,-15.1613,22.0194,7.17821,-0.530885,0.233037,-1.87689,0.199491,-13.7548,22.627,2.99131,0.679934,0.278777,-1.37295,0.199491,-13.1096,21.592,7.97859,1.14674,-1.31697,-1.99896,0.199645,-16.5509,21.2285,2.22752,-0.787175,-0.934598,-0.392406,0.199491,
2.3533,-7.59264,15.2739,-4.27533,0.572177,0.247848,0.158333,4000.24,-7.59264,15.2739,-4.27533,0.572177,0.247848,0.158333,4000.24,-7.59264,15.2739,-4.27533,0.572177,0.247848,0.158333,4000.24,-7.59264,15.2739,-4.27533,0.572177,0.247848,0.158333,4000.24,-7.59264,15.2739,-4.27533,0.572177,0.247848,0.158333,4000.24,-19.7354,19.6838,6.05826,0.646989,0.343682,0.62432,0.199491,-12.4157,23.6572,3.73895,-0.999994,-0.152505,2.55011,0.199491,-15.2794,21.9569,7.19602,-0.506038,0.2353,-1.86769,0.199491,-13.8676,22.609,3.01143,0.683936,0.27483,-1.37138,0.199491,-13.2417,21.5489,7.99008,1.05167,-1.33328,-1.90365,0.199645,-16.6578,21.2076,2.23499,-0.795747,-0.926897,-0.381239,0.199491,
2.3634,-7.63598,15.3126,-4.2592,0.576505,0.24335,0.157503,4000.24,-7.63598,15.3126,-4.2592,0.576505,0.24335,0.157503,4000.24,-7.63598,15.3126,-4.2592,0.576505,0.24335,0.157503,4000.24,-7.63598,15.3126,-4.2592,0.576505,0.24335,0.157503,4000.24,-7.63598,15.3126,-4.2592,0.576505,0.24335,0.157503,4000.24,-19.8365,19.6357,6.04297,0.646635,0.330837,0.624837,0.199491,-12.5355,23.687,3.76301,-0.99673,-0.160853,2.55045,0.199491,-15.4,21.99,7.21565,-0.396403,0.265019,-1.8332,0.199491,-13.9739,22.6045,3.01252,0.689449,0.270033,-1.37243,0.199491,-13.3633,21.5401,7.99277,1.06248,-1.33726,-1.91068,0.199645,-16.7513,21.1898,2.22377,-0.787856,-0.939347,-0.3808,0.199491,
2.3735,-7.67931,15.3413,-4.24306,0.580832,0.238857,0.156655,4000.24,-7.67931,15.3413,-4.24306,0.580832,0.238857,0.156655,4000.24,-7.67931,15.3413,-4.24306,0.580832,0.238857,0.156655,4000.24,-7.67931,15.3413,-4.24306,0.580832,0.238857,0.156655,4000.24,-7.67931,15.3413,-4.24306,0.580832,0.238857,0.156655,4000.24,-19.9526,19.6033,5.99994,0.650203,0.32721,0.619162,0.199491,-12.674,23.7067,3.74698,-1.00272,-0.160857,2.56008,0.199491,-15.5647,22.0107,7.16421,-0.354354,0.272681,-1.81733,0.199491,-14.0799,22.5929,3.01259,0.690903,0.265944,-1.3745,0.199491,-13.4864,21.5216,7.99564,1.15145,-1.33391,-1.99376,0.199645,-16.8483,21.1683,2.20394,-0.798945,-0.930256,-0.365175,0.199491,
2.3836,-7.72265,15.3599,-4.22692,0.585159,0.234368,0.155787,4000.24,-7.72265,15.3599,-4.22692,0.585159,0.234368,0.155787,4000.24,-7.72265,15.3599,-4.22692,0.585159,0.234368,0.155787,4000.24,-7.72265,15.3599,-4.22692,0.585159,0.234368,0.155787,4000.24,-7.72265,15.3599,-4.22692,0.585159,0.234368,0.155787,4000.24,-20.0618,19.5507,5.96724,0.653942,0.322297,0.616533,0.199491,-12.788,23.7019,3.75768,-1.00078,-0.162077,2.56316,0.199491,-15.6869,21.999,7.16494,-0.340007,0.268792,-1.81186,0.199491,-14.184,22.5718,3.01342,0.695851,0.261089,-1.37544,0.199491,-13.6078,21.4924,7.99762,1.18361,-1.33553,-2.02164,0.199645,-16.9428,21.1379,2.18677,-0.808537,-0.92037,-0.351279,0.199491,
2.3937,-7.76599,15.3686,-4.21078,0.589483,0.229882,0.154899,4000.24,-7.76599,15.3686,-4.21078,0.589483,0.229882,0.154899,4000.24,-7.76599,15.3686,-4.21078,0.589483,0.229882,0.154899,4000.24,-7.76599,15.3686,-4.21078,0.589483,0.229882,0.154899,4000.24,-7.76599,15.3686,-4.21078,0.589483,0.229882,0.154899,4000.24,-20.1612,19.4743,5.94971,0.660837,0.319662,0.6189,0.199491,-12.8915,23.6577,3.768,-0.993236,-0.161181,2.56706,0.199491,-15.7888,21.9171,7.16404,-0.399991,0.252618,-1.82444,0.199491,-14.2875,22.5378,3.0162,0.701854,0.256659,-1.37612,0.199491,-13.7269,21.452,7.99863,1.13579,-1.34557,-1.97167,0.199645,-17.0338,21.0916,2.17996,-0.802417,-0.928538,-0.350178,0.199491,
2.4038,-7.80927,15.3674,-4.19463,0.593816,0.225424,0.153972,4000.24,-7.80927,15.3674,-4.19463,0.593816,0.225424,0.153972,4000.24,-7.80927,15.3674,-4.19463,0.593816,0.225424,0.153972,4000.24,-7.80927,15.3674,-4.19463,0.593816,0.225424,0.153972,4000.24,-7.80927,15.3674,-4.19463,0.593816,0.225424,0.153972,4000.24,-20.266,19.398,5.92099,0.66849,0.31967,0.618504,0.199491,-12.9954,23.598,3.77935,-0.985644,-0.159119,2.57134,0.199491,-15.8938,21.8241,7.16418,-0.44721,0.23229,-1.83818,0.199491,-14.3941,22.4935,3.01677,0.706485,0.252399,-1.37722,0.199491,-13.8471,21.4024,7.9996,1.15484,-1.34874,-1.98678,0.199645,-17.1296,21.0367,2.16597,-0.801701,-0.933652,-0.344391,0.199491,
2.4139,-7.8502,15.3706,-4.17967,0.598278,0.222403,0.151524,4000.24,-7.8502,15.3706,-4.17967,0.598278,0.222403,0.151524,4000.24,-7.8502,15.3706,-4.17967,0.598278,0.222403,0.151524,4000.24,-7.8502,15.3706,-4.17967,0.598278,0.222403,0.151524,4000.24,-7.8502,15.3706,-4.17967,0.598278,0.222403,0.151524,4000.24,-20.3645,19.3368,5.89075,0.673329,0.316748,0.616822,0.199491,-13.1056,23.5678,3.77691,-0.978551,-0.162086,2.57371,0.199491,-16.0033,21.7748,7.15416,-0.438458,0.22954,-1.83699,0.199491,-14.5,22.463,3.0048,0.710491,0.250127,-1.37987,0.199491,-13.9641,21.3774,7.9894,1.16669,-1.35085,-1.9945,0.199645,-17.223,20.9917,2.14733,-0.790191,-0.950219,-0.348121,0.199491,
2.424,-7.8904,15.3697,-4.16604,0.60278,0.219819,0.148613,4000.24,-7.8904,15.3697,-4.16604,0.60278,0.219819,0.148613,4000.24,-7.8904,15.3697,-4.16604,0.60278,0.219819,0.148613,4000.24,-7.8904,15.3697,-4.16604,0.60278,0.219819,0.148613,4000.24,-7.8904,15.3697,-4.16604,0.60278,0.219819,0.148613,4000.24,-20.4656,19.2808,5.85128,0.672758,0.307582,0.61139,0.199491,-13.2281,23.5657,3.76053,-0.983768,-0.157681,2.57758,0.199491,-16.1358,21.7765,7.12471,-0.387784,0.238525,-1.82358,0.199491,-14.6038,22.4341,2.98659,0.713573,0.24812,-1.38312,0.199491,-14.0793,21.3555,7.97442,1.20095,-1.35013,-2.024,0.199645,-17.3164,20.9493,2.11732,-0.791908,-0.949511,-0.341142,0.199491,
2.4341,-7.93398,15.3738,-4.15141,0.605773,0.21665,0.147552,4000.24,-7.93398,15.3738,-4.15141,0.605773,0.21665,0.147552,4000.24,-7.93398,15.3738,-4.15141,0.605773,0.21665,0.147552,4000.24,-7.93398,15.3738,-4.15141,0.605773,0.21665,0.147552,4000.24,-7.93398,15.3738,-4.15141,0.605773,0.21665,0.147552,4000.24,-20.5606,19.2417,5.81892,0.673429,0.302335,0.606673,0.199491,-13.3408,23.5674,3.74972,-0.983222,-0.166145,2.58274,0.199491,-16.2659,21.784,7.09198,-0.352809,0.24418,-1.81211,0.199491,-14.6941,22.4085,2.9838,0.71449,0.245022,-1.38506,0.199491,-14.1818,21.3276,7.97474,1.26413,-1.34643,-2.08332,0.199645,-17.3982,20.9155,2.10018,-0.794899,-0.950603,-0.333437,0.199491,
2.4442,-7.97794,15.386,-4.13423,0.607813,0.213576,0.147606,4000.24,-7.97794,15.386,-4.13423,0.607813,0.213576,0.147606,4000.24,-7.97794,15.386,-4.13423,0.607813,0.213576,0.147606,4000.24,-7.97794,15.386,-4.13423,0.607813,0.213576,0.147606,4000.24,-7.97794,15.386,-4.13423,0.607813,0.213576,0.147606,4000.24,-20.635,19.2057,5.81607,0.678192,0.302236,0.608398,0.199491,-13.4169,23.5595,3.77318,-0.981289,-0.166577,2.58385,0.199491,-16.3431,21.765,7.1119,-0.360537,0.240901,-1.80946,0.199491,-14.7673,22.3956,2.99848,0.718031,0.241899,-1.38455,0.199491,-14.2672,21.3034,7.98673,1.24144,-1.35276,-2.05986,0.199645,-17.4659,20.9001,2.10611,-0.800291,-0.943861,-0.326138,0.199491,
2.4543,-8.01788,15.3972,-4.11729,0.610509,0.211759,0.146903,4000.24,-8.01788,15.3972,-4.11729,0.610509,0.211759,0.146903,4000.24,-8.01788,15.3972,-4.11729,0.610509,0.211759,0.146903,4000.24,-8.01788,15.3972,-4.11729,0.610509,0.211759,0.146903,4000.24,-8.01788,15.3972,-4.11729,0.610509,0.211759,0.146903,4000.24,-20.6995,19.1674,5.8205,0.68379,0.303112,0.61068,0.199491,-13.4815,23.5306,3.78811,-0.973734,-0.1655,2.58465,0.199491,-16.3983,21.708,7.12638,-0.408773,0.227187,-1.82198,0.199491,-14.839,22.3839,3.00743,0.722108,0.24024,-1.3848,0.199491,-14.3452,21.2894,7.99421,1.21481,-1.35781,-2.03168,0.199645,-17.53,20.881,2.11353,-0.792978,-0.952067,-0.329265,0.199491,
2.4644,-8.05776,15.3986,-4.10038,0.613217,0.20996,0.146189,4000.24,-8.05776,15.3986,-4.10038,0.613217,0.20996,0.146189,4000.24,-8.05776,15.3986,-4.10038,0.613217,0.20996,0.146189,4000.24,-8.05776,15.3986,-4.10038,0.613217,0.20996,0.146189,4000.24,-8.05776,15.3986,-4.10038,0.613217,0.20996,0.146189,4000.24,-20.7716,19.1312,5.81059,0.688693,0.305027,0.609042,0.199491,-13.5562,23.4992,3.79725,-0.967438,-0.167503,2.58676,0.199491,-16.4731,21.6599,7.12918,-0.428872,0.216348,-1.82939,0.199491,-14.9134,22.3615,3.01347,0.724458,0.238514,-1.38565,0.199491,-14.4243,21.2668,8.00187,1.25921,-1.35499,-2.07286,0.199645,-17.5981,20.8521,2.11156,-0.792187,-0.955669,-0.326245,0.199491,
2.4745,-8.09645,15.3981,-4.08524,0.615997,0.208594,0.145377,4000.24,-8.09645,15.3981,-4.08524,0.615997,0.208594,0.145377,4000.24,-8.09645,15.3981,-4.08524,0.615997,0.208594,0.145377,4000.24,-8.09645,15.3981,-4.08524,0.615997,0.208594,0.145377,4000.24,-8.09645,15.3981,-4.08524,0.615997,0.208594,0.145377,4000.24,-20.8386,19.0898,5.80627,0.682928,0.291182,0.605755,0.199491,-13.6383,23.491,3.80512,-0.970412,-0.16384,2.58871,0.199491,-16.5581,21.6513,7.13068,-0.395722,0.223711,-1.82069,0.199491,-14.9851,22.3376,3.01834,0.726654,0.237454,-1.3866,0.199491,-14.4986,21.2449,8.00751,1.26586,-1.35587,-2.07704,0.199645,-17.6623,20.8197,2.11263,-0.785516,-0.964952,-0.328185,0.199491,
2.4846,-8.1339,15.4102,-4.07197,0.618231,0.207257,0.145585,4000.24,-8.1339,15.4102,-4.07197,0.618231,0.207257,0.145585,4000.24,-8.1339,15.4102,-4.07197,0.618231,0.207257,0.145585,4000.24,-8.1339,15.4102,-4.07197,0.618231,0.207257,0.145585,4000.24,-8.1339,15.4102,-4.07197,0.618231,0.207257,0.145585,4000.24,-20.8938,19.0643,5.81049,0.688834,0.294872,0.606672,0.199491,-13.7091,23.499,3.8158,-0.969551,-0.168219,2.5899,0.199491,-16.6308,21.6608,7.13435,-0.356154,0.234315,-1.80797,0.199491,-15.0442,22.329,3.03185,0.727883,0.23656,-1.3864,0.199491,-14.5599,21.2311,8.01978,1.2789,-1.35603,-2.08803,0.199645,-17.7179,20.8078,2.12184,-0.786785,-0.963014,-0.325017,0.199491,
2.4947,-8.17041,15.4158,-4.05876,0.620574,0.206185,0.145707,4000.24,-8.17041,15.4158,-4.05876,0.620574,0.206185,0.145707,4000.24,-8.17041,15.4158,-4.05876,0.620574,0.206185,0.145707,4000.24,-8.17041,15.4158,-4.05876,0.620574,0.206185,0.145707,4000.24,-8.17041,15.4158,-4.05876,0.620574,0.206185,0.145707,4000.24,-20.9472,19.033,5.81558,0.693623,0.297104,0.607118,0.199491,-13.7721,23.4924,3.82951,-0.969006,-0.167535,2.59067,0.199491,-16.6935,21.6498,7.14571,-0.354627,0.23337,-1.80652,0.199491,-15.1011,22.3132,3.0441,0.73075,0.235249,-1.38616,0.199491,-14.6187,21.2123,8.03181,1.28546,-1.35667,-2.09253,0.199645,-17.7693,20.7864,2.12991,-0.785897,-0.96276,-0.3229,0.199491,
2.5048,-8.20538,15.4183,-4.04728,0.623129,0.205613,0.14557,4000.24,-8.20538,15.4183,-4.04728,0.623129,0.205613,0.14557,4000.24,-8.20538,15.4183,-4.04728,0.623129,0.205613,0.14557,4000.24,-8.20538,15.4183,-4.04728,0.623129,0.205613,0.14557,4000.24,-8.20538,15.4183,-4.04728,0.623129,0.205613,0.14557,4000.24,-20.998,18.9977,5.82186,0.688238,0.284649,0.604982,0.199491,-13.8269,23.4687,3.83771,-0.964515,-0.166582,2.59143,0.199491,-16.7428,21.6088,7.15236,-0.393925,0.222777,-1.81678,0.199491,-15.1572,22.296,3.05365,0.733587,0.234673,-1.38602,0.199491,-14.6741,21.1944,8.04076,1.27364,-1.35894,-2.0788,0.199645,-17.8202,20.763,2.13735,-0.783827,-0.963025,-0.322115,0.199491,
2.5149,-8.23919,15.4261,-4.03671,0.625378,0.204967,0.145975,4000.24,-8.23919,15.4261,-4.03671,0.625378,0.204967,0.145975,4000.24,-8.23919,15.4261,-4.03671,0.625378,0.204967,0.145975,4000.24,-8.23919,15.4261,-4.03671,0.625378,0.204967,0.145975,4000.24,-8.23919,15.4261,-4.03671,0.625378,0.204967,0.145975,4000.24,-21.0411,18.97,5.8324,0.698492,0.295099,0.607595,0.199491,-13.8755,23.4483,3.85442,-0.960447,-0.164925,2.59173,0.199491,-16.7842,21.5731,7.1693,-0.405656,0.217735,-1.82083,0.199491,-15.2084,22.2828,3.06691,0.735708,0.234172,-1.38551,0.199491,-14.7232,21.179,8.05327,1.27925,-1.35925,-2.08242,0.199645,-17.8668,20.7449,2.14997,-0.77753,-0.970277,-0.325142,0.199491,
2.525,-8.27189,15.43,-4.02653,0.627675,0.204538,0.146314,4000.24,-8.27189,15.43,-4.02653,0.627675,0.204538,0.146314,4000.24,-8.27189,15.43,-4.02653,0.627675,0.204538,0.146314,4000.24,-8.27189,15.43,-4.02653,0.627675,0.204538,0.146314,4000.24,-8.27189,15.43,-4.02653,0.627675,0.204538,0.146314,4000.24,-21.0834,18.9378,5.84402,0.69635,0.28773,0.607011,0.199491,-13.9289,23.439,3.87019,-0.963518,-0.15761,2.59242,0.199491,-16.834,21.5589,7.18446,-0.391575,0.221186,-1.8172,0.199491,-15.2575,22.2666,3.07993,0.738107,0.233784,-1.3849,0.199491,-14.7695,21.1611,8.06515,1.26206,-1.36193,-2.06367,0.199645,-17.9119,20.7237,2.16111,-0.775854,-0.970338,-0.324264,0.199491,
2.5351,-8.30342,15.4364,-4.01722,0.629803,0.20415,0.146706,4000.24,-8.30342,15.4364,-4.01722,0.629803,0.20415,0.146706,4000.24,-8.30342,15.4364,-4.01722,0.629803,0.20415,0.146706,4000.24,-8.30342,15.4364,-4.01722,0.629803,0.20415,0.146706,4000.24,-8.30342,15.4364,-4.01722,0.629803,0.20415,0.146706,4000.24,-21.1223,18.9128,5.85405,0.707627,0.300204,0.609642,0.199491,-13.9839,23.4377,3.87871,-0.96017,-0.163331,2.59275,0.199491,-16.8876,21.556,7.18935,-0.369687,0.227603,-1.81063,0.199491,-15.3037,22.2542,3.09236,0.739584,0.233715,-1.38453,0.199491,-14.8131,21.147,8.07679,1.27208,-1.36146,-2.07168,0.199645,-17.9539,20.7064,2.17319,-0.771036,-0.974817,-0.32627,0.199491,
2.5452,-8.33377,15.4405,-4.00866,0.631935,0.203802,0.147103,4000.24,-8.33377,15.4405,-4.00866,0.631935,0.203802,0.147103,4000.24,-8.33377,15.4405,-4.00866,0.631935,0.203802,0.147103,4000.24,-8.33377,15.4405,-4.00866,0.631935,0.203802,0.147103,4000.24,-8.33377,15.4405,-4.00866,0.631935,0.203802,0.147103,4000.24,-21.1628,18.8859,5.86142,0.704058,0.291646,0.607755,0.199491,-14.0335,23.4318,3.88953,-0.95744,-0.166222,2.59257,0.199491,-16.935,21.5479,7.19993,-0.361168,0.22849,-1.80846,0.199491,-15.348,22.2404,3.10334,0.741867,0.233187,-1.38398,0.199491,-14.8553,21.1311,8.08784,1.29547,-1.35935,-2.09276,0.199645,-17.9948,20.6885,2.18115,-0.770845,-0.973729,-0.324308,0.199491,
2.5553,-8.36299,15.4459,-4.00066,0.633923,0.203488,0.147487,4000.24,-8.36299,15.4459,-4.00066,0.633923,0.203488,0.147487,4000.24,-8.36299,15.4459,-4.00066,0.633923,0.203488,0.147487,4000.24,-8.36299,15.4459,-4.00066,0.633923,0.203488,0.147487,4000.24,-8.36299,15.4459,-4.00066,0.633923,0.203488,0.147487,4000.24,-21.1977,18.8601,5.87275,0.709954,0.296362,0.60954,0.199491,-14.076,23.4182,3.89996,-0.955448,-0.164153,2.59303,0.199491,-16.9721,21.5228,7.2094,-0.377114,0.224893,-1.81204,0.199491,-15.3898,22.2287,3.11492,0.743908,0.232986,-1.38338,0.199491,-14.8948,21.1172,8.09816,1.28537,-1.36112,-2.08122,0.199645,-18.0327,20.6724,2.19296,-0.766355,-0.977124,-0.326339,0.199491,
2.5654,-8.39109,15.4498,-3.99314,0.635868,0.20319,0.147868,4000.24,-8.39109,15.4498,-3.99314,0.635868,0.20319,0.147868,4000.24,-8.39109,15.4498,-3.99314,0.635868,0.20319,0.147868,4000.24,-8.39109,15.4498,-3.99314,0.635868,0.20319,0.147868,4000.24,-8.39109,15.4498,-3.99314,0.635868,0.20319,0.147868,4000.24,-21.2319,18.8336,5.88314,0.712878,0.296961,0.610398,0.199491,-14.1157,23.4024,3.91292,-0.952731,-0.162679,2.59289,0.199491,-17.0057,21.4964,7.22394,-0.389556,0.220879,-1.81558,0.199491,-15.4307,22.2153,3.12549,0.746099,0.232651,-1.38277,0.199491,-14.9328,21.1023,8.10804,1.28291,-1.36194,-2.0772,0.199645,-18.0699,20.6548,2.20267,-0.762406,-0.980636,-0.327734,0.199491,
2.5755,-8.41802,15.4544,-3.98603,0.637697,0.202913,0.148229,4000.24,-8.41802,15.4544,-3.98603,0.637697,0.202913,0.148229,4000.24,-8.41802,15.4544,-3.98603,0.637697,0.202913,0.148229,4000.24,-8.41802,15.4544,-3.98603,0.637697,0.202913,0.148229,4000.24,-8.41802,15.4544,-3.98603,0.637697,0.202913,0.148229,4000.24,-21.2652,18.8103,5.89189,0.714236,0.295686,0.610536,0.199491,-14.1574,23.3923,3.9229,-0.950505,-0.162972,2.5931,0.199491,-17.0434,21.4798,7.23305,-0.385693,0.221494,-1.81492,0.199491,-15.4698,22.2038,3.13573,0.747801,0.23253,-1.38222,0.199491,-14.969,21.0892,8.1174,1.28238,-1.3625,-2.07515,0.199645,-18.1057,20.6396,2.21223,-0.758991,-0.983616,-0.328926,0.199491,
2.5856,-8.44382,15.4581,-3.97929,0.639462,0.202649,0.14858,4000.24,-8.44382,15.4581,-3.97929,0.639462,0.202649,0.14858,4000.24,-8.44382,15.4581,-3.97929,0.639462,0.202649,0.14858,4000.24,-8.44382,15.4581,-3.97929,0.639462,0.202649,0.14858,4000.24,-8.44382,15.4581,-3.97929,0.639462,0.202649,0.14858,4000.24,-21.2974,18.7875,5.89963,0.715821,0.29493,0.610589,0.199491,-14.2002,23.3884,3.93174,-0.950645,-0.162171,2.59343,0.199491,-17.0844,21.4742,7.24045,-0.37147,0.22508,-1.81095,0.199491,-15.5071,22.1919,3.14517,0.749281,0.232347,-1.38178,0.199491,-15.0037,21.0758,8.12635,1.28758,-1.36238,-2.07879,0.199645,-18.1397,20.6239,2.22055,-0.755863,-0.986354,-0.32981,0.199491,
2.5957,-8.46848,15.462,-3.97289,0.641129,0.202401,0.148913,4000.24,-8.46848,15.462,-3.97289,0.641129,0.202401,0.148913,4000.24,-8.46848,15.462,-3.97289,0.641129,0.202401,0.148913,4000.24,-8.46848,15.462,-3.97289,0.641129,0.202401,0.148913,4000.24,-8.46848,15.462,-3.97289,0.641129,0.202401,0.148913,4000.24,-21.3278,18.7661,5.90745,0.717022,0.293723,0.610671,0.199491,-14.24,23.3844,3.93956,-0.949936,-0.162266,2.59363,0.199491,-17.1218,21.4675,7.24712,-0.364591,0.22707,-1.80854,0.199491,-15.5422,22.1815,3.15431,0.750768,0.232183,-1.38131,0.199491,-15.0366,21.0637,8.13482,1.2911,-1.36243,-2.08086,0.199645,-18.1718,20.6102,2.2287,-0.753534,-0.98785,-0.330235,0.199491,
2.6058,-8.49202,15.4654,-3.96681,0.642721,0.202164,0.149231,4000.24,-8.49202,15.4654,-3.96681,0.642721,0.202164,0.149231,4000.24,-8.49202,15.4654,-3.96681,0.642721,0.202164,0.149231,4000.24,-8.49202,15.4654,-3.96681,0.642721,0.202164,0.149231,4000.24,-8.49202,15.4654,-3.96681,0.642721,0.202164,0.149231,4000.24,-21.3565,18.7451,5.91512,0.719263,0.294106,0.611088,0.199491,-14.275,23.3752,3.94768,-0.948505,-0.161396,2.5938,0.199491,-17.1534,21.452,7.25493,-0.371659,0.225072,-1.81016,0.199491,-15.5757,22.1709,3.16297,0.752408,0.231946,-1.38082,0.199491,-15.0679,21.0515,8.14287,1.29124,-1.36284,-2.07971,0.199645,-18.2021,20.5962,2.23655,-0.750463,-0.990306,-0.331278,0.199491,
