time,0_rod(payload_bars compound_3cJZw9).X,0_rod(payload_bars compound_3cJZw9).Y,0_rod(payload_bars compound_3cJZw9).Z,0_rod(payload_bars compound_3cJZw9).Euler1,0_rod(payload_bars compound_3cJZw9).Euler2,0_rod(payload_bars compound_3cJZw9).Euler3,0_rod(payload_bars compound_3cJZw9).mass,1_rod(payload_bars compound_3cJZw9).X,1_rod(payload_bars compound_3cJZw9).Y,1_rod(payload_bars compound_3cJZw9).Z,1_rod(payload_bars compound_3cJZw9).Euler1,1_rod(payload_bars compound_3cJZw9).Euler2,1_rod(payload_bars compound_3cJZw9).Euler3,1_rod(payload_bars compound_3cJZw9).mass,2_rod(payload_bars compound_3cJZw9).X,2_rod(payload_bars compound_3cJZw9).Y,2_rod(payload_bars compound_3cJZw9).Z,2_rod(payload_bars compound_3cJZw9).Euler1,2_rod(payload_bars compound_3cJZw9).Euler2,2_rod(payload_bars compound_3cJZw9).Euler3,2_rod(payload_bars compound_3cJZw9).mass,3_rod(payload_bars compound_3cJZw9).X,3_rod(payload_bars compound_3cJZw9).Y,3_rod(payload_bars compound_3cJZw9).Z,3_rod(payload_bars compound_3cJZw9).Euler1,3_rod(payload_bars compound_3cJZw9).Euler2,3_rod(payload_bars compound_3cJZw9).Euler3,3_rod(payload_bars compound_3cJZw9).mass,4_rod(sense_bar compound_3cJZw9).X,4_rod(sense_bar compound_3cJZw9).Y,4_rod(sense_bar compound_3cJZw9).Z,4_rod(sense_bar compound_3cJZw9).Euler1,4_rod(sense_bar compound_3cJZw9).Euler2,4_rod(sense_bar compound_3cJZw9).Euler3,4_rod(sense_bar compound_3cJZw9).mass,5_rod(strut).X,5_rod(strut).Y,5_rod(strut).Z,5_rod(strut).Euler1,5_rod(strut).Euler2,5_rod(strut).Euler3,5_rod(strut).mass,6_rod(strut).X,6_rod(strut).Y,6_rod(strut).Z,6_rod(strut).Euler1,6_rod(strut).Euler2,6_rod(strut).Euler3,6_rod(strut).mass,7_rod(strut).X,7_rod(strut).Y,7_rod(strut).Z,7_rod(strut).Euler1,7_rod(strut).Euler2,7_rod(strut).Euler3,7_rod(strut).mass,8_rod(strut).X,8_rod(strut).Y,8_rod(strut).Z,8_rod(strut).Euler1,8_rod(strut).Euler2,8_rod(strut).Euler3,8_rod(strut).mass,9_rod(strut).X,9_rod(strut).Y,9_rod(strut).Z,9_rod(strut).Euler1,9_rod(strut).Euler2,9_rod(strut).Euler3,9_rod(strut).mass,10_rod(strut).X,10_rod(strut).Y,10_rod(strut).Z,10_rod(strut).Euler1,10_rod(strut).Euler2,10_rod(strut).Euler3,10_rod(strut).mass,
2.0503,-2.32455,3.16448,-3.87064,1.04979,0.228468,-2.57362,0.24652,-2.32455,3.16448,-3.87064,1.04979,0.228468,-2.57362,0.24652,-2.32455,3.16448,-3.87064,1.04979,0.228468,-2.57362,0.24652,-2.32455,3.16448,-3.87064,1.04979,0.228468,-2.57362,0.24652,-2.32455,3.16448,-3.87064,1.04979,0.228468,-2.57362,0.24652,-2.69132,2.55518,-3.7064,1.05631,0.218492,1.35843,0.0593527,-1.97692,3.81422,-4.02887,1.0213,0.212069,1.35095,0.0593527,-2.39256,3.39919,-3.15963,1.01122,0.330514,2.91004,0.0593527,-2.27554,2.97144,-4.57514,1.05946,0.125929,2.92089,0.0593527,-2.97523,3.52178,-4.02909,2.4823,-0.569599,-2.87972,0.0593527,-1.69246,2.84751,-3.70663,2.49504,-0.527975,-2.88651,0.0593527,
2.0604,-2.36601,3.07108,-3.90108,1.09436,0.228354,-2.57332,0.24652,-2.36601,3.07108,-3.90108,1.09436,0.228354,-2.57332,0.24652,-2.36601,3.07108,-3.90108,1.09436,0.228354,-2.57332,0.24652,-2.36601,3.07108,-3.90108,1.09436,0.228354,-2.57332,0.24652,-2.36601,3.07108,-3.90108,1.09436,0.228354,-2.57332,0.24652,-2.7003,2.44854,-3.71994,1.11433,0.23959,1.36364,0.0593527,-2.04909,3.73547,-4.07407,1.0408,0.223896,1.34671,0.0593527,-2.43494,3.32484,-3.19543,1.099,0.215528,2.92498,0.0593527,-2.3185,2.87837,-4.59678,1.07776,0.286334,2.90919,0.0593527,-3.03725,3.39655,-4.0568,2.54273,-0.488823,-2.86965,0.0593527,-1.73679,2.82732,-3.74004,2.47987,-0.626137,-2.83672,0.0593527,
2.0705,-2.40604,3.00681,-3.94088,1.13733,0.248078,-2.58216,0.24652,-2.40604,3.00681,-3.94088,1.13733,0.248078,-2.58216,0.24652,-2.40604,3.00681,-3.94088,1.13733,0.248078,-2.58216,0.24652,-2.40604,3.00681,-3.94088,1.13733,0.248078,-2.58216,0.24652,-2.40604,3.00681,-3.94088,1.13733,0.248078,-2.58216,0.24652,-2.66084,2.39915,-3.75001,1.18105,0.26284,1.37077,0.0593527,-2.14127,3.65958,-4.11969,1.18751,0.27731,1.36983,0.0593527,-2.47216,3.25375,-3.27354,1.15042,0.34065,2.93743,0.0593527,-2.36753,2.81019,-4.58367,1.16955,0.221663,2.90257,0.0593527,-3.06663,3.26796,-4.08788,2.56946,-0.586668,-2.81672,0.0593527,-1.80181,2.84185,-3.78571,2.49573,-0.629995,-2.79508,0.0593527,
2.0806,-2.46784,2.97746,-3.99643,1.17764,0.275825,-2.59647,0.24652,-2.46784,2.97746,-3.99643,1.17764,0.275825,-2.59647,0.24652,-2.46784,2.97746,-3.99643,1.17764,0.275825,-2.59647,0.24652,-2.46784,2.97746,-3.99643,1.17764,0.275825,-2.59647,0.24652,-2.46784,2.97746,-3.99643,1.17764,0.275825,-2.59647,0.24652,-2.6617,2.36849,-3.7716,1.23331,0.298602,1.3674,0.0593527,-2.2135,3.60783,-4.17986,1.25931,0.318836,1.37283,0.0593527,-2.51772,3.22327,-3.33781,1.21821,0.266003,2.94228,0.0593527,-2.4047,2.75168,-4.59927,1.19327,0.334686,2.88654,0.0593527,-3.10223,3.18486,-4.12814,2.59164,-0.580475,-2.77442,0.0593527,-1.85768,2.84802,-3.83313,2.50141,-0.633297,-2.74936,0.0593527,
2.0907,-2.52851,2.96788,-4.05707,1.19919,0.299472,-2.62685,0.24652,-2.52851,2.96788,-4.05707,1.19919,0.299472,-2.62685,0.24652,-2.52851,2.96788,-4.05707,1.19919,0.299472,-2.62685,0.24652,-2.52851,2.96788,-4.05707,1.19919,0.299472,-2.62685,0.24652,-2.52851,2.96788,-4.05707,1.19919,0.299472,-2.62685,0.24652,-2.71575,2.3617,-3.79839,1.28853,0.348513,1.36412,0.0593527,-2.28798,3.60464,-4.26802,1.23046,0.346099,1.34217,0.0593527,-2.58606,3.25308,-3.39905,1.23533,0.294655,2.9245,0.0593527,-2.45597,2.72316,-4.65994,1.1935,0.421937,2.86591,0.0593527,-3.17808,3.1671,-4.19744,2.61484,-0.496195,-2.74746,0.0593527,-1.90378,2.84773,-3.88148,2.50552,-0.625079,-2.70243,0.0593527,
2.1008,-2.57743,2.96666,-4.11016,1.20921,0.35072,-2.65598,0.24652,-2.57743,2.96666,-4.11016,1.20921,0.35072,-2.65598,0.24652,-2.57743,2.96666,-4.11016,1.20921,0.35072,-2.65598,0.24652,-2.57743,2.96666,-4.11016,1.20921,0.35072,-2.65598,0.24652,-2.57743,2.96666,-4.11016,1.20921,0.35072,-2.65598,0.24652,-2.82043,2.37867,-3.84188,1.21008,0.380102,1.30963,0.0593527,-2.38271,3.62436,-4.37894,1.19709,0.375398,1.3043,0.0593527,-2.68323,3.30327,-3.47242,1.19585,0.454368,2.86561,0.0593527,-2.52406,2.69812,-4.74713,1.22882,0.338469,2.87515,0.0593527,-3.27173,3.17223,-4.28386,2.5721,-0.513615,-2.69401,0.0593527,-1.94158,2.83991,-3.93507,2.5428,-0.544371,-2.68366,0.0593527,
2.1109,-2.64607,2.97607,-4.16664,1.24073,0.421524,-2.65931,0.24652,-2.64607,2.97607,-4.16664,1.24073,0.421524,-2.65931,0.24652,-2.64607,2.97607,-4.16664,1.24073,0.421524,-2.65931,0.24652,-2.64607,2.97607,-4.16664,1.24073,0.421524,-2.65931,0.24652,-2.64607,2.97607,-4.16664,1.24073,0.421524,-2.65931,0.24652,-2.91204,2.3816,-3.88481,1.19854,0.421354,1.27669,0.0593527,-2.45988,3.63307,-4.49023,1.21708,0.427049,1.28544,0.0593527,-2.76814,3.34864,-3.55475,1.20414,0.424059,2.83108,0.0593527,-2.58458,2.66408,-4.822,1.1882,0.48122,2.84718,0.0593527,-3.34877,3.16444,-4.38334,2.6051,-0.367544,-2.67902,0.0593527,-1.98914,2.83883,-3.98925,2.59859,-0.403113,-2.67234,0.0593527,
2.121,-2.72892,2.97774,-4.24351,1.24937,0.483475,-2.66972,0.24652,-2.72892,2.97774,-4.24351,1.24937,0.483475,-2.66972,0.24652,-2.72892,2.97774,-4.24351,1.24937,0.483475,-2.66972,0.24652,-2.72892,2.97774,-4.24351,1.24937,0.483475,-2.66972,0.24652,-2.72892,2.97774,-4.24351,1.24937,0.483475,-2.66972,0.24652,-2.96763,2.38091,-3.91441,1.25402,0.481201,1.27337,0.0593527,-2.50714,3.60895,-4.58416,1.26417,0.486885,1.27824,0.0593527,-2.84329,3.37482,-3.62529,1.1928,0.470097,2.81283,0.0593527,-2.63612,2.61967,-4.87434,1.19554,0.461197,2.805,0.0593527,-3.4313,3.15411,-4.46821,2.58782,-0.362583,-2.6335,0.0593527,-2.05727,2.84083,-4.03953,2.53518,-0.445876,-2.61295,0.0593527,
2.1311,-2.8033,2.96305,-4.31873,1.17943,0.514396,-2.71304,0.24652,-2.8033,2.96305,-4.31873,1.17943,0.514396,-2.71304,0.24652,-2.8033,2.96305,-4.31873,1.17943,0.514396,-2.71304,0.24652,-2.8033,2.96305,-4.31873,1.17943,0.514396,-2.71304,0.24652,-2.8033,2.96305,-4.31873,1.17943,0.514396,-2.71304,0.24652,-3.0315,2.39434,-3.95356,1.3106,0.536708,1.27356,0.0593527,-2.57906,3.5852,-4.6785,1.11467,0.480194,1.1791,0.0593527,-2.92572,3.3899,-3.71052,1.16075,0.573623,2.76646,0.0593527,-2.69532,2.57671,-4.91813,1.18588,0.516879,2.77449,0.0593527,-3.49658,3.12338,-4.54435,2.5038,-0.452144,-2.56243,0.0593527,-2.12265,2.84556,-4.0861,2.48179,-0.474882,-2.556,0.0593527,
2.1412,-2.87252,2.95065,-4.37782,1.14535,0.52891,-2.7591,0.24652,-2.87252,2.95065,-4.37782,1.14535,0.52891,-2.7591,0.24652,-2.87252,2.95065,-4.37782,1.14535,0.52891,-2.7591,0.24652,-2.87252,2.95065,-4.37782,1.14535,0.52891,-2.7591,0.24652,-2.87252,2.95065,-4.37782,1.14535,0.52891,-2.7591,0.24652,-3.08428,2.42564,-4.00815,1.31455,0.562115,1.24168,0.0593527,-2.65992,3.54672,-4.76473,1.25433,0.565527,1.21916,0.0593527,-3.00368,3.38742,-3.80928,1.19866,0.518921,2.74854,0.0593527,-2.75927,2.54799,-4.95342,1.16574,0.582082,2.73761,0.0593527,-3.53663,3.08453,-4.6243,2.61954,-0.2616,-2.56885,0.0593527,-2.2128,2.85673,-4.14795,2.61285,-0.243271,-2.57499,0.0593527,
2.1513,-2.94367,2.94094,-4.4424,1.14945,0.551717,-2.79117,0.24652,-2.94367,2.94094,-4.4424,1.14945,0.551717,-2.79117,0.24652,-2.94367,2.94094,-4.4424,1.14945,0.551717,-2.79117,0.24652,-2.94367,2.94094,-4.4424,1.14945,0.551717,-2.79117,0.24652,-2.94367,2.94094,-4.4424,1.14945,0.551717,-2.79117,0.24652,-3.13032,2.45489,-4.05846,1.22668,0.55546,1.15382,0.0593527,-2.73477,3.51161,-4.82851,1.12192,0.544072,1.10998,0.0593527,-3.08324,3.38263,-3.90068,1.16931,0.603736,2.69248,0.0593527,-2.80739,2.53352,-4.97449,1.18348,0.574376,2.70823,0.0593527,-3.57346,3.05388,-4.69368,2.56727,-0.330346,-2.52152,0.0593527,-2.29858,2.87295,-4.19501,2.51479,-0.363053,-2.51986,0.0593527,
2.1614,-3.01008,2.92772,-4.49915,1.16257,0.573933,-2.83581,0.24652,-3.01008,2.92772,-4.49915,1.16257,0.573933,-2.83581,0.24652,-3.01008,2.92772,-4.49915,1.16257,0.573933,-2.83581,0.24652,-3.01008,2.92772,-4.49915,1.16257,0.573933,-2.83581,0.24652,-3.01008,2.92772,-4.49915,1.16257,0.573933,-2.83581,0.24652,-3.18412,2.48136,-4.10242,1.29949,0.604529,1.15295,0.0593527,-2.80606,3.51004,-4.88698,1.24039,0.607406,1.13195,0.0593527,-3.17051,3.40256,-3.97384,1.16698,0.635263,2.65209,0.0593527,-2.84828,2.53778,-5.0004,1.15942,0.643159,2.65034,0.0593527,-3.62846,3.03923,-4.75537,2.57819,-0.308292,-2.50379,0.0593527,-2.37458,2.91333,-4.23134,2.59668,-0.248042,-2.52368,0.0593527,
2.1715,-3.06977,2.93961,-4.54121,1.19185,0.605597,-2.89687,0.24652,-3.06977,2.93961,-4.54121,1.19185,0.605597,-2.89687,0.24652,-3.06977,2.93961,-4.54121,1.19185,0.605597,-2.89687,0.24652,-3.06977,2.93961,-4.54121,1.19185,0.605597,-2.89687,0.24652,-3.06977,2.93961,-4.54121,1.19185,0.605597,-2.89687,0.24652,-3.24308,2.49378,-4.14424,1.28433,0.610049,1.09717,0.0593527,-2.88377,3.52165,-4.93448,1.1999,0.594446,1.05735,0.0593527,-3.26211,3.42501,-4.03994,1.22282,0.590353,2.63042,0.0593527,-2.87966,2.56175,-5.03065,1.21139,0.604745,2.62811,0.0593527,-3.68375,3.02449,-4.81937,2.69399,-0.165306,-2.51888,0.0593527,-2.44828,2.96475,-4.26185,2.66749,-0.181898,-2.52001,0.0593527,
2.1816,-3.12709,2.96934,-4.57913,1.21041,0.643015,-2.96412,0.24652,-3.12709,2.96934,-4.57913,1.21041,0.643015,-2.96412,0.24652,-3.12709,2.96934,-4.57913,1.21041,0.643015,-2.96412,0.24652,-3.12709,2.96934,-4.57913,1.21041,0.643015,-2.96412,0.24652,-3.12709,2.96934,-4.57913,1.21041,0.643015,-2.96412,0.24652,-3.30304,2.49823,-4.17853,1.16628,0.554112,0.978261,0.0593527,-2.96318,3.55754,-4.97634,1.22887,0.597764,1.01316,0.0593527,-3.36678,3.45297,-4.08868,1.20919,0.652295,2.56197,0.0593527,-2.90271,2.58753,-5.05754,1.19008,0.674822,2.55304,0.0593527,-3.75107,3.01378,-4.8756,2.65847,-0.245436,-2.50129,0.0593527,-2.51295,3.02869,-4.27594,2.6364,-0.265327,-2.50082,0.0593527,
2.1917,-3.1846,3.00447,-4.60931,1.2239,0.665135,-3.03048,0.24652,-3.1846,3.00447,-4.60931,1.2239,0.665135,-3.03048,0.24652,-3.1846,3.00447,-4.60931,1.2239,0.665135,-3.03048,0.24652,-3.1846,3.00447,-4.60931,1.2239,0.665135,-3.03048,0.24652,-3.1846,3.00447,-4.60931,1.2239,0.665135,-3.03048,0.24652,-3.36245,2.49293,-4.20781,1.26571,0.602029,0.981464,0.0593527,-3.04695,3.60228,-5.01994,1.26421,0.598062,0.980633,0.0593527,-3.47723,3.48255,-4.13164,1.30311,0.571579,2.56474,0.0593527,-2.93006,2.617,-5.09984,1.3093,0.563469,2.56876,0.0593527,-3.82894,3.00482,-4.93725,2.78678,-0.103414,-2.52475,0.0593527,-2.58013,3.09366,-4.29006,2.80407,-0.0855517,-2.52341,0.0593527,
2.2018,-3.25213,3.04141,-4.64046,1.27287,0.670801,-3.05605,0.24652,-3.25213,3.04141,-4.64046,1.27287,0.670801,-3.05605,0.24652,-3.25213,3.04141,-4.64046,1.27287,0.670801,-3.05605,0.24652,-3.25213,3.04141,-4.64046,1.27287,0.670801,-3.05605,0.24652,-3.25213,3.04141,-4.64046,1.27287,0.670801,-3.05605,0.24652,-3.41643,2.48329,-4.23547,1.38382,0.648535,0.99735,0.0593527,-3.1238,3.63394,-5.06916,1.39493,0.657863,1.00376,0.0593527,-3.58684,3.49511,-4.16576,1.27071,0.640574,2.49179,0.0593527,-2.9514,2.62246,-5.14033,1.27766,0.633357,2.49813,0.0593527,-3.89945,2.98011,-5.00422,2.72879,-0.223701,-2.50931,0.0593527,-2.63749,3.13727,-4.30155,2.76029,-0.181713,-2.51573,0.0593527,
2.2119,-3.31946,3.05948,-4.67525,1.34189,0.634782,-3.03609,0.24652,-3.31946,3.05948,-4.67525,1.34189,0.634782,-3.03609,0.24652,-3.31946,3.05948,-4.67525,1.34189,0.634782,-3.03609,0.24652,-3.31946,3.05948,-4.67525,1.34189,0.634782,-3.03609,0.24652,-3.31946,3.05948,-4.67525,1.34189,0.634782,-3.03609,0.24652,-3.46907,2.4767,-4.25879,1.25119,0.548212,0.868923,0.0593527,-3.19771,3.65312,-5.11691,1.25373,0.562967,0.868702,0.0593527,-3.69528,3.49961,-4.20586,1.33279,0.606563,2.47644,0.0593527,-2.97754,2.63176,-5.16536,1.26997,0.665572,2.4349,0.0593527,-3.96207,2.94667,-5.06833,2.86243,-0.0756606,-2.52015,0.0593527,-2.70421,3.17999,-4.31609,2.79422,-0.167484,-2.51313,0.0593527,
2.222,-3.38321,3.05358,-4.71378,1.38709,0.590474,-3.0232,0.24652,-3.38321,3.05358,-4.71378,1.38709,0.590474,-3.0232,0.24652,-3.38321,3.05358,-4.71378,1.38709,0.590474,-3.0232,0.24652,-3.38321,3.05358,-4.71378,1.38709,0.590474,-3.0232,0.24652,-3.38321,3.05358,-4.71378,1.38709,0.590474,-3.0232,0.24652,-3.52401,2.48059,-4.28429,1.35596,0.614615,0.87155,0.0593527,-3.28092,3.65527,-5.15656,1.36299,0.609454,0.876377,0.0593527,-3.79924,3.49061,-4.26011,1.3689,0.601714,2.44414,0.0593527,-3.00269,2.6496,-5.18952,1.35351,0.618043,2.43471,0.0593527,-4.01313,2.92108,-5.11342,2.9465,0.0101265,-2.51743,0.0593527,-2.7912,3.22437,-4.32673,2.95871,0.0197426,-2.51334,0.0593527,
2.2321,-3.44799,3.04395,-4.74982,1.42361,0.591289,-3.03039,0.24652,-3.44799,3.04395,-4.74982,1.42361,0.591289,-3.03039,0.24652,-3.44799,3.04395,-4.74982,1.42361,0.591289,-3.03039,0.24652,-3.44799,3.04395,-4.74982,1.42361,0.591289,-3.03039,0.24652,-3.44799,3.04395,-4.74982,1.42361,0.591289,-3.03039,0.24652,-3.57214,2.47676,-4.32278,1.44417,0.661828,0.869106,0.0593527,-3.36385,3.64215,-5.18734,1.45158,0.654969,0.875307,0.0593527,-3.89605,3.45939,-4.31676,1.32731,0.664538,2.36658,0.0593527,-3.04007,2.66228,-5.20301,1.38961,0.613958,2.40052,0.0593527,-4.05597,2.88053,-5.15991,2.87004,-0.132933,-2.50795,0.0593527,-2.88418,3.2479,-4.35047,2.91171,-0.0802405,-2.50814,0.0593527,
2.2422,-3.51596,3.03146,-4.78189,1.44667,0.614692,-3.06651,0.24652,-3.51596,3.03146,-4.78189,1.44667,0.614692,-3.06651,0.24652,-3.51596,3.03146,-4.78189,1.44667,0.614692,-3.06651,0.24652,-3.51596,3.03146,-4.78189,1.44667,0.614692,-3.06651,0.24652,-3.51596,3.03146,-4.78189,1.44667,0.614692,-3.06651,0.24652,-3.61647,2.45936,-4.3678,1.33226,0.546158,0.754734,0.0593527,-3.44997,3.61799,-5.22271,1.35317,0.570875,0.765491,0.0593527,-3.98643,3.41508,-4.36897,1.39812,0.63293,2.35323,0.0593527,-3.08263,2.66093,-5.21587,1.35415,0.666931,2.32726,0.0593527,-4.08779,2.82581,-5.21,3.01633,0.0217333,-2.50917,0.0593527,-2.97676,3.24765,-4.38105,2.95399,-0.0603353,-2.50975,0.0593527,
2.2523,-3.585,3.0052,-4.81609,1.45893,0.640164,-3.12208,0.24652,-3.585,3.0052,-4.81609,1.45893,0.640164,-3.12208,0.24652,-3.585,3.0052,-4.81609,1.45893,0.640164,-3.12208,0.24652,-3.585,3.0052,-4.81609,1.45893,0.640164,-3.12208,0.24652,-3.585,3.0052,-4.81609,1.45893,0.640164,-3.12208,0.24652,-3.66312,2.43016,-4.40351,1.46187,0.636903,0.776598,0.0593527,-3.5321,3.58304,-5.25798,1.47565,0.645464,0.784787,0.0593527,-4.07416,3.35973,-4.42491,1.47786,0.595925,2.34807,0.0593527,-3.11912,2.65258,-5.23729,1.4386,0.626862,2.32639,0.0593527,-4.12693,2.76734,-5.25503,3.08069,0.0711627,-2.50569,0.0593527,-3.06801,3.24738,-4.40501,3.09618,0.0921318,-2.50448,0.0593527,
2.2624,-3.65303,2.96585,-4.85144,1.4643,0.661529,3.09903,0.24652,-3.65303,2.96585,-4.85144,1.4643,0.661529,3.09903,0.24652,-3.65303,2.96585,-4.85144,1.4643,0.661529,3.09903,0.24652,-3.65303,2.96585,-4.85144,1.4643,0.661529,3.09903,0.24652,-3.65303,2.96585,-4.85144,1.4643,0.661529,3.09903,0.24652,-3.71357,2.39415,-4.43736,1.5434,0.688536,0.775194,0.0593527,-3.61564,3.55221,-5.30458,1.46392,0.628331,0.728267,0.0593527,-4.16914,3.31213,-4.47923,1.43658,0.648221,2.26984,0.0593527,-3.15706,2.63855,-5.252,1.47436,0.627045,2.30582,0.0593527,-4.16316,2.73051,-5.29684,3.05027,-0.0104867,-2.48344,0.0593527,-3.15059,3.2408,-4.42878,3.05991,0.0090965,-2.50078,0.0593527,
2.2725,-3.71011,2.93371,-4.89619,1.48826,0.687914,3.05855,0.24652,-3.71011,2.93371,-4.89619,1.48826,0.687914,3.05855,0.24652,-3.71011,2.93371,-4.89619,1.48826,0.687914,3.05855,0.24652,-3.71011,2.93371,-4.89619,1.48826,0.687914,3.05855,0.24652,-3.71011,2.93371,-4.89619,1.48826,0.687914,3.05855,0.24652,-3.78483,2.3776,-4.47019,1.42211,0.584229,0.661103,0.0593527,-3.69008,3.51762,-5.34852,1.47419,0.651383,0.693641,0.0593527,-4.25546,3.27986,-4.54059,1.47605,0.635949,2.24776,0.0593527,-3.21406,2.62983,-5.25628,1.46769,0.649199,2.2706,0.0593527,-4.19813,2.70839,-5.32959,-3.0548,0.197136,-2.44043,0.0593527,-3.24168,3.23751,-4.45637,-3.13791,0.116113,-2.48119,0.0593527,
2.2826,-3.76457,2.91603,-4.93963,1.49509,0.712047,3.00136,0.24652,-3.76457,2.91603,-4.93963,1.49509,0.712047,3.00136,0.24652,-3.76457,2.91603,-4.93963,1.49509,0.712047,3.00136,0.24652,-3.76457,2.91603,-4.93963,1.49509,0.712047,3.00136,0.24652,-3.76457,2.91603,-4.93963,1.49509,0.712047,3.00136,0.24652,-3.8384,2.39861,-4.50857,1.50764,0.694635,0.67452,0.0593527,-3.75261,3.4781,-5.39069,1.42986,0.628097,0.629081,0.0593527,-4.31318,3.25524,-4.61008,1.46023,0.675462,2.19744,0.0593527,-3.27088,2.62901,-5.26039,1.41074,0.711509,2.19745,0.0593527,-4.22689,2.68183,-5.36009,-3.09674,0.133275,-2.41821,0.0593527,-3.33085,3.24325,-4.50278,3.10602,0.0606124,-2.45889,0.0593527,
2.2927,-3.81985,2.90216,-4.98004,1.48039,0.739572,2.93142,0.24652,-3.81985,2.90216,-4.98004,1.48039,0.739572,2.93142,0.24652,-3.81985,2.90216,-4.98004,1.48039,0.739572,2.93142,0.24652,-3.81985,2.90216,-4.98004,1.48039,0.739572,2.93142,0.24652,-3.81985,2.90216,-4.98004,1.48039,0.739572,2.93142,0.24652,-3.87204,2.43109,-4.53004,1.45221,0.671886,0.605624,0.0593527,-3.80094,3.45716,-5.44884,1.49365,0.725627,0.633722,0.0593527,-4.36312,3.2562,-4.67976,1.46411,0.72277,2.16947,0.0593527,-3.30729,2.63887,-5.28112,1.4923,0.712328,2.20621,0.0593527,-4.24966,2.64953,-5.39866,-3.00752,0.20692,-2.36966,0.0593527,-3.40103,3.27388,-4.55708,-3.08381,0.143889,-2.40397,0.0593527,
2.3028,-3.85933,2.91061,-5.02245,1.45078,0.761074,2.87309,0.24652,-3.85933,2.91061,-5.02245,1.45078,0.761074,2.87309,0.24652,-3.85933,2.91061,-5.02245,1.45078,0.761074,2.87309,0.24652,-3.85933,2.91061,-5.02245,1.45078,0.761074,2.87309,0.24652,-3.85933,2.91061,-5.02245,1.45078,0.761074,2.87309,0.24652,-3.90116,2.47786,-4.55115,1.50019,0.768528,0.602647,0.0593527,-3.84814,3.44045,-5.51931,1.50452,0.777048,0.605875,0.0593527,-4.41344,3.26732,-4.75356,1.51485,0.764862,2.17171,0.0593527,-3.33385,2.65189,-5.30775,1.49281,0.776254,2.16503,0.0593527,-4.27394,2.60776,-5.43669,-3.01496,0.170835,-2.33093,0.0593527,-3.46263,3.32395,-4.62481,-3.07647,0.121621,-2.34824,0.0593527,
2.3129,-3.89183,2.92711,-5.07092,1.42447,0.781745,2.82277,0.24652,-3.89183,2.92711,-5.07092,1.42447,0.781745,2.82277,0.24652,-3.89183,2.92711,-5.07092,1.42447,0.781745,2.82277,0.24652,-3.89183,2.92711,-5.07092,1.42447,0.781745,2.82277,0.24652,-3.89183,2.92711,-5.07092,1.42447,0.781745,2.82277,0.24652,-3.92579,2.51647,-4.56009,1.5155,0.833734,0.578132,0.0593527,-3.88911,3.43109,-5.60274,1.51237,0.827581,0.575802,0.0593527,-4.47212,3.28615,-4.8293,1.47524,0.854952,2.1136,0.0593527,-3.3441,2.66183,-5.34013,1.49513,0.846808,2.12309,0.0593527,-4.30791,2.55969,-5.47424,-3.05327,0.114558,-2.28615,0.0593527,-3.51251,3.3855,-4.6933,-3.00866,0.148669,-2.27738,0.0593527,
2.323,-3.92405,2.94461,-5.12186,1.44072,0.860427,2.80145,0.24652,-3.92405,2.94461,-5.12186,1.44072,0.860427,2.80145,0.24652,-3.92405,2.94461,-5.12186,1.44072,0.860427,2.80145,0.24652,-3.92405,2.94461,-5.12186,1.44072,0.860427,2.80145,0.24652,-3.92405,2.94461,-5.12186,1.44072,0.860427,2.80145,0.24652,-3.95698,2.52847,-4.56636,1.58565,0.947119,0.598586,0.0593527,-3.93229,3.41014,-5.69966,1.48619,0.847113,0.520736,0.0593527,-4.54271,3.28872,-4.89697,1.48297,0.911938,2.08029,0.0593527,-3.3477,2.64945,-5.37069,1.53454,0.893234,2.12011,0.0593527,-4.33582,2.50842,-5.51642,-2.99872,0.132648,-2.22137,0.0593527,-3.55239,3.4317,-4.74882,-3.03318,0.105669,-2.22477,0.0593527,
2.3331,-3.95889,2.95518,-5.16831,1.5344,0.998385,2.8503,0.24652,-3.95889,2.95518,-5.16831,1.5344,0.998385,2.8503,0.24652,-3.95889,2.95518,-5.16831,1.5344,0.998385,2.8503,0.24652,-3.95889,2.95518,-5.16831,1.5344,0.998385,2.8503,0.24652,-3.95889,2.95518,-5.16831,1.5344,0.998385,2.8503,0.24652,-3.98985,2.52964,-4.58081,1.43112,0.828067,0.443325,0.0593527,-3.96868,3.37703,-5.79293,1.61465,1.02088,0.59074,0.0593527,-4.60659,3.27799,-4.96902,1.61064,0.918847,2.14574,0.0593527,-3.34975,2.62843,-5.40162,1.56086,0.937307,2.10756,0.0593527,-4.3621,2.44564,-5.56257,-2.87337,0.199005,-2.14964,0.0593527,-3.59636,3.46145,-4.80969,-2.92765,0.165088,-2.16038,0.0593527,
