time,0_rod(payload_bars compound_foSQ).X,0_rod(payload_bars compound_foSQ).Y,0_rod(payload_bars compound_foSQ).Z,0_rod(payload_bars compound_foSQ).Euler1,0_rod(payload_bars compound_foSQ).Euler2,0_rod(payload_bars compound_foSQ).Euler3,0_rod(payload_bars compound_foSQ).mass,1_rod(payload_bars compound_foSQ).X,1_rod(payload_bars compound_foSQ).Y,1_rod(payload_bars compound_foSQ).Z,1_rod(payload_bars compound_foSQ).Euler1,1_rod(payload_bars compound_foSQ).Euler2,1_rod(payload_bars compound_foSQ).Euler3,1_rod(payload_bars compound_foSQ).mass,2_rod(payload_bars compound_foSQ).X,2_rod(payload_bars compound_foSQ).Y,2_rod(payload_bars compound_foSQ).Z,2_rod(payload_bars compound_foSQ).Euler1,2_rod(payload_bars compound_foSQ).Euler2,2_rod(payload_bars compound_foSQ).Euler3,2_rod(payload_bars compound_foSQ).mass,3_rod(payload_bars compound_foSQ).X,3_rod(payload_bars compound_foSQ).Y,3_rod(payload_bars compound_foSQ).Z,3_rod(payload_bars compound_foSQ).Euler1,3_rod(payload_bars compound_foSQ).Euler2,3_rod(payload_bars compound_foSQ).Euler3,3_rod(payload_bars compound_foSQ).mass,4_rod(payload_bars compound_foSQ).X,4_rod(payload_bars compound_foSQ).Y,4_rod(payload_bars compound_foSQ).Z,4_rod(payload_bars compound_foSQ).Euler1,4_rod(payload_bars compound_foSQ).Euler2,4_rod(payload_bars compound_foSQ).Euler3,4_rod(payload_bars compound_foSQ).mass,5_rod(strut).X,5_rod(strut).Y,5_rod(strut).Z,5_rod(strut).Euler1,5_rod(strut).Euler2,5_rod(strut).Euler3,5_rod(strut).mass,6_rod(strut).X,6_rod(strut).Y,6_rod(strut).Z,6_rod(strut).Euler1,6_rod(strut).Euler2,6_rod(strut).Euler3,6_rod(strut).mass,7_rod(strut).X,7_rod(strut).Y,7_rod(strut).Z,7_rod(strut).Euler1,7_rod(strut).Euler2,7_rod(strut).Euler3,7_rod(strut).mass,8_rod(strut).X,8_rod(strut).Y,8_rod(strut).Z,8_rod(strut).Euler1,8_rod(strut).Euler2,8_rod(strut).Euler3,8_rod(strut).mass,9_rod(strut).X,9_rod(strut).Y,9_rod(strut).Z,9_rod(strut).Euler1,9_rod(strut).Euler2,9_rod(strut).Euler3,9_rod(strut).mass,10_rod(strut).X,10_rod(strut).Y,10_rod(strut).Z,10_rod(strut).Euler1,10_rod(strut).Euler2,10_rod(strut).Euler3,10_rod(strut).mass,
11.9079,0.537921,8.47339,1.52029,-0.700071,0.706389,1.0514,0.00640547,0.537921,8.47339,1.52029,-0.700071,0.706389,1.0514,0.00640547,0.537921,8.47339,1.52029,-0.700071,0.706389,1.0514,0.00640547,0.537921,8.47339,1.52029,-0.700071,0.706389,1.0514,0.00640547,0.537921,8.47339,1.52029,-0.700071,0.706389,1.0514,0.00640547,-2.98325,5.274,2.47561,0.236748,0.290134,-2.36595,0.199491,3.10181,8.56402,-0.634574,-0.026556,-0.135203,-2.41894,0.199491,0.988689,6.43996,0.374469,0.31031,0.526568,-0.802591,0.199491,1.11875,9.44295,2.90919,0.592312,0.254812,-0.807478,0.199491,1.96276,7.25368,2.89349,-1.09579,0.0189564,-0.401022,0.199645,-0.918451,8.94686,0.516093,-1.05336,-0.0698533,-0.437232,0.199491,
11.918,0.525601,8.49778,1.41084,1.86159,-0.176404,2.32175,0.00640547,0.525601,8.49778,1.41084,1.86159,-0.176404,2.32175,0.00640547,0.525601,8.49778,1.41084,1.86159,-0.176404,2.32175,0.00640547,0.525601,8.49778,1.41084,1.86159,-0.176404,2.32175,0.00640547,0.525601,8.49778,1.41084,1.86159,-0.176404,2.32175,0.00640547,-2.93626,5.29357,2.50543,0.404549,0.438361,-2.31107,0.199491,3.11404,8.61895,-0.641704,-0.0265528,-0.135206,-2.41894,0.199491,1.02555,6.47136,0.363834,0.568525,0.281962,-0.696557,0.199491,1.16758,9.49191,2.89877,0.280379,0.514781,-0.927689,0.199491,2.01668,7.3106,2.91015,-1.09535,0.0364231,-0.407891,0.199645,-0.898688,8.97361,0.527636,-1.09424,0.0267261,-0.439043,0.199491,
11.9281,0.513281,8.51216,1.3014,-1.88843,-0.247043,0.87066,0.00640547,0.513281,8.51216,1.3014,-1.88843,-0.247043,0.87066,0.00640547,0.513281,8.51216,1.3014,-1.88843,-0.247043,0.87066,0.00640547,0.513281,8.51216,1.3014,-1.88843,-0.247043,0.87066,0.00640547,0.513281,8.51216,1.3014,-1.88843,-0.247043,0.87066,0.00640547,-2.87466,5.30939,2.55018,0.435999,0.455248,-2.29853,0.199491,3.13211,8.66228,-0.650699,-0.026565,-0.135195,-2.41894,0.199491,1.06799,6.52676,0.381922,0.568892,0.295464,-0.700723,0.199491,1.20622,9.52784,2.91632,0.459347,0.396169,-0.839959,0.199491,2.05609,7.35714,2.88188,-1.08083,0.0138412,-0.416004,0.199645,-0.889483,9.01458,0.526772,-1.11573,0.0845152,-0.447182,0.199491,
11.9382,0.500961,8.51653,1.19195,0.625851,0.751973,2.0401,0.00640547,0.500961,8.51653,1.19195,0.625851,0.751973,2.0401,0.00640547,0.500961,8.51653,1.19195,0.625851,0.751973,2.0401,0.00640547,0.500961,8.51653,1.19195,0.625851,0.751973,2.0401,0.00640547,0.500961,8.51653,1.19195,0.625851,0.751973,2.0401,0.00640547,-2.82541,5.31953,2.5773,0.347448,0.376199,-2.33937,0.199491,3.14582,8.69502,-0.657512,-0.0265541,-0.135204,-2.41895,0.199491,1.09878,6.57489,0.37488,0.360869,0.525832,-0.788554,0.199491,1.23612,9.57196,2.89708,0.529414,0.355504,-0.809639,0.199491,2.10327,7.43188,2.86672,-1.09003,0.0616461,-0.425034,0.199645,-0.879795,9.03271,0.544169,-1.01757,-0.0888389,-0.455182,0.199491,
11.9483,0.488641,8.5109,1.08251,2.77331,-0.684437,1.9342,0.00640547,0.488641,8.5109,1.08251,2.77331,-0.684437,1.9342,0.00640547,0.488641,8.5109,1.08251,2.77331,-0.684437,1.9342,0.00640547,0.488641,8.5109,1.08251,2.77331,-0.684437,1.9342,0.00640547,0.488641,8.5109,1.08251,2.77331,-0.684437,1.9342,0.00640547,-2.78978,5.31934,2.60923,0.354703,0.372225,-2.34201,0.199491,3.16201,8.77057,-0.641822,-0.0265572,-0.135202,-2.41893,0.199491,1.15348,6.61012,0.38874,0.471769,0.436196,-0.7414,0.199491,1.30241,9.58458,2.8863,0.375861,0.498675,-0.869808,0.199491,2.16503,7.48858,2.85056,-1.0426,-0.0238967,-0.429896,0.199645,-0.877987,9.05257,0.573645,-1.13299,0.155682,-0.45372,0.199491,
11.9584,0.477716,8.49793,0.974081,-1.15995,0.399805,0.964296,0.00640547,0.477716,8.49793,0.974081,-1.15995,0.399805,0.964296,0.00640547,0.477716,8.49793,0.974081,-1.15995,0.399805,0.964296,0.00640547,0.477716,8.49793,0.974081,-1.15995,0.399805,0.964296,0.00640547,0.477716,8.49793,0.974081,-1.15995,0.399805,0.964296,0.00640547,-2.76136,5.32881,2.65522,0.51304,0.488193,-2.28292,0.199491,3.18557,8.82308,-0.654579,-0.0265634,-0.135196,-2.41893,0.199491,1.21285,6.67778,0.415431,0.616746,0.297971,-0.689543,0.199491,1.35248,9.60299,2.88586,0.610349,0.313946,-0.768687,0.199491,2.22956,7.54338,2.83744,-1.09648,0.102892,-0.441214,0.199645,-0.85765,9.04714,0.578478,-1.00061,-0.107287,-0.455749,0.199491,
11.9685,0.560918,8.65934,0.938695,2.1694,0.0115385,1.67307,0.00640547,0.560918,8.65934,0.938695,2.1694,0.0115385,1.67307,0.00640547,0.560918,8.65934,0.938695,2.1694,0.0115385,1.67307,0.00640547,0.560918,8.65934,0.938695,2.1694,0.0115385,1.67307,0.00640547,0.560918,8.65934,0.938695,2.1694,0.0115385,1.67307,0.00640547,-2.68848,5.33677,2.68534,0.434119,0.4144,-2.32749,0.199491,3.19226,8.8831,-0.660813,-0.0265481,-0.13521,-2.41894,0.199491,1.23823,6.75196,0.397119,0.479767,0.478435,-0.742497,0.199491,1.39213,9.68928,2.88782,0.373183,0.541497,-0.872882,0.199491,2.28706,7.66052,2.81796,-1.00995,-0.0397103,-0.448556,0.199645,-0.860557,9.07624,0.596584,-1.00852,-0.0562943,-0.458636,0.199491,
11.9786,0.545754,8.82654,1.06003,-1.04524,0.0151872,0.970946,0.00640547,0.545754,8.82654,1.06003,-1.04524,0.0151872,0.970946,0.00640547,0.545754,8.82654,1.06003,-1.04524,0.0151872,0.970946,0.00640547,0.545754,8.82654,1.06003,-1.04524,0.0151872,0.970946,0.00640547,0.545754,8.82654,1.06003,-1.04524,0.0151872,0.970946,0.00640547,-2.59955,5.36484,2.74517,0.364046,0.336834,-2.35813,0.199491,3.2283,8.96177,-0.67968,-0.0265626,-0.135197,-2.41893,0.199491,1.29454,6.82967,0.392717,0.332156,0.621762,-0.837705,0.199491,1.44159,9.75326,2.9067,0.622704,0.349908,-0.746193,0.199491,2.36521,7.72713,2.7887,-1.04735,0.0423161,-0.457398,0.199645,-0.865138,9.14025,0.593101,-1.08287,0.122629,-0.471006,0.199491,
11.9887,0.52352,8.98471,1.19247,2.05246,0.077075,1.69071,0.00640547,0.52352,8.98471,1.19247,2.05246,0.077075,1.69071,0.00640547,0.52352,8.98471,1.19247,2.05246,0.077075,1.69071,0.00640547,0.52352,8.98471,1.19247,2.05246,0.077075,1.69071,0.00640547,0.52352,8.98471,1.19247,2.05246,0.077075,1.69071,0.00640547,-2.54683,5.38951,2.81217,0.558494,0.490419,-2.28465,0.199491,3.22862,8.96245,-0.67983,-0.0265591,-0.1352,-2.41894,0.199491,1.35211,6.89919,0.403996,0.475266,0.525005,-0.764039,0.199491,1.50784,9.79907,2.89724,0.515162,0.475218,-0.78783,0.199491,2.42694,7.81705,2.7732,-1.06513,0.0968226,-0.475519,0.199645,-0.845601,9.15088,0.608566,-1.01209,-0.0140684,-0.474115,0.199491,
11.9988,0.501286,9.13287,1.32492,-1.18196,-0.0341184,1.02429,0.00640547,0.501286,9.13287,1.32492,-1.18196,-0.0341184,1.02429,0.00640547,0.501286,9.13287,1.32492,-1.18196,-0.0341184,1.02429,0.00640547,0.501286,9.13287,1.32492,-1.18196,-0.0341184,1.02429,0.00640547,0.501286,9.13287,1.32492,-1.18196,-0.0341184,1.02429,0.00640547,-2.50834,5.40388,2.8776,0.650184,0.555857,-2.25231,0.199491,3.22476,8.99849,-0.680078,-0.0265566,-0.135202,-2.41894,0.199491,1.3906,6.94899,0.43601,0.634696,0.380869,-0.693021,0.199491,1.57478,9.77065,2.85001,0.491378,0.517102,-0.800719,0.199491,2.48005,7.9078,2.76887,-0.989283,-0.037389,-0.484897,0.199645,-0.812172,9.13891,0.665669,-1.1012,0.16584,-0.483894,0.199491,
12.0089,0.479052,9.27102,1.45736,1.91493,0.126038,1.72879,0.00640547,0.479052,9.27102,1.45736,1.91493,0.126038,1.72879,0.00640547,0.479052,9.27102,1.45736,1.91493,0.126038,1.72879,0.00640547,0.479052,9.27102,1.45736,1.91493,0.126038,1.72879,0.00640547,0.479052,9.27102,1.45736,1.91493,0.126038,1.72879,0.00640547,-2.43884,5.41812,2.94831,0.415653,0.362564,-2.36691,0.199491,3.2604,9.07514,-0.696486,-0.0265571,-0.135201,-2.41893,0.199491,1.41272,6.95407,0.445968,0.51722,0.52029,-0.746144,0.199491,1.64173,9.73189,2.78262,0.654426,0.385318,-0.716162,0.199491,2.50416,7.96519,2.73809,-1.08224,0.145737,-0.506801,0.199645,-0.788661,9.1249,0.698808,-1.0352,0.0513745,-0.48718,0.199491,
12.019,0.456818,9.39917,1.58981,-1.31936,-0.08206,1.08433,0.00640547,0.456818,9.39917,1.58981,-1.31936,-0.08206,1.08433,0.00640547,0.456818,9.39917,1.58981,-1.31936,-0.08206,1.08433,0.00640547,0.456818,9.39917,1.58981,-1.31936,-0.08206,1.08433,0.00640547,0.456818,9.39917,1.58981,-1.31936,-0.08206,1.08433,0.00640547,-2.34404,5.41704,2.99681,0.484309,0.423545,-2.34311,0.199491,3.26286,9.0804,-0.697606,-0.0265568,-0.135202,-2.41894,0.199491,1.46068,6.98958,0.435533,0.592976,0.468543,-0.715269,0.199491,1.70083,9.78868,2.74117,0.474893,0.587433,-0.78282,0.199491,2.57022,8.01186,2.72898,-0.958017,-0.0515199,-0.515848,0.199645,-0.791642,9.16205,0.705498,-0.998867,0.00612342,-0.494351,0.199491,
12.0291,0.434584,9.51731,1.72225,1.776,0.173324,1.76008,0.00640547,0.434584,9.51731,1.72225,1.776,0.173324,1.76008,0.00640547,0.434584,9.51731,1.72225,1.776,0.173324,1.76008,0.00640547,0.434584,9.51731,1.72225,1.776,0.173324,1.76008,0.00640547,0.434584,9.51731,1.72225,1.776,0.173324,1.76008,0.00640547,-2.2614,5.39417,3.04047,0.744988,0.606194,-2.21046,0.199491,3.309,9.24502,-0.663338,-0.0265507,-0.135207,-2.41892,0.199491,1.55663,7.06388,0.451028,0.656528,0.421896,-0.693566,0.199491,1.74399,9.89232,2.75808,0.696592,0.392966,-0.660161,0.199491,2.63745,8.09964,2.74129,-1.06032,0.169242,-0.522803,0.199645,-0.762598,9.26303,0.742146,-1.01445,0.0875681,-0.496756,0.199491,
12.0392,0.41235,9.62544,1.8547,-1.45802,-0.12772,1.15093,0.00640547,0.41235,9.62544,1.8547,-1.45802,-0.12772,1.15093,0.00640547,0.41235,9.62544,1.8547,-1.45802,-0.12772,1.15093,0.00640547,0.41235,9.62544,1.8547,-1.45802,-0.12772,1.15093,0.00640547,0.41235,9.62544,1.8547,-1.45802,-0.12772,1.15093,0.00640547,-2.16742,5.42997,3.09633,0.485492,0.409166,-2.33727,0.199491,3.32193,9.28029,-0.694916,-0.0265604,-0.135199,-2.41893,0.199491,1.64019,7.15739,0.462286,0.509803,0.591791,-0.765654,0.199491,1.81157,9.99566,2.83819,0.488618,0.617661,-0.772604,0.199491,2.74502,8.19659,2.72857,-0.943137,-0.01775,-0.523066,0.199645,-0.730403,9.28363,0.744902,-1.01611,0.092138,-0.507381,0.199491,
12.0493,0.390116,9.72356,1.98714,1.6351,0.217998,1.78469,0.00640547,0.390116,9.72356,1.98714,1.6351,0.217998,1.78469,0.00640547,0.390116,9.72356,1.98714,1.6351,0.217998,1.78469,0.00640547,0.390116,9.72356,1.98714,1.6351,0.217998,1.78469,0.00640547,0.390116,9.72356,1.98714,1.6351,0.217998,1.78469,0.00640547,-2.07156,5.49461,3.14467,0.556775,0.461462,-2.31428,0.199491,3.32244,9.28166,-0.696159,-0.0265559,-0.135202,-2.41894,0.199491,1.65226,7.21349,0.459349,0.550886,0.582985,-0.737988,0.199491,1.86134,10.0541,2.86646,0.681254,0.457072,-0.710245,0.199491,2.83167,8.29184,2.70661,-1.04286,0.154046,-0.543357,0.199645,-0.666789,9.2524,0.815239,-0.982933,0.0423588,-0.517243,0.199491,
12.0594,0.367882,9.81168,2.11959,-1.59846,-0.170193,1.22385,0.00640547,0.367882,9.81168,2.11959,-1.59846,-0.170193,1.22385,0.00640547,0.367882,9.81168,2.11959,-1.59846,-0.170193,1.22385,0.00640547,0.367882,9.81168,2.11959,-1.59846,-0.170193,1.22385,0.00640547,0.367882,9.81168,2.11959,-1.59846,-0.170193,1.22385,0.00640547,-1.93273,5.52535,3.21057,0.741202,0.598107,-2.23141,0.199491,3.34895,9.36809,-0.676583,-0.0265562,-0.135203,-2.41894,0.199491,1.69865,7.2529,0.525298,0.705163,0.43169,-0.663562,0.199491,1.91912,10.0608,2.85777,0.531005,0.607448,-0.773508,0.199491,2.83972,8.33182,2.76013,-0.90399,-0.052975,-0.549368,0.199645,-0.620089,9.27797,0.872216,-0.981098,0.0493931,-0.520323,0.199491,
12.0695,0.345649,9.88979,2.25203,1.49176,0.259124,1.8028,0.00640547,0.345649,9.88979,2.25203,1.49176,0.259124,1.8028,0.00640547,0.345649,9.88979,2.25203,1.49176,0.259124,1.8028,0.00640547,0.345649,9.88979,2.25203,1.49176,0.259124,1.8028,0.00640547,0.345649,9.88979,2.25203,1.49176,0.259124,1.8028,0.00640547,-1.80723,5.55466,3.2809,0.579786,0.463239,-2.31054,0.199491,3.37393,9.49096,-0.65452,-0.0265504,-0.135207,-2.41893,0.199491,1.74745,7.33047,0.577577,0.532524,0.618341,-0.745861,0.199491,1.94159,10.1093,2.86899,0.73713,0.422865,-0.661038,0.199491,2.8979,8.37493,2.82258,-1.04044,0.18546,-0.561595,0.199645,-0.54961,9.37373,0.926384,-0.991592,0.121659,-0.53639,0.199491,
12.0796,0.323415,9.9579,2.38448,-1.74105,-0.208592,1.30279,0.00640547,0.323415,9.9579,2.38448,-1.74105,-0.208592,1.30279,0.00640547,0.323415,9.9579,2.38448,-1.74105,-0.208592,1.30279,0.00640547,0.323415,9.9579,2.38448,-1.74105,-0.208592,1.30279,0.00640547,0.323415,9.9579,2.38448,-1.74105,-0.208592,1.30279,0.00640547,-1.66373,5.63757,3.33046,0.546845,0.442765,-2.3193,0.199491,3.41386,9.5674,-0.661216,-0.0265637,-0.135195,-2.41894,0.199491,1.79167,7.36058,0.590894,0.571995,0.601706,-0.723129,0.199491,2.01167,10.2098,2.93013,0.542419,0.63279,-0.767023,0.199491,2.99229,8.43524,2.83225,-0.910847,-0.0124256,-0.562715,0.199645,-0.502258,9.39225,0.965013,-0.933363,0.027111,-0.54502,0.199491,
12.0897,0.301181,10.016,2.51692,1.34569,0.295791,1.81476,0.00640547,0.301181,10.016,2.51692,1.34569,0.295791,1.81476,0.00640547,0.301181,10.016,2.51692,1.34569,0.295791,1.81476,0.00640547,0.301181,10.016,2.51692,1.34569,0.295791,1.81476,0.00640547,0.301181,10.016,2.51692,1.34569,0.295791,1.81476,0.00640547,-1.54359,5.6926,3.38577,0.732051,0.584422,-2.22408,0.199491,3.42093,9.58083,-0.662397,-0.026553,-0.135205,-2.41894,0.199491,1.86532,7.41248,0.608617,0.722911,0.464995,-0.642722,0.199491,2.06306,10.2837,2.98606,0.694408,0.503305,-0.711279,0.199491,3.07431,8.50819,2.86242,-0.992939,0.134676,-0.576632,0.199645,-0.44313,9.43589,1.02499,-0.999037,0.146792,-0.565202,0.199491,
12.0998,0.278947,10.0641,2.64937,-1.88597,-0.24207,1.38727,0.00640547,0.278947,10.0641,2.64937,-1.88597,-0.24207,1.38727,0.00640547,0.278947,10.0641,2.64937,-1.88597,-0.24207,1.38727,0.00640547,0.278947,10.0641,2.64937,-1.88597,-0.24207,1.38727,0.00640547,0.278947,10.0641,2.64937,-1.88597,-0.24207,1.38727,0.00640547,-1.42028,5.71178,3.45611,0.670513,0.552257,-2.25529,0.199491,3.41792,9.61638,-0.662114,-0.0265661,-0.135194,-2.41894,0.199491,1.91631,7.46059,0.648169,0.610299,0.599724,-0.691355,0.199491,2.10864,10.3477,3.01251,0.748073,0.461207,-0.686399,0.199491,3.13072,8.53389,2.88671,-0.886466,-0.0127961,-0.582499,0.199645,-0.353654,9.46365,1.07746,-0.900907,0.00856379,-0.570066,0.199491,
12.1099,0.256713,10.1022,2.78181,1.19679,0.327126,1.82109,0.00640547,0.256713,10.1022,2.78181,1.19679,0.327126,1.82109,0.00640547,0.256713,10.1022,2.78181,1.19679,0.327126,1.82109,0.00640547,0.256713,10.1022,2.78181,1.19679,0.327126,1.82109,0.00640547,0.256713,10.1022,2.78181,1.19679,0.327126,1.82109,0.00640547,-1.28394,5.7023,3.51153,0.565218,0.491153,-2.30805,0.199491,3.45077,9.7069,-0.634961,-0.0265557,-0.135203,-2.41894,0.199491,1.9655,7.46207,0.671196,0.678165,0.540745,-0.656939,0.199491,2.16803,10.3509,2.99877,0.508603,0.689355,-0.81918,0.199491,3.15867,8.54048,2.93256,-1.00157,0.185322,-0.606091,0.199645,-0.295921,9.49381,1.13256,-0.980273,0.152061,-0.581657,0.199491,
12.12,0.234479,10.1302,2.91426,-2.03322,-0.269842,1.47666,0.00640547,0.234479,10.1302,2.91426,-2.03322,-0.269842,1.47666,0.00640547,0.234479,10.1302,2.91426,-2.03322,-0.269842,1.47666,0.00640547,0.234479,10.1302,2.91426,-2.03322,-0.269842,1.47666,0.00640547,0.234479,10.1302,2.91426,-2.03322,-0.269842,1.47666,0.00640547,-1.16355,5.69949,3.55193,0.731482,0.610198,-2.2078,0.199491,3.50523,9.76193,-0.638552,-0.0265607,-0.135198,-2.41893,0.199491,2.02219,7.48878,0.711978,0.684093,0.551449,-0.646241,0.199491,2.21001,10.3751,3.02765,0.815259,0.414284,-0.645101,0.199491,3.25465,8.55507,2.95456,-0.901241,0.0500664,-0.591128,0.199645,-0.236666,9.51695,1.17347,-0.893235,0.0477415,-0.588783,0.199491,
12.1301,0.212245,10.1483,3.04671,1.04521,0.352332,1.82253,0.00640547,0.212245,10.1483,3.04671,1.04521,0.352332,1.82253,0.00640547,0.212245,10.1483,3.04671,1.04521,0.352332,1.82253,0.00640547,0.212245,10.1483,3.04671,1.04521,0.352332,1.82253,0.00640547,0.212245,10.1483,3.04671,1.04521,0.352332,1.82253,0.00640547,-1.06489,5.68516,3.57201,0.706457,0.600857,-2.21254,0.199491,3.55371,9.8797,-0.633735,-0.0265569,-0.135201,-2.41892,0.199491,2.1129,7.5144,0.711618,0.606386,0.658025,-0.684291,0.199491,2.27299,10.4676,3.08027,0.553149,0.690031,-0.792882,0.199491,3.37602,8.6037,2.98231,-0.922595,0.112254,-0.590565,0.199645,-0.18199,9.54713,1.23717,-0.946247,0.147928,-0.594673,0.199491,
12.1402,0.190011,10.1564,3.17915,-2.18257,-0.291219,1.57013,0.00640547,0.190011,10.1564,3.17915,-2.18257,-0.291219,1.57013,0.00640547,0.190011,10.1564,3.17915,-2.18257,-0.291219,1.57013,0.00640547,0.190011,10.1564,3.17915,-2.18257,-0.291219,1.57013,0.00640547,0.190011,10.1564,3.17915,-2.18257,-0.291219,1.57013,0.00640547,-0.974853,5.69393,3.62898,0.519677,0.482019,-2.298,0.199491,3.55641,9.88647,-0.639569,-0.0265628,-0.135197,-2.41895,0.199491,2.22777,7.57946,0.728921,0.808955,0.450783,-0.578227,0.199491,2.32014,10.5816,3.17711,0.840621,0.42799,-0.657466,0.199491,3.48921,8.63769,2.9543,-0.874653,0.0626336,-0.599299,0.199645,-0.124231,9.57178,1.24221,-0.89231,0.0819442,-0.607016,0.199491,
12.1503,0.167777,10.1544,3.3116,0.891338,0.370731,1.82006,0.00640547,0.167777,10.1544,3.3116,0.891338,0.370731,1.82006,0.00640547,0.167777,10.1544,3.3116,0.891338,0.370731,1.82006,0.00640547,0.167777,10.1544,3.3116,0.891338,0.370731,1.82006,0.00640547,0.167777,10.1544,3.3116,0.891338,0.370731,1.82006,0.00640547,-0.859893,5.67248,3.67412,0.709062,0.626285,-2.1873,0.199491,3.61017,10.0107,-0.638061,-0.0265513,-0.135206,-2.41893,0.199491,2.29779,7.62142,0.755797,0.773437,0.527514,-0.59774,0.199491,2.36347,10.6531,3.21107,0.564751,0.709746,-0.798869,0.199491,3.55151,8.71434,2.98639,-0.933517,0.18401,-0.607349,0.199645,-0.0684106,9.63111,1.33429,-0.914468,0.13883,-0.612925,0.199491,
12.1604,0.145543,10.1425,3.44404,-2.3336,-0.305644,1.66666,0.00640547,0.145543,10.1425,3.44404,-2.3336,-0.305644,1.66666,0.00640547,0.145543,10.1425,3.44404,-2.3336,-0.305644,1.66666,0.00640547,0.145543,10.1425,3.44404,-2.3336,-0.305644,1.66666,0.00640547,0.145543,10.1425,3.44404,-2.3336,-0.305644,1.66666,0.00640547,-0.755358,5.71516,3.7552,0.718551,0.650693,-2.16932,0.199491,3.61044,10.0114,-0.638688,-0.0265629,-0.135196,-2.41894,0.199491,2.32963,7.64611,0.778212,0.50095,0.823718,-0.762198,0.199491,2.42613,10.6828,3.20474,0.859911,0.455838,-0.636857,0.199491,3.64347,8.73471,2.95727,-0.831518,0.0487909,-0.614221,0.199645,-0.0474166,9.64939,1.36257,-0.865584,0.0869545,-0.635648,0.199491,
12.1705,0.123309,10.1205,3.57649,0.735822,0.3818,1.81485,0.00640547,0.123309,10.1205,3.57649,0.735822,0.3818,1.81485,0.00640547,0.123309,10.1205,3.57649,0.735822,0.3818,1.81485,0.00640547,0.123309,10.1205,3.57649,0.735822,0.3818,1.81485,0.00640547,0.123309,10.1205,3.57649,0.735822,0.3818,1.81485,0.00640547,-0.651296,5.73074,3.83722,0.531506,0.54523,-2.27694,0.199491,3.65156,10.1005,-0.604511,-0.0265572,-0.135201,-2.41892,0.199491,2.37001,7.66689,0.800625,0.801096,0.548835,-0.571627,0.199491,2.4983,10.6819,3.19802,0.631352,0.706035,-0.755079,0.199491,3.67472,8.80419,2.98516,-0.965731,0.250654,-0.645663,0.199645,0.0252845,9.66561,1.47682,-0.957479,0.218234,-0.653922,0.199491,
12.1806,0.156371,10.1519,3.69151,2.95543,-0.394278,2.09234,0.00640547,0.156371,10.1519,3.69151,2.95543,-0.394278,2.09234,0.00640547,0.156371,10.1519,3.69151,2.95543,-0.394278,2.09234,0.00640547,0.156371,10.1519,3.69151,2.95543,-0.394278,2.09234,0.00640547,0.156371,10.1519,3.69151,2.95543,-0.394278,2.09234,0.00640547,-0.54917,5.76922,3.92758,0.81369,0.701171,-2.11501,0.199491,3.69402,10.1888,-0.567942,-0.026564,-0.135195,-2.41892,0.199491,2.44825,7.75197,0.881914,0.778586,0.598666,-0.585035,0.199491,2.57333,10.7597,3.24038,0.829264,0.537014,-0.633147,0.199491,3.76128,8.87255,3.02202,-0.832985,0.0872011,-0.636194,0.199645,0.0704061,9.72361,1.52797,-0.798602,0.0299019,-0.641877,0.199491,
12.1907,0.328621,10.333,3.76268,-3.04747,-1.09546,2.15321,0.00640547,0.328621,10.333,3.76268,-3.04747,-1.09546,2.15321,0.00640547,0.328621,10.333,3.76268,-3.04747,-1.09546,2.15321,0.00640547,0.328621,10.333,3.76268,-3.04747,-1.09546,2.15321,0.00640547,0.328621,10.333,3.76268,-3.04747,-1.09546,2.15321,0.00640547,-0.431742,5.84379,4.02511,0.686071,0.627773,-2.2016,0.199491,3.69408,10.1889,-0.567849,-0.0265592,-0.135199,-2.41895,0.199491,2.53226,7.84587,0.903617,0.645919,0.768997,-0.672883,0.199491,2.62201,10.8755,3.31842,0.692012,0.698755,-0.7217,0.199491,3.86832,8.99935,3.03784,-0.908413,0.194141,-0.658542,0.199645,0.105204,9.75403,1.56186,-0.966506,0.249568,-0.68249,0.199491,
12.2008,0.500871,10.504,3.83385,-0.0751397,-1.31728,-0.544593,0.00640547,0.500871,10.504,3.83385,-0.0751397,-1.31728,-0.544593,0.00640547,0.500871,10.504,3.83385,-0.0751397,-1.31728,-0.544593,0.00640547,0.500871,10.504,3.83385,-0.0751397,-1.31728,-0.544593,0.00640547,0.500871,10.504,3.83385,-0.0751397,-1.31728,-0.544593,0.00640547,-0.325701,5.89012,4.11396,0.589203,0.557256,-2.26939,0.199491,3.7721,10.3163,-0.592509,-0.0265601,-0.135199,-2.41894,0.199491,2.59105,7.87088,0.889198,0.906216,0.482852,-0.522603,0.199491,2.72159,10.992,3.34354,0.863091,0.551984,-0.622151,0.199491,3.99084,9.12732,3.05547,-0.803415,0.0647216,-0.654111,0.199645,0.159981,9.81759,1.61196,-0.813589,0.0720416,-0.663619,0.199491,
