time,0_rod(payload_bars compound_).X,0_rod(payload_bars compound_).Y,0_rod(payload_bars compound_).Z,0_rod(payload_bars compound_).Euler1,0_rod(payload_bars compound_).Euler2,0_rod(payload_bars compound_).Euler3,0_rod(payload_bars compound_).mass,1_rod(payload_bars compound_).X,1_rod(payload_bars compound_).Y,1_rod(payload_bars compound_).Z,1_rod(payload_bars compound_).Euler1,1_rod(payload_bars compound_).Euler2,1_rod(payload_bars compound_).Euler3,1_rod(payload_bars compound_).mass,2_rod(payload_bars compound_).X,2_rod(payload_bars compound_).Y,2_rod(payload_bars compound_).Z,2_rod(payload_bars compound_).Euler1,2_rod(payload_bars compound_).Euler2,2_rod(payload_bars compound_).Euler3,2_rod(payload_bars compound_).mass,3_rod(payload_bars compound_).X,3_rod(payload_bars compound_).Y,3_rod(payload_bars compound_).Z,3_rod(payload_bars compound_).Euler1,3_rod(payload_bars compound_).Euler2,3_rod(payload_bars compound_).Euler3,3_rod(payload_bars compound_).mass,4_rod(sense_bar compound_).X,4_rod(sense_bar compound_).Y,4_rod(sense_bar compound_).Z,4_rod(sense_bar compound_).Euler1,4_rod(sense_bar compound_).Euler2,4_rod(sense_bar compound_).Euler3,4_rod(sense_bar compound_).mass,5_rod(strut).X,5_rod(strut).Y,5_rod(strut).Z,5_rod(strut).Euler1,5_rod(strut).Euler2,5_rod(strut).Euler3,5_rod(strut).mass,6_rod(strut).X,6_rod(strut).Y,6_rod(strut).Z,6_rod(strut).Euler1,6_rod(strut).Euler2,6_rod(strut).Euler3,6_rod(strut).mass,7_rod(strut).X,7_rod(strut).Y,7_rod(strut).Z,7_rod(strut).Euler1,7_rod(strut).Euler2,7_rod(strut).Euler3,7_rod(strut).mass,8_rod(strut).X,8_rod(strut).Y,8_rod(strut).Z,8_rod(strut).Euler1,8_rod(strut).Euler2,8_rod(strut).Euler3,8_rod(strut).mass,9_rod(strut).X,9_rod(strut).Y,9_rod(strut).Z,9_rod(strut).Euler1,9_rod(strut).Euler2,9_rod(strut).Euler3,9_rod(strut).mass,10_rod(strut).X,10_rod(strut).Y,10_rod(strut).Z,10_rod(strut).Euler1,10_rod(strut).Euler2,10_rod(strut).Euler3,10_rod(strut).mass,
0.2121,9.31396e-07,47.8006,0.00848815,-0.000365003,-0.000444373,-9.97238e-05,0.24652,9.31396e-07,47.8006,0.00848815,-0.000365003,-0.000444373,-9.97238e-05,0.24652,9.31396e-07,47.8006,0.00848815,-0.000365003,-0.000444373,-9.97238e-05,0.24652,9.31396e-07,47.8006,0.00848815,-0.000365003,-0.000444373,-9.97238e-05,0.24652,9.31396e-07,47.8006,0.00848815,-0.000365003,-0.000444373,-9.97238e-05,0.24652,-0.729541,47.7829,0.0154342,0.00770139,0.0154261,-2.3519,0.0593527,0.754177,47.7784,0.0109207,0.00796283,0.0156833,-2.3519,0.0593527,0.00819466,47.2583,-0.513604,0.0143638,0.00816864,-0.788902,0.0593527,0.0164206,48.303,0.539946,0.0157815,0.00676093,-0.788891,0.0593527,0.0241921,47.258,0.539586,-1.57383,-0.00278758,-0.003042,0.0593527,0.000435119,48.3032,-0.513213,-1.57383,-0.00236318,-0.00304478,0.0593527,
0.2222,5.03313e-07,47.5855,0.00849151,-7.71072e-06,0.000262404,-1.65415e-05,0.24652,5.03313e-07,47.5855,0.00849151,-7.71072e-06,0.000262404,-1.65415e-05,0.24652,5.03313e-07,47.5855,0.00849151,-7.71072e-06,0.000262404,-1.65415e-05,0.24652,5.03313e-07,47.5855,0.00849151,-7.71072e-06,0.000262404,-1.65415e-05,0.24652,5.03313e-07,47.5855,0.00849151,-7.71072e-06,0.000262404,-1.65415e-05,0.24652,-0.729554,47.5678,0.0153822,0.00548784,0.0132345,-2.35194,0.0593527,0.75419,47.5633,0.0109651,0.0060897,0.0138312,-2.35193,0.0593527,0.0082057,47.0431,-0.513607,0.0149483,0.00750033,-0.788897,0.0593527,0.0164077,48.0879,0.539948,0.0171795,0.00528453,-0.788886,0.0593527,0.0240871,47.0429,0.539598,-1.57382,-0.00294879,-0.00303002,0.0593527,0.000542684,48.0881,-0.51323,-1.57382,-0.00241717,-0.00303124,0.0593527,
0.2323,-2.36188e-06,47.3603,0.00849146,0.000324582,0.000477918,6.75392e-05,0.24652,-2.36188e-06,47.3603,0.00849146,0.000324582,0.000477918,6.75392e-05,0.24652,-2.36188e-06,47.3603,0.00849146,0.000324582,0.000477918,6.75392e-05,0.24652,-2.36188e-06,47.3603,0.00849146,0.000324582,0.000477918,6.75392e-05,0.24652,-2.36188e-06,47.3603,0.00849146,0.000324582,0.000477918,6.75392e-05,0.24652,-0.729557,47.3427,0.0153783,0.00333724,0.0111094,-2.35197,0.0593527,0.754188,47.3381,0.0109722,0.00322537,0.0109954,-2.35197,0.0593527,0.00821582,46.818,-0.513602,0.0171629,0.00526539,-0.788881,0.0593527,0.0164182,47.8628,0.539942,0.0163599,0.0060626,-0.788891,0.0593527,0.0240353,46.8178,0.539602,-1.57382,-0.00325321,-0.00304431,0.0593527,0.000592089,47.863,-0.513236,-1.57382,-0.00356218,-0.00304273,0.0593527,
0.2424,-3.44809e-06,47.1252,0.00849005,0.000114951,-1.39498e-05,2.62436e-05,0.24652,-3.44809e-06,47.1252,0.00849005,0.000114951,-1.39498e-05,2.62436e-05,0.24652,-3.44809e-06,47.1252,0.00849005,0.000114951,-1.39498e-05,2.62436e-05,0.24652,-3.44809e-06,47.1252,0.00849005,0.000114951,-1.39498e-05,2.62436e-05,0.24652,-3.44809e-06,47.1252,0.00849005,0.000114951,-1.39498e-05,2.62436e-05,0.24652,-0.729553,47.1076,0.0154165,0.00528631,0.0130359,-2.35194,0.0593527,0.754181,47.103,0.0109388,0.00476327,0.012518,-2.35195,0.0593527,0.00820955,46.5829,-0.513599,0.0167414,0.00573938,-0.788883,0.0593527,0.0164324,47.6276,0.539941,0.0148409,0.00762641,-0.788898,0.0593527,0.024103,46.5827,0.539595,-1.57383,-0.00314974,-0.00305341,0.0593527,0.000523334,47.6279,-0.51323,-1.57383,-0.00363489,-0.00305079,0.0593527,
0.2525,3.62813e-07,46.8801,0.00848873,-0.000213737,-0.00029871,-5.39513e-05,0.24652,3.62813e-07,46.8801,0.00848873,-0.000213737,-0.00029871,-5.39513e-05,0.24652,3.62813e-07,46.8801,0.00848873,-0.000213737,-0.00029871,-5.39513e-05,0.24652,3.62813e-07,46.8801,0.00848873,-0.000213737,-0.00029871,-5.39513e-05,0.24652,3.62813e-07,46.8801,0.00848873,-0.000213737,-0.00029871,-5.39513e-05,0.24652,-0.729546,46.8624,0.0154284,0.00773865,0.0154628,-2.3519,0.0593527,0.754181,46.8579,0.0109256,0.00788861,0.015609,-2.3519,0.0593527,0.0081959,46.3378,-0.513603,0.0144482,0.00805668,-0.788901,0.0593527,0.0164228,47.3825,0.539945,0.0154827,0.00702947,-0.788895,0.0593527,0.0241596,46.3375,0.539591,-1.57383,-0.00281641,-0.00304079,0.0593527,0.000467623,47.3828,-0.51322,-1.57383,-0.00248033,-0.00304273,0.0593527,
0.2626,1.20922e-06,46.625,0.00849043,-0.000125844,7.83677e-06,-4.57879e-05,0.24652,1.20922e-06,46.625,0.00849043,-0.000125844,7.83677e-06,-4.57879e-05,0.24652,1.20922e-06,46.625,0.00849043,-0.000125844,7.83677e-06,-4.57879e-05,0.24652,1.20922e-06,46.625,0.00849043,-0.000125844,7.83677e-06,-4.57879e-05,0.24652,1.20922e-06,46.625,0.00849043,-0.000125844,7.83677e-06,-4.57879e-05,0.24652,-0.729549,46.6073,0.0154012,0.00609923,0.0138406,-2.35193,0.0593527,0.754186,46.6028,0.0109479,0.00672018,0.0144559,-2.35192,0.0593527,0.00820043,46.0827,-0.513605,0.0146821,0.00779602,-0.788899,0.0593527,0.0164103,47.1274,0.539947,0.0170946,0.00540038,-0.788886,0.0593527,0.0241241,46.0824,0.539594,-1.57382,-0.00286926,-0.00303556,0.0593527,0.000505081,47.1276,-0.513224,-1.57382,-0.0022717,-0.00303771,0.0593527,
0.2727,-1.75898e-06,46.3598,0.00849096,0.000169129,0.000308921,2.23455e-05,0.24652,-1.75898e-06,46.3598,0.00849096,0.000169129,0.000308921,2.23455e-05,0.24652,-1.75898e-06,46.3598,0.00849096,0.000169129,0.000308921,2.23455e-05,0.24652,-1.75898e-06,46.3598,0.00849096,0.000169129,0.000308921,2.23455e-05,0.24652,-1.75898e-06,46.3598,0.00849096,0.000169129,0.000308921,2.23455e-05,0.24652,-0.729555,46.3422,0.015386,0.00342474,0.0111963,-2.35197,0.0593527,0.754187,46.3376,0.0109649,0.00342247,0.0111914,-2.35197,0.0593527,0.00821389,45.8175,-0.513604,0.0170306,0.00542685,-0.788881,0.0593527,0.0164166,46.8622,0.539945,0.0166291,0.00582538,-0.788888,0.0593527,0.0240701,45.8173,0.539599,-1.57382,-0.00320762,-0.00304602,0.0593527,0.000557314,46.8625,-0.513233,-1.57382,-0.00341835,-0.00304535,0.0593527,
0.2828,-3.80805e-06,46.0847,0.00849068,0.00017437,0.000152643,3.81594e-05,0.24652,-3.80805e-06,46.0847,0.00849068,0.00017437,0.000152643,3.81594e-05,0.24652,-3.80805e-06,46.0847,0.00849068,0.00017437,0.000152643,3.81594e-05,0.24652,-3.80805e-06,46.0847,0.00849068,0.00017437,0.000152643,3.81594e-05,0.24652,-3.80805e-06,46.0847,0.00849068,0.00017437,0.000152643,3.81594e-05,0.24652,-0.729555,46.067,0.0154029,0.00473707,0.0124919,-2.35195,0.0593527,0.754183,46.0624,0.0109513,0.00420443,0.0119642,-2.35196,0.0593527,0.00821356,45.5424,-0.5136,0.016998,0.00546668,-0.788882,0.0593527,0.0164299,46.5871,0.539941,0.0149555,0.00749472,-0.788898,0.0593527,0.0240813,45.5421,0.539597,-1.57383,-0.0032093,-0.00304962,0.0593527,0.000545203,46.5873,-0.513233,-1.57383,-0.00375082,-0.0030466,0.0593527,
0.2929,-4.82618e-07,45.7995,0.00848935,-6.98092e-05,-0.000129482,-1.38604e-05,0.24652,-4.82618e-07,45.7995,0.00848935,-6.98092e-05,-0.000129482,-1.38604e-05,0.24652,-4.82618e-07,45.7995,0.00848935,-6.98092e-05,-0.000129482,-1.38604e-05,0.24652,-4.82618e-07,45.7995,0.00848935,-6.98092e-05,-0.000129482,-1.38604e-05,0.24652,-4.82618e-07,45.7995,0.00848935,-6.98092e-05,-0.000129482,-1.38604e-05,0.24652,-0.729549,45.7819,0.0154199,0.00755876,0.015284,-2.35191,0.0593527,0.754183,45.7773,0.0109337,0.00760013,0.0153231,-2.35191,0.0593527,0.00819861,45.2572,-0.513602,0.0146239,0.00785383,-0.788899,0.0593527,0.0164244,46.3019,0.539943,0.015242,0.00724007,-0.788897,0.0593527,0.0241267,45.257,0.539594,-1.57383,-0.00287168,-0.00303915,0.0593527,0.000500785,46.3022,-0.513224,-1.57383,-0.00264001,-0.00303985,0.0593527,
0.303,1.61487e-06,45.5044,0.00849,-0.000139828,-8.8336e-05,-4.4878e-05,0.24652,1.61487e-06,45.5044,0.00849,-0.000139828,-8.8336e-05,-4.4878e-05,0.24652,1.61487e-06,45.5044,0.00849,-0.000139828,-8.8336e-05,-4.4878e-05,0.24652,1.61487e-06,45.5044,0.00849,-0.000139828,-8.8336e-05,-4.4878e-05,0.24652,1.61487e-06,45.5044,0.00849,-0.000139828,-8.8336e-05,-4.4878e-05,0.24652,-0.729547,45.4867,0.0154104,0.00657814,0.0143151,-2.35192,0.0593527,0.754185,45.4822,0.0109393,0.00720101,0.0149318,-2.35191,0.0593527,0.00819706,44.9621,-0.513604,0.0144422,0.00804164,-0.788901,0.0593527,0.0164122,46.0068,0.539946,0.0169558,0.00554554,-0.788887,0.0593527,0.0241335,44.9618,0.539593,-1.57383,-0.00282747,-0.00303773,0.0593527,0.000495282,46.007,-0.513222,-1.57383,-0.00218606,-0.00304033,0.0593527,
0.3131,-1.12802e-06,45.1992,0.00849044,4.57565e-05,0.000153589,-1.04634e-05,0.24652,-1.12802e-06,45.1992,0.00849044,4.57565e-05,0.000153589,-1.04634e-05,0.24652,-1.12802e-06,45.1992,0.00849044,4.57565e-05,0.000153589,-1.04634e-05,0.24652,-1.12802e-06,45.1992,0.00849044,4.57565e-05,0.000153589,-1.04634e-05,0.24652,-1.12802e-06,45.1992,0.00849044,4.57565e-05,0.000153589,-1.04634e-05,0.24652,-0.729553,45.1815,0.0153945,0.00366917,0.0114387,-2.35196,0.0593527,0.754186,45.177,0.010957,0.0037749,0.011541,-2.35196,0.0593527,0.00821124,44.6569,-0.513605,0.0168165,0.00566408,-0.788883,0.0593527,0.0164155,45.7016,0.539947,0.0168427,0.00563794,-0.788886,0.0593527,0.024099,44.6566,0.539597,-1.57382,-0.00314987,-0.00304768,0.0593527,0.000528406,45.7019,-0.513229,-1.57382,-0.00324944,-0.00304786,0.0593527,
0.3232,-3.88241e-06,44.884,0.00849084,0.000156024,0.000195751,2.86174e-05,0.24652,-3.88241e-06,44.884,0.00849084,0.000156024,0.000195751,2.86174e-05,0.24652,-3.88241e-06,44.884,0.00849084,0.000156024,0.000195751,2.86174e-05,0.24652,-3.88241e-06,44.884,0.00849084,0.000156024,0.000195751,2.86174e-05,0.24652,-3.88241e-06,44.884,0.00849084,0.000156024,0.000195751,2.86174e-05,0.24652,-0.729555,44.8664,0.0153971,0.00432827,0.0120873,-2.35196,0.0593527,0.754183,44.8618,0.0109568,0.00380282,0.0115666,-2.35196,0.0593527,0.00821584,44.3417,-0.513602,0.0172155,0.005251,-0.78888,0.0593527,0.0164279,45.3864,0.539943,0.0151126,0.00733906,-0.788897,0.0593527,0.0240806,44.3414,0.539597,-1.57382,-0.00323463,-0.00304841,0.0593527,0.000545974,45.3867,-0.513233,-1.57382,-0.00380865,-0.00304546,0.0593527,
0.3333,-1.26705e-06,44.5588,0.00848989,2.88659e-05,4.06342e-06,1.07454e-05,0.24652,-1.26705e-06,44.5588,0.00848989,2.88659e-05,4.06342e-06,1.07454e-05,0.24652,-1.26705e-06,44.5588,0.00848989,2.88659e-05,4.06342e-06,1.07454e-05,0.24652,-1.26705e-06,44.5588,0.00848989,2.88659e-05,4.06342e-06,1.07454e-05,0.24652,-1.26705e-06,44.5588,0.00848989,2.88659e-05,4.06342e-06,1.07454e-05,0.24652,-0.729551,44.5412,0.0154121,0.0072718,0.0149994,-2.35192,0.0593527,0.754184,44.5366,0.0109412,0.00720594,0.0149325,-2.35192,0.0593527,0.00820164,44.0165,-0.513601,0.0148701,0.00758949,-0.788897,0.0593527,0.0164255,45.0613,0.539942,0.0150547,0.00740604,-0.788899,0.0593527,0.0241031,44.0163,0.539596,-1.57383,-0.00292843,-0.00303792,0.0593527,0.000524527,45.0615,-0.513227,-1.57383,-0.00281111,-0.00303759,0.0593527,
0.3434,1.72616e-06,44.2236,0.00848988,-0.000100828,-9.37341e-05,-3.04368e-05,0.24652,1.72616e-06,44.2236,0.00848988,-0.000100828,-9.37341e-05,-3.04368e-05,0.24652,1.72616e-06,44.2236,0.00848988,-0.000100828,-9.37341e-05,-3.04368e-05,0.24652,1.72616e-06,44.2236,0.00848988,-0.000100828,-9.37341e-05,-3.04368e-05,0.24652,1.72616e-06,44.2236,0.00848988,-0.000100828,-9.37341e-05,-3.04368e-05,0.24652,-0.729548,44.206,0.0154136,0.00692013,0.0146536,-2.35192,0.0593527,0.754185,44.2014,0.0109363,0.00752798,0.0152551,-2.35191,0.0593527,0.00819525,43.6813,-0.513603,0.014252,0.00822511,-0.788903,0.0593527,0.0164138,44.7261,0.539945,0.0167838,0.00571101,-0.788888,0.0593527,0.0241283,43.6811,0.539594,-1.57383,-0.00281514,-0.00303802,0.0593527,0.000500376,44.7263,-0.513223,-1.57383,-0.00215375,-0.00304063,0.0593527,
0.3535,-5.24535e-07,43.8784,0.00849011,-2.75646e-05,4.50393e-05,-2.71659e-05,0.24652,-5.24535e-07,43.8784,0.00849011,-2.75646e-05,4.50393e-05,-2.71659e-05,0.24652,-5.24535e-07,43.8784,0.00849011,-2.75646e-05,4.50393e-05,-2.71659e-05,0.24652,-5.24535e-07,43.8784,0.00849011,-2.75646e-05,4.50393e-05,-2.71659e-05,0.24652,-5.24535e-07,43.8784,0.00849011,-2.75646e-05,4.50393e-05,-2.71659e-05,0.24652,-0.729551,43.8608,0.0154012,0.00398182,0.0117485,-2.35196,0.0593527,0.754185,43.8562,0.0109502,0.00419328,0.0119557,-2.35195,0.0593527,0.00820841,43.3361,-0.513605,0.0165433,0.00595027,-0.788885,0.0593527,0.0164148,44.3809,0.539947,0.0170055,0.00549124,-0.788885,0.0593527,0.0241172,43.3359,0.539595,-1.57382,-0.00309766,-0.00304867,0.0593527,0.00051037,44.3811,-0.513226,-1.57382,-0.00308007,-0.00304952,0.0593527,
0.3636,-3.75585e-06,43.5232,0.00849073,0.000105945,0.00017623,1.20791e-05,0.24652,-3.75585e-06,43.5232,0.00849073,0.000105945,0.00017623,1.20791e-05,0.24652,-3.75585e-06,43.5232,0.00849073,0.000105945,0.00017623,1.20791e-05,0.24652,-3.75585e-06,43.5232,0.00849073,0.000105945,0.00017623,1.20791e-05,0.24652,-3.75585e-06,43.5232,0.00849073,0.000105945,0.00017623,1.20791e-05,0.24652,-0.729555,43.5056,0.0153959,0.00404581,0.0118081,-2.35196,0.0593527,0.754183,43.501,0.0109581,0.0035451,0.0113117,-2.35196,0.0593527,0.00821685,42.9809,-0.513603,0.0173754,0.00510057,-0.788879,0.0593527,0.0164262,44.0257,0.539944,0.0152957,0.00716568,-0.788895,0.0593527,0.0240892,42.9807,0.539596,-1.57382,-0.00323674,-0.00304856,0.0593527,0.000537203,44.0259,-0.513232,-1.57382,-0.00381909,-0.00304595,0.0593527,
0.3737,-1.96566e-06,43.158,0.00849029,7.8711e-05,8.77215e-05,2.04495e-05,0.24652,-1.96566e-06,43.158,0.00849029,7.8711e-05,8.77215e-05,2.04495e-05,0.24652,-1.96566e-06,43.158,0.00849029,7.8711e-05,8.77215e-05,2.04495e-05,0.24652,-1.96566e-06,43.158,0.00849029,7.8711e-05,8.77215e-05,2.04495e-05,0.24652,-1.96566e-06,43.158,0.00849029,7.8711e-05,8.77215e-05,2.04495e-05,0.24652,-0.729553,43.1404,0.0154063,0.00694598,0.0146765,-2.35192,0.0593527,0.754184,43.1358,0.0109468,0.00677588,0.0145066,-2.35192,0.0593527,0.00820463,42.6157,-0.513601,0.0151641,0.00728733,-0.788895,0.0593527,0.0164262,43.6604,0.539942,0.0149155,0.00753404,-0.7889,0.0593527,0.0240903,42.6155,0.539597,-1.57383,-0.00297526,-0.00303743,0.0593527,0.000537346,43.6607,-0.513229,-1.57383,-0.00297507,-0.00303629,0.0593527,
0.3838,1.64997e-06,42.7828,0.00848989,-4.71152e-05,-5.94999e-05,-1.40272e-05,0.24652,1.64997e-06,42.7828,0.00848989,-4.71152e-05,-5.94999e-05,-1.40272e-05,0.24652,1.64997e-06,42.7828,0.00848989,-4.71152e-05,-5.94999e-05,-1.40272e-05,0.24652,1.64997e-06,42.7828,0.00848989,-4.71152e-05,-5.94999e-05,-1.40272e-05,0.24652,1.64997e-06,42.7828,0.00848989,-4.71152e-05,-5.94999e-05,-1.40272e-05,0.24652,-0.729548,42.7651,0.0154136,0.00714966,0.0148805,-2.35192,0.0593527,0.754185,42.7606,0.0109363,0.00772448,0.015449,-2.35191,0.0593527,0.00819454,42.2405,-0.513602,0.0141249,0.00834151,-0.788904,0.0593527,0.0164152,43.2852,0.539944,0.0165917,0.00589192,-0.788889,0.0593527,0.0241179,42.2402,0.539595,-1.57383,-0.00281976,-0.00303737,0.0593527,0.000510752,43.2855,-0.513224,-1.57383,-0.00216267,-0.00303979,0.0593527,
0.3939,5.33424e-09,42.3976,0.00848996,-5.71003e-05,-1.58492e-05,-3.11479e-05,0.24652,5.33424e-09,42.3976,0.00848996,-5.71003e-05,-1.58492e-05,-3.11479e-05,0.24652,5.33424e-09,42.3976,0.00848996,-5.71003e-05,-1.58492e-05,-3.11479e-05,0.24652,5.33424e-09,42.3976,0.00848996,-5.71003e-05,-1.58492e-05,-3.11479e-05,0.24652,5.33424e-09,42.3976,0.00848996,-5.71003e-05,-1.58492e-05,-3.11479e-05,0.24652,-0.72955,42.3799,0.0154058,0.00431272,0.0120762,-2.35195,0.0593527,0.754184,42.3754,0.0109454,0.00462562,0.0123841,-2.35195,0.0593527,0.00820571,41.8553,-0.513605,0.0162333,0.00626426,-0.788887,0.0593527,0.0164144,42.9,0.539946,0.017123,0.00538065,-0.788884,0.0593527,0.0241254,41.855,0.539595,-1.57382,-0.0030576,-0.00304889,0.0593527,0.000502327,42.9002,-0.513225,-1.57382,-0.00292263,-0.00305023,0.0593527,
0.404,-3.49072e-06,42.0023,0.0084905,5.38411e-05,0.000134888,-2.88954e-06,0.24652,-3.49072e-06,42.0023,0.0084905,5.38411e-05,0.000134888,-2.88954e-06,0.24652,-3.49072e-06,42.0023,0.0084905,5.38411e-05,0.000134888,-2.88954e-06,0.24652,-3.49072e-06,42.0023,0.0084905,5.38411e-05,0.000134888,-2.88954e-06,0.24652,-3.49072e-06,42.0023,0.0084905,5.38411e-05,0.000134888,-2.88954e-06,0.24652,-0.729554,41.9847,0.0153969,0.00386117,0.011626,-2.35196,0.0593527,0.754182,41.9801,0.0109573,0.00340329,0.0111717,-2.35196,0.0593527,0.00821692,41.46,-0.513604,0.0174687,0.00501792,-0.788879,0.0593527,0.0164248,42.5048,0.539945,0.015494,0.00697874,-0.788893,0.0593527,0.0240999,41.4598,0.539595,-1.57382,-0.00322731,-0.00304931,0.0593527,0.000526393,42.505,-0.513231,-1.57382,-0.00379455,-0.00304718,0.0593527,
0.4141,-2.56465e-06,41.5971,0.00849054,9.18788e-05,0.000129078,2.01155e-05,0.24652,-2.56465e-06,41.5971,0.00849054,9.18788e-05,0.000129078,2.01155e-05,0.24652,-2.56465e-06,41.5971,0.00849054,9.18788e-05,0.000129078,2.01155e-05,0.24652,-2.56465e-06,41.5971,0.00849054,9.18788e-05,0.000129078,2.01155e-05,0.24652,-2.56465e-06,41.5971,0.00849054,9.18788e-05,0.000129078,2.01155e-05,0.24652,-0.729553,41.5794,0.0154026,0.00661558,0.0143491,-2.35193,0.0593527,0.754184,41.5749,0.0109507,0.00634712,0.0140823,-2.35193,0.0593527,0.0082074,41.0548,-0.513602,0.0154846,0.00696638,-0.788892,0.0593527,0.0164268,42.0995,0.539942,0.014819,0.00762712,-0.7889,0.0593527,0.024086,41.0545,0.539597,-1.57383,-0.00300971,-0.00303766,0.0593527,0.000541599,42.0998,-0.51323,-1.57383,-0.00312399,-0.00303591,0.0593527,
0.4242,1.43898e-06,41.1818,0.00848996,-8.55484e-08,-1.64443e-05,-1.3821e-06,0.24652,1.43898e-06,41.1818,0.00848996,-8.55484e-08,-1.64443e-05,-1.3821e-06,0.24652,1.43898e-06,41.1818,0.00848996,-8.55484e-08,-1.64443e-05,-1.3821e-06,0.24652,1.43898e-06,41.1818,0.00848996,-8.55484e-08,-1.64443e-05,-1.3821e-06,0.24652,1.43898e-06,41.1818,0.00848996,-8.55484e-08,-1.64443e-05,-1.3821e-06,0.24652,-0.729549,41.1642,0.0154123,0.00729536,0.0150244,-2.35192,0.0593527,0.754186,41.1596,0.0109378,0.00781885,0.0155417,-2.35191,0.0593527,0.00819464,40.6395,-0.513602,0.0140664,0.00839018,-0.788904,0.0593527,0.0164164,41.6843,0.539943,0.0163883,0.00608451,-0.788891,0.0593527,0.0241077,40.6393,0.539596,-1.57383,-0.00283111,-0.00303642,0.0593527,0.000520906,41.6845,-0.513225,-1.57383,-0.0022013,-0.00303855,0.0593527,
0.4343,4.60907e-07,40.7566,0.00848993,-5.77996e-05,-4.13347e-05,-2.7807e-05,0.24652,4.60907e-07,40.7566,0.00848993,-5.77996e-05,-4.13347e-05,-2.7807e-05,0.24652,4.60907e-07,40.7566,0.00848993,-5.77996e-05,-4.13347e-05,-2.7807e-05,0.24652,4.60907e-07,40.7566,0.00848993,-5.77996e-05,-4.13347e-05,-2.7807e-05,0.24652,4.60907e-07,40.7566,0.00848993,-5.77996e-05,-4.13347e-05,-2.7807e-05,0.24652,-0.72955,40.7389,0.0154086,0.00463982,0.0123998,-2.35195,0.0593527,0.754185,40.7344,0.0109422,0.00504667,0.012801,-2.35194,0.0593527,0.00820326,40.2143,-0.513604,0.0159065,0.00658876,-0.788889,0.0593527,0.016414,41.259,0.539946,0.0172,0.0053043,-0.788884,0.0593527,0.0241268,40.214,0.539595,-1.57383,-0.00302912,-0.00304846,0.0593527,0.000501176,41.2593,-0.513225,-1.57383,-0.00278165,-0.00305013,0.0593527,
0.4444,-3.13866e-06,40.3213,0.00849027,1.37229e-05,9.36181e-05,-1.29554e-05,0.24652,-3.13866e-06,40.3213,0.00849027,1.37229e-05,9.36181e-05,-1.29554e-05,0.24652,-3.13866e-06,40.3213,0.00849027,1.37229e-05,9.36181e-05,-1.29554e-05,0.24652,-3.13866e-06,40.3213,0.00849027,1.37229e-05,9.36181e-05,-1.29554e-05,0.24652,-3.13866e-06,40.3213,0.00849027,1.37229e-05,9.36181e-05,-1.29554e-05,0.24652,-0.729553,40.3037,0.0153986,0.00374833,0.011515,-2.35196,0.0593527,0.754182,40.2991,0.0109557,0.00335114,0.0111204,-2.35196,0.0593527,0.00821635,39.779,-0.513604,0.0174928,0.00500234,-0.788879,0.0593527,0.0164235,40.8238,0.539946,0.0157006,0.0067819,-0.788892,0.0593527,0.024109,39.7788,0.539595,-1.57382,-0.00321471,-0.00305019,0.0593527,0.000517292,40.824,-0.513229,-1.57382,-0.00374485,-0.00304857,0.0593527,
0.4545,-3.05721e-06,39.8761,0.00849067,8.38369e-05,0.000142285,1.49466e-05,0.24652,-3.05721e-06,39.8761,0.00849067,8.38369e-05,0.000142285,1.49466e-05,0.24652,-3.05721e-06,39.8761,0.00849067,8.38369e-05,0.000142285,1.49466e-05,0.24652,-3.05721e-06,39.8761,0.00849067,8.38369e-05,0.000142285,1.49466e-05,0.24652,-3.05721e-06,39.8761,0.00849067,8.38369e-05,0.000142285,1.49466e-05,0.24652,-0.729554,39.8584,0.0154004,0.00629348,0.0140302,-2.35193,0.0593527,0.754184,39.8538,0.0109531,0.00593599,0.0136756,-2.35193,0.0593527,0.00820985,39.3337,-0.513602,0.0158127,0.00664245,-0.78889,0.0593527,0.0164272,40.3785,0.539943,0.0147613,0.00768637,-0.7889,0.0593527,0.0240869,39.3335,0.539596,-1.57382,-0.00303419,-0.00303843,0.0593527,0.000540583,40.3787,-0.513231,-1.57383,-0.00325587,-0.00303625,0.0593527,
0.4646,1.12335e-06,39.4208,0.00849002,3.23666e-05,2.09989e-05,6.07591e-06,0.24652,1.12335e-06,39.4208,0.00849002,3.23666e-05,2.09989e-05,6.07591e-06,0.24652,1.12335e-06,39.4208,0.00849002,3.23666e-05,2.09989e-05,6.07591e-06,0.24652,1.12335e-06,39.4208,0.00849002,3.23666e-05,2.09989e-05,6.07591e-06,0.24652,1.12335e-06,39.4208,0.00849002,3.23666e-05,2.09989e-05,6.07591e-06,0.24652,-0.72955,39.4031,0.0154106,0.00737925,0.015107,-2.35191,0.0593527,0.754186,39.3986,0.0109397,0.00783388,0.0155558,-2.35191,0.0593527,0.00819533,38.8785,-0.513601,0.0140766,0.00837307,-0.788904,0.0593527,0.0164175,39.9232,0.539943,0.0161793,0.00628503,-0.788892,0.0593527,0.0241,38.8782,0.539597,-1.57383,-0.00284299,-0.00303549,0.0593527,0.00052855,39.9235,-0.513226,-1.57383,-0.00226148,-0.00303728,0.0593527,
