time,0_rod(payload_bars compound_QU2E82).X,0_rod(payload_bars compound_QU2E82).Y,0_rod(payload_bars compound_QU2E82).Z,0_rod(payload_bars compound_QU2E82).Euler1,0_rod(payload_bars compound_QU2E82).Euler2,0_rod(payload_bars compound_QU2E82).Euler3,0_rod(payload_bars compound_QU2E82).mass,1_rod(payload_bars compound_QU2E82).X,1_rod(payload_bars compound_QU2E82).Y,1_rod(payload_bars compound_QU2E82).Z,1_rod(payload_bars compound_QU2E82).Euler1,1_rod(payload_bars compound_QU2E82).Euler2,1_rod(payload_bars compound_QU2E82).Euler3,1_rod(payload_bars compound_QU2E82).mass,2_rod(payload_bars compound_QU2E82).X,2_rod(payload_bars compound_QU2E82).Y,2_rod(payload_bars compound_QU2E82).Z,2_rod(payload_bars compound_QU2E82).Euler1,2_rod(payload_bars compound_QU2E82).Euler2,2_rod(payload_bars compound_QU2E82).Euler3,2_rod(payload_bars compound_QU2E82).mass,3_rod(payload_bars compound_QU2E82).X,3_rod(payload_bars compound_QU2E82).Y,3_rod(payload_bars compound_QU2E82).Z,3_rod(payload_bars compound_QU2E82).Euler1,3_rod(payload_bars compound_QU2E82).Euler2,3_rod(payload_bars compound_QU2E82).Euler3,3_rod(payload_bars compound_QU2E82).mass,4_rod(payload_bars compound_QU2E82).X,4_rod(payload_bars compound_QU2E82).Y,4_rod(payload_bars compound_QU2E82).Z,4_rod(payload_bars compound_QU2E82).Euler1,4_rod(payload_bars compound_QU2E82).Euler2,4_rod(payload_bars compound_QU2E82).Euler3,4_rod(payload_bars compound_QU2E82).mass,5_rod(strut).X,5_rod(strut).Y,5_rod(strut).Z,5_rod(strut).Euler1,5_rod(strut).Euler2,5_rod(strut).Euler3,5_rod(strut).mass,6_rod(strut).X,6_rod(strut).Y,6_rod(strut).Z,6_rod(strut).Euler1,6_rod(strut).Euler2,6_rod(strut).Euler3,6_rod(strut).mass,7_rod(strut).X,7_rod(strut).Y,7_rod(strut).Z,7_rod(strut).Euler1,7_rod(strut).Euler2,7_rod(strut).Euler3,7_rod(strut).mass,8_rod(strut).X,8_rod(strut).Y,8_rod(strut).Z,8_rod(strut).Euler1,8_rod(strut).Euler2,8_rod(strut).Euler3,8_rod(strut).mass,9_rod(strut).X,9_rod(strut).Y,9_rod(strut).Z,9_rod(strut).Euler1,9_rod(strut).Euler2,9_rod(strut).Euler3,9_rod(strut).mass,10_rod(strut).X,10_rod(strut).Y,10_rod(strut).Z,10_rod(strut).Euler1,10_rod(strut).Euler2,10_rod(strut).Euler3,10_rod(strut).mass,
0.9999,-0.00577336,51.0227,0.0816586,0.000869143,-0.0533278,-0.0313019,500.12,-0.00577336,51.0227,0.0816586,0.000869143,-0.0533278,-0.0313019,500.12,-0.00577336,51.0227,0.0816586,0.000869143,-0.0533278,-0.0313019,500.12,-0.00577336,51.0227,0.0816586,0.000869143,-0.0533278,-0.0313019,500.12,-0.00577336,51.0227,0.0816586,0.000869143,-0.0533278,-0.0313019,500.12,-5.14575,51.8342,0.668149,-0.00888885,-0.0626346,-2.33222,0.199491,5.24665,51.6081,0.439164,0.141399,0.16686,-2.44001,0.199491,5.32097,49.7845,0.769835,-0.221913,0.153574,-0.64043,0.199491,5.02059,51.9987,1.57549,0.606445,-0.507338,-1.01597,0.199491,2.82856,51.1902,5.33759,-1.44542,0.365391,0.0532537,0.199645,3.05346,56.1231,0.0898914,-1.57276,-0.416188,0.00307563,0.199491,
1.01,-0.00577138,50.0271,0.081655,0.000540144,-0.0541097,-0.0318691,500.12,-0.00577138,50.0271,0.081655,0.000540144,-0.0541097,-0.0318691,500.12,-0.00577138,50.0271,0.081655,0.000540144,-0.0541097,-0.0318691,500.12,-0.00577138,50.0271,0.081655,0.000540144,-0.0541097,-0.0318691,500.12,-0.00577138,50.0271,0.081655,0.000540144,-0.0541097,-0.0318691,500.12,-5.14594,50.8409,0.664242,-0.00901243,-0.0632317,-2.33288,0.199491,5.24655,50.6114,0.443448,0.141954,0.167329,-2.44043,0.199491,5.31943,48.7802,0.77668,-0.223961,0.154194,-0.642489,0.199491,5.0199,51.0052,1.57624,0.586004,-0.496361,-1.00711,0.199491,2.82464,50.1956,5.33974,-1.44575,0.363358,0.0539878,0.199645,3.05495,55.1264,0.0887342,-1.57341,-0.417634,0.00379315,0.199491,
1.0201,-0.00576898,49.0214,0.0816424,0.000216651,-0.0548986,-0.0324392,500.12,-0.00576898,49.0214,0.0816424,0.000216651,-0.0548986,-0.0324392,500.12,-0.00576898,49.0214,0.0816424,0.000216651,-0.0548986,-0.0324392,500.12,-0.00576898,49.0214,0.0816424,0.000216651,-0.0548986,-0.0324392,500.12,-0.00576898,49.0214,0.0816424,0.000216651,-0.0548986,-0.0324392,500.12,-5.14615,49.8376,0.660437,-0.0091163,-0.0638217,-2.33356,0.199491,5.24611,49.6124,0.456301,0.141975,0.16784,-2.44247,0.199491,5.31756,47.7713,0.791146,-0.223119,0.151891,-0.642296,0.199491,5.01888,50.0048,1.5832,0.616256,-0.513386,-1.02242,0.199491,2.82079,49.1913,5.34189,-1.44619,0.35923,0.0546865,0.199645,3.05632,54.1196,0.0877418,-1.57406,-0.417412,0.00451695,0.199491,
1.0302,-0.00576656,48.0057,0.0816341,-0.000102479,-0.055697,-0.0330115,500.12,-0.00576656,48.0057,0.0816341,-0.000102479,-0.055697,-0.0330115,500.12,-0.00576656,48.0057,0.0816341,-0.000102479,-0.055697,-0.0330115,500.12,-0.00576656,48.0057,0.0816341,-0.000102479,-0.055697,-0.0330115,500.12,-0.00576656,48.0057,0.0816341,-0.000102479,-0.055697,-0.0330115,500.12,-5.14644,48.8267,0.657532,-0.0142103,-0.0691994,-2.33426,0.199491,5.24583,48.5991,0.464551,0.142667,0.16869,-2.4434,0.199491,5.31583,46.7492,0.801526,-0.22339,0.150514,-0.643363,0.199491,5.01799,48.9927,1.58718,0.614564,-0.513037,-1.02227,0.199491,2.81669,48.1756,5.34412,-1.44579,0.369154,0.0556847,0.199645,3.05755,53.1028,0.0865404,-1.57472,-0.419488,0.00525741,0.199491,
1.0403,-0.0057634,46.98,0.0816243,-0.000422515,-0.0565038,-0.0335856,500.12,-0.0057634,46.98,0.0816243,-0.000422515,-0.0565038,-0.0335856,500.12,-0.0057634,46.98,0.0816243,-0.000422515,-0.0565038,-0.0335856,500.12,-0.0057634,46.98,0.0816243,-0.000422515,-0.0565038,-0.0335856,500.12,-0.0057634,46.98,0.0816243,-0.000422515,-0.0565038,-0.0335856,500.12,-5.14697,47.8089,0.659551,-0.0130249,-0.0685954,-2.33565,0.199491,5.24555,47.5758,0.472555,0.142271,0.168281,-2.44457,0.199491,5.3141,45.7175,0.811806,-0.222972,0.14824,-0.644304,0.199491,5.01713,47.971,1.59059,0.612114,-0.512288,-1.02175,0.199491,2.81089,47.1515,5.34621,-1.44653,0.359874,0.0562861,0.199645,3.05883,52.076,0.0854423,-1.57536,-0.41928,0.00595993,0.199491,
1.0504,-0.00576052,45.9443,0.081616,-0.00074202,-0.0573238,-0.0341634,500.12,-0.00576052,45.9443,0.081616,-0.00074202,-0.0573238,-0.0341634,500.12,-0.00576052,45.9443,0.081616,-0.00074202,-0.0573238,-0.0341634,500.12,-0.00576052,45.9443,0.081616,-0.00074202,-0.0573238,-0.0341634,500.12,-0.00576052,45.9443,0.081616,-0.00074202,-0.0573238,-0.0341634,500.12,-5.14735,46.778,0.658624,-0.0129039,-0.0690069,-2.33655,0.199491,5.24526,46.5425,0.480548,0.141226,0.167097,-2.44586,0.199491,5.31236,44.6759,0.821919,-0.223672,0.147435,-0.645396,0.199491,5.01627,46.9395,1.59371,0.609011,-0.511193,-1.02093,0.199491,2.80568,46.1172,5.34838,-1.44696,0.355779,0.0570115,0.199645,3.06009,51.0392,0.0838911,-1.57597,-0.419966,0.00656634,0.199491,
1.0605,-0.00575781,44.8986,0.0816091,-0.00106766,-0.0581572,-0.0347461,500.12,-0.00575781,44.8986,0.0816091,-0.00106766,-0.0581572,-0.0347461,500.12,-0.00575781,44.8986,0.0816091,-0.00106766,-0.0581572,-0.0347461,500.12,-0.00575781,44.8986,0.0816091,-0.00106766,-0.0581572,-0.0347461,500.12,-0.00575781,44.8986,0.0816091,-0.00106766,-0.0581572,-0.0347461,500.12,-5.14763,45.734,0.654515,-0.00617992,-0.0631126,-2.33787,0.199491,5.24497,45.4991,0.48839,0.143983,0.170347,-2.4464,0.199491,5.31063,43.6242,0.831546,-0.224224,0.146366,-0.646567,0.199491,5.0154,45.898,1.59661,0.604487,-0.509342,-1.01942,0.199491,2.80081,45.0726,5.35061,-1.44726,0.353937,0.0577976,0.199645,3.06135,49.9924,0.0826806,-1.5765,-0.413508,0.00706136,0.199491,
1.0706,-0.00575552,43.8429,0.081606,-0.00141443,-0.0589873,-0.0353312,500.12,-0.00575552,43.8429,0.081606,-0.00141443,-0.0589873,-0.0353312,500.12,-0.00575552,43.8429,0.081606,-0.00141443,-0.0589873,-0.0353312,500.12,-0.00575552,43.8429,0.081606,-0.00141443,-0.0589873,-0.0353312,500.12,-0.00575552,43.8429,0.081606,-0.00141443,-0.0589873,-0.0353312,500.12,-5.14763,44.6792,0.647132,-0.00590875,-0.0633567,-2.33882,0.199491,5.24482,44.4417,0.493847,0.146693,0.173271,-2.4462,0.199491,5.30898,42.5598,0.839075,-0.22499,0.145156,-0.648521,0.199491,5.01464,44.8431,1.59904,0.584786,-0.499087,-1.01076,0.199491,2.79615,44.0179,5.35284,-1.44752,0.353055,0.0585998,0.199645,3.06281,48.9355,0.0800863,-1.57717,-0.421125,0.00760905,0.199491,
1.0807,-0.00575299,42.7772,0.0815984,-0.00176726,-0.0598076,-0.0359132,500.12,-0.00575299,42.7772,0.0815984,-0.00176726,-0.0598076,-0.0359132,500.12,-0.00575299,42.7772,0.0815984,-0.00176726,-0.0598076,-0.0359132,500.12,-0.00575299,42.7772,0.0815984,-0.00176726,-0.0598076,-0.0359132,500.12,-0.00575299,42.7772,0.0815984,-0.00176726,-0.0598076,-0.0359132,500.12,-5.14759,43.6142,0.639395,-0.00599081,-0.0639249,-2.33975,0.199491,5.24448,43.3801,0.503559,0.147186,0.174097,-2.4475,0.199491,5.30708,41.4888,0.850617,-0.225624,0.14434,-0.649354,0.199491,5.01368,43.7807,1.60455,0.603845,-0.509669,-1.02102,0.199491,2.79168,42.9536,5.35504,-1.44802,0.348496,0.059312,0.199645,3.06411,47.8685,0.0778539,-1.57781,-0.42521,0.00814321,0.199491,
1.0908,-0.0057506,41.7015,0.0815924,-0.00212983,-0.0606131,-0.0364918,500.12,-0.0057506,41.7015,0.0815924,-0.00212983,-0.0606131,-0.0364918,500.12,-0.0057506,41.7015,0.0815924,-0.00212983,-0.0606131,-0.0364918,500.12,-0.0057506,41.7015,0.0815924,-0.00212983,-0.0606131,-0.0364918,500.12,-0.0057506,41.7015,0.0815924,-0.00212983,-0.0606131,-0.0364918,500.12,-5.14751,42.5387,0.6314,-0.0044772,-0.0629246,-2.34077,0.199491,5.2442,42.3075,0.511458,0.146567,0.173561,-2.44885,0.199491,5.30518,40.4066,0.860847,-0.22647,0.143613,-0.650627,0.199491,5.01275,42.7081,1.60966,0.610512,-0.513222,-1.02553,0.199491,2.7874,41.879,5.3572,-1.44842,0.345927,0.0600508,0.199645,3.06543,46.7915,0.0755362,-1.57847,-0.42987,0.0086714,0.199491,
1.1009,-0.00574844,40.6158,0.0815887,-0.00250967,-0.0613956,-0.0370672,500.12,-0.00574844,40.6158,0.0815887,-0.00250967,-0.0613956,-0.0370672,500.12,-0.00574844,40.6158,0.0815887,-0.00250967,-0.0613956,-0.0370672,500.12,-0.00574844,40.6158,0.0815887,-0.00250967,-0.0613956,-0.0370672,500.12,-0.00574844,40.6158,0.0815887,-0.00250967,-0.0613956,-0.0370672,500.12,-5.14737,41.4525,0.623089,-0.00151825,-0.0604764,-2.34185,0.199491,5.24403,41.2227,0.517311,0.146203,0.173211,-2.44979,0.199491,5.30334,39.313,0.869371,-0.227225,0.142529,-0.652369,0.199491,5.01198,41.6248,1.6131,0.602621,-0.509042,-1.02292,0.199491,2.78321,40.7944,5.3593,-1.44884,0.343249,0.0607625,0.199645,3.06685,45.7044,0.0731244,-1.57915,-0.435098,0.0091846,0.199491,
1.111,-0.00574657,39.52,0.0815879,-0.0029162,-0.0621466,-0.0376396,500.12,-0.00574657,39.52,0.0815879,-0.0029162,-0.0621466,-0.0376396,500.12,-0.00574657,39.52,0.0815879,-0.0029162,-0.0621466,-0.0376396,500.12,-0.00574657,39.52,0.0815879,-0.0029162,-0.0621466,-0.0376396,500.12,-0.00574657,39.52,0.0815879,-0.0029162,-0.0621466,-0.0376396,500.12,-5.14718,40.3563,0.614814,-8.17697e-05,-0.0594388,-2.34278,0.199491,5.24396,40.1257,0.520981,0.145779,0.172694,-2.45041,0.199491,5.30157,38.2081,0.876009,-0.228176,0.141465,-0.654606,0.199491,5.01144,40.5307,1.61364,0.582383,-0.498385,-1.01415,0.199491,2.7791,39.6996,5.3613,-1.44926,0.341407,0.0614587,0.199645,3.06848,44.6072,0.0706208,-1.57985,-0.440572,0.00967155,0.199491,
1.1211,-0.00574482,38.4143,0.0815856,-0.00335801,-0.062859,-0.0382087,500.12,-0.00574482,38.4143,0.0815856,-0.00335801,-0.062859,-0.0382087,500.12,-0.00574482,38.4143,0.0815856,-0.00335801,-0.062859,-0.0382087,500.12,-0.00574482,38.4143,0.0815856,-0.00335801,-0.062859,-0.0382087,500.12,-0.00574482,38.4143,0.0815856,-0.00335801,-0.062859,-0.0382087,500.12,-5.147,39.2507,0.607866,0.00230726,-0.0573945,-2.3437,0.199491,5.24387,39.0196,0.525771,0.14607,0.17318,-2.45105,0.199491,5.29974,37.0939,0.883402,-0.229081,0.140472,-0.656552,0.199491,5.01098,39.4276,1.6144,0.564933,-0.489193,-1.00671,0.199491,2.77511,38.5947,5.36318,-1.44976,0.338928,0.0620999,0.199645,3.07029,43.5,0.0684993,-1.58053,-0.441569,0.0101019,0.199491,
1.1312,-0.00574284,37.2985,0.0815761,-0.00383629,-0.0635249,-0.0387703,500.12,-0.00574284,37.2985,0.0815761,-0.00383629,-0.0635249,-0.0387703,500.12,-0.00574284,37.2985,0.0815761,-0.00383629,-0.0635249,-0.0387703,500.12,-0.00574284,37.2985,0.0815761,-0.00383629,-0.0635249,-0.0387703,500.12,-0.00574284,37.2985,0.0815761,-0.00383629,-0.0635249,-0.0387703,500.12,-5.14687,38.1369,0.603059,0.00218291,-0.057711,-2.3444,0.199491,5.24351,37.9089,0.536806,0.145155,0.172745,-2.45277,0.199491,5.2976,35.9734,0.896082,-0.22977,0.139864,-0.657108,0.199491,5.01032,38.3166,1.6201,0.580176,-0.498605,-1.0142,0.199491,2.77157,37.4799,5.36494,-1.45039,0.335309,0.0626678,0.199645,3.0719,42.3826,0.0660174,-1.58125,-0.444581,0.0104989,0.199491,
1.1413,-0.00574113,36.1728,0.0815693,-0.00435682,-0.0641409,-0.0393227,500.12,-0.00574113,36.1728,0.0815693,-0.00435682,-0.0641409,-0.0393227,500.12,-0.00574113,36.1728,0.0815693,-0.00435682,-0.0641409,-0.0393227,500.12,-0.00574113,36.1728,0.0815693,-0.00435682,-0.0641409,-0.0393227,500.12,-0.00574113,36.1728,0.0815693,-0.00435682,-0.0641409,-0.0393227,500.12,-5.14675,37.0145,0.599824,0.00144463,-0.0585348,-2.34504,0.199491,5.2433,36.7851,0.544692,0.145416,0.173521,-2.45366,0.199491,5.29553,34.8405,0.905954,-0.230758,0.139258,-0.658484,0.199491,5.0099,37.1943,1.62349,0.573731,-0.496048,-1.01139,0.199491,2.76845,36.3548,5.36656,-1.45103,0.332511,0.0632018,0.199645,3.07329,41.2551,0.0635658,-1.58198,-0.446736,0.0108439,0.199491,
1.1514,-0.00573979,35.037,0.0815629,-0.00491921,-0.064705,-0.0398658,500.12,-0.00573979,35.037,0.0815629,-0.00491921,-0.064705,-0.0398658,500.12,-0.00573979,35.037,0.0815629,-0.00491921,-0.064705,-0.0398658,500.12,-0.00573979,35.037,0.0815629,-0.00491921,-0.064705,-0.0398658,500.12,-0.00573979,35.037,0.0815629,-0.00491921,-0.064705,-0.0398658,500.12,-5.14657,35.8824,0.597012,0.000546247,-0.0594228,-2.34566,0.199491,5.24323,35.6495,0.551782,0.146944,0.175782,-2.45396,0.199491,5.29352,33.6966,0.914896,-0.231733,0.138485,-0.660112,0.199491,5.00962,36.0591,1.62681,0.57801,-0.498789,-1.01428,0.199491,2.76574,35.2195,5.36805,-1.45171,0.330077,0.0636898,0.199645,3.07484,40.1174,0.0614034,-1.58268,-0.445058,0.0111166,0.199491,
1.1615,-0.00573883,33.8913,0.0815573,-0.00551003,-0.0652206,-0.0403986,500.12,-0.00573883,33.8913,0.0815573,-0.00551003,-0.0652206,-0.0403986,500.12,-0.00573883,33.8913,0.0815573,-0.00551003,-0.0652206,-0.0403986,500.12,-0.00573883,33.8913,0.0815573,-0.00551003,-0.0652206,-0.0403986,500.12,-0.00573883,33.8913,0.0815573,-0.00551003,-0.0652206,-0.0403986,500.12,-5.14633,34.7403,0.594297,-0.000543071,-0.0604222,-2.34625,0.199491,5.2432,34.504,0.55776,0.145379,0.174491,-2.45498,0.199491,5.29149,32.5426,0.923294,-0.232758,0.137768,-0.661827,0.199491,5.00937,34.9135,1.63037,0.583761,-0.50199,-1.01816,0.199491,2.76339,34.0741,5.36941,-1.45245,0.327244,0.0641195,0.199645,3.07686,38.9697,0.0589884,-1.58341,-0.445075,0.0113494,0.199491,
1.1716,-0.00573828,32.7355,0.0815532,-0.00612804,-0.0656884,-0.0409211,500.12,-0.00573828,32.7355,0.0815532,-0.00612804,-0.0656884,-0.0409211,500.12,-0.00573828,32.7355,0.0815532,-0.00612804,-0.0656884,-0.0409211,500.12,-0.00573828,32.7355,0.0815532,-0.00612804,-0.0656884,-0.0409211,500.12,-0.00573828,32.7355,0.0815532,-0.00612804,-0.0656884,-0.0409211,500.12,-5.14606,33.5886,0.592237,-0.00198223,-0.0616909,-2.34682,0.199491,5.24328,33.3472,0.562114,0.144039,0.173457,-2.45577,0.199491,5.28952,31.3778,0.930219,-0.233855,0.137018,-0.66383,0.199491,5.00928,33.7573,1.63291,0.580329,-0.500193,-1.01762,0.199491,2.7613,32.9186,5.37064,-1.45323,0.324605,0.0645041,0.199645,3.07928,37.8118,0.056301,-1.58418,-0.447015,0.0115442,0.199491,
1.1817,-0.00573814,31.5697,0.0815519,-0.0067734,-0.066109,-0.0414331,500.12,-0.00573814,31.5697,0.0815519,-0.0067734,-0.066109,-0.0414331,500.12,-0.00573814,31.5697,0.0815519,-0.0067734,-0.066109,-0.0414331,500.12,-0.00573814,31.5697,0.0815519,-0.0067734,-0.066109,-0.0414331,500.12,-0.00573814,31.5697,0.0815519,-0.0067734,-0.066109,-0.0414331,500.12,-5.14572,32.4267,0.589942,-0.00329892,-0.0627674,-2.34738,0.199491,5.24347,32.1782,0.564301,0.142671,0.172323,-2.45626,0.199491,5.28766,30.2021,0.93519,-0.235031,0.136192,-0.666227,0.199491,5.00943,32.5904,1.63287,0.562984,-0.490932,-1.01028,0.199491,2.75941,31.753,5.37174,-1.45401,0.322515,0.0648521,0.199645,3.08197,36.6439,0.0535415,-1.58494,-0.44892,0.0116903,0.199491,
1.1918,-0.00573812,30.3939,0.0815498,-0.00744836,-0.0664832,-0.041934,500.12,-0.00573812,30.3939,0.0815498,-0.00744836,-0.0664832,-0.041934,500.12,-0.00573812,30.3939,0.0815498,-0.00744836,-0.0664832,-0.041934,500.12,-0.00573812,30.3939,0.0815498,-0.00744836,-0.0664832,-0.041934,500.12,-0.00573812,30.3939,0.0815498,-0.00744836,-0.0664832,-0.041934,500.12,-5.1453,31.2546,0.587568,-0.00473839,-0.0638904,-2.34793,0.199491,5.24362,31.0004,0.567715,0.141881,0.172074,-2.45688,0.199491,5.28575,29.0175,0.941035,-0.235763,0.135012,-0.668168,0.199491,5.00968,31.4151,1.63297,0.546973,-0.48245,-1.00345,0.199491,2.75762,30.5772,5.3727,-1.4549,0.31954,0.0651335,0.199645,3.08481,35.4659,0.0507882,-1.58571,-0.449824,0.0117823,0.199491,
1.2019,-0.00573771,29.2081,0.0815413,-0.00815184,-0.0668099,-0.0424215,500.12,-0.00573771,29.2081,0.0815413,-0.00815184,-0.0668099,-0.0424215,500.12,-0.00573771,29.2081,0.0815413,-0.00815184,-0.0668099,-0.0424215,500.12,-0.00573771,29.2081,0.0815413,-0.00815184,-0.0668099,-0.0424215,500.12,-0.00573771,29.2081,0.0815413,-0.00815184,-0.0668099,-0.0424215,500.12,-5.14486,30.073,0.58596,-0.00597966,-0.0647446,-2.34847,0.199491,5.24353,29.818,0.576885,0.139901,0.170819,-2.45841,0.199491,5.28358,27.8264,0.951466,-0.237641,0.135885,-0.669017,0.199491,5.00973,30.2321,1.63763,0.560385,-0.490886,-1.00988,0.199491,2.7556,29.3903,5.37355,-1.45517,0.326249,0.0655717,0.199645,3.08758,34.2778,0.0486291,-1.58639,-0.444214,0.0117904,0.199491,
1.212,-0.0057375,28.0123,0.081536,-0.00888508,-0.0670901,-0.042894,500.12,-0.0057375,28.0123,0.081536,-0.00888508,-0.0670901,-0.042894,500.12,-0.0057375,28.0123,0.081536,-0.00888508,-0.0670901,-0.042894,500.12,-0.0057375,28.0123,0.081536,-0.00888508,-0.0670901,-0.042894,500.12,-0.0057375,28.0123,0.081536,-0.00888508,-0.0670901,-0.042894,500.12,-5.14443,28.8823,0.585742,-0.00714396,-0.0654473,-2.349,0.199491,5.24364,28.6212,0.582512,0.141052,0.173044,-2.45856,0.199491,5.28156,26.6226,0.958675,-0.238762,0.13535,-0.67071,0.199491,5.01002,29.0364,1.6401,0.551273,-0.486589,-1.00589,0.199491,2.75361,28.1944,5.3742,-1.45633,0.320652,0.0656971,0.199645,3.09026,33.0796,0.0462783,-1.5871,-0.440039,0.0117612,0.199491,
1.2221,-0.00573755,26.8065,0.0815307,-0.00963836,-0.0673275,-0.0433514,500.12,-0.00573755,26.8065,0.0815307,-0.00963836,-0.0673275,-0.0433514,500.12,-0.00573755,26.8065,0.0815307,-0.00963836,-0.0673275,-0.0433514,500.12,-0.00573755,26.8065,0.0815307,-0.00963836,-0.0673275,-0.0433514,500.12,-0.00573755,26.8065,0.0815307,-0.00963836,-0.0673275,-0.0433514,500.12,-5.14396,27.6812,0.585511,-0.00738161,-0.0651752,-2.34959,0.199491,5.24377,27.4146,0.588074,0.140366,0.173219,-2.45924,0.199491,5.27951,25.4089,0.966215,-0.239202,0.13402,-0.672247,0.199491,5.01036,27.8301,1.64267,0.55375,-0.488482,-1.0076,0.199491,2.75216,26.9882,5.37476,-1.45734,0.317609,0.0658364,0.199645,3.09291,31.8713,0.0436568,-1.58784,-0.438074,0.0117019,0.199491,
1.2322,-0.00573796,25.5907,0.081526,-0.0104059,-0.0675254,-0.0437929,500.12,-0.00573796,25.5907,0.081526,-0.0104059,-0.0675254,-0.0437929,500.12,-0.00573796,25.5907,0.081526,-0.0104059,-0.0675254,-0.0437929,500.12,-0.00573796,25.5907,0.081526,-0.0104059,-0.0675254,-0.0437929,500.12,-0.00573796,25.5907,0.081526,-0.0104059,-0.0675254,-0.0437929,500.12,-5.14343,26.4699,0.585266,-0.00757519,-0.0648051,-2.35016,0.199491,5.24397,26.1972,0.59268,0.139007,0.172582,-2.45993,0.199491,5.27752,24.1846,0.97275,-0.241651,0.135109,-0.674255,0.199491,5.01071,26.6122,1.64574,0.556792,-0.490384,-1.00985,0.199491,2.75132,25.7718,5.37524,-1.45828,0.316041,0.0659684,0.199645,3.09571,30.653,0.0407983,-1.58862,-0.438295,0.0116161,0.199491,
1.2423,-0.0057387,24.3648,0.081523,-0.0111886,-0.0676832,-0.0442175,500.12,-0.0057387,24.3648,0.081523,-0.0111886,-0.0676832,-0.0442175,500.12,-0.0057387,24.3648,0.081523,-0.0111886,-0.0676832,-0.0442175,500.12,-0.0057387,24.3648,0.081523,-0.0111886,-0.0676832,-0.0442175,500.12,-0.0057387,24.3648,0.081523,-0.0111886,-0.0676832,-0.0442175,500.12,-5.14284,25.2484,0.584785,-0.00784957,-0.0644586,-2.35073,0.199491,5.24425,24.9693,0.595928,0.136007,0.169952,-2.46077,0.199491,5.27556,22.95,0.978436,-0.242697,0.134392,-0.676266,0.199491,5.01123,25.3844,1.64728,0.555194,-0.489704,-1.00989,0.199491,2.75078,24.5454,5.37562,-1.45933,0.313222,0.0660335,0.199645,3.09866,29.4246,0.0379758,-1.58937,-0.437854,0.0114859,0.199491,
1.2524,-0.0057397,23.129,0.0815206,-0.0119884,-0.0677994,-0.0446246,500.12,-0.0057397,23.129,0.0815206,-0.0119884,-0.0677994,-0.0446246,500.12,-0.0057397,23.129,0.0815206,-0.0119884,-0.0677994,-0.0446246,500.12,-0.0057397,23.129,0.0815206,-0.0119884,-0.0677994,-0.0446246,500.12,-0.0057397,23.129,0.0815206,-0.0119884,-0.0677994,-0.0446246,500.12,-5.1422,24.0166,0.584252,-0.00813947,-0.0640677,-2.35128,0.199491,5.24458,23.7313,0.598775,0.133257,0.167684,-2.46158,0.199491,5.27362,21.7055,0.983674,-0.244159,0.134214,-0.678333,0.199491,5.01185,24.1467,1.64839,0.553275,-0.48884,-1.00975,0.199491,2.75054,23.3088,5.3759,-1.46038,0.310825,0.0660664,0.199645,3.10178,28.1861,0.0350477,-1.59014,-0.438214,0.0113175,0.199491,
1.2625,-0.00574095,21.8832,0.0815186,-0.0128079,-0.0678724,-0.0450138,500.12,-0.00574095,21.8832,0.0815186,-0.0128079,-0.0678724,-0.0450138,500.12,-0.00574095,21.8832,0.0815186,-0.0128079,-0.0678724,-0.0450138,500.12,-0.00574095,21.8832,0.0815186,-0.0128079,-0.0678724,-0.0450138,500.12,-0.00574095,21.8832,0.0815186,-0.0128079,-0.0678724,-0.0450138,500.12,-5.1415,22.7749,0.583752,-0.00847908,-0.0636625,-2.35181,0.199491,5.24494,22.4834,0.601369,0.130491,0.165455,-2.46237,0.199491,5.2717,20.4511,0.988643,-0.245647,0.134087,-0.680404,0.199491,5.01256,22.899,1.64914,0.551266,-0.487921,-1.00955,0.199491,2.75056,22.0621,5.37606,-1.46148,0.30826,0.0660532,0.199645,3.10503,26.9376,0.0320419,-1.59092,-0.439032,0.0111076,0.199491,
1.2726,-0.00574243,20.6273,0.081517,-0.0136496,-0.067901,-0.0453847,500.12,-0.00574243,20.6273,0.081517,-0.0136496,-0.067901,-0.0453847,500.12,-0.00574243,20.6273,0.081517,-0.0136496,-0.067901,-0.0453847,500.12,-0.00574243,20.6273,0.081517,-0.0136496,-0.067901,-0.0453847,500.12,-0.00574243,20.6273,0.081517,-0.0136496,-0.067901,-0.0453847,500.12,-5.14075,21.523,0.583319,-0.00887329,-0.0632438,-2.35233,0.199491,5.24534,21.2253,0.603741,0.127666,0.16321,-2.46315,0.199491,5.26979,19.1867,0.993389,-0.24717,0.134017,-0.682485,0.199491,5.01337,21.6413,1.64959,0.549241,-0.486988,-1.00932,0.199491,2.75084,20.8052,5.3761,-1.46261,0.305634,0.0659949,0.199645,3.10842,25.679,0.0289909,-1.59169,-0.439953,0.0108525,0.199491,
