time,0_rod(payload_bars compound_qY0).X,0_rod(payload_bars compound_qY0).Y,0_rod(payload_bars compound_qY0).Z,0_rod(payload_bars compound_qY0).Euler1,0_rod(payload_bars compound_qY0).Euler2,0_rod(payload_bars compound_qY0).Euler3,0_rod(payload_bars compound_qY0).mass,1_rod(payload_bars compound_qY0).X,1_rod(payload_bars compound_qY0).Y,1_rod(payload_bars compound_qY0).Z,1_rod(payload_bars compound_qY0).Euler1,1_rod(payload_bars compound_qY0).Euler2,1_rod(payload_bars compound_qY0).Euler3,1_rod(payload_bars compound_qY0).mass,2_rod(payload_bars compound_qY0).X,2_rod(payload_bars compound_qY0).Y,2_rod(payload_bars compound_qY0).Z,2_rod(payload_bars compound_qY0).Euler1,2_rod(payload_bars compound_qY0).Euler2,2_rod(payload_bars compound_qY0).Euler3,2_rod(payload_bars compound_qY0).mass,3_rod(payload_bars compound_qY0).X,3_rod(payload_bars compound_qY0).Y,3_rod(payload_bars compound_qY0).Z,3_rod(payload_bars compound_qY0).Euler1,3_rod(payload_bars compound_qY0).Euler2,3_rod(payload_bars compound_qY0).Euler3,3_rod(payload_bars compound_qY0).mass,4_rod(sense_bar compound_qY0).X,4_rod(sense_bar compound_qY0).Y,4_rod(sense_bar compound_qY0).Z,4_rod(sense_bar compound_qY0).Euler1,4_rod(sense_bar compound_qY0).Euler2,4_rod(sense_bar compound_qY0).Euler3,4_rod(sense_bar compound_qY0).mass,5_rod(strut).X,5_rod(strut).Y,5_rod(strut).Z,5_rod(strut).Euler1,5_rod(strut).Euler2,5_rod(strut).Euler3,5_rod(strut).mass,6_rod(strut).X,6_rod(strut).Y,6_rod(strut).Z,6_rod(strut).Euler1,6_rod(strut).Euler2,6_rod(strut).Euler3,6_rod(strut).mass,7_rod(strut).X,7_rod(strut).Y,7_rod(strut).Z,7_rod(strut).Euler1,7_rod(strut).Euler2,7_rod(strut).Euler3,7_rod(strut).mass,8_rod(strut).X,8_rod(strut).Y,8_rod(strut).Z,8_rod(strut).Euler1,8_rod(strut).Euler2,8_rod(strut).Euler3,8_rod(strut).mass,9_rod(strut).X,9_rod(strut).Y,9_rod(strut).Z,9_rod(strut).Euler1,9_rod(strut).Euler2,9_rod(strut).Euler3,9_rod(strut).mass,10_rod(strut).X,10_rod(strut).Y,10_rod(strut).Z,10_rod(strut).Euler1,10_rod(strut).Euler2,10_rod(strut).Euler3,10_rod(strut).mass,
0.2323,-0.000211105,47.3603,0.00851161,0.000216927,3.91232e-05,-0.000133434,0.24652,-0.000211105,47.3603,0.00851161,0.000216927,3.91232e-05,-0.000133434,0.24652,-0.000211105,47.3603,0.00851161,0.000216927,3.91232e-05,-0.000133434,0.24652,-0.000211105,47.3603,0.00851161,0.000216927,3.91232e-05,-0.000133434,0.24652,-0.000211105,47.3603,0.00851161,0.000216927,3.91232e-05,-0.000133434,0.24652,-0.728418,47.3427,0.0153901,0.0063096,0.01407,-2.35192,0.0592915,0.753108,47.3381,0.0109407,0.00579096,0.0135375,-2.35192,0.0592915,0.00842898,46.8188,-0.51285,0.0155785,0.00686996,-0.788885,0.0592915,0.0166507,47.862,0.539167,0.0161775,0.00627497,-0.788894,0.0592915,0.0242713,46.8186,0.538739,-1.57378,-0.00285443,-0.00311257,0.0592915,0.000718876,47.8622,-0.512414,-1.57394,-0.00283962,-0.00295651,0.0592915,
0.2424,-0.00021504,47.1252,0.00851365,0.000218161,6.88435e-05,3.53855e-05,0.24652,-0.00021504,47.1252,0.00851365,0.000218161,6.88435e-05,3.53855e-05,0.24652,-0.00021504,47.1252,0.00851365,0.000218161,6.88435e-05,3.53855e-05,0.24652,-0.00021504,47.1252,0.00851365,0.000218161,6.88435e-05,3.53855e-05,0.24652,-0.00021504,47.1252,0.00851365,0.000218161,6.88435e-05,3.53855e-05,0.24652,-0.728428,47.1076,0.0153855,0.00606354,0.0138217,-2.35193,0.0592915,0.753107,47.103,0.0109398,0.00502093,0.0127792,-2.35195,0.0592915,0.00844662,46.5837,-0.512834,0.0177721,0.00469218,-0.788868,0.0592915,0.0166625,47.6269,0.539152,0.0145966,0.00784538,-0.78891,0.0592915,0.0242713,46.5835,0.538745,-1.57377,-0.00381405,-0.0031152,0.0592915,0.00071642,47.6271,-0.512424,-1.57394,-0.00297549,-0.0029536,0.0592915,
0.2525,-0.000212917,46.8801,0.00850798,3.93156e-05,0.000242482,0.000113392,0.24652,-0.000212917,46.8801,0.00850798,3.93156e-05,0.000242482,0.000113392,0.24652,-0.000212917,46.8801,0.00850798,3.93156e-05,0.000242482,0.000113392,0.24652,-0.000212917,46.8801,0.00850798,3.93156e-05,0.000242482,0.000113392,0.24652,-0.000212917,46.8801,0.00850798,3.93156e-05,0.000242482,0.000113392,0.24652,-0.728413,46.8625,0.0153674,0.00486333,0.0126093,-2.35196,0.0592915,0.753102,46.8579,0.0109662,0.00532927,0.0130741,-2.35195,0.0592915,0.00844713,46.3386,-0.512815,0.0162435,0.0062136,-0.788879,0.0592915,0.016642,47.3818,0.539141,0.0154743,0.00697719,-0.788905,0.0592915,0.0242737,46.3384,0.538742,-1.57376,-0.00308761,-0.00309688,0.0592915,0.000715862,47.3819,-0.512414,-1.57392,-0.00330452,-0.00294161,0.0592915,
0.2626,-0.000212085,46.6249,0.00850396,-8.70753e-05,0.000353942,5.58477e-06,0.24652,-0.000212085,46.6249,0.00850396,-8.70753e-05,0.000353942,5.58477e-06,0.24652,-0.000212085,46.6249,0.00850396,-8.70753e-05,0.000353942,5.58477e-06,0.24652,-0.000212085,46.6249,0.00850396,-8.70753e-05,0.000353942,5.58477e-06,0.24652,-0.000212085,46.6249,0.00850396,-8.70753e-05,0.000353942,5.58477e-06,0.24652,-0.72841,46.6073,0.0153545,0.0050263,0.0127697,-2.35195,0.0592915,0.753112,46.6028,0.0109847,0.00614388,0.0138695,-2.35193,0.0592915,0.00844204,46.0834,-0.512829,0.0139963,0.00844315,-0.788897,0.0592915,0.0166256,47.1266,0.539157,0.0171905,0.00527119,-0.788894,0.0592915,0.0242749,46.0833,0.538748,-1.57375,-0.00211542,-0.00308397,0.0592915,0.000719532,47.1268,-0.512411,-1.5739,-0.00321209,-0.00292855,0.0592915,
0.2727,-0.000212176,46.3598,0.00850732,-1.19754e-05,0.000289152,-9.77451e-05,0.24652,-0.000212176,46.3598,0.00850732,-1.19754e-05,0.000289152,-9.77451e-05,0.24652,-0.000212176,46.3598,0.00850732,-1.19754e-05,0.000289152,-9.77451e-05,0.24652,-0.000212176,46.3598,0.00850732,-1.19754e-05,0.000289152,-9.77451e-05,0.24652,-0.000212176,46.3598,0.00850732,-1.19754e-05,0.000289152,-9.77451e-05,0.24652,-0.728409,46.3422,0.0153646,0.00624809,0.0139806,-2.35192,0.0592915,0.753105,46.3376,0.0109722,0.00594546,0.0136827,-2.35192,0.0592915,0.00844417,45.8183,-0.512838,0.015391,0.00705406,-0.788883,0.0592915,0.0166327,46.8615,0.539164,0.0164763,0.00597622,-0.788897,0.0592915,0.0242716,45.8181,0.538737,-1.57376,-0.00275056,-0.00308866,0.0592915,0.000719859,46.8617,-0.512409,-1.57392,-0.00282598,-0.00293451,0.0592915,
0.2828,-0.000212973,46.0847,0.00850745,0.000120576,0.000153989,-4.85408e-05,0.24652,-0.000212973,46.0847,0.00850745,0.000120576,0.000153989,-4.85408e-05,0.24652,-0.000212973,46.0847,0.00850745,0.000120576,0.000153989,-4.85408e-05,0.24652,-0.000212973,46.0847,0.00850745,0.000120576,0.000153989,-4.85408e-05,0.24652,-0.000212973,46.0847,0.00850745,0.000120576,0.000153989,-4.85408e-05,0.24652,-0.72843,46.067,0.0153812,0.00616483,0.0139173,-2.35192,0.0592915,0.753107,46.0625,0.0109561,0.00510675,0.0128549,-2.35194,0.0592915,0.00845023,45.5431,-0.512841,0.0177137,0.00475079,-0.78887,0.0592915,0.0166537,46.5863,0.539162,0.0146771,0.00776587,-0.788907,0.0592915,0.0242708,45.543,0.538747,-1.57377,-0.00371019,-0.00310612,0.0592915,0.00071611,46.5865,-0.512416,-1.57393,-0.00286821,-0.00294694,0.0592915,
0.2929,-0.000212858,45.7995,0.00851328,0.000169804,0.000108421,5.4323e-05,0.24652,-0.000212858,45.7995,0.00851328,0.000169804,0.000108421,5.4323e-05,0.24652,-0.000212858,45.7995,0.00851328,0.000169804,0.000108421,5.4323e-05,0.24652,-0.000212858,45.7995,0.00851328,0.000169804,0.000108421,5.4323e-05,0.24652,-0.000212858,45.7995,0.00851328,0.000169804,0.000108421,5.4323e-05,0.24652,-0.728426,45.7819,0.0153767,0.00494717,0.012709,-2.35195,0.0592915,0.753108,45.7773,0.0109472,0.00518079,0.0129355,-2.35195,0.0592915,0.00844126,45.258,-0.512829,0.0164467,0.00601223,-0.788877,0.0592915,0.0166543,46.3012,0.539151,0.0152112,0.00723897,-0.788905,0.0592915,0.0242737,45.2578,0.538744,-1.57377,-0.00316526,-0.00311096,0.0592915,0.000715579,46.3014,-0.512424,-1.57393,-0.00326539,-0.00295163,0.0592915,
0.303,-0.000208213,45.5043,0.008513,0.000113587,0.000167948,5.04961e-05,0.24652,-0.000208213,45.5043,0.008513,0.000113587,0.000167948,5.04961e-05,0.24652,-0.000208213,45.5043,0.008513,0.000113587,0.000167948,5.04961e-05,0.24652,-0.000208213,45.5043,0.008513,0.000113587,0.000167948,5.04961e-05,0.24652,-0.000208213,45.5043,0.008513,0.000113587,0.000167948,5.04961e-05,0.24652,-0.728416,45.4867,0.015369,0.00493259,0.0126875,-2.35195,0.0592915,0.753108,45.4821,0.0109534,0.00603638,0.0137779,-2.35194,0.0592915,0.00842739,44.9628,-0.512825,0.0140224,0.00841667,-0.788895,0.0592915,0.0166356,46.006,0.539148,0.0170376,0.00542258,-0.788896,0.0592915,0.0242739,44.9626,0.538739,-1.57377,-0.0021948,-0.00309978,0.0592915,0.00071842,46.0062,-0.512418,-1.57392,-0.00330821,-0.00294691,0.0592915,
0.3131,-0.000209963,45.1992,0.00850563,1.09391e-05,0.00026052,-3.53362e-05,0.24652,-0.000209963,45.1992,0.00850563,1.09391e-05,0.00026052,-3.53362e-05,0.24652,-0.000209963,45.1992,0.00850563,1.09391e-05,0.00026052,-3.53362e-05,0.24652,-0.000209963,45.1992,0.00850563,1.09391e-05,0.00026052,-3.53362e-05,0.24652,-0.000209963,45.1992,0.00850563,1.09391e-05,0.00026052,-3.53362e-05,0.24652,-0.728423,45.1815,0.0153687,0.00614368,0.0138854,-2.35193,0.0592915,0.753113,45.177,0.0109695,0.00608068,0.0138131,-2.35193,0.0592915,0.0084405,44.6577,-0.512838,0.0151248,0.0073188,-0.788887,0.0592915,0.0166332,45.7008,0.539163,0.0166673,0.00578697,-0.788896,0.0592915,0.0242715,44.6575,0.538749,-1.57376,-0.00268085,-0.00309183,0.0592915,0.000719636,45.7011,-0.512415,-1.57392,-0.00291043,-0.00293628,0.0592915,
0.3232,-0.000216426,44.884,0.00850477,-2.07098e-05,0.00029215,-6.13135e-05,0.24652,-0.000216426,44.884,0.00850477,-2.07098e-05,0.00029215,-6.13135e-05,0.24652,-0.000216426,44.884,0.00850477,-2.07098e-05,0.00029215,-6.13135e-05,0.24652,-0.000216426,44.884,0.00850477,-2.07098e-05,0.00029215,-6.13135e-05,0.24652,-0.000216426,44.884,0.00850477,-2.07098e-05,0.00029215,-6.13135e-05,0.24652,-0.728415,44.8664,0.0153673,0.00625498,0.0139909,-2.35192,0.0592915,0.753102,44.8618,0.0109758,0.00522557,0.0129695,-2.35194,0.0592915,0.00845989,44.3425,-0.512836,0.0176628,0.00480089,-0.78887,0.0592915,0.0166457,45.3857,0.539161,0.0148439,0.00759986,-0.788906,0.0592915,0.0242714,44.3423,0.538743,-1.57375,-0.00366186,-0.00309307,0.0592915,0.000717294,45.3859,-0.51241,-1.57392,-0.00278816,-0.00293427,0.0592915,
0.3333,-0.000214519,44.5588,0.00850584,3.59773e-05,0.000242986,-9.32963e-08,0.24652,-0.000214519,44.5588,0.00850584,3.59773e-05,0.000242986,-9.32963e-08,0.24652,-0.000214519,44.5588,0.00850584,3.59773e-05,0.000242986,-9.32963e-08,0.24652,-0.000214519,44.5588,0.00850584,3.59773e-05,0.000242986,-9.32963e-08,0.24652,-0.000214519,44.5588,0.00850584,3.59773e-05,0.000242986,-9.32963e-08,0.24652,-0.728416,44.5412,0.0153695,0.00505557,0.0128042,-2.35194,0.0592915,0.753103,44.5366,0.0109688,0.00506861,0.012812,-2.35194,0.0592915,0.00845207,44.0173,-0.512829,0.0167688,0.00569248,-0.788875,0.0592915,0.0166459,45.0605,0.539154,0.0150792,0.00737,-0.788905,0.0592915,0.0242738,44.0171,0.538744,-1.57376,-0.00321818,-0.00309849,0.0592915,0.000715649,45.0607,-0.512411,-1.57392,-0.00317342,-0.00294062,0.0592915,
0.3434,-0.000206975,44.2236,0.00850974,9.46403e-05,0.000185703,4.16196e-05,0.24652,-0.000206975,44.2236,0.00850974,9.46403e-05,0.000185703,4.16196e-05,0.24652,-0.000206975,44.2236,0.00850974,9.46403e-05,0.000185703,4.16196e-05,0.24652,-0.000206975,44.2236,0.00850974,9.46403e-05,0.000185703,4.16196e-05,0.24652,-0.000206975,44.2236,0.00850974,9.46403e-05,0.000185703,4.16196e-05,0.24652,-0.72843,44.206,0.015371,0.00485873,0.0126115,-2.35195,0.0592915,0.753116,44.2014,0.0109573,0.005904,0.0136424,-2.35194,0.0592915,0.0084304,43.6821,-0.512831,0.0141444,0.00829636,-0.788894,0.0592915,0.0166348,44.7253,0.539157,0.0169047,0.00555534,-0.788897,0.0592915,0.0242739,43.6819,0.538749,-1.57377,-0.00223811,-0.00309976,0.0592915,0.000717679,44.7255,-0.512423,-1.57392,-0.00334586,-0.00294476,0.0592915,
0.3535,-0.000208159,43.8784,0.00851115,0.000101186,0.000173479,5.07826e-06,0.24652,-0.000208159,43.8784,0.00851115,0.000101186,0.000173479,5.07826e-06,0.24652,-0.000208159,43.8784,0.00851115,0.000101186,0.000173479,5.07826e-06,0.24652,-0.000208159,43.8784,0.00851115,0.000101186,0.000173479,5.07826e-06,0.24652,-0.000208159,43.8784,0.00851115,0.000101186,0.000173479,5.07826e-06,0.24652,-0.728425,43.8608,0.0153738,0.00603725,0.0137826,-2.35193,0.0592915,0.753112,43.8562,0.0109545,0.00617622,0.0139174,-2.35193,0.0592915,0.00843245,43.3369,-0.512834,0.0148141,0.007627,-0.788889,0.0592915,0.0166371,44.3801,0.539157,0.0167947,0.00566021,-0.788896,0.0592915,0.0242714,43.3367,0.538744,-1.57377,-0.00263123,-0.0030991,0.0592915,0.000719677,44.3803,-0.512421,-1.57393,-0.00299897,-0.00294424,0.0592915,
0.3636,-0.000213949,43.5232,0.00850572,6.02085e-05,0.000210706,-4.06469e-05,0.24652,-0.000213949,43.5232,0.00850572,6.02085e-05,0.000210706,-4.06469e-05,0.24652,-0.000213949,43.5232,0.00850572,6.02085e-05,0.000210706,-4.06469e-05,0.24652,-0.000213949,43.5232,0.00850572,6.02085e-05,0.000210706,-4.06469e-05,0.24652,-0.000213949,43.5232,0.00850572,6.02085e-05,0.000210706,-4.06469e-05,0.24652,-0.728421,43.5056,0.0153775,0.00632088,0.0140626,-2.35192,0.0592915,0.753104,43.501,0.0109634,0.00537422,0.0131184,-2.35194,0.0592915,0.00845284,42.9817,-0.512835,0.0174853,0.00497647,-0.788872,0.0592915,0.0166484,44.0249,0.539159,0.0149538,0.00749006,-0.788905,0.0592915,0.0242708,42.9815,0.538744,-1.57376,-0.00361547,-0.00309987,0.0592915,0.000717338,44.0251,-0.512412,-1.57392,-0.00279089,-0.00294175,0.0592915,
0.3737,-0.000214882,43.158,0.00850567,1.34613e-05,0.000265019,-2.49418e-05,0.24652,-0.000214882,43.158,0.00850567,1.34613e-05,0.000265019,-2.49418e-05,0.24652,-0.000214882,43.158,0.00850567,1.34613e-05,0.000265019,-2.49418e-05,0.24652,-0.000214882,43.158,0.00850567,1.34613e-05,0.000265019,-2.49418e-05,0.24652,-0.000214882,43.158,0.00850567,1.34613e-05,0.000265019,-2.49418e-05,0.24652,-0.728421,43.1404,0.0153669,0.00516805,0.0129162,-2.35194,0.0592915,0.753106,43.1358,0.0109723,0.0049889,0.0127324,-2.35194,0.0592915,0.00845501,42.6165,-0.512835,0.0170348,0.0054282,-0.788873,0.0592915,0.0166465,43.6597,0.53916,0.0149356,0.00751255,-0.788906,0.0592915,0.0242736,42.6163,0.538747,-1.57375,-0.00327812,-0.00309718,0.0592915,0.000715453,43.6599,-0.512413,-1.57392,-0.00308838,-0.00293792,0.0592915,
0.3838,-0.000210115,42.7828,0.00850824,1.82797e-05,0.000262707,1.63464e-05,0.24652,-0.000210115,42.7828,0.00850824,1.82797e-05,0.000262707,1.63464e-05,0.24652,-0.000210115,42.7828,0.00850824,1.82797e-05,0.000262707,1.63464e-05,0.24652,-0.000210115,42.7828,0.00850824,1.82797e-05,0.000262707,1.63464e-05,0.24652,-0.000210115,42.7828,0.00850824,1.82797e-05,0.000262707,1.63464e-05,0.24652,-0.728416,42.7652,0.0153628,0.0048015,0.0125472,-2.35195,0.0592915,0.75311,42.7606,0.0109689,0.00574446,0.0134819,-2.35194,0.0592915,0.00843729,42.2413,-0.512828,0.0143492,0.00809361,-0.788892,0.0592915,0.0166318,43.2845,0.539155,0.016793,0.00566682,-0.788897,0.0592915,0.0242747,42.2411,0.538743,-1.57376,-0.00227798,-0.00309291,0.0592915,0.000717811,43.2847,-0.512416,-1.57391,-0.00332597,-0.0029385,0.0592915,
0.3939,-0.000208425,42.3976,0.00850753,5.95127e-05,0.000212837,1.60111e-05,0.24652,-0.000208425,42.3976,0.00850753,5.95127e-05,0.000212837,1.60111e-05,0.24652,-0.000208425,42.3976,0.00850753,5.95127e-05,0.000212837,1.60111e-05,0.24652,-0.000208425,42.3976,0.00850753,5.95127e-05,0.000212837,1.60111e-05,0.24652,-0.000208425,42.3976,0.00850753,5.95127e-05,0.000212837,1.60111e-05,0.24652,-0.728422,42.3799,0.0153729,0.00592061,0.0136629,-2.35194,0.0592915,0.753111,42.3754,0.0109613,0.00623692,0.0139717,-2.35193,0.0592915,0.00843431,41.856,-0.51283,0.0145907,0.00784923,-0.788891,0.0592915,0.0166329,42.8992,0.539156,0.0169521,0.00550434,-0.788895,0.0592915,0.0242719,41.8559,0.538746,-1.57377,-0.0025633,-0.00309537,0.0592915,0.000719847,42.8994,-0.512417,-1.57392,-0.00307302,-0.00294116,0.0592915,
0.404,-0.000212337,42.0023,0.00850732,8.32569e-05,0.000188559,-1.62049e-05,0.24652,-0.000212337,42.0023,0.00850732,8.32569e-05,0.000188559,-1.62049e-05,0.24652,-0.000212337,42.0023,0.00850732,8.32569e-05,0.000188559,-1.62049e-05,0.24652,-0.000212337,42.0023,0.00850732,8.32569e-05,0.000188559,-1.62049e-05,0.24652,-0.000212337,42.0023,0.00850732,8.32569e-05,0.000188559,-1.62049e-05,0.24652,-0.72843,41.9847,0.0153779,0.00637173,0.0141161,-2.35192,0.0592915,0.753109,41.9801,0.0109594,0.00554159,0.0132862,-2.35194,0.0592915,0.00844954,41.4608,-0.512837,0.017276,0.00518358,-0.788873,0.0592915,0.0166487,42.504,0.53916,0.0150907,0.00735332,-0.788905,0.0592915,0.0242702,41.4606,0.538748,-1.57376,-0.00358442,-0.0031015,0.0592915,0.000717496,42.5042,-0.512418,-1.57393,-0.002812,-0.00294294,0.0592915,
0.4141,-0.00021403,41.5971,0.00850744,6.70452e-05,0.000212787,-2.52073e-05,0.24652,-0.00021403,41.5971,0.00850744,6.70452e-05,0.000212787,-2.52073e-05,0.24652,-0.00021403,41.5971,0.00850744,6.70452e-05,0.000212787,-2.52073e-05,0.24652,-0.00021403,41.5971,0.00850744,6.70452e-05,0.000212787,-2.52073e-05,0.24652,-0.00021403,41.5971,0.00850744,6.70452e-05,0.000212787,-2.52073e-05,0.24652,-0.728424,41.5795,0.0153727,0.0052893,0.0130377,-2.35194,0.0592915,0.753105,41.5749,0.0109637,0.00495271,0.0127008,-2.35194,0.0592915,0.00845262,41.0556,-0.512835,0.0172304,0.00523363,-0.788872,0.0592915,0.0166501,42.0987,0.539159,0.0147813,0.00766538,-0.788907,0.0592915,0.0242731,41.0554,0.538744,-1.57376,-0.00334769,-0.00310194,0.0592915,0.00071531,42.099,-0.512415,-1.57392,-0.00303087,-0.00294273,0.0592915,
0.4242,-0.0002101,41.1818,0.00850734,2.99827e-05,0.000250051,-3.43233e-06,0.24652,-0.0002101,41.1818,0.00850734,2.99827e-05,0.000250051,-3.43233e-06,0.24652,-0.0002101,41.1818,0.00850734,2.99827e-05,0.000250051,-3.43233e-06,0.24652,-0.0002101,41.1818,0.00850734,2.99827e-05,0.000250051,-3.43233e-06,0.24652,-0.0002101,41.1818,0.00850734,2.99827e-05,0.000250051,-3.43233e-06,0.24652,-0.728418,41.1642,0.0153654,0.0047576,0.0125069,-2.35195,0.0592915,0.75311,41.1596,0.0109683,0.0055721,0.0133094,-2.35194,0.0592915,0.00843772,40.6403,-0.512831,0.014555,0.00789001,-0.788891,0.0592915,0.0166337,41.6835,0.539158,0.0166268,0.00583261,-0.788897,0.0592915,0.0242748,40.6401,0.538745,-1.57376,-0.0023084,-0.00309477,0.0592915,0.000717217,41.6837,-0.512415,-1.57391,-0.00330584,-0.00293993,0.0592915,
0.4343,-0.000209069,40.7566,0.00850782,2.37034e-05,0.000249781,9.28414e-06,0.24652,-0.000209069,40.7566,0.00850782,2.37034e-05,0.000249781,9.28414e-06,0.24652,-0.000209069,40.7566,0.00850782,2.37034e-05,0.000249781,9.28414e-06,0.24652,-0.000209069,40.7566,0.00850782,2.37034e-05,0.000249781,9.28414e-06,0.24652,-0.000209069,40.7566,0.00850782,2.37034e-05,0.000249781,9.28414e-06,0.24652,-0.728419,40.7389,0.0153674,0.00579925,0.0135388,-2.35194,0.0592915,0.753111,40.7344,0.0109662,0.00624701,0.0139817,-2.35193,0.0592915,0.00843574,40.2151,-0.51283,0.0144077,0.00803124,-0.788892,0.0592915,0.0166304,41.2582,0.539157,0.0170913,0.00536631,-0.788895,0.0592915,0.0242724,40.2149,0.538745,-1.57376,-0.00249392,-0.00309199,0.0592915,0.000719989,41.2585,-0.512417,-1.57392,-0.00311557,-0.00293782,0.0592915,
0.4444,-0.000212909,40.3213,0.00850593,5.1347e-05,0.000219533,-3.02923e-06,0.24652,-0.000212909,40.3213,0.00850593,5.1347e-05,0.000219533,-3.02923e-06,0.24652,-0.000212909,40.3213,0.00850593,5.1347e-05,0.000219533,-3.02923e-06,0.24652,-0.000212909,40.3213,0.00850593,5.1347e-05,0.000219533,-3.02923e-06,0.24652,-0.000212909,40.3213,0.00850593,5.1347e-05,0.000219533,-3.02923e-06,0.24652,-0.728424,40.3037,0.0153757,0.0064046,0.0141455,-2.35193,0.0592915,0.753107,40.2991,0.0109637,0.00571814,0.0134588,-2.35194,0.0592915,0.0084505,39.7798,-0.512833,0.0170691,0.00538836,-0.788874,0.0592915,0.0166454,40.823,0.539157,0.015279,0.00716575,-0.788904,0.0592915,0.0242703,39.7796,0.538747,-1.57376,-0.00354325,-0.0030979,0.0592915,0.000718183,40.8232,-0.512414,-1.57392,-0.00283673,-0.0029402,0.0592915,
0.4545,-0.000213951,39.876,0.00850665,6.94618e-05,0.000208474,-1.4937e-05,0.24652,-0.000213951,39.876,0.00850665,6.94618e-05,0.000208474,-1.4937e-05,0.24652,-0.000213951,39.876,0.00850665,6.94618e-05,0.000208474,-1.4937e-05,0.24652,-0.000213951,39.876,0.00850665,6.94618e-05,0.000208474,-1.4937e-05,0.24652,-0.000213951,39.876,0.00850665,6.94618e-05,0.000208474,-1.4937e-05,0.24652,-0.728427,39.8584,0.0153743,0.00541273,0.0131615,-2.35194,0.0592915,0.753106,39.8538,0.0109636,0.00496673,0.0127139,-2.35194,0.0592915,0.00845343,39.3345,-0.512835,0.0174093,0.00505566,-0.788872,0.0592915,0.0166509,40.3777,0.539159,0.0146658,0.00777977,-0.788908,0.0592915,0.0242727,39.3344,0.538747,-1.57376,-0.00342295,-0.00310242,0.0592915,0.000715282,40.3779,-0.512416,-1.57392,-0.00299164,-0.00294284,0.0592915,
0.4646,-0.000209639,39.4208,0.00850853,5.71883e-05,0.000224916,-1.00536e-05,0.24652,-0.000209639,39.4208,0.00850853,5.71883e-05,0.000224916,-1.00536e-05,0.24652,-0.000209639,39.4208,0.00850853,5.71883e-05,0.000224916,-1.00536e-05,0.24652,-0.000209639,39.4208,0.00850853,5.71883e-05,0.000224916,-1.00536e-05,0.24652,-0.000209639,39.4208,0.00850853,5.71883e-05,0.000224916,-1.00536e-05,0.24652,-0.728423,39.4031,0.0153677,0.00473619,0.0124861,-2.35195,0.0592915,0.753111,39.3986,0.0109644,0.00539667,0.0131381,-2.35194,0.0592915,0.00843745,38.8793,-0.512833,0.0147723,0.00767472,-0.788889,0.0592915,0.0166365,39.9224,0.539159,0.0164281,0.00603042,-0.788898,0.0592915,0.0242748,38.8791,0.538745,-1.57376,-0.00235948,-0.00309777,0.0592915,0.000716637,39.9226,-0.512417,-1.57392,-0.00328009,-0.00294228,0.0592915,
0.4747,-0.000208457,38.9555,0.00850791,3.72676e-05,0.000237418,-1.45252e-06,0.24652,-0.000208457,38.9555,0.00850791,3.72676e-05,0.000237418,-1.45252e-06,0.24652,-0.000208457,38.9555,0.00850791,3.72676e-05,0.000237418,-1.45252e-06,0.24652,-0.000208457,38.9555,0.00850791,3.72676e-05,0.000237418,-1.45252e-06,0.24652,-0.000208457,38.9555,0.00850791,3.72676e-05,0.000237418,-1.45252e-06,0.24652,-0.728419,38.9379,0.0153687,0.00567402,0.0134158,-2.35194,0.0592915,0.753112,38.9333,0.0109646,0.00621032,0.0139448,-2.35193,0.0592915,0.00843375,38.414,-0.512832,0.0142358,0.00820242,-0.788893,0.0592915,0.0166302,39.4572,0.539158,0.0171829,0.00527584,-0.788894,0.0592915,0.0242726,38.4138,0.538745,-1.57376,-0.00241435,-0.00309312,0.0592915,0.000719766,39.4574,-0.512416,-1.57392,-0.00315529,-0.0029393,0.0592915,
0.4848,-0.000212878,38.4802,0.00850588,3.62662e-05,0.000233203,-1.77009e-06,0.24652,-0.000212878,38.4802,0.00850588,3.62662e-05,0.000233203,-1.77009e-06,0.24652,-0.000212878,38.4802,0.00850588,3.62662e-05,0.000233203,-1.77009e-06,0.24652,-0.000212878,38.4802,0.00850588,3.62662e-05,0.000233203,-1.77009e-06,0.24652,-0.000212878,38.4802,0.00850588,3.62662e-05,0.000233203,-1.77009e-06,0.24652,-0.728422,38.4626,0.0153738,0.00641743,0.0141569,-2.35193,0.0592915,0.753107,38.458,0.0109653,0.00588786,0.0136267,-2.35193,0.0592915,0.00844997,37.9387,-0.512832,0.0168349,0.00562048,-0.788875,0.0592915,0.0166433,38.9819,0.539157,0.0154814,0.00696427,-0.788902,0.0592915,0.0242703,37.9385,0.538747,-1.57376,-0.00348562,-0.0030961,0.0592915,0.000718716,38.9821,-0.512414,-1.57392,-0.00285978,-0.00293871,0.0592915,
