time,0_rod(strut).X,0_rod(strut).Y,0_rod(strut).Z,0_rod(strut).Euler1,0_rod(strut).Euler2,0_rod(strut).Euler3,0_rod(strut).mass,1_rod(strut).X,1_rod(strut).Y,1_rod(strut).Z,1_rod(strut).Euler1,1_rod(strut).Euler2,1_rod(strut).Euler3,1_rod(strut).mass,2_rod(strut).X,2_rod(strut).Y,2_rod(strut).Z,2_rod(strut).Euler1,2_rod(strut).Euler2,2_rod(strut).Euler3,2_rod(strut).mass,3_rod(strut).X,3_rod(strut).Y,3_rod(strut).Z,3_rod(strut).Euler1,3_rod(strut).Euler2,3_rod(strut).Euler3,3_rod(strut).mass,4_rod(strut).X,4_rod(strut).Y,4_rod(strut).Z,4_rod(strut).Euler1,4_rod(strut).Euler2,4_rod(strut).Euler3,4_rod(strut).mass,5_rod(strut).X,5_rod(strut).Y,5_rod(strut).Z,5_rod(strut).Euler1,5_rod(strut).Euler2,5_rod(strut).Euler3,5_rod(strut).mass,6_rod(payload_bars compound_5BlTDB).X,6_rod(payload_bars compound_5BlTDB).Y,6_rod(payload_bars compound_5BlTDB).Z,6_rod(payload_bars compound_5BlTDB).Euler1,6_rod(payload_bars compound_5BlTDB).Euler2,6_rod(payload_bars compound_5BlTDB).Euler3,6_rod(payload_bars compound_5BlTDB).mass,7_rod(payload_bars compound_5BlTDB).X,7_rod(payload_bars compound_5BlTDB).Y,7_rod(payload_bars compound_5BlTDB).Z,7_rod(payload_bars compound_5BlTDB).Euler1,7_rod(payload_bars compound_5BlTDB).Euler2,7_rod(payload_bars compound_5BlTDB).Euler3,7_rod(payload_bars compound_5BlTDB).mass,8_rod(payload_bars compound_5BlTDB).X,8_rod(payload_bars compound_5BlTDB).Y,8_rod(payload_bars compound_5BlTDB).Z,8_rod(payload_bars compound_5BlTDB).Euler1,8_rod(payload_bars compound_5BlTDB).Euler2,8_rod(payload_bars compound_5BlTDB).Euler3,8_rod(payload_bars compound_5BlTDB).mass,9_rod(payload_bars compound_5BlTDB).X,9_rod(payload_bars compound_5BlTDB).Y,9_rod(payload_bars compound_5BlTDB).Z,9_rod(payload_bars compound_5BlTDB).Euler1,9_rod(payload_bars compound_5BlTDB).Euler2,9_rod(payload_bars compound_5BlTDB).Euler3,9_rod(payload_bars compound_5BlTDB).mass,10_rod(payload_bars compound_5BlTDB).X,10_rod(payload_bars compound_5BlTDB).Y,10_rod(payload_bars compound_5BlTDB).Z,10_rod(payload_bars compound_5BlTDB).Euler1,10_rod(payload_bars compound_5BlTDB).Euler2,10_rod(payload_bars compound_5BlTDB).Euler3,10_rod(payload_bars compound_5BlTDB).mass,
0.0101,-3.78475,4.37447,-0.429286,-0.0106954,0.0229023,-2.15992,0.199491,3.30824,4.73266,-0.550161,-0.450036,-0.220502,-2.16208,0.199491,0.390242,4.94931,-1.02797,-0.0474371,0.0617092,-0.82895,0.199491,0.777598,5.94143,2.36428,-0.0588827,-0.049978,-0.725671,0.199491,0.384011,4.33407,1.81244,-1.56481,0.0865399,0.0172195,0.199645,-0.21975,7.563,-1.00504,-1.52222,0.209513,-0.0573723,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.0202,-3.50562,5.56017,-0.366061,-0.490838,-0.401663,-2.10886,0.199491,3.06413,6.17804,-0.361156,0.432444,0.379528,-2.10501,0.199491,0.517415,5.49502,-0.386057,0.115978,-0.181893,-0.677401,0.199491,0.735349,7.59003,2.14496,0.0492309,-0.107871,-0.560387,0.199491,0.0336424,4.99704,1.57391,-1.54891,0.138416,-0.100234,0.199645,-0.0424761,8.01334,-0.470588,-1.47916,0.215712,-0.00324448,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.0303,-3.65858,6.82615,-0.341447,-0.0219312,-0.109095,-2.17367,0.199491,2.78144,7.46667,-0.39428,0.330244,0.258364,-2.13814,0.199491,0.495431,6.35384,-0.10484,0.126126,-0.244537,-0.507032,0.199491,0.787302,7.93578,2.16828,0.00842301,-0.0105745,-0.779594,0.199491,0.333778,6.28148,1.89188,-1.49155,0.149027,-0.0408193,0.199645,0.0230196,8.89574,-0.101916,-1.47934,0.125745,-0.0311383,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.0404,-3.67983,7.97932,-0.134073,-0.0961165,-0.0719804,-2.10506,0.199491,2.88454,8.34687,-0.20784,-0.122301,-0.119683,-2.14095,0.199491,0.512999,7.61998,-0.206377,0.152404,-0.180067,-0.555575,0.199491,0.779302,8.66414,2.30854,0.102033,-0.0835408,-0.737896,0.199491,0.580538,7.23757,2.23493,-1.49846,0.195329,-0.0180716,0.199645,-0.352337,9.7846,0.108566,-1.48807,0.408513,-0.00147364,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.0505,-3.98793,8.74593,0.134394,-0.00136308,-0.00672533,-2.09106,0.199491,3.12059,9.04943,0.105735,0.258308,0.117484,-2.14118,0.199491,0.511533,8.31281,-0.142414,0.0884201,-0.0903502,-0.571623,0.199491,0.858514,9.84827,2.4653,0.211783,-0.277885,-0.553092,0.199491,0.589749,8.25843,2.32804,-1.48316,0.36059,-0.0146999,0.199645,-0.404246,11.2303,0.198951,-1.55682,0.49243,0.00658703,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.0606,-4.39735,9.71263,0.345615,0.240116,0.148769,-2.11266,0.199491,3.35464,9.94334,0.370349,0.134505,0.0479496,-2.12562,0.199491,0.480129,9.18114,-0.14094,-0.0215556,0.0612582,-0.591261,0.199491,0.871539,10.968,2.66004,0.0440276,-0.0350683,-0.392223,0.199491,0.664879,8.96511,2.59406,-1.53539,0.00790447,-0.0257624,0.199645,-0.322676,12.4278,0.247004,-1.53104,0.296186,0.00703206,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.0707,-4.55983,10.8537,0.517937,-0.211781,-0.0833273,-2.09725,0.199491,3.60097,10.9177,0.401567,0.0968935,-0.0100325,-2.12405,0.199491,0.40338,10.0073,-0.233465,0.147111,-0.221435,-0.551435,0.199491,0.837581,11.8827,3.03948,-0.103916,0.257241,-0.491957,0.199491,0.714305,9.81884,2.90149,-1.56328,0.340296,0.0112504,0.199645,-0.382278,13.4106,0.435211,-1.54884,0.19683,-0.0179963,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.0808,-4.61916,11.8735,0.653222,0.104654,0.125302,-2.06479,0.199491,3.69844,11.9369,0.47632,-0.293648,-0.1934,-2.06331,0.199491,0.328943,10.9591,-0.244558,0.132123,-0.215561,-0.520835,0.199491,0.871773,12.8099,3.54508,0.0533704,-0.0741819,-0.576306,0.199491,0.686235,10.6124,3.03019,-1.57812,0.321978,-0.00393817,0.199645,-0.38907,14.3317,0.588205,-1.5794,0.463712,-0.0335607,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.0909,-4.54474,12.7795,0.794235,-0.0680226,0.0472338,-2.04393,0.199491,3.64803,12.7718,0.518283,-0.0754981,-0.00839694,-2.07458,0.199491,0.279097,11.9477,-0.0629398,-0.143707,0.25725,-0.501176,0.199491,0.802001,13.883,3.99965,-0.14847,0.184392,-0.597759,0.199491,0.666616,11.4181,3.0319,-1.6095,0.182768,-0.00936416,0.199645,-0.310827,15.2962,0.753654,-1.55827,0.0975961,-0.0490463,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.101,-4.43265,13.7289,1.01331,0.0175373,0.111151,-1.99328,0.199491,3.59949,13.6626,0.607308,0.178428,0.151473,-2.0509,0.199491,0.231321,12.8416,0.113112,0.0360649,-0.109285,-0.468253,0.199491,0.804148,14.8912,4.18359,-0.120757,0.137942,-0.549411,0.199491,0.527907,12.2921,3.12615,-1.61441,0.397464,-0.0287093,0.199645,-0.226922,16.1924,0.977579,-1.57703,0.189945,-0.0755425,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.1111,-4.31726,14.7126,1.23984,-0.295092,0.0265454,-1.98461,0.199491,3.52929,14.6144,0.755845,-0.352036,-0.135007,-2.04315,0.199491,0.158022,13.7891,0.255786,-0.0471803,0.0251308,-0.436309,0.199491,0.805912,15.6851,4.17422,0.0239623,-0.113209,-0.561161,0.199491,0.477811,13.2105,3.3058,-1.61928,0.303373,-0.0308324,0.199645,-0.187424,17.0496,1.27575,-1.62372,0.514894,-0.103079,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.1212,-4.26348,15.6426,1.4472,-0.0242619,0.187058,-1.93743,0.199491,3.39535,15.5305,0.893422,0.170228,0.150606,-2.02436,0.199491,0.158966,14.7767,0.516528,-0.0119428,-0.0972126,-0.412827,0.199491,0.827537,16.4844,4.16731,-0.139457,0.121814,-0.554952,0.199491,0.40701,14.1531,3.42683,-1.62221,0.179409,-0.0425945,0.199645,-0.095968,17.8664,1.5422,-1.59152,0.0783359,-0.0995953,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.1313,-4.11583,16.5734,1.63754,-0.304028,0.0844831,-1.95507,0.199491,3.20182,16.4028,1.02995,-0.385684,-0.0875023,-2.02698,0.199491,0.13153,15.7546,0.805952,-0.192886,0.288672,-0.415824,0.199491,0.872622,17.2663,4.24135,-0.104798,0.0575423,-0.530537,0.199491,0.358143,15.0943,3.50213,-1.65352,0.462596,-0.0700011,0.199645,-0.0558212,18.6946,1.76283,-1.66075,0.520484,-0.128443,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.1414,-3.99183,17.534,1.83643,-0.195269,0.12348,-1.93042,0.199491,3.01982,17.2764,1.14773,-0.0195213,0.129974,-1.99935,0.199491,0.130647,16.724,1.10044,-0.124524,0.122352,-0.376677,0.199491,0.879336,18.0217,4.31826,-0.0738402,-0.00964577,-0.519246,0.199491,0.377704,16.0298,3.57537,-1.67308,0.40798,-0.0870376,0.199645,-0.0602275,19.4726,1.9878,-1.65518,0.296237,-0.125884,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.1515,-3.91888,18.4989,2.05797,-0.0743179,0.158001,-1.90427,0.199491,2.86159,18.1462,1.29312,-0.317532,0.0231738,-2.0037,0.199491,0.136546,17.6654,1.36402,-0.0458297,-0.112974,-0.35795,0.199491,0.925445,18.7459,4.34128,-0.0979788,0.0293324,-0.500031,0.199491,0.363618,16.9378,3.68998,-1.68899,0.419409,-0.112928,0.199645,-0.0498464,20.2765,2.20589,-1.69126,0.378316,-0.136561,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.1616,-3.89796,19.4362,2.30112,-0.449798,0.016457,-1.94189,0.199491,2.72427,18.9818,1.44826,-0.0781998,0.143807,-1.95839,0.199491,0.166547,18.5757,1.58194,-0.187331,0.251519,-0.352279,0.199491,0.96549,19.4583,4.36015,-0.151515,0.127295,-0.46149,0.199491,0.366009,17.8508,3.82474,-1.67756,0.242501,-0.130619,0.199645,-0.0428791,21.12,2.42229,-1.72849,0.452483,-0.143606,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.1717,-3.92535,20.3926,2.554,0.0617159,0.193087,-1.88911,0.199491,2.65271,19.7689,1.60516,-0.30563,0.070789,-1.95725,0.199491,0.177841,19.4767,1.77258,-0.120037,0.056165,-0.330825,0.199491,0.9984,20.1722,4.41572,-0.0690619,-0.0462368,-0.4114,0.199491,0.416424,18.7273,3.95802,-1.76904,0.64152,-0.186192,0.199645,-0.0755774,21.9775,2.61926,-1.72405,0.243229,-0.13688,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.1818,-4.02475,21.342,2.80755,-0.264876,0.0607748,-1.93908,0.199491,2.60642,20.5371,1.74717,-0.052181,0.18934,-1.89667,0.199491,0.19829,20.3343,1.93535,-0.185381,0.248713,-0.331422,0.199491,1.05188,20.9155,4.53853,-0.172736,0.213783,-0.361845,0.199491,0.481354,19.5515,4.09059,-1.70889,0.2415,-0.178817,0.199645,-0.105795,22.8669,2.79176,-1.79824,0.534407,-0.158008,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.1919,-4.12097,22.2487,3.04597,0.0178916,0.180876,-1.88745,0.199491,2.61958,21.2799,1.8794,-0.370269,0.0995514,-1.92273,0.199491,0.189172,21.1839,2.06394,-0.16316,0.183535,-0.321974,0.199491,1.07275,21.6967,4.72869,-0.0992463,-0.00657525,-0.310613,0.199491,0.525934,20.353,4.2087,-1.8442,0.703062,-0.246973,0.199645,-0.116074,23.7573,2.97049,-1.78769,0.329757,-0.157782,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.202,-4.21613,23.1652,3.25843,0.439785,0.319419,-1.73642,0.199491,2.68383,22.0516,1.99259,-0.0658272,0.218671,-1.86653,0.199491,0.130212,21.9854,2.17383,-0.121534,0.0652585,-0.314609,0.199491,1.08729,22.4958,4.94517,-0.168684,0.203613,-0.301593,0.199491,0.539764,21.1065,4.33816,-1.76668,0.321084,-0.206786,0.199645,-0.0915834,24.6271,3.17525,-1.81889,0.448555,-0.192239,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.2121,-4.30965,24.0684,3.50791,-0.402142,0.117907,-1.9064,0.199491,2.74976,22.8431,2.07996,-0.33261,0.144286,-1.90095,0.199491,0.0516654,22.7616,2.23182,-0.218031,0.341964,-0.309415,0.199491,1.1282,23.2894,5.19069,-0.183104,0.234329,-0.303654,0.199491,0.565141,21.8424,4.4863,-1.80812,0.40338,-0.225433,0.199645,-0.0887459,25.4788,3.37297,-1.80577,0.276653,-0.197305,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.2222,-4.39798,24.9466,3.76883,-0.676311,0.0377272,-1.91541,0.199491,2.82757,23.6174,2.15149,-0.3075,0.171049,-1.88379,0.199491,-0.0101911,23.5727,2.29344,-0.187964,0.227594,-0.283772,0.199491,1.14033,24.0595,5.45553,-0.13578,0.0716347,-0.290896,0.199491,0.551774,22.548,4.63591,-1.8987,0.619072,-0.27423,0.199645,-0.0521203,26.3316,3.55065,-1.92478,0.671839,-0.267177,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.2323,-4.47743,25.7768,4.02473,-0.120079,0.238398,-1.82988,0.199491,2.89509,24.3718,2.24174,-0.0441067,0.261266,-1.80807,0.199491,-0.0917922,24.3783,2.35613,-0.142748,0.0294188,-0.260986,0.199491,1.1644,24.8348,5.72776,-0.176903,0.170639,-0.281424,0.199491,0.544003,23.2561,4.77321,-1.84238,0.32375,-0.247016,0.199645,-0.0118612,27.1902,3.71852,-1.98197,0.770127,-0.316083,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.2424,-4.53457,26.6099,4.26716,0.223247,0.323654,-1.71851,0.199491,2.965,25.1071,2.32689,-0.140854,0.253976,-1.81567,0.199491,-0.179795,25.1654,2.41599,-0.206579,0.238318,-0.257082,0.199491,1.2184,25.6072,6.00888,-0.23529,0.346248,-0.275636,0.199491,0.515662,23.9567,4.91454,-1.88411,0.38527,-0.269329,0.199645,0.000735205,28.0335,3.89485,-1.84647,0.321446,-0.254339,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.2525,-4.58712,27.4436,4.51229,-0.149344,0.267222,-1.8099,0.199491,3.02482,25.8434,2.4047,-0.275095,0.237235,-1.83381,0.199491,-0.261225,25.9478,2.49261,-0.259999,0.417901,-0.258714,0.199491,1.24456,26.3535,6.28223,-0.212861,0.245569,-0.263127,0.199491,0.507609,24.64,5.04935,-2.01108,0.658966,-0.333274,0.199645,0.0198017,28.8636,4.07335,-1.96884,0.645087,-0.325269,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.2626,-4.63992,28.2664,4.7517,-0.473936,0.202077,-1.87225,0.199491,3.05901,26.582,2.49218,-0.165485,0.276425,-1.7919,0.199491,-0.322095,26.7261,2.57503,-0.188276,0.108305,-0.222675,0.199491,1.28903,27.0875,6.53431,-0.229458,0.285003,-0.262534,0.199491,0.47959,25.3235,5.19001,-1.92336,0.364968,-0.294868,0.199645,0.0458644,29.6582,4.25752,-1.9075,0.43659,-0.302104,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.2727,-4.659,29.0583,4.98686,0.00884014,0.340178,-1.72174,0.199491,3.07614,27.3133,2.60049,-0.276051,0.264278,-1.81031,0.199491,-0.382102,27.4886,2.68883,-0.263146,0.39431,-0.227892,0.199491,1.31468,27.817,6.72847,-0.243955,0.305079,-0.256684,0.199491,0.435291,26.0222,5.333,-2.03321,0.611521,-0.350666,0.199645,0.0895158,30.4361,4.44932,-2.02188,0.676407,-0.374235,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.2828,-4.63552,29.8406,5.20432,-0.333175,0.305332,-1.80335,0.199491,3.04496,28.0441,2.72112,-0.182149,0.297157,-1.77546,0.199491,-0.418376,28.2428,2.84413,-0.215223,0.153971,-0.201574,0.199491,1.33199,28.5382,6.88504,-0.255692,0.314135,-0.257032,0.199491,0.392714,26.7387,5.46444,-1.9947,0.49024,-0.334712,0.199645,0.121804,31.1628,4.65416,-1.91743,0.383747,-0.330809,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.2929,-4.57582,30.6077,5.39924,-0.34814,0.330813,-1.78617,0.199491,2.97646,28.7855,2.86302,-0.320196,0.285629,-1.80572,0.199491,-0.439184,28.9869,3.04888,-0.280525,0.422141,-0.202309,0.199491,1.33861,29.2471,6.9995,-0.272162,0.338189,-0.25655,0.199491,0.340378,27.4632,5.59183,-2.01517,0.516239,-0.350888,0.199645,0.160162,31.8488,4.85697,-2.09148,0.719331,-0.433121,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.303,-4.47703,31.3401,5.59551,0.0215165,0.397845,-1.6303,0.199491,2.87959,29.5202,3.00802,-0.210174,0.32555,-1.76143,0.199491,-0.448466,29.7459,3.26672,-0.264175,0.293269,-0.181168,0.199491,1.32858,29.9314,7.08713,-0.270822,0.290094,-0.251143,0.199491,0.278734,28.2068,5.73284,-2.03394,0.532178,-0.369786,0.199645,0.202257,32.5063,5.05544,-1.94663,0.387212,-0.36489,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.3131,-4.37283,32.0678,5.78828,-0.279709,0.385524,-1.72361,0.199491,2.77343,30.2562,3.16463,-0.281635,0.330692,-1.77321,0.199491,-0.452743,30.4818,3.50083,-0.252118,0.152126,-0.161266,0.199491,1.31373,30.6099,7.14819,-0.308637,0.385888,-0.258812,0.199491,0.224184,28.9436,5.87246,-2.11117,0.657882,-0.421931,0.199645,0.240945,33.1429,5.25749,-2.1413,0.720683,-0.476308,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.3232,-4.26313,32.7911,5.97349,-0.647169,0.336132,-1.83684,0.199491,2.65913,30.9837,3.32429,-0.412305,0.322849,-1.80476,0.199491,-0.44936,31.2103,3.73923,-0.30075,0.374569,-0.157592,0.199491,1.29626,31.2664,7.21138,-0.323794,0.40445,-0.260039,0.199491,0.175036,29.6779,6.01088,-2.05677,0.528456,-0.400978,0.199645,0.27183,33.7643,5.45884,-2.14955,0.695288,-0.486253,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.3333,-4.15522,33.4997,6.1601,-0.772481,0.329702,-1.86592,0.199491,2.54502,31.6997,3.48964,-0.422989,0.341726,-1.79856,0.199491,-0.447235,31.9278,3.97823,-0.341418,0.548273,-0.158083,0.199491,1.27381,31.9163,7.27086,-0.315621,0.338498,-0.248622,0.199491,0.131015,30.4083,6.14836,-2.04727,0.479826,-0.405692,0.199645,0.305419,34.3735,5.65714,-2.02909,0.453645,-0.428243,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.3434,-4.0517,34.1962,6.34855,-0.616347,0.394126,-1.79809,0.199491,2.43343,32.4087,3.65388,-0.304303,0.385822,-1.7445,0.199491,-0.439113,32.6313,4.2193,-0.334486,0.446519,-0.135803,0.199491,1.25192,32.5533,7.32672,-0.315909,0.29898,-0.240758,0.199491,0.0844297,31.1263,6.28961,-2.13197,0.608436,-0.460204,0.199645,0.336884,34.981,5.85249,-2.06744,0.485658,-0.453677,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.3535,-3.9559,34.8856,6.54325,-0.277115,0.461669,-1.63888,0.199491,2.32103,33.1086,3.82071,-0.332956,0.400398,-1.74188,0.199491,-0.427917,33.3237,4.44605,-0.325294,0.287559,-0.115645,0.199491,1.22981,33.1735,7.38169,-0.351537,0.395621,-0.245798,0.199491,0.0475571,31.8338,6.4338,-2.16619,0.633263,-0.489746,0.199645,0.364302,35.583,6.05127,-2.21431,0.670187,-0.538308,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.3636,-3.87369,35.5748,6.74769,-0.316372,0.475986,-1.63869,0.199491,2.22048,33.783,3.98474,-0.46548,0.397285,-1.78061,0.199491,-0.422252,34.0034,4.6697,-0.355406,0.443215,-0.112251,0.199491,1.20517,33.7845,7.44174,-0.356929,0.385868,-0.233253,0.199491,0.0243904,32.5286,6.57492,-2.13863,0.557634,-0.483415,0.199645,0.387828,36.1853,6.24422,-2.12672,0.503702,-0.495425,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.3737,-3.8151,36.2709,6.9674,-0.619618,0.452096,-1.76456,0.199491,2.13424,34.4364,4.13988,-0.362005,0.437801,-1.72429,0.199491,-0.417408,34.6699,4.87869,-0.370129,0.494704,-0.10523,0.199491,1.19339,34.3791,7.52228,-0.35551,0.354445,-0.213009,0.199491,0.00567398,33.1966,6.70932,-2.23059,0.658829,-0.547305,0.199645,0.404138,36.798,6.43166,-2.23853,0.627256,-0.559799,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.3838,-3.79197,36.9725,7.21386,-0.457228,0.481008,-1.68468,0.199491,2.06575,35.0674,4.28265,-0.480369,0.441576,-1.75757,0.199491,-0.413985,35.3258,5.05906,-0.364363,0.370286,-0.08824,0.199491,1.19486,34.9545,7.62738,-0.378855,0.438298,-0.199783,0.199491,0.00319613,33.8343,6.83841,-2.19575,0.577056,-0.537789,0.199645,0.410096,37.4279,6.6141,-2.17774,0.498583,-0.528151,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.3939,-3.79954,37.6717,7.48204,-0.347076,0.49315,-1.62935,0.199491,2.02478,35.6619,4.40828,-0.343004,0.479365,-1.67806,0.199491,-0.424848,35.9772,5.21835,-0.387523,0.546093,-0.0886752,0.199491,1.19968,35.5175,7.74942,-0.372603,0.393404,-0.166299,0.199491,0.0115132,34.4485,6.96318,-2.29257,0.662879,-0.603623,0.199645,0.419361,38.0767,6.80043,-2.28444,0.603991,-0.585101,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.404,-3.82725,38.3678,7.76946,-0.535954,0.47986,-1.71645,0.199491,2.00047,36.2278,4.52207,-0.491052,0.477187,-1.72695,0.199491,-0.448903,36.6244,5.35349,-0.398841,0.619398,-0.0864731,0.199491,1.20479,36.0686,7.88305,-0.39114,0.492974,-0.138231,0.199491,0.0313217,35.0424,7.0914,-2.24757,0.570806,-0.585824,0.199645,0.43352,38.7339,6.98846,-2.26126,0.538643,-0.574126,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.4141,-3.86919,39.0631,8.06808,-0.566028,0.478881,-1.73031,0.199491,1.98693,36.7832,4.626,-0.499312,0.491302,-1.71214,0.199491,-0.475682,37.2617,5.47609,-0.388631,0.473293,-0.0726249,0.199491,1.21137,36.6049,8.02769,-0.384837,0.44095,-0.100671,0.199491,0.055758,35.6179,7.21817,-2.3286,0.628145,-0.640096,0.199645,0.447749,39.3854,7.17813,-2.3227,0.580746,-0.60744,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
