time,0_rod(strut).X,0_rod(strut).Y,0_rod(strut).Z,0_rod(strut).Euler1,0_rod(strut).Euler2,0_rod(strut).Euler3,0_rod(strut).mass,1_rod(strut).X,1_rod(strut).Y,1_rod(strut).Z,1_rod(strut).Euler1,1_rod(strut).Euler2,1_rod(strut).Euler3,1_rod(strut).mass,2_rod(strut).X,2_rod(strut).Y,2_rod(strut).Z,2_rod(strut).Euler1,2_rod(strut).Euler2,2_rod(strut).Euler3,2_rod(strut).mass,3_rod(strut).X,3_rod(strut).Y,3_rod(strut).Z,3_rod(strut).Euler1,3_rod(strut).Euler2,3_rod(strut).Euler3,3_rod(strut).mass,4_rod(strut).X,4_rod(strut).Y,4_rod(strut).Z,4_rod(strut).Euler1,4_rod(strut).Euler2,4_rod(strut).Euler3,4_rod(strut).mass,5_rod(strut).X,5_rod(strut).Y,5_rod(strut).Z,5_rod(strut).Euler1,5_rod(strut).Euler2,5_rod(strut).Euler3,5_rod(strut).mass,6_rod(payload_bars compound_hmTa4v).X,6_rod(payload_bars compound_hmTa4v).Y,6_rod(payload_bars compound_hmTa4v).Z,6_rod(payload_bars compound_hmTa4v).Euler1,6_rod(payload_bars compound_hmTa4v).Euler2,6_rod(payload_bars compound_hmTa4v).Euler3,6_rod(payload_bars compound_hmTa4v).mass,7_rod(payload_bars compound_hmTa4v).X,7_rod(payload_bars compound_hmTa4v).Y,7_rod(payload_bars compound_hmTa4v).Z,7_rod(payload_bars compound_hmTa4v).Euler1,7_rod(payload_bars compound_hmTa4v).Euler2,7_rod(payload_bars compound_hmTa4v).Euler3,7_rod(payload_bars compound_hmTa4v).mass,8_rod(payload_bars compound_hmTa4v).X,8_rod(payload_bars compound_hmTa4v).Y,8_rod(payload_bars compound_hmTa4v).Z,8_rod(payload_bars compound_hmTa4v).Euler1,8_rod(payload_bars compound_hmTa4v).Euler2,8_rod(payload_bars compound_hmTa4v).Euler3,8_rod(payload_bars compound_hmTa4v).mass,9_rod(payload_bars compound_hmTa4v).X,9_rod(payload_bars compound_hmTa4v).Y,9_rod(payload_bars compound_hmTa4v).Z,9_rod(payload_bars compound_hmTa4v).Euler1,9_rod(payload_bars compound_hmTa4v).Euler2,9_rod(payload_bars compound_hmTa4v).Euler3,9_rod(payload_bars compound_hmTa4v).mass,10_rod(payload_bars compound_hmTa4v).X,10_rod(payload_bars compound_hmTa4v).Y,10_rod(payload_bars compound_hmTa4v).Z,10_rod(payload_bars compound_hmTa4v).Euler1,10_rod(payload_bars compound_hmTa4v).Euler2,10_rod(payload_bars compound_hmTa4v).Euler3,10_rod(payload_bars compound_hmTa4v).mass,
0.2121,-0.391931,7.34309,-0.00362727,0.935448,0.580942,2.80794,0.0199491,0.157613,8.42366,-0.210682,1.95662,-0.348796,-3.10043,0.0199491,0.123735,8.21324,-0.107032,1.00182,0.312636,-2.27479,0.0199491,-0.410577,8.06903,-0.0988747,0.999196,0.0665241,-1.73388,0.0199491,-0.164042,8.03337,0.336308,1.49269,-1.37247,-2.23855,0.0199645,-0.198518,7.94189,-0.336881,0.279735,-1.26852,-0.728061,0.0199491,0.0800459,7.69608,0.0474285,1.02524,0.331262,-0.684118,0.256021,0.0800459,7.69608,0.0474285,1.02524,0.331262,-0.684118,0.256021,0.0800459,7.69608,0.0474285,1.02524,0.331262,-0.684118,0.256021,0.0800459,7.69608,0.0474285,1.02524,0.331262,-0.684118,0.256021,0.0800459,7.69608,0.0474285,1.02524,0.331262,-0.684118,0.256021,
0.2222,-0.363715,7.10462,-0.0156666,0.999298,0.561631,2.81104,0.0199491,0.121587,8.22056,-0.19775,2.0227,-0.366406,-3.12099,0.0199491,0.0985743,8.00642,-0.0985505,1.05992,0.28861,-2.27449,0.0199491,-0.427632,7.82725,-0.100921,1.04472,0.04076,-1.72618,0.0199491,-0.182174,7.80127,0.338604,1.65117,-1.38385,-2.33658,0.0199645,-0.20323,7.72088,-0.337132,0.286818,-1.27447,-0.6745,0.0199491,0.085725,7.48508,0.046698,1.08795,0.311178,-0.683818,0.256021,0.085725,7.48508,0.046698,1.08795,0.311178,-0.683818,0.256021,0.085725,7.48508,0.046698,1.08795,0.311178,-0.683818,0.256021,0.085725,7.48508,0.046698,1.08795,0.311178,-0.683818,0.256021,0.085725,7.48508,0.046698,1.08795,0.311178,-0.683818,0.256021,
0.2323,-0.334199,6.85828,-0.0285891,1.0654,0.539878,2.81743,0.0199491,0.0830197,8.00517,-0.184206,2.09374,-0.381499,-3.14049,0.0199491,0.0724298,7.78821,-0.0891723,1.12417,0.266915,-2.2726,0.0199491,-0.442775,7.57446,-0.101942,1.09423,0.0156062,-1.71766,0.0199491,-0.19827,7.55713,0.341531,1.80321,-1.39769,-2.42575,0.0199645,-0.209443,7.49018,-0.337002,0.299053,-1.2843,-0.62189,0.0199491,0.0913866,7.2644,0.04576,1.15186,0.289213,-0.680701,0.256021,0.0913866,7.2644,0.04576,1.15186,0.289213,-0.680701,0.256021,0.0913866,7.2644,0.04576,1.15186,0.289213,-0.680701,0.256021,0.0913866,7.2644,0.04576,1.15186,0.289213,-0.680701,0.256021,0.0913866,7.2644,0.04576,1.15186,0.289213,-0.680701,0.256021,
0.2424,-0.302671,6.60372,-0.0422217,1.13423,0.514721,2.82686,0.0199491,0.04271,7.77784,-0.168724,2.16659,-0.399284,3.12339,0.0199491,0.0450655,7.55866,-0.0782628,1.18964,0.243698,-2.26667,0.0199491,-0.456193,7.31109,-0.102085,1.14826,-0.00972074,-1.70706,0.0199491,-0.211867,7.30075,0.345469,1.93686,-1.41856,-2.49681,0.0199645,-0.216618,7.24964,-0.335782,0.300112,-1.29485,-0.556155,0.0199491,0.0968681,7.03404,0.0443749,1.21695,0.265658,-0.675261,0.256021,0.0968681,7.03404,0.0443749,1.21695,0.265658,-0.675261,0.256021,0.0968681,7.03404,0.0443749,1.21695,0.265658,-0.675261,0.256021,0.0968681,7.03404,0.0443749,1.21695,0.265658,-0.675261,0.256021,0.0968681,7.03404,0.0443749,1.21695,0.265658,-0.675261,0.256021,
0.2525,-0.269653,6.34152,-0.0565283,1.20391,0.489822,2.83804,0.0199491,0.000756941,7.53798,-0.15161,2.24015,-0.419501,3.10427,0.0199491,0.0169892,7.31717,-0.0665653,1.2562,0.218768,-2.25947,0.0199491,-0.469318,7.03747,-0.100594,1.21138,-0.0363236,-1.68824,0.0199491,-0.223248,7.03245,0.349617,2.10765,-1.43842,-2.60372,0.0199645,-0.224576,6.99907,-0.333666,0.28791,-1.30478,-0.475492,0.0199491,0.102282,6.794,0.0426402,1.28314,0.240175,-0.667925,0.256021,0.102282,6.794,0.0426402,1.28314,0.240175,-0.667925,0.256021,0.102282,6.794,0.0426402,1.28314,0.240175,-0.667925,0.256021,0.102282,6.794,0.0426402,1.28314,0.240175,-0.667925,0.256021,0.102282,6.794,0.0426402,1.28314,0.240175,-0.667925,0.256021,
0.2626,-0.235333,6.07161,-0.0713676,1.27537,0.464701,2.8516,0.0199491,-0.0427677,7.28524,-0.132845,2.316,-0.442887,3.08383,0.0199491,-0.012371,7.06372,-0.0536019,1.3243,0.192092,-2.24913,0.0199491,-0.479001,6.75264,-0.0982015,1.26976,-0.0624314,-1.67781,0.0199491,-0.232118,6.75222,0.354532,2.3001,-1.46229,-2.73161,0.0199645,-0.233705,6.7384,-0.330298,0.255033,-1.30668,-0.373525,0.0199491,0.107445,6.5444,0.040492,1.35107,0.213122,-0.658147,0.256021,0.107445,6.5444,0.040492,1.35107,0.213122,-0.658147,0.256021,0.107445,6.5444,0.040492,1.35107,0.213122,-0.658147,0.256021,0.107445,6.5444,0.040492,1.35107,0.213122,-0.658147,0.256021,0.107445,6.5444,0.040492,1.35107,0.213122,-0.658147,0.256021,
0.2727,-0.199682,5.79414,-0.0874215,1.35034,0.432025,2.86748,0.0199491,-0.0875578,7.0192,-0.11256,2.39268,-0.468684,3.06305,0.0199491,-0.042238,6.79792,-0.039972,1.39329,0.163836,-2.23782,0.0199491,-0.488309,6.45747,-0.094008,1.33235,-0.0912813,-1.65818,0.0199491,-0.238487,6.46055,0.359508,2.57487,-1.48314,-2.94085,0.0199645,-0.243235,6.46711,-0.326058,0.217607,-1.31223,-0.264936,0.0199491,0.112448,6.28523,0.0380551,1.4201,0.184489,-0.646905,0.256021,0.112448,6.28523,0.0380551,1.4201,0.184489,-0.646905,0.256021,0.112448,6.28523,0.0380551,1.4201,0.184489,-0.646905,0.256021,0.112448,6.28523,0.0380551,1.4201,0.184489,-0.646905,0.256021,0.112448,6.28523,0.0380551,1.4201,0.184489,-0.646905,0.256021,
0.2828,-0.163336,5.50977,-0.103179,1.42332,0.409654,2.88435,0.0199491,-0.133422,6.73938,-0.0907217,2.47185,-0.499318,3.04001,0.0199491,-0.072471,6.51942,-0.025842,1.46401,0.133172,-2.22651,0.0199491,-0.49489,6.15083,-0.0885022,1.39556,-0.119739,-1.64276,0.0199491,-0.242776,6.15736,0.364302,2.96934,-1.48898,3.01434,0.0199645,-0.253828,6.18532,-0.320932,0.168969,-1.30462,-0.144914,0.0199491,0.117219,6.01659,0.035278,1.49067,0.153264,-0.63324,0.256021,0.117219,6.01659,0.035278,1.49067,0.153264,-0.63324,0.256021,0.117219,6.01659,0.035278,1.49067,0.153264,-0.63324,0.256021,0.117219,6.01659,0.035278,1.49067,0.153264,-0.63324,0.256021,0.117219,6.01659,0.035278,1.49067,0.153264,-0.63324,0.256021,
0.2929,-0.126426,5.21835,-0.121641,1.50013,0.374883,2.903,0.0199491,-0.181607,6.44543,-0.0671739,2.55504,-0.547783,3.01703,0.0199491,-0.104294,6.22836,-0.0109934,1.54208,0.103808,-2.20687,0.0199491,-0.499657,5.83331,-0.0819081,1.46286,-0.151836,-1.62391,0.0199491,-0.243369,5.84269,0.369451,-2.84851,-1.48813,2.61659,0.0199645,-0.266215,5.89277,-0.313853,0.114051,-1.29321,-0.0132951,0.0199491,0.12196,5.73847,0.0322578,1.56209,0.118792,-0.618719,0.256021,0.12196,5.73847,0.0322578,1.56209,0.118792,-0.618719,0.256021,0.12196,5.73847,0.0322578,1.56209,0.118792,-0.618719,0.256021,0.12196,5.73847,0.0322578,1.56209,0.118792,-0.618719,0.256021,0.12196,5.73847,0.0322578,1.56209,0.118792,-0.618719,0.256021,
0.303,-0.087637,4.91995,-0.140363,1.57999,0.337356,2.92479,0.0199491,-0.227467,6.13744,-0.0400294,2.6418,-0.567462,2.9877,0.0199491,-0.134007,5.92463,0.00735296,1.61091,0.0640436,-2.19726,0.0199491,-0.503493,5.5048,-0.0732068,1.52619,-0.186804,-1.5995,0.0199491,-0.240626,5.5167,0.374581,-2.41169,-1.47599,2.24905,0.0199645,-0.277554,5.58946,-0.306545,0.0619972,-1.28148,0.112686,0.0199491,0.125794,5.45086,0.0285246,1.63584,0.082028,-0.601314,0.256021,0.125794,5.45086,0.0285246,1.63584,0.082028,-0.601314,0.256021,0.125794,5.45086,0.0285246,1.63584,0.082028,-0.601314,0.256021,0.125794,5.45086,0.0285246,1.63584,0.082028,-0.601314,0.256021,0.125794,5.45086,0.0285246,1.63584,0.082028,-0.601314,0.256021,
0.3131,-0.0494246,4.61514,-0.161924,1.66431,0.275724,2.94774,0.0199491,-0.273795,5.81456,-0.0116682,2.73053,-0.591775,2.95782,0.0199491,-0.164343,5.60771,0.0262794,1.68494,0.0252012,-2.17859,0.0199491,-0.503055,5.16588,-0.0634867,1.58846,-0.224434,-1.58217,0.0199491,-0.233655,5.18025,0.380147,-2.0492,-1.45415,1.95612,0.0199645,-0.290564,5.27507,-0.297232,-0.000697666,-1.27491,0.253191,0.0199491,0.129226,5.15375,0.0246028,1.70991,0.0425113,-0.581359,0.256021,0.129226,5.15375,0.0246028,1.70991,0.0425113,-0.581359,0.256021,0.129226,5.15375,0.0246028,1.70991,0.0425113,-0.581359,0.256021,0.129226,5.15375,0.0246028,1.70991,0.0425113,-0.581359,0.256021,0.129226,5.15375,0.0246028,1.70991,0.0425113,-0.581359,0.256021,
0.3232,-0.0121518,4.30429,-0.181237,1.74049,0.251857,2.97023,0.0199491,-0.319042,5.47706,0.0199472,2.82343,-0.626292,2.92549,0.0199491,-0.193363,5.27784,0.0467828,1.75865,-0.0172049,-2.15805,0.0199491,-0.502836,4.81496,-0.0520894,1.66066,-0.26369,-1.54889,0.0199491,-0.222476,4.83307,0.384732,-1.71354,-1.42253,1.68787,0.0199645,-0.304735,4.94892,-0.286812,-0.0300162,-1.24165,0.362329,0.0199491,0.132325,4.84725,0.0199891,1.78388,-0.00042594,-0.561252,0.256021,0.132325,4.84725,0.0199891,1.78388,-0.00042594,-0.561252,0.256021,0.132325,4.84725,0.0199891,1.78388,-0.00042594,-0.561252,0.256021,0.132325,4.84725,0.0199891,1.78388,-0.00042594,-0.561252,0.256021,0.132325,4.84725,0.0199891,1.78388,-0.00042594,-0.561252,0.256021,
0.3333,0.0227663,3.98547,-0.201901,1.82192,0.213156,2.99431,0.0199491,-0.361197,5.12558,0.0553906,2.91418,-0.685873,2.88745,0.0199491,-0.220934,4.93472,0.0677908,1.82526,-0.0645716,-2.13198,0.0199491,-0.497802,4.45329,-0.0396269,1.73009,-0.304805,-1.52222,0.0199491,-0.212482,4.47479,0.385403,-1.47044,-1.37531,1.49776,0.0199645,-0.31811,4.61069,-0.272628,-0.0431966,-1.20012,0.455827,0.0199491,0.134907,4.53146,0.0150719,1.85992,-0.0428095,-0.53885,0.256021,0.134907,4.53146,0.0150719,1.85992,-0.0428095,-0.53885,0.256021,0.134907,4.53146,0.0150719,1.85992,-0.0428095,-0.53885,0.256021,0.134907,4.53146,0.0150719,1.85992,-0.0428095,-0.53885,0.256021,0.134907,4.53146,0.0150719,1.85992,-0.0428095,-0.53885,0.256021,
0.3434,0.0567561,3.65961,-0.222631,1.90332,0.167486,3.01624,0.0199491,-0.401123,4.75883,0.087852,3.01388,-0.72654,2.84956,0.0199491,-0.246816,4.5788,0.0888014,1.89947,-0.106812,-2.1087,0.0199491,-0.490009,4.08151,-0.0273461,1.7981,-0.345371,-1.49459,0.0199491,-0.195149,4.10993,0.388186,-1.28355,-1.33146,1.37715,0.0199645,-0.331262,4.2599,-0.259353,-0.048121,-1.16637,0.543008,0.0199491,0.136453,4.206,0.0103124,1.93498,-0.0856415,-0.517193,0.256021,0.136453,4.206,0.0103124,1.93498,-0.0856415,-0.517193,0.256021,0.136453,4.206,0.0103124,1.93498,-0.0856415,-0.517193,0.256021,0.136453,4.206,0.0103124,1.93498,-0.0856415,-0.517193,0.256021,0.136453,4.206,0.0103124,1.93498,-0.0856415,-0.517193,0.256021,
0.3535,0.089212,3.32628,-0.242444,1.98431,0.1229,3.03913,0.0199491,-0.438042,4.37781,0.118866,3.11705,-0.762746,2.81139,0.0199491,-0.270467,4.21041,0.108885,1.97457,-0.147267,-2.08679,0.0199491,-0.479833,3.69913,-0.0148838,1.86773,-0.3851,-1.46243,0.0199491,-0.173534,3.73777,0.390799,-1.12452,-1.2884,1.28959,0.0199645,-0.343325,3.89634,-0.246145,-0.0337169,-1.13045,0.612187,0.0199491,0.137105,3.8709,0.00567067,2.00994,-0.12732,-0.496389,0.256021,0.137105,3.8709,0.00567067,2.00994,-0.12732,-0.496389,0.256021,0.137105,3.8709,0.00567067,2.00994,-0.12732,-0.496389,0.256021,0.137105,3.8709,0.00567067,2.00994,-0.12732,-0.496389,0.256021,0.137105,3.8709,0.00567067,2.00994,-0.12732,-0.496389,0.256021,
0.3636,0.120613,2.98505,-0.263024,2.06881,0.05391,3.06117,0.0199491,-0.471995,3.98257,0.148035,-3.06,-0.796512,2.77297,0.0199491,-0.292368,3.82936,0.127809,2.05152,-0.185021,-2.06474,0.0199491,-0.46514,3.30716,-0.00297145,1.93278,-0.422934,-1.43497,0.0199491,-0.148774,3.35854,0.393072,-0.977689,-1.24612,1.21804,0.0199645,-0.353445,3.5197,-0.232401,-0.018889,-1.1008,0.681716,0.0199491,0.136723,3.52615,0.00135046,2.08666,-0.166311,-0.475436,0.256021,0.136723,3.52615,0.00135046,2.08666,-0.166311,-0.475436,0.256021,0.136723,3.52615,0.00135046,2.08666,-0.166311,-0.475436,0.256021,0.136723,3.52615,0.00135046,2.08666,-0.166311,-0.475436,0.256021,0.136723,3.52615,0.00135046,2.08666,-0.166311,-0.475436,0.256021,
0.3737,0.151275,2.63539,-0.277743,2.14858,0.0363881,3.08262,0.0199491,-0.501881,3.57419,0.176162,-2.95314,-0.822828,2.73562,0.0199491,-0.311449,3.43668,0.14602,2.12808,-0.22229,-2.04276,0.0199491,-0.44728,2.90411,0.00895835,2.00749,-0.457805,-1.40512,0.0199491,-0.120911,2.97267,0.394555,-0.839702,-1.2028,1.15773,0.0199645,-0.362274,3.13036,-0.219357,0.037123,-1.05847,0.7128,0.0199491,0.135273,3.17167,-0.0031749,2.16304,-0.204802,-0.454493,0.256021,0.135273,3.17167,-0.0031749,2.16304,-0.204802,-0.454493,0.256021,0.135273,3.17167,-0.0031749,2.16304,-0.204802,-0.454493,0.256021,0.135273,3.17167,-0.0031749,2.16304,-0.204802,-0.454493,0.256021,0.135273,3.17167,-0.0031749,2.16304,-0.204802,-0.454493,0.256021,
0.3838,0.179082,2.27691,-0.293951,2.23168,-0.0211009,3.10632,0.0199491,-0.528193,3.15231,0.201538,-2.83717,-0.857504,2.69645,0.0199491,-0.327785,3.03249,0.162934,2.21589,-0.251871,-2.02456,0.0199491,-0.425483,2.49325,0.0223866,2.06735,-0.489117,-1.36972,0.0199491,-0.0929988,2.58116,0.394164,-0.65744,-1.1504,1.05308,0.0199645,-0.368192,2.72807,-0.205436,0.0647464,-1.03232,0.771007,0.0199491,0.133015,2.80719,-0.00730777,2.23976,-0.240632,-0.430772,0.256021,0.133015,2.80719,-0.00730777,2.23976,-0.240632,-0.430772,0.256021,0.133015,2.80719,-0.00730777,2.23976,-0.240632,-0.430772,0.256021,0.133015,2.80719,-0.00730777,2.23976,-0.240632,-0.430772,0.256021,0.133015,2.80719,-0.00730777,2.23976,-0.240632,-0.430772,0.256021,
0.3939,0.207059,1.9094,-0.304729,2.30961,-0.0214594,3.12821,0.0199491,-0.548225,2.72032,0.230227,-2.72197,-0.912369,2.64837,0.0199491,-0.341374,2.61678,0.17927,2.28263,-0.292062,-1.99503,0.0199491,-0.399029,2.07138,0.0342995,2.15021,-0.522525,-1.3424,0.0199491,-0.0611972,2.18138,0.393381,-0.544376,-1.10444,1.01612,0.0199645,-0.371094,2.31432,-0.190492,0.155401,-0.977757,0.770894,0.0199491,0.12914,2.43282,-0.0120078,2.31825,-0.276542,-0.408176,0.256021,0.12914,2.43282,-0.0120078,2.31825,-0.276542,-0.408176,0.256021,0.12914,2.43282,-0.0120078,2.31825,-0.276542,-0.408176,0.256021,0.12914,2.43282,-0.0120078,2.31825,-0.276542,-0.408176,0.256021,0.12914,2.43282,-0.0120078,2.31825,-0.276542,-0.408176,0.256021,
0.404,0.233308,1.84138,-0.300804,2.15692,-0.0581653,2.8695,0.0199491,-0.517169,2.51288,0.381152,-2.44492,-0.887637,2.34194,0.0199491,-0.310733,2.43718,0.310156,2.28099,-0.465734,-2.06145,0.0199491,-0.404578,1.92168,0.0546802,2.44037,-0.740557,-1.5635,0.0199491,-0.049107,1.956,0.424405,-0.864728,-0.944237,1.26749,0.0199645,-0.376286,2.1824,-0.110663,-0.292976,-0.962949,1.24794,0.0199491,0.141599,2.2756,0.0616337,2.30671,-0.453196,-0.478594,0.256021,0.141599,2.2756,0.0616337,2.30671,-0.453196,-0.478594,0.256021,0.141599,2.2756,0.0616337,2.30671,-0.453196,-0.478594,0.256021,0.141599,2.2756,0.0616337,2.30671,-0.453196,-0.478594,0.256021,0.141599,2.2756,0.0616337,2.30671,-0.453196,-0.478594,0.256021,
0.4141,0.170264,1.88453,-0.25544,2.1558,-0.368443,2.87623,0.0199491,-0.450945,2.51121,0.581957,-2.33544,-0.857308,2.07344,0.0199491,-0.261012,2.42442,0.484886,2.18133,-0.63869,-2.06825,0.0199491,-0.42058,1.9808,0.177936,2.26422,-0.879595,-1.58462,0.0199491,-0.0265615,1.92473,0.519063,-0.894052,-0.787645,1.26326,0.0199645,-0.374885,2.24281,0.0461565,-0.47558,-0.813121,1.35344,0.0199491,0.149792,2.26417,0.173071,2.23643,-0.61135,-0.499018,0.256021,0.149792,2.26417,0.173071,2.23643,-0.61135,-0.499018,0.256021,0.149792,2.26417,0.173071,2.23643,-0.61135,-0.499018,0.256021,0.149792,2.26417,0.173071,2.23643,-0.61135,-0.499018,0.256021,0.149792,2.26417,0.173071,2.23643,-0.61135,-0.499018,0.256021,
0.4242,0.113359,1.9461,-0.184544,2.07937,-0.536634,2.88913,0.0199491,-0.380026,2.51894,0.769979,-2.23222,-0.847261,1.82092,0.0199491,-0.211461,2.42409,0.647547,2.07218,-0.787437,-2.03315,0.0199491,-0.432327,2.03683,0.309171,2.13298,-1.02815,-1.55074,0.0199491,-0.0157141,1.90485,0.602825,-0.950773,-0.638309,1.24866,0.0199645,-0.373906,2.3094,0.205791,-0.602767,-0.683815,1.41225,0.0199491,0.157473,2.27159,0.284206,2.15585,-0.753283,-0.494472,0.256021,0.157473,2.27159,0.284206,2.15585,-0.753283,-0.494472,0.256021,0.157473,2.27159,0.284206,2.15585,-0.753283,-0.494472,0.256021,0.157473,2.27159,0.284206,2.15585,-0.753283,-0.494472,0.256021,0.157473,2.27159,0.284206,2.15585,-0.753283,-0.494472,0.256021,
0.4343,0.0599123,2.00168,-0.0972794,1.97348,-0.645206,2.92494,0.0199491,-0.308211,2.50426,0.949015,-2.17589,-0.811154,1.62313,0.0199491,-0.160268,2.40872,0.802769,1.9418,-0.924782,-1.97352,0.0199491,-0.439675,2.08109,0.444384,2.01812,-1.16401,-1.51358,0.0199491,-0.0134237,1.88197,0.685031,-1.01802,-0.497207,1.23287,0.0199645,-0.36686,2.35928,0.368285,-0.701662,-0.556057,1.44756,0.0199491,0.164539,2.27015,0.394934,2.05844,-0.889165,-0.471808,0.256021,0.164539,2.27015,0.394934,2.05844,-0.889165,-0.471808,0.256021,0.164539,2.27015,0.394934,2.05844,-0.889165,-0.471808,0.256021,0.164539,2.27015,0.394934,2.05844,-0.889165,-0.471808,0.256021,0.164539,2.27015,0.394934,2.05844,-0.889165,-0.471808,0.256021,
0.4444,0.00769652,2.05296,6.87359e-06,1.8557,-0.763849,2.98047,0.0199491,-0.235726,2.4704,1.11787,-2.12719,-0.770496,1.44142,0.0199491,-0.108948,2.37801,0.95089,1.77789,-1.04801,-1.87749,0.0199491,-0.442545,2.11495,0.586112,1.79166,-1.28643,-1.3644,0.0199491,-0.0163994,1.85789,0.76885,-1.08427,-0.369752,1.20705,0.0199645,-0.351774,2.39263,0.533386,-0.795202,-0.428246,1.47104,0.0199491,0.170883,2.25924,0.505391,1.93348,-1.0167,-0.420123,0.256021,0.170883,2.25924,0.505391,1.93348,-1.0167,-0.420123,0.256021,0.170883,2.25924,0.505391,1.93348,-1.0167,-0.420123,0.256021,0.170883,2.25924,0.505391,1.93348,-1.0167,-0.420123,0.256021,0.170883,2.25924,0.505391,1.93348,-1.0167,-0.420123,0.256021,
0.4545,-0.0403112,2.09715,0.109134,1.71228,-0.867172,3.06892,0.0199491,-0.163463,2.41897,1.27682,-2.08503,-0.723655,1.26876,0.0199491,-0.0581267,2.33389,1.09196,1.5652,-1.15424,-1.73347,0.0199491,-0.439935,2.13696,0.732475,1.35789,-1.38215,-1.0058,0.0199491,-0.0250654,1.82937,0.854874,-1.16586,-0.24988,1.18025,0.0199645,-0.329634,2.41041,0.699827,-0.873315,-0.303069,1.47606,0.0199491,0.176422,2.2391,0.61561,1.75828,-1.13375,-0.317292,0.256021,0.176422,2.2391,0.61561,1.75828,-1.13375,-0.317292,0.256021,0.176422,2.2391,0.61561,1.75828,-1.13375,-0.317292,0.256021,0.176422,2.2391,0.61561,1.75828,-1.13375,-0.317292,0.256021,0.176422,2.2391,0.61561,1.75828,-1.13375,-0.317292,0.256021,
0.4646,-0.0831937,2.13462,0.228341,1.53192,-0.960718,-3.09351,0.0199491,-0.0921079,2.35203,1.42585,-2.05433,-0.673471,1.10805,0.0199491,-0.00855747,2.27679,1.22616,1.2599,-1.23491,-1.49731,0.0199491,-0.431823,2.14745,0.88293,0.577332,-1.41395,-0.30109,0.0199491,-0.0380087,1.79736,0.944734,-1.2671,-0.144164,1.14418,0.0199645,-0.300287,2.41219,0.866401,-0.954947,-0.180919,1.47078,0.0199491,0.181073,2.20944,0.725723,1.49407,-1.23204,-0.124731,0.256021,0.181073,2.20944,0.725723,1.49407,-1.23204,-0.124731,0.256021,0.181073,2.20944,0.725723,1.49407,-1.23204,-0.124731,0.256021,0.181073,2.20944,0.725723,1.49407,-1.23204,-0.124731,0.256021,0.181073,2.20944,0.725723,1.49407,-1.23204,-0.124731,0.256021,
0.4747,-0.12154,2.16408,0.356782,1.30287,-1.04054,-2.92588,0.0199491,-0.02234,2.27088,1.56539,-2.04499,-0.623745,0.962907,0.0199491,0.0392454,2.2073,1.35396,0.841353,-1.27504,-1.1499,0.0199491,-0.417899,2.1461,1.03655,-0.0746735,-1.35508,0.272527,0.0199491,-0.0550672,1.76083,1.03792,-1.3688,-0.0448825,1.08996,0.0199645,-0.264386,2.39872,1.03186,-1.04236,-0.0644548,1.45413,0.0199491,0.184989,2.17024,0.835935,1.09401,-1.29691,0.20278,0.256021,0.184989,2.17024,0.835935,1.09401,-1.29691,0.20278,0.256021,0.184989,2.17024,0.835935,1.09401,-1.29691,0.20278,0.256021,0.184989,2.17024,0.835935,1.09401,-1.29691,0.20278,0.256021,0.184989,2.17024,0.835935,1.09401,-1.29691,0.20278,0.256021,
0.4848,-0.151515,2.18515,0.493976,1.00937,-1.10641,-2.69926,0.0199491,0.0449351,2.17569,1.69605,-2.05414,-0.581489,0.827548,0.0199491,0.0840427,2.12587,1.47565,0.381976,-1.2579,-0.761218,0.0199491,-0.398255,2.13251,1.19195,-0.411571,-1.2615,0.52702,0.0199491,-0.0757969,1.71923,1.13323,-1.45965,0.0539092,1.02176,0.0199645,-0.222497,2.36922,1.19563,-1.13234,0.0461254,1.42497,0.0199491,0.188055,2.12164,0.946461,0.592481,-1.30924,0.630454,0.256021,0.188055,2.12164,0.946461,0.592481,-1.30924,0.630454,0.256021,0.188055,2.12164,0.946461,0.592481,-1.30924,0.630454,0.256021,0.188055,2.12164,0.946461,0.592481,-1.30924,0.630454,0.256021,0.188055,2.12164,0.946461,0.592481,-1.30924,0.630454,0.256021,
0.4949,-0.173596,2.19341,0.639511,0.71657,-1.10629,-2.46911,0.0199491,0.107382,2.06711,1.81765,-2.08702,-0.554156,0.705026,0.0199491,0.125266,2.03235,1.59178,0.0211871,-1.19879,-0.474489,0.0199491,-0.37356,2.1054,1.34788,-0.594752,-1.15811,0.626319,0.0199491,-0.0960199,1.67151,1.2318,-1.55614,0.141138,0.95151,0.0199645,-0.176432,2.32565,1.35692,-1.23154,0.147264,1.38535,0.0199491,0.190402,2.06396,1.05737,0.143784,-1.26782,1.00313,0.256021,0.190402,2.06396,1.05737,0.143784,-1.26782,1.00313,0.256021,0.190402,2.06396,1.05737,0.143784,-1.26782,1.00313,0.256021,0.190402,2.06396,1.05737,0.143784,-1.26782,1.00313,0.256021,0.190402,2.06396,1.05737,0.143784,-1.26782,1.00313,0.256021,
