time,0_rod(payload_bars compound_8RxQJo).X,0_rod(payload_bars compound_8RxQJo).Y,0_rod(payload_bars compound_8RxQJo).Z,0_rod(payload_bars compound_8RxQJo).Euler1,0_rod(payload_bars compound_8RxQJo).Euler2,0_rod(payload_bars compound_8RxQJo).Euler3,0_rod(payload_bars compound_8RxQJo).mass,1_rod(payload_bars compound_8RxQJo).X,1_rod(payload_bars compound_8RxQJo).Y,1_rod(payload_bars compound_8RxQJo).Z,1_rod(payload_bars compound_8RxQJo).Euler1,1_rod(payload_bars compound_8RxQJo).Euler2,1_rod(payload_bars compound_8RxQJo).Euler3,1_rod(payload_bars compound_8RxQJo).mass,2_rod(payload_bars compound_8RxQJo).X,2_rod(payload_bars compound_8RxQJo).Y,2_rod(payload_bars compound_8RxQJo).Z,2_rod(payload_bars compound_8RxQJo).Euler1,2_rod(payload_bars compound_8RxQJo).Euler2,2_rod(payload_bars compound_8RxQJo).Euler3,2_rod(payload_bars compound_8RxQJo).mass,3_rod(payload_bars compound_8RxQJo).X,3_rod(payload_bars compound_8RxQJo).Y,3_rod(payload_bars compound_8RxQJo).Z,3_rod(payload_bars compound_8RxQJo).Euler1,3_rod(payload_bars compound_8RxQJo).Euler2,3_rod(payload_bars compound_8RxQJo).Euler3,3_rod(payload_bars compound_8RxQJo).mass,4_rod(payload_bars compound_8RxQJo).X,4_rod(payload_bars compound_8RxQJo).Y,4_rod(payload_bars compound_8RxQJo).Z,4_rod(payload_bars compound_8RxQJo).Euler1,4_rod(payload_bars compound_8RxQJo).Euler2,4_rod(payload_bars compound_8RxQJo).Euler3,4_rod(payload_bars compound_8RxQJo).mass,5_rod(strut).X,5_rod(strut).Y,5_rod(strut).Z,5_rod(strut).Euler1,5_rod(strut).Euler2,5_rod(strut).Euler3,5_rod(strut).mass,6_rod(strut).X,6_rod(strut).Y,6_rod(strut).Z,6_rod(strut).Euler1,6_rod(strut).Euler2,6_rod(strut).Euler3,6_rod(strut).mass,7_rod(strut).X,7_rod(strut).Y,7_rod(strut).Z,7_rod(strut).Euler1,7_rod(strut).Euler2,7_rod(strut).Euler3,7_rod(strut).mass,8_rod(strut).X,8_rod(strut).Y,8_rod(strut).Z,8_rod(strut).Euler1,8_rod(strut).Euler2,8_rod(strut).Euler3,8_rod(strut).mass,9_rod(strut).X,9_rod(strut).Y,9_rod(strut).Z,9_rod(strut).Euler1,9_rod(strut).Euler2,9_rod(strut).Euler3,9_rod(strut).mass,10_rod(strut).X,10_rod(strut).Y,10_rod(strut).Z,10_rod(strut).Euler1,10_rod(strut).Euler2,10_rod(strut).Euler3,10_rod(strut).mass,
1.5352,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,15.8154,62.0664,40.9758,-1.70732,-0.46847,1.64844,0.199491,14.5223,57.8626,44.4233,-1.83368,-0.978863,1.77212,0.199491,15.7521,58.8406,42.9528,-1.90607,-0.908412,-2.77943,0.199491,15.672,57.1364,41.6733,-1.79572,-0.670921,-3.03098,0.199491,16.9578,58.3706,42.7646,0.471774,-0.660313,2.10939,0.199645,13.6319,59.5827,42.1685,0.561815,-0.720558,2.13075,0.199491,
1.5453,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,15.8159,61.765,41.3053,-1.68197,-0.474539,1.6419,0.199491,14.7124,57.409,44.6578,-1.80608,-0.963673,1.73979,0.199491,15.8859,58.3936,43.195,-1.88146,-0.899217,-2.81579,0.199491,15.7751,56.7557,41.9799,-1.78309,-0.728556,-3.03959,0.199491,17.0261,57.9586,43.034,0.468259,-0.668438,2.13685,0.199645,13.7391,59.1594,42.4619,0.558189,-0.710025,2.16635,0.199491,
1.5554,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,15.8289,61.4458,41.632,-1.66151,-0.475187,1.63486,0.199491,14.8925,56.9449,44.9094,-1.77895,-0.952014,1.71129,0.199491,16.0002,57.946,43.4431,-1.84847,-0.870202,-2.85763,0.199491,15.8851,56.3493,42.2565,-1.751,-0.645095,-3.06112,0.199491,17.1222,57.5462,43.3063,0.465467,-0.671596,2.16385,0.199645,13.8287,58.7309,42.7621,0.558115,-0.702202,2.19727,0.199491,
1.5655,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,15.8638,61.0891,41.9554,-1.64408,-0.464899,1.62428,0.199491,15.0572,56.473,45.1882,-1.74636,-0.944784,1.68418,0.199491,16.0836,57.5017,43.7045,-1.82391,-0.859459,-2.89019,0.199491,16.0064,55.9223,42.4854,-1.72907,-0.669354,-3.07662,0.199491,17.2569,57.14,43.5781,0.460151,-0.663644,2.19266,0.199645,13.8927,58.2989,43.0733,0.551272,-0.694392,2.22685,0.199491,
1.5756,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,15.9166,60.6844,42.2765,-1.62648,-0.445641,1.60733,0.199491,15.1987,55.997,45.4827,-1.70926,-0.937147,1.6586,0.199491,16.1568,57.0649,43.982,-1.79394,-0.844206,-2.9186,0.199491,16.1308,55.4899,42.6903,-1.70216,-0.668456,-3.09743,0.199491,17.4105,56.7365,43.8341,0.460433,-0.652247,2.21717,0.199645,13.9501,57.8542,43.3949,0.541057,-0.687933,2.25429,0.199491,
1.5857,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,15.9727,60.2271,42.5995,-1.60543,-0.421576,1.58367,0.199491,15.3179,55.5215,45.7716,-1.66874,-0.924436,1.63221,0.199491,16.255,56.6404,44.2712,-1.7569,-0.830313,-2.93924,0.199491,16.2446,55.0644,42.9066,-1.67327,-0.617504,-3.12316,0.199491,17.5435,56.3246,44.0681,0.457606,-0.638229,2.24185,0.199645,14.0327,57.3906,43.719,0.537319,-0.687334,2.27645,0.199491,
1.5958,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,16.0258,59.7221,42.926,-1.58165,-0.395843,1.55582,0.199491,15.4236,55.0466,46.043,-1.62899,-0.90492,1.60595,0.199491,16.3888,56.2235,44.5629,-1.7142,-0.830546,-2.95255,0.199491,16.3439,54.6541,43.1575,-1.64665,-0.671284,3.1339,0.199491,17.6353,55.8986,44.2826,0.457747,-0.628849,2.26364,0.199645,14.152,56.9052,44.0396,0.535902,-0.689881,2.29703,0.199491,
1.6059,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,16.0798,59.1879,43.2547,-1.56132,-0.369467,1.52802,0.199491,15.5274,54.568,46.3017,-1.58586,-0.882044,1.57693,0.199491,16.5376,55.8045,44.8519,-1.66811,-0.838323,-2.96344,0.199491,16.4371,54.2471,43.4319,-1.62203,-0.576521,3.10949,0.199491,17.7013,55.4605,44.4905,0.458816,-0.622009,2.28468,0.199645,14.2893,56.4038,44.3565,0.527843,-0.687822,2.32271,0.199491,
1.616,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,16.1366,58.6555,43.5803,-1.5427,-0.34302,1.50208,0.199491,15.6373,54.0739,46.5673,-1.54699,-0.861015,1.55231,0.199491,16.6718,55.3712,45.1397,-1.62254,-0.836606,-2.97698,0.199491,16.5343,53.8213,43.6937,-1.59183,-0.627677,3.08317,0.199491,17.7802,55.017,44.7076,0.458052,-0.611565,2.30801,0.199645,14.4153,55.8947,44.6741,0.519113,-0.684329,2.3489,0.199491,
1.6261,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,16.1946,58.1533,43.8978,-1.52095,-0.31721,1.47933,0.199491,15.7631,53.5549,46.8554,-1.50977,-0.845945,1.53088,0.199491,16.7675,54.9069,45.4291,-1.58625,-0.825273,-2.99498,0.199491,16.6443,53.3623,43.9146,-1.56723,-0.578686,3.062,0.199491,17.9072,54.5738,44.944,0.459952,-0.598031,2.33121,0.199645,14.5017,55.3838,44.9975,0.520203,-0.686093,2.36869,0.199491,
1.6362,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,16.2438,57.684,44.2148,-1.50316,-0.297015,1.46377,0.199491,15.9129,53.0146,47.152,-1.47973,-0.835275,1.51382,0.199491,16.8475,54.4151,45.712,-1.55628,-0.796311,-3.01869,0.199491,16.7583,52.8721,44.1135,-1.54073,-0.568967,3.04367,0.199491,18.0492,54.1209,45.2004,0.465779,-0.586264,2.35344,0.199645,14.5696,54.8699,45.3212,0.522981,-0.685502,2.38887,0.199491,
1.6463,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,16.2712,57.2285,44.5421,-1.48262,-0.286273,1.45397,0.199491,16.0811,52.4715,47.4233,-1.45214,-0.823941,1.49485,0.199491,16.9334,53.8905,45.9783,-1.53665,-0.791393,-3.04317,0.199491,16.8753,52.377,44.3488,-1.51071,-0.597406,3.02491,0.199491,18.1837,53.6467,45.4623,0.466979,-0.577335,2.37795,0.199645,14.6396,54.3438,45.6347,0.516304,-0.670484,2.41927,0.199491,
1.6564,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,16.2787,56.777,44.8834,-1.46459,-0.28583,1.4493,0.199491,16.2687,51.9304,47.6603,-1.42744,-0.810821,1.47304,0.199491,17.0461,53.349,46.2224,-1.51398,-0.757696,-3.0736,0.199491,16.987,51.8771,44.632,-1.49834,-0.513277,3.01989,0.199491,18.2745,53.1423,45.7322,0.468095,-0.576911,2.40209,0.199645,14.7323,53.8036,45.9349,0.518313,-0.656556,2.44875,0.199491,
1.6665,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,16.2685,56.3187,45.2334,-1.44103,-0.290537,1.44657,0.199491,16.4626,51.3871,47.8792,-1.40671,-0.795972,1.45055,0.199491,17.1777,52.7987,46.453,-1.49294,-0.751437,-3.10328,0.199491,17.0958,51.3696,44.9447,-1.46825,-0.565249,3.00569,0.199491,18.3434,52.6128,46.0063,0.470258,-0.582747,2.42564,0.199645,14.8424,53.254,46.224,0.525401,-0.643731,2.47715,0.199491,
1.6766,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,16.2598,55.8485,45.5808,-1.41522,-0.293751,1.44234,0.199491,16.6509,50.8331,48.106,-1.38648,-0.782177,1.42977,0.199491,17.3023,52.2415,46.6883,-1.47189,-0.726917,-3.13192,0.199491,17.2068,50.8467,45.2452,-1.45864,-0.483351,3.00043,0.199491,18.4262,52.0789,46.2784,0.467993,-0.582031,2.45128,0.199645,14.9473,52.6935,46.5174,0.535308,-0.63373,2.50283,0.199491,
1.6867,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,16.2722,55.3527,45.9181,-1.39618,-0.288706,1.43586,0.199491,16.8313,50.2641,48.3588,-1.3612,-0.772182,1.41048,0.199491,17.4006,51.6798,46.9411,-1.45125,-0.708338,3.12487,0.199491,17.3212,50.308,45.4989,-1.43066,-0.504292,2.9859,0.199491,18.5406,51.5548,46.5498,0.473486,-0.578239,2.47276,0.199645,15.0305,52.1242,46.8251,0.542852,-0.625194,2.52561,0.199491,
1.6968,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,16.3095,54.8183,46.2421,-1.37933,-0.273664,1.42427,0.199491,16.996,49.6818,48.6376,-1.33159,-0.763321,1.39392,0.199491,17.4781,51.1155,47.2153,-1.4284,-0.697005,3.10254,0.199491,17.436,49.765,45.7156,-1.40483,-0.4986,2.97111,0.199491,18.6804,51.043,46.8099,0.479438,-0.563809,2.4938,0.199645,15.0994,51.5412,47.1469,0.542866,-0.613977,2.54727,0.199491,
1.7069,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,16.3633,54.2373,46.5568,-1.36276,-0.251955,1.40691,0.199491,17.1378,49.0929,48.9259,-1.29879,-0.750779,1.37875,0.199491,17.5641,50.5606,47.5058,-1.40112,-0.67915,3.08849,0.199491,17.5437,49.2216,45.9301,-1.38605,-0.453814,2.95635,0.199491,18.8121,50.5301,47.0522,0.48828,-0.548521,2.51177,0.199645,15.1811,50.9436,47.4719,0.54376,-0.607029,2.5662,0.199491,
1.717,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,16.4229,53.6075,46.868,-1.34246,-0.226919,1.38488,0.199491,17.2586,48.5027,49.2063,-1.26887,-0.732508,1.36587,0.199491,17.68,50.0206,47.8,-1.36535,-0.67051,3.08155,0.199491,17.6396,48.6827,46.1761,-1.34701,-0.502238,2.92966,0.199491,18.907,50.0011,47.2804,0.497568,-0.536044,2.52824,0.199645,15.2972,50.3325,47.7877,0.547132,-0.605805,2.58312,0.199491,
1.7271,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,16.4866,52.941,47.1778,-1.32323,-0.201564,1.36119,0.199491,17.3688,47.9116,49.4734,-1.23691,-0.708811,1.35108,0.199491,17.8178,49.4878,48.0901,-1.32249,-0.669344,3.07814,0.199491,17.7287,48.1465,46.458,-1.3404,-0.416141,2.91745,0.199491,18.9654,49.4522,47.5019,0.504722,-0.5249,2.54512,0.199645,15.4409,49.7092,48.0928,0.549163,-0.603574,2.60136,0.199491,
1.7372,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,16.5527,52.2634,47.4875,-1.30652,-0.176789,1.33828,0.199491,17.4815,47.312,49.7367,-1.20681,-0.68533,1.33795,0.199491,17.9533,48.9461,48.3774,-1.27925,-0.66705,3.0749,0.199491,17.8186,47.6,46.7449,-1.3002,-0.461163,2.89184,0.199491,19.0189,48.892,47.7277,0.515003,-0.517792,2.56101,0.199645,15.5864,49.0758,48.3953,0.549587,-0.598085,2.62121,0.199491,
1.7473,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,16.6134,51.6043,47.7959,-1.28617,-0.152014,1.31764,0.199491,17.61,46.692,50.0124,-1.17641,-0.666378,1.32631,0.199491,18.0633,48.3734,48.6678,-1.24545,-0.649474,3.06946,0.199491,17.9138,47.0333,46.999,-1.28548,-0.409668,2.87866,0.199491,19.1075,48.335,47.9635,0.525354,-0.505082,2.57857,0.199645,15.7062,48.4324,48.7065,0.544404,-0.581573,2.64377,0.199491,
1.7574,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,16.6642,50.9803,48.1075,-1.27651,-0.132929,1.30458,0.199491,17.7664,46.0504,50.2991,-1.14792,-0.653837,1.31609,0.199491,18.1479,47.7683,48.9579,-1.21601,-0.651716,3.05556,0.199491,18.017,46.436,47.2114,-1.25866,-0.403942,2.86392,0.199491,19.229,47.7755,48.2151,0.537488,-0.491337,2.59609,0.199645,15.7929,47.7809,49.0298,0.556648,-0.5864,2.65752,0.199491,
1.7675,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,16.692,50.3715,48.4334,-1.25361,-0.118675,1.295,0.199491,17.9398,45.4036,50.5722,-1.12296,-0.643911,1.30579,0.199491,18.2315,47.1326,49.2327,-1.19932,-0.618119,3.03993,0.199491,18.1242,45.824,47.4339,-1.22309,-0.426437,2.84797,0.199491,19.3599,47.2012,48.4767,0.548246,-0.478614,2.61492,0.199645,15.8729,47.1195,49.3473,0.566883,-0.582094,2.67494,0.199491,
1.7776,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,16.6998,49.7632,48.7768,-1.22952,-0.114358,1.29134,0.199491,18.1228,44.7669,50.8137,-1.09912,-0.631916,1.29152,0.199491,18.3312,46.4782,49.4843,-1.18247,-0.60093,3.01843,0.199491,18.2402,45.2021,47.7007,-1.22027,-0.354664,2.8475,0.199491,19.4649,46.5941,48.7452,0.557762,-0.476836,2.63354,0.199645,15.9644,46.4489,49.6512,0.577624,-0.568418,2.69677,0.199491,
1.7877,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,16.6914,49.1467,49.1355,-1.20711,-0.118373,1.29125,0.199491,18.3098,44.134,51.0279,-1.07989,-0.619694,1.27562,0.199491,18.4513,45.8215,49.7131,-1.16445,-0.58307,2.99484,0.199491,18.3571,44.5684,48.0078,-1.18024,-0.401439,2.83572,0.199491,19.5413,45.9495,49.0248,0.562161,-0.475669,2.65465,0.199645,16.0755,45.7741,49.9382,0.594025,-0.558723,2.7188,0.199491,
1.7978,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,16.6749,48.5159,49.4971,-1.17672,-0.122264,1.29152,0.199491,18.4935,43.4958,51.2403,-1.06157,-0.606393,1.25928,0.199491,18.5755,45.1579,49.9391,-1.1449,-0.572795,2.97119,0.199491,18.4764,43.9237,48.3223,-1.18224,-0.324606,2.83741,0.199491,19.6167,45.2911,49.3028,0.568128,-0.479746,2.67455,0.199645,16.1922,45.0906,50.2214,0.610301,-0.546691,2.74097,0.199491,
1.8079,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,16.6725,47.8701,49.8474,-1.15279,-0.121897,1.2893,0.199491,18.6741,42.8398,51.4716,-1.04093,-0.59593,1.24527,0.199491,18.6838,44.4846,50.1813,-1.1287,-0.547303,2.95118,0.199491,18.5929,43.2663,48.603,-1.15053,-0.34397,2.82672,0.199491,19.7123,44.6419,49.5776,0.575547,-0.4759,2.69365,0.199645,16.2968,44.3932,50.5175,0.626379,-0.537741,2.76058,0.199491,
1.818,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,16.6954,47.1977,50.1778,-1.13384,-0.112214,1.28266,0.199491,18.8497,42.1645,51.7318,-1.01501,-0.58739,1.2339,0.199491,18.7706,43.7989,50.449,-1.1075,-0.538854,2.9322,0.199491,18.7023,42.6048,48.8396,-1.12733,-0.332306,2.81812,0.199491,19.8313,44.0117,49.8443,0.588588,-0.465315,2.71027,0.199645,16.3859,43.679,50.8314,0.637018,-0.52611,2.77744,0.199491,
1.8281,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,16.7432,46.49,50.4887,-1.1174,-0.0946607,1.2703,0.199491,19.0097,41.473,52.0131,-0.985557,-0.57679,1.22539,0.199491,18.8529,43.1127,50.7387,-1.08498,-0.523042,2.9211,0.199491,18.8032,41.9418,49.0594,-1.11153,-0.295692,2.80935,0.199491,19.9517,43.3906,50.0961,0.606267,-0.45327,2.72382,0.199645,16.4775,42.9492,51.1535,0.644776,-0.515341,2.79199,0.199491,
1.8382,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,16.8073,45.7387,50.7875,-1.09925,-0.0721417,1.25318,0.199491,19.1471,40.773,52.2984,-0.95809,-0.561905,1.21966,0.199491,18.9527,42.4429,51.0367,-1.05603,-0.509021,2.91882,0.199491,18.8955,41.2757,49.2987,-1.06604,-0.33829,2.78843,0.199491,20.0451,42.7551,50.337,0.62218,-0.437438,2.73673,0.199645,16.5935,42.2125,51.4669,0.653679,-0.511773,2.80489,0.199491,
1.8483,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,16.8818,44.9476,51.0799,-1.0795,-0.04814,1.23355,0.199491,19.2657,40.0695,52.5759,-0.930334,-0.541046,1.21327,0.199491,19.0734,41.7898,51.3306,-1.01743,-0.505451,2.92184,0.199491,18.9831,40.6081,49.5772,-1.06618,-0.263134,2.7802,0.199491,20.1011,42.0916,50.5738,0.639065,-0.4295,2.74828,0.199645,16.7392,41.472,51.7634,0.662542,-0.510851,2.81775,0.199491,
1.8584,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,16.9624,44.1353,51.3706,-1.0622,-0.0253668,1.21345,0.199491,19.3782,39.3616,52.8448,-0.904194,-0.518426,1.20755,0.199491,19.1996,41.1378,51.6193,-0.975988,-0.501786,2.92719,0.199491,19.0715,39.9336,49.8778,-1.02008,-0.304391,2.75955,0.199491,20.1385,41.406,50.8131,0.653894,-0.420763,2.76064,0.199645,16.8971,40.7249,52.0506,0.670521,-0.506684,2.83199,0.199491,
1.8685,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,17.0376,43.3277,51.6639,-1.04506,-0.00363748,1.19539,0.199491,19.502,38.641,53.1161,-0.876332,-0.498103,1.20175,0.199491,19.3141,40.4634,51.9088,-0.93797,-0.497503,2.93028,0.199491,19.162,39.2443,50.1617,-1.01209,-0.25231,2.75106,0.199491,20.191,40.7175,51.0585,0.669822,-0.410324,2.77368,0.199645,17.0437,39.9658,52.3429,0.678448,-0.499351,2.84636,0.199491,
1.8786,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,17.0964,42.5467,51.9639,-1.02738,0.0163466,1.18186,0.199491,19.653,37.9035,53.3957,-0.84912,-0.484592,1.19771,0.199491,19.4056,39.7452,52.2022,-0.909212,-0.488107,2.92646,0.199491,19.256,38.5357,50.4019,-0.982452,-0.250624,2.73902,0.199491,20.2839,40.0423,51.3102,0.689175,-0.400406,2.78643,0.199645,17.1584,39.1866,52.6536,0.692177,-0.502826,2.85803,0.199491,
1.8887,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,17.1325,41.7851,52.2795,-1.00724,0.031073,1.17393,0.199491,19.8279,37.1588,53.6705,-0.823366,-0.475839,1.19313,0.199491,19.4901,38.9965,52.4876,-0.893103,-0.457292,2.91848,0.199491,19.3534,37.8045,50.6214,-0.94522,-0.266882,2.7289,0.199491,20.3944,39.3592,51.5742,0.709467,-0.392015,2.79991,0.199645,17.258,38.3963,52.9696,0.707221,-0.501357,2.87063,0.199491,
1.8988,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,17.1473,41.0221,52.6162,-0.982866,0.0376081,1.17244,0.199491,20.004,36.422,53.921,-0.800047,-0.467239,1.18594,0.199491,19.5818,38.2245,52.7512,-0.873238,-0.455327,2.90135,0.199491,19.4661,37.0637,50.8724,-0.943342,-0.208376,2.72852,0.199491,20.5029,38.6513,51.8421,0.72443,-0.384372,2.81499,0.199645,17.3572,37.5973,53.2757,0.722405,-0.485031,2.88714,0.199491,
1.9089,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,17.1476,40.2493,52.972,-0.958576,0.0345655,1.17462,0.199491,20.1775,35.6958,54.1421,-0.778811,-0.457827,1.17517,0.199491,19.6883,37.452,52.9881,-0.860467,-0.427374,2.88427,0.199491,19.5894,36.3093,51.1648,-0.897126,-0.251454,2.72172,0.199491,20.5887,37.898,52.1236,0.736613,-0.385495,2.83079,0.199645,17.4708,36.7969,53.5635,0.742895,-0.473576,2.90502,0.199491,
1.919,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,17.1382,39.4584,53.3374,-0.927662,0.0294251,1.17967,0.199491,20.3452,34.9693,54.3515,-0.760224,-0.447543,1.16268,0.199491,19.8034,36.6792,53.2117,-0.839257,-0.423992,2.86379,0.199491,19.7193,35.5442,51.4808,-0.903741,-0.181651,2.72604,0.199491,20.6656,37.1153,52.4094,0.746383,-0.389273,2.84723,0.199645,17.5936,35.9952,53.8388,0.765607,-0.463186,2.9232,0.199491,
1.9291,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,17.1331,38.6549,53.6957,-0.897286,0.0263908,1.18301,0.199491,20.5107,34.2279,54.5712,-0.740751,-0.438216,1.15149,0.199491,19.9136,35.896,53.4449,-0.823335,-0.403631,2.84722,0.199491,19.8463,34.7681,51.7825,-0.868915,-0.201638,2.72036,0.199491,20.75,36.335,52.6906,0.756679,-0.387887,2.86304,0.199645,17.7146,35.1799,54.1202,0.788737,-0.456837,2.93975,0.199491,
1.9392,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,17.1485,37.8361,54.0328,-0.874298,0.0299532,1.1817,0.199491,20.6797,33.4659,54.8162,-0.716927,-0.431221,1.14335,0.199491,20.0088,35.0953,53.7034,-0.80407,-0.391607,2.83208,0.199491,19.9602,33.9844,52.0426,-0.849329,-0.184279,2.71707,0.199491,20.849,35.5751,52.9657,0.77402,-0.385354,2.87619,0.199645,17.8251,34.3453,54.4199,0.808944,-0.451034,2.95318,0.199491,
1.9493,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,17.1902,36.9947,54.3436,-0.855155,0.0421681,1.17463,0.199491,20.845,32.6817,55.0879,-0.688821,-0.423703,1.13878,0.199491,20.0945,34.282,53.9883,-0.781712,-0.382385,2.82183,0.199491,20.0591,33.1982,52.2743,-0.83258,-0.156818,2.71235,0.199491,20.9522,34.8341,53.2284,0.795387,-0.373548,2.88742,0.199645,17.9333,33.4916,54.7337,0.824575,-0.441859,2.96354,0.199491,
