time,0_rod(payload_bars compound_mG722N).X,0_rod(payload_bars compound_mG722N).Y,0_rod(payload_bars compound_mG722N).Z,0_rod(payload_bars compound_mG722N).Euler1,0_rod(payload_bars compound_mG722N).Euler2,0_rod(payload_bars compound_mG722N).Euler3,0_rod(payload_bars compound_mG722N).mass,1_rod(payload_bars compound_mG722N).X,1_rod(payload_bars compound_mG722N).Y,1_rod(payload_bars compound_mG722N).Z,1_rod(payload_bars compound_mG722N).Euler1,1_rod(payload_bars compound_mG722N).Euler2,1_rod(payload_bars compound_mG722N).Euler3,1_rod(payload_bars compound_mG722N).mass,2_rod(payload_bars compound_mG722N).X,2_rod(payload_bars compound_mG722N).Y,2_rod(payload_bars compound_mG722N).Z,2_rod(payload_bars compound_mG722N).Euler1,2_rod(payload_bars compound_mG722N).Euler2,2_rod(payload_bars compound_mG722N).Euler3,2_rod(payload_bars compound_mG722N).mass,3_rod(payload_bars compound_mG722N).X,3_rod(payload_bars compound_mG722N).Y,3_rod(payload_bars compound_mG722N).Z,3_rod(payload_bars compound_mG722N).Euler1,3_rod(payload_bars compound_mG722N).Euler2,3_rod(payload_bars compound_mG722N).Euler3,3_rod(payload_bars compound_mG722N).mass,4_rod(payload_bars compound_mG722N).X,4_rod(payload_bars compound_mG722N).Y,4_rod(payload_bars compound_mG722N).Z,4_rod(payload_bars compound_mG722N).Euler1,4_rod(payload_bars compound_mG722N).Euler2,4_rod(payload_bars compound_mG722N).Euler3,4_rod(payload_bars compound_mG722N).mass,5_rod(strut).X,5_rod(strut).Y,5_rod(strut).Z,5_rod(strut).Euler1,5_rod(strut).Euler2,5_rod(strut).Euler3,5_rod(strut).mass,6_rod(strut).X,6_rod(strut).Y,6_rod(strut).Z,6_rod(strut).Euler1,6_rod(strut).Euler2,6_rod(strut).Euler3,6_rod(strut).mass,7_rod(strut).X,7_rod(strut).Y,7_rod(strut).Z,7_rod(strut).Euler1,7_rod(strut).Euler2,7_rod(strut).Euler3,7_rod(strut).mass,8_rod(strut).X,8_rod(strut).Y,8_rod(strut).Z,8_rod(strut).Euler1,8_rod(strut).Euler2,8_rod(strut).Euler3,8_rod(strut).mass,9_rod(strut).X,9_rod(strut).Y,9_rod(strut).Z,9_rod(strut).Euler1,9_rod(strut).Euler2,9_rod(strut).Euler3,9_rod(strut).mass,10_rod(strut).X,10_rod(strut).Y,10_rod(strut).Z,10_rod(strut).Euler1,10_rod(strut).Euler2,10_rod(strut).Euler3,10_rod(strut).mass,
10.9686,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,5.25383,5.12725,-1.01548,3.10721,-0.0284976,-0.776531,0.199491,-1.85738,5.05887,-0.477631,3.12338,-0.0375119,-0.796952,0.199491,0.669516,5.06544,-1.29908,-3.11864,-0.030634,0.794967,0.199491,0.440411,7.40214,0.783385,3.10317,-0.0919754,0.755254,0.199491,0.559647,7.47739,-0.972397,-2.8737,1.48096,1.81404,0.199645,1.59118,4.70311,1.3879,2.44739,1.48563,0.878808,0.199491,
10.9787,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,5.25397,5.12727,-1.01551,3.10601,-0.0272689,-0.776494,0.199491,-1.85848,5.05796,-0.476646,3.12043,-0.0341927,-0.797117,0.199491,0.673257,5.0638,-1.30095,-3.12046,-0.0314176,0.795514,0.199491,0.444914,7.40644,0.789484,3.11214,-0.0815344,0.753186,0.199491,0.564024,7.47951,-0.974597,2.82595,1.479,1.23333,0.199645,1.59118,4.70175,1.38856,2.45432,1.48586,0.885403,0.199491,
10.9888,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,5.25366,5.12701,-1.01523,3.10741,-0.0286668,-0.776609,0.199491,-1.8602,5.05621,-0.474771,3.12277,-0.036067,-0.797709,0.199491,0.676907,5.06236,-1.3026,-3.12001,-0.0299163,0.795933,0.199491,0.449985,7.41006,0.797203,3.11723,-0.0752019,0.75123,0.199491,0.56865,7.48125,-0.976478,2.96561,1.48304,1.37299,0.199645,1.59138,4.69914,1.39012,2.45824,1.48577,0.888878,0.199491,
10.9989,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,5.25305,5.12644,-1.01459,3.10892,-0.0300911,-0.776826,0.199491,-1.86212,5.05362,-0.472047,3.12324,-0.035977,-0.798475,0.199491,0.680392,5.06111,-1.30405,-3.11951,-0.0284085,0.796295,0.199491,0.455331,7.4132,0.806357,3.10632,-0.0860836,0.750137,0.199491,0.573197,7.48281,-0.97802,-2.83391,1.48169,1.85538,0.199645,1.59159,4.69564,1.39206,2.46706,1.4859,0.8971,0.199491,
11.009,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,5.25246,5.12576,-1.01386,3.10885,-0.0298598,-0.777025,0.199491,-1.86408,5.05043,-0.468725,3.11979,-0.0319119,-0.799283,0.199491,0.683717,5.06003,-1.3053,-3.12122,-0.0291812,0.79667,0.199491,0.460596,7.41645,0.817069,3.10394,-0.0880506,0.748132,0.199491,0.577536,7.48429,-0.978935,3.00605,1.48469,1.41425,0.199645,1.59184,4.6916,1.39412,2.46502,1.48516,0.894333,0.199491,
11.0191,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,5.25216,5.1251,-1.01317,3.10674,-0.0275574,-0.777162,0.199491,-1.86644,5.04679,-0.464952,3.11973,-0.031145,-0.800331,0.199491,0.686793,5.05909,-1.3064,-3.12421,-0.0313254,0.797044,0.199491,0.465903,7.41962,0.829041,3.11673,-0.0738352,0.744856,0.199491,0.581583,7.48552,-0.97955,2.73644,1.47785,1.14612,0.199645,1.59257,4.6868,1.39678,2.4429,1.48287,0.87146,0.199491,
11.0292,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,5.25206,5.1245,-1.01257,3.10365,-0.0242828,-0.777261,0.199491,-1.86929,5.04288,-0.460892,3.11971,-0.0302892,-0.80146,0.199491,0.689502,5.05831,-1.3073,-3.12825,-0.0346252,0.797409,0.199491,0.471244,7.42294,0.841804,3.11657,-0.0738003,0.742652,0.199491,0.585067,7.48659,-0.980396,-3.00278,1.48585,1.68837,0.199645,1.59362,4.6812,1.40002,2.45734,1.48307,0.884878,0.199491,
11.0393,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,5.25204,5.12411,-1.01221,3.10068,-0.0211671,-0.777312,0.199491,-1.87261,5.03886,-0.456726,3.11676,-0.0263679,-0.80254,0.199491,0.691747,5.05766,-1.30805,-3.13293,-0.0387109,0.797771,0.199491,0.476289,7.42667,0.855251,3.10482,-0.0866177,0.741449,0.199491,0.587724,7.48762,-0.981227,-3.11547,1.48672,1.57635,0.199645,1.59471,4.67529,1.4034,2.4984,1.48494,0.924691,0.199491,
11.0494,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,5.25206,5.12371,-1.01182,3.09793,-0.0182794,-0.777378,0.199491,-1.87646,5.03482,-0.452494,3.11874,-0.0272372,-0.803763,0.199491,0.693485,5.05705,-1.30875,-3.13631,-0.0416243,0.798084,0.199491,0.480723,7.43044,0.869099,3.11071,-0.0803412,0.738925,0.199491,0.589514,7.48853,-0.981625,2.67425,1.47599,1.08503,0.199645,1.59568,4.66915,1.40703,2.48577,1.48318,0.911006,0.199491,
11.0595,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,5.25184,5.12313,-1.0112,3.09634,-0.0165436,-0.777525,0.199491,-1.88077,5.0307,-0.448166,3.12361,-0.0308808,-0.805091,0.199491,0.694572,5.05667,-1.30919,-3.13638,-0.0413741,0.798196,0.199491,0.484287,7.43382,0.882814,3.12247,-0.0675894,0.736046,0.199491,0.590675,7.48927,-0.982043,3.06949,1.48684,1.47893,0.199645,1.59627,4.66283,1.41078,2.46629,1.48092,0.890538,0.199491,
11.0696,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,5.2511,5.12254,-1.01054,3.09849,-0.0186086,-0.777738,0.199491,-1.88497,5.02659,-0.443864,3.12433,-0.0303893,-0.806296,0.199491,0.694939,5.05654,-1.30933,-3.13394,-0.0387932,0.798134,0.199491,0.487061,7.43677,0.896015,3.11394,-0.0772766,0.734685,0.199491,0.591057,7.48986,-0.982256,-3.04773,1.48713,1.64442,0.199645,1.5964,4.65667,1.41433,2.49558,1.48214,0.918664,0.199491,
11.0797,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,5.2502,5.12197,-1.00988,3.10253,-0.0226211,-0.777991,0.199491,-1.88903,5.02263,-0.439731,3.12777,-0.0326501,-0.807538,0.199491,0.694774,5.0566,-1.30925,-3.13123,-0.0360808,0.798015,0.199491,0.489263,7.439,0.908344,3.10866,-0.0835317,0.733382,0.199491,0.590661,7.48997,-0.981637,2.67322,1.4765,1.08437,0.199645,1.59652,4.65074,1.4178,2.49654,1.48139,0.918605,0.199491,
11.0898,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,5.24967,5.12132,-1.00917,3.10315,-0.02313,-0.778199,0.199491,-1.89275,5.01885,-0.435808,3.13318,-0.0369474,-0.8088,0.199491,0.694065,5.05698,-1.30881,-3.12966,-0.0346656,0.79785,0.199491,0.490616,7.44026,0.919374,3.12215,-0.069131,0.730911,0.199491,0.589763,7.48969,-0.980778,2.93146,1.48518,1.34153,0.199645,1.59692,4.64503,1.42122,2.46716,1.47854,0.888437,0.199491,
11.0999,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,5.2495,5.12081,-1.00862,3.10089,-0.0207,-0.778303,0.199491,-1.89555,5.01539,-0.432244,3.13117,-0.034144,-0.809713,0.199491,0.692759,5.05772,-1.30798,-3.13118,-0.0365653,0.797688,0.199491,0.491112,7.44097,0.928735,3.12174,-0.0704422,0.729728,0.199491,0.588135,7.48916,-0.979746,-3.0723,1.48712,1.61972,0.199645,1.59756,4.63996,1.42416,2.48966,1.47948,0.909978,0.199491,
11.11,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,5.24954,5.12056,-1.00835,3.09857,-0.018272,-0.778334,0.199491,-1.89775,5.01239,-0.429183,3.12987,-0.0322203,-0.810519,0.199491,0.690941,5.05872,-1.30686,-3.13555,-0.0414975,0.797567,0.199491,0.491118,7.44103,0.936096,3.11119,-0.0833286,0.729744,0.199491,0.585572,7.48808,-0.977971,2.66573,1.47545,1.07634,0.199645,1.59859,4.63574,1.42659,2.50915,1.48015,0.928576,0.199491,
11.1201,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,5.24977,5.12033,-1.00813,3.09534,-0.0149267,-0.77835,0.199491,-1.89961,5.00993,-0.426671,3.1332,-0.0349715,-0.811325,0.199491,0.688481,5.05995,-1.30549,-3.13908,-0.0457824,0.797368,0.199491,0.490079,7.43998,0.9412,3.12089,-0.0737223,0.728656,0.199491,0.582376,7.48664,-0.976058,2.91068,1.48373,1.3199,0.199645,1.59971,4.63213,1.42883,2.48783,1.4781,0.906725,0.199491,
11.1302,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,5.24985,5.12011,-1.00791,3.09308,-0.0125706,-0.778385,0.199491,-1.90081,5.00814,-0.424855,3.13102,-0.0324664,-0.811756,0.199491,0.685263,5.06143,-1.30383,-3.14,-0.0476447,0.796986,0.199491,0.487531,7.43844,0.94398,3.12639,-0.0688386,0.728232,0.199491,0.57835,7.48499,-0.974114,-3.11533,1.48596,1.57559,0.199645,1.60025,4.62948,1.4304,2.50916,1.47925,0.927512,0.199491,
11.1403,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,5.24955,5.12,-1.00778,3.09497,-0.0144703,-0.778443,0.199491,-1.90181,5.00713,-0.423816,3.12989,-0.0310656,-0.812005,0.199491,0.68141,5.06308,-1.30195,-3.139,-0.0477499,0.796465,0.199491,0.483909,7.43652,0.944367,3.11495,-0.0828938,0.729438,0.199491,0.573117,7.48292,-0.97167,2.65434,1.47317,1.06361,0.199645,1.60019,4.62812,1.43109,2.5232,1.47999,0.941226,0.199491,
11.1504,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,5.24911,5.11994,-1.00771,3.09872,-0.0182839,-0.778521,0.199491,-1.90292,5.00686,-0.423497,3.13616,-0.0369292,-0.812293,0.199491,0.676845,5.06477,-1.29999,-3.13489,-0.044878,0.795787,0.199491,0.47903,7.43377,0.942239,3.11968,-0.0788721,0.729869,0.199491,0.56713,7.48077,-0.969441,2.9608,1.48318,1.36824,0.199645,1.59971,4.62757,1.43142,2.48307,1.47714,0.901206,0.199491,
11.1605,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,5.24876,5.12005,-1.0078,3.10253,-0.0221908,-0.778564,0.199491,-1.90346,5.00741,-0.424015,3.13783,-0.0384341,-0.8122,0.199491,0.671663,5.06659,-1.29784,-3.12938,-0.0407419,0.795017,0.199491,0.472817,7.43092,0.93789,3.12857,-0.0702729,0.730407,0.199491,0.56041,7.47846,-0.967325,3.13033,1.48434,1.53645,0.199645,1.59887,4.62799,1.43123,2.49754,1.47834,0.915748,0.199491,
11.1706,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,5.24861,5.12038,-1.00813,3.10609,-0.0258963,-0.77855,0.199491,-1.90347,5.00873,-0.425319,3.13692,-0.037544,-0.811792,0.199491,0.666194,5.06861,-1.29546,-3.12622,-0.0390691,0.794296,0.199491,0.466048,7.42791,0.931511,3.11872,-0.0826239,0.732796,0.199491,0.552798,7.47574,-0.964821,2.66371,1.47167,1.07109,0.199645,1.59805,4.62951,1.43033,2.51949,1.48007,0.937841,0.199491,
11.1807,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,5.24883,5.12082,-1.00861,3.10742,-0.0273645,-0.778453,0.199491,-1.9032,5.01052,-0.427097,3.14153,-0.042189,-0.811471,0.199491,0.66041,5.07066,-1.29302,-3.12417,-0.0386186,0.793603,0.199491,0.458766,7.42394,0.92305,3.11863,-0.08423,0.734851,0.199491,0.544981,7.47295,-0.962501,3.04111,1.48243,1.44613,0.199645,1.59755,4.63157,1.42923,2.47458,1.47717,0.89348,0.199491,
11.1908,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,5.24926,5.12138,-1.00923,3.1073,-0.0273621,-0.778281,0.199491,-1.90201,5.01273,-0.42933,-3.14112,-0.0430773,-0.810871,0.199491,0.654339,5.07287,-1.2904,-3.12269,-0.0388385,0.792881,0.199491,0.45084,7.41959,0.913071,3.12889,-0.0745174,0.736272,0.199491,0.537073,7.47,-0.959951,3.13441,1.48225,1.53818,0.199645,1.59717,4.6344,1.42771,2.4914,1.4788,0.910697,0.199491,
11.2009,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,5.24962,5.12195,-1.00984,3.10772,-0.0279042,-0.778126,0.199491,-1.90011,5.01529,-0.431937,3.13882,-0.0404425,-0.810017,0.199491,0.648249,5.07525,-1.2876,-3.12259,-0.04049,0.792163,0.199491,0.442782,7.41474,0.901966,3.12234,-0.0833053,0.739197,0.199491,0.528966,7.46673,-0.956848,2.70436,1.47101,1.10911,0.199645,1.59678,4.63794,1.42569,2.53049,1.48187,0.950185,0.199491,
11.211,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,5.2499,5.1224,-1.01033,3.10832,-0.0286194,-0.778009,0.199491,-1.89817,5.01795,-0.434663,3.1409,-0.043072,-0.809351,0.199491,0.64211,5.0776,-1.28481,-3.12123,-0.0408617,0.7914,0.199491,0.434607,7.4089,0.889806,3.11766,-0.0899265,0.742169,0.199491,0.521154,7.46342,-0.953914,3.10261,1.48042,1.50473,0.199645,1.59638,4.64152,1.4237,2.47833,1.4788,0.89887,0.199491,
11.2211,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,5.25009,5.12288,-1.01085,3.10971,-0.0301429,-0.777904,0.199491,-1.89592,5.02081,-0.437602,3.14124,-0.0440809,-0.808558,0.199491,0.635922,5.07994,-1.28203,-3.11869,-0.0400299,0.790592,0.199491,0.4261,7.40318,0.877367,3.12695,-0.0812945,0.743934,0.199491,0.513494,7.46022,-0.950927,-3.11818,1.47974,1.56596,0.199645,1.5958,4.64551,1.4215,2.48131,1.47961,0.90254,0.199491,
11.2312,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,5.25019,5.12343,-1.01143,3.11219,-0.0327919,-0.77782,0.199491,-1.89365,5.02387,-0.440744,3.13941,-0.0429406,-0.807615,0.199491,0.629894,5.08215,-1.27936,-3.11623,-0.0392297,0.789821,0.199491,0.41773,7.39791,0.865073,3.12526,-0.084502,0.746653,0.199491,0.50581,7.45718,-0.947921,2.75193,1.47031,1.15389,0.199645,1.59503,4.64978,1.41913,2.52853,1.48336,0.950291,0.199491,
11.2413,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,5.24989,5.12403,-1.01194,3.11466,-0.0357108,-0.777732,0.199491,-1.89203,5.02696,-0.443892,-3.13999,-0.0472047,-0.806914,0.199491,0.624626,5.08364,-1.27731,-3.11192,-0.0362777,0.789202,0.199491,0.409888,7.39276,0.852944,3.11777,-0.0937951,0.749954,0.199491,0.498644,7.45439,-0.945681,-3.12655,1.47824,1.556,0.199645,1.5943,4.6536,1.41705,2.47888,1.48059,0.901547,0.199491,
11.2514,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,5.2467,5.12398,-1.01313,3.10792,-0.0299546,-0.777578,0.199491,-1.89104,5.03069,-0.447708,-3.13448,-0.0530541,-0.806138,0.199491,0.621027,5.084,-1.27632,-3.0966,-0.0214489,0.788637,0.199491,0.4042,7.38933,0.841701,3.12354,-0.0877148,0.751786,0.199491,0.494473,7.45288,-0.945525,-3.0978,1.47804,1.58443,0.199645,1.5922,4.65694,1.41434,2.49606,1.48227,0.919618,0.199491,
11.2615,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,5.24426,5.12326,-1.0143,3.11309,-0.0358809,-0.777839,0.199491,-1.88949,5.03442,-0.451671,-3.13087,-0.0571889,-0.805288,0.199491,0.618837,5.08431,-1.2757,-3.07377,0.00155274,0.788343,0.199491,0.400257,7.38838,0.831965,3.12377,-0.0865577,0.753075,0.199491,0.4932,7.45255,-0.946284,2.80284,1.47148,1.20381,0.199645,1.58827,4.66134,1.41019,2.53459,1.48545,0.95922,0.199491,
11.2716,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,5.2426,5.12318,-1.01411,3.12369,-0.0465688,-0.778299,0.199491,-1.8876,5.03735,-0.454812,-3.12958,-0.0590906,-0.804542,0.199491,0.619014,5.08409,-1.2759,-3.07098,0.00450749,0.788427,0.199491,0.397215,7.38731,0.823205,3.11749,-0.0923104,0.754267,0.199491,0.493322,7.45366,-0.947361,-3.06058,1.47815,1.62177,0.199645,1.58535,4.66658,1.40684,2.41983,1.47838,0.845868,0.199491,
11.2817,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,5.24329,5.12266,-1.01363,3.1141,-0.0366587,-0.778059,0.199491,-1.88535,5.03992,-0.457581,-3.13213,-0.0572578,-0.803672,0.199491,0.620667,5.08354,-1.27655,-3.07701,-0.00123911,0.788593,0.199491,0.395902,7.38572,0.815856,3.12086,-0.0877836,0.754775,0.199491,0.494755,7.45396,-0.947788,-3.03042,1.47821,1.65198,0.199645,1.58366,4.67008,1.40462,2.42476,1.47963,0.851631,0.199491,
11.2918,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,5.2449,5.12204,-1.01308,3.09763,-0.0197516,-0.777781,0.199491,-1.8824,5.0423,-0.460138,-3.14114,-0.0491139,-0.802524,0.199491,0.623609,5.08299,-1.2773,-3.09135,-0.0151964,0.788885,0.199491,0.39622,7.3843,0.81047,3.12157,-0.0860015,0.755747,0.199491,0.497511,7.45407,-0.947812,2.81442,1.47268,1.2158,0.199645,1.58338,4.67197,1.40421,2.5128,1.48658,0.940143,0.199491,
11.3019,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,5.24607,5.1217,-1.01281,3.08556,-0.00735882,-0.777722,0.199491,-1.87963,5.0439,-0.461894,3.13204,-0.0398746,-0.801624,0.199491,0.62683,5.08238,-1.27812,-3.10364,-0.0269469,0.78934,0.199491,0.397884,7.38346,0.806652,3.11459,-0.0924714,0.756849,0.199491,0.501181,7.45434,-0.948557,-3.09249,1.47905,1.59063,0.199645,1.5836,4.67367,1.40344,2.48584,1.48532,0.913781,0.199491,
11.312,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,5.24601,5.12197,-1.01309,3.08704,-0.00889126,-0.777652,0.199491,-1.87754,5.04463,-0.462733,3.13062,-0.0390405,-0.801357,0.199491,0.629266,5.08147,-1.2792,-3.10376,-0.0263605,0.789633,0.199491,0.400597,7.3841,0.804494,3.1159,-0.0903762,0.756296,0.199491,0.505189,7.4558,-0.949882,-2.99625,1.47861,1.68675,0.199645,1.58411,4.67625,1.40141,2.42866,1.48134,0.857023,0.199491,
11.3221,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,5.24488,5.12284,-1.01394,3.1025,-0.0248655,-0.777644,0.199491,-1.87624,5.0448,-0.462962,3.14026,-0.0491107,-0.801732,0.199491,0.631075,5.08004,-1.28077,-3.09087,-0.0125561,0.78984,0.199491,0.404688,7.38594,0.804138,3.12142,-0.0839231,0.75498,0.199491,0.50962,7.4582,-0.951549,2.83285,1.47394,1.23506,0.199645,1.58541,4.67871,1.39963,2.45672,1.48325,0.884966,0.199491,
11.3322,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,5.24395,5.12403,-1.01513,3.11918,-0.0421943,-0.777844,0.199491,-1.87545,5.04464,-0.462854,-3.13613,-0.0561637,-0.802136,0.199491,0.633516,5.07855,-1.28244,-3.07887,0.000498193,0.790262,0.199491,0.410462,7.38834,0.805583,3.11637,-0.0887163,0.754655,0.199491,0.514855,7.46024,-0.953947,-3.13758,1.47955,1.54694,0.199645,1.58758,4.67975,1.39893,2.47996,1.48443,0.907876,0.199491,
11.3423,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,5.24487,5.12441,-1.01594,3.11337,-0.0363341,-0.777511,0.199491,-1.87449,5.04435,-0.462616,3.13721,-0.0465446,-0.801714,0.199491,0.638458,5.07711,-1.2842,-3.09513,-0.014809,0.790836,0.199491,0.415923,7.39157,0.809239,3.11164,-0.0928754,0.754296,0.199491,0.520645,7.46188,-0.956347,-2.95849,1.47884,1.72573,0.199645,1.58893,4.67907,1.3994,2.49388,1.48508,0.921518,0.199491,
11.3524,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,5.24762,5.12373,-1.01545,3.08638,-0.00862834,-0.777114,0.199491,-1.87399,5.04351,-0.461808,3.12429,-0.0336954,-0.801439,0.199491,0.643807,5.07548,-1.28618,-3.10835,-0.0268601,0.791618,0.199491,0.421883,7.39481,0.814582,3.11988,-0.0831007,0.752402,0.199491,0.526583,7.46362,-0.958156,2.86107,1.47617,1.26463,0.199645,1.59057,4.67765,1.39985,2.46945,1.48328,0.896954,0.199491,
11.3625,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,5.24832,5.12337,-1.01512,3.07813,-0.000103922,-0.777187,0.199491,-1.87403,5.04177,-0.460051,3.12903,-0.0384348,-0.802104,0.199491,0.64899,5.07381,-1.28821,-3.11893,-0.0362314,0.792461,0.199491,0.428679,7.3978,0.821023,3.11958,-0.0824418,0.750689,0.199491,0.533143,7.466,-0.95986,3.02171,1.4801,1.42521,0.199645,1.59232,4.67597,1.40089,2.44129,1.48088,0.868576,0.199491,
11.3726,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,5.24679,5.12338,-1.01511,3.09053,-0.0127623,-0.777265,0.199491,-1.87422,5.03939,-0.457646,3.12849,-0.037817,-0.80276,0.199491,0.65355,5.07211,-1.29021,-3.11804,-0.0340031,0.792946,0.199491,0.435708,7.40079,0.828678,3.11022,-0.0913745,0.74929,0.199491,0.54026,7.46827,-0.961986,-2.96726,1.4805,1.71885,0.199645,1.59272,4.67396,1.40178,2.52319,1.48594,0.949673,0.199491,
