time,0_rod(payload_bars compound_bKQiH2).X,0_rod(payload_bars compound_bKQiH2).Y,0_rod(payload_bars compound_bKQiH2).Z,0_rod(payload_bars compound_bKQiH2).Euler1,0_rod(payload_bars compound_bKQiH2).Euler2,0_rod(payload_bars compound_bKQiH2).Euler3,0_rod(payload_bars compound_bKQiH2).mass,1_rod(payload_bars compound_bKQiH2).X,1_rod(payload_bars compound_bKQiH2).Y,1_rod(payload_bars compound_bKQiH2).Z,1_rod(payload_bars compound_bKQiH2).Euler1,1_rod(payload_bars compound_bKQiH2).Euler2,1_rod(payload_bars compound_bKQiH2).Euler3,1_rod(payload_bars compound_bKQiH2).mass,2_rod(payload_bars compound_bKQiH2).X,2_rod(payload_bars compound_bKQiH2).Y,2_rod(payload_bars compound_bKQiH2).Z,2_rod(payload_bars compound_bKQiH2).Euler1,2_rod(payload_bars compound_bKQiH2).Euler2,2_rod(payload_bars compound_bKQiH2).Euler3,2_rod(payload_bars compound_bKQiH2).mass,3_rod(payload_bars compound_bKQiH2).X,3_rod(payload_bars compound_bKQiH2).Y,3_rod(payload_bars compound_bKQiH2).Z,3_rod(payload_bars compound_bKQiH2).Euler1,3_rod(payload_bars compound_bKQiH2).Euler2,3_rod(payload_bars compound_bKQiH2).Euler3,3_rod(payload_bars compound_bKQiH2).mass,4_rod(sense_bar compound_bKQiH2).X,4_rod(sense_bar compound_bKQiH2).Y,4_rod(sense_bar compound_bKQiH2).Z,4_rod(sense_bar compound_bKQiH2).Euler1,4_rod(sense_bar compound_bKQiH2).Euler2,4_rod(sense_bar compound_bKQiH2).Euler3,4_rod(sense_bar compound_bKQiH2).mass,5_rod(strut).X,5_rod(strut).Y,5_rod(strut).Z,5_rod(strut).Euler1,5_rod(strut).Euler2,5_rod(strut).Euler3,5_rod(strut).mass,6_rod(strut).X,6_rod(strut).Y,6_rod(strut).Z,6_rod(strut).Euler1,6_rod(strut).Euler2,6_rod(strut).Euler3,6_rod(strut).mass,7_rod(strut).X,7_rod(strut).Y,7_rod(strut).Z,7_rod(strut).Euler1,7_rod(strut).Euler2,7_rod(strut).Euler3,7_rod(strut).mass,8_rod(strut).X,8_rod(strut).Y,8_rod(strut).Z,8_rod(strut).Euler1,8_rod(strut).Euler2,8_rod(strut).Euler3,8_rod(strut).mass,9_rod(strut).X,9_rod(strut).Y,9_rod(strut).Z,9_rod(strut).Euler1,9_rod(strut).Euler2,9_rod(strut).Euler3,9_rod(strut).mass,10_rod(strut).X,10_rod(strut).Y,10_rod(strut).Z,10_rod(strut).Euler1,10_rod(strut).Euler2,10_rod(strut).Euler3,10_rod(strut).mass,
1.3736,-0.259278,40.9303,41.7745,-1.80166,0.392947,-0.451678,0.24652,-0.259278,40.9303,41.7745,-1.80166,0.392947,-0.451678,0.24652,-0.259278,40.9303,41.7745,-1.80166,0.392947,-0.451678,0.24652,-0.259278,40.9303,41.7745,-1.80166,0.392947,-0.451678,0.24652,-0.259278,40.9303,41.7745,-1.80166,0.392947,-0.451678,0.24652,-0.19931,41.2376,41.2712,0.776612,0.796303,0.542557,0.00229658,-0.419706,41.0311,41.2345,-0.824442,1.33815,-1.31519,0.00229658,-0.401224,41.226,41.3233,-2.15176,0.54446,-3.13602,0.00229525,-0.329323,40.9614,41.2072,0.358834,0.00520719,0.166719,0.00229525,-0.214254,41.0734,41.2219,-0.908109,0.633266,-2.85454,0.00230071,-0.361284,41.1837,41.0939,3.10187,-1.0653,-1.26312,0.00230071,
1.3837,-0.27249,41.7316,42.8281,1.42034,0.971758,2.91809,0.24652,-0.27249,41.7316,42.8281,1.42034,0.971758,2.91809,0.24652,-0.27249,41.7316,42.8281,1.42034,0.971758,2.91809,0.24652,-0.27249,41.7316,42.8281,1.42034,0.971758,2.91809,0.24652,-0.27249,41.7316,42.8281,1.42034,0.971758,2.91809,0.24652,-0.0893986,42.2131,43.1019,0.286578,-0.393365,1.78486,0.00229658,-0.330293,42.285,42.9372,-2.8105,-0.848588,-1.95249,0.00229658,-0.339028,42.1439,43.1115,2.03922,0.815895,1.49572,0.00229525,-0.137268,42.2833,42.885,-0.424276,-0.220306,2.12258,0.00229525,-0.220632,42.2399,43.0131,0.715268,0.331113,-1.192,0.00230071,-0.171444,42.4081,43.0468,-2.11981,-0.00379604,-2.90004,0.00230071,
1.3938,-0.27428,42.5854,43.9056,0.852481,-0.78081,-2.89281,0.24652,-0.27428,42.5854,43.9056,0.852481,-0.78081,-2.89281,0.24652,-0.27428,42.5854,43.9056,0.852481,-0.78081,-2.89281,0.24652,-0.27428,42.5854,43.9056,0.852481,-0.78081,-2.89281,0.24652,-0.27428,42.5854,43.9056,0.852481,-0.78081,-2.89281,0.24652,-0.198419,42.2916,44.3529,-0.646327,-0.28411,2.82655,0.00229658,-0.36393,42.249,44.5161,-0.824971,-0.611015,-2.59162,0.00229658,-0.367839,42.1987,44.2497,-3.10025,-0.837633,-0.485361,0.00229525,-0.269417,42.4313,44.4042,0.515246,-0.214444,-2.52942,0.00229525,-0.403303,42.3158,44.3262,-2.59188,-1.16124,2.65553,0.00230071,-0.273525,42.1779,44.4248,2.46203,0.741318,1.98398,0.00230071,
1.4039,-0.275971,43.3889,45.0454,-1.16991,-0.16758,-0.550864,0.24652,-0.275971,43.3889,45.0454,-1.16991,-0.16758,-0.550864,0.24652,-0.275971,43.3889,45.0454,-1.16991,-0.16758,-0.550864,0.24652,-0.275971,43.3889,45.0454,-1.16991,-0.16758,-0.550864,0.24652,-0.275971,43.3889,45.0454,-1.16991,-0.16758,-0.550864,0.24652,-0.317619,43.0506,44.6644,-0.678317,0.642208,-1.77691,0.00229658,-0.462479,42.8887,44.5566,2.61433,0.503143,1.18703,0.00229658,-0.475214,43.1065,44.605,-2.09851,0.0191138,-2.0766,0.00229525,-0.35081,42.926,44.7284,-0.460893,-0.517441,-0.0264102,0.00229525,-0.511794,43.0248,44.7395,-2.06322,0.482917,1.20076,0.00230071,-0.357701,43.0229,44.4702,3.00472,-0.92955,-0.587672,0.00230071,
1.414,-0.290225,44.1289,46.1292,0.163162,0.947424,1.56398,0.24652,-0.290225,44.1289,46.1292,0.163162,0.947424,1.56398,0.24652,-0.290225,44.1289,46.1292,0.163162,0.947424,1.56398,0.24652,-0.290225,44.1289,46.1292,0.163162,0.947424,1.56398,0.24652,-0.290225,44.1289,46.1292,0.163162,0.947424,1.56398,0.24652,-0.193455,44.6343,45.9534,-0.0237274,0.402567,0.38022,0.00229658,-0.325935,44.7777,45.7781,1.24056,-0.577699,-0.142447,0.00229658,-0.400293,44.6433,45.9673,2.13231,0.860977,1.52815,0.00229525,-0.201527,44.625,45.7852,-0.606552,-0.000108353,1.55768,0.00229525,-0.382535,44.5892,45.8409,1.68235,0.580203,-1.69976,0.00230071,-0.223166,44.7822,45.9474,-2.54838,0.0222856,-2.48437,0.00230071,
1.4241,-0.298728,44.9363,47.1769,0.387407,-0.324631,-3.04984,0.24652,-0.298728,44.9363,47.1769,0.387407,-0.324631,-3.04984,0.24652,-0.298728,44.9363,47.1769,0.387407,-0.324631,-3.04984,0.24652,-0.298728,44.9363,47.1769,0.387407,-0.324631,-3.04984,0.24652,-0.298728,44.9363,47.1769,0.387407,-0.324631,-3.04984,0.24652,-0.183659,44.9013,47.6947,-0.540709,-0.15216,2.19471,0.00229658,-0.313453,45.0252,47.8547,-1.77964,-0.17296,2.91145,0.00229658,-0.375541,44.9492,47.7174,1.54309,-0.788378,0.586568,0.00229525,-0.182916,44.9468,47.856,-0.362654,0.850216,-2.74178,0.00229525,-0.268633,45.0963,47.7111,0.791214,-1.21546,-1.37759,0.00230071,-0.270995,44.7986,47.8207,2.48692,0.217498,1.63611,0.00230071,
1.4342,-0.297294,45.7372,48.3111,-0.684278,0.0202097,-1.01863,0.24652,-0.297294,45.7372,48.3111,-0.684278,0.0202097,-1.01863,0.24652,-0.297294,45.7372,48.3111,-0.684278,0.0202097,-1.01863,0.24652,-0.297294,45.7372,48.3111,-0.684278,0.0202097,-1.01863,0.24652,-0.297294,45.7372,48.3111,-0.684278,0.0202097,-1.01863,0.24652,-0.271283,45.227,48.1361,-0.611296,0.774969,-2.75083,0.00229658,-0.508087,45.0636,48.1233,-2.97623,1.09441,1.40835,0.00229658,-0.503394,45.2623,48.194,-1.92059,-0.0903578,-2.71394,0.00229525,-0.371136,45.1326,48.0847,0.335033,0.109186,-0.888158,0.00229525,-0.415431,45.0586,48.2358,-1.54249,0.546888,0.922426,0.00230071,-0.460336,45.21,47.9702,2.57388,-1.15086,0.438423,0.00230071,
1.4443,-0.310253,46.4407,49.4148,0.208514,0.442474,1.2355,0.24652,-0.310253,46.4407,49.4148,0.208514,0.442474,1.2355,0.24652,-0.310253,46.4407,49.4148,0.208514,0.442474,1.2355,0.24652,-0.310253,46.4407,49.4148,0.208514,0.442474,1.2355,0.24652,-0.310253,46.4407,49.4148,0.208514,0.442474,1.2355,0.24652,-0.209221,46.8897,49.0505,0.535017,-0.520247,0.287727,0.00229658,-0.382195,46.966,48.915,-3.08184,-0.0150081,-1.01111,0.00229658,-0.410373,46.8083,49.0463,2.09107,0.953142,1.22654,0.00229525,-0.313753,46.9951,49.0214,-0.13614,-0.28667,1.10428,0.00229525,-0.319556,46.8114,48.8977,0.956739,0.752663,-2.62924,0.00230071,-0.284942,47.0287,49.1796,-2.35275,0.382595,-1.81218,0.00230071,
1.4544,-0.32027,47.2064,50.4543,-0.250877,-0.331086,-3.01362,0.24652,-0.32027,47.2064,50.4543,-0.250877,-0.331086,-3.01362,0.24652,-0.32027,47.2064,50.4543,-0.250877,-0.331086,-3.01362,0.24652,-0.32027,47.2064,50.4543,-0.250877,-0.331086,-3.01362,0.24652,-0.32027,47.2064,50.4543,-0.250877,-0.331086,-3.01362,0.24652,-0.159866,47.2845,51.0077,-1.64427,-0.318108,2.01333,0.00229658,-0.324052,47.4654,51.1517,-2.80705,-0.526453,3.11241,0.00229658,-0.342663,47.4309,50.9611,1.79203,-1.02007,0.0245403,0.00229525,-0.239532,47.3197,51.1228,-0.605486,0.506432,-2.73388,0.00229525,-0.214844,47.4953,51.0366,-0.188741,-1.28388,-0.845688,0.00230071,-0.344718,47.2381,51.0971,1.79795,0.451007,2.19979,0.00230071,
1.4645,-0.31733,47.9839,51.5913,-0.390512,0.61408,-0.933054,0.24652,-0.31733,47.9839,51.5913,-0.390512,0.61408,-0.933054,0.24652,-0.31733,47.9839,51.5913,-0.390512,0.61408,-0.933054,0.24652,-0.31733,47.9839,51.5913,-0.390512,0.61408,-0.933054,0.24652,-0.31733,47.9839,51.5913,-0.390512,0.61408,-0.933054,0.24652,-0.338257,47.4285,51.4299,-0.0357938,0.975288,-2.25426,0.00229658,-0.542149,47.3843,51.3231,2.75041,0.327065,0.72792,0.00229658,-0.508184,47.4596,51.5046,-1.71961,0.225971,3.04378,0.00229525,-0.374561,47.4534,51.2515,-0.342911,-0.0598295,-1.02773,0.00229525,-0.436023,47.2828,51.3744,-1.97727,1.03449,0.133576,0.00230071,-0.522523,47.5752,51.288,-2.35651,-0.664623,-1.42859,0.00230071,
1.4746,-0.332035,48.653,52.6827,0.378071,-0.291657,1.5477,0.24652,-0.332035,48.653,52.6827,0.378071,-0.291657,1.5477,0.24652,-0.332035,48.653,52.6827,0.378071,-0.291657,1.5477,0.24652,-0.332035,48.653,52.6827,0.378071,-0.291657,1.5477,0.24652,-0.332035,48.653,52.6827,0.378071,-0.291657,1.5477,0.24652,-0.23795,49.2132,52.4228,0.64625,-0.868695,0.327713,0.00229658,-0.375358,49.32,52.5106,2.53383,0.343154,-1.98738,0.00229658,-0.411291,49.1328,52.3966,1.30616,0.445004,0.146608,0.00229525,-0.198774,49.2566,52.5753,-0.0303044,0.25686,1.81514,0.00229525,-0.319584,49.2986,52.3416,1.15493,0.071031,-2.95049,0.00230071,-0.381546,49.1913,52.6147,-2.39525,1.41797,-2.24682,0.00230071,
1.4847,-0.338818,49.4145,53.7333,-0.976356,0.100397,-2.43561,0.24652,-0.338818,49.4145,53.7333,-0.976356,0.100397,-2.43561,0.24652,-0.338818,49.4145,53.7333,-0.976356,0.100397,-2.43561,0.24652,-0.338818,49.4145,53.7333,-0.976356,0.100397,-2.43561,0.24652,-0.338818,49.4145,53.7333,-0.976356,0.100397,-2.43561,0.24652,-0.217421,49.2743,54.3371,-1.86796,0.402126,2.21872,0.00229658,-0.4518,49.1109,54.3376,3.01078,-0.333349,2.06941,0.00229658,-0.331711,49.3603,54.326,-1.28418,-1.18233,2.42721,0.00229525,-0.226733,49.0768,54.2824,-0.451317,-0.473864,-2.3255,0.00229525,-0.336419,49.1992,54.4487,-1.61699,-0.500644,0.355516,0.00230071,-0.413217,49.1824,54.1962,1.23884,-0.588058,1.69988,0.00230071,
1.4948,-0.337143,50.126,54.8861,0.870185,0.6996,0.376493,0.24652,-0.337143,50.126,54.8861,0.870185,0.6996,0.376493,0.24652,-0.337143,50.126,54.8861,0.870185,0.6996,0.376493,0.24652,-0.337143,50.126,54.8861,0.870185,0.6996,0.376493,0.24652,-0.337143,50.126,54.8861,0.870185,0.6996,0.376493,0.24652,-0.351569,49.871,54.3174,2.04275,0.661748,-0.632963,0.00229658,-0.601874,49.8591,54.2956,-2.23217,-0.14408,-0.0220561,0.00229658,-0.46586,49.7746,54.421,-1.51814,0.905067,2.47313,0.00229525,-0.436002,49.9697,54.3209,0.927552,0.121669,0.482452,0.00229525,-0.492452,49.7755,54.2249,2.36388,1.0006,-2.19896,0.00230071,-0.589806,49.9757,54.4395,-1.44508,0.0760708,-2.15101,0.00230071,
1.5049,-0.354962,50.7783,55.9452,-0.326689,-1.18195,2.36393,0.24652,-0.354962,50.7783,55.9452,-0.326689,-1.18195,2.36393,0.24652,-0.354962,50.7783,55.9452,-0.326689,-1.18195,2.36393,0.24652,-0.354962,50.7783,55.9452,-0.326689,-1.18195,2.36393,0.24652,-0.354962,50.7783,55.9452,-0.326689,-1.18195,2.36393,0.24652,-0.191595,51.3886,56.0485,-2.48607,-1.29475,3.11126,0.00229658,-0.392609,51.4843,56.0311,2.04915,0.726267,-2.84583,0.00229658,-0.271794,51.3947,55.8867,1.2434,-0.302398,-0.977213,0.00229525,-0.274257,51.3434,56.1617,-0.0235481,-0.411091,2.55006,0.00229525,-0.267195,51.5394,56.0447,1.99861,-0.881233,2.83613,0.00230071,-0.408896,51.3187,56.0108,0.170483,0.707597,0.387931,0.00230071,
1.515,-0.356679,51.5246,57.0185,-1.81792,0.808833,-2.74345,0.24652,-0.356679,51.5246,57.0185,-1.81792,0.808833,-2.74345,0.24652,-0.356679,51.5246,57.0185,-1.81792,0.808833,-2.74345,0.24652,-0.356679,51.5246,57.0185,-1.81792,0.808833,-2.74345,0.24652,-0.356679,51.5246,57.0185,-1.81792,0.808833,-2.74345,0.24652,-0.309148,51.0471,57.4064,-2.76251,0.456564,1.75564,0.00229658,-0.4998,51.1001,57.528,2.20111,-0.67949,2.21297,0.00229658,-0.319654,51.1659,57.5523,-1.19963,-0.869704,1.57202,0.00229525,-0.439904,51.0022,57.3497,-0.945438,0.44706,-2.29805,0.00229525,-0.380363,50.9687,57.5569,-2.16398,-0.0086267,-0.402332,0.00230071,-0.453956,51.2071,57.4166,-0.939852,-0.694746,2.9597,0.00230071,
1.5251,-0.359489,52.1855,58.1669,1.60971,-0.0753373,0.636503,0.24652,-0.359489,52.1855,58.1669,1.60971,-0.0753373,0.636503,0.24652,-0.359489,52.1855,58.1669,1.60971,-0.0753373,0.636503,0.24652,-0.359489,52.1855,58.1669,1.60971,-0.0753373,0.636503,0.24652,-0.359489,52.1855,58.1669,1.60971,-0.0753373,0.636503,0.24652,-0.375256,52.1304,57.5026,1.7201,-0.220269,-0.664069,0.00229658,-0.600246,52.0677,57.5616,-1.14798,0.409609,-0.108401,0.00229658,-0.405116,51.9878,57.5872,1.50154,1.28854,-1.20836,0.00229525,-0.460943,52.2244,57.5814,0.919003,-0.238306,0.731453,0.00229525,-0.517061,52.0651,57.4555,2.21263,0.685146,-2.95023,0.00230071,-0.5233,52.058,57.6934,-0.384445,0.688918,-1.32388,0.00230071,
1.5352,-0.378118,52.8248,59.2061,-2.03088,-0.616432,-2.53495,0.24652,-0.378118,52.8248,59.2061,-2.03088,-0.616432,-2.53495,0.24652,-0.378118,52.8248,59.2061,-2.03088,-0.616432,-2.53495,0.24652,-0.378118,52.8248,59.2061,-2.03088,-0.616432,-2.53495,0.24652,-0.378118,52.8248,59.2061,-2.03088,-0.616432,-2.53495,0.24652,-0.375467,53.1896,59.6405,3.03253,0.316865,2.966,0.00229658,-0.330191,53.3423,59.6395,1.61771,0.0731478,-3.04157,0.00229658,-0.211107,53.3439,59.511,0.7619,-1.01403,-0.334574,0.00229525,-0.179446,53.2325,59.6977,-1.88723,0.0641491,-2.15577,0.00229525,-0.181575,53.39,59.7245,-2.18402,-1.16011,-0.561158,0.00230071,-0.385973,53.2715,59.4552,0.735667,-0.248772,0.868601,0.00230071,
1.5453,-0.374258,53.5421,60.3241,2.4458,0.91418,1.49699,0.24652,-0.374258,53.5421,60.3241,2.4458,0.91418,1.49699,0.24652,-0.374258,53.5421,60.3241,2.4458,0.91418,1.49699,0.24652,-0.374258,53.5421,60.3241,2.4458,0.91418,1.49699,0.24652,-0.374258,53.5421,60.3241,2.4458,0.91418,1.49699,0.24652,-0.583114,52.8861,60.2654,2.8041,0.143544,0.795294,0.00229658,-0.365348,52.9368,60.2049,0.223497,1.0828,-2.1143,0.00229658,-0.389551,52.8698,60.3456,-1.55794,0.781899,1.4393,0.00229525,-0.527359,52.9994,60.1755,-2.66721,0.884165,2.58628,0.00229525,-0.461087,52.8117,60.144,-2.70018,0.607436,-1.63,0.00230071,-0.532153,52.9929,60.376,-0.543689,0.0902541,-2.64194,0.00230071,
1.5554,-0.388057,54.1279,61.4271,2.82874,-1.18162,-0.837173,0.24652,-0.388057,54.1279,61.4271,2.82874,-1.18162,-0.837173,0.24652,-0.388057,54.1279,61.4271,2.82874,-1.18162,-0.837173,0.24652,-0.388057,54.1279,61.4271,2.82874,-1.18162,-0.837173,0.24652,-0.388057,54.1279,61.4271,2.82874,-1.18162,-0.837173,0.24652,-0.46204,54.7348,61.133,-2.77895,-0.00880126,-1.9604,0.00229658,-0.245166,54.7009,61.258,1.61204,-1.26811,-1.10877,0.00229658,-0.28092,54.6951,61.0554,1.72357,-0.92787,-1.88387,0.00229525,-0.398239,54.6511,61.2458,2.20524,-0.581453,-0.385367,0.00229525,-0.32509,54.8376,61.2165,2.10782,-0.201835,1.91623,0.00230071,-0.447069,54.5839,61.0375,0.474022,-0.0343938,0.321566,0.00230071,
1.5655,-0.393668,54.8217,62.4814,-2.63283,0.715885,2.90124,0.24652,-0.393668,54.8217,62.4814,-2.63283,0.715885,2.90124,0.24652,-0.393668,54.8217,62.4814,-2.63283,0.715885,2.90124,0.24652,-0.393668,54.8217,62.4814,-2.63283,0.715885,2.90124,0.24652,-0.393668,54.8217,62.4814,-2.63283,0.715885,2.90124,0.24652,-0.484828,54.3656,63.0033,2.67966,0.0737864,1.59568,0.00229658,-0.293115,54.3286,62.8431,-0.945486,0.809917,2.33393,0.00229658,-0.280784,54.4155,62.987,-1.71823,-0.114293,1.13885,0.00229525,-0.462708,54.3252,62.8578,-2.50982,-0.540094,-3.05982,0.00229525,-0.365022,54.2394,62.9362,-2.27429,-0.434315,-1.03877,0.00230071,-0.450723,54.5138,62.9898,-0.839467,-0.200807,-2.83562,0.00230071,
1.5756,-0.397481,55.4157,63.6302,2.05161,-0.517264,0.326688,0.24652,-0.397481,55.4157,63.6302,2.05161,-0.517264,0.326688,0.24652,-0.397481,55.4157,63.6302,2.05161,-0.517264,0.326688,0.24652,-0.397481,55.4157,63.6302,2.05161,-0.517264,0.326688,0.24652,-0.397481,55.4157,63.6302,2.05161,-0.517264,0.326688,0.24652,-0.550622,55.6452,62.987,3.04874,-0.423148,-1.27413,0.00229658,-0.342534,55.6397,63.065,0.96668,0.170429,-1.17246,0.00229658,-0.377149,55.5207,62.9687,1.19541,0.528175,-1.90367,0.00229525,-0.46824,55.7046,63.128,2.18223,0.631738,0.579627,0.00229525,-0.407532,55.7436,62.9345,2.0619,0.20946,2.58563,0.00230071,-0.562569,55.4885,63.0718,0.118238,0.651933,-0.702196,0.00230071,
1.5857,-0.411519,56.0432,64.6575,-2.4239,0.124386,-2.85442,0.24652,-0.411519,56.0432,64.6575,-2.4239,0.124386,-2.85442,0.24652,-0.411519,56.0432,64.6575,-2.4239,0.124386,-2.85442,0.24652,-0.411519,56.0432,64.6575,-2.4239,0.124386,-2.85442,0.24652,-0.411519,56.0432,64.6575,-2.4239,0.124386,-2.85442,0.24652,-0.371795,56.0888,65.3951,-3.08345,-0.205717,2.31329,0.00229658,-0.246565,56.2225,65.2376,0.250952,0.110762,2.54423,0.00229658,-0.22128,56.0551,65.2629,0.336927,-1.0949,-0.337188,0.00229525,-0.398531,56.0495,65.2141,-1.98521,-0.475949,-2.78438,0.00229525,-0.282155,55.9475,65.3266,-2.4957,-0.709302,-1.04656,0.00230071,-0.462649,56.2104,65.2785,-0.0591027,0.199249,3.04358,0.00230071,
1.5958,-0.407099,56.6678,65.8149,2.14571,-0.129672,0.591134,0.24652,-0.407099,56.6678,65.8149,2.14571,-0.129672,0.591134,0.24652,-0.407099,56.6678,65.8149,2.14571,-0.129672,0.591134,0.24652,-0.407099,56.6678,65.8149,2.14571,-0.129672,0.591134,0.24652,-0.407099,56.6678,65.8149,2.14571,-0.129672,0.591134,0.24652,-0.656115,56.4817,65.1673,-2.20504,0.220448,-0.733686,0.00229658,-0.444114,56.3294,65.2793,-0.19185,0.262103,-0.564636,0.00229658,-0.442324,56.412,65.1423,1.43678,0.895537,-1.9921,0.00229525,-0.539297,56.4731,65.3316,2.49077,0.461793,0.730284,0.00229525,-0.517588,56.5705,65.1785,2.45891,0.0251771,-2.98131,0.00230071,-0.638398,56.319,65.2294,-0.457776,0.353301,-1.10264,0.00230071,
1.6059,-0.42719,57.2408,66.8453,-2.45245,-0.17263,-2.60508,0.24652,-0.42719,57.2408,66.8453,-2.45245,-0.17263,-2.60508,0.24652,-0.42719,57.2408,66.8453,-2.45245,-0.17263,-2.60508,0.24652,-0.42719,57.2408,66.8453,-2.45245,-0.17263,-2.60508,0.24652,-0.42719,57.2408,66.8453,-2.45245,-0.17263,-2.60508,0.24652,-0.39283,57.519,67.5092,2.73886,0.414412,2.87837,0.00229658,-0.233475,57.4972,67.3205,-0.858873,-0.333895,1.67069,0.00229658,-0.186726,57.5651,67.424,-2.18867,-0.748525,1.05399,0.00229525,-0.407613,57.4101,67.4253,-2.15864,-0.54694,-2.84497,0.00229525,-0.264552,57.391,67.491,-2.70122,-0.891509,-0.68165,0.00230071,-0.377761,57.615,67.3849,-0.0653808,0.160596,2.28402,0.00230071,
1.616,-0.421542,57.8625,67.9966,2.20449,0.0166985,0.723607,0.24652,-0.421542,57.8625,67.9966,2.20449,0.0166985,0.723607,0.24652,-0.421542,57.8625,67.9966,2.20449,0.0166985,0.723607,0.24652,-0.421542,57.8625,67.9966,2.20449,0.0166985,0.723607,0.24652,-0.421542,57.8625,67.9966,2.20449,0.0166985,0.723607,0.24652,-0.662303,57.5165,67.4571,2.65839,-0.758391,-0.528582,0.00229658,-0.429236,57.433,67.4985,0.264771,0.37702,-0.949241,0.00229658,-0.50712,57.4519,67.3882,2.74859,0.703678,-0.97462,0.00229525,-0.541471,57.611,67.5051,2.23735,0.0439297,1.0688,0.00229525,-0.47999,57.6209,67.3627,2.51767,0.956572,2.567,0.00230071,-0.629507,57.4135,67.6042,-0.314991,1.04054,-1.24448,0.00230071,
1.6261,-0.441201,58.4066,69.0316,-2.4461,-0.233792,-2.5733,0.24652,-0.441201,58.4066,69.0316,-2.4461,-0.233792,-2.5733,0.24652,-0.441201,58.4066,69.0316,-2.4461,-0.233792,-2.5733,0.24652,-0.441201,58.4066,69.0316,-2.4461,-0.233792,-2.5733,0.24652,-0.441201,58.4066,69.0316,-2.4461,-0.233792,-2.5733,0.24652,-0.421913,58.7554,69.671,3.06207,0.308125,2.7743,0.00229658,-0.233129,58.7536,69.4805,-0.447345,0.16492,1.25171,0.00229658,-0.213659,58.7693,69.6348,-1.96796,-0.99467,1.05914,0.00229525,-0.395302,58.6121,69.5869,-2.6644,-1.02842,-1.73794,0.00229525,-0.26,58.6272,69.667,-2.85994,-0.95189,-0.304615,0.00230071,-0.396881,58.7738,69.5139,-0.0942078,-0.972499,1.92748,0.00230071,
1.6362,-0.434626,59.0131,70.1802,2.19055,0.0844326,0.767261,0.24652,-0.434626,59.0131,70.1802,2.19055,0.0844326,0.767261,0.24652,-0.434626,59.0131,70.1802,2.19055,0.0844326,0.767261,0.24652,-0.434626,59.0131,70.1802,2.19055,0.0844326,0.767261,0.24652,-0.434626,59.0131,70.1802,2.19055,0.0844326,0.767261,0.24652,-0.661702,58.6211,69.6216,2.86727,-0.746206,-0.567078,0.00229658,-0.489598,58.6288,69.7884,0.514048,0.102949,-0.970631,0.00229658,-0.518158,58.514,69.6665,1.94663,0.351254,-1.28282,0.00229525,-0.5875,58.7431,69.6842,2.38298,0.496221,1.27997,0.00229525,-0.50259,58.698,69.5542,2.4054,1.01249,2.70467,0.00230071,-0.647398,58.502,69.7944,-0.762841,0.601766,-1.62538,0.00230071,
1.6463,-0.455676,59.5348,71.2176,-2.4597,-0.172585,-2.64263,0.24652,-0.455676,59.5348,71.2176,-2.4597,-0.172585,-2.64263,0.24652,-0.455676,59.5348,71.2176,-2.4597,-0.172585,-2.64263,0.24652,-0.455676,59.5348,71.2176,-2.4597,-0.172585,-2.64263,0.24652,-0.455676,59.5348,71.2176,-2.4597,-0.172585,-2.64263,0.24652,-0.381307,59.9035,71.8244,2.19554,0.533174,2.80074,0.00229658,-0.261142,59.8026,71.6936,-0.625639,-0.649273,1.79722,0.00229658,-0.169533,59.8869,71.7614,-1.88835,-1.01931,0.848582,0.00229525,-0.440141,59.764,71.7434,-2.39681,-0.389131,-2.36796,0.00229525,-0.323953,59.7539,71.8822,-2.9504,-0.96581,-0.365356,0.00230071,-0.352899,59.9698,71.6864,-0.407461,-0.366525,2.22993,0.00230071,
1.6564,-0.449582,60.107,72.3731,2.17243,-0.153696,0.540223,0.24652,-0.449582,60.107,72.3731,2.17243,-0.153696,0.540223,0.24652,-0.449582,60.107,72.3731,2.17243,-0.153696,0.540223,0.24652,-0.449582,60.107,72.3731,2.17243,-0.153696,0.540223,0.24652,-0.449582,60.107,72.3731,2.17243,-0.153696,0.540223,0.24652,-0.689536,60.0184,71.7092,2.63692,-0.585508,-0.741252,0.00229658,-0.480256,59.9034,71.7727,-0.172494,0.221186,-0.937256,0.00229658,-0.48358,59.9502,71.6429,1.82329,1.15986,-1.47306,0.00229525,-0.572642,60.0805,71.8147,2.18166,0.451793,1.16839,0.00229525,-0.476339,60.0802,71.6959,2.55959,1.04698,2.89337,0.00230071,-0.661149,59.8751,71.7704,-0.0600685,0.0245678,-0.218662,0.00230071,
